osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,junction
396898076,False,BI-3724,,tertiary,50,True,24.936999999999998,,"LINESTRING (-3.0729756 43.3218437, -3.0730903 43.321836, -3.073283 43.3218272)",,
28194300,False,,Calle Araba,residential,,True,14.937999999999999,,"LINESTRING (-3.0730348 43.3210972, -3.0729571 43.3210928, -3.0729042 43.3210899, -3.0728507 43.3210869)",,
142423065,True,,Zelai kalea,residential,,False,226.88799999999995,,"LINESTRING (-3.0730348 43.3210972, -3.0731217 43.3211037, -3.0731802 43.321108, -3.0733284 43.3210983, -3.0734119 43.321075, -3.073464 43.3210434, -3.0735829 43.320975, -3.0736622 43.3209533, -3.0739837 43.3209631, -3.0740671 43.3209657, -3.0741021 43.3205221, -3.0740721 43.3205061, -3.074058 43.3204985, -3.0740079 43.3204909, -3.073885 43.3204861, -3.073717 43.3204795, -3.0736393 43.3204312, -3.0735479 43.3203766, -3.0734711 43.320342, -3.073376 43.3202984, -3.0733611 43.3202916, -3.0732113 43.3202685, -3.0731853 43.320267, -3.0731027 43.3202623)",,
396898072,False,BI-3756,Meatzari Etorbidea,tertiary,,False,90.037,2,"LINESTRING (-3.0730348 43.3210972, -3.0730448 43.3209735, -3.0730556 43.3208398, -3.0730791 43.3205488, -3.0730901 43.3204123, -3.0730981 43.3202888)",,
396898072,False,BI-3756,Meatzari Etorbidea,tertiary,,True,60.423,2,"LINESTRING (-3.0730348 43.3210972, -3.0730193 43.3212679, -3.0729874 43.3216395)",,
107629736,False,,Calle Nafarroa,residential,,True,5.967,,"LINESTRING (-3.0737885 43.3174508, -3.073852 43.3174781)",,
107629734,False,,,residential,,False,51.797,,"LINESTRING (-3.0737885 43.3174508, -3.073682 43.3173753, -3.0735621 43.3172903, -3.073369 43.317181, -3.0733128 43.3171401)",,
107629734,False,,,residential,,True,56.767,,"LINESTRING (-3.0737885 43.3174508, -3.0737358 43.3175052, -3.073674 43.3175524, -3.073609 43.3175755, -3.0735194 43.3175927, -3.073217 43.3176367, -3.0731707 43.3176434)",,
28427599,True,,,primary,40,False,25.988,2,"LINESTRING (-3.0793925 43.3227021, -3.0793916 43.3226437, -3.0793712 43.3225872, -3.0793323 43.322536, -3.0792774 43.3224934)",,roundabout
549546600,True,BI-734,,primary,,False,73.05,1,"LINESTRING (-3.0793925 43.3227021, -3.0794933 43.322587, -3.0796075 43.3224919, -3.0796675 43.3224223, -3.079721 43.3223453, -3.0797697 43.3222575, -3.0798493 43.3221399)",,
28427629,True,,,primary_link,,False,87.707,1,"LINESTRING (-3.0802028 43.3213745, -3.0800123 43.3214211, -3.0798311 43.3214452, -3.0796626 43.3214221, -3.0795266 43.321384, -3.0794111 43.3213188, -3.0792423 43.3211992)",,
"[549546601, 598466524]",True,BI-734,,primary,,False,151.741,"['1', '2']","LINESTRING (-3.0802028 43.3213745, -3.0800191 43.3215801, -3.0798712 43.3218177, -3.0797726 43.3220217, -3.0796894 43.3222099, -3.0796364 43.3223154, -3.0795944 43.3223707, -3.0795371 43.3224191, -3.0794749 43.3224506, -3.0793974 43.3224709, -3.0793239 43.3224863, -3.0792774 43.3224934)",,
28427599,True,,,primary,40,False,12.516,2,"LINESTRING (-3.0793395 43.322807, -3.0793746 43.3227569, -3.0793925 43.3227021)",,roundabout
"[596746201, 596746203]",True,BI-734,,primary,,False,141.424,"['1', '2']","LINESTRING (-3.0798493 43.3221399, -3.0799438 43.3219506, -3.0799979 43.3218347, -3.0800389 43.3217495, -3.0801001 43.3216453, -3.0802113 43.3214979, -3.0803355 43.3213716, -3.0804134 43.3213044, -3.0807359 43.3210679)",,
396898072,False,BI-3756,Meatzari Etorbidea,tertiary,,True,2.97,2,"LINESTRING (-3.0731027 43.3202623, -3.0730981 43.3202888)",,
396898072,False,BI-3756,Meatzari Etorbidea,tertiary,,False,376.941,2,"LINESTRING (-3.0731027 43.3202623, -3.0730901 43.3201484, -3.0730517 43.3199872, -3.0728285 43.3194822, -3.0726745 43.3192244, -3.072434 43.3188794, -3.0723906 43.3187686, -3.0723868 43.3186668, -3.0724319 43.3185277, -3.0724938 43.3184261, -3.0726151 43.3183196, -3.0727641 43.3182396, -3.0729581 43.3181759, -3.0731209 43.3181453, -3.0734533 43.3180829, -3.0737256 43.3180317, -3.0738947 43.3179978, -3.0740298 43.3179501, -3.074141 43.3178856, -3.0742346 43.3178157)",,
105554115,False,,Kotarro auzoa,unclassified,,True,144.457,,"LINESTRING (-3.080055 43.3178932, -3.0797411 43.3177844, -3.0794841 43.3177068, -3.0792659 43.3176433, -3.0790477 43.3175022, -3.0788004 43.3172835, -3.078581 43.3172067)",,
105554115,False,,Kotarro auzoa,unclassified,,False,144.457,,"LINESTRING (-3.078581 43.3172067, -3.0788004 43.3172835, -3.0790477 43.3175022, -3.0792659 43.3176433, -3.0794841 43.3177068, -3.0797411 43.3177844, -3.080055 43.3178932)",,
105554115,False,,Kotarro auzoa,unclassified,,True,150.43599999999998,,"LINESTRING (-3.078581 43.3172067, -3.0780876 43.3170683, -3.07785 43.3169589, -3.0776658 43.3168989, -3.0774864 43.3168601, -3.0773749 43.3168354, -3.077273 43.3167825, -3.0772156 43.3167364, -3.0769918 43.3165567)",,
277978750,False,,Barrio Cotarro,residential,,True,74.389,,"LINESTRING (-3.078581 43.3172067, -3.0786919 43.3167091, -3.0786488 43.3166373, -3.0785379 43.316606)",,
105554113,False,,Kotarro zaharra,unclassified,,False,116.94999999999999,,"LINESTRING (-3.0769918 43.3165567, -3.0768291 43.3166057, -3.076723 43.3166206, -3.0766542 43.3166303, -3.0765764 43.3166413, -3.0764025 43.3166371, -3.0763318 43.3166354, -3.0761226 43.3165998, -3.0759813 43.3165741, -3.0758998 43.3165583, -3.0758482 43.3165603, -3.0757965 43.3165741, -3.0756933 43.3166413, -3.0756335 43.3166769)",,
105554115,False,,Kotarro auzoa,unclassified,,False,150.436,,"LINESTRING (-3.0769918 43.3165567, -3.0772156 43.3167364, -3.077273 43.3167825, -3.0773749 43.3168354, -3.0774864 43.3168601, -3.0776658 43.3168989, -3.07785 43.3169589, -3.0780876 43.3170683, -3.078581 43.3172067)",,
105554115,False,,Kotarro auzoa,unclassified,,True,20.805,,"LINESTRING (-3.0769918 43.3165567, -3.0769342 43.3164444, -3.0769019 43.3163814)",,
105554113,False,,Kotarro zaharra,unclassified,,True,33.725,,"LINESTRING (-3.0753458 43.3165252, -3.0754025 43.3166374, -3.0754759 43.3166749, -3.075571 43.3166907, -3.0756335 43.3166769)",,
107095655,True,,Meatzari etorbidea,residential,,False,127.91899999999998,,"LINESTRING (-3.0753458 43.3165252, -3.0753807 43.3165018, -3.075429 43.3164491, -3.0754665 43.3163496, -3.0755014 43.3162403, -3.0755336 43.3161134, -3.0754987 43.3160393, -3.0754182 43.3159944, -3.0753378 43.3159807, -3.0752466 43.3159905, -3.0751822 43.3160237, -3.0751339 43.316092, -3.0751017 43.3162091, -3.0750722 43.3162871, -3.07504 43.316332, -3.0750011 43.3163652)",,
105554115,False,,Kotarro auzoa,unclassified,,False,77.84,,"LINESTRING (-3.0763457 43.3158123, -3.0765916 43.3160943, -3.0766746 43.3161895, -3.0769019 43.3163814)",,
105554115,False,,Kotarro auzoa,unclassified,,True,36.292,,"LINESTRING (-3.0763457 43.3158123, -3.0761567 43.3156879, -3.0760511 43.3156183, -3.0760189 43.3155893)",,
107098494,False,,Mikel Deunaren taldea,residential,,False,112.952,,"LINESTRING (-3.0763457 43.3158123, -3.0763731 43.315781, -3.0764088 43.3157402, -3.0764936 43.315651, -3.0765526 43.315614, -3.0766143 43.3155808, -3.0767618 43.3155535, -3.0768718 43.3154852, -3.0768906 43.3154208, -3.076904 43.3153466, -3.0768799 43.3152529, -3.0767913 43.3151066, -3.0767359 43.3150178)",,
105554113,False,,Kotarro zaharra,unclassified,,False,33.725,,"LINESTRING (-3.0756335 43.3166769, -3.075571 43.3166907, -3.0754759 43.3166749, -3.0754025 43.3166374, -3.0753458 43.3165252)",,
105554113,False,,Kotarro zaharra,unclassified,,True,116.95,,"LINESTRING (-3.0756335 43.3166769, -3.0756933 43.3166413, -3.0757965 43.3165741, -3.0758482 43.3165603, -3.0758998 43.3165583, -3.0759813 43.3165741, -3.0761226 43.3165998, -3.0763318 43.3166354, -3.0764025 43.3166371, -3.0765764 43.3166413, -3.0766542 43.3166303, -3.076723 43.3166206, -3.0768291 43.3166057, -3.0769918 43.3165567)",,
"[277313029, 174774527]",False,,"['Barrio Cotarro', 'Kotarro']","['residential', 'unclassified']",,"[False, True]",122.884,,"LINESTRING (-3.0756335 43.3166769, -3.0756997 43.3168296, -3.0757684 43.3168952, -3.0764937 43.317298, -3.0767419 43.3173808)",,
105554115,False,,Kotarro auzoa,unclassified,,False,17.799,,"LINESTRING (-3.0754062 43.3148729, -3.0755725 43.3149777)",,
105554115,False,,Kotarro auzoa,unclassified,,True,125.25699999999999,,"LINESTRING (-3.0754062 43.3148729, -3.0752607 43.3148962, -3.0749795 43.3149445, -3.0742958 43.3149409, -3.0741407 43.3149586, -3.074119 43.3149701, -3.074034 43.315015, -3.0739918 43.315068, -3.073965 43.3151017)",,
549546596,False,BI-734,Ambrosio de Los Heros etorbidea,primary,50,True,8.901,,"LINESTRING (-3.0808207 43.3210169, -3.0807359 43.3210679)",,
107095655,True,,Meatzari etorbidea,residential,,False,44.773,,"LINESTRING (-3.0750011 43.3163652, -3.0749757 43.3164315, -3.074973 43.3164784, -3.0750186 43.3165077, -3.0751017 43.3165233, -3.0751581 43.316533, -3.0752117 43.316533, -3.0753002 43.316535, -3.0753458 43.3165252)",,
108199221,False,,Avenida del Minero,residential,,True,41.29599999999999,,"LINESTRING (-3.0750011 43.3163652, -3.0749513 43.3163301, -3.0749433 43.3162794, -3.0749433 43.3162228, -3.0749594 43.3161643, -3.0749701 43.3160921, -3.0749513 43.3160667, -3.0749403 43.316065, -3.0748811 43.3160561)",,
107629746,False,,Areilza doktorea taldea,residential,,False,17.887,,"LINESTRING (-3.0732695 43.3161732, -3.073239 43.3161485, -3.073107 43.3160644)",,
1182582997,False,,,residential,,False,5.156,,"LINESTRING (-3.0732695 43.3161732, -3.073253 43.3161842, -3.0732431 43.3161974, -3.0732394 43.3162122)",,
1182582997,False,,,residential,,True,7.218,,"LINESTRING (-3.0732695 43.3161732, -3.0732901 43.316167, -3.0733124 43.3161661, -3.0733338 43.3161708, -3.0733517 43.3161804)",,
107097523,False,,Areilza doktorea taldea,residential,,False,25.064999999999998,,"LINESTRING (-3.0714405 43.3156316, -3.071454 43.3155692, -3.0714995 43.3155165, -3.0715559 43.3154638, -3.0715907 43.3154423)",,
107097523,False,,Areilza doktorea taldea,residential,,True,99.63600000000001,,"LINESTRING (-3.0714405 43.3156316, -3.0714781 43.3156823, -3.0715854 43.315817, -3.0717222 43.315977, -3.0718697 43.3161195, -3.0720065 43.3162384, -3.0721352 43.3163692)",,
525978571,False,,,residential,,False,45.773999999999994,,"LINESTRING (-3.0714405 43.3156316, -3.0713305 43.315684, -3.0713763 43.3157548, -3.0711672 43.3158637, -3.0711355 43.3158802, -3.0711106 43.3158932)",,
107102827,False,,Areilza doktorea taldea,residential,,False,327.74199999999996,,"LINESTRING (-3.0733503 43.3156375, -3.0734252 43.3155867, -3.0733959 43.3155535, -3.0732886 43.3154735, -3.07325 43.3154454, -3.0728262 43.3151371, -3.0726958 43.3150422, -3.0725778 43.3149544, -3.0724997 43.3148965, -3.0724437 43.3148549, -3.0723686 43.3148041, -3.0722693 43.3147963, -3.0721916 43.3148237, -3.0721379 43.3148666, -3.0721647 43.3149466, -3.0722211 43.3150091, -3.0722665 43.3150376, -3.0723176 43.3150696, -3.0723847 43.3151418, -3.0724544 43.315214, -3.072551 43.3152862, -3.0727012 43.3154033, -3.0728997 43.3155594, -3.0729989 43.3156218, -3.0730686 43.3157214, -3.0734481 43.3159733, -3.0735514 43.3160419)",,
107097523,False,,Areilza doktorea taldea,residential,,False,148.14100000000002,,"LINESTRING (-3.0715907 43.3154423, -3.0716873 43.3155418, -3.0718 43.3156414, -3.0718831 43.3157233, -3.0720467 43.3158677, -3.0721594 43.315936, -3.0722372 43.315979, -3.0723954 43.3160707, -3.0725215 43.3161351, -3.0726824 43.3161585, -3.0727656 43.3161605, -3.0728997 43.3161605, -3.0729273 43.3161597, -3.0730067 43.3161573)",,
107097523,False,,Areilza doktorea taldea,residential,,True,25.064999999999998,,"LINESTRING (-3.0715907 43.3154423, -3.0715559 43.3154638, -3.0714995 43.3155165, -3.071454 43.3155692, -3.0714405 43.3156316)",,
107629746,False,,Areilza doktorea taldea,residential,,False,124.194,,"LINESTRING (-3.073107 43.3160644, -3.0730223 43.3160105, -3.0729453 43.3159614, -3.0725912 43.315694, -3.0721781 43.3153935, -3.0720199 43.3152764)",,
107629746,False,,Areilza doktorea taldea,residential,,True,17.887,,"LINESTRING (-3.073107 43.3160644, -3.073239 43.3161485, -3.0732695 43.3161732)",,
1182582998,False,,Areilza doktorea taldea,residential,,True,13.667,,"LINESTRING (-3.073107 43.3160644, -3.0730949 43.3161002, -3.0730386 43.3161333, -3.0730067 43.3161573)",,
107097523,False,,Areilza doktorea taldea,residential,,False,99.63600000000001,,"LINESTRING (-3.0721352 43.3163692, -3.0720065 43.3162384, -3.0718697 43.3161195, -3.0717222 43.315977, -3.0715854 43.315817, -3.0714781 43.3156823, -3.0714405 43.3156316)",,
107097523,False,,Areilza doktorea taldea,residential,,True,20.057000000000002,,"LINESTRING (-3.0732394 43.3162122, -3.0731914 43.3161949, -3.0731514 43.3161805, -3.0730428 43.3161563, -3.0730067 43.3161573)",,
1182582997,False,,,residential,,False,3.359,,"LINESTRING (-3.0732394 43.3162122, -3.0732422 43.3162272, -3.0732514 43.3162407)",,
1182582997,False,,,residential,,True,5.156,,"LINESTRING (-3.0732394 43.3162122, -3.0732431 43.3161974, -3.073253 43.3161842, -3.0732695 43.3161732)",,
107629746,False,,Areilza doktorea taldea,residential,,True,124.194,,"LINESTRING (-3.0720199 43.3152764, -3.0721781 43.3153935, -3.0725912 43.315694, -3.0729453 43.3159614, -3.0730223 43.3160105, -3.073107 43.3160644)",,
108747061,False,,Mikel Deunaren taldea,residential,,True,40.624,,"LINESTRING (-3.0762764 43.3151651, -3.076695 43.3150309, -3.0767359 43.3150178)",,
107098494,False,,Mikel Deunaren taldea,residential,,True,23.244,,"LINESTRING (-3.076617 43.3148275, -3.0767359 43.3150178)",,
107098494,False,,Mikel Deunaren taldea,residential,,False,23.244,,"LINESTRING (-3.0767359 43.3150178, -3.076617 43.3148275)",,
107098494,False,,Mikel Deunaren taldea,residential,,True,112.95200000000001,,"LINESTRING (-3.0767359 43.3150178, -3.0767913 43.3151066, -3.0768799 43.3152529, -3.076904 43.3153466, -3.0768906 43.3154208, -3.0768718 43.3154852, -3.0767618 43.3155535, -3.0766143 43.3155808, -3.0765526 43.315614, -3.0764936 43.315651, -3.0764088 43.3157402, -3.0763731 43.315781, -3.0763457 43.3158123)",,
108747061,False,,Mikel Deunaren taldea,residential,,False,40.624,,"LINESTRING (-3.0767359 43.3150178, -3.076695 43.3150309, -3.0762764 43.3151651)",,
108747085,False,,Santa Juliana auzoa,unclassified,,False,31.839,,"LINESTRING (-3.0795836 43.3183323, -3.0797163 43.3183253, -3.0798143 43.3183304, -3.0799763 43.3183237)",,
553560607,True,,,residential,,False,8.155000000000001,,"LINESTRING (-3.0795836 43.3183323, -3.0795207 43.3183254, -3.0794996 43.318314, -3.0794908 43.3183093)",,
108747085,False,,Santa Juliana auzoa,unclassified,,True,9.226,,"LINESTRING (-3.0810964 43.318143, -3.0809944 43.3181801)",,
108747094,False,,,unclassified,,True,75.16099999999999,,"LINESTRING (-3.0810964 43.318143, -3.0811178 43.3181645, -3.0811983 43.3182308, -3.0812626 43.3182894, -3.0813163 43.3183557, -3.081327 43.3184006, -3.08126 43.3184201, -3.0811956 43.318385, -3.0810749 43.3182484, -3.0809944 43.3181801)",,
108747085,False,,Santa Juliana auzoa,unclassified,,False,9.226,,"LINESTRING (-3.0809944 43.3181801, -3.0810964 43.318143)",,
108747094,False,,,unclassified,,False,75.161,,"LINESTRING (-3.0809944 43.3181801, -3.0810749 43.3182484, -3.0811956 43.318385, -3.08126 43.3184201, -3.081327 43.3184006, -3.0813163 43.3183557, -3.0812626 43.3182894, -3.0811983 43.3182308, -3.0811178 43.3181645, -3.0810964 43.318143)",,
108747085,False,,Santa Juliana auzoa,unclassified,,True,84.131,,"LINESTRING (-3.0809944 43.3181801, -3.0808201 43.3182152, -3.0805706 43.318264, -3.0803078 43.3183011, -3.080053 43.3183206, -3.0799763 43.3183237)",,
27530356,False,,El Cerro,residential,,False,540.9039999999999,,"LINESTRING (-3.0748615 43.3186003, -3.0747752 43.3185752, -3.0746495 43.3185483, -3.0745065 43.3185303, -3.0743191 43.3185321, -3.0741175 43.3185632, -3.0739888 43.3186039, -3.0738587 43.3186588, -3.0737595 43.3187169, -3.0736672 43.3187922, -3.0735791 43.3188977, -3.0735152 43.3190189, -3.073476 43.3191438, -3.0734711 43.3192706, -3.073513 43.3193913, -3.0735608 43.3195017, -3.0736412 43.3196065, -3.0737315 43.3196946, -3.0739224 43.3198256, -3.0747697 43.3204073, -3.075626 43.3209952, -3.0758678 43.3211612, -3.0761155 43.3212632, -3.0763464 43.3212872, -3.0765468 43.3212544, -3.0767187 43.3211623, -3.0767905 43.3211142, -3.0768276 43.3210893)",,
107629714,False,,El Cerro,residential,,False,482.01399999999995,,"LINESTRING (-3.0748615 43.3186003, -3.0748292 43.3186404, -3.07481 43.3186642, -3.074788 43.3186914, -3.074758 43.3187797, -3.0747075 43.3187968, -3.0746002 43.3187734, -3.0744473 43.3187545, -3.0742871 43.3187617, -3.0741174 43.3188046, -3.0739458 43.3188983, -3.0738261 43.3190039, -3.0737768 43.3191617, -3.0737795 43.3193003, -3.0738285 43.3194128, -3.0739124 43.3195061, -3.0740799 43.3196242, -3.0741319 43.3196637, -3.0742086 43.3197218, -3.0744339 43.3198701, -3.0745137 43.3199243, -3.074982 43.3202423, -3.07548 43.3205804, -3.0758265 43.3208355, -3.0759199 43.3209043, -3.0760433 43.320998, -3.0761774 43.3210565, -3.0763222 43.3210721, -3.0764241 43.321037, -3.0765261 43.3209941, -3.0765904 43.320955, -3.0766709 43.3209589, -3.0768276 43.3210893)",,
107629714,False,,El Cerro,residential,,True,703.464,,"LINESTRING (-3.0748615 43.3186003, -3.0748728 43.3185826, -3.0748906 43.3185551, -3.0749167 43.3185041, -3.0749596 43.3184455, -3.0749435 43.3183831, -3.0747558 43.3183363, -3.0745198 43.3183011, -3.0742784 43.318305, -3.0740423 43.3183441, -3.0738814 43.3183831, -3.07364 43.3184846, -3.0735268 43.3185669, -3.0734361 43.3186329, -3.0732731 43.3188311, -3.073184 43.3189997, -3.0731775 43.3190304, -3.0731411 43.3192027, -3.0731572 43.3193627, -3.073243 43.3195461, -3.0733342 43.3196905, -3.0735112 43.3198701, -3.073712 43.3200037, -3.0737634 43.3200379, -3.0740691 43.3202447, -3.0745037 43.3205414, -3.0751528 43.3209902, -3.0754317 43.3212087, -3.0756785 43.3213726, -3.0758877 43.3214741, -3.076113 43.3215131, -3.0762578 43.3215326, -3.0764831 43.3215209, -3.0767192 43.3214585, -3.0768962 43.3213726, -3.0770357 43.3212907, -3.0770196 43.3212165, -3.0768825 43.3211232, -3.0768276 43.3210893)",,
27530356,False,,El Cerro,residential,,True,232.03899999999996,,"LINESTRING (-3.0748615 43.3186003, -3.0749463 43.3186348, -3.0752017 43.3187815, -3.0753521 43.3188424, -3.0755049 43.3188873, -3.0757342 43.3189142, -3.0759709 43.3188962, -3.0761114 43.3188604, -3.0762248 43.3188119, -3.0764097 43.3186989, -3.0765256 43.3185824, -3.0766002 43.3184622, -3.0766266 43.3183546, -3.0766316 43.318318, -3.0766645 43.3180765, -3.0766782 43.3179761, -3.0766846 43.3179293)",,
27530356,False,,El Cerro,residential,,True,540.9040000000001,,"LINESTRING (-3.0768276 43.3210893, -3.0767905 43.3211142, -3.0767187 43.3211623, -3.0765468 43.3212544, -3.0763464 43.3212872, -3.0761155 43.3212632, -3.0758678 43.3211612, -3.075626 43.3209952, -3.0747697 43.3204073, -3.0739224 43.3198256, -3.0737315 43.3196946, -3.0736412 43.3196065, -3.0735608 43.3195017, -3.073513 43.3193913, -3.0734711 43.3192706, -3.073476 43.3191438, -3.0735152 43.3190189, -3.0735791 43.3188977, -3.0736672 43.3187922, -3.0737595 43.3187169, -3.0738587 43.3186588, -3.0739888 43.3186039, -3.0741175 43.3185632, -3.0743191 43.3185321, -3.0745065 43.3185303, -3.0746495 43.3185483, -3.0747752 43.3185752, -3.0748615 43.3186003)",,
