osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,junction,maxspeed,tunnel,access
42278085,False,,residential,True,86.52499999999999,"LINESTRING (-2.840064 43.2313983, -2.8401228 43.2315564, -2.8401866 43.2316842, -2.8402623 43.231868, -2.8402781 43.2319066, -2.8403334 43.2320372, -2.8404184 43.2321275)",,Bizkai kalea,,30,,
144475927,True,,residential,False,11.437999999999999,"LINESTRING (-2.840064 43.2313983, -2.8400987 43.2313644, -2.840144 43.2313136)",,Bizkai kalea,,,,
42278313,True,,residential,False,113.69900000000001,"LINESTRING (-2.8434727 43.2316555, -2.8434452 43.2315574, -2.8433999 43.2313955, -2.8433733 43.2313038, -2.8432869 43.2310061, -2.8432089 43.2307369, -2.8431925 43.2306803, -2.8431909 43.2306756, -2.8431838 43.2306549)",,Bernat Etxepare Kalea,,,,
"[42278300, 980583765]",False,,residential,False,53.412000000000006,"LINESTRING (-2.8434727 43.2316555, -2.8433929 43.2316677, -2.8431759 43.231701, -2.8429569 43.2317347, -2.8428276 43.2317546)",,Calle Muguru,,,,
42278300,False,,residential,False,50.894,"LINESTRING (-2.8428276 43.2317546, -2.842734 43.231769, -2.8425099 43.2318034, -2.8422129 43.231849)",,Calle Muguru,,,,
"[42278300, 980583765]",False,,residential,True,53.412,"LINESTRING (-2.8428276 43.2317546, -2.8429569 43.2317347, -2.8431759 43.231701, -2.8433929 43.2316677, -2.8434727 43.2316555)",,Calle Muguru,,,,
42278333,False,,residential,False,113.321,"LINESTRING (-2.8428276 43.2317546, -2.8428011 43.231653, -2.8425886 43.2308371, -2.8425737 43.23078, -2.8425665 43.2307534)",,Zamakoa Kalea,,30,,
42278333,False,,residential,True,70.381,"LINESTRING (-2.8428276 43.2317546, -2.8428578 43.2318648, -2.8428949 43.2320004, -2.8429039 43.2320762, -2.8428032 43.2323735)",,Zamakoa Kalea,,30,,
42278085,False,,residential,False,86.525,"LINESTRING (-2.8404184 43.2321275, -2.8403334 43.2320372, -2.8402781 43.2319066, -2.8402623 43.231868, -2.8401866 43.2316842, -2.8401228 43.2315564, -2.840064 43.2313983)",,Bizkai kalea,,30,,
42278085,False,,residential,True,55.589,"LINESTRING (-2.8404184 43.2321275, -2.8404887 43.2322282, -2.8405406 43.2324402, -2.8405497 43.2324778, -2.8405815 43.2326092)",,Bizkai kalea,,30,,
643380038,False,,residential,True,50.403999999999996,"LINESTRING (-2.8404184 43.2321275, -2.840493 43.2321113, -2.8405406 43.2321041, -2.8410261 43.2320312)",,Calle Muguru,,,,
42278303,True,,residential,False,219.79699999999997,"LINESTRING (-2.8513797 43.2321615, -2.851327 43.2322429, -2.8509853 43.2327228, -2.8509601 43.2327582, -2.8506248 43.2332002, -2.8504148 43.2334771, -2.8503973 43.2335001, -2.8503348 43.2335375, -2.8503216 43.2335423, -2.8502628 43.2335636, -2.8501502 43.2335872, -2.8500328 43.2336354, -2.8499534 43.2336816, -2.8498834 43.2337476)",,Oizmendi Kalea,,,,
42278309,False,,residential,False,47.635000000000005,"LINESTRING (-2.840864 43.2289312, -2.8410553 43.2288852, -2.8414191 43.2287901)",,Zabalea Kalea,,,,
1016965865,False,,residential,True,55.612,"LINESTRING (-2.840864 43.2289312, -2.8408907 43.228993, -2.840957 43.2291624, -2.8409953 43.2292602, -2.8410689 43.2293481, -2.8411251 43.2293841)",,Pontzi Zabala Kalea,,,,
1056945326,False,,residential,False,35.13,"LINESTRING (-2.840864 43.2289312, -2.8407284 43.2289539, -2.8404406 43.2289993)",,Zabalea Kalea,,30,,
1056945326,False,,residential,True,35.13,"LINESTRING (-2.8404406 43.2289993, -2.8407284 43.2289539, -2.840864 43.2289312)",,Zabalea Kalea,,30,,
107172791,True,,residential,False,15.536,"LINESTRING (-2.845394 43.2290531, -2.8454059 43.2290748, -2.8454261 43.2290928, -2.8454528 43.2291056, -2.8454835 43.2291121, -2.8455154 43.2291116, -2.8455457 43.2291042)",,,roundabout,,,
42278315,True,,residential,False,51.197,"LINESTRING (-2.8431838 43.2306549, -2.8429036 43.2306996, -2.8425665 43.2307534)",,Calle Urki,,,,
143492310,True,,residential,False,104.377,"LINESTRING (-2.8431838 43.2306549, -2.8444188 43.2304643, -2.8444442 43.2304605)",,Calle Urki,,,,
"[42278315, 95304756]",True,,residential,False,163.698,"LINESTRING (-2.8425665 43.2307534, -2.8424869 43.2307661, -2.8422312 43.2308069, -2.8419544 43.230851, -2.8419619 43.2308785, -2.8420009 43.2310235, -2.8420498 43.2312049, -2.8421872 43.2317524, -2.8422129 43.231849)",,"['Ganekogorta Kalea', 'Calle Urki']",,,,
42278333,False,,residential,False,26.769,"LINESTRING (-2.8425665 43.2307534, -2.8425327 43.2306151, -2.8425085 43.2305164)",,Zamakoa Kalea,,30,,
42278333,False,,residential,True,113.321,"LINESTRING (-2.8425665 43.2307534, -2.8425737 43.23078, -2.8425886 43.2308371, -2.8428011 43.231653, -2.8428276 43.2317546)",,Zamakoa Kalea,,30,,
42278316,True,,residential,False,26.621000000000002,"LINESTRING (-2.8444442 43.2304605, -2.8444026 43.2303189, -2.8443754 43.2302264)",,Calle Euskadi,,,,
42278316,True,,residential,False,213.26000000000002,"LINESTRING (-2.8449958 43.2323358, -2.8449279 43.2321049, -2.8448427 43.2318152, -2.8446887 43.2312917, -2.8446621 43.2312014, -2.8445499 43.2308197, -2.8444539 43.2304936, -2.8444442 43.2304605)",,Calle Euskadi,,,,
42278319,False,,residential,False,152.195,"LINESTRING (-2.8449958 43.2323358, -2.8451686 43.2322077, -2.8456805 43.2318034, -2.8457378 43.2317475, -2.8458059 43.2316577, -2.8458401 43.2315848, -2.8459111 43.2311986)",,Lapurdi Kalea,,,,
42278319,False,,residential,True,99.28,"LINESTRING (-2.8449958 43.2323358, -2.8449412 43.2323787, -2.8447429 43.2325344, -2.8447141 43.2325545, -2.8444919 43.2327095, -2.8443015 43.2328259, -2.8441821 43.2328951, -2.8440999 43.2329427)",,Lapurdi Kalea,,,,
630058072,False,,residential,False,91.745,"LINESTRING (-2.8443754 43.2302264, -2.8451393 43.2301077, -2.8454829 43.2300543)",,Juan Bautista Uriarte Kalea,,30,,
630058072,False,,residential,True,87.394,"LINESTRING (-2.8443754 43.2302264, -2.844358 43.2302291, -2.8442586 43.2302445, -2.843996 43.2302853, -2.8434803 43.2303654, -2.8433204 43.2303903)",,Juan Bautista Uriarte Kalea,,30,,
42278333,False,,residential,True,26.769,"LINESTRING (-2.8425085 43.2305164, -2.8425327 43.2306151, -2.8425665 43.2307534)",,Zamakoa Kalea,,30,,
630058072,False,,residential,False,67.255,"LINESTRING (-2.8425085 43.2305164, -2.8425412 43.2305113, -2.8429132 43.2304535, -2.8433204 43.2303903)",,Juan Bautista Uriarte Kalea,,30,,
1016965864,False,,residential,True,51.596000000000004,"LINESTRING (-2.8425085 43.2305164, -2.8423637 43.2305401, -2.8420813 43.2305863, -2.8418868 43.230617)",,Juan Bautista Uriarte Kalea,,30,,
630051567,False,,residential,True,16.263,"LINESTRING (-2.8475808 43.2297448, -2.847384 43.2297736)",,Juan Bautista Uriarte Kalea,,30,,
900922243,True,,residential,False,19.13,"LINESTRING (-2.8475808 43.2297448, -2.8478168 43.2297504)",,,,,,
95304767,True,,residential,False,62.644000000000005,"LINESTRING (-2.8479847 43.2296484, -2.8478562 43.2295894, -2.8477131 43.2295236, -2.8473466 43.2293695, -2.8473178 43.2293673)",,Iberluze Kalea,,,,
117127636,True,1,residential,False,34.434,"LINESTRING (-2.8479847 43.2296484, -2.8477203 43.2297115, -2.8475808 43.2297448)",,,,30,,
630051564,False,,residential,False,21.3,"LINESTRING (-2.845604 43.2293989, -2.8455665 43.2292093)",,Lapurdi Kalea,,,,
630051564,False,,residential,True,69.231,"LINESTRING (-2.845604 43.2293989, -2.8456565 43.2295867, -2.8457587 43.2299184, -2.845786 43.2300072)",,Lapurdi Kalea,,,,
107172791,True,,residential,False,13.389000000000001,"LINESTRING (-2.8454725 43.2289604, -2.8454419 43.2289696, -2.8454168 43.2289852, -2.8453994 43.2290057, -2.8453916 43.2290291, -2.845394 43.2290531)",,,roundabout,,,
42278329,True,2,residential,False,39.872,"LINESTRING (-2.8478168 43.2297504, -2.8481271 43.2297332, -2.8481786 43.2297284, -2.8483043 43.2297072)",,,,,,
117127631,True,,trunk_link,False,70.462,"LINESTRING (-2.8478168 43.2297504, -2.8480754 43.2298089, -2.8482595 43.2298544, -2.8484921 43.2299424, -2.8486191 43.2299894)",,,,,,
975658192,True,2,trunk,False,187.85199999999998,"LINESTRING (-2.8486191 43.2299894, -2.8487087 43.2300685, -2.8487528 43.2301023, -2.8488369 43.2301667, -2.8488526 43.2301787, -2.8489469 43.2302511, -2.8494003 43.2305969, -2.8499874 43.2310568, -2.8500786 43.2311292, -2.8501058 43.2311513, -2.8501982 43.2312261)",N-634,Bilbao-Galdakao Errepidea,,50,,
644588022,False,,residential,False,8.195,"LINESTRING (-2.8426166 43.2329569, -2.8426442 43.232886)",,Zamakoa Kalea,,30,,
630051585,False,,residential,True,54.282999999999994,"LINESTRING (-2.8426166 43.2329569, -2.8424829 43.2333957, -2.8424698 43.2334332)",,Zamakoa Kalea,,30,,
630051567,False,,residential,False,28.219,"LINESTRING (-2.845786 43.2300072, -2.8461275 43.2299573)",,Juan Bautista Uriarte Kalea,,30,,
42278319,False,,residential,True,112.05799999999999,"LINESTRING (-2.845786 43.2300072, -2.8458124 43.2300896, -2.8459293 43.2304553, -2.8459775 43.2306556, -2.8459668 43.2308613, -2.8459483 43.2309991)",,Lapurdi Kalea,,,,
630051564,False,,residential,False,69.231,"LINESTRING (-2.845786 43.2300072, -2.8457587 43.2299184, -2.8456565 43.2295867, -2.845604 43.2293989)",,Lapurdi Kalea,,,,
630058072,False,,residential,True,25.109,"LINESTRING (-2.845786 43.2300072, -2.8456166 43.2300335, -2.8454829 43.2300543)",,Juan Bautista Uriarte Kalea,,30,,
"[94792462, 94792783]",False,,residential,True,52.461000000000006,"LINESTRING (-2.8505751 43.2361903, -2.8505579 43.2359114, -2.850557 43.2358782, -2.850568 43.2358507, -2.8505972 43.235778, -2.8506116 43.235724)",,Camino Aranzelai,,,yes,
664825223,True,,residential,False,16.772,"LINESTRING (-2.8476444 43.2341404, -2.8476854 43.2341364, -2.8477225 43.234123, -2.8477516 43.2341015, -2.8477696 43.2340744, -2.8477746 43.2340444)",,Bizkai kalea,roundabout,,,
143492312,True,,residential,False,42.565,"LINESTRING (-2.8442515 43.2298544, -2.8443554 43.2301663, -2.8443754 43.2302264)",,Calle Euskadi,,,,
42278101,False,,residential,True,70.489,"LINESTRING (-2.8477746 43.2340444, -2.847908 43.2340443, -2.8486447 43.2340437)",,Bizkai kalea,,30,,
642121654,True,,residential,False,15.928,"LINESTRING (-2.8477746 43.2340444, -2.8477667 43.2340163, -2.8477474 43.2339914, -2.8477185 43.233972, -2.8476828 43.23396, -2.8476437 43.2339566)",,Bizkai kalea,roundabout,,,
196591573,True,,residential,False,82.161,"LINESTRING (-2.8476371 43.2348791, -2.847634 43.2348254, -2.8476353 43.2345579, -2.8476355 43.2345078, -2.8476362 43.2343738, -2.8476367 43.2342512, -2.8476444 43.2341404)",,Calle Fray Ignacio,,,,
95304776,True,,residential,False,74.91,"LINESTRING (-2.8443243 43.2340372, -2.8442753 43.2341362, -2.8441268 43.2344798, -2.8440976 43.2345476, -2.844038 43.2346777)",,,,,,
664825225,False,,residential,False,38.362,"LINESTRING (-2.8443243 43.2340372, -2.8439716 43.2340345, -2.8438508 43.2340336)",,Bizkai kalea,,30,,
664825225,False,,residential,True,59.393,"LINESTRING (-2.8443243 43.2340372, -2.8444001 43.2340377, -2.8445911 43.2340392, -2.8447758 43.2340405, -2.8450574 43.2340427)",,Bizkai kalea,,30,,
94792462,False,,residential,False,94.27799999999999,"LINESTRING (-2.849812 43.2341266, -2.8498107 43.2342228, -2.8498105 43.2342394, -2.8498106 43.2343575, -2.8498107 43.2345291, -2.8498141 43.234563, -2.8498166 43.2345882, -2.8498206 43.2346285, -2.8498598 43.2346756, -2.8501672 43.2348608)",,Camino Aranzelai,,,,
641928824,True,,residential,False,13.748999999999999,"LINESTRING (-2.849812 43.2341266, -2.8498455 43.2341228, -2.8498759 43.2341117, -2.8499002 43.2340945, -2.8499161 43.2340726, -2.8499222 43.2340483)",,Bizkai kalea,roundabout,,,
42278306,False,,residential,True,27.881,"LINESTRING (-2.8418039 43.2303738, -2.8418446 43.2304828, -2.8418537 43.230503, -2.8418778 43.230586, -2.8418868 43.230617)",,Pontzi Zabala Kalea,,,,
"[143492312, 122597156]",True,,residential,False,275.029,"LINESTRING (-2.8418039 43.2303738, -2.8420074 43.230346, -2.8420616 43.2303204, -2.8421223 43.2302744, -2.8423898 43.2300415, -2.8427246 43.2297499, -2.8429683 43.2295377, -2.8430545 43.2294894, -2.843769 43.229386, -2.8440807 43.2295002, -2.8441219 43.2295186, -2.8441587 43.229558, -2.8441921 43.2296573, -2.8442515 43.2298544)",,"['Gipuzkoa Kalea', 'Calle Euskadi']",,,,
1016965865,False,,residential,False,38.711,"LINESTRING (-2.8418039 43.2303738, -2.8417751 43.2302686, -2.8417363 43.2300294)",,Pontzi Zabala Kalea,,,,
"[95304773, 675041814]",True,,residential,False,186.75799999999998,"LINESTRING (-2.844038 43.2346777, -2.8443522 43.2347602, -2.8447845 43.2348668, -2.84494 43.2348684, -2.8450146 43.2348691, -2.845532 43.2348711, -2.8460336 43.234873, -2.8462574 43.2348738, -2.8462994 43.234874)",,Ganguren Kalea,,,,
"[107172786, 137689074]",False,,residential,False,64.935,"LINESTRING (-2.844038 43.2346777, -2.844002 43.2347465, -2.84381 43.2352373)",,,,,yes,
42278300,False,,residential,False,48.742000000000004,"LINESTRING (-2.8422129 43.231849, -2.8421221 43.2318629, -2.8416242 43.2319394)",,Calle Muguru,,,,
42278300,False,,residential,True,50.894,"LINESTRING (-2.8422129 43.231849, -2.8425099 43.2318034, -2.842734 43.231769, -2.8428276 43.2317546)",,Calle Muguru,,,,
95304756,True,,residential,False,39.480000000000004,"LINESTRING (-2.8422129 43.231849, -2.8422438 43.2319551, -2.8423142 43.2321963)",,Ganekogorta Kalea,,,,
95304757,False,,residential,False,86.011,"LINESTRING (-2.8475224 43.2340522, -2.847378 43.2340523, -2.8464607 43.2340532)",,Bizkai kalea,,30,,
641927616,True,,residential,False,15.261000000000001,"LINESTRING (-2.8475224 43.2340522, -2.8475295 43.2340791, -2.8475472 43.2341034, -2.8475739 43.2341227, -2.8476073 43.2341354, -2.8476444 43.2341404)",,Bizkai kalea,roundabout,,,
675041814,True,,residential,False,108.37100000000001,"LINESTRING (-2.8462994 43.234874, -2.846482 43.2348747, -2.8466264 43.2348752, -2.846689 43.2348755, -2.8469982 43.2348767, -2.847172 43.2348774, -2.8472152 43.2348775, -2.8474933 43.2348786, -2.8475793 43.2348789, -2.8476371 43.2348791)",,Ganguren Kalea,,,,
42278320,True,,residential,False,49.785,"LINESTRING (-2.8417363 43.2300294, -2.8418461 43.2300234, -2.8419594 43.2300005, -2.8421585 43.2298272, -2.8422077 43.2297844)",,Zubietaurretarren Kalea,,,,
1016965865,False,,residential,False,29.342,"LINESTRING (-2.8417363 43.2300294, -2.8417243 43.2299582, -2.8417053 43.2299093, -2.8416969 43.2298877, -2.8416318 43.2297787)",,Pontzi Zabala Kalea,,,,
1016965865,False,,residential,True,38.711,"LINESTRING (-2.8417363 43.2300294, -2.8417751 43.2302686, -2.8418039 43.2303738)",,Pontzi Zabala Kalea,,,,
"[137689074, 107172786]",False,,residential,True,64.935,"LINESTRING (-2.84381 43.2352373, -2.844002 43.2347465, -2.844038 43.2346777)",,,,,yes,
"[95304769, 122597159]",True,,residential,False,126.96199999999999,"LINESTRING (-2.8433204 43.2303903, -2.8433011 43.2303205, -2.8432563 43.230158, -2.8432192 43.2300278, -2.8432939 43.2300152, -2.8441619 43.2298695, -2.8442515 43.2298544)",,Calle Pintor Zuloaga,,,,
630058072,False,,residential,False,87.394,"LINESTRING (-2.8433204 43.2303903, -2.8434803 43.2303654, -2.843996 43.2302853, -2.8442586 43.2302445, -2.844358 43.2302291, -2.8443754 43.2302264)",,Juan Bautista Uriarte Kalea,,30,,
630058072,False,,residential,True,67.255,"LINESTRING (-2.8433204 43.2303903, -2.8429132 43.2304535, -2.8425412 43.2305113, -2.8425085 43.2305164)",,Juan Bautista Uriarte Kalea,,30,,
95304757,False,,residential,True,86.011,"LINESTRING (-2.8464607 43.2340532, -2.847378 43.2340523, -2.8475224 43.2340522)",,Bizkai kalea,,30,,
116761806,True,,residential,False,95.71600000000001,"LINESTRING (-2.8464607 43.2340532, -2.846458 43.2341625, -2.8464558 43.234253, -2.8464558 43.2343719, -2.8464213 43.2344523, -2.846334 43.2345694, -2.8462696 43.2346766, -2.8462512 43.2347332, -2.8462558 43.2348189, -2.8462994 43.234874)",,Calle Fray Romualdo,,,,
630051575,False,,residential,True,30.316,"LINESTRING (-2.8464607 43.2340532, -2.846452 43.2339417, -2.8464394 43.233781)",,,,,,
664825225,False,,residential,False,113.69,"LINESTRING (-2.8464607 43.2340532, -2.8463319 43.2340522, -2.8455447 43.2340463, -2.8450574 43.2340427)",,Bizkai kalea,,30,,
107172791,True,,residential,False,12.544999999999998,"LINESTRING (-2.8455972 43.2290097, -2.8455827 43.2289898, -2.8455609 43.2289737, -2.8455337 43.228963, -2.8455033 43.2289584, -2.8454725 43.2289604)",,,roundabout,,,
107172791,True,,residential,False,12.296,"LINESTRING (-2.8455457 43.2291042, -2.8455704 43.2290914, -2.8455892 43.229074, -2.8456003 43.2290534, -2.8456031 43.2290314, -2.8455972 43.2290097)",,,roundabout,,,
630051564,False,,residential,True,11.808,"LINESTRING (-2.8455457 43.2291042, -2.8455548 43.2291504, -2.8455665 43.2292093)",,Lapurdi Kalea,,,,
116761812,True,,residential,False,25.814999999999998,"LINESTRING (-2.8486969 43.2332632, -2.8487934 43.2332835, -2.8488319 43.2332992, -2.8489837 43.2333613)",,Ugesano Kalea,,,,
137689068,False,,residential,False,72.508,"LINESTRING (-2.8486969 43.2332632, -2.848669 43.2333507, -2.8484946 43.2338984)",,,,,,
42278101,False,,residential,False,12.557,"LINESTRING (-2.8487997 43.2340435, -2.8486447 43.2340437)",,Bizkai kalea,,30,,
"[900184555, 42278101]",False,,residential,True,73.089,"LINESTRING (-2.8487997 43.2340435, -2.8489036 43.2340435, -2.848974 43.2340434, -2.8491246 43.2340433, -2.8495818 43.2340429, -2.8497019 43.2340428)",,Bizkai kalea,,30,,
42278303,True,,residential,False,24.968999999999998,"LINESTRING (-2.8498834 43.2337476, -2.8498606 43.233789, -2.8498411 43.2338637, -2.8498242 43.233935, -2.8498169 43.2339661)",,Oizmendi Kalea,,,,
"[132042877, 116761814]",True,,residential,False,99.69500000000001,"LINESTRING (-2.8476437 43.2339566, -2.847664 43.2338681, -2.8476845 43.2338192, -2.8477434 43.2337831, -2.8482882 43.2335029, -2.8484063 43.2334171, -2.8484672 43.2333362)",,Urreta Kalea,,,,
664825220,True,,residential,False,16.017000000000003,"LINESTRING (-2.8476437 43.2339566, -2.8476049 43.2339622, -2.8475704 43.2339763, -2.8475436 43.2339974, -2.847527 43.2340236, -2.8475224 43.2340522)",,Bizkai kalea,roundabout,,,
58698007,True,1,residential,False,79.929,"LINESTRING (-2.8504142 43.2315099, -2.8504744 43.2315799, -2.8505402 43.2316533, -2.8507084 43.2317856, -2.8509326 43.2318933, -2.8511303 43.2319883)",,Travesía Zuatzaurre,,,,
180256279,False,,residential,False,56.23,"LINESTRING (-2.8464394 43.233781, -2.8463567 43.2337796, -2.8463362 43.2337792, -2.8457454 43.233773)",,Calle Gorbeia,,,,
630051575,False,,residential,False,30.316,"LINESTRING (-2.8464394 43.233781, -2.846452 43.2339417, -2.8464607 43.2340532)",,,,,,
630051575,False,,residential,True,23.068,"LINESTRING (-2.8464394 43.233781, -2.8464321 43.2336425, -2.8464285 43.2335737)",,,,,,
144655116,False,,residential,True,258.228,"LINESTRING (-2.8509895 43.2339685, -2.8510337 43.2340496, -2.8510481 43.2341041, -2.8510492 43.2341366, -2.8510631 43.2345521, -2.851065 43.2346083, -2.8514219 43.2356485, -2.8512604 43.2356801, -2.8508552 43.2357416, -2.8507587 43.2357451, -2.8506116 43.235724)",,,,,,
196591572,False,,residential,False,88.373,"LINESTRING (-2.8509895 43.2339685, -2.850802 43.2340388, -2.8506663 43.2340417, -2.8503819 43.2340479, -2.8501045 43.2340481, -2.8499222 43.2340483)",,Bizkai kalea,,30,,
95304760,True,,residential,False,208.264,"LINESTRING (-2.8464285 43.2335737, -2.8463315 43.233573, -2.8455322 43.2335672, -2.8449189 43.2335627, -2.8439894 43.2335559, -2.8438579 43.233555)",,Calle Kolitza,,,,
630051575,False,,residential,False,23.068,"LINESTRING (-2.8464285 43.2335737, -2.8464321 43.2336425, -2.8464394 43.233781)",,,,,,
116761812,True,,residential,False,28.428,"LINESTRING (-2.8489837 43.2333613, -2.8490245 43.2333779, -2.8492884 43.2334881)",,Ugesano Kalea,,,,
137689076,True,,residential,False,77.30999999999999,"LINESTRING (-2.8489837 43.2333613, -2.8488168 43.2339732, -2.8488083 43.2340083, -2.8487997 43.2340435)",,,,,,
116761812,True,,residential,False,13.572,"LINESTRING (-2.84853 43.2332655, -2.8486193 43.2332591, -2.8486969 43.2332632)",,Ugesano Kalea,,,,
132042877,True,,residential,False,146.939,"LINESTRING (-2.84853 43.2332655, -2.8487043 43.2330605, -2.8489385 43.2328319, -2.8490707 43.2327028, -2.8491365 43.2326387, -2.8494657 43.2323269, -2.8496005 43.2321999)",,Urreta Kalea,,,,
630051567,False,,residential,False,16.263,"LINESTRING (-2.847384 43.2297736, -2.8475808 43.2297448)",,Juan Bautista Uriarte Kalea,,30,,
117127632,False,,residential,False,52.141,"LINESTRING (-2.847384 43.2297736, -2.847405 43.2298662, -2.8474065 43.2298728, -2.8474763 43.2301806, -2.8474962 43.2302351)",,Estanislao Irazabal,,,,
630051567,False,,residential,True,103.827,"LINESTRING (-2.847384 43.2297736, -2.8472165 43.2297981, -2.8470661 43.2298201, -2.8462048 43.229946, -2.8461275 43.2299573)",,Juan Bautista Uriarte Kalea,,30,,
28467651,True,,tertiary,False,27.195,"LINESTRING (-2.8486925 43.2295991, -2.848785 43.2295479, -2.8488873 43.2295197, -2.8489953 43.229504)",BI-3720,,,,,
"[690725776, 22796479]",True,2,trunk,False,15.825,"LINESTRING (-2.8486925 43.2295991, -2.8486817 43.2295452, -2.8486769 43.2295379, -2.8486556 43.2295056, -2.848616 43.2294725)",N-634,Rotonda de Plazakoetxe,roundabout,,,
