osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,junction
186628738,True,Calle Doctor Carracido,residential,False,93.763,,,"LINESTRING (-2.6163742 36.7674783, -2.6164634 36.7666381)",
586380520,True,Camino del Cañuelo,tertiary,False,32.33,2,50,"LINESTRING (-2.6163742 36.7674783, -2.6162138 36.7674468, -2.6160338 36.7673811)",
186628704,True,Calle Doctor Ferrán,residential,False,82.604,,,"LINESTRING (-2.6160338 36.7673811, -2.6160762 36.766639)",
586380520,True,Camino del Cañuelo,tertiary,False,95.134,2,50,"LINESTRING (-2.6160338 36.7673811, -2.6157147 36.7672277, -2.615582 36.7671413, -2.6151784 36.7668725)",
586380525,True,Camino del Cañuelo,tertiary,False,20.404,2,50,"LINESTRING (-2.6151784 36.7668725, -2.6150992 36.7668078, -2.615014 36.7667448)",
446658570,True,Calle José Ojeda,residential,False,9.599,,,"LINESTRING (-2.6069293 36.7585462, -2.606905 36.7586303)",
186053879,False,Avenida del Perú,tertiary,False,28.97,2,50,"LINESTRING (-2.6090219 36.758838, -2.6089602 36.7590938)",
186053879,False,Avenida del Perú,tertiary,True,28.97,2,50,"LINESTRING (-2.6089602 36.7590938, -2.6090219 36.758838)",
186120040,False,Calle San Marcos,residential,False,45.828,,,"LINESTRING (-2.6089602 36.7590938, -2.6084756 36.7589555)",
186053879,False,Avenida del Perú,tertiary,False,55.305,2,50,"LINESTRING (-2.6089602 36.7590938, -2.6089352 36.7593387, -2.6089412 36.7595903)",
186053852,True,,residential,False,8.978,,,"LINESTRING (-2.6067829 36.7591695, -2.6067778 36.759189, -2.6067816 36.7592091, -2.6067935 36.7592265, -2.606813 36.75924)",roundabout
186053933,False,Calle Juan Sebastián Elcano,residential,False,64.359,,,"LINESTRING (-2.6069158 36.7591702, -2.6073572 36.758712)",
186053852,True,,residential,False,15.125,,,"LINESTRING (-2.6069158 36.7591702, -2.6069031 36.7591532, -2.6068843 36.7591409, -2.606861 36.7591343, -2.6068248 36.7591369, -2.6067994 36.7591497, -2.6067829 36.7591695)",roundabout
186053852,True,,residential,False,6.816000000000001,,,"LINESTRING (-2.6069032 36.7592281, -2.6069159 36.759211, -2.6069199 36.7591987, -2.6069158 36.7591702)",roundabout
186053852,True,,residential,False,8.751999999999999,,,"LINESTRING (-2.606813 36.75924, -2.6068414 36.7592475, -2.6068761 36.7592436, -2.6069032 36.7592281)",roundabout
186053916,True,Calle José Ojeda,residential,False,54.557,,,"LINESTRING (-2.606813 36.75924, -2.6067691 36.7592946, -2.606753 36.7593311, -2.6066585 36.7597106)",
186053879,False,Avenida del Perú,tertiary,False,25.181,2,50,"LINESTRING (-2.6089412 36.7595903, -2.6089773 36.7598149)",
203580520,False,Calle Aníbal,residential,False,29.485,,,"LINESTRING (-2.6089412 36.7595903, -2.6092465 36.7594879)",
186053879,False,Avenida del Perú,tertiary,True,55.305,2,50,"LINESTRING (-2.6089412 36.7595903, -2.6089352 36.7593387, -2.6089602 36.7590938)",
202842169,False,Calle Loro,residential,False,42.11,,,"LINESTRING (-2.6111085 36.7600896, -2.6106385 36.76013)",
202690381,True,Avenida de Juan Bonachera,residential,False,77.281,,,"LINESTRING (-2.6111085 36.7600896, -2.6106623 36.7596333, -2.6105735 36.7595425)",
446695928,False,Calle Vigía,residential,True,65.114,,,"LINESTRING (-2.6111085 36.7600896, -2.6112657 36.7600226, -2.6114455 36.7598693, -2.6116267 36.7596876)",
186122602,False,Calle Santander,residential,False,6.229,,,"LINESTRING (-2.6131781 36.7601754, -2.6131764 36.7601194)",
186122602,False,Calle Santander,residential,True,6.472,,,"LINESTRING (-2.6131781 36.7601754, -2.6131771 36.7602336)",
186053965,True,Calle Pintor Rosales,residential,False,52.578,,,"LINESTRING (-2.6131771 36.7602336, -2.6137528 36.7603378)",
186122602,False,Calle Santander,residential,False,6.472,,,"LINESTRING (-2.6131771 36.7602336, -2.6131781 36.7601754)",
186122602,False,Calle Santander,residential,True,28.633,,,"LINESTRING (-2.6131771 36.7602336, -2.6131777 36.7604911)",
186053967,True,Calle Pintor Rosales,residential,False,29.506,,,"LINESTRING (-2.6163345 36.7608051, -2.6160197 36.7607226)",
186631691,True,Calle Santa Isabel,residential,False,4.902,,,"LINESTRING (-2.6163345 36.7608051, -2.6163111 36.760845)",
186053967,True,Calle Pintor Rosales,residential,False,38.395,,,"LINESTRING (-2.616746 36.7609078, -2.6163345 36.7608051)",
186631706,True,Calle Julio Romero,residential,False,38.491,,,"LINESTRING (-2.616746 36.7609078, -2.6169224 36.7605918)",
186053967,True,Calle Pintor Rosales,residential,False,36.417,,,"LINESTRING (-2.6171161 36.7610469, -2.616746 36.7609078)",
186631711,True,Calle El Greco,residential,False,5.88,,,"LINESTRING (-2.6171161 36.7610469, -2.6170884 36.7610949)",
202690381,True,Avenida de Juan Bonachera,residential,False,74.984,,,"LINESTRING (-2.6125888 36.7614816, -2.6120429 36.7609683)",
186631697,False,Calle Santander,residential,True,79.74000000000001,,,"LINESTRING (-2.6125888 36.7614816, -2.612904 36.7611791, -2.6130412 36.7608753)",
202842171,False,Calle Horno,residential,False,34.69,,,"LINESTRING (-2.6125888 36.7614816, -2.6124558 36.7615627, -2.6124228 36.7617388)",
186053875,False,Calle la Gran Vía,residential,False,89.478,,,"LINESTRING (-2.6060727 36.7620283, -2.6070446 36.7622315)",
990598460,True,Calle José Ojeda,residential,False,55.3,,,"LINESTRING (-2.6060727 36.7620283, -2.6060987 36.7619192, -2.6061891 36.7615398)",
186631688,True,Calle Sarasate,residential,False,51.375,,,"LINESTRING (-2.6132288 36.7622315, -2.613713 36.7619805)",
202690381,True,Avenida de Juan Bonachera,residential,False,79.222,,,"LINESTRING (-2.6132288 36.7622315, -2.6127268 36.7616434)",
186053875,False,Calle la Gran Vía,residential,True,36.587,,,"LINESTRING (-2.6083781 36.7625102, -2.6079807 36.7624271)",
186085427,False,Calle Bohemios,residential,True,45.695,,,"LINESTRING (-2.6083781 36.7625102, -2.6082109 36.7628987)",
186085427,False,Calle Bohemios,residential,False,31.5,,,"LINESTRING (-2.6083781 36.7625102, -2.6084876 36.762281, -2.6085044 36.7622456)",
186053931,False,Calle Velázquez,residential,False,47.792,,,"LINESTRING (-2.6165791 36.7625142, -2.6163249 36.7628927)",
186053931,False,Calle Velázquez,residential,True,69.67099999999999,,,"LINESTRING (-2.6165791 36.7625142, -2.6167797 36.7622562, -2.617045 36.7620135)",
202690370,False,Plaza de Emigdio Gómez,residential,False,35.905,,,"LINESTRING (-2.6143031 36.7626492, -2.6141974 36.7623376)",
202690386,False,,residential,False,50.175,,,"LINESTRING (-2.6143031 36.7626492, -2.6138619 36.7629297)",
186053964,False,Avenida de Juan Bonachera,residential,True,25.629,,,"LINESTRING (-2.6136833 36.762749, -2.6138619 36.7629297)",
186085436,False,Calle San Leopoldo,residential,False,73.996,,,"LINESTRING (-2.6136833 36.762749, -2.6130404 36.7631704)",
202690381,True,Avenida de Juan Bonachera,residential,False,28.853,,,"LINESTRING (-2.6136833 36.762749, -2.6134969 36.7625368)",
186053861,False,Calle Luisa Fernanda,residential,True,69.89,,,"LINESTRING (-2.6068787 36.7628439, -2.6061092 36.7627213)",
186085475,False,Calle Campoamor,residential,False,40.167,,,"LINESTRING (-2.6068787 36.7628439, -2.606783 36.7631969)",
186085475,False,Calle Campoamor,residential,True,69.681,,,"LINESTRING (-2.6068787 36.7628439, -2.6070446 36.7622315)",
186053931,False,Calle Velázquez,residential,False,21.374,,,"LINESTRING (-2.6163249 36.7628927, -2.6162322 36.76307)",
186053931,False,Calle Velázquez,residential,True,47.792,,,"LINESTRING (-2.6163249 36.7628927, -2.6165791 36.7625142)",
186053964,False,Avenida de Juan Bonachera,residential,False,5.036,,,"LINESTRING (-2.613897 36.7629652, -2.6138619 36.7629297)",
186053964,False,Avenida de Juan Bonachera,residential,True,19.082,,,"LINESTRING (-2.613897 36.7629652, -2.6140255 36.7631025)",
202690382,False,Avenida Rector Gustavo Villapalos,residential,False,64.89,,50,"LINESTRING (-2.613897 36.7629652, -2.6133344 36.7633359)",
186053931,False,Calle Velázquez,residential,True,21.374,,,"LINESTRING (-2.6162322 36.76307, -2.6163249 36.7628927)",
202690384,False,Calle Miramar,residential,False,22.566,,,"LINESTRING (-2.6162322 36.76307, -2.6161813 36.7632688)",
186631682,False,Calle San Leonardo,residential,False,44.501,,,"LINESTRING (-2.6153171 36.763185, -2.6153982 36.7627901)",
186053888,False,Calle Magisterio,residential,True,64.333,,,"LINESTRING (-2.6153171 36.763185, -2.6157556 36.7634992, -2.6158554 36.7635707)",
202690374,False,Calle Puente,residential,False,30.994999999999997,,,"LINESTRING (-2.6153171 36.763185, -2.615193 36.7631766, -2.6149702 36.7631634)",
186631726,True,Calle Real,residential,False,43.513,,,"LINESTRING (-2.6143452 36.7631922, -2.6143403 36.7628009)",
"[202690373, 202690374]",False,"['Placeta de San Cayetano', 'Calle Puente']",residential,"[False, True]",31.079000000000004,,,"LINESTRING (-2.6143452 36.7631922, -2.6142127 36.7631794, -2.6141537 36.7631686, -2.6140867 36.7631471, -2.6140255 36.7631025)",
202690374,False,Calle Puente,residential,True,26.831,,,"LINESTRING (-2.6143452 36.7631922, -2.6146087 36.76318, -2.6146459 36.7631783)",
186053886,True,Calle las Marinas,residential,False,29.653,,,"LINESTRING (-2.6165127 36.7632136, -2.6162322 36.76307)",
186628750,False,Calle La Molina,residential,False,86.87400000000001,,,"LINESTRING (-2.6165127 36.7632136, -2.6165052 36.763143, -2.6169193 36.7625148)",
202389225,False,Calle Labradores,residential,True,51.64,,,"LINESTRING (-2.6165127 36.7632136, -2.6167329 36.763172, -2.6170769 36.7631069)",
186053963,True,Calle Puente,residential,False,77.545,,,"LINESTRING (-2.6161813 36.7632688, -2.6153171 36.763185)",
202690384,False,Calle Miramar,residential,False,44.382,,,"LINESTRING (-2.6161813 36.7632688, -2.6158554 36.7635707)",
202690384,False,Calle Miramar,residential,True,22.566,,,"LINESTRING (-2.6161813 36.7632688, -2.6162322 36.76307)",
186085352,True,Calle Julián Arcas Lacal,residential,False,94.549,,,"LINESTRING (-2.6133344 36.7633359, -2.6139557 36.7640253)",
202690382,False,Avenida Rector Gustavo Villapalos,residential,False,10.558,,50,"LINESTRING (-2.6133344 36.7633359, -2.6132764 36.7634187)",
202690382,False,Avenida Rector Gustavo Villapalos,residential,True,64.89,,50,"LINESTRING (-2.6133344 36.7633359, -2.613897 36.7629652)",
186053879,False,Avenida del Perú,tertiary,False,48.003,2,50,"LINESTRING (-2.6082891 36.7635111, -2.6080731 36.7639066)",
186085513,False,Calle Romanilla,residential,True,48.772,,,"LINESTRING (-2.6082891 36.7635111, -2.6088363 36.7634964)",
186053879,False,Avenida del Perú,tertiary,True,134.019,2,50,"LINESTRING (-2.6082891 36.7635111, -2.6084268 36.7631408, -2.608631 36.7627459, -2.6087916 36.7624257, -2.6088144 36.7623831)",
186085485,False,Calle Romanilla,residential,False,55.539,,,"LINESTRING (-2.6082891 36.7635111, -2.6082255 36.763516, -2.6076691 36.7635637)",
186053888,False,Calle Magisterio,residential,True,56.515,,,"LINESTRING (-2.6158554 36.7635707, -2.6163394 36.7638993)",
202690384,False,Calle Miramar,residential,True,44.382,,,"LINESTRING (-2.6158554 36.7635707, -2.6161813 36.7632688)",
186053888,False,Calle Magisterio,residential,False,64.333,,,"LINESTRING (-2.6158554 36.7635707, -2.6157556 36.7634992, -2.6153171 36.763185)",
263563126,False,,residential,False,45.592,,,"LINESTRING (-2.6122969 36.7636807, -2.6118832 36.7639221)",
186053834,True,Avenida de Roquetas de Mar,secondary,False,56.605999999999995,1,50,"LINESTRING (-2.6122969 36.7636807, -2.6125998 36.7640276, -2.6126605 36.7640982)",
186053832,True,Avenida de Roquetas de Mar,secondary,False,58.153,1,50,"LINESTRING (-2.6127551 36.7640278, -2.6123819 36.7635987)",
186053970,True,,secondary,False,11.928,,,"LINESTRING (-2.6127551 36.7640278, -2.6127129 36.7640428, -2.6126943 36.7640548, -2.6126605 36.7640982)",roundabout
202690382,False,Avenida Rector Gustavo Villapalos,residential,True,42.586,,50,"LINESTRING (-2.6128304 36.7640307, -2.6130772 36.7637027)",
186053970,True,,secondary,False,6.781,,,"LINESTRING (-2.6128304 36.7640307, -2.6127849 36.7640248, -2.6127551 36.7640278)",roundabout
186053970,True,,secondary,False,2.678,,,"LINESTRING (-2.6126605 36.7640982, -2.6126545 36.7641218)",roundabout
186053970,True,,secondary,False,12.123000000000001,,,"LINESTRING (-2.6129169 36.7641094, -2.6128924 36.7640666, -2.6128584 36.7640415, -2.6128304 36.7640307)",roundabout
186053907,True,Paseo Los Baños,tertiary,False,46.894999999999996,,50,"LINESTRING (-2.6126545 36.7641218, -2.6125108 36.7641777, -2.6121652 36.7642759)",
186053970,True,,secondary,False,19.33,,,"LINESTRING (-2.6126545 36.7641218, -2.6126603 36.7641637, -2.6126818 36.7641964, -2.6127124 36.7642194, -2.6127546 36.7642345, -2.6127844 36.7642376)",roundabout
