osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width,junction,bridge
25886034,True,,,Calle Santo Domingo,tertiary,False,23.911,"LINESTRING (-16.3138942 28.4845867, -16.3138911 28.4846872, -16.3138902 28.4848017)",,,,
217483531,True,1,,Plaza de San Cristobal,secondary,False,31.619999999999997,"LINESTRING (-16.3138942 28.4845867, -16.313934 28.4846805, -16.3139772 28.4848608)",,,,
62073459,True,1,,,secondary_link,False,19.603,"LINESTRING (-16.3141236 28.4851938, -16.314169 28.4852029, -16.3142191 28.4851911, -16.3142744 28.4851574, -16.314302 28.4851387)",,,,
217483529,True,1,,Plaza de San Cristobal,secondary,False,36.573,"LINESTRING (-16.3141236 28.4851938, -16.3141966 28.4852639, -16.3143146 28.4854017, -16.314355 28.4854518)",,,,
62073531,True,1,,,secondary,False,9.629999999999999,"LINESTRING (-16.31451 28.4855567, -16.3145395 28.4855221, -16.3145467 28.4854792)",,5,roundabout,
"[742717937, 24208972]",True,1,,Calle Barcelona,tertiary,False,203.865,"LINESTRING (-16.31451 28.4855567, -16.3146255 28.4855877, -16.3148343 28.4856321, -16.3148718 28.4856414, -16.314933 28.4856482, -16.3155413 28.4855212, -16.3157916 28.4854689, -16.3158504 28.4854593, -16.3159381 28.4854436, -16.3164671 28.485365, -16.3165477 28.4853551)",,,,
62073531,True,1,,,secondary,False,7.468,"LINESTRING (-16.3145467 28.4854792, -16.3145358 28.4854471, -16.3145119 28.4854208)",,5,roundabout,
175207112,True,1,,Calle Doctor Antonio Gonzalez,residential,False,25.416999999999998,"LINESTRING (-16.3145467 28.4854792, -16.3146068 28.4854443, -16.314646 28.4853438, -16.3146672 28.4852878)",,,,
"[154608816, 24610796]",True,,,Calle Consistorio,residential,False,186.72400000000005,"LINESTRING (-16.3138997 28.4871784, -16.3139139 28.4871312, -16.3140311 28.486742, -16.3141392 28.4863235, -16.3141531 28.4862756, -16.3142404 28.4859711, -16.3142542 28.4859284, -16.3143124 28.4857357, -16.3143481 28.4856744, -16.3143947 28.4856307, -16.3144268 28.4855747)",,,,
"[734765610, 25886051]",True,1,,Plaza del Adelantado,tertiary,False,79.275,"LINESTRING (-16.3138997 28.4871784, -16.3138597 28.4873367, -16.3138435 28.4873997, -16.3137415 28.4877958, -16.3137214 28.4878739)",,,,
"[239345617, 239345618, 43650450, 43650449, 189758745]",False,2,TF-13,Vía de Ronda de La Laguna,primary,True,313.44,"LINESTRING (-16.3114623 28.4851788, -16.3116479 28.4853328, -16.3117283 28.4854435, -16.3117966 28.4856054, -16.3118256 28.4858126, -16.3118162 28.4859202, -16.3117876 28.4860998, -16.3117557 28.4862034, -16.3116751 28.4864575, -16.3116258 28.486623, -16.3115898 28.4868, -16.3115779 28.4869393, -16.3115817 28.487049, -16.3116207 28.4872669, -16.3118245 28.48784)",60,,,yes
189758746,False,2,TF-13,Vía de Ronda de La Laguna,primary,True,28.355,"LINESTRING (-16.3118245 28.48784, -16.3118901 28.4880884)",60,,,
"[43650449, 239345617, 239345618, 43650450, 189758745]",False,2,TF-13,Vía de Ronda de La Laguna,primary,False,313.43999999999994,"LINESTRING (-16.3118245 28.48784, -16.3116207 28.4872669, -16.3115817 28.487049, -16.3115779 28.4869393, -16.3115898 28.4868, -16.3116258 28.486623, -16.3116751 28.4864575, -16.3117557 28.4862034, -16.3117876 28.4860998, -16.3118162 28.4859202, -16.3118256 28.4858126, -16.3117966 28.4856054, -16.3117283 28.4854435, -16.3116479 28.4853328, -16.3114623 28.4851788)",60,,,yes
239345725,False,2,TF-13,Vía de Ronda de La Laguna,primary,False,265.745,"LINESTRING (-16.3109153 28.490148, -16.3112366 28.489832, -16.311606 28.4895069, -16.3117465 28.4893572, -16.3118568 28.4892062, -16.311923 28.4890422, -16.3119504 28.4889275, -16.311959 28.4887827, -16.3118901 28.4880884)",60,,,
25567763,True,1,,Leocadio Machado,residential,False,49.042,"LINESTRING (-16.3187097 28.4817728, -16.3188294 28.4818262, -16.318891 28.4818466, -16.3189464 28.4818705, -16.3190314 28.4819399, -16.3191124 28.4820224)",,,,
200890620,True,1,,,motorway_link,False,146.325,"LINESTRING (-16.3187097 28.4817728, -16.31883 28.4817945, -16.3189064 28.4818197, -16.3189736 28.4818489, -16.3190544 28.481913, -16.3194346 28.4822471, -16.3198391 28.4826017)",,,,
28397573,False,,,Calle Benito Pérez Armas,residential,False,70.005,"LINESTRING (-16.3184199 28.4828681, -16.3177379 28.4826757)",,,,
220346967,True,,,Plaza Llano Los Molinos,tertiary,False,4.675,"LINESTRING (-16.3205355 28.4854695, -16.3205821 28.48546)",,,roundabout,
197453875,False,2,,Calle Pablo Iglesias,tertiary,False,30.125,"LINESTRING (-16.3188145 28.4852157, -16.3191189 28.4852583)",,,,
197453875,False,2,,Calle Pablo Iglesias,tertiary,True,23.539,"LINESTRING (-16.3188145 28.4852157, -16.3185743 28.4852002)",,,,
29166052,True,,,Calle Pablo Iglesias,residential,False,12.472999999999999,"LINESTRING (-16.3168034 28.4847169, -16.3168433 28.4847334, -16.3168745 28.484743, -16.3169217 28.4847587)",,,,
220346956,True,2,TF-263,Avenida de La Trinidad,secondary,False,75.296,"LINESTRING (-16.3168034 28.4847169, -16.3167431 28.4848356, -16.3165477 28.4853551)",,,,
25567789,False,,,Calle Orfebre Ventura Aleman,residential,False,49.559,"LINESTRING (-16.3187381 28.4847784, -16.3185743 28.4852002)",,,,
25567789,False,,,Calle Orfebre Ventura Aleman,residential,True,49.559,"LINESTRING (-16.3185743 28.4852002, -16.3187381 28.4847784)",,,,
197453875,False,2,,Calle Pablo Iglesias,tertiary,False,23.539,"LINESTRING (-16.3185743 28.4852002, -16.3188145 28.4852157)",,,,
197453875,False,2,,Calle Pablo Iglesias,tertiary,True,35.405,"LINESTRING (-16.3185743 28.4852002, -16.3183597 28.4851821, -16.3182192 28.4851451)",,,,
25567794,True,,,Calle Morales,residential,False,116.95,"LINESTRING (-16.3176216 28.4841976, -16.3176259 28.4841665, -16.317608 28.4838504, -16.3175908 28.4836468, -16.3175487 28.4831484)",,,,
194750995,False,,,Pasaje Brunete,residential,True,89.489,"LINESTRING (-16.3176216 28.4841976, -16.3176898 28.4842186, -16.3182698 28.4843973, -16.3183085 28.4844382, -16.3182956 28.4845232, -16.3183573 28.4845535)",,,,
217365459,True,,TF-263,Avenida de La Trinidad,secondary,False,55.72,"LINESTRING (-16.3175487 28.4831484, -16.3177379 28.4826757)",,,,
220512023,True,,,Calle el Juego,residential,False,13.385,"LINESTRING (-16.3161716 28.4866861, -16.3160406 28.486651)",,,,
220512022,True,2,TF-263,Avenida de La Trinidad,secondary,False,107.642,"LINESTRING (-16.3161716 28.4866861, -16.3164079 28.486082, -16.3164373 28.48601, -16.3165315 28.4857712)",,,,
25567788,False,,,Calle Pablo Iglesias,residential,False,88.221,"LINESTRING (-16.3173639 28.4848915, -16.317776 28.4850158, -16.3179521 28.4850672, -16.3182192 28.4851451)",,,,
25567794,True,,,Calle Morales,residential,False,65.338,"LINESTRING (-16.3173639 28.4848915, -16.3173987 28.4847964, -16.3174229 28.4847306, -16.3175703 28.4843326)",,,,
25567836,False,,,Calle Alfredo Torres Edwards,residential,False,91.827,"LINESTRING (-16.3173639 28.4848915, -16.3173184 28.4850362, -16.3171305 28.4856914)",,,,
25574467,True,,,Calle Ciprés,residential,False,85.446,"LINESTRING (-16.3185698 28.485953, -16.3185754 28.4859172, -16.3188024 28.4852513, -16.3188145 28.4852157)",,,,
91734500,True,,,Calle el Peso,residential,False,131.388,"LINESTRING (-16.3185698 28.485953, -16.318642 28.4859503, -16.3189933 28.486047, -16.3192139 28.4861078, -16.3197989 28.4862739, -16.319847 28.4863024)",,,,
25567861,True,,,Calle San Juan,tertiary,False,61.024,"LINESTRING (-16.3179655 28.4859001, -16.3178255 28.4863986, -16.3178219 28.4864338)",,,,
25818169,True,,,Calle el Peso,residential,False,59.422,"LINESTRING (-16.3179655 28.4859001, -16.3185057 28.4859554, -16.3185698 28.485953)",,,,
25567836,False,,,Calle Alfredo Torres Edwards,residential,False,30.443,"LINESTRING (-16.3171305 28.4856914, -16.31708 28.4858804, -16.3170828 28.48596)",,,,
25567836,False,,,Calle Alfredo Torres Edwards,residential,True,91.827,"LINESTRING (-16.3171305 28.4856914, -16.3173184 28.4850362, -16.3173639 28.4848915)",,,,
25818212,True,,,Calle Coslada,residential,False,84.84899999999999,"LINESTRING (-16.3171305 28.4856914, -16.3175195 28.4857836, -16.3179655 28.4859001)",,,,
25818763,True,,,Calle Baltasar Nuñez,residential,False,56.08,"LINESTRING (-16.318371 28.4865802, -16.3178219 28.4864338)",,,,
25574467,True,,,Calle Ciprés,residential,False,72.429,"LINESTRING (-16.318371 28.4865802, -16.3185652 28.4859824, -16.3185698 28.485953)",,,,
25567836,False,,,Calle Alfredo Torres Edwards,residential,False,83.013,"LINESTRING (-16.3171603 28.4862705, -16.3173439 28.4869994)",,,,
25567836,False,,,Calle Alfredo Torres Edwards,residential,True,35.431,"LINESTRING (-16.3171603 28.4862705, -16.3170842 28.4859988, -16.3170828 28.48596)",,,,
25567788,False,,,Calle Pablo Iglesias,residential,True,88.221,"LINESTRING (-16.3182192 28.4851451, -16.3179521 28.4850672, -16.317776 28.4850158, -16.3173639 28.4848915)",,,,
25567861,True,,,Calle San Juan,tertiary,False,87.598,"LINESTRING (-16.3182192 28.4851451, -16.318187 28.4852804, -16.3179655 28.4859001)",,,,
197453875,False,2,,Calle Pablo Iglesias,tertiary,False,35.405,"LINESTRING (-16.3182192 28.4851451, -16.3183597 28.4851821, -16.3185743 28.4852002)",,,,
25567861,True,,,Calle San Juan,tertiary,False,72.806,"LINESTRING (-16.3178219 28.4864338, -16.317816 28.4864897, -16.3176802 28.4870763)",,,,
25818763,True,,,Calle Baltasar Nuñez,residential,False,67.185,"LINESTRING (-16.3178219 28.4864338, -16.3173547 28.486311, -16.3171603 28.4862705)",,,,
25567861,True,,,Calle San Juan,tertiary,False,33.403,"LINESTRING (-16.3176802 28.4870763, -16.3175411 28.4873507)",,,,
25885711,True,,,Calle el Juego,residential,False,33.961,"LINESTRING (-16.3176802 28.4870763, -16.3173439 28.4869994)",,,,
25567861,True,,,Calle San Juan,tertiary,False,63.609,"LINESTRING (-16.3175411 28.4873507, -16.3172587 28.4878661)",,,,
91734503,True,,,Calle Violeta,residential,False,29.748,"LINESTRING (-16.319806 28.4867201, -16.3196415 28.4869452)",,,,
25567897,True,,,Calle La Retama,residential,False,31.346,"LINESTRING (-16.319806 28.4867201, -16.3198493 28.4866505, -16.319854 28.4866082, -16.3197201 28.4864997)",,,,
477531152,True,,,Calle Núñez de la Peña,residential,False,25.202,"LINESTRING (-16.3197201 28.4864997, -16.319847 28.4863024)",20,,,
25588348,True,,,Calle Manuel de Ossuna,residential,False,197.69299999999998,"LINESTRING (-16.3183806 28.4884763, -16.3191979 28.4889114, -16.3192199 28.4889244, -16.3201059 28.4894044)",,,,
477531152,True,,,Calle Núñez de la Peña,residential,False,74.67,"LINESTRING (-16.3183806 28.4884763, -16.3186885 28.488017, -16.3187699 28.4878985)",20,,,
477531152,True,,,Calle Núñez de la Peña,residential,False,62.671,"LINESTRING (-16.3187699 28.4878985, -16.3191047 28.4874178)",20,,,
78483360,True,,,Calle Hermano Mateo,residential,False,134.937,"LINESTRING (-16.3187699 28.4878985, -16.3187335 28.4878807, -16.3183326 28.4876747, -16.3181483 28.4875795, -16.3180497 28.4875362, -16.3176262 28.487381, -16.3175411 28.4873507)",,,,
477531152,True,,,Calle Núñez de la Peña,residential,False,70.94,"LINESTRING (-16.3191047 28.4874178, -16.3194731 28.4868681)",20,,,
25885724,True,,,Calle Seis de Diciembre,tertiary,False,144.312,"LINESTRING (-16.3191047 28.4874178, -16.318456 28.4872685, -16.3182535 28.4872199, -16.3176802 28.4870763)",,,,
220519648,True,2,,Plaza Llano Los Molinos,tertiary,False,22.154,"LINESTRING (-16.3205821 28.48546, -16.3206283 28.4854447, -16.3207783 28.4853616)",,,roundabout,
25574488,False,,,Henry Dunant,residential,False,82.313,"LINESTRING (-16.3190641 28.4838996, -16.3192835 28.4831849)",,,,
25567763,True,1,,Leocadio Machado,residential,False,128.733,"LINESTRING (-16.319589 28.482494, -16.3204713 28.4833536)",,,,
25574493,True,,,Luis Braille,residential,False,37.889,"LINESTRING (-16.3207064 28.4835985, -16.3203373 28.4834943)",,,,
200890619,False,,,Leocadio Machado,residential,False,148.38299999999998,"LINESTRING (-16.3207064 28.4835985, -16.3207763 28.4836336, -16.3208067 28.4836757, -16.3208208 28.4837647, -16.3207812 28.4840004, -16.3207081 28.4844265, -16.3206384 28.4848328, -16.320631 28.4848762)",,,,
25574488,False,,,Henry Dunant,residential,True,82.313,"LINESTRING (-16.3192835 28.4831849, -16.3190641 28.4838996)",,,,
91731874,True,,,Henry Dunant,residential,False,83.713,"LINESTRING (-16.3192835 28.4831849, -16.3193049 28.4830965, -16.3195034 28.4825665, -16.319589 28.482494)",,,,
217365469,True,1,,Plaza Llano Los Molinos,tertiary,False,10.72,"LINESTRING (-16.3206645 28.4850596, -16.3205985 28.4851366)",,,,
25819076,False,2,,Avenida República de Venezuela,tertiary,True,18.149,"LINESTRING (-16.3206645 28.4850596, -16.3207016 28.4850261, -16.3207941 28.4849427)",,,,
759746398,True,,,Leocadio Machado,residential,False,18.454,"LINESTRING (-16.3206645 28.4850596, -16.3206501 28.4849895, -16.3206343 28.4848958)",,,,
1225024553,True,1,,Plaza Llano Los Molinos,tertiary,False,17.864,"LINESTRING (-16.3207783 28.4853616, -16.3208282 28.4853171, -16.3208522 28.4852912, -16.3208519 28.4852663, -16.320835 28.4852293)",,,roundabout,
1225024554,True,2,,Plaza Llano Los Molinos,tertiary,False,11.348,"LINESTRING (-16.320835 28.4852293, -16.3207304 28.485185)",,,roundabout,
1225024555,True,2,,Plaza Llano Los Molinos,tertiary,False,6.171,"LINESTRING (-16.3205985 28.4851366, -16.3205676 28.485185)",,,,
25574652,True,1,,Plaza Llano Los Molinos,tertiary,False,25.131,"LINESTRING (-16.3205252 28.4852613, -16.3204886 28.485339, -16.3204865 28.4853873, -16.3204979 28.4854188, -16.3205167 28.4854442, -16.3205355 28.4854695)",,,roundabout,
208988854,True,1,,Plaza Llano Los Molinos,tertiary,False,31.604,"LINESTRING (-16.3205252 28.4852613, -16.3204689 28.4853086, -16.3204146 28.4853547, -16.3203489 28.4853926, -16.3202608 28.485414)",,,,
26491951,True,,,Calle Buenaventura Bonnet,residential,False,44.751,"LINESTRING (-16.3201853 28.4860589, -16.3201461 28.4860729, -16.3200311 28.4861358, -16.319998 28.4861572, -16.3199744 28.4861806, -16.3199528 28.4862101, -16.3199419 28.4862551, -16.3199346 28.4862994, -16.3199313 28.4863523)",,,,
220519649,True,,,Calle Girasol,residential,False,15.831,"LINESTRING (-16.3201853 28.4860589, -16.3201213 28.4860545, -16.3200614 28.4860218, -16.3200382 28.4860092)",,,,
197455454,False,,,El Laurel,residential,False,42.481,"LINESTRING (-16.3210092 28.4868536, -16.3209783 28.4869078, -16.3208148 28.4871953)",,,,
25567897,True,,,Calle La Retama,residential,False,111.85900000000001,"LINESTRING (-16.3208148 28.4871953, -16.3207502 28.487165, -16.3201453 28.4868808, -16.319806 28.4867201)",,,,
197455454,False,,,El Laurel,residential,False,27.968999999999998,"LINESTRING (-16.3208148 28.4871953, -16.3207921 28.4872343, -16.3207102 28.4873748, -16.3206844 28.4874192)",,,,
197455454,False,,,El Laurel,residential,True,42.481,"LINESTRING (-16.3208148 28.4871953, -16.3209783 28.4869078, -16.3210092 28.4868536)",,,,
25567843,True,,,Calle San Honorato,residential,False,7.919,"LINESTRING (-16.3206844 28.4874192, -16.3207556 28.4874532)",,,,
197455454,False,,,El Laurel,residential,True,27.969,"LINESTRING (-16.3206844 28.4874192, -16.3207102 28.4873748, -16.3207921 28.4872343, -16.3208148 28.4871953)",,,,
25574871,False,,,Calle El Jazmín,residential,False,58.326,"LINESTRING (-16.3195759 28.4872672, -16.3197964 28.4873694, -16.3201059 28.4875083)",,,,
25574879,True,,,Calle Violeta,residential,False,34.202,"LINESTRING (-16.3195759 28.4872672, -16.3197071 28.4870452, -16.3197369 28.4869941)",,,,
25574871,False,,,Calle El Jazmín,residential,True,56.218,"LINESTRING (-16.3206162 28.487681, -16.3202004 28.4875019, -16.3201856 28.4874953, -16.3201447 28.4874794, -16.3201059 28.4875083)",,,,
25574900,True,,,Calle El Laurel,residential,False,28.762,"LINESTRING (-16.3206162 28.487681, -16.3207308 28.4874934, -16.3207556 28.4874532)",,,,
25574879,True,,,Calle Violeta,residential,False,33.819,"LINESTRING (-16.3194195 28.4875385, -16.3195759 28.4872672)",,,,
25885724,True,,,Calle Seis de Diciembre,tertiary,False,33.566,"LINESTRING (-16.3194195 28.4875385, -16.3191047 28.4874178)",,,,
25567843,True,,,Calle San Honorato,residential,False,10.793,"LINESTRING (-16.3196415 28.4869452, -16.3197369 28.4869941)",,,,
25818763,True,,,Calle Baltasar Nuñez,residential,False,18.557,"LINESTRING (-16.3196415 28.4869452, -16.3194731 28.4868681)",,,,
25567843,True,,,Calle San Honorato,residential,False,27.956,"LINESTRING (-16.3207556 28.4874532, -16.3210132 28.4875625)",,,,
25885724,True,,,Calle Seis de Diciembre,tertiary,False,36.314,"LINESTRING (-16.3204612 28.4879551, -16.3201237 28.4878185)",,,,
25574900,True,,,Calle El Laurel,residential,False,34.035,"LINESTRING (-16.3204612 28.4879551, -16.3204966 28.4878927, -16.3206162 28.487681)",,,,
25574902,True,,,Calle El Clavel,residential,False,62.31,"LINESTRING (-16.3210132 28.4875625, -16.3208902 28.4877827, -16.3207634 28.487995, -16.3207248 28.4880622)",,,,
25885724,True,,,Calle Seis de Diciembre,tertiary,False,28.383,"LINESTRING (-16.3207248 28.4880622, -16.3206815 28.4880456, -16.3204612 28.4879551)",,,,
25574908,True,,,Calle La Sota,residential,False,124.011,"LINESTRING (-16.315217 28.4843991, -16.3154871 28.4854888)",,,,
85788470,True,,,Calle Catedral,residential,False,24.637999999999998,"LINESTRING (-16.315217 28.4843991, -16.315025 28.4844061, -16.3149672 28.48442)",,,,
"[25575019, 53024206]",True,,,Calle la Rosa,residential,False,143.739,"LINESTRING (-16.3200591 28.4859749, -16.3191306 28.4856838, -16.3191109 28.4853506, -16.3191165 28.4852861, -16.3191189 28.4852583)",,,,
220519646,True,,,Calle Núñez de la Peña,residential,False,79.02900000000001,"LINESTRING (-16.3200591 28.4859749, -16.3202743 28.4856562, -16.3202936 28.4856276, -16.3205321 28.4855098, -16.3205821 28.48546)",,,,
25575059,True,,,Calle Flor de Lys,residential,False,30.902,"LINESTRING (-16.3201059 28.4875083, -16.3199657 28.4877574)",,,,
25574871,False,,,Calle El Jazmín,residential,False,56.217999999999996,"LINESTRING (-16.3201059 28.4875083, -16.3201447 28.4874794, -16.3201856 28.4874953, -16.3202004 28.4875019, -16.3206162 28.487681)",,,,
25574871,False,,,Calle El Jazmín,residential,True,58.326,"LINESTRING (-16.3201059 28.4875083, -16.3197964 28.4873694, -16.3195759 28.4872672)",,,,
25885724,True,,,Calle Seis de Diciembre,tertiary,False,35.098,"LINESTRING (-16.3199657 28.4877574, -16.3196399 28.4876246)",,,,
25567794,True,,,Calle Morales,residential,False,15.827,"LINESTRING (-16.3175703 28.4843326, -16.3175907 28.4842772, -16.3176216 28.4841976)",,,,
28490065,True,,,Calle Catedral,residential,False,47.299,"LINESTRING (-16.3175703 28.4843326, -16.3175158 28.484332, -16.3170864 28.4843266)",,,,
25588348,True,,,Calle Manuel de Ossuna,residential,False,128.941,"LINESTRING (-16.3172587 28.4878661, -16.3183806 28.4884763)",,,,
477531146,True,,,Calle San Juan,living_street,False,44.56700000000001,"LINESTRING (-16.3172587 28.4878661, -16.317102 28.4881431, -16.3170557 28.488225)",,,,
25588348,True,,,Calle Manuel de Ossuna,residential,False,67.334,"LINESTRING (-16.3201059 28.4894044, -16.3202937 28.489522, -16.3206472 28.4897244, -16.3206777 28.489742)",,,,
25885750,True,,,Calle La Higuera,residential,False,87.107,"LINESTRING (-16.3205077 28.4887943, -16.3197382 28.488399)",,,,
25588687,True,,,Calle La Marina,residential,False,78.387,"LINESTRING (-16.3205077 28.4887943, -16.3204895 28.488824, -16.3201059 28.4894044)",,,,
25588694,True,,,Calle Esperanto,residential,False,74.73899999999999,"LINESTRING (-16.3197382 28.488399, -16.3197594 28.4883664, -16.3201237 28.4878185)",,,,
25885750,True,,,Calle La Higuera,residential,False,50.509,"LINESTRING (-16.3197382 28.488399, -16.3195687 28.4883115, -16.3192926 28.4881689)",,,,
25885724,True,,,Calle Seis de Diciembre,tertiary,False,16.87,"LINESTRING (-16.3201237 28.4878185, -16.3199657 28.4877574)",,,,
25885724,True,,,Calle Seis de Diciembre,tertiary,False,23.572,"LINESTRING (-16.3196399 28.4876246, -16.3194195 28.4875385)",,,,
25885750,True,,,Calle La Higuera,residential,False,59.276,"LINESTRING (-16.3192926 28.4881689, -16.3187699 28.4878985)",,,,
25588696,True,,,Calle Virgen del Monte Carmelo,residential,False,69.392,"LINESTRING (-16.3192926 28.4881689, -16.3193108 28.4881418, -16.3196399 28.4876246)",,,,
156077450,True,1,,Calle Nava y Grimón,tertiary,False,46.208,"LINESTRING (-16.3135818 28.4883937, -16.3134824 28.4887548, -16.3134706 28.4887976)",,,,
1111097952,True,,,Calle Bencomo,residential,False,102.00399999999999,"LINESTRING (-16.3145745 28.4886749, -16.3145397 28.4886603, -16.3140282 28.4885068, -16.3136468 28.4884125, -16.3136221 28.4884064, -16.3135818 28.4883937)",,,,
83059454,True,,,Camino de San Roque,residential,False,65.467,"LINESTRING (-16.3134706 28.4887976, -16.3134301 28.488788, -16.312934 28.4886709, -16.3128959 28.4886611, -16.3128473 28.4886448, -16.3128268 28.4886366)",,,,
156077450,True,1,,Calle Nava y Grimón,tertiary,False,144.35899999999998,"LINESTRING (-16.3134706 28.4887976, -16.3134537 28.4888597, -16.3133217 28.4893453, -16.3133113 28.4893837, -16.3132089 28.4897465, -16.3131823 28.489827, -16.3131026 28.4900545)",,,,
156077450,True,1,,Calle Nava y Grimón,tertiary,False,59.388000000000005,"LINESTRING (-16.3137214 28.4878739, -16.3136816 28.4880173, -16.3135911 28.4883596, -16.3135818 28.4883937)",,,,
236290539,True,,,Plaza del Adelantado,residential,False,27.954,"LINESTRING (-16.3131495 28.4877703, -16.3131335 28.4878145, -16.3129601 28.4878844, -16.312918 28.4878894)",,,,
236290540,True,,,Plaza del Adelantado,residential,False,57.514,"LINESTRING (-16.3131495 28.4877703, -16.3132004 28.4877989, -16.3132918 28.4878155, -16.3136585 28.4878673, -16.3137214 28.4878739)",,,,
