osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,tunnel,junction
57914296,2,M-131,Calle Malacuera,secondary,40,False,False,57.509,"LINESTRING (-3.5386244 40.8247979, -3.5386461 40.8249728, -3.5386513 40.8250579, -3.5386343 40.8253139)",,,,
57914296,2,M-131,Calle Malacuera,secondary,40,False,True,54.834,"LINESTRING (-3.5386244 40.8247979, -3.5385987 40.8246287, -3.5385631 40.8244941, -3.5385374 40.8244103, -3.5385018 40.8243145)",,,,
84999764,,,Travesía Bravo Murillo,residential,,False,False,35.986000000000004,"LINESTRING (-3.5386244 40.8247979, -3.5384082 40.8247844, -3.5381992 40.8247639)",,,,
31426284,,M-102,Calle San Francisco,secondary,50,False,True,100.01400000000001,"LINESTRING (-3.5386024 40.8258817, -3.5386279 40.825867, -3.5386518 40.8258532, -3.538721 40.8258218, -3.5388167 40.8257936, -3.5390828 40.8257153, -3.539722 40.8255983)",,,,
57914296,2,M-131,Calle Malacuera,secondary,40,False,True,41.857,"LINESTRING (-3.5386024 40.8258817, -3.5386139 40.8256908, -3.5386185 40.8255055)",,,,
465933326,,M-131;M-102,Calle Malacuera,secondary,50,False,False,17.565,"LINESTRING (-3.5386024 40.8258817, -3.5385595 40.8259917, -3.5385433 40.8260332)",,,,
684716018,,,Calle del Cardenal Cisneros,living_street,,False,True,19.238,"LINESTRING (-3.5382494 40.8265465, -3.5381819 40.8267118)",,,,
31426340,,M-131,Paseo de la Varguilla,secondary,,True,False,19.052999999999997,"LINESTRING (-3.5382494 40.8265465, -3.5383477 40.826591, -3.5384429 40.8266355)",3.5,,,
465933326,,M-131;M-102,Calle Malacuera,secondary,50,False,True,62.281,"LINESTRING (-3.5382494 40.8265465, -3.538404 40.8263066, -3.5384743 40.826183, -3.5385433 40.8260332)",,,,
692085170,,M-102,Calle de la Cava,secondary,,False,False,56.003,"LINESTRING (-3.5382494 40.8265465, -3.5381273 40.8265127, -3.538029 40.8265035, -3.5378468 40.8264941, -3.5377011 40.8264941, -3.5375941 40.8265063)",,,,
31426346,,M-102,Calle de la Cava,secondary,,False,False,50.413,"LINESTRING (-3.5358107 40.8271895, -3.5356768 40.8272617, -3.5354628 40.8273662, -3.5353033 40.8274294)",,,,
31426346,,M-102,Calle de la Cava,secondary,,False,True,169.24700000000004,"LINESTRING (-3.5358107 40.8271895, -3.5362733 40.8269556, -3.5365 40.8268449, -3.5366392 40.8267802, -3.5368083 40.8267235, -3.5371096 40.8266316, -3.5373433 40.8265704, -3.537519 40.8265226, -3.5375941 40.8265063)",,,,
84999714,,,Calle del Matadero,residential,,True,False,63.36900000000001,"LINESTRING (-3.5358107 40.8271895, -3.5357549 40.8274304, -3.5357347 40.8275408, -3.5357178 40.8276742, -3.535694 40.827752)",,,,
267667243,,,Calle Marina de la Torre,residential,,False,True,72.592,"LINESTRING (-3.5358107 40.8271895, -3.5356294 40.8269983, -3.5354937 40.8268675, -3.5354313 40.8268066, -3.5353164 40.8266557)",,,,
"[93647432, 31426346, 93647431]",,M-102,Calle de la Cava,secondary,,False,False,22.939,"LINESTRING (-3.5353033 40.8274294, -3.5352526 40.8274435, -3.5352099 40.8274504, -3.5350947 40.8274572, -3.5350354 40.8274546)",,yes,,
31426346,,M-102,Calle de la Cava,secondary,,False,True,50.413,"LINESTRING (-3.5353033 40.8274294, -3.5354628 40.8273662, -3.5356768 40.8272617, -3.5358107 40.8271895)",,,,
84999717,,,Calle Bernaldo de Quirós,residential,,False,False,48.827,"LINESTRING (-3.5353033 40.8274294, -3.5353655 40.8274894, -3.5354389 40.8275503, -3.5355345 40.827618, -3.5356525 40.8277038, -3.535694 40.827752)",,,,
84999717,,,Calle Bernaldo de Quirós,residential,,False,True,85.05199999999999,"LINESTRING (-3.5353033 40.8274294, -3.5351153 40.8272384, -3.5350325 40.8271504, -3.5349499 40.8270745, -3.5346647 40.8268377)",,,,
90309741,2,M-131,Paseo de la Varguilla,secondary,,False,False,22.176,"LINESTRING (-3.5404885 40.8285463, -3.54029 40.8284151)",,,,
84999703,,,Paseo de Rosales,residential,,False,False,127.135,"LINESTRING (-3.5404885 40.8285463, -3.5406385 40.8285941, -3.540855 40.8286731, -3.5410634 40.8287273, -3.5411611 40.8287483, -3.5412441 40.8287544, -3.5413337 40.8287483, -3.5414102 40.8287347, -3.5414705 40.828715, -3.5415193 40.8286928, -3.5415552 40.8286657, -3.5415779 40.828625, -3.5416024 40.8285548, -3.5416378 40.8284702, -3.5416655 40.8284061)",,,,
776858757,2,M-131,Paseo de la Varguilla,secondary,50,False,True,76.95,"LINESTRING (-3.5404885 40.8285463, -3.5409698 40.8288559, -3.5411388 40.8289716, -3.5411793 40.8289997)",,,,
57914299,2,M-131,Calle de Santa Bárbara,secondary,,False,False,56.783,"LINESTRING (-3.5395927 40.8277339, -3.5396313 40.8276771, -3.5396617 40.8276324, -3.5397791 40.8274872, -3.5399593 40.8273066)",5,,,
90309741,2,M-131,Paseo de la Varguilla,secondary,,False,True,42.227,"LINESTRING (-3.5395927 40.8277339, -3.5396586 40.8278092, -3.5397798 40.8279478, -3.5398722 40.8280493)",,,,
31426284,,M-102,Calle San Francisco,secondary,50,False,False,18.3,"LINESTRING (-3.5413981 40.8251822, -3.5411969 40.8252447)",,,,
