osmid,highway,junction,oneway,reversed,length,geometry,name,ref,access
26887155,residential,,True,False,89.065,"LINESTRING (-1.615614 42.8228174, -1.6161693 42.8235071)",Calle Basilio Armendáriz,,
372453528,residential,,False,True,36.464,"LINESTRING (-1.615614 42.8228174, -1.6153238 42.8228315, -1.6152222 42.8228553, -1.6151791 42.8228733)",Calle San Francisco,,
367485690,residential,,False,True,21.278,"LINESTRING (-1.6121874 42.823917, -1.6119265 42.8239159)",Calle San Francisco,,
157263422,residential,,False,True,149.004,"LINESTRING (-1.6121874 42.823917, -1.6122862 42.8239939, -1.6129305 42.824495, -1.6134409 42.8248919)",Calle Mokarte,,
367485690,residential,,False,False,54.555,"LINESTRING (-1.6121874 42.823917, -1.6123867 42.8239116, -1.6128467 42.8238427)",Calle San Francisco,,
27364810,residential,,False,True,148.263,"LINESTRING (-1.6155444 42.8211922, -1.615685 42.8212367, -1.6169448 42.8215939, -1.6172364 42.8216795)",Calle del Soto,,
"[372453531, 31452631]",residential,,False,False,447.508,"LINESTRING (-1.6155444 42.8211922, -1.6156906 42.8206958, -1.6157916 42.8204798, -1.616015 42.8201256, -1.616218 42.8201606, -1.616979 42.820382, -1.6176321 42.8205756, -1.6180315 42.8207295, -1.6180779 42.8209593, -1.6180305 42.8210801, -1.6179087 42.821254, -1.617666 42.8215437, -1.6174755 42.8217091, -1.617426 42.8217253, -1.6173354 42.8217113, -1.6172364 42.8216795)",Calle del Soto,,
372453531,residential,,False,True,134.952,"LINESTRING (-1.6155444 42.8211922, -1.6155023 42.8212804, -1.6153302 42.8218415, -1.6152966 42.8219449, -1.615195 42.8222574, -1.6151578 42.8223717)",Calle del Soto,,
176993499,residential,,True,False,42.176,"LINESTRING (-1.6132824 42.822933, -1.6129762 42.8230296, -1.6128073 42.8230828)",Calle San Juan Bautista,,
372453543,residential,,False,True,53.965,"LINESTRING (-1.6132824 42.822933, -1.6132096 42.8227807, -1.6130571 42.8224767)",Calle San Juan Bautista,,
31452628,residential,,True,False,38.531,"LINESTRING (-1.6128073 42.8230828, -1.6130333 42.8233871)",Calle Mokarte,,
176993504,residential,,True,False,29.293,"LINESTRING (-1.6128073 42.8230828, -1.612617 42.8230899, -1.612489 42.8230749, -1.6124504 42.823079)",Plaza San Juan,,
372453523,residential,,True,False,78.319,"LINESTRING (-1.6121531 42.8232002, -1.6117199 42.8238288)",Calle Nuestra Señora de la Asunción,,
176993502,residential,,True,False,19.942,"LINESTRING (-1.6121531 42.8232002, -1.6122338 42.8232318, -1.6123859 42.8232442)",Plaza San Juan,,
27364834,residential,,True,False,202.85199999999998,"LINESTRING (-1.6114709 42.8244015, -1.6121605 42.824919, -1.6128619 42.8254453, -1.6129805 42.8255343, -1.6131907 42.8257186)",Calle Elizgibela,,
176993506,residential,roundabout,True,False,28.811000000000003,"LINESTRING (-1.6114709 42.8244015, -1.6115112 42.8244112, -1.6115443 42.8244121, -1.611579 42.8244067, -1.6116115 42.8243945, -1.6116402 42.8243749, -1.6116676 42.8243323, -1.6116673 42.8242901, -1.6116507 42.8242596)",,,
27364837,residential,,True,False,91.504,"LINESTRING (-1.6131907 42.8257186, -1.6130149 42.8258351, -1.612972 42.8258696, -1.6124561 42.8263384)",Calle Ermita,,
28562877,residential,,False,True,174.656,"LINESTRING (-1.6131907 42.8257186, -1.6139515 42.8263538, -1.6144971 42.8268773, -1.614552 42.82693)",Calle Elizgibela,,
175905451,residential,,True,False,95.947,"LINESTRING (-1.6131907 42.8257186, -1.6135622 42.8254121, -1.6140003 42.8250931)",Calle Ermita,,
23048473,residential,,False,False,204.29500000000002,"LINESTRING (-1.6118444 42.8269168, -1.6117547 42.8268146, -1.6105865 42.8254445, -1.610515 42.8253596)",Avenida María-Azkarate,,
157260206,residential,,True,False,49.842,"LINESTRING (-1.6164479 42.8249836, -1.616503 42.8250087, -1.616855 42.8251686, -1.616961 42.8252266)",Calle Las Maestras,,
175904876,living_street,,False,True,49.315,"LINESTRING (-1.6164479 42.8249836, -1.6164666 42.8249634, -1.6168059 42.8246262)",Calle Ezpondoa,,
175904066,residential,,True,False,132.918,"LINESTRING (-1.6151376 42.8243393, -1.6142878 42.8233193)",Calle Las Maestras,,yes
175904878,residential,,False,True,16.75,"LINESTRING (-1.6151376 42.8243393, -1.6152782 42.8244491)",Calle Las Maestras,,
378652726,residential,,True,False,38.997,"LINESTRING (-1.6151376 42.8243393, -1.6154609 42.8240809)",Calle Ermita,,
157262520,residential,,True,False,13.784,"LINESTRING (-1.6154609 42.8240809, -1.615543 42.8240956, -1.6156251 42.8241103)",Calle Ezpondoa,,
157262520,residential,,True,False,37.1,"LINESTRING (-1.6168059 42.8246262, -1.6170707 42.8243549)",Calle Ezpondoa,,
175904876,living_street,,False,False,49.315,"LINESTRING (-1.6168059 42.8246262, -1.6164666 42.8249634, -1.6164479 42.8249836)",Calle Ezpondoa,,
28562869,residential,,True,False,111.012,"LINESTRING (-1.6181177 42.8230486, -1.6167789 42.8228684)",Calle San Francisco,,
28562870,residential,,False,False,6.484,"LINESTRING (-1.6181177 42.8230486, -1.6180538 42.8230833)",Calle Ezpondoa,,
28562871,residential,,True,False,54.97,"LINESTRING (-1.6166137 42.8254843, -1.6164833 42.8254182, -1.6162191 42.8252763, -1.6160518 42.8252133)",Calle Joaquín Azcárate,,
815392339,residential,,True,False,87.233,"LINESTRING (-1.6166137 42.8254843, -1.6165139 42.8255586, -1.6159903 42.8259335, -1.615849 42.8260328)",Calle Mayor,,
175905451,residential,,True,False,45.581,"LINESTRING (-1.6148257 42.8246897, -1.6152782 42.8244491)",Calle Ermita,,
375802849,residential,,True,False,98.823,"LINESTRING (-1.6148257 42.8246897, -1.6153607 42.8253965, -1.6154139 42.8254667)",Calle Hilarión Eslava,,
815392339,residential,,True,False,145.399,"LINESTRING (-1.615849 42.8260328, -1.6146143 42.8268869, -1.614552 42.82693)",Calle Mayor,,
28562871,residential,,True,False,31.163,"LINESTRING (-1.6156123 42.8249906, -1.6152868 42.8248438)",Calle Joaquín Azcárate,,
28562873,residential,,False,False,36.636,"LINESTRING (-1.6156123 42.8249906, -1.6158358 42.8247048)",Travesía de la Iglesia B,,
28562873,residential,,False,True,36.636,"LINESTRING (-1.6158358 42.8247048, -1.6156123 42.8249906)",Travesía de la Iglesia B,,
157260206,residential,,True,False,58.762,"LINESTRING (-1.6158358 42.8247048, -1.6164479 42.8249836)",Calle Las Maestras,,
175904878,residential,,False,False,29.89,"LINESTRING (-1.6158358 42.8247048, -1.6155241 42.8245634)",Calle Las Maestras,,
157259737,residential,,False,True,36.697,"LINESTRING (-1.6152868 42.8248438, -1.6155241 42.8245634)",Travesía de la Iglesia A,,
28562871,residential,,True,False,41.489999999999995,"LINESTRING (-1.6152868 42.8248438, -1.6150374 42.8247423, -1.6148257 42.8246897)",Calle Joaquín Azcárate,,
28562877,residential,,False,False,174.656,"LINESTRING (-1.614552 42.82693, -1.6144971 42.8268773, -1.6139515 42.8263538, -1.6131907 42.8257186)",Calle Elizgibela,,
28562878,residential,,False,False,63.917,"LINESTRING (-1.6140762 42.8238228, -1.6134086 42.8241239)",Calle Fueros,,
375802849,residential,,True,False,33.484,"LINESTRING (-1.6140762 42.8238228, -1.6142886 42.8240805)",Calle Hilarión Eslava,,
28562878,residential,,False,True,63.917,"LINESTRING (-1.6134086 42.8241239, -1.6140762 42.8238228)",Calle Fueros,,
28562879,residential,,False,False,59.808,"LINESTRING (-1.6142886 42.8240805, -1.6136897 42.8243909)",Calle Valle de Egües,,
375802849,residential,,True,False,80.669,"LINESTRING (-1.6142886 42.8240805, -1.6148257 42.8246897)",Calle Hilarión Eslava,,
28562879,residential,,False,True,59.808,"LINESTRING (-1.6136897 42.8243909, -1.6142886 42.8240805)",Calle Valle de Egües,,
367485690,residential,,False,False,39.265,"LINESTRING (-1.6142878 42.8233193, -1.6145844 42.8231896, -1.6146989 42.8231356)",Calle San Francisco,,
367485690,residential,,False,True,37.656,"LINESTRING (-1.6142878 42.8233193, -1.6141693 42.8233655, -1.61388 42.8234781)",Calle San Francisco,,
175904065,residential,,True,False,122.21600000000001,"LINESTRING (-1.6146989 42.8231356, -1.6153941 42.8239699, -1.6154609 42.8240809)",Calle Las Lavanderas,,
367485690,residential,,False,False,37.354,"LINESTRING (-1.6146989 42.8231356, -1.6150268 42.8229664, -1.6150728 42.8229416)",Calle San Francisco,,
367485690,residential,,False,True,39.265,"LINESTRING (-1.6146989 42.8231356, -1.6145844 42.8231896, -1.6142878 42.8233193)",Calle San Francisco,,
367485690,residential,,False,True,54.372,"LINESTRING (-1.61388 42.8234781, -1.6132844 42.8236978)",Calle San Francisco,,
375802849,residential,,True,False,41.535,"LINESTRING (-1.61388 42.8234781, -1.6140762 42.8238228)",Calle Hilarión Eslava,,
367485690,residential,,False,False,37.656,"LINESTRING (-1.61388 42.8234781, -1.6141693 42.8233655, -1.6142878 42.8233193)",Calle San Francisco,,
28562871,residential,,True,False,43.565,"LINESTRING (-1.6160518 42.8252133, -1.6156123 42.8249906)",Calle Joaquín Azcárate,,
31487581,residential,,True,False,59.244,"LINESTRING (-1.6160518 42.8252133, -1.6154364 42.8254964)",Calle Santa Quiteria,,
375802849,residential,,True,False,68.482,"LINESTRING (-1.6154364 42.8254964, -1.615849 42.8260328)",Calle Hilarión Eslava,,
362994849,residential,,True,False,57.354,"LINESTRING (-1.6176669 42.8246283, -1.6175927 42.8245961, -1.6171042 42.8243682, -1.6170707 42.8243549)",Calle La Nogalera,,
815392339,residential,,True,False,87.985,"LINESTRING (-1.6176669 42.8246283, -1.6175455 42.8247318, -1.617062 42.8251466, -1.616961 42.8252266)",Calle Mayor,,
23770523,residential,,True,False,169.47,"LINESTRING (-1.6144252 42.8270986, -1.6146697 42.8269306, -1.6159417 42.8260566)",Calle Mayor,,
23770532,residential,,True,False,39.416,"LINESTRING (-1.6182986 42.8267203, -1.6185672 42.827015)",Calle La Fuente,,
38074521,residential,,True,False,92.08,"LINESTRING (-1.6185672 42.827015, -1.6176247 42.827471)",Calle Villa de Lanz,,
23770532,residential,,True,False,41.293,"LINESTRING (-1.6185672 42.827015, -1.6187147 42.8271909, -1.6188325 42.8273313)",Calle La Fuente,,
815392336,residential,,False,False,39.143,"LINESTRING (-1.6176247 42.827471, -1.6174331 42.8272512, -1.6173662 42.8271744)",Calle de San Isidro,,
815392335,residential,,False,False,9.392,"LINESTRING (-1.618788 42.8274092, -1.6188325 42.8273313)",Ronda de las Ventas,,
815392335,residential,,False,True,11.623,"LINESTRING (-1.618788 42.8274092, -1.6187329 42.8275056)",Ronda de las Ventas,,
176993500,residential,,False,True,59.971000000000004,"LINESTRING (-1.6156325 42.8270782, -1.6162366 42.8269104, -1.6163198 42.8268864)",Calle San Blas,,
815392335,residential,,False,True,21.289,"LINESTRING (-1.6194251 42.8262857, -1.6193233 42.826462)",Ronda de las Ventas,,
38074525,residential,,False,False,85.533,"LINESTRING (-1.6194251 42.8262857, -1.6192998 42.8262457, -1.6184618 42.8259815)",Calle Batondoa,,
815392335,residential,,False,False,89.506,"LINESTRING (-1.6194251 42.8262857, -1.619811 42.8256194, -1.6198575 42.8255459)",Ronda de las Ventas,,
23770532,residential,,True,False,62.336,"LINESTRING (-1.6176134 42.8259818, -1.61802 42.8264565)",Calle La Fuente,,
38074525,residential,,False,True,85.533,"LINESTRING (-1.6184618 42.8259815, -1.6192998 42.8262457, -1.6194251 42.8262857)",Calle Batondoa,,
377135714,residential,,True,False,77.356,"LINESTRING (-1.6184618 42.8259815, -1.6180859 42.8258622, -1.6179762 42.8258363, -1.6179322 42.8258338, -1.6178791 42.8258459, -1.6176814 42.8259449, -1.6176134 42.8259818)",Calle Batondoa,,
38074526,residential,,False,False,50.722,"LINESTRING (-1.618327 42.8241416, -1.6183888 42.8241856, -1.6187729 42.8244596)",Calle Morea,,
815392340,residential,,True,False,122.53800000000001,"LINESTRING (-1.618327 42.8241416, -1.6184068 42.8240725, -1.618823 42.8237049, -1.6192039 42.8233696, -1.6192887 42.8232949)",Calle Mayor,,
38074526,residential,,False,True,50.722,"LINESTRING (-1.6187729 42.8244596, -1.6183888 42.8241856, -1.618327 42.8241416)",Calle Morea,,
815392335,residential,,False,False,11.623,"LINESTRING (-1.6187329 42.8275056, -1.618788 42.8274092)",Ronda de las Ventas,,
815392335,residential,,False,False,21.289,"LINESTRING (-1.6193233 42.826462, -1.6194251 42.8262857)",Ronda de las Ventas,,
815392335,residential,,False,True,104.62100000000001,"LINESTRING (-1.6193233 42.826462, -1.6189149 42.8271854, -1.6188325 42.8273313)",Ronda de las Ventas,,
176993522,residential,,False,True,37.555,"LINESTRING (-1.6175834 42.8265639, -1.61802 42.8264565)",Calle San Blas,,
38074557,residential,,True,False,136.77800000000002,"LINESTRING (-1.6175834 42.8265639, -1.6167325 42.8255654, -1.6166945 42.8255208)",Calle Nueva,,
815392340,residential,,True,False,39.157,"LINESTRING (-1.6166945 42.8255208, -1.6167738 42.825459, -1.6170229 42.8252639)",Calle Mayor,,
38074520,residential,,True,False,91.277,"LINESTRING (-1.6173662 42.8271744, -1.6182986 42.8267203)",Calle San Miguel,,
815392336,residential,,False,False,11.855999999999998,"LINESTRING (-1.6173662 42.8271744, -1.6173022 42.8271063, -1.6172824 42.8270873)",Calle de San Isidro,,
815392336,residential,,False,True,39.143,"LINESTRING (-1.6173662 42.8271744, -1.6174331 42.8272512, -1.6176247 42.827471)",Calle de San Isidro,,
815392336,residential,,False,True,11.855999999999998,"LINESTRING (-1.6172824 42.8270873, -1.6173022 42.8271063, -1.6173662 42.8271744)",Calle de San Isidro,,
175905451,residential,,True,False,80.891,"LINESTRING (-1.6140003 42.8250931, -1.6148257 42.8246897)",Calle Ermita,,
157259737,residential,,False,False,36.697,"LINESTRING (-1.6155241 42.8245634, -1.6152868 42.8248438)",Travesía de la Iglesia A,,
175904878,residential,,False,False,23.743,"LINESTRING (-1.6155241 42.8245634, -1.6152782 42.8244491)",Calle Las Maestras,,
175904878,residential,,False,True,29.89,"LINESTRING (-1.6155241 42.8245634, -1.6158358 42.8247048)",Calle Las Maestras,,
31452628,residential,,True,False,40.162,"LINESTRING (-1.6130333 42.8233871, -1.6132844 42.8236978)",Calle Mokarte,,
372453522,residential,,False,True,26.256,"LINESTRING (-1.6130333 42.8233871, -1.6133298 42.8232951)",Calle Mokarte,,
157263422,residential,,False,False,149.004,"LINESTRING (-1.6134409 42.8248919, -1.6129305 42.824495, -1.6122862 42.8239939, -1.6121874 42.823917)",Calle Mokarte,,
42945707,residential,,True,False,138.473,"LINESTRING (-1.6192223 42.8232419, -1.619144 42.8233328, -1.6183427 42.824033, -1.618143 42.824202)",Calle Mayor,,
189028779,residential,roundabout,True,False,8.181000000000001,"LINESTRING (-1.6192223 42.8232419, -1.6192479 42.8232736, -1.6192887 42.8232949)",,,
23048474,residential,roundabout,True,False,11.804,"LINESTRING (-1.6103982 42.8249706, -1.6103587 42.8249503, -1.6103134 42.8249381, -1.6102654 42.8249346)",,NA-2306,
176993508,residential,,False,False,101.17600000000002,"LINESTRING (-1.6103982 42.8249706, -1.6104639 42.8249001, -1.6105496 42.8248314, -1.6107184 42.824696, -1.611094 42.824418, -1.6111198 42.8243967, -1.6112358 42.824301)",Calle San Francisco,,
446490427,residential,,True,False,16.634,"LINESTRING (-1.6100536 42.8252812, -1.6102317 42.8252083)",,,
446490429,residential,,True,False,18.056,"LINESTRING (-1.6100944 42.8251216, -1.6100536 42.8252812)",,,
23048474,residential,roundabout,True,False,15.388,"LINESTRING (-1.6100944 42.8251216, -1.6101111 42.8251464, -1.6101342 42.8251683, -1.6101628 42.8251863, -1.6101958 42.8251999, -1.6102317 42.8252083)",,NA-2306,
23048474,residential,roundabout,True,False,4.746,"LINESTRING (-1.6102317 42.8252083, -1.6102898 42.8252107)",,NA-2306,
176991956,residential,,False,False,64.156,"LINESTRING (-1.6147575 42.8257847, -1.6153229 42.8255106, -1.6154139 42.8254667)",Calle Santa Quiteria,,
176993518,residential,,True,False,13.797,"LINESTRING (-1.6112358 42.824301, -1.6113991 42.8243334)",Calle San Francisco,,
176993508,residential,,False,True,101.176,"LINESTRING (-1.6112358 42.824301, -1.6111198 42.8243967, -1.611094 42.824418, -1.6107184 42.824696, -1.6105496 42.8248314, -1.6104639 42.8249001, -1.6103982 42.8249706)",Calle San Francisco,,
176993506,residential,roundabout,True,False,9.808,"LINESTRING (-1.6113991 42.8243334, -1.6114242 42.8243729, -1.6114709 42.8244015)",,,
176993507,residential,,True,False,14.091,"LINESTRING (-1.6113552 42.8242094, -1.6112358 42.824301)",Calle San Francisco,,
367485688,residential,,False,True,7.529,"LINESTRING (-1.6113552 42.8242094, -1.6114249 42.8242538)",Calle San Francisco,,
176993516,residential,,True,False,34.888,"LINESTRING (-1.6116253 42.8239661, -1.6113552 42.8242094)",Calle San Francisco,,
176993501,residential,,True,False,46.358000000000004,"LINESTRING (-1.6116507 42.8242596, -1.611696 42.8241737, -1.6117109 42.8240774, -1.6117856 42.824001, -1.6119265 42.8239159)",Calle San Francisco,,
176993506,residential,roundabout,True,False,21.889,"LINESTRING (-1.6116507 42.8242596, -1.6116353 42.8242444, -1.6115977 42.8242228, -1.6115383 42.8242111, -1.6114896 42.8242163, -1.6114473 42.8242332, -1.6114249 42.8242538)",,,
175904878,residential,,False,False,16.75,"LINESTRING (-1.6152782 42.8244491, -1.6151376 42.8243393)",Calle Las Maestras,,
175904878,residential,,False,True,23.743,"LINESTRING (-1.6152782 42.8244491, -1.6155241 42.8245634)",Calle Las Maestras,,
367485688,residential,,False,False,7.529,"LINESTRING (-1.6114249 42.8242538, -1.6113552 42.8242094)",Calle San Francisco,,
