osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge
23032202,N-420,Avinguda d'Aragó,primary,50,False,False,7.756,"LINESTRING (0.4354946 41.0538333, 0.4354022 41.0538365)",,,
824685366,,Carrer del Call,residential,,False,False,28.625,"LINESTRING (0.4354946 41.0538333, 0.4354772 41.0535762)",,,
823421821,N-420,Avinguda d'Aragó,primary,50,False,False,102.29400000000001,"LINESTRING (0.4354946 41.0538333, 0.4359744 41.0538217, 0.4363502 41.0538127, 0.4365048 41.0538141, 0.4365331 41.0538144, 0.4366341 41.05382, 0.4367136 41.0538245)",,,
357066467,N-420,Plaça de la Farola,primary,,True,False,8.571,"LINESTRING (0.4384577 41.0540062, 0.4383578 41.0540225)",roundabout,,
196651467,N-420,Avinguda de Catalunya,primary,50,False,False,4.407,"LINESTRING (0.4386446 41.0540268, 0.4386856 41.0540516)",,,
926138650,N-420,Avinguda de Catalunya,primary,,True,False,16.136,"LINESTRING (0.4386446 41.0540268, 0.4385672 41.0540044, 0.4384577 41.0540062)",,,
162990533,N-420,Avinguda d'Aragó,primary,50,False,True,8.702,"LINESTRING (0.4383578 41.0540225, 0.4382561 41.0540381)",,,
50913705,C-43,Plaça de la Farola,residential,,True,False,19.356,"LINESTRING (0.4383578 41.0540225, 0.4383043 41.0539939, 0.4382701 41.0539581, 0.4382747 41.0539149, 0.4382824 41.0538782)",roundabout,,
823421822,,Carrer Major,residential,,True,False,11.821,"LINESTRING (0.4382824 41.0538782, 0.4381972 41.0537935)",,,
926138654,C-43,Plaça de la Farola,residential,,True,False,6.66,"LINESTRING (0.4382824 41.0538782, 0.4383408 41.0538376)",roundabout,,
46760294,,Carrer Major,residential,20,True,False,5.324,"LINESTRING (0.4381527 41.0533759, 0.4381751 41.0533311)",,,
196651608,,Carrer d'Enric Granados,residential,,False,True,57.747,"LINESTRING (0.4381527 41.0533759, 0.4376968 41.0535011, 0.4376354 41.0533548)",,,
196651476,,Carrer Major,residential,20,True,False,24.318,"LINESTRING (0.4378832 41.0527879, 0.4377234 41.0526054)",,,
196651484,,Carrer de Badal,residential,,False,True,102.612,"LINESTRING (0.4378832 41.0527879, 0.43846 41.0526652, 0.4390299 41.0524728)",,,
196651509,,Carrer de Sant Antoni,residential,,False,False,76.74600000000001,"LINESTRING (0.4378832 41.0527879, 0.4374878 41.0529836, 0.4370769 41.053107)",,,
196651641,,Carrer de Miravet,residential,,True,False,20.375,"LINESTRING (0.4377234 41.0526054, 0.4379605 41.0525653)",,,
