osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction
397282153,True,1,CA-908,Calle la Alameda,tertiary,False,29.617999999999995,"LINESTRING (-3.4549213 43.4476492, -3.4549467 43.4476, -3.4549337 43.4475441, -3.4549261 43.4475068, -3.4549254 43.4474711, -3.4549334 43.44743, -3.454946 43.4473888)",,
"[933773198, 816545815]",False,,CA-908,Calle la Alameda,tertiary,True,144.501,"LINESTRING (-3.4549213 43.4476492, -3.4550055 43.4478985, -3.4550617 43.4480499, -3.4552558 43.4485725, -3.455328 43.4487688, -3.455346 43.4488102, -3.4553832 43.4489046)",,
23875186,False,2,CA-241,Cicero-Santoña,secondary,False,104.324,"LINESTRING (-3.4617173 43.4447961, -3.4615271 43.4447511, -3.4613085 43.4446854, -3.4611286 43.444612, -3.4608881 43.4445098, -3.4605645 43.4443787)",50,
62789705,False,,,Calle Cabildo,residential,False,110.044,"LINESTRING (-3.4617173 43.4447961, -3.4617316 43.4450224, -3.4617799 43.4457847)",,
37830795,True,,,,residential,False,3.714,"LINESTRING (-3.4603523 43.444362, -3.4603919 43.444345)",,roundabout
988062213,True,,,,residential,False,15.303,"LINESTRING (-3.4602061 43.4441016, -3.4601747 43.4441185, -3.4601361 43.4441418, -3.4601073 43.4441716, -3.4600902 43.4442058)",,roundabout
23875186,False,2,CA-241,Cicero-Santoña,secondary,True,104.32400000000001,"LINESTRING (-3.4605645 43.4443787, -3.4608881 43.4445098, -3.4611286 43.444612, -3.4613085 43.4446854, -3.4615271 43.4447511, -3.4617173 43.4447961)",50,
525121945,True,1,CA-241,Cicero-Santoña,secondary,False,13.576,"LINESTRING (-3.4605645 43.4443787, -3.4605083 43.4443333, -3.4604521 43.4442879)",50,
37830803,False,,,Calle Eguilior,residential,False,52.571999999999996,"LINESTRING (-3.460242 43.4439374, -3.4601751 43.4434921, -3.4601714 43.4434674)",,
988062215,True,,,Calle Eguilior,residential,False,18.487,"LINESTRING (-3.460242 43.4439374, -3.4602166 43.4440535, -3.4602061 43.4441016)",,
37830803,False,,,Calle Eguilior,residential,False,17.722,"LINESTRING (-3.4600761 43.4428549, -3.4600635 43.4427871, -3.4600453 43.4426971)",,
37830803,False,,,Calle Eguilior,residential,True,68.54,"LINESTRING (-3.4600761 43.4428549, -3.4601455 43.4433042, -3.4601625 43.4434116, -3.4601714 43.4434674)",,
69104132,False,,,Calle González Ahedo,residential,False,19.622,"LINESTRING (-3.4597607 43.4410845, -3.4597255 43.4409099)",,
69104132,False,,,Calle González Ahedo,residential,True,12.922,"LINESTRING (-3.4597607 43.4410845, -3.4597796 43.4411999)",,
56018670,True,,,Calle María García Díez,residential,False,102.67599999999999,"LINESTRING (-3.4597607 43.4410845, -3.4609236 43.4411882, -3.4610158 43.4411599)",,
37830800,True,,,Calle Dársena,residential,False,48.531,"LINESTRING (-3.4610158 43.4411599, -3.4612169 43.4415712)",,
69082622,True,,,Calle los Claveles,residential,False,103.988,"LINESTRING (-3.4542254 43.4413218, -3.4543243 43.4413312, -3.4555025 43.4414432)",,
69082636,True,,,Calle Lino Casimiro Iborra,residential,False,55.843,"LINESTRING (-3.4542254 43.4413218, -3.4542245 43.4414072, -3.454221 43.4417597, -3.4542203 43.441824)",,
69090382,True,,,Calle Rentería Reyes,residential,False,65.25,"LINESTRING (-3.4571109 43.4420721, -3.4571727 43.4415679, -3.4571825 43.4414876)",,
"[143493512, 143975737]",True,,,Calle Marqués de Robrero,living_street,False,116.27000000000001,"LINESTRING (-3.4571109 43.4420721, -3.4564813 43.4418592, -3.4558102 43.4416233)",,
69091536,True,,,Calle Abad Paterno,residential,False,45.516,"LINESTRING (-3.4580966 43.4421255, -3.4581179 43.4424607, -3.4581226 43.4425344)",,
425726550,False,,,Plaza de Abastos,residential,True,37.796,"LINESTRING (-3.4580966 43.4421255, -3.4579742 43.4421327, -3.4576294 43.4421469)",,
37830801,True,,,Calle Juan José Ruano,residential,False,64.002,"LINESTRING (-3.45803 43.4414969, -3.4581469 43.4415019, -3.4587267 43.4415135, -3.4588223 43.4415129)",,
