osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,access,bridge,maxspeed
10576112,Calle Asturias,residential,False,False,27.923,"LINESTRING (-5.5609807 43.2441793, -5.561312 43.2441099)",,,,,
10576115,Calle Fray Norberto del Prado,residential,False,False,108.544,"LINESTRING (-5.5609807 43.2441793, -5.5611578 43.2451469)",,,,,
10576115,Calle Fray Norberto del Prado,residential,False,True,104.496,"LINESTRING (-5.5609807 43.2441793, -5.560701 43.2432619)",,,,,
418862480,Calle Río Cares,residential,False,True,96.544,"LINESTRING (-5.5641355 43.2434345, -5.5637808 43.2426056)",,,,,
"[10576112, 10576107, 206641436]","['Calle Monte Raigosu', 'Calle Asturias', 'Calle Oviedo']",residential,False,"[False, True]",236.36399999999998,"LINESTRING (-5.5641355 43.2434345, -5.5649745 43.2432364, -5.5646131 43.242427, -5.5637808 43.2426056)",,,,,
10576112,Calle Asturias,residential,False,True,82.295,"LINESTRING (-5.5641355 43.2434345, -5.563643 43.2435561, -5.5631733 43.2436721)",,,,,
418862480,Calle Río Cares,residential,False,False,100.197,"LINESTRING (-5.5641355 43.2434345, -5.5644917 43.2442351, -5.5645169 43.2442917)",,,,,
10576107,Calle Oviedo,residential,False,False,75.462,"LINESTRING (-5.5609563 43.2432635, -5.5618454 43.2430608)",,,,,
418862471,Avenida de la Libertad,tertiary,False,False,6.63,"LINESTRING (-5.5609563 43.2432635, -5.5609282 43.2432075)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,True,98.427,"LINESTRING (-5.5609563 43.2432635, -5.561312 43.2441099)",AS-387,,,,
10576107,Calle Oviedo,residential,False,True,82.956,"LINESTRING (-5.5637808 43.2426056, -5.562807 43.2428366)",,,,,
418862480,Calle Río Cares,residential,False,False,96.544,"LINESTRING (-5.5637808 43.2426056, -5.5641355 43.2434345)",,,,,
"[10576112, 10576107, 206641436]","['Calle Monte Raigosu', 'Calle Asturias', 'Calle Oviedo']",residential,False,"[False, True]",236.36399999999998,"LINESTRING (-5.5637808 43.2426056, -5.5646131 43.242427, -5.5649745 43.2432364, -5.5641355 43.2434345)",,,,,
10576108,Calle Gijón,residential,False,True,82.301,"LINESTRING (-5.5604807 43.2423856, -5.5614531 43.242171)",,,,,
418862471,Avenida de la Libertad,tertiary,False,True,21.567,"LINESTRING (-5.5604807 43.2423856, -5.5605923 43.2425617)",AS-387,,,,
10576111,Calle Alfonso Camín,residential,True,False,69.69,"LINESTRING (-5.5649262 43.2452283, -5.5650512 43.2451993, -5.5657461 43.2450383)",,,,,
"[195039905, 418862477]",Calle Pelayo,residential,False,False,198.024,"LINESTRING (-5.5649262 43.2452283, -5.5649641 43.2453213, -5.5652375 43.2459543, -5.5652521 43.2460695, -5.5652499 43.2461234, -5.5652347 43.2464955, -5.5652306 43.2465957, -5.5652225 43.2469738)",,,,,
"[418862480, 418862479]",Calle Río Cares,residential,False,True,109.295,"LINESTRING (-5.5649262 43.2452283, -5.5648886 43.2451458, -5.564576 43.2444274, -5.5645169 43.2442917)",,,,,
206641433,Calle Fray Graciano,tertiary,False,False,62.438,"LINESTRING (-5.5613706 43.2461681, -5.5616232 43.2461753, -5.5618299 43.2461811, -5.5621409 43.2461899)",LV-1,,,,
376257891,,tertiary,False,True,14.599,"LINESTRING (-5.5613706 43.2461681, -5.5613257 43.2460756, -5.5613106 43.2460443)",LV-1,,,,
625853384,Calle Padre Valdés,residential,False,False,41.592999999999996,"LINESTRING (-5.5613706 43.2461681, -5.5613923 43.2462397, -5.5615464 43.2465187)",,,,,
625853385,Calle Jeronimo Garcia Prado,residential,False,True,46.757,"LINESTRING (-5.5619656 43.2472575, -5.562499 43.2470967)",,,,,
376257892,,residential,False,False,198.52700000000002,"LINESTRING (-5.5619656 43.2472575, -5.5619913 43.2473, -5.5623316 43.2476867, -5.562581 43.2480786, -5.5628181 43.2484824, -5.5630008 43.2487485, -5.5631526 43.2487579)",,,,,
"[625853384, 376257892]",Calle Padre Valdés,residential,False,True,88.961,"LINESTRING (-5.5619656 43.2472575, -5.5618134 43.2470053, -5.5617956 43.2469582, -5.5617863 43.2469338, -5.5617012 43.2467865, -5.5615464 43.2465187)",,,,,
"[625853386, 10713781]","['Calle del Sol', 'Calle Jeronimo Garcia Prado']",residential,False,False,28.009,"LINESTRING (-5.5619656 43.2472575, -5.5619036 43.247264, -5.5617617 43.2473056, -5.5616352 43.2473281)",,,,,
418862473,Calle José María Díaz García-Jove,residential,False,True,53.86,"LINESTRING (-5.5644734 43.2499745, -5.5642872 43.2495095)",,,,,
97586062,Carretera a Carrio,tertiary,False,True,132.895,"LINESTRING (-5.5644734 43.2499745, -5.5648055 43.2500236, -5.5651368 43.2500705, -5.5654918 43.2501077, -5.5657895 43.2501085, -5.5659905 43.2500978, -5.5660968 43.2500921)",,,,,
418862485,,tertiary,False,False,79.197,"LINESTRING (-5.5644734 43.2499745, -5.5642976 43.2499143, -5.5641876 43.2498654, -5.5640939 43.2498146, -5.5637125 43.2495383)",Calle del Ferrocarril,,,,
98565544,Calle de Mariano Menéndez Valdés,residential,False,False,56.222,"LINESTRING (-5.5636705 43.2479304, -5.5643352 43.2477847)",,,,,
98565544,Calle de Mariano Menéndez Valdés,residential,False,True,41.125,"LINESTRING (-5.5636705 43.2479304, -5.5631832 43.2480343)",,,,,
418862473,Calle José María Díaz García-Jove,residential,False,False,93.945,"LINESTRING (-5.5636705 43.2479304, -5.563683 43.2480456, -5.5639799 43.2487421)",,,,,
"[418862474, 418862494]",Calle Juan Martínez,residential,False,"[False, True]",123.713,"LINESTRING (-5.5636705 43.2479304, -5.5636942 43.2472825, -5.5643318 43.2472865)",,,,,
98565547,Calle Langreo,residential,False,False,39.532,"LINESTRING (-5.5639799 43.2487421, -5.5635108 43.2488403)",,,,,
98565547,Calle Langreo,residential,False,True,54.608,"LINESTRING (-5.5639799 43.2487421, -5.5646223 43.248593)",,,,,
418862473,Calle José María Díaz García-Jove,residential,False,False,88.887,"LINESTRING (-5.5639799 43.2487421, -5.5642872 43.2495095)",,,,,
418862473,Calle José María Díaz García-Jove,residential,False,True,93.945,"LINESTRING (-5.5639799 43.2487421, -5.563683 43.2480456, -5.5636705 43.2479304)",,,,,
10576118,Carretera a Carrio,tertiary,False,False,14.94,"LINESTRING (-5.5682511 43.2497003, -5.5680816 43.2497533)",,,,,
10576118,Carretera a Carrio,tertiary,False,True,24.261,"LINESTRING (-5.5682511 43.2497003, -5.5685133 43.2495948)",,,,,
98565454,,primary_link,True,False,21.97,"LINESTRING (-5.5682511 43.2497003, -5.5683749 43.2498761)",,,,,
418862471,Avenida de la Libertad,tertiary,False,False,15.754,"LINESTRING (-5.5633628 43.2492851, -5.563306 43.2491496)",AS-387,,,,
625753507,Carretera de L'Entregu a El Condao,tertiary,False,True,20.95,"LINESTRING (-5.5633628 43.2492851, -5.5634401 43.2494649)",AS-387,,,,
98565544,Calle de Mariano Menéndez Valdés,residential,False,False,74.147,"LINESTRING (-5.5643352 43.2477847, -5.5652148 43.2475999)",,,,,
98565544,Calle de Mariano Menéndez Valdés,residential,False,True,56.222,"LINESTRING (-5.5643352 43.2477847, -5.5636705 43.2479304)",,,,,
195039919,Calle Victor Fernández Mayo,residential,False,False,92.838,"LINESTRING (-5.5643352 43.2477847, -5.5646223 43.248593)",,,,,
195039919,Calle Victor Fernández Mayo,residential,False,True,55.398,"LINESTRING (-5.5643352 43.2477847, -5.5643318 43.2472865)",,,,,
98565547,Calle Langreo,residential,False,False,63.641,"LINESTRING (-5.5662508 43.2482366, -5.565498 43.2484006)",,,,,
206641435,Calle Fruela,residential,True,False,72.291,"LINESTRING (-5.5662508 43.2482366, -5.5660467 43.2476037)",,,,,
418862476,Calle Langreo,residential,False,True,22.713,"LINESTRING (-5.5662508 43.2482366, -5.5663595 43.2482145, -5.5665209 43.2481817)",,,,,
98565544,Calle de Mariano Menéndez Valdés,residential,False,False,24.715,"LINESTRING (-5.5628904 43.2480969, -5.5631832 43.2480343)",,,,,
418862471,Avenida de la Libertad,tertiary,False,False,115.647,"LINESTRING (-5.5628904 43.2480969, -5.562499 43.2470967)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,True,76.506,"LINESTRING (-5.5628904 43.2480969, -5.5631526 43.2487579)",AS-387,,,,
195039919,Calle Victor Fernández Mayo,residential,False,False,55.398,"LINESTRING (-5.5643318 43.2472865, -5.5643352 43.2477847)",,,,,
"[206641448, 195039919]","['Avenida de Arturo León', 'Calle Victor Fernández Mayo']",residential,False,"[False, True]",108.179,"LINESTRING (-5.5643318 43.2472865, -5.5643259 43.2470414, -5.5643241 43.2469681, -5.5652225 43.2469738)",,,,,
"[418862474, 418862494]",Calle Juan Martínez,residential,False,"[False, True]",123.713,"LINESTRING (-5.5643318 43.2472865, -5.5636942 43.2472825, -5.5636705 43.2479304)",,,,,
418862483,Calle del Doctor Ochoa,residential,False,True,67.381,"LINESTRING (-5.5660467 43.2476037, -5.5652148 43.2475999)",,,,,
418862484,Calle del Doctor Ochoa,residential,False,False,35.192,"LINESTRING (-5.5660467 43.2476037, -5.5664812 43.2476044)",,,,,
"[206641448, 206641423]","['Calle Fruela', 'Avenida de Arturo León']",residential,False,True,134.095,"LINESTRING (-5.5660467 43.2476037, -5.5660334 43.247241, -5.5660238 43.2469817, -5.5652225 43.2469738)",,,,,
1218043961,Calle Juan XXIII,residential,False,False,74.318,"LINESTRING (-5.5631491 43.2446406, -5.5633037 43.2452994)",,2,,,
10576105,Calle de Luis Alonso,residential,True,False,47.643,"LINESTRING (-5.5631491 43.2446406, -5.5630629 43.2446626, -5.5626736 43.2447618, -5.5625939 43.2447821)",,,,,
418862475,Calle de Luis Alonso,residential,True,False,51.05499999999999,"LINESTRING (-5.5631491 43.2446406, -5.563066 43.2447201, -5.5627078 43.2448028, -5.5625939 43.2447821)",,,no,,
195039918,Calle Leopoldo Alas Clarín,residential,True,False,60.048,"LINESTRING (-5.5620431 43.2459407, -5.5627519 43.2457824)",,,,,
418862471,Avenida de la Libertad,tertiary,False,True,28.82,"LINESTRING (-5.5620431 43.2459407, -5.5621409 43.2461899)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,False,39.057,"LINESTRING (-5.5620431 43.2459407, -5.5620255 43.2458967, -5.5619081 43.2456035)",AS-387,,,,
418862478,Calle Ramón Menéndez Pidal,residential,False,True,31.277,"LINESTRING (-5.5627519 43.2457824, -5.5628368 43.2460568)",,,,,
"[1218043288, 206641469, 195039918]","['Calle Leopoldo Alas Clarín', 'Calle Párroco Joaquín Iglesias']",residential,True,False,137.10500000000002,"LINESTRING (-5.5627519 43.2457824, -5.5629821 43.245732, -5.5628699 43.245411, -5.5624054 43.2454972, -5.5619081 43.2456035)",,1,,,
195039908,Calle Obispo Vigil,residential,False,False,54.06400000000001,"LINESTRING (-5.5631316 43.2469908, -5.5628728 43.2470136, -5.562466 43.2470155)",,,,,
195039903,,residential,False,True,86.898,"LINESTRING (-5.5632017 43.2472788, -5.5631202 43.2474456, -5.5630804 43.2476125, -5.5630671 43.2477215, -5.5631202 43.2479239, -5.5631832 43.2480343)",,,,,
98565544,Calle de Mariano Menéndez Valdés,residential,False,False,41.125,"LINESTRING (-5.5631832 43.2480343, -5.5636705 43.2479304)",,,,,
98565544,Calle de Mariano Menéndez Valdés,residential,False,True,24.715,"LINESTRING (-5.5631832 43.2480343, -5.5628904 43.2480969)",,,,,
195039903,,residential,False,True,93.468,"LINESTRING (-5.5631832 43.2480343, -5.5635108 43.2488403)",,,,,
195039903,,residential,False,False,86.898,"LINESTRING (-5.5631832 43.2480343, -5.5631202 43.2479239, -5.5630671 43.2477215, -5.5630804 43.2476125, -5.5631202 43.2474456, -5.5632017 43.2472788)",,,,,
477773457,Carretera Riaño - Puerto de Tarna,primary,False,False,59.438,"LINESTRING (-5.5678423 43.2470852, -5.5680536 43.2465733)",AS-117,,,,
98565583,,primary_link,True,False,301.85499999999996,"LINESTRING (-5.5678423 43.2470852, -5.5677098 43.2473267, -5.5676648 43.2475183, -5.5676423 43.2476925, -5.5676254 43.2479937, -5.5676268 43.2481536, -5.5676423 43.2483257, -5.5676662 43.248463, -5.5677141 43.2486413, -5.5677619 43.2487868, -5.5678299 43.2489524, -5.5679054 43.2491127, -5.5679879 43.2492646, -5.5682004 43.2496196, -5.5682287 43.2496668, -5.5682511 43.2497003)",,,,,
418862471,Avenida de la Libertad,tertiary,False,False,9.416,"LINESTRING (-5.562499 43.2470967, -5.562466 43.2470155)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,True,115.647,"LINESTRING (-5.562499 43.2470967, -5.5628904 43.2480969)",AS-387,,,,
625853385,Calle Jeronimo Garcia Prado,residential,False,False,46.757,"LINESTRING (-5.562499 43.2470967, -5.5619656 43.2472575)",,,,,
10576112,Calle Asturias,residential,False,False,76.46,"LINESTRING (-5.561312 43.2441099, -5.5622106 43.2438993)",,,,,
10576112,Calle Asturias,residential,False,True,27.923,"LINESTRING (-5.561312 43.2441099, -5.5609807 43.2441793)",,,,,
418862471,Avenida de la Libertad,tertiary,False,False,98.427,"LINESTRING (-5.561312 43.2441099, -5.5609563 43.2432635)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,True,104.28999999999999,"LINESTRING (-5.561312 43.2441099, -5.561494 43.2445524, -5.5616689 43.245011)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,True,68.673,"LINESTRING (-5.5616689 43.245011, -5.5619081 43.2456035)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,False,104.28999999999999,"LINESTRING (-5.5616689 43.245011, -5.561494 43.2445524, -5.561312 43.2441099)",AS-387,,,,
418862482,Calle de Carlos España,residential,False,False,44.485,"LINESTRING (-5.5616689 43.245011, -5.56158 43.2450577, -5.5611578 43.2451469)",,,,,
10576112,Calle Asturias,residential,False,False,38.791,"LINESTRING (-5.5622106 43.2438993, -5.5626662 43.2437918)",,,,,
10576112,Calle Asturias,residential,False,True,76.46,"LINESTRING (-5.5622106 43.2438993, -5.561312 43.2441099)",,,,,
222372816,Calle Río Caudal,residential,True,False,102.957,"LINESTRING (-5.5622106 43.2438993, -5.5625575 43.2447015, -5.5625775 43.2447475, -5.5625939 43.2447821)",,,,,
10576102,Calle La Vega,residential,False,True,103.919,"LINESTRING (-5.5618454 43.2430608, -5.5614531 43.242171)",,,,,
10576107,Calle Oviedo,residential,False,False,39.216,"LINESTRING (-5.5618454 43.2430608, -5.5623065 43.2429533)",,,,,
10576107,Calle Oviedo,residential,False,True,75.462,"LINESTRING (-5.5618454 43.2430608, -5.5609563 43.2432635)",,,,,
222372816,Calle Río Caudal,residential,True,False,97.817,"LINESTRING (-5.5618454 43.2430608, -5.5622106 43.2438993)",,,,,
10576102,Calle La Vega,residential,False,False,103.919,"LINESTRING (-5.5614531 43.242171, -5.5618454 43.2430608)",,,,,
10576108,Calle Gijón,residential,False,False,82.301,"LINESTRING (-5.5614531 43.242171, -5.5604807 43.2423856)",,,,,
10576107,Calle Oviedo,residential,False,False,82.956,"LINESTRING (-5.562807 43.2428366, -5.5637808 43.2426056)",,,,,
10576107,Calle Oviedo,residential,False,True,42.567,"LINESTRING (-5.562807 43.2428366, -5.5623065 43.2429533)",,,,,
222372817,Calle de Los Palomares,residential,False,True,97.526,"LINESTRING (-5.562807 43.2428366, -5.5631733 43.2436721)",,,,,
10576112,Calle Asturias,residential,False,True,43.178,"LINESTRING (-5.5631733 43.2436721, -5.5626662 43.2437918)",,,,,
222372817,Calle de Los Palomares,residential,False,False,97.526,"LINESTRING (-5.5631733 43.2436721, -5.562807 43.2428366)",,,,,
10576112,Calle Asturias,residential,False,False,82.295,"LINESTRING (-5.5631733 43.2436721, -5.563643 43.2435561, -5.5641355 43.2434345)",,,,,
98565547,Calle Langreo,residential,False,False,54.608,"LINESTRING (-5.5646223 43.248593, -5.5639799 43.2487421)",,,,,
98565547,Calle Langreo,residential,False,True,74.082,"LINESTRING (-5.5646223 43.248593, -5.565498 43.2484006)",,,,,
195039919,Calle Victor Fernández Mayo,residential,False,False,90.323,"LINESTRING (-5.5646223 43.248593, -5.5649105 43.2493777)",,,,,
195039919,Calle Victor Fernández Mayo,residential,False,True,92.838,"LINESTRING (-5.5646223 43.248593, -5.5643352 43.2477847)",,,,,
61654890,,residential,False,False,88.554,"LINESTRING (-5.568622 43.2462907, -5.5687061 43.2463134, -5.5688944 43.2463818, -5.5690515 43.2464107, -5.569309 43.2463951, -5.569662 43.2463078)",,,,,
434890292,,residential,False,False,107.99099999999999,"LINESTRING (-5.568622 43.2462907, -5.5686683 43.2461261, -5.5688103 43.2456549, -5.5688328 43.2456037, -5.5688701 43.2455592, -5.5689886 43.2454834, -5.5691019 43.245427)",,,,,
434890292,,residential,False,True,153.32899999999998,"LINESTRING (-5.568622 43.2462907, -5.5683898 43.246761, -5.5681143 43.2471846, -5.5680988 43.2472284, -5.5680999 43.2472792, -5.5681141 43.2473213, -5.5681426 43.247355, -5.5682159 43.2473985, -5.5683728 43.2475141)",,,,,
434890292,,residential,False,False,9.676,"LINESTRING (-5.5694595 43.2453045, -5.5695781 43.2452941)",,,,,
322986003,,unclassified,False,False,312.751,"LINESTRING (-5.5694595 43.2453045, -5.569484 43.2451904, -5.5693664 43.2450272, -5.5690453 43.2446965, -5.5686984 43.2443641, -5.5684413 43.2441735, -5.5683584 43.244101, -5.5683205 43.2440018, -5.5682906 43.2439234, -5.5683019 43.2438694, -5.5683067 43.2438466, -5.5683611 43.2437822, -5.5682796 43.2436535, -5.5682497 43.2435329, -5.5682365 43.2434397, -5.5682247 43.2433562, -5.5682519 43.2432454, -5.5682038 43.2431412, -5.5680588 43.2430229, -5.5678494 43.2430933)",,,,,
434890292,,residential,False,True,32.042,"LINESTRING (-5.5694595 43.2453045, -5.5692232 43.2453785, -5.5691019 43.245427)",,,,,
61654890,,residential,False,True,72.816,"LINESTRING (-5.5702918 43.2458405, -5.569662 43.2463078)",,,,,
434890292,,residential,False,True,84.507,"LINESTRING (-5.5702918 43.2458405, -5.5696752 43.2453277, -5.5695781 43.2452941)",,,,,
61654890,,residential,False,False,72.816,"LINESTRING (-5.569662 43.2463078, -5.5702918 43.2458405)",,,,,
61654890,,residential,False,True,88.55399999999999,"LINESTRING (-5.569662 43.2463078, -5.569309 43.2463951, -5.5690515 43.2464107, -5.5688944 43.2463818, -5.5687061 43.2463134, -5.568622 43.2462907)",,,,,
1184784797,,residential,False,False,103.023,"LINESTRING (-5.569662 43.2463078, -5.5697579 43.2466105, -5.5699299 43.2471532, -5.5699453 43.247211)",,,,,
1184784797,,residential,False,True,107.938,"LINESTRING (-5.569662 43.2463078, -5.569519 43.2460829, -5.5692198 43.2456124, -5.5691019 43.245427)",,,,,
434890292,,residential,False,False,32.042,"LINESTRING (-5.5691019 43.245427, -5.5692232 43.2453785, -5.5694595 43.2453045)",,,,,
434890292,,residential,False,True,107.99099999999999,"LINESTRING (-5.5691019 43.245427, -5.5689886 43.2454834, -5.5688701 43.2455592, -5.5688328 43.2456037, -5.5688103 43.2456549, -5.5686683 43.2461261, -5.568622 43.2462907)",,,,,
1184784797,,residential,False,False,107.938,"LINESTRING (-5.5691019 43.245427, -5.5692198 43.2456124, -5.569519 43.2460829, -5.569662 43.2463078)",,,,,
61654910,,residential,False,False,132.055,"LINESTRING (-5.5699453 43.247211, -5.5695057 43.2472882, -5.5688472 43.2474039, -5.5685672 43.2474518, -5.5684408 43.2474852, -5.5683728 43.2475141)",,,,,
1184784797,,residential,False,True,103.023,"LINESTRING (-5.5699453 43.247211, -5.5699299 43.2471532, -5.5697579 43.2466105, -5.569662 43.2463078)",,,,,
61654910,,residential,False,True,132.055,"LINESTRING (-5.5683728 43.2475141, -5.5684408 43.2474852, -5.5685672 43.2474518, -5.5688472 43.2474039, -5.5695057 43.2472882, -5.5699453 43.247211)",,,,,
434890292,,residential,False,False,153.329,"LINESTRING (-5.5683728 43.2475141, -5.5682159 43.2473985, -5.5681426 43.247355, -5.5681141 43.2473213, -5.5680999 43.2472792, -5.5680988 43.2472284, -5.5681143 43.2471846, -5.5683898 43.246761, -5.568622 43.2462907)",,,,,
434890292,,residential,False,True,196.647,"LINESTRING (-5.5683728 43.2475141, -5.5688262 43.2481222, -5.569114 43.2485116, -5.5693203 43.2487906, -5.569403 43.2489023, -5.5694694 43.2490076, -5.5694783 43.2490819)",,,,,
61654983,,residential,False,True,53.14,"LINESTRING (-5.5694783 43.2490819, -5.569437 43.2491354, -5.5693882 43.2491724, -5.5692508 43.2492468, -5.5689693 43.2493725)",,,,,
434890292,,residential,False,False,196.647,"LINESTRING (-5.5694783 43.2490819, -5.5694694 43.2490076, -5.569403 43.2489023, -5.5693203 43.2487906, -5.569114 43.2485116, -5.5688262 43.2481222, -5.5683728 43.2475141)",,,,,
98565547,Calle Langreo,residential,False,True,25.331,"LINESTRING (-5.5632102 43.2489032, -5.5635108 43.2488403)",,,,,
418862471,Avenida de la Libertad,tertiary,False,False,16.817,"LINESTRING (-5.5632102 43.2489032, -5.5631526 43.2487579)",AS-387,,,,
418862471,Avenida de la Libertad,tertiary,False,True,28.476000000000003,"LINESTRING (-5.5632102 43.2489032, -5.5632832 43.2490933, -5.563306 43.2491496)",AS-387,,,,
177769833,,tertiary,True,False,11.562,"LINESTRING (-5.5637125 43.2495383, -5.5636297 43.2494536)",Calle del Ferrocarril,,,,
418862485,,tertiary,False,True,79.197,"LINESTRING (-5.5637125 43.2495383, -5.5640939 43.2498146, -5.5641876 43.2498654, -5.5642976 43.2499143, -5.5644734 43.2499745)",Calle del Ferrocarril,,,,
418862484,Calle del Doctor Ochoa,residential,False,True,35.192,"LINESTRING (-5.5664812 43.2476044, -5.5660467 43.2476037)",,,,,
10713782,Calle Virgen del Otero,tertiary,False,False,153.134,"LINESTRING (-5.5612285 43.2460257, -5.5611414 43.2455516, -5.5611179 43.2454987, -5.5608701 43.2451379, -5.5605173 43.244781)",LV-1,,,,
10713782,Calle Virgen del Otero,tertiary,False,True,7.292,"LINESTRING (-5.5612285 43.2460257, -5.5612698 43.2460452, -5.5613106 43.2460443)",LV-1,,,,
206641421,,residential,False,False,207.512,"LINESTRING (-5.5612285 43.2460257, -5.5611959 43.2460369, -5.5609696 43.2461144, -5.5602355 43.246366, -5.5602035 43.2463676, -5.56015 43.2463338, -5.560148 43.2463112, -5.5602347 43.2462094, -5.56041 43.2459792, -5.5604278 43.2459459, -5.560559 43.2454348, -5.5605583 43.2454043)",,,,,
477773457,Carretera Riaño - Puerto de Tarna,primary,False,True,59.438,"LINESTRING (-5.5680536 43.2465733, -5.5678423 43.2470852)",AS-117,,,,
418862471,Avenida de la Libertad,tertiary,False,False,21.567,"LINESTRING (-5.5605923 43.2425617, -5.5604807 43.2423856)",AS-387,,,,
10576115,Calle Fray Norberto del Prado,residential,False,False,79.256,"LINESTRING (-5.5605923 43.2425617, -5.5605592 43.242797, -5.560701 43.2432619)",,,,,
418862471,Avenida de la Libertad,tertiary,False,True,76.804,"LINESTRING (-5.5605923 43.2425617, -5.5606938 43.2427407, -5.5609282 43.2432075)",AS-387,,,,
434890292,,residential,False,True,9.676,"LINESTRING (-5.5695781 43.2452941, -5.5694595 43.2453045)",,,,,
434890292,,residential,False,False,84.507,"LINESTRING (-5.5695781 43.2452941, -5.5696752 43.2453277, -5.5702918 43.2458405)",,,,,
10713782,Calle Virgen del Otero,tertiary,False,False,125.476,"LINESTRING (-5.5605173 43.244781, -5.5604799 43.2446179, -5.5602663 43.2441325, -5.560199 43.2438879, -5.5601395 43.2437387, -5.5601136 43.243694)",LV-1,,,,
10713782,Calle Virgen del Otero,tertiary,False,True,153.13400000000001,"LINESTRING (-5.5605173 43.244781, -5.5608701 43.2451379, -5.5611179 43.2454987, -5.5611414 43.2455516, -5.5612285 43.2460257)",LV-1,,,,
480725215,,residential,False,True,27.428,"LINESTRING (-5.5605173 43.244781, -5.5603559 43.2446617, -5.5602631 43.2446205)",,,,,
10576111,Calle Alfonso Camín,residential,True,False,74.329,"LINESTRING (-5.5657461 43.2450383, -5.5666225 43.2448401)",,,,,
10576113,Barrio Fontoria Nueva,residential,True,False,109.65,"LINESTRING (-5.5657461 43.2450383, -5.5656258 43.2447583, -5.5653418 43.2440972)",,1,,,
10576115,Calle Fray Norberto del Prado,residential,False,True,100.551,"LINESTRING (-5.5613106 43.2460443, -5.5611578 43.2451469)",,,,,
