osmid,highway,junction,oneway,reversed,length,lanes,ref,geometry,name,maxspeed
393513505,tertiary,roundabout,True,False,3.29,,,"LINESTRING (-4.8726079 37.2923711, -4.8726448 37.2923674)",,
1217719588,tertiary,,False,False,32.974000000000004,2,SE-9210,"LINESTRING (-4.8726079 37.2923711, -4.872647 37.29246, -4.872731 37.292651)",,
217018740,residential,,False,True,53.798,,,"LINESTRING (-4.8764335 37.2948404, -4.8763438 37.2951296, -4.8762965 37.2953117)",Calle La Senda,
393513812,tertiary,roundabout,True,False,9.269000000000002,,,"LINESTRING (-4.8764335 37.2948404, -4.8764683 37.2948379, -4.8765004 37.294827, -4.8765267 37.2948087)",,
142897697,tertiary,,False,True,130.043,,,"LINESTRING (-4.8822062 37.2921092, -4.8821261 37.2922905, -4.881613 37.2931785)",Avenida de Andalucía,
1221244757,tertiary,roundabout,True,False,10.49,,,"LINESTRING (-4.8822062 37.2921092, -4.8822299 37.2921104, -4.8822531 37.2921065, -4.8822742 37.2920979, -4.8822917 37.2920852, -4.8823043 37.2920692)",,
77340210,residential,,True,False,3.496,,,"LINESTRING (-4.8818426 37.2922254, -4.881808 37.2922406)",Calle Sevilla,
77340230,residential,,True,False,143.30599999999998,,,"LINESTRING (-4.8818426 37.2922254, -4.8818073 37.2921908, -4.881791 37.2921006, -4.8821374 37.2914817, -4.8822642 37.2913155, -4.8824914 37.2911001)",Calle Derechos Humanos,
257423512,residential,,False,False,85.885,,,"LINESTRING (-4.8760195 37.2915678, -4.8762129 37.2908109)",Calle Tijeras,
257423514,residential,,True,False,50.806,,,"LINESTRING (-4.8760195 37.2915678, -4.8754491 37.2915145)",Calle Santa Ana,
257423517,residential,,False,True,95.067,,,"LINESTRING (-4.8760195 37.2915678, -4.8758488 37.2924119)",Calle Ciegos,
83498210,residential,,True,False,77.408,,,"LINESTRING (-4.8733041 37.2914337, -4.8740532 37.2917935)",Calle Baja,
86651123,residential,,False,False,7.127,,,"LINESTRING (-4.8733041 37.2914337, -4.8732258 37.2914488)",Plaza Poley,
86651242,residential,,True,False,102.964,,,"LINESTRING (-4.8733041 37.2914337, -4.8736854 37.291073, -4.8740553 37.2907264)",Calle Puente,
257423658,residential,,False,False,103.19,,,"LINESTRING (-4.8726881 37.291297, -4.8730662 37.2904191)",Calle Parra,
86651123,residential,,False,True,51.543,,,"LINESTRING (-4.8726881 37.291297, -4.872979 37.2914057, -4.8731628 37.2914609, -4.8732258 37.2914488)",Plaza Poley,
77340210,residential,,True,False,142.442,,,"LINESTRING (-4.881808 37.2922406, -4.8816686 37.2923145, -4.8814296 37.2924195, -4.8803906 37.2928469)",Calle Sevilla,
257416074,residential,,True,False,170.88700000000003,,,"LINESTRING (-4.881808 37.2922406, -4.8813251 37.2917091, -4.880898 37.2912505, -4.8806769 37.2910651, -4.8806175 37.2910376)",Calle Virgen de la Asunción,
86651311,tertiary,,False,False,26.04,,,"LINESTRING (-4.883111 37.291357, -4.8829655 37.2913872, -4.8828267 37.2914177)",,
257425316,residential,,True,False,143.807,,,"LINESTRING (-4.8801366 37.2905664, -4.8787215 37.2912029)",Calle Mesones,
257425315,residential,,True,False,46.559,,,"LINESTRING (-4.8801366 37.2905664, -4.880066 37.2904465, -4.8799387 37.2901787)",Calle Saladillo,
195711323,tertiary,,False,True,23.566,,,"LINESTRING (-4.8735482 37.2928947, -4.8733525 37.2927509)",Avenida de Andalucía,
83498205,residential,,False,False,66.98,,,"LINESTRING (-4.8735482 37.2928947, -4.8737177 37.2928647, -4.8738323 37.2928742, -4.8742866 37.2929646)",Avenida del Porvenir,
195711323,tertiary,,False,False,219.967,,,"LINESTRING (-4.8735482 37.2928947, -4.873787 37.2930489, -4.8750369 37.2938656, -4.875472 37.2941481)",Avenida de Andalucía,
83498221,tertiary,,False,False,24.968,2,SE-9210,"LINESTRING (-4.8732787 37.2952497, -4.8732175 37.2954689)",,
83498221,tertiary,,False,True,10.49,2,SE-9210,"LINESTRING (-4.8732787 37.2952497, -4.8733032 37.2951574)",,
145538328,residential,,True,False,42.312,,,"LINESTRING (-4.8771433 37.2926362, -4.8773047 37.292278)",Calle Valdeabades,
83498211,residential,,False,True,12.877,,,"LINESTRING (-4.8731528 37.295667, -4.8730108 37.2956415)",Calle El Almajar,
83498221,tertiary,,False,True,22.759,2,SE-9210,"LINESTRING (-4.8731528 37.295667, -4.8732175 37.2954689)",,
217018744,residential,,False,False,79.039,,,"LINESTRING (-4.8731528 37.295667, -4.8740259 37.2958181)",Calle Herrera,
83498221,tertiary,,False,False,37.564,2,SE-9210,"LINESTRING (-4.8731528 37.295667, -4.8730937 37.2958223, -4.8730105 37.2959849)",,
86651291,residential,,False,False,88.001,,,"LINESTRING (-4.8769468 37.2964012, -4.8776317 37.2958272)",Calle Las Vigas,
86651291,residential,,False,True,57.333,,,"LINESTRING (-4.8769468 37.2964012, -4.876509 37.2967814)",Calle Las Vigas,
217018744,residential,,False,True,42.826,,,"LINESTRING (-4.8769468 37.2964012, -4.8764878 37.2962787)",Calle Herrera,
83498221,tertiary,,False,False,68.916,2,SE-9210,"LINESTRING (-4.8733423 37.2945386, -4.8733316 37.2948628, -4.8733069 37.2951191, -4.8733032 37.2951574)",,
83498221,tertiary,,False,True,218.452,2,SE-9210,"LINESTRING (-4.8733423 37.2945386, -4.87334 37.2944801, -4.8733237 37.2940721, -4.8731424 37.293576, -4.8731009 37.2934848, -4.8730029 37.2932694, -4.872731 37.292651)",,
83498221,tertiary,,False,False,22.759,2,SE-9210,"LINESTRING (-4.8732175 37.2954689, -4.8731528 37.295667)",,
83498221,tertiary,,False,True,24.968,2,SE-9210,"LINESTRING (-4.8732175 37.2954689, -4.8732787 37.2952497)",,
83498205,residential,,False,True,59.548,,,"LINESTRING (-4.8768281 37.2934555, -4.8761733 37.2933313)",Avenida del Porvenir,
145538328,residential,,True,False,95.274,,,"LINESTRING (-4.8768281 37.2934555, -4.8771433 37.2926362)",Calle Valdeabades,
83498221,tertiary,,False,True,18.832,2,SE-9210,"LINESTRING (-4.8728664 37.2961089, -4.8729488 37.2960474, -4.8730105 37.2959849)",,
145538331,residential,,False,False,19.351,,,"LINESTRING (-4.8728664 37.2961089, -4.872918 37.2961893, -4.872933 37.2962722)",Calle Lora de Estepa,
1221065228,residential,,True,False,72.916,,,"LINESTRING (-4.8778846 37.291653, -4.8779857 37.2923038)",Calle Hortelanos,
257425316,residential,,True,False,34.747,,,"LINESTRING (-4.8778846 37.291653, -4.8777255 37.2916869, -4.8776038 37.2916934, -4.8774978 37.2916973)",Calle Mesones,
86651211,residential,,False,True,83.287,,,"LINESTRING (-4.8758125 37.2924954, -4.8755385 37.293212)",Calle Puerta Cerrada,
257415877,residential,,False,False,98.113,,,"LINESTRING (-4.8774978 37.2916973, -4.8775277 37.291366, -4.8775295 37.2911456, -4.877499 37.2908167)",Calle Cristo,
257415878,residential,,True,False,65.836,,,"LINESTRING (-4.8774978 37.2916973, -4.8771094 37.2916943, -4.8767552 37.2916674)",Calle Santa Ana,
83649164,residential,,True,False,47.334,,,"LINESTRING (-4.8755677 37.2910994, -4.8755061 37.2913155, -4.8754491 37.2915145)",Calle Perales,
"[1215765462, 1215765463]",residential,,False,True,77.76599999999999,,,"LINESTRING (-4.8755677 37.2910994, -4.8748267 37.2909572, -4.8747137 37.2909336)","['Plaza de los Vicarios', 'Calle Virgen del Valle']",
86651310,residential,,True,False,100.065,,,"LINESTRING (-4.877499 37.2908167, -4.8775783 37.2908249, -4.8777981 37.2908118, -4.8781738 37.2907129, -4.8785797 37.2905884)",Calle Antonio Álvarez,
257415877,residential,,False,True,98.113,,,"LINESTRING (-4.877499 37.2908167, -4.8775295 37.2911456, -4.8775277 37.291366, -4.8774978 37.2916973)",Calle Cristo,
83649164,residential,,True,False,79.854,,,"LINESTRING (-4.8754491 37.2915145, -4.8751581 37.2921943)",Calle Perales,
257423514,residential,,True,False,190.63400000000001,,,"LINESTRING (-4.8754491 37.2915145, -4.874851 37.2915038, -4.8740311 37.2914995, -4.8734804 37.2914201, -4.8733041 37.2914337)",Calle Santa Ana,
257416005,residential,,True,False,62.846000000000004,,,"LINESTRING (-4.8750977 37.2902843, -4.875324 37.2903937, -4.8757292 37.2905412)",Calle Sor Ángela de la Cruz,
"[83649171, 1215765461]",residential,,False,True,79.792,,,"LINESTRING (-4.8750977 37.2902843, -4.874754 37.2908654, -4.8747137 37.2909336)","['Plaza de los Vicarios', 'Calle Padre Barco']",
"[83649171, 1215765461]",residential,,False,False,79.792,,,"LINESTRING (-4.8747137 37.2909336, -4.874754 37.2908654, -4.8750977 37.2902843)","['Plaza de los Vicarios', 'Calle Padre Barco']",
"[1215765462, 1215765463]",residential,,False,False,77.76599999999999,,,"LINESTRING (-4.8747137 37.2909336, -4.8748267 37.2909572, -4.8755677 37.2910994)","['Plaza de los Vicarios', 'Calle Virgen del Valle']",
"[83649178, 1215765463]",residential,,False,True,64.49,,,"LINESTRING (-4.8747137 37.2909336, -4.8746224 37.2909171, -4.8742123 37.2908431, -4.8740553 37.2907264)","['Plaza de los Vicarios', 'Calle Virgen del Valle']",
86651242,residential,,True,False,94.862,,,"LINESTRING (-4.8740553 37.2907264, -4.874807 37.290118)",Calle Puente,
"[83649178, 1215765463]",residential,,False,False,64.49,,,"LINESTRING (-4.8740553 37.2907264, -4.8742123 37.2908431, -4.8746224 37.2909171, -4.8747137 37.2909336)","['Plaza de los Vicarios', 'Calle Virgen del Valle']",
86651301,residential,,False,True,12.847,,,"LINESTRING (-4.8774773 37.2899893, -4.8776164 37.2899561)",Calle Ancha,
83649172,residential,,True,False,60.578,,,"LINESTRING (-4.8774773 37.2899893, -4.8773567 37.2900149, -4.876945 37.2900494, -4.8767994 37.2900578)",Calle Concepción,
83498210,residential,,True,False,65.717,,,"LINESTRING (-4.8751581 37.2921943, -4.8758488 37.2924119)",Calle Baja,
83649172,residential,,True,False,97.77199999999999,,,"LINESTRING (-4.8758376 37.2900446, -4.875202 37.2899284, -4.8749257 37.2898797, -4.8747625 37.2898417)",Calle Concepción,
257423598,residential,,False,True,56.06399999999999,,,"LINESTRING (-4.8758376 37.2900446, -4.8757962 37.2901998, -4.8757292 37.2905412)",Calle Tiro,
83498205,residential,,False,False,57.7,,,"LINESTRING (-4.8755385 37.293212, -4.8761733 37.2933313)",Avenida del Porvenir,
86651211,residential,,False,False,83.287,,,"LINESTRING (-4.8755385 37.293212, -4.8758125 37.2924954)",Calle Puerta Cerrada,
83498205,residential,,False,True,99.414,,,"LINESTRING (-4.8755385 37.293212, -4.8747497 37.293051, -4.8744484 37.2929948)",Avenida del Porvenir,
86651160,residential,,False,False,22.667,,,"LINESTRING (-4.8820379 37.2959266, -4.8819796 37.2957281)",Calle Erillas Blancas,
1215644195,tertiary,,False,True,53.914,,SE-9209,"LINESTRING (-4.8820379 37.2959266, -4.8822923 37.2963672)",Avenida Badía Polesine,
