osmid,oneway,lanes,ref,highway,reversed,length,name,maxspeed,geometry,junction,width,tunnel
560710222,False,1,,residential,True,241.445,Calle San Agustín,,"LINESTRING (-7.1037641 38.6845623, -7.1037971 38.6846958, -7.1037919 38.6847343, -7.1037452 38.6847767, -7.103449 38.6849381, -7.1027131 38.6860726, -7.1022172 38.6860653)",,,
146400721,True,1,,residential,False,7.727,Plaza de España,,"LINESTRING (-7.1009948 38.6833834, -7.1009233 38.6834248)",,,
152628219,True,1,,residential,False,67.636,Calle José María Marzal,,"LINESTRING (-7.1009948 38.6833834, -7.101362 38.682946, -7.1013888 38.6828633)",,,
828757075,True,1,,residential,False,40.087,Paseo del Cid,,"LINESTRING (-7.1026301 38.6826471, -7.1021784 38.682572)",,,
560034707,True,1,,residential,False,151.70499999999998,Calle Cristóbal Colón,,"LINESTRING (-7.1026301 38.6826471, -7.1025586 38.6829298, -7.1025031 38.6832208, -7.1022581 38.683979)",,,
370929905,False,1,,residential,True,56.343,Calle Antonio Silva Núñez,,"LINESTRING (-7.1040341 38.6837414, -7.103415 38.6838937)",,,
560710215,False,1,,residential,True,28.343,Calle Maestro Guerra,,"LINESTRING (-7.1040341 38.6837414, -7.1039335 38.6834989)",,,
"[370929905, 560710273]",False,1,,residential,False,54.516999999999996,Calle Antonio Silva Núñez,,"LINESTRING (-7.1040341 38.6837414, -7.104319 38.6836713, -7.1042237 38.6834252)",,,
183313921,True,,,residential,False,134.4,Calle Espíritu Santo,,"LINESTRING (-7.1006661 38.6848682, -7.1015715 38.6842143, -7.1017294 38.6840016)",,,
183313913,True,,,residential,False,129.377,Calle López Ayala,,"LINESTRING (-7.1010028 38.6850971, -7.1012625 38.6848984, -7.1015007 38.684716, -7.1015941 38.684648, -7.1018065 38.6845158, -7.1021044 38.6843147)",,,
152628214,False,,,residential,True,17.66,Calle José Melero,,"LINESTRING (-7.0996915 38.6843351, -7.0995311 38.6842374)",,,
1032652854,True,,,living_street,False,23.276,Calle Caridad,,"LINESTRING (-7.0996915 38.6843351, -7.0998533 38.6843964, -7.0999354 38.6844218)",,,
152628204,True,,,residential,False,52.894,Plaza de España,,"LINESTRING (-7.1012172 38.6837439, -7.1016808 38.6839772, -7.1017294 38.6840016)",,,
384139238,False,,,residential,False,125.64899999999999,Calle Bravo Murillo,,"LINESTRING (-7.0999354 38.6844218, -7.1000303 38.6842909, -7.1001539 38.6841727, -7.1003886 38.6839748, -7.1003956 38.6839035, -7.1006304 38.6837277, -7.1007765 38.6835726, -7.1007838 38.6835337)",,,
"[183313907, 1032652854]",True,,,"['living_street', 'residential']",False,166.87199999999999,"['Calle Caridad', 'Calle Fernando Alfonso']",,"LINESTRING (-7.0999354 38.6844218, -7.1003332 38.6846317, -7.1010152 38.6839877, -7.1012172 38.6837439)",,,
152628214,False,,,residential,False,17.66,Calle José Melero,,"LINESTRING (-7.0995311 38.6842374, -7.0996915 38.6843351)",,,
152628214,False,,,residential,True,32.325,Calle José Melero,,"LINESTRING (-7.0995311 38.6842374, -7.0992449 38.6840514)",,,
152628187,True,,,residential,False,121.54899999999999,Calle Jerónimo Viera,,"LINESTRING (-7.0995311 38.6842374, -7.0998039 38.683956, -7.1000323 38.6838393, -7.1003116 38.6836712, -7.1004228 38.6834348)",,,
"[146400905, 83244759]",True,,,residential,False,55.065,"['San Pedro', 'Avenida de Portugal']",,"LINESTRING (-7.1021044 38.6843147, -7.1021854 38.6844635, -7.102307 38.684687, -7.1023522 38.684719, -7.1024067 38.6847257)",,,
152628204,True,,,residential,False,27.146,Plaza de España,,"LINESTRING (-7.1017294 38.6840016, -7.1019333 38.6840966, -7.1019919 38.6841335)",,,
146401157,True,1,,residential,False,87.461,Calle Carmen,,"LINESTRING (-7.0992004 38.6846211, -7.0991276 38.6845754, -7.0984291 38.684115)",,,
1178363717,False,,,residential,True,26.177,Calle Miguel Jiménez de Santillana,,"LINESTRING (-7.0992004 38.6846211, -7.0993104 38.6845319, -7.0994316 38.6844727)",,,
146401349,True,1,,residential,False,25.272,Calle Padre Pestaña,,"LINESTRING (-7.1011047 38.6823982, -7.1009298 38.6825799)",,,
146401977,True,1,,residential,False,42.347,Calle Méndez Núñez,,"LINESTRING (-7.1011047 38.6823982, -7.1006327 38.6823019)",,,
828757076,False,1,,residential,False,45.571,Calle Puerta de San Francisco,,"LINESTRING (-7.1011047 38.6823982, -7.1012684 38.6820088)",,,
828757077,True,,,residential,False,40.257,Calle Méndez Núñez,,"LINESTRING (-7.1006327 38.6823019, -7.1009298 38.6825799)",,,
146401977,True,1,,residential,False,66.196,Calle Méndez Núñez,,"LINESTRING (-7.1006327 38.6823019, -7.0999521 38.6821784, -7.0998889 38.6821856)",,,
828757074,False,1,,residential,False,2.971,Plaza de España,,"LINESTRING (-7.1003786 38.6831117, -7.1004004 38.6831323)",,,
828757079,True,1,,residential,False,101.55700000000002,Calle José Soto,,"LINESTRING (-7.1003786 38.6831117, -7.100093 38.682895, -7.099845 38.6827124, -7.0995295 38.6824834)",,,
146401346,True,1,,residential,False,56.407,Paseo de la Filarmónica,,"LINESTRING (-7.1017002 38.6826008, -7.1013022 38.6824584, -7.1011047 38.6823982)",,,
146401349,True,1,,residential,False,76.065,Calle Padre Pestaña,,"LINESTRING (-7.1009298 38.6825799, -7.1003786 38.6831117)",,,
146401347,True,1,,residential,False,51.156,Paseo de la Filarmónica,,"LINESTRING (-7.1009298 38.6825799, -7.1013266 38.6828465, -7.1013888 38.6828633)",,,
658417263,True,1,,residential,False,79.471,Plaza del Callao,,"LINESTRING (-7.0989794 38.6819128, -7.0994124 38.6823805, -7.0995295 38.6824834)",,,
828757078,True,1,,residential,False,45.494,Plaza del Callao,,"LINESTRING (-7.0995295 38.6824834, -7.0998889 38.6821856)",,,
146401418,True,1,,residential,False,95.29100000000001,Plaza del Callao,,"LINESTRING (-7.0998889 38.6821856, -7.0998606 38.6821593, -7.099474 38.6818811, -7.0993935 38.6818498, -7.099313 38.681835, -7.0992448 38.6818361, -7.0991766 38.6818427, -7.0991122 38.6818559, -7.0990669 38.6818709, -7.0989794 38.6819128)",,,
146401777,True,1,,residential,False,24.436,Paseo de Hernando de Soto,,"LINESTRING (-7.0974757 38.6831666, -7.0975615 38.6829573)",,,
146401775,True,1,,residential,False,72.435,Paseo de Hernando de Soto,,"LINESTRING (-7.0975615 38.6829573, -7.0976344 38.6828086, -7.0981227 38.6824972)",,,
384281061,True,1,,residential,False,78.0,Calle San Lorenzo,,"LINESTRING (-7.0975615 38.6829573, -7.0978056 38.682995, -7.0979102 38.6829489, -7.0984098 38.6830862)",,,
146401358,True,1,,residential,False,111.605,Paseo de Hernando de Soto,,"LINESTRING (-7.0974435 38.6835614, -7.0975536 38.6845614)",,,
146401779,True,1,,residential,False,45.285,Paseo de Hernando de Soto,,"LINESTRING (-7.0974435 38.6835614, -7.0974086 38.6832845, -7.0974515 38.6832091, -7.0974757 38.6831666)",,,
146401776,True,1,,residential,False,20.238,Paseo de Hernando de Soto,,"LINESTRING (-7.0987733 38.681988, -7.0988764 38.6819285, -7.0989794 38.6819128)",,,
146401776,True,1,,residential,False,80.196,Paseo de Hernando de Soto,,"LINESTRING (-7.0981227 38.6824972, -7.0983299 38.6823242, -7.098495 38.68217, -7.0987733 38.681988)",,,
384281054,True,1,,residential,False,70.075,Calle Cristóbal Rodríguez,,"LINESTRING (-7.0981227 38.6824972, -7.098324 38.6829102, -7.0984098 38.6830862)",,,
146401783,True,1,,residential,False,44.553000000000004,Calle San Francisco,,"LINESTRING (-7.0989 38.6832566, -7.0989241 38.6836189, -7.098943 38.6836538)",,,
384281060,True,1,,residential,False,141.538,Calle San Francisco,,"LINESTRING (-7.0989 38.6832566, -7.0988207 38.6826757, -7.0988075 38.682471, -7.0987733 38.681988)",,,
384281061,True,1,,residential,False,46.631,Calle San Lorenzo,,"LINESTRING (-7.0984098 38.6830862, -7.0985373 38.683121, -7.0989 38.6832566)",,,
828757076,False,1,,residential,True,45.571,Calle Puerta de San Francisco,,"LINESTRING (-7.1012684 38.6820088, -7.1011047 38.6823982)",,,
828765549,False,,,residential,True,60.056,Travesía Puerta de San Francisco,,"LINESTRING (-7.1012684 38.6820088, -7.1019214 38.6821873)",,,
828757076,False,1,,residential,False,42.452999999999996,Calle Puerta de San Francisco,,"LINESTRING (-7.1012684 38.6820088, -7.1013971 38.6817261, -7.1014354 38.68165)",,,
83244781,False,,,tertiary,True,12.947,Avenida de la Quinta de San Juan,,"LINESTRING (-7.1015833 38.6816651, -7.1014354 38.68165)",,7,
384139240,False,,,residential,True,46.644999999999996,Calle Gerardo Núñez Madera,,"LINESTRING (-7.1015833 38.6816651, -7.1015859 38.6815856, -7.1015549 38.6812465)",,,
1103471744,False,,,tertiary,False,110.526,Ronda del Pilar,,"LINESTRING (-7.1015833 38.6816651, -7.1016463 38.6816704, -7.1028519 38.6817504)",,7,
42926676,False,,,tertiary,False,125.456,Avenida de Villarreal,,"LINESTRING (-7.1046485 38.6818933, -7.1050921 38.6829671)",,,
379726472,False,,EX-315,tertiary,False,31.275,Avenida de la Caja Rural,,"LINESTRING (-7.1046485 38.6818933, -7.104598 38.681747, -7.1045938 38.6816173)",,7,
152628211,True,,,residential,False,101.55,Calle Manolo Mira,,"LINESTRING (-7.1028519 38.6817504, -7.1026301 38.6826471)",,,
828765550,True,,,tertiary,False,156.756,Ronda del Pilar,,"LINESTRING (-7.1028519 38.6817504, -7.1046485 38.6818933)",,7,
1103471744,False,,,tertiary,True,110.526,Ronda del Pilar,,"LINESTRING (-7.1028519 38.6817504, -7.1016463 38.6816704, -7.1015833 38.6816651)",,7,
83244781,False,,,tertiary,True,50.178,Avenida de la Quinta de San Juan,,"LINESTRING (-7.1005936 38.6813624, -7.1000726 38.6811669)",,7,
83244781,False,,,tertiary,False,79.88999999999999,Avenida de la Quinta de San Juan,,"LINESTRING (-7.1005936 38.6813624, -7.101106 38.6815539, -7.101246 38.6816018, -7.101355 38.6816332, -7.1014354 38.68165)",,7,
83244781,False,,,tertiary,False,50.178,Avenida de la Quinta de San Juan,,"LINESTRING (-7.1000726 38.6811669, -7.1005936 38.6813624)",,7,
83244781,False,,,tertiary,True,43.605,Avenida de la Quinta de San Juan,,"LINESTRING (-7.1000726 38.6811669, -7.0996193 38.6809979)",,7,
146400254,False,1,,residential,False,38.232,Avenida de Ramón y Cajal,,"LINESTRING (-7.0987044 38.6838466, -7.0984291 38.684115)",,,
146400254,False,1,,residential,True,13.318,Avenida de Ramón y Cajal,,"LINESTRING (-7.0987044 38.6838466, -7.0988125 38.6837616)",,,
384281059,True,1,,residential,False,130.736,Calle San Blas,,"LINESTRING (-7.0987044 38.6838466, -7.098649 38.6838173, -7.0974757 38.6831666)",,,
828757075,True,1,,residential,False,44.586,Paseo del Cid,,"LINESTRING (-7.1021784 38.682572, -7.1019584 38.68252, -7.1018068 38.6825439, -7.1017002 38.6826008)",,,
1103471745,True,,,tertiary,False,52.328,Calle Manolo Mira,,"LINESTRING (-7.102954 38.6812866, -7.1028519 38.6817504)",,,
152628207,False,,,tertiary,True,74.68900000000001,Calle Huertas,,"LINESTRING (-7.102954 38.6812866, -7.1032701 38.6813193, -7.1034062 38.6813312, -7.1035393 38.6813307, -7.1038094 38.681309)",,,
146400721,True,1,,residential,False,58.635000000000005,Plaza de España,,"LINESTRING (-7.10158 38.6836458, -7.1013659 38.6835369, -7.1009948 38.6833834)",,,
152628162,True,,,residential,False,130.44,Calle Donoso Cortés,,"LINESTRING (-7.10158 38.6836458, -7.1018782 38.6831694, -7.1019954 38.6829847, -7.1021784 38.682572)",,,
146400254,False,1,,residential,True,5.024,Avenida de Ramón y Cajal,,"LINESTRING (-7.0983986 38.6841534, -7.0984291 38.684115)",,,
146400254,False,1,,residential,False,53.147,Avenida de Ramón y Cajal,,"LINESTRING (-7.0983986 38.6841534, -7.098059 38.6844776, -7.098011 38.6845234)",,,
152628203,True,1,,residential,False,105.881,Calle Santa Catalina,,"LINESTRING (-7.0983986 38.6841534, -7.0983285 38.6841162, -7.0974435 38.6835614)",,,
152628159,True,,,residential,False,4.294,Plaza de España,,"LINESTRING (-7.1009233 38.6834248, -7.1008857 38.6833997)",,,
152628159,True,,,residential,False,13.536,Plaza de España,,"LINESTRING (-7.1008536 38.6835337, -7.1009233 38.6834248)",,,
152628204,True,,,residential,False,39.486000000000004,Plaza de España,,"LINESTRING (-7.1008536 38.6835337, -7.1009604 38.683617, -7.1011742 38.6837226, -7.1012172 38.6837439)",,,
146400904,False,,,residential,True,16.492,Avenida de Ramón y Cajal,,"LINESTRING (-7.098943 38.6836538, -7.0988125 38.6837616)",,,
146400904,False,,,residential,False,112.787,Avenida de Ramón y Cajal,,"LINESTRING (-7.098943 38.6836538, -7.0990141 38.683626, -7.0995175 38.6835021, -7.1002051 38.683441)",,,
828757074,False,1,,residential,True,51.561,Plaza de España,,"LINESTRING (-7.1008857 38.6833997, -7.1004004 38.6831323)",,,
152628159,True,,,residential,False,29.348,Plaza de España,,"LINESTRING (-7.1008857 38.6833997, -7.1007218 38.6834069, -7.1005513 38.6834338)",,,
152628159,True,,,residential,False,6.059,Plaza de España,,"LINESTRING (-7.1007838 38.6835337, -7.1008536 38.6835337)",,,
384139238,False,,,residential,True,125.649,Calle Bravo Murillo,,"LINESTRING (-7.1007838 38.6835337, -7.1007765 38.6835726, -7.1006304 38.6837277, -7.1003956 38.6839035, -7.1003886 38.6839748, -7.1001539 38.6841727, -7.1000303 38.6842909, -7.0999354 38.6844218)",,,
152628207,False,,,tertiary,False,38.985,Calle Huertas,,"LINESTRING (-7.1042574 38.6812842, -7.1038094 38.681309)",,,
152628207,False,,,tertiary,True,43.357,Calle Huertas,,"LINESTRING (-7.1042574 38.6812842, -7.1046183 38.6812607, -7.1046903 38.6812614, -7.1047518 38.6812786)",,,
146400904,False,,,residential,True,11.154,Avenida de Ramón y Cajal,,"LINESTRING (-7.1005513 38.6834338, -7.1004228 38.6834348)",,,
152628159,True,,,residential,False,23.043,Plaza de España,,"LINESTRING (-7.1005513 38.6834338, -7.1006463 38.6834775, -7.1007838 38.6835337)",,,
183313915,True,1,,residential,False,33.833,Calle Santiago,,"LINESTRING (-7.1010773 38.6860142, -7.1013169 38.6862542)",,,
559706500,False,,,residential,True,67.981,Calle Fuero,,"LINESTRING (-7.1010773 38.6860142, -7.1013649 38.6857998, -7.1015112 38.6856907, -7.1016464 38.6855942)",,,
560710246,False,,,residential,False,16.205000000000002,Plaza de la Magdalena,,"LINESTRING (-7.1010773 38.6860142, -7.1009883 38.6860778, -7.1009322 38.686105)",,,
183313830,False,1,,residential,False,18.925,Paseo de Pizarro,,"LINESTRING (-7.1014466 38.6881303, -7.1015358 38.687975)",,,
"[828765545, 384281066]",False,1,,residential,True,36.717,"['Paseo de Pizarro', 'Calle Núñez de Balboa']",,"LINESTRING (-7.1014466 38.6881303, -7.101478 38.6883029, -7.1014433 38.6883641, -7.1013792 38.6884031, -7.1013476 38.6884096)",,,
828765545,False,1,,residential,False,82.002,Calle Núñez de Balboa,,"LINESTRING (-7.0999744 38.6887293, -7.1008792 38.688517)",,,
828765546,False,,,residential,True,25.014,Paseo del Obispo,,"LINESTRING (-7.0999744 38.6887293, -7.1001606 38.6885576)",,,
183313909,False,1,,residential,True,19.168,Paseo de Tolosa,,"LINESTRING (-7.0999744 38.6887293, -7.0998825 38.6887399, -7.0997546 38.6887373)",,,
559706487,False,1,,residential,True,10.714,Calle Muñoz Torrero,,"LINESTRING (-7.1022172 38.6860653, -7.1020943 38.6860743)",,,
560710220,False,1,,residential,False,99.751,Calle Reyes Católicos,,"LINESTRING (-7.1022172 38.6860653, -7.1022362 38.6860375, -7.1022645 38.6860085, -7.1022986 38.6859767, -7.1023204 38.685949, -7.1023379 38.6858947, -7.1023473 38.6851956)",,,
560710222,False,1,,residential,False,241.44499999999996,Calle San Agustín,,"LINESTRING (-7.1022172 38.6860653, -7.1027131 38.6860726, -7.103449 38.6849381, -7.1037452 38.6847767, -7.1037919 38.6847343, -7.1037971 38.6846958, -7.1037641 38.6845623)",,,
560710226,False,1,,residential,True,77.603,Calle Vasco de Gama,,"LINESTRING (-7.1022172 38.6860653, -7.1021937 38.6861, -7.1021855 38.6861232, -7.1021821 38.6861535, -7.1021587 38.6867574)",,,
183313845,False,1,,residential,False,41.795,Calle San Miguel,,"LINESTRING (-7.1013169 38.6862542, -7.1016115 38.6860915, -7.1017162 38.6860447)",,,
183313915,True,1,,residential,False,158.642,Calle Santiago,,"LINESTRING (-7.1013169 38.6862542, -7.1015365 38.6868554, -7.1015843 38.6870003, -7.101627 38.6873365, -7.1017017 38.6875333, -7.1017646 38.6876304)",,,
384139240,False,,,residential,False,46.644999999999996,Calle Gerardo Núñez Madera,,"LINESTRING (-7.1015549 38.6812465, -7.1015859 38.6815856, -7.1015833 38.6816651)",,,
1168304339,False,1,,residential,True,33.343,Calle Conde de Lages,,"LINESTRING (-7.0997546 38.6887373, -7.0994301 38.6885768)",,,
183313909,False,1,,residential,False,19.168,Paseo de Tolosa,,"LINESTRING (-7.0997546 38.6887373, -7.0998825 38.6887399, -7.0999744 38.6887293)",,,
183313909,False,1,,residential,True,73.695,Paseo de Tolosa,,"LINESTRING (-7.0997546 38.6887373, -7.0991762 38.6887326, -7.0989059 38.6887218)",,,
183313909,False,1,,residential,False,73.695,Paseo de Tolosa,,"LINESTRING (-7.0989059 38.6887218, -7.0991762 38.6887326, -7.0997546 38.6887373)",,,
183313909,False,1,,residential,True,127.05699999999999,Paseo de Tolosa,,"LINESTRING (-7.0989059 38.6887218, -7.0984948 38.6887741, -7.0983636 38.6887817, -7.0982259 38.6888118, -7.0980465 38.688898, -7.0977425 38.6890636, -7.0975875 38.6891513)",,,
183313896,True,,,residential,False,6.39,Calle Victoriano Parra,,"LINESTRING (-7.1017162 38.6860447, -7.1017256 38.6861017)",,,
183313845,False,1,,residential,True,41.795,Calle San Miguel,,"LINESTRING (-7.1017162 38.6860447, -7.1016115 38.6860915, -7.1013169 38.6862542)",,,
183313871,False,,,residential,True,70.727,Paseo del Obispo,,"LINESTRING (-7.1008563 38.6882264, -7.1001606 38.6885576)",,,
183313871,False,,,residential,False,76.94,Paseo del Obispo,,"LINESTRING (-7.1008563 38.6882264, -7.1006448 38.6882298, -7.1004969 38.6882485, -7.1004478 38.6882662, -7.1001606 38.6885576)",,,
183313886,False,,,residential,True,32.374,Calle Santa Ana,,"LINESTRING (-7.1008563 38.6882264, -7.1008792 38.688517)",,,
183313886,False,,,residential,False,69.843,Calle Santa Ana,,"LINESTRING (-7.1008563 38.6882264, -7.1008819 38.6880812, -7.1009921 38.6876074)",,,
183313871,False,,,residential,False,70.727,Paseo del Obispo,,"LINESTRING (-7.1001606 38.6885576, -7.1008563 38.6882264)",,,
183313871,False,,,residential,True,76.94,Paseo del Obispo,,"LINESTRING (-7.1001606 38.6885576, -7.1004478 38.6882662, -7.1004969 38.6882485, -7.1006448 38.6882298, -7.1008563 38.6882264)",,,
828765546,False,,,residential,False,25.014,Paseo del Obispo,,"LINESTRING (-7.1001606 38.6885576, -7.0999744 38.6887293)",,,
152628207,False,,,tertiary,True,38.985,Calle Huertas,,"LINESTRING (-7.1038094 38.681309, -7.1042574 38.6812842)",,,
183313929,True,,,residential,False,76.231,Calle Huertas,,"LINESTRING (-7.1038094 38.681309, -7.1045938 38.6816173)",,,
152628207,False,,,tertiary,False,74.689,Calle Huertas,,"LINESTRING (-7.1038094 38.681309, -7.1035393 38.6813307, -7.1034062 38.6813312, -7.1032701 38.6813193, -7.102954 38.6812866)",,,
183313886,False,,,residential,False,32.374,Calle Santa Ana,,"LINESTRING (-7.1008792 38.688517, -7.1008563 38.6882264)",,,
828765545,False,1,,residential,True,82.002,Calle Núñez de Balboa,,"LINESTRING (-7.1008792 38.688517, -7.0999744 38.6887293)",,,
828765545,False,1,,residential,False,36.38,Calle Núñez de Balboa,,"LINESTRING (-7.1008792 38.688517, -7.1012266 38.6884345, -7.1012808 38.6884234)",,,
183313874,False,1,,residential,False,29.117,Calle San Roque,,"LINESTRING (-7.100501 38.6868121, -7.1007502 38.6866368)",,,
183313874,False,1,,residential,True,95.95500000000001,Calle San Roque,,"LINESTRING (-7.100501 38.6868121, -7.1002128 38.6870673, -7.1000002 38.6871998, -7.0998455 38.6872935, -7.0997639 38.6873794, -7.0997093 38.6874067)",,,
379726472,False,,EX-315,tertiary,False,40.308,Avenida de la Caja Rural,,"LINESTRING (-7.1045938 38.6816173, -7.10461 38.681537, -7.1046744 38.6814122, -7.1046985 38.6813669, -7.1047518 38.6812786)",,7,
379726472,False,,EX-315,tertiary,True,31.275,Avenida de la Caja Rural,,"LINESTRING (-7.1045938 38.6816173, -7.104598 38.681747, -7.1046485 38.6818933)",,7,
183313874,False,1,,residential,False,14.275,Calle San Roque,,"LINESTRING (-7.1007502 38.6866368, -7.1008818 38.6865598)",,,
183313874,False,1,,residential,True,29.117,Calle San Roque,,"LINESTRING (-7.1007502 38.6866368, -7.100501 38.6868121)",,,
"[183313843, 183313933]",False,1,,residential,"[False, True]",167.482,"['Calle San Cristóbal', 'Calle Calderón de la Barca']",,"LINESTRING (-7.1007502 38.6866368, -7.1003389 38.6864328, -7.100306 38.6864222, -7.1001491 38.686687, -7.1000419 38.6868705, -7.0999242 38.6870146, -7.0997649 38.6872427, -7.0997032 38.6873575, -7.0997093 38.6874067)",,,
183313831,True,1,,residential,False,114.311,Calle Santa Lucía,,"LINESTRING (-7.100941 38.6876037, -7.0998553 38.6875608, -7.0996308 38.687522)",,,
183313932,True,1,,residential,False,96.52399999999999,Calle San Juan,,"LINESTRING (-7.100941 38.6876037, -7.1008411 38.6873529, -7.1007218 38.6871076, -7.1006402 38.6869733, -7.100501 38.6868121)",,,
560710210,False,1,,residential,True,42.057,Calle Díaz Brito,,"LINESTRING (-7.100734 38.6861996, -7.1008818 38.6865598)",,,
560710246,False,,,residential,True,16.205000000000002,Plaza de la Magdalena,,"LINESTRING (-7.1009322 38.686105, -7.1009883 38.6860778, -7.1010773 38.6860142)",,,
183313933,False,1,,residential,True,14.519,Calle San Cristóbal,,"LINESTRING (-7.0997093 38.6874067, -7.0996308 38.687522)",,,
183313874,False,1,,residential,False,95.955,Calle San Roque,,"LINESTRING (-7.0997093 38.6874067, -7.0997639 38.6873794, -7.0998455 38.6872935, -7.1000002 38.6871998, -7.1002128 38.6870673, -7.100501 38.6868121)",,,
"[183313843, 183313933]",False,1,,residential,"[False, True]",167.482,"['Calle Calderón de la Barca', 'Calle San Cristóbal']",,"LINESTRING (-7.0997093 38.6874067, -7.0997032 38.6873575, -7.0997649 38.6872427, -7.0999242 38.6870146, -7.1000419 38.6868705, -7.1001491 38.686687, -7.100306 38.6864222, -7.1003389 38.6864328, -7.1007502 38.6866368)",,,
146400507,True,1,,residential,False,44.814,Calle Santa Quiteria,,"LINESTRING (-7.099252 38.6874067, -7.0987712 38.6872598)",,,
183313868,True,1,,residential,False,145.992,Calle Espronceda,,"LINESTRING (-7.099252 38.6874067, -7.0995945 38.6867873, -7.0996732 38.6866672, -7.0999265 38.6862868, -7.0999586 38.6862531, -7.0999924 38.6862338)",,,
183313831,True,1,,residential,False,4.545,Calle Santa Lucía,,"LINESTRING (-7.0996308 38.687522, -7.0995825 38.6875062)",,,
183313933,False,1,,residential,False,14.519,Calle San Cristóbal,,"LINESTRING (-7.0996308 38.687522, -7.0997093 38.6874067)",,,
183313874,False,1,,residential,True,14.275,Calle San Roque,,"LINESTRING (-7.1008818 38.6865598, -7.1007502 38.6866368)",,,
560710210,False,1,,residential,False,42.057,Calle Díaz Brito,,"LINESTRING (-7.1008818 38.6865598, -7.100734 38.6861996)",,,
560710210,False,1,,residential,True,126.43300000000002,Calle Díaz Brito,,"LINESTRING (-7.1008818 38.6865598, -7.1009927 38.6867502, -7.1013259 38.6873714, -7.1013424 38.6874256, -7.101359 38.6876239)",,,
83244781,False,,,tertiary,False,43.605,Avenida de la Quinta de San Juan,,"LINESTRING (-7.0996193 38.6809979, -7.1000726 38.6811669)",,7,
384139248,False,,,residential,True,47.778999999999996,Calle San Atón,,"LINESTRING (-7.099618 38.6837374, -7.0994286 38.6838713, -7.0992449 38.6840514)",,,
152628214,False,,,residential,False,32.325,Calle José Melero,,"LINESTRING (-7.0992449 38.6840514, -7.0995311 38.6842374)",,,
152628214,False,,,residential,True,49.468,Calle José Melero,,"LINESTRING (-7.0992449 38.6840514, -7.0988125 38.6837616)",,,
384139248,False,,,residential,False,47.778999999999996,Calle San Atón,,"LINESTRING (-7.0992449 38.6840514, -7.0994286 38.6838713, -7.099618 38.6837374)",,,
384281062,False,,,residential,True,88.866,Calle Santo Tomás,,"LINESTRING (-7.1025027 38.6862051, -7.1024495 38.6867751, -7.1021587 38.6867574)",,,
183313831,True,1,,residential,False,12.029,Calle Santa Lucía,,"LINESTRING (-7.1011299 38.6876189, -7.1009921 38.6876074)",,,
384281057,False,,,residential,False,90.41,Calle María de la Cruz,,"LINESTRING (-7.1011299 38.6876189, -7.1012808 38.6884234)",,,
828757083,True,,,residential,False,35.211,Paseo de Pizarro,,"LINESTRING (-7.101359 38.6876239, -7.1017646 38.6876304)",,,
828757087,True,1,,residential,False,33.0,Paseo de Pizarro,,"LINESTRING (-7.101359 38.6876239, -7.1014099 38.687918)",,,
183313831,True,1,,residential,False,19.905,Calle Santa Lucía,,"LINESTRING (-7.101359 38.6876239, -7.1011664 38.687622, -7.1011299 38.6876189)",,,
560710210,False,1,,residential,False,126.433,Calle Díaz Brito,,"LINESTRING (-7.101359 38.6876239, -7.1013424 38.6874256, -7.1013259 38.6873714, -7.1009927 38.6867502, -7.1008818 38.6865598)",,,
384281057,False,,,residential,True,90.41,Calle María de la Cruz,,"LINESTRING (-7.1012808 38.6884234, -7.1011299 38.6876189)",,,
828765545,False,1,,residential,False,5.997,Calle Núñez de Balboa,,"LINESTRING (-7.1012808 38.6884234, -7.1013476 38.6884096)",,,
828765545,False,1,,residential,True,36.38,Calle Núñez de Balboa,,"LINESTRING (-7.1012808 38.6884234, -7.1012266 38.6884345, -7.1008792 38.688517)",,,
42926676,False,,,tertiary,True,125.456,Avenida de Villarreal,,"LINESTRING (-7.1050921 38.6829671, -7.1046485 38.6818933)",,,
828757074,False,1,,residential,False,51.561,Plaza de España,,"LINESTRING (-7.1004004 38.6831323, -7.1008857 38.6833997)",,,
828757074,False,1,,residential,True,2.971,Plaza de España,,"LINESTRING (-7.1004004 38.6831323, -7.1003786 38.6831117)",,,
559706498,True,,,residential,False,38.592999999999996,Plaza de España,,"LINESTRING (-7.1004004 38.6831323, -7.1002449 38.6833317, -7.1002051 38.683441)",,,
146400904,False,,,residential,False,18.936,Avenida de Ramón y Cajal,,"LINESTRING (-7.1002051 38.683441, -7.1002733 38.6834349, -7.1004228 38.6834348)",,,
146400904,False,,,residential,True,112.787,Avenida de Ramón y Cajal,,"LINESTRING (-7.1002051 38.683441, -7.0995175 38.6835021, -7.0990141 38.683626, -7.098943 38.6836538)",,,
1168304334,False,,,residential,True,25.667,Calle Victoriano Parra,,"LINESTRING (-7.1016464 38.6855942, -7.1016562 38.6853635)",,,
183313896,True,,,residential,False,50.531,Calle Victoriano Parra,,"LINESTRING (-7.1016464 38.6855942, -7.1016443 38.6856339, -7.1016749 38.6858397, -7.1017162 38.6860447)",,,
559706500,False,,,residential,False,67.981,Calle Fuero,,"LINESTRING (-7.1016464 38.6855942, -7.1015112 38.6856907, -7.1013649 38.6857998, -7.1010773 38.6860142)",,,
559706487,False,1,,residential,False,10.714,Calle Muñoz Torrero,,"LINESTRING (-7.1020943 38.6860743, -7.1022172 38.6860653)",,,
