osmid,oneway,name,highway,reversed,length,geometry,access,ref,bridge,junction,lanes,maxspeed,tunnel
173321312,True,Passeig Miramar,residential,False,46.038,"LINESTRING (1.0641695 41.0658876, 1.0643709 41.0659006, 1.0644165 41.0659035, 1.0645991 41.0659153, 1.0646952 41.0659669)",,,,,,,
174649309,False,Carrer Pescadors,living_street,False,10.744,"LINESTRING (1.0611056 41.0660731, 1.061129 41.0659781)",designated,,,,,,
172928468,False,Carrer de Miquel Planas,living_street,True,42.759,"LINESTRING (1.0611056 41.0660731, 1.0610802 41.0660701, 1.0606043 41.0660023)",,,,,,,
174649309,False,Carrer Pescadors,living_street,True,64.649,"LINESTRING (1.0611056 41.0660731, 1.0609637 41.0665987, 1.0609483 41.0666422)",designated,,,,,,
174649313,True,Carrer Pau Casals,residential,False,6.658,"LINESTRING (1.0598996 41.0664968, 1.0598222 41.0664834)",,,,,,,
142191810,True,Carrer de Roger de Flor,residential,False,65.482,"LINESTRING (1.0601893 41.0665431, 1.0600364 41.0671206)",,,,,,,
174649313,True,Carrer Pau Casals,residential,False,24.827,"LINESTRING (1.0601893 41.0665431, 1.0598996 41.0664968)",,,,,,,
142189762,False,Rambla de Jaume I,residential,False,28.774,"LINESTRING (1.0600364 41.0671206, 1.0603717 41.0671759)",,,,,,,
142191810,True,Carrer de Roger de Flor,residential,False,61.501,"LINESTRING (1.0600364 41.0671206, 1.0598713 41.0676595)",,,,,,,
142189762,False,Rambla de Jaume I,residential,True,22.923,"LINESTRING (1.061178 41.067309, 1.0609109 41.0672649)",,,,,,,
421852386,True,Plaça d'Aragó,residential,False,11.434,"LINESTRING (1.061178 41.067309, 1.0612678 41.0672316)",,,,,,,
174649313,True,Carrer Pau Casals,residential,False,12.218,"LINESTRING (1.063894 41.0671664, 1.0638319 41.067067)",,,,,,,
142188120,False,Rambla de Jaume I,residential,False,78.285,"LINESTRING (1.063894 41.0671664, 1.0642423 41.0669444, 1.0645311 41.0666575)",,,,,,,
142188120,False,Rambla de Jaume I,residential,True,74.419,"LINESTRING (1.063894 41.0671664, 1.0637242 41.0672602, 1.0635355 41.0673426, 1.0632748 41.0674099, 1.0631011 41.0674547)",,,,,,,
142192681,False,Carrer Esteve Anguera,residential,True,84.245,"LINESTRING (1.063894 41.0671664, 1.0644835 41.0676088, 1.0646062 41.0677009)",,,,,,,
172928468,False,Carrer de Miquel Planas,living_street,False,48.135,"LINESTRING (1.0600357 41.0659422, 1.0606043 41.0660023)",,,,,,,
26323890,True,Carrer de Lepanto,living_street,False,62.722,"LINESTRING (1.0600357 41.0659422, 1.0599136 41.0664512, 1.0598996 41.0664968)",,,,,,,
172928468,False,Carrer de Miquel Planas,living_street,True,48.135,"LINESTRING (1.0606043 41.0660023, 1.0600357 41.0659422)",,,,,,,
26323892,True,Carrer de Narcís Monturiol,living_street,False,64.487,"LINESTRING (1.0606043 41.0660023, 1.0604817 41.0665224, 1.0604648 41.0665725)",,,,,,,
172928468,False,Carrer de Miquel Planas,living_street,False,42.759,"LINESTRING (1.0606043 41.0660023, 1.0610802 41.0660701, 1.0611056 41.0660731)",,,,,,,
174649310,False,Carrer de les Barques,residential,False,59.381,"LINESTRING (1.061401 41.0667071, 1.0612678 41.0672316)",,,,,,,
"[174649312, 172918286]",False,"['Carrer de les Barques', 'Carrer del Carme']",living_street,True,112.247,"LINESTRING (1.061401 41.0667071, 1.0614522 41.0665095, 1.0615709 41.0660511, 1.061129 41.0659781)","['no', 'designated']",,,,,,
174649313,True,Carrer Pau Casals,residential,False,38.633,"LINESTRING (1.061401 41.0667071, 1.0613491 41.0666988, 1.0609483 41.0666422)",,,,,,,
174649313,True,Carrer Pau Casals,residential,False,23.327,"LINESTRING (1.0604648 41.0665725, 1.0601893 41.0665431)",,,,,,,
45497834,True,,tertiary,False,16.854,"LINESTRING (1.0650805 41.0700312, 1.0649071 41.0701079)",,T-325,,,,,
"[142303544, 45497833, 142303542]",False,,tertiary,True,250.411,"LINESTRING (1.0650805 41.0700312, 1.0650952 41.0700307, 1.0654333 41.0700175, 1.0658731 41.0700325, 1.0661413 41.0700458, 1.0680629 41.0701296)",,T-325,yes,,,,
45497834,True,,tertiary,False,18.657,"LINESTRING (1.0648651 41.069989, 1.0650805 41.0700312)",,T-325,,,,,
45497835,True,,tertiary,False,14.087,"LINESTRING (1.0648651 41.069989, 1.0648984 41.0700316, 1.0649104 41.0700803, 1.0649071 41.0701079)",,,,roundabout,,,
45497835,True,,tertiary,False,24.811999999999998,"LINESTRING (1.0649071 41.0701079, 1.0648839 41.0701542, 1.0648411 41.0701918, 1.0648053 41.0702092, 1.0647423 41.0702232, 1.064686 41.0702215)",,,,roundabout,,,
45497835,True,,tertiary,False,12.884,"LINESTRING (1.064686 41.0702215, 1.0646246 41.070204, 1.0645615 41.0701577)",,,,roundabout,,,
45497836,True,Camí de la Font Coberta,unclassified,False,44.15,"LINESTRING (1.064686 41.0702215, 1.0645287 41.0703161, 1.0644991 41.0703407, 1.0643154 41.0705014)",,,,,,,
45497835,True,,tertiary,False,3.061,"LINESTRING (1.0645615 41.0701577, 1.0645484 41.070132)",,,,roundabout,,,
132965756,False,Carrer del Camí de Sant Joan,residential,False,42.964,"LINESTRING (1.0643154 41.0705014, 1.0640927 41.0708494)",,,,,,,
441649556,True,Camí de la Font Coberta,unclassified,False,43.43,"LINESTRING (1.0643154 41.0705014, 1.0644655 41.0702918, 1.0645615 41.0701577)",,,,,,,
568585092,True,,tertiary,False,22.885,"LINESTRING (1.0710314 41.0705942, 1.071302 41.0706214)",,T-325,,,,,
45497833,False,,tertiary,False,267.717,"LINESTRING (1.0710314 41.0705942, 1.0708374 41.070545, 1.0705854 41.0705306, 1.0703236 41.0705519, 1.0699359 41.070592, 1.0698286 41.070593, 1.0697181 41.0705773, 1.0695523 41.0705308, 1.0693997 41.0704348, 1.0692094 41.0702501, 1.0690736 41.0701825, 1.0680629 41.0701296)",,T-325,,,,,
45497840,True,Carrer del Monestir d'Escaladei,residential,False,21.706,"LINESTRING (1.0713883 41.0704378, 1.0714717 41.0706226)",,,,,,,
"[142178082, 142178086, 142177927]",False,Carrer del Monestir d'Escaladei,residential,True,286.35,"LINESTRING (1.0713883 41.0704378, 1.071178 41.0702582, 1.0711054 41.0702299, 1.0709938 41.0702195, 1.0708843 41.0702219, 1.0707941 41.0702453, 1.0702113 41.0704533, 1.0701273 41.0704776, 1.0700465 41.0704912, 1.0699732 41.070496, 1.0699033 41.0704897, 1.0697999 41.070472, 1.0697074 41.0704415, 1.0696447 41.0704143, 1.0695889 41.0703788, 1.069531 41.0703165, 1.0694937 41.0702548, 1.0694699 41.0701892, 1.0694047 41.0698904, 1.0693029 41.0693665)",,,yes,,,,
45497842,True,,tertiary,False,4.928,"LINESTRING (1.071302 41.0706214, 1.0713576 41.070607)",,,,roundabout,,,
45497840,True,Carrer del Monestir d'Escaladei,residential,False,18.989,"LINESTRING (1.0713576 41.070607, 1.0713883 41.0704378)",,,,,,,
45497842,True,,tertiary,False,9.861,"LINESTRING (1.0713576 41.070607, 1.071418 41.0706077, 1.0714717 41.0706226)",,,,roundabout,,,
45497842,True,,tertiary,False,9.379999999999999,"LINESTRING (1.0714717 41.0706226, 1.0715181 41.0706517, 1.0715453 41.0706847)",,,,roundabout,,,
142540238,False,Carrer d'Eladi Homs,residential,True,52.041,"LINESTRING (1.0712581 41.0709683, 1.0710899 41.0712488, 1.0710109 41.0713975)",,,,,,,
568585093,True,Carrer d'Eladi Homs,residential,False,17.728,"LINESTRING (1.0712581 41.0709683, 1.0712538 41.0709288, 1.0712408 41.0708094)",,,,,,,
45497842,True,,tertiary,False,5.063,"LINESTRING (1.071495 41.0708383, 1.0714422 41.0708604)",,,,roundabout,,,
45497842,True,,tertiary,False,8.718,"LINESTRING (1.0712408 41.0708094, 1.0712164 41.0707678, 1.0712114 41.0707351)",,,,roundabout,,,
45497839,True,,tertiary,False,21.752,"LINESTRING (1.0712114 41.0707351, 1.0710314 41.0705942)",,T-325,,,,,
45497842,True,,tertiary,False,15.375,"LINESTRING (1.0712114 41.0707351, 1.0712226 41.0706903, 1.0712464 41.0706576, 1.071302 41.0706214)",,,,roundabout,,,
45497842,True,,tertiary,False,18.785999999999998,"LINESTRING (1.0715453 41.0706847, 1.0715591 41.0707291, 1.0715488 41.0707815, 1.0715185 41.0708209, 1.071495 41.0708383)",,,,roundabout,,,
142638661,False,Avinguda de Bernat dels Arcs,residential,False,83.799,"LINESTRING (1.0600162 41.0716529, 1.060801 41.0721197)",,,,,,,
421861212,True,Carrer d'Arnau Renart,residential,False,257.329,"LINESTRING (1.0600162 41.0716529, 1.0602794 41.0713505, 1.0605958 41.0711397, 1.0608514 41.0710106, 1.0611127 41.0709131, 1.0614081 41.0708653, 1.0617087 41.0708574, 1.0619724 41.0708574, 1.0623733 41.0709409, 1.0624837 41.0709887, 1.0626212 41.0710483)",,,,,,,
737896312,True,carrer del Vial de Cavet,residential,False,19.777,"LINESTRING (1.0599272 41.0700838, 1.0599693 41.0699088)",,,,,,,
132966281,True,carrer del Vial de Cavet,residential,False,21.418,"LINESTRING (1.0601611 41.0700063, 1.0599272 41.0700838)",,,,,,,
132966240,True,,residential,False,21.191000000000003,"LINESTRING (1.0601611 41.0700063, 1.0600966 41.0700035, 1.0600395 41.0699846, 1.0600067 41.0699634, 1.0599731 41.0699238, 1.0599693 41.0699088)",,,,roundabout,,,
132966240,True,,residential,False,7.563,"LINESTRING (1.0602194 41.0697507, 1.0602874 41.0697954)",,,,roundabout,,,
142195341,False,Carrer del Camí del Molí d'Avall,residential,True,98.01899999999999,"LINESTRING (1.0602194 41.0697507, 1.0602628 41.0696798, 1.0603254 41.0696083, 1.0604006 41.0695417, 1.0609776 41.0690856)",,,,,,,
132966348,True,Carrer del Vial de Cabet,residential,False,20.379,"LINESTRING (1.0602874 41.0697954, 1.0605253 41.0698331)",,,,,,,
132966240,True,,residential,False,14.842000000000002,"LINESTRING (1.0602874 41.0697954, 1.0603131 41.0698382, 1.0603131 41.0699054, 1.0603026 41.069923)",,,,roundabout,,,
132966240,True,,residential,False,21.961,"LINESTRING (1.0599693 41.0699088, 1.0599594 41.0698706, 1.0599708 41.0698244, 1.0600103 41.0697773, 1.060061 41.0697498, 1.0600722 41.0697474)",,,,roundabout,,,
778699543,True,Carrer del Vial de Cabet,residential,False,21.177,"LINESTRING (1.0605253 41.0698331, 1.0603026 41.069923)",,,,,,,
132966363,False,Carrer del Vial de Cabet,residential,False,322.36800000000005,"LINESTRING (1.0605253 41.0698331, 1.0611583 41.0697866, 1.0617518 41.0698101, 1.0623573 41.0698341, 1.0630955 41.0698745, 1.0633913 41.0698907, 1.0640848 41.0699865, 1.064336 41.070021, 1.0643475 41.0700226)",,,,,,,
132966240,True,,residential,False,15.759,"LINESTRING (1.0603026 41.069923, 1.0602874 41.0699483, 1.0602207 41.0699925, 1.0601611 41.0700063)",,,,roundabout,,,
132966364,True,,tertiary,False,22.028,"LINESTRING (1.0643475 41.0700226, 1.0646021 41.0699736)",,,,,,,
132966363,False,Carrer del Vial de Cabet,residential,True,322.36799999999994,"LINESTRING (1.0643475 41.0700226, 1.064336 41.070021, 1.0640848 41.0699865, 1.0633913 41.0698907, 1.0630955 41.0698745, 1.0623573 41.0698341, 1.0617518 41.0698101, 1.0611583 41.0697866, 1.0605253 41.0698331)",,,,,,,
132966364,True,,tertiary,False,20.775,"LINESTRING (1.0645484 41.070132, 1.0643475 41.0700226)",,,,,,,
45497835,True,,tertiary,False,19.659,"LINESTRING (1.0645484 41.070132, 1.064535 41.0701058, 1.0645352 41.0700563, 1.0645578 41.0700098, 1.0645779 41.0699885, 1.0646021 41.0699736)",,,,roundabout,,,
45497835,True,,tertiary,False,17.588,"LINESTRING (1.0646021 41.0699736, 1.0646287 41.0699572, 1.0647098 41.0699392, 1.0647545 41.0699408, 1.0647987 41.0699508)",,,,roundabout,,,
45497835,True,,tertiary,False,7.039,"LINESTRING (1.0647987 41.0699508, 1.0648338 41.0699669, 1.0648651 41.069989)",,,,roundabout,,,
132969680,False,Carrer del Cami de Sant Joan - Rambla Regueral,residential,False,54.049,"LINESTRING (1.0651319 41.0692408, 1.0649484 41.0695443, 1.0648645 41.0696831)",,,,,,,
132969680,False,Carrer del Cami de Sant Joan - Rambla Regueral,residential,True,75.76599999999999,"LINESTRING (1.0651319 41.0692408, 1.0651925 41.0691449, 1.0652586 41.0690404, 1.0655207 41.0686257)",,,,,,,
421858575,True,Carrer de Mossèn Jacint Verdaguer,residential,False,69.64699999999999,"LINESTRING (1.0651319 41.0692408, 1.0649258 41.0692295, 1.0643033 41.0691953)",,,,,,,
295201103,False,Rambla Regueral,residential,False,44.308,"LINESTRING (1.0657005 41.068251, 1.0655207 41.0686257)",,,,,,,
142192681,False,Carrer Esteve Anguera,residential,False,110.262,"LINESTRING (1.0657005 41.068251, 1.0647609 41.0677787, 1.0646062 41.0677009)",,,,,,,
295201103,False,Rambla Regueral,residential,True,66.276,"LINESTRING (1.0657005 41.068251, 1.0658459 41.0677707, 1.0658764 41.0676699)",,,,,,,
132966843,True,,residential,False,26.305,"LINESTRING (1.0661435 41.0676874, 1.0661002 41.0677152, 1.0660478 41.06773, 1.0659909 41.0677305, 1.0659183 41.067707, 1.0658796 41.0676755, 1.0658764 41.0676699)",,,,roundabout,,,
421063241,False,Carrer del Monestir de Poblet,residential,True,86.29,"LINESTRING (1.0661435 41.0676874, 1.0662885 41.0677983, 1.0663205 41.0678157, 1.0667404 41.0680445, 1.0668607 41.0680875, 1.0669879 41.0681143)",,,,,,,
132966843,True,,residential,False,10.229,"LINESTRING (1.0661809 41.0676015, 1.0661742 41.0676441, 1.0661435 41.0676874)",,,,roundabout,,,
