osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,junction,lanes,width,maxspeed
37196258,LE-106,Rotonda El Minero,secondary,True,False,9.507,,"LINESTRING (-6.4125689 42.6143513, -6.4126075 42.614349, -6.4126434 42.6143382, -6.412673 42.6143199)",roundabout,,,
37196258,LE-106,Rotonda El Minero,secondary,True,False,13.604999999999999,,"LINESTRING (-6.412673 42.6143199, -6.4126948 42.6142938, -6.4127038 42.6142639, -6.412699 42.6142336, -6.4126811 42.614206)",roundabout,,,
37241904,LE-106,Calle Castilla,secondary,True,False,67.333,,"LINESTRING (-6.412673 42.6143199, -6.4127797 42.6143055, -6.412895 42.6142897, -6.4129919 42.614268, -6.4132494 42.6141859, -6.4133747 42.6141356, -6.4134383 42.6141101)",,,,
37196260,LE-106,Carretera N-VI antigua,secondary,True,False,17.515,,"LINESTRING (-6.4124631 42.6142226, -6.4122513 42.6142453)",,,,
37196258,LE-106,Rotonda El Minero,secondary,True,False,8.43,,"LINESTRING (-6.4124631 42.6142226, -6.4124539 42.6142469, -6.412454 42.6142722, -6.4124635 42.6142965)",roundabout,,,
37196258,LE-106,Rotonda El Minero,secondary,True,False,2.4640000000000004,,"LINESTRING (-6.4124635 42.6142965, -6.4124697 42.6143054, -6.4124789 42.6143155)",roundabout,,,
441639269,LE-106,Carretera N-VI antigua,secondary,True,False,18.274,,"LINESTRING (-6.4122513 42.6142453, -6.4124635 42.6142965)",,,,
37241904,LE-106,Calle Castilla,secondary,True,False,132.32000000000002,,"LINESTRING (-6.4150527 42.6138203, -6.4155154 42.6137887, -6.4156382 42.6137764, -6.4160819 42.6137319, -6.4165625 42.6137066, -6.4166611 42.6137032)",,,,
37241905,LE-106,Calle Eloy Reigada,secondary,True,False,154.31399999999996,,"LINESTRING (-6.4172983 42.6145331, -6.4173742 42.6145811, -6.4174597 42.6146352, -6.4179553 42.6149598, -6.4180444 42.6150219, -6.4180876 42.6150503, -6.4186088 42.6154273, -6.4186902 42.6154675)",,,,
37244654,LE-5325,Calle Maestra Susana González,tertiary,False,True,34.364,,"LINESTRING (-6.4172983 42.6145331, -6.4173885 42.6144531, -6.4174895 42.6143635, -6.4175747 42.6143008)",,,,
44575687,,Calle Eloy Reigada,residential,True,False,91.098,,"LINESTRING (-6.4186902 42.6154675, -6.4187612 42.6154934, -6.4193434 42.6157974, -6.4195732 42.6159133, -6.4196009 42.6159361)",,,,
"[50752097, 37601741]",LE-106,"['Avenida de Villafranca', 'Calle Río Boeza']",secondary,True,False,149.973,,"LINESTRING (-6.4186902 42.6154675, -6.4186232 42.6155255, -6.4181677 42.6159197, -6.4180923 42.615985, -6.4184375 42.6161352, -6.4188972 42.6162955)",,,,
37244637,LE-106,Calle Río Miño,secondary,True,False,64.358,,"LINESTRING (-6.4200483 42.616171, -6.4201445 42.6161047, -6.4207114 42.6158637)",,,,
54830709,,Calle Eloy Reigada,residential,False,False,30.621,,"LINESTRING (-6.4200483 42.616171, -6.4199782 42.6161333, -6.419746 42.6160087)",,2,,
130310644,LE-106,Calle Eloy Reigada,secondary,True,False,37.247,,"LINESTRING (-6.4210906 42.616971, -6.4208965 42.6168201, -6.420797 42.6167161)",,,,
37244646,LE-106,Calle Río Sil,secondary,True,False,144.09199999999998,,"LINESTRING (-6.4192509 42.6149312, -6.419134 42.6148543, -6.4181024 42.6141616, -6.4180191 42.6140806, -6.4179684 42.6140456)",,,,
37720905,,Calle Río Boeza,residential,True,False,75.241,,"LINESTRING (-6.4192509 42.6149312, -6.419173 42.6150059, -6.4187509 42.6154106, -6.41873 42.6154302, -6.4186902 42.6154675)",,,,
37244646,LE-106,Calle Río Sil,secondary,True,False,47.345,,"LINESTRING (-6.4207114 42.6158637, -6.4202766 42.6155828)",,,,
37244642,,Calle Río Miño,residential,False,False,62.694,,"LINESTRING (-6.4207114 42.6158637, -6.421276 42.6156465, -6.421388 42.6155993)",,,,
37244639,,Calle Río Miño,residential,False,False,64.65499999999999,,"LINESTRING (-6.421388 42.6155993, -6.4214463 42.6156513, -6.4215321 42.6156774, -6.4216094 42.615671, -6.4216609 42.6156331, -6.4217295 42.6155763, -6.4218626 42.6154003, -6.4219006 42.6153501)",,,,
37244642,,Calle Río Miño,residential,False,True,62.694,,"LINESTRING (-6.421388 42.6155993, -6.421276 42.6156465, -6.4207114 42.6158637)",,,,
35559270,,Calle Juan XXIII,tertiary,False,False,27.0,,"LINESTRING (-6.4212188 42.6112163, -6.4213333 42.6112107, -6.4215284 42.6111439)",,,,
37244886,LE-5325,Calle Maestra Susana González,tertiary,False,True,21.21,,"LINESTRING (-6.4212188 42.6112163, -6.4211852 42.6112907, -6.421137 42.6113973)",,,,
52074061,LE-5325,Calle Maestra Susana González,tertiary,False,False,26.229000000000003,,"LINESTRING (-6.4212188 42.6112163, -6.4212847 42.6110404, -6.421304 42.6109889)",,,,
39779646,LE-5332,Avenida del Bierzo,tertiary,False,False,15.006,,"LINESTRING (-6.4174582 42.6185169, -6.4175935 42.618608)",,,,
39779646,LE-5332,Avenida del Bierzo,tertiary,False,True,15.21,,"LINESTRING (-6.4174582 42.6185169, -6.4174089 42.6184804, -6.4173313 42.618417)",,,,
37393264,,Avenida del Bierzo,tertiary,False,False,50.590999999999994,,"LINESTRING (-6.4161316 42.6173469, -6.4161436 42.6171547, -6.416153 42.6170125, -6.416158 42.6169415, -6.4161625 42.6168925)",,,,
39779644,,,tertiary,True,False,16.709,,"LINESTRING (-6.4161316 42.6173469, -6.4160861 42.617364, -6.4160612 42.6173967, -6.4160652 42.6174342, -6.4160968 42.6174637)",roundabout,,,
38029186,,Plaza Santa Bárbara,residential,True,False,73.608,,"LINESTRING (-6.4168799 42.6180288, -6.4170582 42.6179629, -6.4171494 42.6179432, -6.4172218 42.6179294, -6.4173086 42.6179252, -6.4173774 42.6179313, -6.4175713 42.6179513, -6.4177456 42.6179783)",,,,
39779646,LE-5332,Avenida del Bierzo,tertiary,False,False,56.843,,"LINESTRING (-6.4168799 42.6180288, -6.417094 42.6182246, -6.417253 42.6183573, -6.4173313 42.618417)",,,,
39779646,LE-5332,Avenida del Bierzo,tertiary,False,True,40.879000000000005,,"LINESTRING (-6.4168799 42.6180288, -6.4167662 42.6179252, -6.416566 42.6177428)",,,,
739795304,LE-106,Avenida de Villafranca,secondary,True,False,19.418,,"LINESTRING (-6.420984 42.6170638, -6.4211913 42.6171488)",,2,,
37242361,,Avenida de Villafranca,secondary_link,True,False,14.565000000000001,,"LINESTRING (-6.420984 42.6170638, -6.4210429 42.6170442, -6.4210789 42.6170111, -6.4210906 42.616971)",,1,,
137246597,,Calle Vatemar,residential,True,False,9.236,,"LINESTRING (-6.4169684 42.6172741, -6.417022 42.617201)",,,,
37719989,,Calle Vatemar,residential,True,False,61.648,,"LINESTRING (-6.4169684 42.6172741, -6.4167632 42.6175159, -6.416657 42.6176381, -6.416566 42.6177428)",,,,
41432564,LE-5312,Calle Lope de Vega,tertiary,True,False,102.75500000000001,,"LINESTRING (-6.4154583 42.618258, -6.4156401 42.6180649, -6.4158289 42.6178376, -6.4159203 42.6177061, -6.4160175 42.6175662, -6.4160968 42.6174637)",,,,
238675078,,,tertiary,True,False,15.750999999999998,,"LINESTRING (-6.4161641 42.6167739, -6.4161109 42.6167752, -6.4160808 42.6167894, -6.4160566 42.6168279, -6.4160655 42.616861)",roundabout,,,
37762200,,,trunk_link,True,False,124.251,,"LINESTRING (-6.4152547 42.6197257, -6.4148957 42.6195908, -6.4146476 42.6194484, -6.4144104 42.6193388, -6.4142154 42.6192566, -6.4140102 42.6191662, -6.4139615 42.6191447)",,1,,
37618363,,Avenida del Bierzo,residential,True,False,46.468,,"LINESTRING (-6.4163557 42.6163806, -6.4162495 42.616586, -6.4161641 42.6167739)",,,,
37719991,,Calle Cervantes,residential,True,False,93.362,,"LINESTRING (-6.4163557 42.6163806, -6.4168617 42.6166769, -6.4172621 42.6168902)",,,,
37617910,,Paseo Veremundo Núñez,residential,True,False,98.36800000000002,,"LINESTRING (-6.4208877 42.6182042, -6.4207519 42.6182207, -6.4206584 42.6182259, -6.4204881 42.61822, -6.4203298 42.6182032, -6.4201602 42.618184, -6.4199248 42.6181485, -6.4198423 42.6181349, -6.4197047 42.6181039)",,,,
37719987,,Calle Catoute,residential,True,False,12.378,,"LINESTRING (-6.4208877 42.6182042, -6.4208884 42.6182533, -6.4208903 42.6183155)",,,,
37719987,,Calle Catoute,residential,True,False,25.762,,"LINESTRING (-6.4208903 42.6183155, -6.4209353 42.6184496, -6.4210077 42.6185265)",,,,
39750331,,Paseo Veremundo Núñez,residential,True,False,83.42699999999999,,"LINESTRING (-6.4208903 42.6183155, -6.421042 42.6182881, -6.4214765 42.6182378, -6.4218956 42.6181929)",,,,
39779646,LE-5332,Avenida del Bierzo,tertiary,False,False,40.879000000000005,,"LINESTRING (-6.416566 42.6177428, -6.4167662 42.6179252, -6.4168799 42.6180288)",,,,
39779646,LE-5332,Avenida del Bierzo,tertiary,False,True,43.562000000000005,,"LINESTRING (-6.416566 42.6177428, -6.4163836 42.617582, -6.4163007 42.6175104, -6.416223 42.6174432)",,,,
37719986,,Calle Aquiana,residential,False,False,74.357,,"LINESTRING (-6.4227287 42.6193056, -6.4224776 42.6195676, -6.4222008 42.6198499)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,False,44.011,,"LINESTRING (-6.4222008 42.6198499, -6.4217056 42.6196954)",,,,
37719986,,Calle Aquiana,residential,False,True,74.357,,"LINESTRING (-6.4222008 42.6198499, -6.4224776 42.6195676, -6.4227287 42.6193056)",,,,
37719987,,Calle Catoute,residential,True,False,41.734,,"LINESTRING (-6.4210077 42.6185265, -6.4210984 42.6185696, -6.4213269 42.6186603, -6.4214497 42.6187134)",,,,
37757315,,Calle de las Monjas del Niño Jesús,residential,True,False,96.49600000000001,,"LINESTRING (-6.4210077 42.6185265, -6.4209377 42.6186596, -6.420623 42.6192578, -6.420582 42.6193358)",,,,
137246597,,Calle Vatemar,residential,True,False,39.754,,"LINESTRING (-6.417022 42.617201, -6.4172621 42.6168902)",,,,
37719992,,Calle Doctor Marañón,residential,True,False,80.86300000000001,,"LINESTRING (-6.417022 42.617201, -6.4169526 42.6171659, -6.4167554 42.6170664, -6.4165821 42.6169789, -6.4163348 42.6168381, -6.4162057 42.6167945)",,,,
37719991,,Calle Cervantes,residential,True,False,73.88,,"LINESTRING (-6.4172621 42.6168902, -6.4173502 42.6169287, -6.417989 42.6172031, -6.4180399 42.6172275)",,,,
37720913,,Calle Espronceda,residential,True,False,96.429,,"LINESTRING (-6.4149643 42.6186687, -6.4148621 42.6185882, -6.4142654 42.6180957, -6.4141718 42.6180271)",,,,
41432564,LE-5312,Calle Lope de Vega,tertiary,True,False,61.065999999999995,,"LINESTRING (-6.4149643 42.6186687, -6.415168 42.6185197, -6.4153853 42.6183238, -6.4154583 42.618258)",,,,
37840444,,Rotonda la Tejera,residential,True,False,16.441000000000003,,"LINESTRING (-6.4116112 42.6173705, -6.4115386 42.6174034, -6.4114944 42.6174406, -6.4114716 42.6174721)",roundabout,2,,
37244639,,Calle Río Miño,residential,False,False,72.37299999999999,,"LINESTRING (-6.4219006 42.6153501, -6.421956 42.6152823, -6.4223024 42.614858, -6.4223561 42.6147922)",,,,
37244639,,Calle Río Miño,residential,False,True,64.655,,"LINESTRING (-6.4219006 42.6153501, -6.4218626 42.6154003, -6.4217295 42.6155763, -6.4216609 42.6156331, -6.4216094 42.615671, -6.4215321 42.6156774, -6.4214463 42.6156513, -6.421388 42.6155993)",,,,
37720903,,Calle San Lázaro,residential,True,False,210.713,,"LINESTRING (-6.4219006 42.6153501, -6.421808 42.6152821, -6.42102 42.6147035, -6.420814 42.6145613, -6.4204547 42.6144287, -6.4200489 42.6142943, -6.4199585 42.6142813, -6.4198948 42.6142885, -6.4198509 42.614296)",,,,
37196335,LE-5325,Calle Maestra Susana González,tertiary,False,False,95.422,,"LINESTRING (-6.41878 42.6136796, -6.4188873 42.6136315, -6.4189945 42.6135835, -6.4192526 42.613453, -6.4193636 42.6133877, -6.4197174 42.6131717)",,,,
37196335,LE-5325,Calle Maestra Susana González,tertiary,False,True,77.893,,"LINESTRING (-6.41878 42.6136796, -6.4185997 42.6137603, -6.4182971 42.6138972, -6.4182003 42.613941, -6.4179684 42.6140456)",,,,
37720904,,Calle Profesor Edilberto Fernández,residential,True,False,65.09200000000001,,"LINESTRING (-6.41878 42.6136796, -6.4190385 42.6138981, -6.4193205 42.6141087)",,,,
37719991,,Calle Cervantes,residential,True,False,72.028,,"LINESTRING (-6.4148171 42.6154488, -6.4149392 42.6155598, -6.4154746 42.6158756)",,,,
37720906,,Calle Alcalde Santiago Basanta,residential,False,False,70.744,,"LINESTRING (-6.4148171 42.6154488, -6.4146274 42.6155685, -6.4144937 42.6156476, -6.4141847 42.6158813)",,,,
40112487,,,living_street,False,True,14.709,,"LINESTRING (-6.4148171 42.6154488, -6.4147707 42.6153882, -6.4147245 42.6153355)",,,,
37720904,,Calle Profesor Edilberto Fernández,residential,True,False,183.348,,"LINESTRING (-6.4197748 42.6144641, -6.4205394 42.6149034, -6.421388 42.6155993)",,,,
37720905,,Calle Río Boeza,residential,True,False,67.353,,"LINESTRING (-6.4197748 42.6144641, -6.4197003 42.6145284, -6.4193461 42.61485, -6.4192509 42.6149312)",,,,
37720904,,Calle Profesor Edilberto Fernández,residential,True,False,2.402,,"LINESTRING (-6.4197742 42.6144425, -6.4197748 42.6144641)",,,,
37720906,,Calle Alcalde Santiago Basanta,residential,False,True,70.744,,"LINESTRING (-6.4141847 42.6158813, -6.4144937 42.6156476, -6.4146274 42.6155685, -6.4148171 42.6154488)",,,,
37720907,,Paseo de Santibáñez,residential,False,False,19.889000000000003,,"LINESTRING (-6.4141847 42.6158813, -6.4140575 42.6158386, -6.4139571 42.6158209)",,,,
40434722,,Calle Los Prados,residential,False,False,51.39,,"LINESTRING (-6.4141847 42.6158813, -6.4138524 42.6161518, -6.4137635 42.6162241)",,,,
40434722,,Calle Los Prados,residential,False,False,65.856,,"LINESTRING (-6.4137635 42.6162241, -6.4132002 42.6166471)",,,,
40434722,,Calle Los Prados,residential,False,True,51.39,,"LINESTRING (-6.4137635 42.6162241, -6.4138524 42.6161518, -6.4141847 42.6158813)",,,,
40434722,,Calle Los Prados,residential,False,False,11.433,,"LINESTRING (-6.4132002 42.6166471, -6.4131058 42.6167229)",,,,
40434722,,Calle Los Prados,residential,False,True,65.856,,"LINESTRING (-6.4132002 42.6166471, -6.4137635 42.6162241)",,,,
37720909,,Calle Menéndez Pidal,residential,True,False,167.775,,"LINESTRING (-6.4132002 42.6166471, -6.4145637 42.6176464, -6.414653 42.6177118)",,,,
40434722,,Calle Los Prados,residential,False,True,11.433,,"LINESTRING (-6.4131058 42.6167229, -6.4132002 42.6166471)",,,,
37618360,LE-5312,Calle Quevedo,tertiary,True,False,63.821000000000005,,"LINESTRING (-6.4152296 42.6173253, -6.4151668 42.6173674, -6.4148769 42.6175618, -6.4147419 42.6176522, -6.414653 42.6177118)",,,,
37720908,,Calle Odón Alonso,residential,True,False,33.717,,"LINESTRING (-6.4152296 42.6173253, -6.4151733 42.6172816, -6.4149459 42.6171054)",,,,
37618360,LE-5312,Calle Quevedo,tertiary,True,False,35.864999999999995,,"LINESTRING (-6.414653 42.6177118, -6.4143944 42.6178843, -6.4143275 42.6179278)",,,,
37720910,,Calle Federico García Lorca,residential,True,False,89.61500000000001,,"LINESTRING (-6.414653 42.6177118, -6.4147637 42.6177869, -6.4153417 42.6181789, -6.4154583 42.618258)",,,,
37720911,,Calle Zorrilla,residential,False,False,84.952,,"LINESTRING (-6.4135024 42.6174643, -6.4142184 42.6178722, -6.4143275 42.6179278)",,,,
37618360,LE-5312,Calle Quevedo,tertiary,True,False,16.862000000000002,,"LINESTRING (-6.4143275 42.6179278, -6.4142225 42.6179931, -6.4141718 42.6180271)",,,,
37720911,,Calle Zorrilla,residential,False,True,84.952,,"LINESTRING (-6.4143275 42.6179278, -6.4142184 42.6178722, -6.4135024 42.6174643)",,,,
37720912,,Calle Antonio Machado,residential,False,False,81.807,,"LINESTRING (-6.4132564 42.6176458, -6.4139601 42.6180751, -6.4140261 42.6181153)",,,,
37618360,LE-5312,Calle Quevedo,tertiary,True,False,108.59299999999999,,"LINESTRING (-6.4140261 42.6181153, -6.4138977 42.6181976, -6.4133742 42.6185513, -6.4132243 42.6186532, -6.4130465 42.6187741)",,,,
37720912,,Calle Antonio Machado,residential,False,True,81.807,,"LINESTRING (-6.4140261 42.6181153, -6.4139601 42.6180751, -6.4132564 42.6176458)",,,,
37618360,LE-5312,Calle Quevedo,tertiary,True,False,15.438,,"LINESTRING (-6.4141718 42.6180271, -6.4140261 42.6181153)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,False,23.001,,"LINESTRING (-6.4208396 42.6194186, -6.420582 42.6193358)",,,,
37757130,,Calle Ángel Pestaña,residential,True,False,92.98,,"LINESTRING (-6.4208396 42.6194186, -6.4209111 42.6193286, -6.4213657 42.6188005, -6.4214497 42.6187134)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,True,77.256,,"LINESTRING (-6.4208396 42.6194186, -6.4209842 42.6194648, -6.4217056 42.6196954)",,,,
37757130,,Calle Ángel Pestaña,residential,True,False,68.418,,"LINESTRING (-6.4214497 42.6187134, -6.4218956 42.6181929)",,,,
37719987,,Calle Catoute,residential,True,False,77.869,,"LINESTRING (-6.4214497 42.6187134, -6.4218235 42.6188688, -6.4219489 42.6189291, -6.42226 42.6190799)",,,,
99405341,,Calle Isidoro Rodrigáñez,residential,True,False,80.18299999999999,,"LINESTRING (-6.4210761 42.6177127, -6.42122 42.6177548, -6.4216768 42.6179063, -6.4217646 42.6179416, -6.4218133 42.6180124, -6.4218392 42.6180957)",,,,
130310645,,Calle Emilio A. Sánchez Lombas,residential,True,False,56.967999999999996,,"LINESTRING (-6.4210761 42.6177127, -6.4210322 42.6178077, -6.4209208 42.6180487, -6.4209177 42.6180645, -6.4209027 42.6181412, -6.4208877 42.6182042)",,1,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,True,44.011,,"LINESTRING (-6.4217056 42.6196954, -6.4222008 42.6198499)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,False,77.256,,"LINESTRING (-6.4217056 42.6196954, -6.4209842 42.6194648, -6.4208396 42.6194186)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,False,23.466,,"LINESTRING (-6.420582 42.6193358, -6.4203177 42.6192539)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,True,23.001,,"LINESTRING (-6.420582 42.6193358, -6.4208396 42.6194186)",,,,
37757313,,Calle Comendador Saldaña,residential,True,False,42.592,,"LINESTRING (-6.4192476 42.6189164, -6.4192872 42.6188414, -6.4194359 42.6185593)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,False,113.107,,"LINESTRING (-6.4192476 42.6189164, -6.4191417 42.6188848, -6.4183127 42.6186372, -6.4180872 42.6185763, -6.4179622 42.6185426)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,True,95.26499999999999,,"LINESTRING (-6.4192476 42.6189164, -6.4194165 42.6189697, -6.4201474 42.6192002, -6.4203177 42.6192539)",,,,
37719987,,Calle Catoute,residential,True,False,45.833,,"LINESTRING (-6.42226 42.6190799, -6.4227287 42.6193056)",,,,
37757314,,Calle Manzanal,residential,True,False,82.11,,"LINESTRING (-6.42226 42.6190799, -6.4217056 42.6196954)",,,,
37757313,,Calle Comendador Saldaña,residential,True,False,62.409,,"LINESTRING (-6.4198041 42.6179526, -6.4201569 42.617455)",,,,
37617910,,Paseo Veremundo Núñez,residential,True,False,6.204,,"LINESTRING (-6.4197047 42.6181039, -6.4196316 42.6180891)",,,,
37757313,,Calle Comendador Saldaña,residential,True,False,18.687,,"LINESTRING (-6.4197047 42.6181039, -6.4198041 42.6179526)",,,,
37757313,,Calle Comendador Saldaña,residential,True,False,14.874,,"LINESTRING (-6.4196333 42.6182269, -6.4196654 42.618169, -6.4197047 42.6181039)",,,,
39750331,,Paseo Veremundo Núñez,residential,True,False,104.07900000000001,,"LINESTRING (-6.4196333 42.6182269, -6.4197834 42.6182464, -6.4198441 42.6182559, -6.4200643 42.6182785, -6.4203907 42.6183179, -6.4205788 42.6183359, -6.4207225 42.6183394, -6.4208903 42.6183155)",,,,
167643720,LE-106,Avenida de Villafranca,secondary,True,False,38.903,,"LINESTRING (-6.4205605 42.6169052, -6.4209211 42.6170357, -6.420984 42.6170638)",,2,,
37757313,,Calle Comendador Saldaña,residential,True,False,43.59,,"LINESTRING (-6.4190435 42.6192785, -6.4192476 42.6189164)",,,,
37760643,,Calle Conde de Lemos,residential,False,False,62.053,,"LINESTRING (-6.4190435 42.6192785, -6.4185002 42.6191366, -6.4184058 42.6191114, -6.4183278 42.6191286)",,,,
37760643,,Calle Conde de Lemos,residential,False,True,92.922,,"LINESTRING (-6.4190435 42.6192785, -6.4195473 42.6194335, -6.4200952 42.6195937)",,,,
37757313,,Calle Comendador Saldaña,residential,True,False,40.337,,"LINESTRING (-6.4194359 42.6185593, -6.4194864 42.6184742, -6.4196333 42.6182269)",,,,
37757317,,Calle Blanca de Balboa,residential,True,False,114.285,,"LINESTRING (-6.4194359 42.6185593, -6.4193531 42.6185333, -6.41832 42.6182094, -6.418151 42.6181564)",,,,
37760639,,Calle Isidoro Rodrigáñez,residential,False,False,35.457,,"LINESTRING (-6.4201569 42.617455, -6.4197619 42.6173239)",,,,
37757313,,Calle Comendador Saldaña,residential,True,False,69.485,,"LINESTRING (-6.4201569 42.617455, -6.4204832 42.6170105, -6.4205366 42.6169377, -6.4205605 42.6169052)",,,,
99405341,,Calle Isidoro Rodrigáñez,residential,True,False,80.499,,"LINESTRING (-6.4201569 42.617455, -6.4202534 42.6174845, -6.4209281 42.6176686, -6.4210761 42.6177127)",,,,
37760456,,Calle Martina,residential,False,True,14.224,,"LINESTRING (-6.418151 42.6181564, -6.4182151 42.6180375)",,,,
37760456,,Calle Martina,residential,False,False,45.637,,"LINESTRING (-6.418151 42.6181564, -6.4181166 42.6182267, -6.4179622 42.6185426)",,,,
38029187,,Plaza Santa Bárbara,residential,False,True,26.344,,"LINESTRING (-6.418151 42.6181564, -6.4180562 42.6181319, -6.4178472 42.618078)",,,,
39750330,,Plaza Santa Bárbara,residential,True,False,10.122,,"LINESTRING (-6.4183107 42.6178579, -6.4182148 42.6178004)",,,,
37757316,,Plaza Santa Bárbara,residential,False,False,21.556,,"LINESTRING (-6.4183107 42.6178579, -6.4182928 42.6178839, -6.4182487 42.6179479, -6.4182281 42.6180029, -6.4182151 42.6180375)",,2,,
37760456,,Calle Martina,residential,False,False,14.224,,"LINESTRING (-6.4182151 42.6180375, -6.418151 42.6181564)",,,,
37757316,,Plaza Santa Bárbara,residential,False,True,21.556,,"LINESTRING (-6.4182151 42.6180375, -6.4182281 42.6180029, -6.4182487 42.6179479, -6.4182928 42.6178839, -6.4183107 42.6178579)",,2,,
39750331,,Paseo Veremundo Núñez,residential,True,False,118.02400000000002,,"LINESTRING (-6.4182151 42.6180375, -6.4183846 42.6180698, -6.4184244 42.6180768, -6.4189376 42.6181455, -6.4189908 42.6181526, -6.4193904 42.6182057, -6.4194805 42.6182136, -6.4196333 42.6182269)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,False,3.767,,"LINESTRING (-6.4179622 42.6185426, -6.4179173 42.6185351)",,,,
37760456,,Calle Martina,residential,False,True,45.637,,"LINESTRING (-6.4179622 42.6185426, -6.4181166 42.6182267, -6.418151 42.6181564)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,True,113.107,,"LINESTRING (-6.4179622 42.6185426, -6.4180872 42.6185763, -6.4183127 42.6186372, -6.4191417 42.6188848, -6.4192476 42.6189164)",,,,
38029189,,Calle Maestro José Alonso del Barrio,residential,False,True,3.767,,"LINESTRING (-6.4179173 42.6185351, -6.4179622 42.6185426)",,,,
40531785,,Calle Maestro José Alonso del Barrio,residential,True,False,20.716,,"LINESTRING (-6.4179173 42.6185351, -6.4178472 42.6185146, -6.4177473 42.6185118, -6.41767 42.6185181)",,,,
