osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
55826920,True,1,Calle Doctor Plácido Bañuelos,residential,False,142.175,"LINESTRING (-6.9501062 37.2617297, -6.9500456 37.2616076, -6.9497295 37.2604882)",,
65000304,True,2,Calle Ramón Menéndez Pidal,secondary,False,71.814,"LINESTRING (-6.9501062 37.2617297, -6.9495361 37.2619089, -6.9494792 37.2619242, -6.9494052 37.261932, -6.9493451 37.2619149)",,
64044454,True,,Calle Aragón,tertiary,False,119.253,"LINESTRING (-6.9515608 37.2620134, -6.951866 37.2609688)",,
487137315,True,2,Paseo de Buenos Aires,secondary,False,107.131,"LINESTRING (-6.9515608 37.2620134, -6.950403 37.2617321)",,
70165127,True,,,residential,False,25.090999999999998,"LINESTRING (-6.950403 37.2617321, -6.950318 37.2617728, -6.9502801 37.2618418, -6.9503078 37.2619097)",,
487137315,True,2,Paseo de Buenos Aires,secondary,False,26.490000000000002,"LINESTRING (-6.950403 37.2617321, -6.9502239 37.2617156, -6.9501062 37.2617297)",,
64044446,True,,Calle Cala,tertiary,False,45.87,"LINESTRING (-6.9535447 37.2598941, -6.9540382 37.2600202)",,
852640567,True,2,Paseo de la Independencia,tertiary,False,60.581,"LINESTRING (-6.9535447 37.2598941, -6.9532775 37.2603957)",,
852640567,True,2,Paseo de la Independencia,tertiary,False,55.962,"LINESTRING (-6.9532775 37.2603957, -6.9531633 37.2608907)",,
64044455,True,,Calle Amado de Lázaro,residential,False,64.802,"LINESTRING (-6.9531633 37.2608907, -6.9524373 37.2608148)",,
43164453,True,,Plaza de la Dinastía de los Litri,tertiary,False,4.901,"LINESTRING (-6.9474177 37.2602054, -6.9474729 37.2602089)",50,roundabout
43164453,True,,Plaza de la Dinastía de los Litri,tertiary,False,14.004999999999999,"LINESTRING (-6.9473434 37.2599891, -6.9473107 37.2600325, -6.9472988 37.260069, -6.9473009 37.2601066)",50,roundabout
43164453,True,,Plaza de la Dinastía de los Litri,tertiary,False,15.863000000000001,"LINESTRING (-6.9473009 37.2601066, -6.9473155 37.2601403, -6.9473414 37.2601695, -6.9473763 37.2601918, -6.9474177 37.2602054)",50,roundabout
43284798,True,2,Calle San Sebastián,tertiary,False,445.983,"LINESTRING (-6.9473009 37.2601066, -6.9471746 37.2601895, -6.9471591 37.2601988, -6.9468729 37.2603695, -6.9464289 37.2605627, -6.9460964 37.2607015, -6.9460619 37.2607162, -6.9458199 37.2608189, -6.9451382 37.2611086, -6.9444792 37.2613885, -6.9444424 37.261404, -6.9442141 37.2615002, -6.9430844 37.2618814, -6.9430729 37.2618853, -6.942923 37.2619366, -6.9428634 37.2619807)",,
64295285,False,2,Avenida del Cabezo de la Joya,tertiary,True,9.667,"LINESTRING (-6.9474729 37.2602089, -6.9474561 37.2602948)",,
43164453,True,,Plaza de la Dinastía de los Litri,tertiary,False,17.287,"LINESTRING (-6.9474729 37.2602089, -6.9474889 37.2602057, -6.9475202 37.2601994, -6.9475617 37.2601789, -6.9475935 37.2601494, -6.9476126 37.2601136)",50,roundabout
43164453,True,,Plaza de la Dinastía de los Litri,tertiary,False,10.326,"LINESTRING (-6.9476126 37.2601136, -6.9476175 37.2600829, -6.947613 37.2600522, -6.9475992 37.2600232)",50,roundabout
"[65372767, 690136447]",True,,Calle Jesús de la Pasión,tertiary,False,166.166,"LINESTRING (-6.9476126 37.2601136, -6.9477703 37.2600684, -6.9478312 37.2600622, -6.9485065 37.2599927, -6.9486919 37.2599726, -6.948782 37.2599653, -6.9490643 37.2599723, -6.94912 37.2599773, -6.9491873 37.2599864, -6.9494662 37.2600256)",,
43164476,True,,Calle La Palma,tertiary,False,124.90100000000001,"LINESTRING (-6.9521405 37.2599588, -6.9524088 37.2599291, -6.9527 37.2599121, -6.9531494 37.2599052, -6.9534764 37.2599119, -6.9535447 37.2598941)",,
487137310,True,1,Calle Gines Martín,tertiary,False,40.800999999999995,"LINESTRING (-6.9521405 37.2599588, -6.9521545 37.2600104, -6.9522614 37.2603128)",,
43164468,True,1,Calle Alonso Barba,residential,False,72.15,"LINESTRING (-6.9497295 37.2604882, -6.9501117 37.2604552, -6.9501345 37.260437, -6.9501886 37.2601712, -6.9501982 37.2601239)",,
690136451,True,1,Calle Alonso Barba,residential,False,22.827,"LINESTRING (-6.9494757 37.2604516, -6.9497295 37.2604882)",,
"[82921170, 690136450]",True,1,Calle San Andrés,tertiary,False,151.332,"LINESTRING (-6.9494757 37.2604516, -6.9493967 37.2611925, -6.9493719 37.2614236, -6.9493081 37.2616515, -6.9492972 37.261673, -6.9492824 37.2617022, -6.9492558 37.2617546, -6.9492366 37.2617924)",,
43164434,True,2,Calle San Sebastián,tertiary,False,154.81300000000002,"LINESTRING (-6.9446757 37.2614076, -6.9460374 37.2608099, -6.9460597 37.2608004, -6.9462086 37.2607368)",50,
64044454,True,,Calle Aragón,tertiary,False,102.088,"LINESTRING (-6.951866 37.2609688, -6.9516295 37.2600702)",,
487137311,True,,Calle Jacobo del Barco,residential,False,53.049,"LINESTRING (-6.951866 37.2609688, -6.9524527 37.260871)",,
235657961,True,,Calle Isaac Peral,residential,False,175.414,"LINESTRING (-6.9519526 37.2591836, -6.9533639 37.2594547, -6.9534691 37.2594749, -6.9538771 37.2595608)",,
487137310,True,1,Calle Gines Martín,tertiary,False,88.487,"LINESTRING (-6.9519526 37.2591836, -6.9519486 37.2593513, -6.9519648 37.2594628, -6.9520421 37.2597217, -6.9521405 37.2599588)",,
64295285,False,2,Avenida del Cabezo de la Joya,tertiary,False,16.113,"LINESTRING (-6.9473452 37.2609325, -6.9473705 37.260789)",,
