osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,access,ref
195259346,Via de Ronda,residential,,False,True,110.975,"LINESTRING (2.2093505 41.5419292, 2.2092296 41.541853, 2.2086924 41.5415144, 2.2083509 41.5412694)",2,,,
28973905,Carrer de Gaietà Vinzia,living_street,,True,False,52.647999999999996,"LINESTRING (2.211667 41.5401535, 2.2117485 41.5400958, 2.2120368 41.5398852, 2.2121202 41.5398232)",1,30,,
"[183554685, 183554686]","['Carrer de Francesc Cambó', 'Carrer de Granada']",living_street,,False,True,166.709,"LINESTRING (2.211667 41.5401535, 2.2116278 41.5401208, 2.2108595 41.5394794, 2.2111655 41.5392003, 2.2113165 41.5390641, 2.2113744 41.5390289)",1,,yes,
28973905,Carrer de Gaietà Vinzia,living_street,,True,False,64.054,"LINESTRING (2.2121202 41.5398232, 2.212202 41.539771, 2.2126024 41.5394832, 2.212679 41.5394273)",1,30,,
118114961,Carrer d'Antònia Canet,residential,,True,False,107.953,"LINESTRING (2.2121202 41.5398232, 2.2120774 41.5397776, 2.2114179 41.5390743, 2.2113744 41.5390289)",1,30,,
28973904,Avinguda de Rafael Casanova,tertiary,,True,False,61.92700000000001,"LINESTRING (2.2103562 41.5377767, 2.2101687 41.5377632, 2.2096156 41.5377233)",1,30,,B-140
28974005,Avinguda de Jaume I,tertiary,,False,False,7.923,"LINESTRING (2.2157538 41.5430234, 2.2156965 41.5429665)",2,,,N-152z
28974005,Avinguda de Jaume I,tertiary,,False,True,73.334,"LINESTRING (2.2157538 41.5430234, 2.2158651 41.5431356, 2.2162791 41.5435529)",2,,,N-152z
52021599,Carrer del Carme,residential,,True,False,55.65,"LINESTRING (2.2157538 41.5430234, 2.2158319 41.5430013, 2.2163792 41.5428463)",1,,,
28974005,Avinguda de Jaume I,tertiary,,False,False,41.076,"LINESTRING (2.2135116 41.5405288, 2.213474 41.5404764, 2.213278 41.5402034)",2,,,N-152z
28974005,Avinguda de Jaume I,tertiary,,False,True,155.49499999999998,"LINESTRING (2.2135116 41.5405288, 2.2136326 41.5406688, 2.2137311 41.5407828, 2.2141858 41.5413776, 2.2144178 41.5416835, 2.2144566 41.5417347)",2,,,N-152z
52021617,Carrer de Palaudàries,residential,,True,False,27.173,"LINESTRING (2.2135116 41.5405288, 2.213526 41.5406016, 2.2135004 41.5406331, 2.2134505 41.5406943, 2.2134455 41.5407564)",,,,
28974090,Avinguda de Burgos,tertiary,,False,True,11.882,"LINESTRING (2.2111439 41.5373359, 2.211213 41.5374294)",2,,,N-152z
149250395,Carrer de Pau Claris,residential,,True,False,112.179,"LINESTRING (2.2111439 41.5373359, 2.2112308 41.5372975, 2.2122034 41.5368674, 2.2123045 41.536823)",1,,,
"[288143953, 288143954]","['Avinguda de Burgos', 'Carrer de Burgos']",tertiary,,False,False,244.229,"LINESTRING (2.2111439 41.5373359, 2.2110336 41.5371859, 2.2109899 41.5371274, 2.2109729 41.5371044, 2.2109532 41.5370777, 2.2109016 41.5370083, 2.2106563 41.5366781, 2.2100205 41.535818, 2.2098748 41.5356209, 2.2098615 41.5356029, 2.209802 41.5355226, 2.209724 41.5354138)",2,,,N-152z
293516283,Avinguda de la Llibertat,residential,,False,False,141.045,"LINESTRING (2.2123045 41.536823, 2.2121573 41.5365865, 2.212142 41.5365634, 2.2118653 41.5361456, 2.2117083 41.5359083, 2.21156 41.5356836)",2,,,
293516283,Avinguda de la Llibertat,residential,,False,True,42.853,"LINESTRING (2.2123045 41.536823, 2.212417 41.5369933, 2.2125358 41.5371673)",2,,,
28974395,Rambla de Pompeu Fabra,residential,,True,False,119.34899999999999,"LINESTRING (2.2176008 41.5391023, 2.2176813 41.5391978, 2.2178467 41.539369, 2.218434 41.5398784, 2.2184943 41.5399399)",1,,,
1240997190,,living_street,,False,False,13.245999999999999,"LINESTRING (2.2176008 41.5391023, 2.2175606 41.5391212, 2.2175269 41.5391321, 2.2174878 41.539139, 2.2174538 41.5391445)",,,,
28974395,Rambla de Pompeu Fabra,residential,,True,False,126.236,"LINESTRING (2.2184943 41.5399399, 2.2185701 41.5400631, 2.2185875 41.5400862, 2.2187051 41.5403316, 2.2188152 41.5406758, 2.2188824 41.5408834, 2.2189279 41.5410242)",1,,,
183258272,Carrer de les Brodadores,residential,,True,False,44.096000000000004,"LINESTRING (2.2184943 41.5399399, 2.2185924 41.5398941, 2.2189218 41.5397548, 2.2189536 41.5397424)",,,,
183258280,Carrer del Sol,living_street,,False,True,11.232,"LINESTRING (2.2184943 41.5399399, 2.2184657 41.5399553, 2.2184276 41.539972, 2.2183999 41.539984, 2.2183787 41.5399917)",,,,
28974005,Avinguda de Jaume I,tertiary,,False,False,122.128,"LINESTRING (2.212679 41.5394273, 2.21262 41.5393476, 2.2121987 41.5387489, 2.2119844 41.5384599)",2,,,N-152z
28974005,Avinguda de Jaume I,tertiary,,False,True,53.976,"LINESTRING (2.212679 41.5394273, 2.2127407 41.5395111, 2.2130059 41.5398465)",2,,,N-152z
28974005,Avinguda de Jaume I,tertiary,,False,False,53.976,"LINESTRING (2.2130059 41.5398465, 2.2127407 41.5395111, 2.212679 41.5394273)",2,,,N-152z
28974005,Avinguda de Jaume I,tertiary,,False,True,33.386,"LINESTRING (2.2130059 41.5398465, 2.2130573 41.5399135, 2.2132056 41.5401069)",2,,,N-152z
28974401,Carrer d'Espanya,residential,,False,False,50.458999999999996,"LINESTRING (2.2130059 41.5398465, 2.213098 41.5398066, 2.2134493 41.5396546, 2.2135307 41.5396193)",,,,
28974401,Carrer d'Espanya,residential,,False,True,50.458999999999996,"LINESTRING (2.2135307 41.5396193, 2.2134493 41.5396546, 2.213098 41.5398066, 2.2130059 41.5398465)",,,,
"[28974402, 28974403, 149250436, 180362734]","[""Carrer de l'Esglèsia"", 'Carrer de Pere Ramon', ""Plaça de l'Església"", 'Carrer de Sant Oleguer']",residential,,True,False,179.329,"LINESTRING (2.2135307 41.5396193, 2.2134833 41.5395769, 2.2131665 41.5392931, 2.2135102 41.5390046, 2.2136507 41.5391432, 2.2137264 41.5392686, 2.2138236 41.5394943, 2.2135307 41.5396193)",,,,
28973904,Avinguda de Rafael Casanova,tertiary,,True,False,58.449,"LINESTRING (2.2081526 41.5376836, 2.2080585 41.5376844, 2.2074504 41.5376894)",1,30,,B-140
28974482,Carrer de Fèlix Ferran,residential,,True,False,24.529,"LINESTRING (2.2081526 41.5376836, 2.208127 41.5377479, 2.2081102 41.5377902, 2.2080712 41.5378956)",1,,,
197656215,Avinguda de Caldes de Montbui,residential,,True,False,67.264,"LINESTRING (2.2079614 41.5431158, 2.2080305 41.5430582, 2.2084292 41.5427255, 2.2084991 41.5426642)",1,,,
41435339,Carrer de Miguel de Cervantes,residential,,True,False,105.432,"LINESTRING (2.2084991 41.5426642, 2.2085432 41.5426943, 2.2094004 41.5432338, 2.2094671 41.5432758)",1,,,
197656215,Avinguda de Caldes de Montbui,residential,,True,False,66.923,"LINESTRING (2.2084991 41.5426642, 2.2085672 41.5426013, 2.2089385 41.5422851, 2.2090261 41.5422097)",1,,,
41435344,Carrer de Monturiol,residential,,True,False,30.692,"LINESTRING (2.2074504 41.5376894, 2.207413 41.5374148)",1,,,
"[998694402, 184529574]",Carrer de Zorrilla,residential,,False,True,68.885,"LINESTRING (2.2096382 41.5403674, 2.2095173 41.540335, 2.2092117 41.5402523, 2.2088596 41.5401573)",1,,,
28973905,Carrer de Gaietà Vinzia,living_street,,True,False,157.641,"LINESTRING (2.2097863 41.5415663, 2.2098457 41.5415207, 2.2102862 41.5411735, 2.2104483 41.5410512, 2.2110392 41.5406203, 2.211121 41.5405607)",1,30,,
"[180445173, 118114967]",Carrer del Comte d'Urgell,"['residential', 'living_street']",,True,False,72.957,"LINESTRING (2.2097863 41.5415663, 2.2097296 41.5415352, 2.2094711 41.5413935, 2.2090763 41.5411815)",1,20,,
197656215,Avinguda de Caldes de Montbui,residential,,True,False,25.862000000000002,"LINESTRING (2.2072027 41.5437493, 2.2072833 41.5436809, 2.2074083 41.5435749)",1,,,
28973904,Avinguda de Rafael Casanova,tertiary,,True,False,95.544,"LINESTRING (2.2092998 41.5376948, 2.2092389 41.5376926, 2.2087554 41.5376753, 2.2082145 41.5376827, 2.2081526 41.5376836)",1,30,,B-140
41435359,Carrer de l'Alzina,residential,,True,False,43.477999999999994,"LINESTRING (2.2092998 41.5376948, 2.2093027 41.5376714, 2.2093054 41.537658, 2.2093768 41.5373081)",1,,,
41435362,Carrer del Pintor Marià Fortuny,residential,,True,False,53.096000000000004,"LINESTRING (2.2085384 41.5367335, 2.2085187 41.5367792, 2.2084284 41.5369833, 2.2083459 41.5371887)",1,,,
149381009,Carrer de la Diputació,residential,,True,False,78.529,"LINESTRING (2.2085384 41.5367335, 2.20859 41.5367358, 2.2094091 41.5367677, 2.2094806 41.5367705)",1,,,
28974482,Carrer de Fèlix Ferran,residential,,True,False,93.44999999999999,"LINESTRING (2.2077512 41.5389704, 2.2077332 41.5390262, 2.2075024 41.5397402, 2.2074869 41.5397872)",1,,,
118114979,Carrer de l'Abat Escarré,residential,,True,False,99.842,"LINESTRING (2.2077512 41.5389704, 2.2078138 41.5389868, 2.2088207 41.5392508, 2.2088835 41.5392669)",1,,,
28974482,Carrer de Fèlix Ferran,residential,,True,False,47.244,"LINESTRING (2.2078788 41.5385564, 2.2077653 41.5389248, 2.2077512 41.5389704)",1,,,
191352261,Carrer d'Antonio Machado,residential,,True,False,58.769999999999996,"LINESTRING (2.2078788 41.5385564, 2.2078072 41.5385567, 2.2071727 41.5385593)",1,,,
41435371,Carrer de Sant Jordi,residential,,True,False,116.23299999999999,"LINESTRING (2.2080444 41.5410504, 2.2080941 41.5409413, 2.2084758 41.5401025, 2.2084985 41.540062)",1,,,
195259346,Via de Ronda,residential,,False,False,35.266,"LINESTRING (2.2080444 41.5410504, 2.2081034 41.5410919, 2.2083509 41.5412694)",2,,,
195259346,Via de Ronda,residential,,False,True,88.624,"LINESTRING (2.2080444 41.5410504, 2.2073633 41.5405889, 2.207255 41.5405155)",2,,,
28974482,Carrer de Fèlix Ferran,residential,,True,False,83.25099999999999,"LINESTRING (2.2074869 41.5397872, 2.2072997 41.5403752, 2.207255 41.5405155)",1,,,
"[52021544, 52021678]",Carrer d'Anselm Clavé,residential,,False,True,197.044,"LINESTRING (2.214756 41.5391148, 2.2147068 41.5390417, 2.214094 41.5381311, 2.213776 41.5376521, 2.2137017 41.5375283)",,,,
52021584,Carrer d'Anselm Clavé,residential,,True,False,151.52499999999998,"LINESTRING (2.214756 41.5391148, 2.2147968 41.5391472, 2.2162129 41.5398709, 2.2162512 41.5398905)",,,,
149250396,Carrer de Ramón Cases,residential,,False,False,112.014,"LINESTRING (2.214756 41.5391148, 2.2148625 41.539067, 2.2157959 41.538648, 2.2159102 41.5385967)",2,,,
195259344,,residential,roundabout,True,False,3.284,"LINESTRING (2.2168396 41.5382245, 2.2168102 41.5382048)",2,,,
28974005,Avinguda de Jaume I,tertiary,,False,False,155.495,"LINESTRING (2.2144566 41.5417347, 2.2144178 41.5416835, 2.2141858 41.5413776, 2.2137311 41.5407828, 2.2136326 41.5406688, 2.2135116 41.5405288)",2,,,N-152z
28974005,Avinguda de Jaume I,tertiary,,False,True,113.241,"LINESTRING (2.2144566 41.5417347, 2.2146752 41.541962, 2.2151981 41.5424726, 2.2152753 41.542548)",2,,,N-152z
52021585,Carrer del Sol,residential,,True,False,46.193999999999996,"LINESTRING (2.2144566 41.5417347, 2.2145329 41.5417151, 2.2149817 41.5416001)",,,,
52021584,Carrer d'Anselm Clavé,residential,,True,False,119.33399999999999,"LINESTRING (2.2174375 41.5404908, 2.2174873 41.5405158, 2.218506 41.541027, 2.2185533 41.5410507, 2.2186326 41.5410833)",,,,
1007660750,Carrer del Sol,residential,,True,False,45.970000000000006,"LINESTRING (2.2174375 41.5404908, 2.2175159 41.5404491, 2.2178521 41.5402702, 2.2178879 41.5402515)",,,,
1007660750,Carrer del Sol,residential,,True,False,71.761,"LINESTRING (2.216749 41.5408793, 2.2167945 41.5408537, 2.2173716 41.5405286, 2.2173833 41.540522, 2.2174375 41.5404908)",,,,
52021588,Carrer de Gaietà Ventalló,residential,,True,False,101.408,"LINESTRING (2.2179867 41.5424049, 2.2179501 41.5423542, 2.2174331 41.5416387, 2.2174071 41.5416027)",1,,,
52021599,Carrer del Carme,residential,,True,False,21.775,"LINESTRING (2.2179867 41.5424049, 2.2181888 41.5423492, 2.2182322 41.5423372)",1,,,
52021588,Carrer de Gaietà Ventalló,residential,,True,False,98.458,"LINESTRING (2.2174071 41.5416027, 2.2173857 41.5415709, 2.2171933 41.5412852, 2.2170109 41.5410603, 2.216749 41.5408793)",1,,,
52021598,Carrer de Roger de Llúria,residential,,True,False,70.111,"LINESTRING (2.2174071 41.5416027, 2.2173559 41.541625, 2.216726 41.5418997, 2.2166792 41.5419201)",1,,,
195259347,Rambla de Pompeu Fabra,residential,,True,False,87.80100000000002,"LINESTRING (2.219089 41.5421011, 2.2190594 41.5420134, 2.2188902 41.5415119, 2.2188569 41.5414398, 2.2188424 41.5414083, 2.218784 41.5413507)",,,,
52021599,Carrer del Carme,residential,,True,False,46.702,"LINESTRING (2.216698 41.54276, 2.2172246 41.5426149)",1,,,
28974005,Avinguda de Jaume I,tertiary,,False,True,58.261,"LINESTRING (2.2152753 41.542548, 2.2156965 41.5429665)",2,,,N-152z
28974005,Avinguda de Jaume I,tertiary,,False,False,113.241,"LINESTRING (2.2152753 41.542548, 2.2151981 41.5424726, 2.2146752 41.541962, 2.2144566 41.5417347)",2,,,N-152z
118114984,Carrer de Castelao,residential,,True,False,75.934,"LINESTRING (2.2152753 41.542548, 2.215194 41.5425802, 2.2151474 41.5425987, 2.2143846 41.5426633)",1,,,
52021617,Carrer de Palaudàries,residential,,True,False,52.175000000000004,"LINESTRING (2.2132334 41.5427724, 2.213215 41.542824, 2.2131027 41.5431872, 2.2130897 41.5432291)",,,,
118114967,Carrer del Comte d'Urgell,residential,,True,False,66.291,"LINESTRING (2.2132334 41.5427724, 2.2131581 41.5427672, 2.2124402 41.5427179)",1,,,
965195935,Carrer de Castelao,residential,,True,False,76.423,"LINESTRING (2.2141443 41.5426855, 2.2133017 41.5427659, 2.2132334 41.5427724)",1,,,
118114966,Carrer de Can Filosa,living_street,,True,False,57.64,"LINESTRING (2.2143846 41.5426633, 2.2143964 41.5427061, 2.2145244 41.543171)",,,,
965195935,Carrer de Castelao,residential,,True,False,20.151,"LINESTRING (2.2143846 41.5426633, 2.2141965 41.5426807, 2.2141443 41.5426855)",1,,,
52021617,Carrer de Palaudàries,residential,,True,False,78.219,"LINESTRING (2.2134455 41.5407564, 2.2135611 41.5414545)",,,,
145660754,,residential,,False,True,8.866,"LINESTRING (2.2134455 41.5407564, 2.213344 41.5407322)",,,,
52021617,Carrer de Palaudàries,residential,,True,False,32.524,"LINESTRING (2.2135611 41.5414545, 2.213604 41.5416941, 2.213613 41.5417444)",,,,
52021617,Carrer de Palaudàries,residential,,True,False,18.095,"LINESTRING (2.213613 41.5417444, 2.2135655 41.5419032)",,,,
55855857,Carrer de l'Alguer,residential,,True,False,113.60400000000001,"LINESTRING (2.213613 41.5417444, 2.2137284 41.5419488, 2.2141235 41.5426486, 2.2141443 41.5426855)",,,,
52021617,Carrer de Palaudàries,residential,,True,False,100.525,"LINESTRING (2.2135655 41.5419032, 2.213549 41.5419465, 2.2132499 41.5427293, 2.2132334 41.5427724)",,,,
118114976,Carrer de Ramon Llull,residential,,True,False,92.548,"LINESTRING (2.2135655 41.5419032, 2.2134917 41.5418927, 2.2124732 41.5417472)",,,,
52021617,Carrer de Palaudàries,residential,,True,False,38.031,"LINESTRING (2.2130897 41.5432291, 2.2131173 41.5435705)",,,,
"[118114968, 191953213]","[""Carrer d'Entença"", 'Passatge Plaça de Mercè Rodoreda']",living_street,,True,False,145.321,"LINESTRING (2.2130897 41.5432291, 2.2130308 41.5432247, 2.2119266 41.543103, 2.2119355 41.5430685, 2.212025 41.5427201, 2.2120333 41.5426833)",1,,,
52021617,Carrer de Palaudàries,residential,,True,False,10.139,"LINESTRING (2.2131173 41.5435705, 2.2131236 41.5436159, 2.2131299 41.5436612)",,,,
118114951,Carrer de València,living_street,,False,True,88.613,"LINESTRING (2.2131173 41.5435705, 2.2131627 41.5435614, 2.2141455 41.5433635)",,,,
28974091,Avinguda de la Llibertat,residential,,False,False,27.674,"LINESTRING (2.2128924 41.5377298, 2.2128216 41.5376031, 2.2127641 41.5375002)",,,,
147835086,Carrer de Berenguer III,residential,,True,False,115.45799999999998,"LINESTRING (2.2128924 41.5377298, 2.2127443 41.537741, 2.2117004 41.5378203, 2.2116822 41.5378217, 2.2115123 41.5378346)",1,30,,
28973904,Avinguda de Rafael Casanova,tertiary,,True,False,96.54100000000001,"LINESTRING (2.2115123 41.5378346, 2.2113339 41.5378401, 2.2103562 41.5377767)",1,30,,B-140
28974005,Avinguda de Jaume I,tertiary,,False,True,79.86500000000001,"LINESTRING (2.2115123 41.5378346, 2.2115452 41.5378781, 2.2117471 41.5381442, 2.2119844 41.5384599)",2,,,N-152z
28974090,Avinguda de Burgos,tertiary,,False,False,51.486000000000004,"LINESTRING (2.2115123 41.5378346, 2.2114623 41.5377687, 2.2114009 41.537683, 2.211213 41.5374294)",2,,,N-152z
195255745,Carrer de Berenguer III,residential,,True,False,71.43499999999999,"LINESTRING (2.2143756 41.5371369, 2.2142713 41.537212, 2.2140532 41.537369, 2.2138334 41.5374711, 2.2137017 41.5375283)",1,,,
205870522,Avinguda de Calderó,residential,,True,False,55.10399999999999,"LINESTRING (2.2143756 41.5371369, 2.2143357 41.5370883, 2.214063 41.5367556, 2.2140294 41.5367145)",1,,,
195255745,Carrer de Berenguer III,residential,,True,False,110.828,"LINESTRING (2.2171071 41.5350219, 2.2162515 41.5356781, 2.216227 41.5356969, 2.2162064 41.5357127, 2.2161771 41.5357352)",1,,,
52022843,Carrer de la Riera,residential,,True,False,84.771,"LINESTRING (2.2161771 41.5357352, 2.2162225 41.5357686, 2.2168052 41.5361917, 2.2169098 41.5362647)",1,,,
195255745,Carrer de Berenguer III,residential,,True,False,86.25399999999999,"LINESTRING (2.2161771 41.5357352, 2.2161035 41.5357926, 2.2155288 41.5362404, 2.2154592 41.5362946)",1,,,
52022843,Carrer de la Riera,residential,,True,False,121.991,"LINESTRING (2.2169098 41.5362647, 2.2170753 41.5363856, 2.2178591 41.5369583, 2.2179168 41.5370036, 2.2179458 41.537039)",1,,,
52022844,Rambla de Pompeu Fabra,residential,,True,False,177.388,"LINESTRING (2.2169098 41.5362647, 2.2168418 41.5363636, 2.2168135 41.5364283, 2.2167861 41.5364911, 2.2167469 41.5367448, 2.216703 41.5372575, 2.2166936 41.5373337, 2.2166884 41.5374184, 2.2166904 41.5375426, 2.2167357 41.5377254, 2.2167624 41.5378329)",1,,,
195259344,,residential,roundabout,True,False,7.788,"LINESTRING (2.2167624 41.5378329, 2.2168496 41.5378583)",2,,,
149226461,Carrer de Madrid,residential,,True,False,55.209,"LINESTRING (2.2174538 41.5391445, 2.217407 41.539174, 2.2169889 41.5394378, 2.2169466 41.5394645)",,,,
149250416,Rambla de Pompeu Fabra,residential,,True,False,114.495,"LINESTRING (2.2174538 41.5391445, 2.2174246 41.539106, 2.217208 41.5388206, 2.2168875 41.5383212, 2.2168396 41.5382245)",1,,,
1240997190,,living_street,,False,True,13.246,"LINESTRING (2.2174538 41.5391445, 2.2174878 41.539139, 2.2175269 41.5391321, 2.2175606 41.5391212, 2.2176008 41.5391023)",,,,
52021584,Carrer d'Anselm Clavé,residential,,True,False,119.181,"LINESTRING (2.2162512 41.5398905, 2.2163579 41.5399445, 2.2173812 41.5404623, 2.2174375 41.5404908)",,,,
149250428,Rambla de Pompeu Fabra,residential,,True,False,89.42399999999999,"LINESTRING (2.2170906 41.5383973, 2.2173122 41.5387687, 2.2175496 41.5390401, 2.2176008 41.5391023)",1,,,
"[28458296, 1004437434]",Carrer de les Ordidores,residential,,True,False,60.74,"LINESTRING (2.2170906 41.5383973, 2.2172956 41.5383114, 2.2176987 41.5381427, 2.2177271 41.5381301)",1,,,
52021599,Carrer del Carme,residential,,True,False,28.214,"LINESTRING (2.2163792 41.5428463, 2.216698 41.54276)",1,,,
52021585,Carrer del Sol,residential,,True,False,135.856,"LINESTRING (2.2153579 41.5415046, 2.215412 41.5414867, 2.2160088 41.5412887, 2.2166927 41.5409087, 2.2167068 41.5409013, 2.216749 41.5408793)",,,,
55855851,Carrer de Portugal,residential,,True,False,96.33,"LINESTRING (2.2153579 41.5415046, 2.2153908 41.541548, 2.2158968 41.5422148, 2.2159295 41.5422579)",1,,,
55855852,Carrer de Can Magre,residential,,True,False,115.16499999999999,"LINESTRING (2.2190707 41.5431611, 2.2190091 41.5430989, 2.2183485 41.5424513, 2.2182322 41.5423372)",1,,,
149226459,Carrer d'Enric Morera,residential,,False,False,64.255,"LINESTRING (2.2190707 41.5431611, 2.2188937 41.5432652, 2.2186078 41.5434333, 2.2184636 41.5435181)",2,,,
52021599,Carrer del Carme,residential,,True,False,75.98700000000001,"LINESTRING (2.2182322 41.5423372, 2.2189751 41.5421325, 2.219089 41.5421011)",1,,,
149226459,Carrer d'Enric Morera,residential,,False,True,64.255,"LINESTRING (2.2184636 41.5435181, 2.2186078 41.5434333, 2.2188937 41.5432652, 2.2190707 41.5431611)",2,,,
52021599,Carrer del Carme,residential,,True,False,44.339999999999996,"LINESTRING (2.2174867 41.5425426, 2.2178998 41.5424288, 2.2179867 41.5424049)",1,,,
55855849,Carrer de Can Mollet,residential,,True,False,135.558,"LINESTRING (2.2174867 41.5425426, 2.2183877 41.543443, 2.2184636 41.5435181)",1,,,
293516283,Avinguda de la Llibertat,residential,,False,False,41.609,"LINESTRING (2.2127641 41.5375002, 2.2125358 41.5371673)",2,,,
28974091,Avinguda de la Llibertat,residential,,False,True,27.674,"LINESTRING (2.2127641 41.5375002, 2.2128216 41.5376031, 2.2128924 41.5377298)",,,,
55857140,Carrer del Doctor Lluís Duran,residential,,True,False,136.835,"LINESTRING (2.2127641 41.5375002, 2.21283 41.5374593, 2.2139593 41.5367581, 2.2140294 41.5367145)",1,,,
55857140,Carrer del Doctor Lluís Duran,residential,,True,False,116.699,"LINESTRING (2.2140294 41.5367145, 2.2140896 41.5366679, 2.214957 41.535996, 2.2150037 41.5359598)",1,,,
205870522,Avinguda de Calderó,residential,,True,False,64.63,"LINESTRING (2.2140294 41.5367145, 2.2139826 41.5366566, 2.213679 41.5362806, 2.2136277 41.5362171)",1,,,
195286678,Carrer d'Àngel Guimerà,residential,,True,False,51.028999999999996,"LINESTRING (2.2157412 41.5354125, 2.215782 41.5354427, 2.2161142 41.5356886, 2.2161771 41.5357352)",1,,,
55857141,Carrer de Pau Claris,residential,,True,False,87.90899999999999,"LINESTRING (2.2155862 41.5353172, 2.2155405 41.5353387, 2.2147436 41.5357136, 2.214692 41.5357379)",1,,,
