osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,tunnel,ref,junction,access
22876834,residential,,True,False,36.749,"LINESTRING (2.003141 41.3072493, 2.0035597 41.3073508)",,Carrer de la Mare de Déu de Bruguers,,,,
22876803,residential,,True,False,121.257,"LINESTRING (2.0034187 41.3066575, 2.0038223 41.30561)",,Carrer de Sant Isidre,,,,
22876821,residential,,True,False,73.573,"LINESTRING (2.0034187 41.3066575, 2.0025582 41.3065162)",,Carrer de Sant Josep,,,,
108015444,residential,,True,False,61.338,"LINESTRING (2.0042862 41.3063189, 2.0038775 41.3067772)",,Plaça de Dolors Clua,,,,
22876821,residential,,True,False,4.337,"LINESTRING (2.0038775 41.3067772, 2.0038307 41.3067603)",,Carrer de Sant Josep,,,,
22876832,residential,,True,False,85.608,"LINESTRING (2.0038775 41.3067772, 2.0041498 41.3070083, 2.0039901 41.3074537)",,Carrer de Marc Grau,,,,
22876821,residential,,True,False,25.508,"LINESTRING (2.0037132 41.3067182, 2.0034187 41.3066575)",,Carrer de Sant Josep,,,,
22876820,residential,,True,False,77.468,"LINESTRING (2.0037132 41.3067182, 2.0040888 41.3062608, 2.0042862 41.3063189)",,Plaça de Dolors Clua,,,,
22876834,residential,,True,False,34.316,"LINESTRING (2.0039901 41.3074537, 2.0043815 41.3075475)",,Carrer de la Mare de Déu de Bruguers,,,,
22876834,residential,,True,False,71.582,"LINESTRING (2.0023314 41.3070382, 2.003141 41.3072493)",,Carrer de la Mare de Déu de Bruguers,,,,
114543002,residential,,True,False,40.865,"LINESTRING (2.0023314 41.3070382, 2.0021789 41.3073874)",,Carrer de Sant Nicasi,,,,
114091700,residential,,True,False,94.527,"LINESTRING (2.0052861 41.3036929, 2.0063841 41.3038986)",,Carrer de Sant Antoni Abat,,,,
"[22886984, 22886935]",living_street,20,True,False,142.59,"LINESTRING (2.0052861 41.3036929, 2.0053344 41.3040991, 2.0053849 41.3043626, 2.0061067 41.3044942, 2.0061721 41.3045052)",1,"['Carrer de la Mare de Déu de la Mercè', 'Carrer Major']",,,,
20025929,tertiary,30,False,False,75.718,"LINESTRING (2.0085866 41.3036387, 2.0086569 41.3037079, 2.0086808 41.3037314, 2.0089013 41.3039485, 2.0090084 41.3040623, 2.0091332 41.3041818)",3,Carretera Santa Creu de Calafell,,C-245,,
20025929,tertiary,30,False,True,12.682,"LINESTRING (2.0085866 41.3036387, 2.0085324 41.3035885, 2.008491 41.3035501)",3,Carretera Santa Creu de Calafell,,C-245,,
22886955,residential,,False,True,76.863,"LINESTRING (2.0076164 41.3042844, 2.0082731 41.3047686)",,Carrer d'Artur Costa,,,,
993108487,residential,,True,False,79.453,"LINESTRING (2.0076164 41.3042844, 2.00691 41.3047629)",,Carrer de Vila i Vilà,,,,
22886952,residential,,True,False,108.273,"LINESTRING (2.0076164 41.3042844, 2.0085489 41.3036638, 2.0085866 41.3036387)",,Carrer de Vila i Vilà,,,,
114660672,residential,30,True,False,79.15700000000001,"LINESTRING (2.00691 41.3047629, 2.0072657 41.3049374, 2.007691 41.3051658)",,Carrer de la Mare de Déu de la Mercè,,,,
839516092,residential,30,True,False,69.16499999999999,"LINESTRING (2.00691 41.3047629, 2.0064713 41.3045486, 2.0061721 41.3045052)",1,Carrer de la Mare de Déu de la Mercè,,,,
114091694,residential,,True,False,36.192,"LINESTRING (2.0073072 41.3040564, 2.0076164 41.3042844)",,Carrer d'Artur Costa,,,,
114091694,residential,,True,False,43.304,"LINESTRING (2.0069424 41.3037797, 2.0073072 41.3040564)",,Carrer d'Artur Costa,,,,
22886968,residential,,True,False,77.19,"LINESTRING (2.0065822 41.3035282, 2.0071385 41.3029739)",,Carrer de Francesc Rius i Taulet,,,,
114091694,residential,,True,False,41.078,"LINESTRING (2.0065822 41.3035282, 2.0069424 41.3037797)",,Carrer d'Artur Costa,,,,
114091692,residential,,True,False,15.022,"LINESTRING (2.0053599 41.3031889, 2.0052211 41.3032748)",,Carrer de la Generalitat,,,,
114091694,residential,,True,False,110.961,"LINESTRING (2.0053599 41.3031889, 2.0054759 41.3031683, 2.0059176 41.3032772, 2.0062555 41.3033943, 2.0065822 41.3035282)",,Carrer d'Artur Costa,,,,
20025929,tertiary,30,False,False,44.514,"LINESTRING (2.0079062 41.3029754, 2.0082264 41.3032954)",3,Carretera Santa Creu de Calafell,,C-245,,
20025929,tertiary,30,False,True,51.299,"LINESTRING (2.0079062 41.3029754, 2.0075906 41.3026604, 2.0075369 41.3026068)",3,Carretera Santa Creu de Calafell,,C-245,,
22886967,residential,,True,False,120.333,"LINESTRING (2.0079062 41.3029754, 2.0078743 41.303002, 2.0069424 41.3037797)",,Carrer d'Antoni Rovira i Virgili,,,,
22886974,residential,,True,False,51.197,"LINESTRING (2.0097918 41.3048279, 2.009756 41.3048526, 2.0096654 41.3049151, 2.0093402 41.3051392)",,Carrer de Sarrià,,,,
1116548342,tertiary,30,False,False,45.885000000000005,"LINESTRING (2.0097918 41.3048279, 2.0100506 41.3050833, 2.0100995 41.3051337, 2.0101245 41.3051562)",3,Carretera Santa Creu de Calafell,,C-245,,
1116548342,tertiary,30,False,True,76.902,"LINESTRING (2.0097918 41.3048279, 2.0097559 41.3047928, 2.0093487 41.3043949, 2.0093118 41.3043588, 2.0092307 41.3042796)",3,Carretera Santa Creu de Calafell,,C-245,,
22886974,residential,,True,False,77.504,"LINESTRING (2.0084179 41.3057651, 2.0077165 41.3062214)",,Carrer de Sarrià,,,,
114660665,residential,,True,False,71.391,"LINESTRING (2.0084179 41.3057651, 2.0090174 41.3062227)",,Carrer de la Indústria,,,,
22921426,residential,,False,False,8.442,"LINESTRING (2.0077165 41.3062214, 2.0077438 41.3062945)",,Carrer de Viladecans,,,,
"[117222656, 22886975]",residential,,True,False,121.049,"LINESTRING (2.0077165 41.3062214, 2.0076111 41.3061694, 2.0074256 41.3060718, 2.0066162 41.3066276)",,"['Carrer de la Concòrdia', 'Carrer de Viladecans']",,,,
117222669,residential,,False,False,52.221,"LINESTRING (2.0058289 41.3071822, 2.0052707 41.3069707)",,Carrer de Narcís Monturiol,,,,
117222678,residential,,True,False,90.153,"LINESTRING (2.0058289 41.3071822, 2.0066162 41.3066276)",,Carrer de la Concòrdia,,,,
22886960,residential,,True,False,97.85,"LINESTRING (2.0090174 41.3062227, 2.0097436 41.3055322)",,Avinguda del Mas Sellarès,,,,
22921476,residential,,False,False,21.568,"LINESTRING (2.0090174 41.3062227, 2.0089836 41.306415)",,,,,,
22886987,residential,,True,False,28.891000000000002,"LINESTRING (2.0107341 41.305759, 2.0106926 41.3057867, 2.0104758 41.3059318)",,Carrer de Víctor Balaguer,,,,
114660680,residential,,False,False,26.179,"LINESTRING (2.0107341 41.305759, 2.0108285 41.3057199, 2.0109566 41.3056499, 2.0109978 41.3056326)",,Carrer d'en Serrat,,,,
1116548342,tertiary,30,False,True,84.177,"LINESTRING (2.0107341 41.305759, 2.0102499 41.3052802, 2.0102224 41.305253, 2.0101245 41.3051562)",3,Carretera Santa Creu de Calafell,,C-245,,
1116548345,tertiary,30,False,False,67.886,"LINESTRING (2.0107341 41.305759, 2.0107985 41.3058223, 2.0112279 41.3062439)",3,Carretera Santa Creu de Calafell,,C-245,,
22921471,residential,50,True,False,39.682,"LINESTRING (2.0117948 41.3092652, 2.0114772 41.3089998)",1,Avinguda de Gavà,,,,yes
539699084,residential,40,True,False,7.0649999999999995,"LINESTRING (2.0054421 41.3083541, 2.0054358 41.3083433, 2.0054322 41.3083318, 2.005432 41.3083145, 2.005438 41.3082978, 2.0054416 41.3082932)",,,,,roundabout,
1019494072,residential,40,True,False,2.16,"LINESTRING (2.0055934 41.3082933, 2.0056017 41.3083117)",,,,,roundabout,
22921387,residential,40,True,False,156.78,"LINESTRING (2.005562 41.3083777, 2.005475 41.3084787, 2.0047327 41.3093396, 2.0045428 41.3095617)",,Avinguda de la Riera de Sant Llorenç,,,,
539672005,residential,40,True,False,11.520999999999999,"LINESTRING (2.005562 41.3083777, 2.0055475 41.308383, 2.0055318 41.3083862, 2.0055054 41.3083866, 2.0054802 41.3083809, 2.0054584 41.3083697, 2.0054421 41.3083541)",,,,,roundabout,
461440847,residential,,True,False,8.146,"LINESTRING (2.0056017 41.3083117, 2.0056557 41.3083727)",,Avinguda Mil·lenari,,,,
539699083,residential,40,True,False,7.702999999999999,"LINESTRING (2.0056017 41.3083117, 2.0056022 41.3083308, 2.0055953 41.3083492, 2.0055815 41.3083653, 2.0055704 41.3083738)",,,,,roundabout,
22921406,residential,40,True,False,194.814,"LINESTRING (2.005515 41.3082583, 2.0056526 41.3080632, 2.0057406 41.3079386, 2.0059133 41.3077189, 2.0061104 41.307503, 2.0062644 41.3073582, 2.0065641 41.3071, 2.0068851 41.3068528)",,Avinguda de la Riera de Sant Llorenç,,,,
1019515190,residential,40,True,False,8.006,"LINESTRING (2.005515 41.3082583, 2.0055388 41.3082604, 2.0055609 41.3082673, 2.0055796 41.3082786, 2.0055934 41.3082933)",,,,,roundabout,
1040070920,residential,40,True,False,1.972,"LINESTRING (2.0079221 41.3063179, 2.0079457 41.3063173)",,,,,roundabout,
26359435,residential,40,True,False,52.611999999999995,"LINESTRING (2.0083563 41.3063725, 2.0086447 41.306394, 2.0089836 41.306415)",,Avinguda de la Riera de Sant Llorenç,,,,
1040070906,residential,40,True,False,12.326,"LINESTRING (2.0083563 41.3063725, 2.008356 41.3064291, 2.0082993 41.3064627)",,,,,roundabout,
22921476,residential,,False,True,21.568,"LINESTRING (2.0089836 41.306415, 2.0090174 41.3062227)",,,,,,
26359435,residential,40,True,False,58.18,"LINESTRING (2.0089836 41.306415, 2.0096788 41.3064473)",,Avinguda de la Riera de Sant Llorenç,,,,
26359435,residential,40,True,False,128.257,"LINESTRING (2.0096788 41.3064473, 2.011152 41.3065141, 2.0112115 41.3065168)",,Avinguda de la Riera de Sant Llorenç,,,,
1019515189,tertiary,50,True,False,9.693000000000001,"LINESTRING (2.0112115 41.3065168, 2.0112403 41.3064814, 2.0112789 41.3064461)",,,,C-245,roundabout,
26359434,residential,40,True,False,289.684,"LINESTRING (2.0079153 41.306435, 2.0076875 41.3064739, 2.0074644 41.3065827, 2.0069093 41.3069566, 2.0065777 41.3072131, 2.0063744 41.307395, 2.0061778 41.3075793, 2.0060308 41.3077408, 2.005882 41.3079355, 2.0058461 41.3079825, 2.0056704 41.3082057, 2.0055934 41.3082933)",,Avinguda de la Riera de Sant Llorenç,,,,
1040070907,residential,40,True,False,14.666,"LINESTRING (2.0079153 41.306435, 2.0078783 41.3063802, 2.0079221 41.3063179)",,,,,roundabout,
22921458,residential,40,True,False,30.438,"LINESTRING (2.0082778 41.3064629, 2.0079153 41.306435)",,,,,roundabout,
22814855,residential,30,False,False,15.200999999999999,"LINESTRING (2.0006528 41.3091146, 2.0006962 41.3091153, 2.0008342 41.3091058)",,Avinguda de l'Eramprunyà,,,,
26330816,residential,30,True,False,27.917,"LINESTRING (2.0010643 41.3082477, 2.001143 41.3080037)",1,Carrer Sant Joan,,,,
22817818,residential,,True,False,35.907,"LINESTRING (2.0026424 41.3053008, 2.0030495 41.3054045)",,Carrer del Centre,,,,
26335055,residential,,True,False,84.743,"LINESTRING (2.0026424 41.3053008, 2.0022792 41.3060124)",,Travessia de Sant Nicasi,,,,
22876010,residential,,True,False,50.183,"LINESTRING (2.0022792 41.3060124, 2.0016819 41.3059639)",,Carrer de l'Angel,,,,
22876834,residential,,True,False,37.727,"LINESTRING (2.0035597 41.3073508, 2.0039901 41.3074537)",,Carrer de la Mare de Déu de Bruguers,,,,
26341881,residential,,True,False,69.453,"LINESTRING (2.0035597 41.3073508, 2.0038307 41.3067603)",,Passatge de Dolors Clua,,,,
22876821,residential,,True,False,10.874,"LINESTRING (2.0038307 41.3067603, 2.0037132 41.3067182)",,Carrer de Sant Josep,,,,
114806631,residential,,True,False,50.263999999999996,"LINESTRING (2.0025416 41.3035553, 2.0027176 41.3032141, 2.002759 41.3031338)",,Carrer de Sant Josep Oriol,,,,
93639117,residential,,True,False,33.638,"LINESTRING (2.0066162 41.3066276, 2.0067498 41.30674, 2.0068851 41.3068528)",,Carrer d'Aribau,,,,
22921410,residential,40,True,False,242.33300000000003,"LINESTRING (2.0111955 41.3065906, 2.0088091 41.3064845, 2.0086759 41.3064788, 2.0082993 41.3064627)",,Avinguda de la Riera de Sant Llorenç,,,,
1019494073,tertiary,50,True,False,8.357,"LINESTRING (2.0111955 41.3065906, 2.011199 41.306551, 2.0112115 41.3065168)",,,,C-245,roundabout,
461440846,residential,,True,False,7.126,"LINESTRING (2.0056557 41.3083727, 2.0055704 41.3083738)",,Avinguda Mil·lenari,,,,
114543025,residential,,True,False,95.543,"LINESTRING (2.0045778 41.3017019, 2.0048251 41.3019719, 2.0049533 41.3021649, 2.0050962 41.3024619)",,Carrer de Castelldefels,,,,
113777989,tertiary_link,30,True,False,45.79,"LINESTRING (2.0061551 41.3013621, 2.0058144 41.3010395)",1,Carretera de Santa Creu de Calafell,,,,
113777990,living_street,,False,False,84.968,"LINESTRING (2.0061551 41.3013621, 2.006119 41.3013791, 2.0053427 41.3018217)",,Passatge de l'American Lake,,,,
113777990,living_street,,False,True,84.968,"LINESTRING (2.0053427 41.3018217, 2.006119 41.3013791, 2.0061551 41.3013621)",,Passatge de l'American Lake,,,,
113777991,residential,,True,False,44.644999999999996,"LINESTRING (2.0058144 41.3010395, 2.0057879 41.3010523, 2.0053792 41.3012725)",,Carrer d'Olocau,,,,
113777991,residential,,True,False,49.49,"LINESTRING (2.0053792 41.3012725, 2.0048975 41.3015316)",,Carrer d'Olocau,,,,
"[113777992, 113777985, 113777986]",residential,,True,False,208.23,"LINESTRING (2.0053792 41.3012725, 2.004758 41.3006667, 2.0047326 41.3006613, 2.0046953 41.3006755, 2.0043957 41.301011, 2.0043868 41.3010286, 2.004397 41.301051, 2.0048975 41.3015316)",,"['Carrer de València', 'Carrer de Castelló', ""Carrer d'Alacant""]",,,,
113777989,tertiary_link,30,True,False,10.215,"LINESTRING (2.0062695 41.301343, 2.0061926 41.3013429, 2.0061551 41.3013621)",1,Carretera de Santa Creu de Calafell,,,,
"[906993849, 1021349054]",tertiary,30,False,False,30.951999999999998,"LINESTRING (2.0062695 41.301343, 2.0063025 41.301375, 2.0063834 41.3014586, 2.0064134 41.3014896, 2.0064442 41.3015215, 2.0064887 41.3015674)",4,Carretera de Santa Creu de Calafell,,C-245,,
113777991,residential,,True,False,32.738,"LINESTRING (2.0048975 41.3015316, 2.0045778 41.3017019)",,Carrer d'Olocau,,,,
114091703,residential,,True,False,44.387,"LINESTRING (2.0063841 41.3038986, 2.0065822 41.3035282)",,Carrer de Francesc Rius i Taulet,,,,
114660676,residential,,False,False,41.98,"LINESTRING (2.0063841 41.3038986, 2.0068751 41.3039791)",,Carrer de Sant Antoni Abat,,,,
22818156,residential,,True,False,49.708,"LINESTRING (2.0036638 41.3034, 2.0034997 41.3038297)",,Carrer de la Rectoria,,,,
114660676,residential,,False,True,41.98,"LINESTRING (2.0068751 41.3039791, 2.0063841 41.3038986)",,Carrer de Sant Antoni Abat,,,,
114543016,residential,30,True,False,13.643,"LINESTRING (2.0036379 41.3031864, 2.003794 41.3032225)",,Plaça de l'Església,,,,
114091701,residential,,True,False,15.826,"LINESTRING (2.0036379 41.3031864, 2.0036353 41.3032806, 2.0036359 41.3033287)",,Plaça de l'Església,,,,
22814146,residential,,True,False,112.62,"LINESTRING (2.006401 41.3025457, 2.0063604 41.3025714, 2.0057234 41.3029742, 2.0056349 41.3030298, 2.0055522 41.3030764, 2.0053599 41.3031889)",,Carrer de Fortià Casanovas,,,,
114091688,residential,,True,False,77.861,"LINESTRING (2.0071385 41.3029739, 2.006401 41.3025457)",,Carrer de la Fassina del Moliner,,,,
22886968,residential,,True,False,52.667,"LINESTRING (2.0071385 41.3029739, 2.007507 41.3026344, 2.0075369 41.3026068)",,Carrer de Francesc Rius i Taulet,,,,
114543012,residential,,False,False,40.649,"LINESTRING (2.0039775 41.303899, 2.0034997 41.3038297)",,Carrer del Raval de Molins,,,,
22814129,residential,,True,False,17.953,"LINESTRING (2.0062893 41.3017799, 2.0064605 41.3016823)",,Carrer d'Àngela Roca,,,,
22814129,residential,,True,False,102.026,"LINESTRING (2.0053162 41.3023344, 2.0062893 41.3017799)",,Carrer d'Àngela Roca,,,,
114543007,residential,,True,False,230.67000000000002,"LINESTRING (2.0053162 41.3023344, 2.0054982 41.3028332, 2.0059166 41.3025753, 2.005957 41.302549, 2.0059221 41.3024563, 2.0059704 41.3023696, 2.0060938 41.3023293, 2.006185 41.3023576, 2.0062923 41.3023374, 2.0064371 41.3022407, 2.0064908 41.3021359, 2.0064908 41.3019949, 2.0064317 41.3019263, 2.0062893 41.3017799)",,Carrer dels Usatges de Barcelona,,,,
"[1244506641, 114543015]",residential,,False,True,44.031,"LINESTRING (2.0088799 41.3032828, 2.0087576 41.3033669, 2.008491 41.3035501)",,Plaça de Pablo Neruda,,,,
20025929,tertiary,30,False,False,12.682,"LINESTRING (2.008491 41.3035501, 2.0085324 41.3035885, 2.0085866 41.3036387)",3,Carretera Santa Creu de Calafell,,C-245,,
20025929,tertiary,30,False,True,35.926,"LINESTRING (2.008491 41.3035501, 2.0083037 41.3033698, 2.0082264 41.3032954)",3,Carretera Santa Creu de Calafell,,C-245,,
"[1244506641, 114543015]",residential,,False,False,44.031,"LINESTRING (2.008491 41.3035501, 2.0087576 41.3033669, 2.0088799 41.3032828)",,Plaça de Pablo Neruda,,,,
114660664,residential,,False,False,44.742,"LINESTRING (2.0113199 41.3059541, 2.0109978 41.3056326)",,Carrer del Rosellò,,,,
114660679,residential,,False,False,59.586,"LINESTRING (2.0113199 41.3059541, 2.0118835 41.3056256)",,Carrer d'Eivissa,,,,
"[114660664, 114660677, 114660663]",residential,,False,True,145.319,"LINESTRING (2.0113199 41.3059541, 2.0115923 41.3062261, 2.0122414 41.3058614, 2.0118835 41.3056256)",,"[""Carrer de l'Alguer"", ""Carrer d'Andorra"", 'Carrer del Rosellò']",,,,
114660679,residential,,False,True,59.586,"LINESTRING (2.0118835 41.3056256, 2.0113199 41.3059541)",,Carrer d'Eivissa,,,,
"[114660664, 114660677, 114660663]",residential,,False,False,145.31900000000002,"LINESTRING (2.0118835 41.3056256, 2.0122414 41.3058614, 2.0115923 41.3062261, 2.0113199 41.3059541)",,"[""Carrer d'Andorra"", ""Carrer de l'Alguer"", 'Carrer del Rosellò']",,,,
"[114660680, 114660677]",residential,,False,True,86.138,"LINESTRING (2.0118835 41.3056256, 2.0116084 41.3054443, 2.0114957 41.3054564, 2.0112114 41.3055431, 2.0109978 41.3056326)",,"[""Carrer d'en Serrat"", ""Carrer de l'Alguer""]",,,,
22886987,residential,,True,False,21.739,"LINESTRING (2.0104758 41.3059318, 2.0102611 41.3060423)",,Carrer de Víctor Balaguer,,,,
114660674,residential,,False,True,62.47,"LINESTRING (2.0104758 41.3059318, 2.0109354 41.306375)",,Carrer de Rierals,,,,
114660667,residential,,False,False,45.647999999999996,"LINESTRING (2.0105867 41.306372, 2.0102957 41.3060774, 2.0102611 41.3060423)",,Passatge Transversal,,,,
198921318,residential,,True,False,69.833,"LINESTRING (2.0061721 41.3045052, 2.0062902 41.3041057, 2.0063841 41.3038986)",,Carrer de Francesc Rius i Taulet,,,,
22886987,residential,,True,False,66.606,"LINESTRING (2.0102611 41.3060423, 2.0097943 41.3063329, 2.0096788 41.3064473)",,Carrer de Víctor Balaguer,,,,
114660667,residential,,False,True,45.647999999999996,"LINESTRING (2.0102611 41.3060423, 2.0102957 41.3060774, 2.0105867 41.306372)",,Passatge Transversal,,,,
22886974,residential,,True,False,103.821,"LINESTRING (2.0093402 41.3051392, 2.0084179 41.3057651)",,Carrer de Sarrià,,,,
114806635,residential,,True,False,55.182,"LINESTRING (2.0093402 41.3051392, 2.0097436 41.3055322)",,Passatge Transversal,,,,
114806635,residential,,True,False,71.315,"LINESTRING (2.0097436 41.3055322, 2.0102611 41.3060423)",,Passatge Transversal,,,,
22886960,residential,,True,False,52.539,"LINESTRING (2.0097436 41.3055322, 2.0100938 41.3051865, 2.0101245 41.3051562)",,Avinguda del Mas Sellarès,,,,
114660664,residential,,False,True,44.742,"LINESTRING (2.0109978 41.3056326, 2.0113199 41.3059541)",,Carrer del Rosellò,,,,
"[114660680, 114660677]",residential,,False,False,86.138,"LINESTRING (2.0109978 41.3056326, 2.0112114 41.3055431, 2.0114957 41.3054564, 2.0116084 41.3054443, 2.0118835 41.3056256)",,"[""Carrer d'en Serrat"", ""Carrer de l'Alguer""]",,,,
114660680,residential,,False,True,26.179000000000002,"LINESTRING (2.0109978 41.3056326, 2.0109566 41.3056499, 2.0108285 41.3057199, 2.0107341 41.305759)",,Carrer d'en Serrat,,,,
114660674,residential,,False,False,62.47,"LINESTRING (2.0109354 41.306375, 2.0104758 41.3059318)",,Carrer de Rierals,,,,
142973966,tertiary,50,True,False,8.706,"LINESTRING (2.0116104 41.3066866, 2.0115665 41.3066933, 2.0115088 41.306704)",,,,C-245,,
22921406,residential,40,True,False,87.55499999999999,"LINESTRING (2.0068851 41.3068528, 2.0072488 41.3066117, 2.0074521 41.3064817, 2.0076651 41.3063674, 2.0076968 41.3063574)",,Avinguda de la Riera de Sant Llorenç,,,,
22921471,residential,50,True,False,388.58599999999996,"LINESTRING (2.0114772 41.3089998, 2.0110374 41.3086617, 2.0103263 41.3080989, 2.0102632 41.3080449, 2.0102212 41.3080114, 2.0086809 41.3067841, 2.0084348 41.306588, 2.0083201 41.3064966, 2.0082778 41.3064629)",1,Avinguda de Gavà,,,,yes
1040070920,residential,40,True,False,35.393,"LINESTRING (2.0079457 41.3063173, 2.0082592 41.3063347, 2.0083563 41.3063725)",,,,,roundabout,
22921458,residential,40,True,False,1.796,"LINESTRING (2.0082993 41.3064627, 2.0082778 41.3064629)",,,,,roundabout,
22921426,residential,,False,True,8.442,"LINESTRING (2.0077438 41.3062945, 2.0077165 41.3062214)",,Carrer de Viladecans,,,,
437043747,residential,,True,False,17.054,"LINESTRING (2.0077438 41.3062945, 2.0079457 41.3063173)",,Carrer de Viladecans,,,,
437043748,residential,,True,False,8.021,"LINESTRING (2.0076968 41.3063574, 2.0077438 41.3062945)",,Carrer de Viladecans,,,,
22921406,residential,40,True,False,19.535,"LINESTRING (2.0076968 41.3063574, 2.0077888 41.3063282, 2.0079221 41.3063179)",,Avinguda de la Riera de Sant Llorenç,,,,
539672005,residential,40,True,False,0.825,"LINESTRING (2.0055704 41.3083738, 2.005562 41.3083777)",,,,,roundabout,
22921380,residential,40,True,False,7.611000000000001,"LINESTRING (2.0054416 41.3082932, 2.0054496 41.3082829, 2.0054662 41.3082709, 2.0054893 41.3082618, 2.005515 41.3082583)",,,,,roundabout,
26310322,residential,,True,False,88.135,"LINESTRING (2.0054416 41.3082932, 2.0054102 41.3082828, 2.0053646 41.3082642, 2.0044615 41.3080004)",,Carrer d'Antoni Gaudí,,,,
22814120,residential,30,True,False,41.696999999999996,"LINESTRING (2.0008587 41.300952, 2.0009843 41.3009959, 2.0012509 41.3010892, 2.0012826 41.3011003, 2.0013112 41.3011103)",,Carrer d'Apel·les Mestres,,,,
22876834,residential,,True,False,30.477,"LINESTRING (2.0043815 41.3075475, 2.0046478 41.3076113, 2.0047264 41.3076363)",,Carrer de la Mare de Déu de Bruguers,,,,
839514623,living_street,10,True,False,224.14499999999998,"LINESTRING (2.0043815 41.3075475, 2.0044789 41.3073021, 2.0047109 41.3073607, 2.0049847 41.306978, 2.0061242 41.306223)",1,Rambla de Maria Casas,,,,destination
117222669,residential,,False,True,52.221,"LINESTRING (2.0052707 41.3069707, 2.0058289 41.3071822)",,Carrer de Narcís Monturiol,,,,
839514620,living_street,10,True,False,87.495,"LINESTRING (2.0052707 41.3069707, 2.0051597 41.307044, 2.0047264 41.3076363)",1,Rambla de Maria Casas,,,,destination
114660665,residential,,True,False,77.45400000000001,"LINESTRING (2.0078037 41.3052434, 2.0081088 41.3055115, 2.0084179 41.3057651)",,Carrer de la Indústria,,,,
"[839514620, 839514621]",living_street,10,True,False,175.64499999999998,"LINESTRING (2.0078037 41.3052434, 2.0069742 41.3058038, 2.0062448 41.3063035)",1,"['Rambla de Joaquim Vayreda', 'Rambla de Maria Casas']",,,,destination
26310322,residential,,True,False,5.744,"LINESTRING (2.0044615 41.3080004, 2.0043974 41.3079817)",,Carrer d'Antoni Gaudí,,,,
839514620,living_street,10,True,False,46.138,"LINESTRING (2.0047264 41.3076363, 2.0044615 41.3080004)",1,Rambla de Maria Casas,,,,destination
"[22876834, 117222678]",residential,,True,False,139.264,"LINESTRING (2.0047264 41.3076363, 2.0053485 41.307834, 2.0058289 41.3071822)",,"['Carrer de la Mare de Déu de Bruguers', 'Carrer de la Concòrdia']",,,,
22886955,residential,,False,False,76.863,"LINESTRING (2.0082731 41.3047686, 2.0076164 41.3042844)",,Carrer d'Artur Costa,,,,
839514622,living_street,10,True,False,97.05300000000001,"LINESTRING (2.0082731 41.3047686, 2.0090944 41.3042082, 2.0091332 41.3041818)",1,Rambla de Joaquim Vayreda,,,,destination
"[22817818, 93639117]",residential,,True,False,13.571,"LINESTRING (2.0061242 41.306223, 2.0062031 41.3062662, 2.0062448 41.3063035)",,"[""Carrer d'Aribau"", 'Carrer del Centre']",,,,
"[839514622, 839514623]",living_street,10,True,False,175.921,"LINESTRING (2.0061242 41.306223, 2.0064622 41.3059967, 2.006875 41.3057226, 2.007691 41.3051658)",1,"['Rambla de Maria Casas', 'Rambla de Joaquim Vayreda']",,,,destination
93639117,residential,,True,False,47.552,"LINESTRING (2.0062448 41.3063035, 2.0066162 41.3066276)",,Carrer d'Aribau,,,,
839514620,living_street,10,True,False,110.111,"LINESTRING (2.0062448 41.3063035, 2.0052707 41.3069707)",1,Rambla de Maria Casas,,,,destination
839514622,living_street,10,True,False,65.688,"LINESTRING (2.007691 41.3051658, 2.0082731 41.3047686)",1,Rambla de Joaquim Vayreda,,,,destination
"[114660672, 114660665]",residential,30,True,False,12.91,"LINESTRING (2.007691 41.3051658, 2.0077416 41.3051894, 2.0078037 41.3052434)",,"['Carrer de la Mare de Déu de la Mercè', 'Carrer de la Indústria']",,,,
26330818,residential,30,True,False,79.58,"LINESTRING (2.0011816 41.3078922, 2.0011902 41.3078677, 2.0013649 41.3072326, 2.0013728 41.3071912)",1,Carrer de Sant Joan,,,,
22886935,living_street,20,True,False,47.355000000000004,"LINESTRING (2.0052211 41.3032748, 2.0052669 41.3033528, 2.0052722 41.3033825, 2.005277 41.3035842, 2.0052861 41.3036929)",1,Carrer Major,,,,
114091692,residential,,True,False,118.943,"LINESTRING (2.0052211 41.3032748, 2.0051744 41.3033037, 2.0050383 41.3033769, 2.0048984 41.3034182, 2.0048527 41.3034277, 2.0039759 41.3034049, 2.003855 41.3034018)",,Carrer de la Generalitat,,,,
1227612902,living_street,10,True,False,125.505,"LINESTRING (2.0103623 41.3035371, 2.0092307 41.3042796)",1,Rambla de Salvador Lluch,,,,
1227612903,living_street,10,False,True,25.677,"LINESTRING (2.0103623 41.3035371, 2.0104336 41.3034883, 2.0103415 41.3034576, 2.0102834 41.3034383, 2.010241 41.3034237)",1,Rambla de Salvador Lluch,,,,destination
