osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,access
150022955,3,CL-628,Avenida Santander,primary,50,False,False,90.098,"LINESTRING (-3.4860828 42.9322439, -3.4862256 42.9322589, -3.4862719 42.9322637, -3.4863159 42.9322698, -3.4870242 42.9323645, -3.4871719 42.932387)",,,
636357498,3,N-629,Avenida Burgos,trunk,50,False,True,62.056999999999995,"LINESTRING (-3.4860828 42.9322439, -3.4861025 42.9321287, -3.4860967 42.932075, -3.4860889 42.9320419, -3.4860622 42.9319494, -3.4860156 42.9318473, -3.485953 42.9317546, -3.4859235 42.9317107)",,,
1018564068,2,N-629,Avenida Bilbao,trunk,50,False,True,28.939999999999998,"LINESTRING (-3.4860828 42.9322439, -3.4860557 42.9323374, -3.4860529 42.9323626, -3.4860464 42.9324071, -3.4860312 42.9325011)",,,
193423126,2,CL-628,Avenida Santander,primary,50,False,False,48.955,"LINESTRING (-3.4871719 42.932387, -3.4877639 42.9324642)",,,
51576593,,,Calle Juan de Medina,residential,30,False,False,62.125,"LINESTRING (-3.4871719 42.932387, -3.4871528 42.9324298, -3.487135 42.9324697, -3.4869346 42.932918)",,,
104393192,,,Avenida de la Ronda,residential,30,True,False,53.817,"LINESTRING (-3.4871719 42.932387, -3.487282 42.9321951, -3.4873091 42.9320973, -3.4873591 42.9319251)",,,
150022955,3,CL-628,Avenida Santander,primary,50,False,True,90.09800000000001,"LINESTRING (-3.4871719 42.932387, -3.4870242 42.9323645, -3.4863159 42.9322698, -3.4862719 42.9322637, -3.4862256 42.9322589, -3.4860828 42.9322439)",,,
193423135,,,Avenida de la Ronda,residential,,False,True,6.014,"LINESTRING (-3.4876786 42.9311896, -3.4876103 42.9312102)",,,
154822737,,BU-V-5601,Avenida de la Ronda,tertiary,,False,True,138.273,"LINESTRING (-3.4876786 42.9311896, -3.4877031 42.9311414, -3.4877474 42.9309822, -3.4879023 42.9304135, -3.4879189 42.930365, -3.4880579 42.9300733, -3.4881052 42.9299894)",,,
154822746,,BU-V-5601,Calle Pedro Ontañón,tertiary,,False,False,34.659,"LINESTRING (-3.4876786 42.9311896, -3.4877198 42.9312048, -3.487824 42.9312438, -3.4880479 42.9313442)",,,
154822746,,BU-V-5601,Calle Pedro Ontañón,tertiary,,False,False,21.078,"LINESTRING (-3.4886396 42.9316077, -3.4887407 42.9316516, -3.4887989 42.9316909, -3.4888262 42.9317318)",,,
154822746,,BU-V-5601,Calle Pedro Ontañón,tertiary,,False,True,56.384,"LINESTRING (-3.4886396 42.9316077, -3.4881309 42.9313823, -3.4880479 42.9313442)",,,
154905854,,,Camino la Ropa,residential,30,False,True,100.85799999999999,"LINESTRING (-3.4886396 42.9316077, -3.4886748 42.9315729, -3.4886862 42.9315545, -3.4887139 42.93151, -3.4887133 42.9314419, -3.4887455 42.9313718, -3.4887764 42.9313238, -3.4888392 42.93127, -3.4889695 42.9312148, -3.4890623 42.931141, -3.489076 42.9311301, -3.489392 42.9312256, -3.4894211 42.9312742)",,,
1018564069,,CL-628,Avenida Santander,primary,50,False,True,13.191,"LINESTRING (-3.4886499 42.9325748, -3.4884895 42.932558)",,,
154822743,3,BU-V-5601,Calle Juan de Salazar,tertiary,,False,True,53.594,"LINESTRING (-3.4886499 42.9325748, -3.488658 42.9325425, -3.4886718 42.9324869, -3.4887598 42.9320996)",,,
1018564069,,CL-628,Avenida Santander,primary,50,False,False,67.182,"LINESTRING (-3.4886499 42.9325748, -3.489282 42.9326519, -3.4894642 42.9326727)",,,
1018564067,,,Paseo Félix Rodríguez de la Fuente,unclassified,,False,True,21.15,"LINESTRING (-3.48641 42.9340076, -3.486577 42.9341533)",,,
51576593,,,Calle Juan de Medina,residential,30,False,True,58.146,"LINESTRING (-3.48641 42.9340076, -3.4865932 42.9336412, -3.4866557 42.9335166)",,,
1018564070,2,,Calle Juan de Medina,unclassified,30,False,False,83.37599999999999,"LINESTRING (-3.48641 42.9340076, -3.4863164 42.9341579, -3.4859895 42.9346913)",,,
44954458,2,N-629,Avenida Bilbao,trunk,50,False,False,25.936,"LINESTRING (-3.4854519 42.9352946, -3.4854998 42.935064)",,,
44954458,2,N-629,Avenida Bilbao,trunk,50,False,True,9.094,"LINESTRING (-3.4854519 42.9352946, -3.4854375 42.9353757)",,,
51576587,,,Calle Basauri,residential,30,False,False,12.629,"LINESTRING (-3.4854519 42.9352946, -3.4856016 42.9353244)",,,
162165151,,,Paseo Félix Rodríguez de la Fuente,unclassified,,False,True,24.881,"LINESTRING (-3.4871712 42.935664, -3.4872706 42.9358756)",,,
51576587,,,Calle Basauri,residential,30,False,True,68.333,"LINESTRING (-3.4871712 42.935664, -3.4870756 42.9356464, -3.486365 42.9354931)",,,
162165151,,,Paseo Félix Rodríguez de la Fuente,unclassified,,False,False,24.457,"LINESTRING (-3.4871712 42.935664, -3.4871621 42.9356306, -3.4871346 42.9354458)",,,
44954458,2,N-629,Avenida Bilbao,trunk,50,False,False,26.398,"LINESTRING (-3.4853878 42.9356103, -3.4854375 42.9353757)",,,
44954458,2,N-629,Avenida Bilbao,trunk,50,False,True,12.251,"LINESTRING (-3.4853878 42.9356103, -3.485365 42.9357192)",,,
