osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,width,junction,access,tunnel
217233648,Plaza de San Facundo,living_street,False,False,16.093,,,,"LINESTRING (-4.1203356 40.9505165, -4.1201553 40.9505655)",,,,
217233648,Plaza de San Facundo,living_street,False,True,7.076,,,,"LINESTRING (-4.1203356 40.9505165, -4.1204155 40.9504963)",,,,
4613152,Paseo Santo Domingo de Guzmán,primary,True,False,21.203,2,SC-SG-10,50,"LINESTRING (-4.1174055 40.948429, -4.1173837 40.9483152, -4.1173763 40.9482809, -4.117373 40.948266, -4.1173675 40.9482405)",,,,
"[1149391833, 4613125, 1097668853]",Paseo Santo Domingo de Guzmán,primary,False,False,672.4860000000001,2,SC-SG-10,50,"LINESTRING (-4.1174055 40.948429, -4.1174195 40.9485135, -4.1174234 40.9485468, -4.117419 40.948578, -4.1174085 40.9486103, -4.1173924 40.9486405, -4.1173483 40.948715, -4.1172883 40.9488133, -4.1170749 40.9490889, -4.1170009 40.9491871, -4.1169346 40.9492626, -4.116867 40.9493202, -4.1167972 40.9493709, -4.116464 40.949565, -4.1163458 40.9496574, -4.1162501 40.9497446, -4.1160571 40.9499326, -4.1160014 40.95, -4.1159646 40.9500635, -4.1159374 40.9501578, -4.1159266 40.9502525, -4.1159209 40.9503472, -4.1159297 40.9504525, -4.1159505 40.9505539, -4.1159848 40.9506463, -4.1160329 40.950736, -4.116088 40.9508222, -4.1161484 40.9509084, -4.1162267 40.9510108, -4.1163153 40.9511107, -4.1164385 40.9512436, -4.1164872 40.9512851, -4.1166068 40.9513778, -4.1167376 40.9514587, -4.1168708 40.9515249, -4.1170127 40.951584, -4.1174285 40.9517262, -4.1182234 40.9519883, -4.1188002 40.9521802, -4.11953 40.9524171, -4.1195576 40.9524261, -4.1196384 40.9524523, -4.1196646 40.9524607)",,,,
974172168,Plaza de la Artillería,primary,True,False,18.479,3,,40,"LINESTRING (-4.1171537 40.9479388, -4.1171273 40.9479446, -4.117102 40.9479527, -4.1170781 40.9479629, -4.1170559 40.9479753, -4.1170358 40.9479895, -4.1170181 40.9480053, -4.1170029 40.9480226, -4.1169905 40.9480412)",8,roundabout,,
4613146,Cuesta de San Juan,tertiary,True,False,27.427,1,,50,"LINESTRING (-4.117431 40.9481626, -4.1175191 40.9481469, -4.1175882 40.9481437, -4.1176527 40.9481546, -4.1176965 40.948175, -4.1177294 40.9482027)",,,,
902263379,Plaza de la Artillería,primary,True,False,15.964,3,,40,"LINESTRING (-4.117431 40.9481626, -4.117437 40.9481396, -4.1174406 40.9481201, -4.1174403 40.9481, -4.1174371 40.94808, -4.1174309 40.9480605, -4.1174218 40.9480417, -4.1174099 40.9480237)",8,roundabout,,
217233648,Plaza de San Facundo,living_street,False,True,13.771,,,,"LINESTRING (-4.120001 40.9506074, -4.1201553 40.9505655)",,,,
242166440,Calle de San Agustín,living_street,False,True,25.79,,,,"LINESTRING (-4.120001 40.9506074, -4.120288 40.9506899)",,,,
242290789,Calle de San Agustín,residential,False,True,50.364,,,,"LINESTRING (-4.120001 40.9506074, -4.1198486 40.9505663, -4.1195561 40.9504831, -4.1194384 40.9504506)",,,,
530597163,Plaza del Doctor Laguna,living_street,True,False,45.697,,,,"LINESTRING (-4.1214898 40.9499981, -4.1214475 40.9503517, -4.1214409 40.9504074)",,,,
807569384,Plaza del Doctor Laguna,living_street,False,True,17.988,,,,"LINESTRING (-4.1214898 40.9499981, -4.1214941 40.9499253, -4.1214307 40.9498504)",,,,
"[4613162, 423769894]","['Plaza del Conde de Cheste', 'Cuesta de San Juan']","['residential', 'tertiary']",False,False,179.87900000000002,2,,50,"LINESTRING (-4.1177294 40.9482027, -4.1177458 40.9482336, -4.1177493 40.9482585, -4.1177488 40.9482818, -4.1177417 40.9483055, -4.1176629 40.9484308, -4.1173512 40.9489194, -4.1170607 40.949315, -4.117047 40.9493345, -4.1170333 40.9493596, -4.1170316 40.9493848, -4.1170372 40.94941, -4.1170653 40.9494447, -4.1171971 40.9495615, -4.1172864 40.9496118)",,,,
4613163,Cuesta de San Juan,tertiary,True,False,11.933000000000002,1,,50,"LINESTRING (-4.1177294 40.9482027, -4.1177201 40.9481727, -4.1177061 40.9481428, -4.1176845 40.9481259, -4.1176599 40.9481155)",,,,
48304946,Calle del Serafín,living_street,True,False,12.412,,,,"LINESTRING (-4.1214409 40.9504074, -4.1215326 40.9504034, -4.1215885 40.9504019)",,,,
"[294377129, 242166438]","['Calle San Facundo', 'Plaza del Doctor Laguna']",living_street,False,"[False, True]",86.747,,,,"LINESTRING (-4.1214409 40.9504074, -4.1213317 40.9504131, -4.1208666 40.9504682, -4.1204569 40.9504926, -4.1204155 40.9504963)",,,,
95949585,Calle San Gabriel,secondary,True,False,12.559000000000001,2,,50,"LINESTRING (-4.1124592 40.9473721, -4.1124823 40.9473124, -4.1125101 40.9472662)",,,,
"[971024019, 25623524]",Calle San Gabriel,secondary,False,True,446.43,2,,50,"LINESTRING (-4.1124592 40.9473721, -4.112513 40.9474381, -4.1125476 40.9474906, -4.1126538 40.9476108, -4.1127809 40.9477467, -4.1128482 40.9478186, -4.1128858 40.9478627, -4.112916 40.9479067, -4.1129759 40.9480352, -4.1131024 40.9485921, -4.1131075 40.9487362, -4.1130834 40.9488627, -4.1130186 40.9489852, -4.1129258 40.9490911, -4.1124898 40.9494343, -4.1124619 40.9494571, -4.1116843 40.9500926, -4.111586 40.9502171, -4.1115106 40.9504078, -4.1114868 40.9505977, -4.1115018 40.950698, -4.1115067 40.950761, -4.1115085 40.9507843, -4.1115021 40.950812, -4.111492 40.9508341)",,,,
42327070,Glorieta de Dionisio Duque,primary,True,False,12.008999999999999,2,,50,"LINESTRING (-4.1123708 40.9472552, -4.1123879 40.9472609, -4.1124048 40.9472651, -4.1124222 40.9472683, -4.1124396 40.9472702, -4.1124631 40.9472709, -4.1124869 40.9472696, -4.1125101 40.9472662)",,roundabout,,
95949583,Calle San Gabriel,secondary,True,False,15.004999999999999,1,,50,"LINESTRING (-4.1123708 40.9472552, -4.112424 40.9473162, -4.1124592 40.9473721)",,,,
1162405578,Glorieta de Dionisio Duque,primary,True,False,6.045999999999999,2,,50,"LINESTRING (-4.1125101 40.9472662, -4.1125275 40.9472621, -4.1125445 40.9472569, -4.1125602 40.9472507, -4.1125752 40.9472436)",,roundabout,,
42327073,Calle del Soldado Español,residential,False,False,154.448,1,,30,"LINESTRING (-4.1126544 40.9470797, -4.112683 40.9470753, -4.1127126 40.9470708, -4.1127986 40.9470578, -4.1129003 40.9470562, -4.1131475 40.9471187, -4.1132165 40.9471733, -4.1135184 40.9475265, -4.113849 40.9479692)",,,,
901724639,Glorieta de Dionisio Duque,primary,True,False,19.368000000000002,2,,50,"LINESTRING (-4.1126544 40.9470797, -4.1126409 40.9470523, -4.1126262 40.9470332, -4.1126091 40.9470168, -4.1125886 40.947002, -4.1125641 40.9469888, -4.1125473 40.9469819, -4.1125296 40.9469763, -4.1125114 40.9469719, -4.1124927 40.9469689)",,roundabout,,
"[75507218, 42327069]",Avenida Padre Claret,primary,True,False,43.94500000000001,"['2', '4']",,50,"LINESTRING (-4.1124927 40.9469689, -4.1124453 40.9469191, -4.1124296 40.946894, -4.1124186 40.9468645, -4.1123814 40.9467796, -4.1123415 40.946689, -4.1122951 40.9466055)",,,,
"[901724632, 902803873]",Glorieta de Dionisio Duque,primary,True,False,13.04,2,,50,"LINESTRING (-4.1124927 40.9469689, -4.1124719 40.9469671, -4.1124507 40.946967, -4.1124294 40.9469686, -4.1124076 40.9469721, -4.1123862 40.9469774, -4.1123693 40.9469832, -4.1123449 40.9469941)",,roundabout,,
42327070,Glorieta de Dionisio Duque,primary,True,False,27.886,2,,50,"LINESTRING (-4.1122872 40.9470408, -4.1122698 40.9470691, -4.1122603 40.9470994, -4.1122593 40.9471308, -4.1122668 40.9471617, -4.1122742 40.9471775, -4.1122837 40.9471924, -4.1122949 40.9472059, -4.1123071 40.9472178, -4.1123207 40.9472287, -4.1123366 40.947239, -4.1123545 40.9472484, -4.1123708 40.9472552)",,roundabout,,
46424468,Calle de Los Bomberos,tertiary,False,False,50.583,2,,,"LINESTRING (-4.1122872 40.9470408, -4.1122493 40.9470259, -4.1121636 40.9469925, -4.1119074 40.9468929, -4.1117366 40.9468642)",,,,
42327074,Calle Santa Catalina,residential,True,False,6.112,,,50,"LINESTRING (-4.1118588 40.9510777, -4.1119197 40.9511078)",,,,
242571706,Calle Santa Catalina,residential,False,True,33.022,,,20,"LINESTRING (-4.1118588 40.9510777, -4.1118236 40.9510569, -4.1117058 40.9509265, -4.1116271 40.9508395)",,,,
46424847,Calle Antonio Coronel,residential,False,True,130.263,,,50,"LINESTRING (-4.1133944 40.9525294, -4.113396 40.9524671, -4.1134162 40.9520076, -4.113427 40.951834, -4.1134498 40.9514699, -4.1134725 40.9514171, -4.1134952 40.9513642)",,,,
241974770,Calle Plaza de San Martín,living_street,False,True,22.285999999999998,,,,"LINESTRING (-4.1213284 40.9491271, -4.1215374 40.9491237, -4.1215937 40.9491228)",,,,
"[294365787, 294365788, 241974773, 241974771]","['Calle de José Canalejas', 'Calle del Seminario', 'Plaza de Adolfo Suárez', 'Plaza de los Espejos']",living_street,True,False,145.35500000000002,,,,"LINESTRING (-4.1213284 40.9491271, -4.1208539 40.9491031, -4.1208019 40.9490981, -4.1205408 40.9490859, -4.1205378 40.9490454, -4.1202669 40.9490277, -4.1200567 40.9490483, -4.1197122 40.9492071)",,,,
241974770,Calle Plaza de San Martín,living_street,False,False,22.285999999999998,,,,"LINESTRING (-4.1215937 40.9491228, -4.1215374 40.9491237, -4.1213284 40.9491271)",,,,
"[71803594, 46424735]","['Calle de José Canalejas', 'Calle de la Herrería']",living_street,True,False,98.02700000000002,,,,"LINESTRING (-4.1224817 40.9495236, -4.1224973 40.9493715, -4.1220674 40.9492263, -4.1219046 40.949178, -4.1215937 40.9491228)",,,,
807569379,Calle de la Herrería,living_street,False,False,37.017,,,,"LINESTRING (-4.1224817 40.9495236, -4.1224812 40.9497478, -4.1224959 40.9498248, -4.1225016 40.9498554)",,,,
807569379,Calle de la Herrería,living_street,False,True,37.016999999999996,,,,"LINESTRING (-4.1225016 40.9498554, -4.1224959 40.9498248, -4.1224812 40.9497478, -4.1224817 40.9495236)",,,,
"[294377128, 4613156]",Calle de Arias Dávila,living_street,True,False,82.348,,,,"LINESTRING (-4.1214307 40.9498504, -4.121454 40.9497861, -4.1214996 40.9496838, -4.1215147 40.9495453, -4.1215544 40.9493884, -4.1215937 40.9491228)",,,,
807569384,Plaza del Doctor Laguna,living_street,False,False,17.988,,,,"LINESTRING (-4.1214307 40.9498504, -4.1214941 40.9499253, -4.1214898 40.9499981)",,,,
241974789,Plaza de San Facundo,living_street,True,False,17.764,,,,"LINESTRING (-4.120288 40.9506899, -4.1201553 40.9505655)",,,,
242166440,Calle de San Agustín,living_street,False,False,25.79,,,,"LINESTRING (-4.120288 40.9506899, -4.120001 40.9506074)",,,,
242166443,Plaza de San Facundo,living_street,True,False,19.691,,,,"LINESTRING (-4.120288 40.9506899, -4.1203356 40.9505165)",,,,
242166440,Calle de San Agustín,living_street,False,True,45.229,,,,"LINESTRING (-4.120288 40.9506899, -4.1203623 40.9507118, -4.1204586 40.9507401, -4.1205174 40.9507545, -4.120676 40.9507933, -4.1207422 40.9508095, -4.1207967 40.950823)",,,,
"[46424731, 294365791, 241974775]","['Plaza del Seminario', 'Calle del Conde Gazzola Ceretto', 'Calle del Obispo Gandásegui']",living_street,False,True,162.376,,,,"LINESTRING (-4.1199498 40.9483601, -4.1192122 40.948625, -4.1190654 40.9486777, -4.1193948 40.9489558, -4.1195509 40.9490875, -4.1197122 40.9492071)",,,,
127212414,Calle de Ochoa Ondategui,residential,True,False,106.96800000000002,,,50,"LINESTRING (-4.1150279 40.9468982, -4.1154058 40.9471043, -4.1157989 40.9473187, -4.1160788 40.9474399)",,,,
294484404,Calle de San Alfonso Rodríguez,residential,False,True,49.397,,,50,"LINESTRING (-4.1150279 40.9468982, -4.1147959 40.9468349, -4.114625 40.9468042, -4.1144602 40.9467904)",,,,
241974766,Calle de Eulogio Martín Higuera,living_street,True,False,50.168,,,,"LINESTRING (-4.1198227 40.9492951, -4.1196366 40.9494646, -4.1194612 40.9496538)",,,,
"[241974765, 294365789]","['Plaza del Seminario', 'Calle Domingo Soto']",living_street,True,False,39.953,,,,"LINESTRING (-4.1198227 40.9492951, -4.1198392 40.9493068, -4.1202058 40.9495079)",,,,
241974766,Calle de Eulogio Martín Higuera,living_street,True,False,12.967,,,,"LINESTRING (-4.11929 40.9499098, -4.1191475 40.9499547)",,,,
294484404,Calle de San Alfonso Rodríguez,residential,False,False,12.052,,,50,"LINESTRING (-4.1143167 40.9467902, -4.1144602 40.9467904)",,,,
127212416,Calle de San Alfonso Rodríguez,residential,True,False,65.42399999999999,,,50,"LINESTRING (-4.1143167 40.9467902, -4.1142518 40.9467743, -4.1137464 40.9466411, -4.1135947 40.9465745)",,,,
241834804,Plaza del Salvador,residential,False,True,32.214,,,50,"LINESTRING (-4.1143167 40.9467902, -4.1143143 40.9468557, -4.1143063 40.9470798)",,,,
169466804,Calle Jerónimo de Aliaga,tertiary,False,False,106.899,2,,50,"LINESTRING (-4.114498 40.9524274, -4.1144666 40.9523853, -4.1144506 40.9523524, -4.1144434 40.9523286, -4.1144042 40.9521456, -4.1143587 40.9520257, -4.1142817 40.9518877, -4.1141654 40.9517257, -4.1140581 40.9516163, -4.1139799 40.9515729)",,,,
