osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,tunnel
31827573,False,2,,Avenida de Calvo Sotelo,secondary,50,True,156.304,"LINESTRING (-6.0912973 40.0269914, -6.0911862 40.0270232, -6.0911135 40.0270733, -6.0901205 40.027925, -6.0900507 40.0280074)",,,
183798399,False,,,Calle de Eulogio González,residential,,False,11.47,"LINESTRING (-6.0929156 40.0271428, -6.0930478 40.0271626)",,,
59139177,True,,,,residential,,False,12.793,"LINESTRING (-6.0929156 40.0271428, -6.0928439 40.027097, -6.0928178 40.0270583)",,,
649218748,False,1,,Calle del Sol,living_street,,False,9.473,"LINESTRING (-6.0866656 40.0307274, -6.0865608 40.030756)",,,
183299896,False,,,,residential,,True,51.115,"LINESTRING (-6.0866656 40.0307274, -6.086476 40.0303397, -6.0864551 40.0302969)",,,
183289800,False,,,Calle Manuel Bermejo,residential,,False,17.155,"LINESTRING (-6.095745 40.029896, -6.095916 40.0298144)",,,
183289800,False,,,Calle Manuel Bermejo,residential,,True,13.79,"LINESTRING (-6.095745 40.029896, -6.0955955 40.0299437)",,,
183289800,False,,,Calle Manuel Bermejo,residential,,True,17.155,"LINESTRING (-6.095916 40.0298144, -6.095745 40.029896)",,,
183798391,True,,,Calle Bajada de San Lázaro,residential,,False,63.279,"LINESTRING (-6.095916 40.0298144, -6.095923 40.0297144, -6.0957748 40.0294695, -6.0956322 40.0293031)",,,
184508055,False,,,Calle Juan Vázquez,residential,,False,40.752,"LINESTRING (-6.0940407 40.0303235, -6.0942086 40.0306667)",,,
183289800,False,,,Calle Manuel Bermejo,residential,,False,138.954,"LINESTRING (-6.0940407 40.0303235, -6.0953795 40.0299949, -6.0955955 40.0299437)",,,
183289800,False,,,Calle Manuel Bermejo,residential,,True,112.43,"LINESTRING (-6.0940407 40.0303235, -6.0937263 40.0303827, -6.0927369 40.0304751)",,,
72452982,False,,,Ronda del Salvador,residential,,True,45.327,"LINESTRING (-6.0922591 40.0310041, -6.092346 40.0306973, -6.0923735 40.030606)",,,
658226468,True,,,Ronda del Salvador,residential,,False,149.049,"LINESTRING (-6.0922591 40.0310041, -6.0920866 40.0312431, -6.0912958 40.0316461, -6.0908594 40.0317089)",,,
183289970,False,,,Calle Claudio Coello,residential,,False,41.447,"LINESTRING (-6.0893678 40.0333498, -6.0895847 40.0336835)",,,
259258127,True,,,Calle Sor Valentina Mirón,residential,,False,154.18200000000002,"LINESTRING (-6.0893678 40.0333498, -6.0903404 40.0327082, -6.0904243 40.0326529, -6.0907157 40.0324251)",,,
72452982,False,,,Ronda del Salvador,residential,,False,7.383,"LINESTRING (-6.092393 40.0305413, -6.0923735 40.030606)",,,
183289798,True,,,,residential,,False,6.67,"LINESTRING (-6.092393 40.0305413, -6.0924569 40.0305066)",,,
183289776,True,,,Plaza de la Berrozana,residential,,False,11.247,"LINESTRING (-6.0926236 40.0304385, -6.0926266 40.0304133, -6.0926209 40.0303884, -6.0926068 40.0303655, -6.0925854 40.0303463)",,roundabout,
1168467716,True,,,,residential,,False,5.726,"LINESTRING (-6.093728 40.027363, -6.0937929 40.0273495)",,,
"[649573970, 252668450]",True,,,"['Calle de Eulogio González', 'Calle Ronda de Higuerillas']",residential,,False,278.985,"LINESTRING (-6.093728 40.027363, -6.0940513 40.0275975, -6.095042 40.0281644, -6.0951385 40.0282196, -6.0955464 40.0283261, -6.0956446 40.0283517, -6.0957533 40.0284051, -6.095783 40.028517, -6.095731 40.0286278, -6.0954929 40.0288644, -6.0954342 40.0289421)",,,
441662240,True,,,,residential,,False,10.47,"LINESTRING (-6.0927369 40.0304751, -6.0926236 40.0304385)",,,
183289800,False,,,Calle Manuel Bermejo,residential,,False,112.43,"LINESTRING (-6.0927369 40.0304751, -6.0937263 40.0303827, -6.0940407 40.0303235)",,,
259258127,True,,,Calle Sor Valentina Mirón,residential,,False,82.686,"LINESTRING (-6.0920164 40.0316725, -6.0921409 40.0315651, -6.0923177 40.0312606, -6.0923224 40.0311137, -6.0922591 40.0310041)",,,
648208235,False,,,Calle San Julián,residential,,True,22.926,"LINESTRING (-6.0920164 40.0316725, -6.0920753 40.0317148, -6.092125 40.0317506, -6.0922315 40.0317934)",,,
183289963,True,,,Calle Hernando Monroy,residential,,False,94.545,"LINESTRING (-6.0889957 40.0330402, -6.0890186 40.0331243, -6.0888587 40.0333335, -6.0885741 40.0335827, -6.0885735 40.0336315, -6.0885952 40.0336658, -6.0886402 40.0337137, -6.088696 40.0337278)",,,
658226466,False,,,Calle Ronda de Higuerillas,residential,,False,4.534,"LINESTRING (-6.0953248 40.0290385, -6.0953597 40.0290077)",,,
"[658226465, 658226466, 183289909]",False,,,Calle Ronda de Higuerillas,residential,,True,282.77799999999996,"LINESTRING (-6.0953248 40.0290385, -6.0952312 40.0291318, -6.0950542 40.0295325, -6.0948279 40.0297573, -6.094673 40.029816, -6.0942999 40.0298951, -6.093662 40.0300303, -6.09289 40.030194, -6.0926785 40.0302445)",,,
183289814,True,,,,residential,,False,17.445,"LINESTRING (-6.0926785 40.0302445, -6.0925654 40.030277, -6.092505 40.0303218)",,,
"[658226465, 658226466, 183289909]",False,,,Calle Ronda de Higuerillas,residential,,False,282.778,"LINESTRING (-6.0926785 40.0302445, -6.09289 40.030194, -6.093662 40.0300303, -6.0942999 40.0298951, -6.094673 40.029816, -6.0948279 40.0297573, -6.0950542 40.0295325, -6.0952312 40.0291318, -6.0953248 40.0290385)",,,
83265980,True,,,Calle Ronda del Salvador,residential,,False,41.421,"LINESTRING (-6.0894013 40.0328345, -6.0889957 40.0330402)",,,
83265984,False,,,Calle Pedro de Lorenzo,residential,,True,21.56,"LINESTRING (-6.0894013 40.0328345, -6.0892502 40.0326789)",,,
183289760,True,1,,Calle Santa Elena,residential,,False,88.136,"LINESTRING (-6.0843233 40.0310963, -6.0852595 40.0307581)",,,
127395056,True,1,,Calle de San Roque,residential,,False,38.536,"LINESTRING (-6.0845483 40.031397, -6.0843505 40.0311326, -6.0843233 40.0310963)",,,
36143570,False,,,,secondary,50,False,4.189,"LINESTRING (-6.0943255 40.0263214, -6.0943679 40.0263023)",,,
127439988,True,1,,,residential,,False,16.607,"LINESTRING (-6.0943255 40.0263214, -6.0944557 40.0264326)",,,
"[36143569, 36143570]",False,2,,Puente de Trujillo,secondary,50,True,134.137,"LINESTRING (-6.0943255 40.0263214, -6.094297 40.0263302, -6.0928911 40.0268201)",yes,,
127439993,True,1,,,residential,,False,6.365,"LINESTRING (-6.0944557 40.0264326, -6.0944685 40.0263762)",,,
458493600,False,,,Paseo de la Ribera,residential,,True,57.518,"LINESTRING (-6.0944557 40.0264326, -6.09457 40.0266428, -6.0947822 40.0268825)",,,
183289778,False,,,Calle Juan Antonio,residential,,False,47.846000000000004,"LINESTRING (-6.0896967 40.0277709, -6.0897037 40.0276641, -6.0897393 40.0275195, -6.0898119 40.0273523)",,,
183798402,True,1,,Calle de Juan Alfonso de Almaraz,residential,,False,56.506,"LINESTRING (-6.0896967 40.0277709, -6.089575 40.0277691, -6.0891409 40.0280175)",,,
183798402,True,1,,Calle de Juan Alfonso de Almaraz,residential,,False,18.429,"LINESTRING (-6.0878742 40.028456, -6.0877497 40.0284809, -6.0876721 40.0285123)",,,
653995124,True,,,,living_street,,False,17.887999999999998,"LINESTRING (-6.0878742 40.028456, -6.0878037 40.0284507, -6.087759 40.0284429, -6.0876814 40.0284031)",,,
183289847,True,,,Calle Santo Domingo,residential,,False,10.318,"LINESTRING (-6.0871059 40.0287696, -6.0871536 40.0288549)",,,
183798402,True,1,,Calle de Juan Alfonso de Almaraz,residential,,False,103.36600000000001,"LINESTRING (-6.0871059 40.0287696, -6.0870049 40.0288177, -6.0862664 40.0291692, -6.0862144 40.0291976, -6.0862058 40.0292122, -6.0862045 40.0292268, -6.0862198 40.029256, -6.0862629 40.0293081)",,,
31827573,False,2,,Avenida de Calvo Sotelo,secondary,50,False,73.177,"LINESTRING (-6.0892409 40.0287988, -6.0893289 40.0287469, -6.0893543 40.0287304, -6.0897266 40.0283899, -6.0898001 40.0283031)",,,
31827573,False,2,,Avenida de Calvo Sotelo,secondary,50,True,19.149,"LINESTRING (-6.0892409 40.0287988, -6.0891562 40.0288397, -6.0890415 40.0288773)",,,
127439994,True,1,,Calle de la Merced,residential,,False,75.82900000000001,"LINESTRING (-6.0892409 40.0287988, -6.0892067 40.0287186, -6.0892381 40.0286472, -6.089331 40.0285449, -6.0895268 40.0281766)",,,
183289759,True,1,N-110,Avenida del Valle,secondary,50,False,133.367,"LINESTRING (-6.0849751 40.0299877, -6.0854955 40.0297293, -6.0857915 40.0295825, -6.0862865 40.0293318)",,,
"[651132384, 663877070]",False,,,Calle San Gil,"['living_street', 'residential']",,False,52.237,"LINESTRING (-6.0849751 40.0299877, -6.0850276 40.0300568, -6.0850523 40.0300953, -6.0854356 40.0302803)",,,
183289759,True,1,N-110,Avenida del Valle,secondary,50,False,27.208,"LINESTRING (-6.0847091 40.0301233, -6.0849751 40.0299877)",,,
127439990,False,,,Calle Antonio Cadena,residential,,True,84.732,"LINESTRING (-6.0847091 40.0301233, -6.0847692 40.0301876, -6.0852595 40.0307581)",,,
252668451,False,2,,Avenida de La Salle,secondary,50,False,7.293,"LINESTRING (-6.0863973 40.0303453, -6.0864551 40.0302969)",,,
252668451,False,2,,Avenida de La Salle,secondary,50,True,84.294,"LINESTRING (-6.0863973 40.0303453, -6.0859529 40.0307721, -6.0858199 40.0309583)",,,
183289941,False,,,Calle Isabel de Roco,living_street,,True,47.072,"LINESTRING (-6.0898862 40.0262865, -6.0899206 40.0263488, -6.0900001 40.0265301, -6.0900684 40.026686)",,,
658226466,False,,,Calle Ronda de Higuerillas,residential,,True,9.667,"LINESTRING (-6.0954342 40.0289421, -6.0953597 40.0290077)",,,
183091690,False,,,Calle de Tenerías,residential,,False,33.496,"LINESTRING (-6.0954342 40.0289421, -6.0956514 40.0289828, -6.0958206 40.0289719)",,,
183091690,False,,,Calle de Tenerías,residential,,True,33.496,"LINESTRING (-6.0958206 40.0289719, -6.0956514 40.0289828, -6.0954342 40.0289421)",,,
183091700,True,,,Calle Bajada de San Lázaro,residential,,False,40.17,"LINESTRING (-6.0956322 40.0293031, -6.0958206 40.0289719)",,,
183798391,True,,,Calle Bajada de San Lázaro,residential,,False,39.379,"LINESTRING (-6.0956322 40.0293031, -6.0953248 40.0290385)",,,
183289973,False,,,Calle Jesús Nazareno,residential,,False,161.108,"LINESTRING (-6.0909943 40.0262505, -6.0910593 40.0264211, -6.0910945 40.026445, -6.0911536 40.0264539, -6.0918297 40.0264494, -6.0918643 40.0264642, -6.0918882 40.0264955, -6.0918916 40.0265279, -6.091879 40.0265613, -6.0918537 40.0265951, -6.0918204 40.0266238, -6.0917786 40.0266427, -6.0916075 40.0266419, -6.0914096 40.026641, -6.0912361 40.0266861)",,,
183798397,False,,,Calle Diego de Jerez,residential,,False,146.26200000000003,"LINESTRING (-6.0909943 40.0262505, -6.0911588 40.0262134, -6.0923242 40.0262956, -6.0924792 40.0263065, -6.0925392 40.0263249, -6.092591 40.0263558, -6.092654 40.026405)",,,
"[183798394, 183798397]",False,,,Calle Diego de Jerez,residential,,True,100.552,"LINESTRING (-6.0909943 40.0262505, -6.0903041 40.0263938, -6.090132 40.0265156, -6.09011 40.0265746, -6.0900684 40.026686)",,,
183798397,False,,,Calle Diego de Jerez,residential,,True,146.262,"LINESTRING (-6.092654 40.026405, -6.092591 40.0263558, -6.0925392 40.0263249, -6.0924792 40.0263065, -6.0923242 40.0262956, -6.0911588 40.0262134, -6.0909943 40.0262505)",,,
649573974,True,,,,residential,,False,14.379,"LINESTRING (-6.092654 40.026405, -6.0926676 40.0264584, -6.0926769 40.026487, -6.0926933 40.0265049, -6.0927201 40.0265165)",,,
649573975,False,,,Calle Toledillo,residential,,True,9.605,"LINESTRING (-6.0928329 40.0265155, -6.0927201 40.0265165)",,,
649573971,False,,,Calle Tajabor,residential,,False,89.51499999999999,"LINESTRING (-6.0928329 40.0265155, -6.0929231 40.0265383, -6.0930068 40.0265731, -6.0930702 40.0266172, -6.0931492 40.0266913, -6.0931866 40.0267423, -6.0931956 40.0267934, -6.0931827 40.0269437, -6.0931342 40.0271782)",,,
649573973,True,,,Calle Tajabor,residential,,False,19.759,"LINESTRING (-6.0928329 40.0265155, -6.0928024 40.0265046, -6.0927536 40.0264813, -6.0927069 40.026445, -6.092654 40.026405)",,,
649573975,False,,,Calle Toledillo,residential,,False,9.605,"LINESTRING (-6.0927201 40.0265165, -6.0928329 40.0265155)",,,
183289775,False,,,Calle Toledillo,residential,,True,91.31700000000001,"LINESTRING (-6.0927201 40.0265165, -6.0926679 40.0265341, -6.0926196 40.0265661, -6.0926076 40.0265893, -6.092578 40.0266465, -6.0925387 40.0267412, -6.0925184 40.026761, -6.092485 40.0267673, -6.0923056 40.0267084, -6.0920931 40.0266821, -6.0918632 40.0266639)",,,
183289775,False,,,Calle Toledillo,residential,,False,91.31700000000001,"LINESTRING (-6.0918632 40.0266639, -6.0920931 40.0266821, -6.0923056 40.0267084, -6.092485 40.0267673, -6.0925184 40.026761, -6.0925387 40.0267412, -6.092578 40.0266465, -6.0926076 40.0265893, -6.0926196 40.0265661, -6.0926679 40.0265341, -6.0927201 40.0265165)",,,
183289973,False,,,Calle Jesús Nazareno,residential,,True,161.10799999999998,"LINESTRING (-6.0912361 40.0266861, -6.0914096 40.026641, -6.0916075 40.0266419, -6.0917786 40.0266427, -6.0918204 40.0266238, -6.0918537 40.0265951, -6.091879 40.0265613, -6.0918916 40.0265279, -6.0918882 40.0264955, -6.0918643 40.0264642, -6.0918297 40.0264494, -6.0911536 40.0264539, -6.0910945 40.026445, -6.0910593 40.0264211, -6.0909943 40.0262505)",,,
183289941,False,,,Calle Isabel de Roco,living_street,,False,47.072,"LINESTRING (-6.0900684 40.026686, -6.0900001 40.0265301, -6.0899206 40.0263488, -6.0898862 40.0262865)",,,
"[183798394, 183798397]",False,,,Calle Diego de Jerez,residential,,False,100.55199999999999,"LINESTRING (-6.0900684 40.026686, -6.09011 40.0265746, -6.090132 40.0265156, -6.0903041 40.0263938, -6.0909943 40.0262505)",,,
183798394,False,,,Calle Diego de Jerez,residential,,True,44.2,"LINESTRING (-6.0900684 40.026686, -6.090055 40.0267227, -6.0900277 40.0267973, -6.0899862 40.0269108, -6.0899037 40.0270622)",,,
183289974,True,,,Calle de Alonso Monroy,residential,,False,94.919,"LINESTRING (-6.0908296 40.0270039, -6.0898119 40.0273523)",,,
183798393,True,,,Calle Diego Carvajal,residential,,False,130.939,"LINESTRING (-6.0908296 40.0270039, -6.0904836 40.0272818, -6.090132 40.0274135, -6.0899824 40.0274909, -6.089844 40.0276384, -6.0896967 40.0277709)",,,
183798403,True,,,Calle de María Rozas,residential,,False,54.68599999999999,"LINESTRING (-6.0892762 40.0271534, -6.0893858 40.0272789, -6.0895055 40.0273104, -6.0895707 40.0273002, -6.0896492 40.0273075, -6.0898119 40.0273523)",,,
183289969,True,,,Calle Obispo Domingo,residential,,False,46.886,"LINESTRING (-6.0888221 40.0273919, -6.0892762 40.0271534)",,,
"[653995155, 649588884, 183798403]",True,,,"['Calle de Fernando Calvo', 'Calle de María Rozas', 'Calle Fray Alfonso Fernandez']",residential,,False,130.775,"LINESTRING (-6.0888221 40.0273919, -6.0885437 40.0270864, -6.0890043 40.0268421, -6.0892762 40.0271534)",,,
649588885,False,,,Calle Obispo Domingo,residential,,False,24.557,"LINESTRING (-6.0888221 40.0273919, -6.0885816 40.0275138)",,,
649588885,False,,,Calle Obispo Domingo,residential,,True,24.557,"LINESTRING (-6.0885816 40.0275138, -6.0888221 40.0273919)",,,
31827573,False,2,,Avenida de Calvo Sotelo,secondary,50,True,39.197,"LINESTRING (-6.0900507 40.0280074, -6.0898001 40.0283031)",,,
183798395,True,,,Calle Juan Gómez Pasajero,residential,,False,40.001,"LINESTRING (-6.0900507 40.0280074, -6.0896967 40.0277709)",,,
31827573,False,2,,Avenida de Calvo Sotelo,secondary,50,False,156.304,"LINESTRING (-6.0900507 40.0280074, -6.0901205 40.027925, -6.0911135 40.0270733, -6.0911862 40.0270232, -6.0912973 40.0269914)",,,
183289956,True,,,Calle de Fernando Calvo,residential,,False,74.672,"LINESTRING (-6.0891409 40.0280175, -6.0888221 40.0273919)",,,
183798402,True,1,,Calle de Juan Alfonso de Almaraz,residential,,False,121.19999999999999,"LINESTRING (-6.0891409 40.0280175, -6.0889123 40.0281438, -6.0886856 40.0282691, -6.088593 40.0283012, -6.0882782 40.0284101, -6.0881685 40.0284481, -6.0879974 40.0284527, -6.0878742 40.028456)",,,
183289847,True,,,Calle Santo Domingo,residential,,False,63.412,"LINESTRING (-6.0870505 40.0282009, -6.0870558 40.0282558, -6.0871059 40.0287696)",,,
653995122,False,,,Paseo Caño Soso,living_street,,True,62.021,"LINESTRING (-6.0870505 40.0282009, -6.0872119 40.0281776, -6.0873692 40.0282101, -6.0876814 40.0284031)",,,
183289758,True,1,N-110,Avenida del Valle,secondary,50,False,91.055,"LINESTRING (-6.0871536 40.0288549, -6.0870186 40.0289232, -6.0862629 40.0293081)",,,
183798392,False,,,Calle Coria,living_street,,True,20.2,"LINESTRING (-6.0951295 40.0289439, -6.0948946 40.0289184)",,,
183798392,False,,,Calle Coria,living_street,,False,20.880000000000003,"LINESTRING (-6.0951295 40.0289439, -6.0952212 40.0289641, -6.0952316 40.0289664, -6.0953597 40.0290077)",,,
183798396,True,,,Calle Rincón de la Magdalena,living_street,,False,81.957,"LINESTRING (-6.0951295 40.0289439, -6.0952951 40.0288138, -6.0951904 40.0285618, -6.0948358 40.0286663)",,,
1168467712,True,1,,Calle de Juan Alfonso de Almaraz,residential,,False,3.314,"LINESTRING (-6.0862629 40.0293081, -6.0862865 40.0293318)",,,
183289776,True,,,Plaza de la Berrozana,residential,,False,22.532,"LINESTRING (-6.092505 40.0303218, -6.0924675 40.0303255, -6.0924331 40.0303376, -6.0924051 40.030357, -6.0923859 40.0303819, -6.0923774 40.0304101, -6.0923802 40.030439, -6.0923942 40.0304659)",,roundabout,
83265986,True,,,,residential,,False,13.955,"LINESTRING (-6.0925854 40.0303463, -6.0926103 40.0303044, -6.0926785 40.0302445)",,,
183289776,True,,,Plaza de la Berrozana,residential,,False,7.507,"LINESTRING (-6.0925854 40.0303463, -6.0925614 40.0303333, -6.0925341 40.030325, -6.092505 40.0303218)",,roundabout,
183289791,True,,,,residential,,False,8.385,"LINESTRING (-6.0923942 40.0304659, -6.092393 40.0305413)",,,
183289776,True,,,Plaza de la Berrozana,residential,,False,7.0969999999999995,"LINESTRING (-6.0923942 40.0304659, -6.0924211 40.0304903, -6.0924569 40.0305066)",,roundabout,
183289831,True,,,,residential,,False,13.912,"LINESTRING (-6.0925755 40.0304946, -6.0927369 40.0304751)",,,
183289776,True,,,Plaza de la Berrozana,residential,,False,7.6080000000000005,"LINESTRING (-6.0925755 40.0304946, -6.0925973 40.0304791, -6.0926136 40.03046, -6.0926236 40.0304385)",,roundabout,
183289776,True,,,Plaza de la Berrozana,residential,,False,10.571000000000002,"LINESTRING (-6.0924569 40.0305066, -6.0924975 40.0305129, -6.0925385 40.0305088, -6.0925755 40.0304946)",,roundabout,
127439990,False,,,Calle Antonio Cadena,residential,,False,84.732,"LINESTRING (-6.0852595 40.0307581, -6.0847692 40.0301876, -6.0847091 40.0301233)",,,
183289760,True,1,,Calle Santa Elena,residential,,False,110.216,"LINESTRING (-6.0852595 40.0307581, -6.0855248 40.0306697, -6.0857064 40.0306076, -6.0860719 40.0304596, -6.0863543 40.0303184, -6.0863973 40.0303453)",,,
183666811,True,,,Calle de Santa Ana,living_street,,False,75.123,"LINESTRING (-6.0895517 40.0310828, -6.0898676 40.0309129, -6.0902859 40.0307084)",,,
183289933,True,,,,living_street,,False,33.007,"LINESTRING (-6.0897818 40.0313217, -6.0895517 40.0310828)",,,
183289977,False,,,Plaza del Salvador,residential,,True,39.79,"LINESTRING (-6.0897818 40.0313217, -6.0900186 40.0316302)",,,
183289977,False,,,Plaza del Salvador,residential,,False,81.79,"LINESTRING (-6.0897818 40.0313217, -6.0894716 40.0314718, -6.0893859 40.0316133, -6.0894444 40.0317768, -6.0895961 40.0318331)",,,
183289977,False,,,Plaza del Salvador,residential,,False,39.79,"LINESTRING (-6.0900186 40.0316302, -6.0897818 40.0313217)",,,
183289977,False,,,Plaza del Salvador,residential,,True,28.419,"LINESTRING (-6.0900186 40.0316302, -6.089745 40.0317766)",,,
183799826,True,,,Calle Gregorio Vargas,living_street,,False,26.306,"LINESTRING (-6.0908594 40.0317089, -6.0910568 40.0318909)",,,
658226468,True,,,Ronda del Salvador,residential,,False,73.064,"LINESTRING (-6.0908594 40.0317089, -6.0905843 40.0317524, -6.0902418 40.0318749, -6.0901003 40.0319823)",,,
183289977,False,,,Plaza del Salvador,residential,,False,28.419,"LINESTRING (-6.089745 40.0317766, -6.0900186 40.0316302)",,,
183289977,False,,,Plaza del Salvador,residential,,True,14.149,"LINESTRING (-6.089745 40.0317766, -6.0895961 40.0318331)",,,
