osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction
350795069,False,C-336a,Avenida de España,secondary,False,33.298,"LINESTRING (-4.2026695 37.4389487, -4.2023149 37.4388467)",,
350795069,False,C-336a,Avenida de España,secondary,True,69.962,"LINESTRING (-4.2026695 37.4389487, -4.2030503 37.4390506, -4.2034204 37.4391497)",,
439920775,True,,Calle la Fuente,residential,False,52.672,"LINESTRING (-4.2026695 37.4389487, -4.2027535 37.4388705, -4.2028001 37.4387928, -4.202985 37.4385487)",,
350795069,False,C-336a,Avenida de España,secondary,True,33.298,"LINESTRING (-4.2023149 37.4388467, -4.2026695 37.4389487)",,
227064818,False,C-336a,Calle Ramón y Cajal,secondary,False,19.951,"LINESTRING (-4.2023149 37.4388467, -4.2021588 37.4388018, -4.2020991 37.4387975)",,
435499287,True,,Calle San Marcos,secondary,False,23.419999999999998,"LINESTRING (-4.2023149 37.4388467, -4.2022492 37.4387986, -4.2021112 37.438712)",,
80416930,True,A-333,Calle Cava,secondary,False,12.633,"LINESTRING (-4.1948849 37.4392732, -4.1948344 37.4391669)",1,
121907392,False,A-333,Calle Ramón y Cajal,secondary,True,9.322,"LINESTRING (-4.1955499 37.4425555, -4.1956106 37.4424869)",2,
121907391,False,A-333,Avenida de Granada,secondary,False,100.994,"LINESTRING (-4.1955499 37.4425555, -4.1954755 37.4426247, -4.1953972 37.4426901, -4.1953434 37.4427278, -4.1952753 37.442759, -4.1951926 37.4427806, -4.1950973 37.4427938, -4.1950061 37.4427861, -4.1948622 37.4427528, -4.1945492 37.4426475)",2,
439324049,False,A-333,Calle Obispo Pérez Muñoz,secondary,False,28.643,"LINESTRING (-4.1972832 37.4375932, -4.19737 37.437345)",2,
80317583,True,A-333,Calle Obispo Pérez Muñoz,secondary,False,26.077999999999996,"LINESTRING (-4.1972832 37.4375932, -4.1972318 37.4376372, -4.1971906 37.4376952, -4.1971832 37.4377222, -4.1971925 37.4377516, -4.1972099 37.4377744, -4.1972326 37.4377892)",1,
233523048,False,,Calle Cana,residential,True,86.225,"LINESTRING (-4.1975479 37.4362271, -4.1974666 37.4362301, -4.1973218 37.4362323, -4.1971716 37.4362365, -4.1969302 37.4362195, -4.1967779 37.4361359, -4.1966614 37.4360348)",,
"[439324049, 503856142]",False,A-333,"['Calle Obispo Pérez Muñoz', 'Calle Cervantes']",secondary,False,187.71100000000004,"LINESTRING (-4.1975479 37.4362271, -4.1975798 37.4358785, -4.1975772 37.4357513, -4.197553 37.435641, -4.1975247 37.4355335, -4.197452 37.435328, -4.1973915 37.4350648, -4.1973697 37.4349761, -4.1973281 37.4348854, -4.1972102 37.4346925, -4.197177 37.4346384, -4.1971684 37.4345918)","['1', '2']",
439324049,False,A-333,Calle Obispo Pérez Muñoz,secondary,True,45.208999999999996,"LINESTRING (-4.1975479 37.4362271, -4.197508 37.43654, -4.1974921 37.4366312)",2,
233623516,False,A-333,Calle Cañada,secondary,False,9.86,"LINESTRING (-4.1971684 37.4345918, -4.1971027 37.4345201)",2,
503856131,False,A-333,Calle Caracolas,secondary,False,7.657,"LINESTRING (-4.1971684 37.4345918, -4.1972532 37.4345774)",1,
"[439324049, 503856142]",False,A-333,"['Calle Obispo Pérez Muñoz', 'Calle Cervantes']",secondary,True,187.711,"LINESTRING (-4.1971684 37.4345918, -4.197177 37.4346384, -4.1972102 37.4346925, -4.1973281 37.4348854, -4.1973697 37.4349761, -4.1973915 37.4350648, -4.197452 37.435328, -4.1975247 37.4355335, -4.197553 37.435641, -4.1975772 37.4357513, -4.1975798 37.4358785, -4.1975479 37.4362271)","['1', '2']",
503856131,False,A-333,Calle Caracolas,secondary,True,7.657,"LINESTRING (-4.1972532 37.4345774, -4.1971684 37.4345918)",1,
120587851,True,,Calle San Marcos,secondary,False,18.351,"LINESTRING (-4.1998162 37.4376127, -4.2000123 37.4376674)",,
154708519,False,,Calle Cañada del Pradillo,residential,True,49.137,"LINESTRING (-4.2001823 37.4365391, -4.2005989 37.4362461)",,
567909477,True,,Calle Cañada del Pradillo,residential,False,34.985,"LINESTRING (-4.2001823 37.4365391, -4.1998331 37.4366878)",,
233623516,False,A-333,Calle Cañada,secondary,True,7.753,"LINESTRING (-4.1964551 37.4340725, -4.1965402 37.4340897)",2,
154708516,False,A-4154,Calle Cañada,tertiary,True,63.435,"LINESTRING (-4.1964551 37.4340725, -4.1962664 37.4340421, -4.1959373 37.4339919, -4.1957482 37.4339718)",2,
"[438448183, 154708535]",True,,Calle Ribera,residential,False,165.141,"LINESTRING (-4.1943783 37.4383683, -4.19376 37.4385301, -4.1936654 37.4385549, -4.1936461 37.4385787, -4.1933006 37.4390064, -4.1931448 37.4393367)",,
478250200,False,,Carrera de las Monjas,residential,False,15.402999999999999,"LINESTRING (-4.1943783 37.4383683, -4.1944586 37.4383853, -4.1944988 37.4383981, -4.1945384 37.4384197)",,
234426582,True,,Calle San Guido,residential,False,16.142,"LINESTRING (-4.1998331 37.4366878, -4.1996606 37.4367359)",,
233385637,False,,Calle Alonso de Carmona,residential,False,55.692,"LINESTRING (-4.1998331 37.4366878, -4.1997317 37.4364767, -4.1995936 37.4362246)",,
503856138,False,,Calle Estación,residential,False,14.367,"LINESTRING (-4.1980535 37.4356584, -4.1978952 37.4356883)",,
453780490,False,,Calle Rute,residential,True,91.228,"LINESTRING (-4.1980535 37.4356584, -4.1978496 37.4350451, -4.1979255 37.434869)",,
503856136,False,,Calle Estación,residential,True,101.265,"LINESTRING (-4.1980535 37.4356584, -4.198605 37.4355793, -4.1984188 37.4354783, -4.1987597 37.435384)",,
154708534,False,,Calle Carmen,residential,False,15.941,"LINESTRING (-4.2023215 37.4372164, -4.2022154 37.4373324)",,
227066007,False,,Calle Carmen,residential,True,66.962,"LINESTRING (-4.2023215 37.4372164, -4.2024159 37.4371231, -4.2029148 37.4373986)",,
154708524,False,N-321a,Calle Gerardo Diego,residential,True,39.11,"LINESTRING (-4.1984072 37.4421905, -4.1984615 37.442185, -4.1985476 37.4421962, -4.1988345 37.4422685)",,
233386565,False,CO-8209,,tertiary,False,34.997,"LINESTRING (-4.1984072 37.4421905, -4.1984277 37.4422395, -4.1984359 37.4423448, -4.1984347 37.4425024)",2,
949116593,False,N-321a,Calle Gerardo Diego,tertiary,False,21.25,"LINESTRING (-4.1984072 37.4421905, -4.1983828 37.4421547, -4.1983409 37.4421191, -4.1982377 37.4420589)",,
154708524,False,N-321a,Calle Gerardo Diego,residential,False,39.11,"LINESTRING (-4.1988345 37.4422685, -4.1985476 37.4421962, -4.1984615 37.442185, -4.1984072 37.4421905)",,
154708524,False,N-321a,Calle Gerardo Diego,residential,True,58.652,"LINESTRING (-4.1988345 37.4422685, -4.1989587 37.4423278, -4.1993858 37.4425625)",,
233387114,False,,Calle Rafael Alberti,residential,False,51.666,"LINESTRING (-4.1988345 37.4422685, -4.1987488 37.4424591, -4.1987112 37.4424891, -4.1984347 37.4425024)",,
154708530,True,,Calle Virgen de la Cabeza,residential,False,86.59899999999999,"LINESTRING (-4.1984934 37.4362974, -4.1981715 37.4360503, -4.1978952 37.4356883)",,
"[233385624, 233385638]",False,,"['Calle Virgen de la Cabeza', 'Calle Calvario']",residential,"[False, True]",132.219,"LINESTRING (-4.1984934 37.4362974, -4.1984687 37.4361707, -4.1983596 37.4357811, -4.1984725 37.43577, -4.1991659 37.4356171)",,
233371039,True,,Calle Loja,residential,False,5.282,"LINESTRING (-4.1951878 37.4345231, -4.1952006 37.4345695)",,
233369757,False,,Calle Cardenal Cisneros,residential,True,59.355999999999995,"LINESTRING (-4.1951878 37.4345231, -4.195366 37.4344972, -4.1956094 37.4344662, -4.1958507 37.4344345)",,
233378592,False,,Calle Enmedio Palenque,residential,False,76.746,"LINESTRING (-4.1951631 37.4369476, -4.1954182 37.437, -4.1956872 37.4370737, -4.1960067 37.4370997)",,
658185442,True,,Calle Río,residential,False,123.727,"LINESTRING (-4.1951631 37.4369476, -4.1950393 37.437214, -4.194698 37.4375453, -4.1944829 37.4379078)",,
154708519,False,,Calle Cañada del Pradillo,residential,False,29.39,"LINESTRING (-4.2008706 37.4360934, -4.2005989 37.4362461)",,
154708519,False,,Calle Cañada del Pradillo,residential,True,29.493,"LINESTRING (-4.2008706 37.4360934, -4.2011297 37.435926)",,
720873115,False,,Calle Virgen de los Dolores,residential,False,27.202,"LINESTRING (-4.2008706 37.4360934, -4.2007442 37.4358703)",,
154708519,False,,Calle Cañada del Pradillo,residential,False,49.137,"LINESTRING (-4.2005989 37.4362461, -4.2001823 37.4365391)",,
154708519,False,,Calle Cañada del Pradillo,residential,True,29.39,"LINESTRING (-4.2005989 37.4362461, -4.2008706 37.4360934)",,
435500876,False,,Calle Río,residential,True,85.246,"LINESTRING (-4.1953633 37.4364765, -4.1956792 37.4363353, -4.1962777 37.436277)",,
658185442,True,,Calle Río,residential,False,55.678,"LINESTRING (-4.1953633 37.4364765, -4.1952617 37.4366335, -4.1952139 37.4367737, -4.1951918 37.4368238, -4.1951631 37.4369476)",,
154708534,False,,Calle Carmen,residential,True,29.374,"LINESTRING (-4.2013955 37.4383204, -4.2015791 37.4381001)",,
435499288,True,,Calle Carmen,secondary,False,33.16,"LINESTRING (-4.2013955 37.4383204, -4.2011923 37.4385712)",,
154708532,False,,Calle Mirador,residential,False,85.351,"LINESTRING (-4.1979255 37.434869, -4.1980143 37.4351537, -4.1981519 37.4353056, -4.1983311 37.435391, -4.1984807 37.4353669)",,
453780490,False,,Calle Rute,residential,False,91.228,"LINESTRING (-4.1979255 37.434869, -4.1978496 37.4350451, -4.1980535 37.4356584)",,
503856138,False,,Calle Estación,residential,True,14.367,"LINESTRING (-4.1978952 37.4356883, -4.1980535 37.4356584)",,
233623515,True,,Calle Estación,residential,False,139.183,"LINESTRING (-4.1978952 37.4356883, -4.1979336 37.4356225, -4.1978826 37.4354932, -4.1976144 37.4350758, -4.1974642 37.4348713, -4.1974054 37.4347949, -4.1972532 37.4345774)",,
503850633,False,,Calle la Fuente,residential,False,12.196,"LINESTRING (-4.2030549 37.4384541, -4.202985 37.4385487)",,
223760386,True,,Calle Virgen de Fátima,residential,False,34.425,"LINESTRING (-4.2030549 37.4384541, -4.2030689 37.4384504, -4.2033888 37.438606)",,
227065709,False,,Calle la Fuente,residential,False,37.891000000000005,"LINESTRING (-4.2030549 37.4384541, -4.2031615 37.4383387, -4.2033124 37.4381815)",,
227065711,False,,Calle las Flores,residential,False,36.944,"LINESTRING (-4.202985 37.4385487, -4.2026406 37.43836)",,
503850633,False,,Calle la Fuente,residential,True,12.196,"LINESTRING (-4.202985 37.4385487, -4.2030549 37.4384541)",,
227065708,True,,Calle Virgen de Lourdes,residential,False,36.52,"LINESTRING (-4.2036182 37.4383327, -4.2033888 37.438606)",,
223760388,True,,Calle Doctor Marañón,residential,False,86.011,"LINESTRING (-4.2030886 37.4376932, -4.2023215 37.4372164)",,
227065781,False,,Calle la Paz,residential,False,97.878,"LINESTRING (-4.2030886 37.4376932, -4.2029899 37.437782, -4.2026144 37.4375635, -4.2022154 37.4373324)",,
223760390,True,,Calle Angustias,residential,False,31.806,"LINESTRING (-4.2033124 37.4381815, -4.2036182 37.4383327)",,
227065709,False,,Calle la Fuente,residential,True,37.891000000000005,"LINESTRING (-4.2033124 37.4381815, -4.2031615 37.4383387, -4.2030549 37.4384541)",,
831408547,False,,Calle Sevilla,residential,True,38.797,"LINESTRING (-4.2036017 37.4404475, -4.2035232 37.4407908)",,
223909816,False,,Calle Jaén,residential,True,49.085,"LINESTRING (-4.2033038 37.4403707, -4.2031697 37.4407991)",,
453076565,True,,Pedro Claver,residential,False,27.652,"LINESTRING (-4.2033038 37.4403707, -4.2036017 37.4404475)",,
223909814,True,,Calle Córdoba,residential,False,34.814,"LINESTRING (-4.2032314 37.4397029, -4.2031386 37.4400072)",,
