osmid,oneway,name,highway,reversed,length,ref,maxspeed,access,geometry,junction
73835811,False,Calle Tahona,residential,True,40.414,,,,"LINESTRING (-5.547777 37.2616626, -5.5476869 37.2615115, -5.5476203 37.2613226)",
73835649,True,Calle Guindo,residential,False,73.147,,,,"LINESTRING (-5.5414065 37.2616492, -5.5419304 37.262158)",
442128345,False,Calle Melocotón,residential,False,17.812,,,,"LINESTRING (-5.5414065 37.2616492, -5.541571 37.2615569)",
73835687,False,Calle La Mina,residential,False,80.291,,,,"LINESTRING (-5.5441068 37.2648121, -5.5440975 37.2646362, -5.5442056 37.2644911, -5.5443253 37.264126)",
73835687,False,Calle La Mina,residential,True,97.731,,,,"LINESTRING (-5.5441068 37.2648121, -5.5442797 37.2652659, -5.5444402 37.2654418, -5.5445553 37.2656052)",
73835828,True,Calle Mogrollo,residential,False,146.719,,,,"LINESTRING (-5.5441068 37.2648121, -5.5438753 37.2649634, -5.5436685 37.2651084, -5.543403 37.2652659, -5.5430696 37.2654233, -5.5427659 37.265583)",
159189317,True,Calle Sevilla,residential,False,112.519,,,,"LINESTRING (-5.5455172 37.2638755, -5.5455986 37.2638984, -5.545802 37.2639768, -5.5460622 37.2641126, -5.5466356 37.2643528)",
73835559,False,Calle Rábida,living_street,True,64.639,,,,"LINESTRING (-5.5464667 37.2584964, -5.5471183 37.2582338)",
320526322,True,Avenida del Verdeo,residential,False,39.584,,,,"LINESTRING (-5.5498995 37.2587844, -5.5499055 37.2586515, -5.5499056 37.2584285)",
326499994,False,Calle Serrano,residential,False,18.511,,,,"LINESTRING (-5.545355 37.2637464, -5.5454889 37.2636185)",
326499996,True,Calle Las Monjas,residential,False,20.3,,,,"LINESTRING (-5.545355 37.2637464, -5.5455172 37.2638755)",
73835644,False,Calle Madrid,residential,False,19.017,,,,"LINESTRING (-5.5430752 37.2589676, -5.5431995 37.2588281)",
73835644,False,Calle Madrid,residential,True,7.772,,,,"LINESTRING (-5.5430752 37.2589676, -5.543031 37.259028)",
73835761,False,Calle Toledo,residential,True,100.638,,,,"LINESTRING (-5.5430752 37.2589676, -5.542743 37.2585504, -5.5424565 37.2582083)",
73835660,False,Calle Fuente de la Salud,residential,False,103.463,,,,"LINESTRING (-5.5503691 37.2624344, -5.5495606 37.2631065)",
73835807,False,Calle Odiel,residential,True,12.327,,,,"LINESTRING (-5.5417551 37.2581932, -5.5417979 37.2580877)",
158243218,False,Calle Huelva,living_street,False,10.649,,,,"LINESTRING (-5.5417551 37.2581932, -5.5417479 37.2582888)",
73835769,False,Calle Tinto,residential,False,33.664,,,,"LINESTRING (-5.5417551 37.2581932, -5.5415555 37.2582016, -5.5413781 37.2582281)",
73835599,False,Calle Cuesta del Matadero,residential,True,50.521,,,,"LINESTRING (-5.5457999 37.2662938, -5.5463565 37.2663949)",
73835672,False,Calle Lope de Vega,residential,False,58.74,,,,"LINESTRING (-5.5457999 37.2662938, -5.5456549 37.2657783)",
73835755,True,Calle Marchena,residential,False,42.78,,,,"LINESTRING (-5.5418939 37.2650116, -5.5422133 37.2647228)",
159044589,False,Calle Carmona,tertiary,False,13.795,SE-4108,,yes,"LINESTRING (-5.5418939 37.2650116, -5.5420049 37.2650987)",
159044589,False,Calle Carmona,tertiary,True,36.231,SE-4108,,yes,"LINESTRING (-5.5418939 37.2650116, -5.5415555 37.2648282)",
73835628,True,Calle San Antonio,residential,False,227.019,,,yes,"LINESTRING (-5.5428654 37.2589989, -5.5411255 37.2604991)",
158243220,False,Calle Málaga,tertiary,False,15.009,,,,"LINESTRING (-5.5428654 37.2589989, -5.543031 37.259028)",
158243220,False,Calle Málaga,tertiary,True,36.293,,,,"LINESTRING (-5.5428654 37.2589989, -5.5424671 37.2589212)",
73835682,False,Calle Profesora Magdalena Sánchez,residential,False,54.526,,,,"LINESTRING (-5.5424028 37.2618432, -5.5419304 37.262158)",
158191764,True,Calle Morón,residential,False,16.692,,,yes,"LINESTRING (-5.5424028 37.2618432, -5.5422837 37.2617268)",
73835691,False,Calle Antonio Mairena,residential,False,47.963,,,yes,"LINESTRING (-5.5406433 37.2599232, -5.5402635 37.2602309)",
158196819,False,Calle Morón,residential,False,135.524,,,yes,"LINESTRING (-5.5406433 37.2599232, -5.5403625 37.2596183, -5.5399986 37.2593622, -5.5395815 37.2590523)",
158196819,False,Calle Morón,residential,True,45.562,,,yes,"LINESTRING (-5.5406433 37.2599232, -5.5407115 37.2600007, -5.5409385 37.2602589)",
73835682,False,Calle Profesora Magdalena Sánchez,residential,False,19.979,,,,"LINESTRING (-5.5415164 37.2624268, -5.5413477 37.2625462)",
73835682,False,Calle Profesora Magdalena Sánchez,residential,True,16.384,,,,"LINESTRING (-5.5415164 37.2624268, -5.5416626 37.2623364)",
73835830,False,Calle Manzano,residential,False,76.468,,,,"LINESTRING (-5.5415164 37.2624268, -5.5409724 37.2618925)",
158196819,False,Calle Morón,residential,True,135.524,,,yes,"LINESTRING (-5.5395815 37.2590523, -5.5399986 37.2593622, -5.5403625 37.2596183, -5.5406433 37.2599232)",
159019438,True,,tertiary,False,22.973,,,,"LINESTRING (-5.5395815 37.2590523, -5.5396009 37.2590386, -5.5396176 37.2590228, -5.5396311 37.2590051, -5.5396412 37.2589861, -5.5396476 37.2589661, -5.5396502 37.2589455, -5.539649 37.2589249, -5.5396439 37.2589046, -5.539635 37.2588852, -5.5396227 37.258867)",roundabout
159019446,False,Calle Arcos,residential,True,34.6,,,,"LINESTRING (-5.5396717 37.2613819, -5.5393369 37.2615426)",
159019425,False,Calle Manuel de Falla,residential,False,50.689,,,,"LINESTRING (-5.5396717 37.2613819, -5.5394564 37.261111, -5.539338 37.2610139)",
159019425,False,Calle Manuel de Falla,residential,True,29.945,,,,"LINESTRING (-5.5396717 37.2613819, -5.5397374 37.2615246, -5.5397404 37.2616419)",
73835562,False,Calle San Roque,residential,False,65.301,SE-4108,,,"LINESTRING (-5.5469679 37.2629967, -5.5465627 37.2625059)",
73835555,False,Calle Pacho,residential,False,151.25,,,,"LINESTRING (-5.5469679 37.2629967, -5.5466118 37.2631961, -5.5463124 37.2632147, -5.5458277 37.2634925, -5.5456333 37.263582, -5.5454889 37.2636185)",
73835562,False,Calle San Roque,residential,True,45.619,SE-4108,,,"LINESTRING (-5.5469679 37.2629967, -5.5471308 37.2632031, -5.5472421 37.2633441)",
320526319,False,Calle San Miguel,residential,False,62.811,,,,"LINESTRING (-5.5499508 37.2591812, -5.5499845 37.2593153, -5.5501681 37.2597177)",
320526319,False,Calle San Miguel,residential,True,24.219,,,,"LINESTRING (-5.5499508 37.2591812, -5.5499228 37.2590476, -5.5498944 37.2589684)",
326571145,False,Calle Doctor Ramón y Cajal,residential,True,32.401,,,,"LINESTRING (-5.5463922 37.2666849, -5.5463565 37.2663949)",
326571153,False,Calle Argentina,residential,True,93.03200000000001,,,,"LINESTRING (-5.5463922 37.2666849, -5.5465358 37.2666141, -5.547286 37.2662444)",
73835628,True,Calle San Antonio,residential,False,37.11,,,yes,"LINESTRING (-5.5411255 37.2604991, -5.5408382 37.2607422)",
158196819,False,Calle Morón,residential,False,31.421,,,yes,"LINESTRING (-5.5411255 37.2604991, -5.5409385 37.2602589)",
158196819,False,Calle Morón,residential,True,21.621,,,yes,"LINESTRING (-5.5411255 37.2604991, -5.5412788 37.2606505)",
159375793,False,Plaza de Nuestro Padre Jesús Nazareno,residential,False,32.087,,,yes,"LINESTRING (-5.5427052 37.2639033, -5.5428049 37.263904, -5.543041 37.263996)",
73835755,True,Calle Marchena,residential,False,66.223,,,,"LINESTRING (-5.5425671 37.2644145, -5.5430097 37.2641471, -5.5430266 37.2640878, -5.543041 37.263996)",
159375804,False,Calle Consolación,living_street,True,69.554,,,,"LINESTRING (-5.5425671 37.2644145, -5.5428513 37.2645474, -5.5429767 37.2645443, -5.5431473 37.2645183, -5.5432955 37.2644766)",
73835684,False,Calle la Cruz,residential,False,36.031,,,,"LINESTRING (-5.5451288 37.2590152, -5.5447309 37.2590838)",
73835751,False,Calle Pedrera,residential,False,32.485,,,,"LINESTRING (-5.5451288 37.2590152, -5.5453256 37.2592618)",
73835751,False,Calle Pedrera,residential,True,21.351,,,,"LINESTRING (-5.5451288 37.2590152, -5.5450236 37.2588424)",
73835695,False,Calle Argentina,residential,False,11.953,,,,"LINESTRING (-5.5480772 37.2648769, -5.5479813 37.2649526)",
73835562,False,Calle San Roque,residential,False,185.882,SE-4108,,,"LINESTRING (-5.5480772 37.2648769, -5.5475645 37.2640056, -5.5473857 37.2636283, -5.5472421 37.2633441)",
73835695,False,Calle Argentina,residential,True,44.325,,,,"LINESTRING (-5.5480772 37.2648769, -5.5483534 37.2646589, -5.5483898 37.2645747)",
73835612,True,Calle El Pilar,residential,False,6.367,,,,"LINESTRING (-5.5456039 37.2651674, -5.5455338 37.2651545)",
326571145,False,Calle Doctor Ramón y Cajal,residential,False,151.914,,,,"LINESTRING (-5.5456039 37.2651674, -5.545638 37.2652167, -5.5457368 37.265358, -5.5458586 37.2655622, -5.5463565 37.2663949)",
158187375,True,Calle Madre de Dios,residential,False,49.916,,,yes,"LINESTRING (-5.5436775 37.2610084, -5.5436604 37.2614571)",
158196827,False,Calle Madre de Dios,residential,False,187.98700000000002,,,,"LINESTRING (-5.5436775 37.2610084, -5.54369 37.26068, -5.5435139 37.259484, -5.5434435 37.2593364)",
544001589,True,Calle Corredera,residential,False,7.123,,,,"LINESTRING (-5.5454136 37.2621659, -5.5453616 37.2622148)",
446077756,False,,residential,True,64.902,SE-4108,,,"LINESTRING (-5.5454136 37.2621659, -5.5458414 37.262267, -5.5461175 37.2623297)",
159044592,False,Calle Carmona,tertiary,True,88.9,SE-4108,,,"LINESTRING (-5.5444534 37.2666502, -5.5436653 37.2661544)",
73835741,False,Calle Perpetuo Socorro,residential,True,66.25999999999999,,,,"LINESTRING (-5.5444534 37.2666502, -5.5446814 37.266578, -5.5449283 37.2664767, -5.5451255 37.2663895)",
73835760,False,Calle Vereda de Sevilla,residential,False,29.592,,,,"LINESTRING (-5.5494548 37.2658894, -5.549164 37.265758)",
73835760,False,Calle Vereda de Sevilla,residential,True,67.245,,,,"LINESTRING (-5.5494548 37.2658894, -5.5501185 37.2661839)",
73835635,False,Calle Algeciras,residential,False,11.638,,,,"LINESTRING (-5.5489752 37.2597637, -5.5489888 37.2598678)",
73835635,False,Calle Algeciras,residential,True,117.95299999999999,,,,"LINESTRING (-5.5489752 37.2597637, -5.5479205 37.2593127, -5.5478011 37.2592617)",
73835784,False,Calle Chiclana,residential,False,114.94000000000001,,,,"LINESTRING (-5.5489752 37.2597637, -5.5491126 37.2595826, -5.5492855 37.2593329, -5.5494321 37.2591458, -5.549757 37.2589633)",
"[73835580, 162684694]",True,"['Calle de Écija', 'Calle de El Viso']",residential,False,163.595,,,,"LINESTRING (-5.5421328 37.2661894, -5.5423875 37.2657203, -5.5432518 37.2663903)",
73835755,True,Calle Marchena,residential,False,46.427,,,,"LINESTRING (-5.5422133 37.2647228, -5.5425671 37.2644145)",
73835710,True,Calle Juan Leonardo,residential,False,232.317,,,,"LINESTRING (-5.5422133 37.2647228, -5.5423994 37.26484, -5.5427119 37.2650163, -5.5428923 37.2649988, -5.5430525 37.2649531, -5.5431753 37.2648971, -5.543347 37.2648136, -5.543531 37.2647109, -5.5436947 37.2646024, -5.5439947 37.2644147, -5.5443253 37.264126)",
73835831,False,Calle Miraflores,residential,False,10.307,,,,"LINESTRING (-5.5475022 37.2588792, -5.5473876 37.2588627)",
73835831,False,Calle Miraflores,residential,True,24.71,,,,"LINESTRING (-5.5475022 37.2588792, -5.547776 37.2588357)",
73835717,False,Calle Doctor Marañón,residential,False,145.619,,,,"LINESTRING (-5.5475022 37.2588792, -5.5475341 37.2591287, -5.5475197 37.2592045, -5.5473998 37.2592783, -5.5464976 37.2597543)",
544001589,True,Calle Corredera,residential,False,219.91,,,,"LINESTRING (-5.5468635 37.2605605, -5.5461205 37.2614242, -5.5458123 37.2617476, -5.5455579 37.2620181, -5.5454136 37.2621659)",
667765031,True,Calle Pedrera,residential,False,174.913,,,,"LINESTRING (-5.5468635 37.2605605, -5.5455886 37.2595475, -5.545473 37.259443)",
73835599,False,Calle Cuesta del Matadero,residential,False,50.521,,,,"LINESTRING (-5.5463565 37.2663949, -5.5457999 37.2662938)",
326571145,False,Calle Doctor Ramón y Cajal,residential,False,32.401,,,,"LINESTRING (-5.5463565 37.2663949, -5.5463922 37.2666849)",
326571145,False,Calle Doctor Ramón y Cajal,residential,True,151.91400000000002,,,,"LINESTRING (-5.5463565 37.2663949, -5.5458586 37.2655622, -5.5457368 37.265358, -5.545638 37.2652167, -5.5456039 37.2651674)",
73835612,True,Calle El Pilar,residential,False,16.914,,,,"LINESTRING (-5.5445549 37.2641233, -5.5443932 37.2640422)",
73835551,True,Calle Plaza Vieja,residential,False,99.22800000000001,,,,"LINESTRING (-5.5445549 37.2641233, -5.544866 37.2638446, -5.5450103 37.2638524, -5.5451918 37.2638521, -5.5455172 37.2638755)",
73835682,False,Calle Profesora Magdalena Sánchez,residential,False,40.444,,,,"LINESTRING (-5.5413477 37.2625462, -5.5409974 37.2627798)",
73835682,False,Calle Profesora Magdalena Sánchez,residential,True,19.979,,,,"LINESTRING (-5.5413477 37.2625462, -5.5415164 37.2624268)",
73835705,False,Calle Granado,residential,True,88.208,,,,"LINESTRING (-5.5413477 37.2625462, -5.5419946 37.2631497)",
159044592,False,Calle Carmona,tertiary,False,95.275,SE-4108,,,"LINESTRING (-5.5427659 37.265583, -5.5435925 37.266132)",
159044592,False,Calle Carmona,tertiary,True,86.227,SE-4108,,,"LINESTRING (-5.5427659 37.265583, -5.5420049 37.2650987)",
326333080,True,Calle Victoria,residential,False,82.364,,,,"LINESTRING (-5.5485344 37.2604019, -5.5476378 37.2606005)",
73835615,False,Calle IV Corte de Ureña,residential,True,54.896,,,,"LINESTRING (-5.5485344 37.2604019, -5.5486819 37.2605789, -5.548804 37.2607254, -5.5488773 37.2608133)",
73835691,False,Calle Antonio Mairena,residential,True,47.963,,,yes,"LINESTRING (-5.5402635 37.2602309, -5.5406433 37.2599232)",
73835740,False,Calle Pastora Pavón,residential,False,70.441,,,,"LINESTRING (-5.5402635 37.2602309, -5.5396561 37.2598215)",
73835740,False,Calle Pastora Pavón,residential,True,39.422,,,,"LINESTRING (-5.5402635 37.2602309, -5.5405636 37.2604929)",
73835691,False,Calle Antonio Mairena,residential,False,82.64099999999999,,,yes,"LINESTRING (-5.5402635 37.2602309, -5.5400606 37.2604056, -5.539627 37.2607747)",
670292363,True,Calle General Marina,residential,False,36.808,,,,"LINESTRING (-5.5459993 37.2607567, -5.5455881 37.2608064)",
73835560,False,Calle Maestro Godino,residential,False,136.616,,,,"LINESTRING (-5.5459993 37.2607567, -5.5462166 37.2606104, -5.5459192 37.2602737, -5.5458455 37.2603104, -5.5457089 37.2601637, -5.5453408 37.2603337)",
"[73835560, 459393276]",False,"['Pasaje Ramiro Lindado', 'Calle Maestro Godino']",residential,"[False, True]",156.82399999999998,,,,"LINESTRING (-5.5459993 37.2607567, -5.5459699 37.2608388, -5.5451945 37.2613564, -5.545038 37.2610326, -5.5449602 37.2608715)",
73835617,False,Calle Pozo Nuevo,residential,False,107.751,,,,"LINESTRING (-5.5448469 37.2659485, -5.544627 37.2660051, -5.5443801 37.2660199, -5.5440911 37.2660421, -5.5436653 37.2661544)",
73835687,False,Calle La Mina,residential,False,46.243,,,,"LINESTRING (-5.5448469 37.2659485, -5.5447766 37.2658369, -5.5445553 37.2656052)",
73835687,False,Calle La Mina,residential,True,54.885999999999996,,,,"LINESTRING (-5.5448469 37.2659485, -5.5449557 37.2661209, -5.5451255 37.2663895)",
73835711,False,Calle Ciruelo,residential,False,43.115,,,,"LINESTRING (-5.5416878 37.2634509, -5.5419946 37.2631497)",
326701750,False,Calle Membrillo,residential,True,96.444,,,,"LINESTRING (-5.5416878 37.2634509, -5.5409974 37.2627798)",
73835711,False,Calle Ciruelo,residential,True,49.636,,,,"LINESTRING (-5.5416878 37.2634509, -5.5415021 37.2636541, -5.5414297 37.2637341, -5.5413981 37.2638273)",
73835660,False,Calle Fuente de la Salud,residential,True,103.463,,,,"LINESTRING (-5.5495606 37.2631065, -5.5503691 37.2624344)",
73835660,False,Calle Fuente de la Salud,residential,False,46.393,,,,"LINESTRING (-5.5495606 37.2631065, -5.5494848 37.2632515, -5.5493344 37.2634825)",
326500000,False,Calle San Rafael,residential,True,104.293,,,,"LINESTRING (-5.5495606 37.2631065, -5.5493602 37.2628102, -5.5490533 37.2622606)",
326333079,False,Calle Doctor Fleming,residential,False,17.152,,,,"LINESTRING (-5.5470435 37.2580915, -5.5471183 37.2582338)",
73835680,True,Calle Huertas,residential,False,100.228,,,,"LINESTRING (-5.5445553 37.2656052, -5.5454689 37.2651697, -5.5455338 37.2651545)",
73835687,False,Calle La Mina,residential,False,97.731,,,,"LINESTRING (-5.5445553 37.2656052, -5.5444402 37.2654418, -5.5442797 37.2652659, -5.5441068 37.2648121)",
73835687,False,Calle La Mina,residential,True,46.243,,,,"LINESTRING (-5.5445553 37.2656052, -5.5447766 37.2658369, -5.5448469 37.2659485)",
73835606,False,Calle Santa María Magdalena,residential,True,79.168,,,,"LINESTRING (-5.5414287 37.2639696, -5.5414593 37.2643085, -5.5412971 37.2646576)",
326571161,True,,residential,False,24.878000000000004,,,,"LINESTRING (-5.5414287 37.2639696, -5.5414567 37.2639612, -5.5414798 37.2639461, -5.5414955 37.2639259, -5.5415022 37.2639027, -5.5414992 37.263879, -5.5414863 37.2638571, -5.5414652 37.2638397, -5.541438 37.2638288, -5.5414079 37.2638256, -5.5413981 37.2638273)",roundabout
73835628,True,Calle San Antonio,residential,False,6.114,,,yes,"LINESTRING (-5.5397972 37.2616106, -5.5397404 37.2616419)",
158196824,False,Calle Chopin,living_street,True,147.473,,,yes,"LINESTRING (-5.5397972 37.2616106, -5.5400681 37.2614976, -5.5402967 37.2613486, -5.5407406 37.2611334, -5.5412004 37.2609001)",
73835711,False,Calle Ciruelo,residential,True,37.251,,,,"LINESTRING (-5.5422111 37.2628624, -5.5419946 37.2631497)",
73835822,False,Calle Naranjo,residential,False,76.007,,,,"LINESTRING (-5.5422111 37.2628624, -5.5416626 37.2623364)",
73835711,False,Calle Ciruelo,residential,False,20.787,,,,"LINESTRING (-5.5422111 37.2628624, -5.5422588 37.2628222, -5.5423443 37.2627095)",
73835782,True,Calle María Beltrán,residential,False,80.603,,,,"LINESTRING (-5.5436604 37.2614571, -5.5427524 37.2615138)",
158187375,True,Calle Madre de Dios,residential,False,97.798,,,yes,"LINESTRING (-5.5436604 37.2614571, -5.5436 37.2620622, -5.5435595 37.2623328)",
73835740,False,Calle Pastora Pavón,residential,False,39.422,,,,"LINESTRING (-5.5405636 37.2604929, -5.5402635 37.2602309)",
73835740,False,Calle Pastora Pavón,residential,True,36.865,,,,"LINESTRING (-5.5405636 37.2604929, -5.5408382 37.2607422)",
"[158196817, 73835594]",False,"['Calle Antonio Chacón', 'Calle Manuel Torres']",residential,False,120.71300000000001,,,,"LINESTRING (-5.5405636 37.2604929, -5.5400839 37.2609328, -5.5399596 37.2610276, -5.539627 37.2607747)",
73835663,False,Avenida de las flores,residential,False,45.077,,,,"LINESTRING (-5.5412467 37.2646274, -5.5408037 37.2648275)",
159044589,False,Calle Carmona,tertiary,False,5.583,SE-4108,,yes,"LINESTRING (-5.5412467 37.2646274, -5.5412971 37.2646576)",
23115051,False,Calle San Pablo,tertiary,True,160.08499999999998,SE-4108,,yes,"LINESTRING (-5.5412467 37.2646274, -5.5410541 37.2645134, -5.5397951 37.2637683)",
159019425,False,Calle Manuel de Falla,residential,False,29.945,,,,"LINESTRING (-5.5397404 37.2616419, -5.5397374 37.2615246, -5.5396717 37.2613819)",
159019425,False,Calle Manuel de Falla,residential,True,56.685,,,,"LINESTRING (-5.5397404 37.2616419, -5.5397003 37.2618395, -5.5396447 37.2619907, -5.5396254 37.262142)",
73835682,False,Calle Profesora Magdalena Sánchez,residential,False,50.424,,,,"LINESTRING (-5.5409974 37.2627798, -5.5405604 37.2630708)",
73835682,False,Calle Profesora Magdalena Sánchez,residential,True,40.444,,,,"LINESTRING (-5.5409974 37.2627798, -5.5413477 37.2625462)",
326701750,False,Calle Membrillo,residential,False,96.444,,,,"LINESTRING (-5.5409974 37.2627798, -5.5416878 37.2634509)",
158247045,False,Calle Cruz de la Cava,residential,False,68.087,,,,"LINESTRING (-5.5438258 37.2584725, -5.5431995 37.2588281)",
158247045,False,Calle Cruz de la Cava,residential,True,80.499,,,,"LINESTRING (-5.5438258 37.2584725, -5.5445504 37.2580349)",
302620916,False,María Moliner,residential,True,42.958,,,,"LINESTRING (-5.5438258 37.2584725, -5.5437682 37.2580889)",
