osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,junction,bridge,access,tunnel
135361106,residential,False,False,26.338,"LINESTRING (-7.2471654 39.4089363, -7.2472502 39.4089124, -7.2473706 39.4089321, -7.2474302 39.4089875)",,,,,,,,
564849005,trunk,False,False,147.687,"LINESTRING (-7.2471654 39.4089363, -7.2469977 39.4091361, -7.2465933 39.4095042, -7.2462408 39.4097248, -7.2459606 39.4098628)",2,N-521,Carretera de Trujillo a Portugal por Valencia de Alcántara,50,,,,
35776318,trunk,False,False,49.84,"LINESTRING (-7.2457585 39.4099622, -7.245628 39.4100055, -7.2454186 39.4100523, -7.2452053 39.4100943)",2,N-521,Calle Hernán Cortés,50,,,,
35776653,residential,False,False,35.191,"LINESTRING (-7.2457585 39.4099622, -7.2457884 39.4100116, -7.2457884 39.4101364, -7.2458182 39.4102716)",,,,,,,,
564849005,trunk,False,True,20.586,"LINESTRING (-7.2457585 39.4099622, -7.245863 39.4099129, -7.2459606 39.4098628)",2,N-521,Carretera de Trujillo a Portugal por Valencia de Alcántara,50,,,,
35776318,trunk,False,False,42.857,"LINESTRING (-7.2432951 39.4104612, -7.2428141 39.4105634)",2,N-521,Calle Hernán Cortés,50,,,,
35776318,trunk,False,True,66.775,"LINESTRING (-7.2432951 39.4104612, -7.2435068 39.4104202, -7.244049 39.4103151)",2,N-521,Calle Hernán Cortés,50,,,,
135354174,residential,False,True,181.43,"LINESTRING (-7.2432951 39.4104612, -7.243275 39.4104005, -7.2432528 39.4103331, -7.2430348 39.4094484, -7.2428087 39.4088756)",,,Calle Canalejas,,,,,
35776318,trunk,False,False,13.052,"LINESTRING (-7.2428141 39.4105634, -7.2426622 39.4105611)",2,N-521,Calle Hernán Cortés,50,,,,
35776318,trunk,False,True,42.857,"LINESTRING (-7.2428141 39.4105634, -7.2432951 39.4104612)",2,N-521,Calle Hernán Cortés,50,,,,
54202845,residential,True,False,43.541,"LINESTRING (-7.2428141 39.4105634, -7.2427891 39.4109545)",,,Paseo de San Francisco,,,,,
35776318,trunk,False,True,39.874,"LINESTRING (-7.2422553 39.4104102, -7.2423327 39.4104654, -7.2424031 39.4105052, -7.2425296 39.4105474, -7.2426622 39.4105611)",2,N-521,Calle Hernán Cortés,50,,,,
135354168,residential,False,False,70.959,"LINESTRING (-7.2422553 39.4104102, -7.2421171 39.4105277, -7.241524 39.4106685)",,,Calle Virgen de Guadalupe,,,,,
35776652,residential,True,False,15.158999999999999,"LINESTRING (-7.2459534 39.4103364, -7.2459156 39.4102839, -7.2458182 39.4102716)",,,,,roundabout,,,
135361107,residential,False,False,36.545,"LINESTRING (-7.2459534 39.4103364, -7.2461364 39.4103179, -7.246211 39.4102936, -7.2463583 39.4102456)",,,,,,,,
35776652,residential,True,False,15.48,"LINESTRING (-7.2458182 39.4102716, -7.2457698 39.4103316, -7.2457763 39.4103644, -7.2457933 39.4103972)",,,,,roundabout,,,
35776653,residential,False,True,35.191,"LINESTRING (-7.2458182 39.4102716, -7.2457884 39.4101364, -7.2457884 39.4100116, -7.2457585 39.4099622)",,,,,,,,
35776652,residential,True,False,8.331,"LINESTRING (-7.2459068 39.4104021, -7.2459534 39.4103364)",,,,,roundabout,,,
640495786,residential,False,False,60.68299999999999,"LINESTRING (-7.2459068 39.4104021, -7.2459749 39.4104933, -7.2461303 39.4106529, -7.2463119 39.4108485)",,,Calle Matadero,,,,,
35776652,residential,True,False,9.81,"LINESTRING (-7.2457933 39.4103972, -7.2458646 39.4104043, -7.2459068 39.4104021)",,,,,roundabout,,,
640531014,residential,False,False,70.513,"LINESTRING (-7.2457933 39.4103972, -7.2456977 39.4105322, -7.2456594 39.4107788, -7.2456485 39.4109012, -7.2456222 39.4110085)",,,Calle Esteban López,,,,,
35777325,residential,False,False,70.607,"LINESTRING (-7.2456222 39.4110085, -7.2463067 39.4109928, -7.246318 39.4109925, -7.2464437 39.4109896)",,,Calle Ramón y Cajal,,,,,
35777325,residential,False,True,102.994,"LINESTRING (-7.2456222 39.4110085, -7.2455258 39.4109838, -7.2454668 39.4109699, -7.2448419 39.4108787, -7.2444572 39.410795)",,,Calle Ramón y Cajal,,,,,
640531014,residential,False,False,41.424,"LINESTRING (-7.2456222 39.4110085, -7.2455632 39.411098, -7.2453734 39.4113272)",,,Calle Esteban López,,,,,
640531014,residential,False,True,70.513,"LINESTRING (-7.2456222 39.4110085, -7.2456485 39.4109012, -7.2456594 39.4107788, -7.2456977 39.4105322, -7.2457933 39.4103972)",,,Calle Esteban López,,,,,
35777326,residential,False,False,97.817,"LINESTRING (-7.2453734 39.4113272, -7.2454704 39.4113789, -7.246065 39.4113651, -7.2464282 39.4113567, -7.2464907 39.4113557)",,,Calle Arcos,,,,,
640531014,residential,False,False,93.46000000000001,"LINESTRING (-7.2453734 39.4113272, -7.2452958 39.411409, -7.2452361 39.4115497, -7.2450583 39.411723, -7.2447867 39.4120276)",,,Calle Esteban López,,,,,
640531014,residential,False,True,41.424,"LINESTRING (-7.2453734 39.4113272, -7.2455632 39.411098, -7.2456222 39.4110085)",,,Calle Esteban López,,,,,
135357689,unclassified,False,False,50.063,"LINESTRING (-7.2447867 39.4120276, -7.2443377 39.4123146)",,,,,,,,
35776656,residential,False,False,46.787,"LINESTRING (-7.2447867 39.4120276, -7.2447892 39.4121891, -7.2448577 39.4124429)",,,Calle Huertas,,,,,
640531014,residential,False,True,93.46,"LINESTRING (-7.2447867 39.4120276, -7.2450583 39.411723, -7.2452361 39.4115497, -7.2452958 39.411409, -7.2453734 39.4113272)",,,Calle Esteban López,,,,,
135357689,unclassified,False,True,50.063,"LINESTRING (-7.2443377 39.4123146, -7.2447867 39.4120276)",,,,,,,,
135354162,residential,False,True,105.89999999999999,"LINESTRING (-7.2443377 39.4123146, -7.2442836 39.4122631, -7.2439277 39.4119248, -7.2437171 39.411594, -7.2437406 39.4115146)",,,Calle Gregorio Bravo,,,,,
