osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,access,tunnel
4748097,True,Carrer Pare Pere de Piera,residential,30,False,51.894999999999996,"LINESTRING (2.0373503 41.3424491, 2.0374112 41.3424862, 2.0377955 41.3427201, 2.0378332 41.342743)",,,,,
531723560,False,Carrer Pau Claris,residential,,False,75.371,"LINESTRING (2.0373503 41.3424491, 2.0374695 41.3423252, 2.0378789 41.3418996)",,8025654,,,
"[531723560, 41601877]",False,"['Carrer Pau Claris', 'Carrer Joan Miró']",residential,,True,71.778,"LINESTRING (2.0373503 41.3424491, 2.0370947 41.3427002, 2.0368433 41.3429473, 2.0368279 41.3429618)",,8025654,,,
4748097,True,Carrer Pare Pere de Piera,residential,30,False,101.90599999999999,"LINESTRING (2.0383168 41.3430386, 2.0383503 41.343059, 2.0392084 41.3435809, 2.0392653 41.3436155)",,,,,
274091411,True,Carrer de Mossèn Jacint Verdaguer,residential,30,False,72.655,"LINESTRING (2.0383168 41.3430386, 2.0383612 41.3429975, 2.0384484 41.3429166, 2.0388211 41.342571, 2.0388645 41.3425308)",,,,,
310788757,True,Carrer Lluís Pascual Roca,residential,30,False,31.291,"LINESTRING (2.0392653 41.3436155, 2.0390073 41.3437461, 2.0389545 41.3437728)",,,,,
470769396,True,Carrer de la Cerdanya,residential,30,False,77.97,"LINESTRING (2.0442539 41.3436061, 2.0441958 41.3435691, 2.0437417 41.3432805, 2.0436248 41.3432062, 2.0435411 41.343153)",,,,,
558917216,False,Carrer de Mossèn Pere Tarrés,residential,,True,54.791000000000004,"LINESTRING (2.0442539 41.3436061, 2.0443158 41.343561, 2.0447251 41.3432631)",,,,,
464158366,True,Plaça de l'Ajuntament,residential,,False,42.337,"LINESTRING (2.0431441 41.3471724, 2.0433096 41.3473951, 2.0433912 41.3475049)",,,,,
"[538089320, 180323914]",False,Carrer Josep Torres i Bages,residential,30,False,249.26100000000002,"LINESTRING (2.0435763 41.3477972, 2.0434886 41.34781, 2.0433944 41.3478529, 2.0431967 41.3479429, 2.0431613 41.347961, 2.0431201 41.34798, 2.0429668 41.3480507, 2.0425013 41.3482654, 2.0414313 41.3487617, 2.0411419 41.3488924, 2.041136 41.3488951, 2.0410206 41.3489484)",3,,,,
"[135588129, 527673748]",False,"['Avinguda de Maria Girona', 'Avinguda Maria Girona']",residential,"['50', '30']","[False, True]",289.519,"LINESTRING (2.0435763 41.3477972, 2.0436624 41.3478187, 2.0437665 41.3478702, 2.0440561 41.3480135, 2.0441721 41.3480581, 2.0442627 41.3480742, 2.0447907 41.3480484, 2.045102 41.3480428, 2.0453389 41.3479856, 2.0457121 41.3478436, 2.0457637 41.347824, 2.0458734 41.3477802, 2.0464198 41.3474939, 2.0465588 41.3474211, 2.0465896 41.3474014, 2.0466782 41.3473446)",,,,,
135588128,True,Carrer de Bonaventura Calopa,residential,,False,24.92,"LINESTRING (2.0471533 41.3466711, 2.0471693 41.3466063, 2.0471692 41.3465517, 2.0471636 41.3464967, 2.0471571 41.3464485)",,,,,
558436701,True,Carrer de Bonaventura Calopa,residential,,False,18.309,"LINESTRING (2.0471533 41.3466711, 2.0472085 41.3466222, 2.0472682 41.3465956, 2.0473275 41.3465765)",,,circular,,
165514442,False,Carrer de Bonaventura Calopa,residential,,False,1.64,"LINESTRING (2.0471571 41.3464485, 2.0471543 41.3464339)",,,,,
273968782,True,Carrer Bonaventura Calopa,residential,50,False,20.551000000000002,"LINESTRING (2.0471571 41.3464485, 2.0472131 41.346513, 2.0472411 41.3465332, 2.0472838 41.3465608, 2.0473275 41.3465765)",,,,,
539095160,True,Carrer Josep Torres i Bages,residential,,False,24.087,"LINESTRING (2.0410206 41.3489484, 2.0407745 41.3490615)",2,,,,
"[538089320, 180323914]",False,Carrer Josep Torres i Bages,residential,30,True,249.261,"LINESTRING (2.0410206 41.3489484, 2.041136 41.3488951, 2.0411419 41.3488924, 2.0414313 41.3487617, 2.0425013 41.3482654, 2.0429668 41.3480507, 2.0431201 41.34798, 2.0431613 41.347961, 2.0431967 41.3479429, 2.0433944 41.3478529, 2.0434886 41.34781, 2.0435763 41.3477972)",3,,,,
135588130,False,Carrer de Carles Martí i Vilà,tertiary,50,True,41.628,"LINESTRING (2.0377346 41.3482714, 2.0381147 41.3483287, 2.0382235 41.3483452)",4,BV-2004,,,
527673746,True,Plaça del Pallars Sobirà,tertiary,40,False,44.477,"LINESTRING (2.0377346 41.3482714, 2.0377116 41.3483339, 2.0376625 41.3483873, 2.0375928 41.3484256, 2.0375102 41.3484447, 2.0374239 41.3484423, 2.0373342 41.3484077)",,BV-2004,roundabout,,
539095161,True,Plaça del Pallars Sobirà,tertiary,40,False,43.125,"LINESTRING (2.0373933 41.3480667, 2.0374783 41.3480565, 2.0375631 41.3480677, 2.0376384 41.3480991, 2.0376958 41.3481473, 2.0377291 41.3482069, 2.0377346 41.3482714)",,BV-2004,roundabout,,
"[193018195, 539764455]",False,Carrer de la Riera Bastè,residential,,False,60.785,"LINESTRING (2.0373933 41.3480667, 2.0372888 41.3479248, 2.0370311 41.3475925)","['4', '3']",,,,
134117481,True,Carrer Montevideo,residential,20,False,57.257,"LINESTRING (2.0424455 41.344885, 2.0427418 41.3444206)",,,,,
562341857,False,Carrer de la Riera Bastè,residential,,False,11.544,"LINESTRING (2.0366338 41.3470802, 2.0365644 41.3469904)",3,,,,
193018195,False,Carrer de la Riera Bastè,residential,,True,65.916,"LINESTRING (2.0366338 41.3470802, 2.0367236 41.347196, 2.0369643 41.3475063, 2.0370311 41.3475925)",3,,,,
666661791,False,Carrer de Marià Fortuny,residential,30,False,14.943,"LINESTRING (2.0434517 41.3441761, 2.0433124 41.3440917)",,,,,
132737759,False,Carrer de Marià Fortuny,residential,30,True,52.986999999999995,"LINESTRING (2.0434517 41.3441761, 2.0435006 41.3442063, 2.0436409 41.344293, 2.0439418 41.3444789)",,,,,
235112666,True,Carrer de Mossèn Pere Tarrés,residential,,False,92.208,"LINESTRING (2.0434517 41.3441761, 2.0435315 41.3441182, 2.0437357 41.3439699, 2.0441072 41.3437091, 2.0442539 41.3436061)",,,,,
59112945,True,Carrer de Lluís Castells,residential,30,False,108.57399999999998,"LINESTRING (2.0379711 41.3464484, 2.0380748 41.3464621, 2.0383094 41.3464846, 2.0389129 41.3464457, 2.0391099 41.3464216, 2.0391483 41.3464169, 2.0392542 41.346384)",,,,,
310788757,True,Carrer Lluís Pascual Roca,residential,30,False,28.497,"LINESTRING (2.0379256 41.3442372, 2.0376311 41.3443668)",,,,,
310796644,True,Carrer Montclar,residential,30,False,89.58800000000001,"LINESTRING (2.0379256 41.3442372, 2.0379465 41.3442724, 2.0381487 41.3446122, 2.0382382 41.3447992, 2.0382793 41.3449366, 2.0382955 41.3449907)",,,,,
173593838,True,Carrer Jaume I,residential,20,False,131.976,"LINESTRING (2.0399199 41.3433242, 2.0399415 41.3433844, 2.040313 41.344422, 2.0403303 41.3444704)",,,,,
310788757,True,Carrer Lluís Pascual Roca,residential,30,False,43.825,"LINESTRING (2.0399199 41.3433242, 2.0398718 41.3433458, 2.0394696 41.3435268)",,,,,
41601828,False,Carrer Canonge Jaume Cullell,residential,,True,61.790000000000006,"LINESTRING (2.0403303 41.3444704, 2.0402871 41.3444796, 2.0396807 41.3446087, 2.0396182 41.344622)",,,,,
173593838,True,Carrer Jaume I,residential,20,False,108.497,"LINESTRING (2.0403303 41.3444704, 2.0405747 41.3451003, 2.0407719 41.3453836)",,,,,
173593857,True,Carrer Pompeu Fabra,residential,30,False,196.30999999999997,"LINESTRING (2.0403303 41.3444704, 2.0403735 41.3444636, 2.0405763 41.3444318, 2.0407807 41.3444822, 2.0409559 41.3446149, 2.0411988 41.3448112, 2.0414552 41.3449061, 2.0417351 41.3449253, 2.0420614 41.3449051, 2.0424455 41.344885)",,,,,
134117481,True,Carrer Montevideo,residential,20,False,79.30699999999999,"LINESTRING (2.0420375 41.3455291, 2.0422378 41.3452115, 2.0424455 41.344885)",,,,,
41601844,True,Carrer de Marià Fortuny,residential,30,False,98.70799999999998,"LINESTRING (2.0420998 41.343341, 2.0421946 41.3434, 2.0429457 41.3438677, 2.0429837 41.3438914, 2.0430099 41.3439077)",,,,,
273992789,True,Carrer de la Vídua Vives,residential,30,False,93.05199999999999,"LINESTRING (2.0420998 41.343341, 2.0421295 41.3433132, 2.0427466 41.3427358, 2.0427985 41.342689)",,,,,
41601870,True,Carrer de Mallorca,residential,30,False,80.621,"LINESTRING (2.0426925 41.3416475, 2.0433849 41.3420827, 2.043433 41.3421129)",,,,,
539095162,True,Carrer Joan Miró,residential,,False,12.938,"LINESTRING (2.0354599 41.345336, 2.0355068 41.3454469)",,,,,
470423410,True,Carrer de Mossèn Alfons Ramírez,residential,30,False,103.789,"LINESTRING (2.0354599 41.345336, 2.0355558 41.3452561, 2.0358687 41.3449954, 2.0359874 41.3448886, 2.0360683 41.3448216, 2.0363131 41.3449842)",,,,,
470423412,True,Carrer Joan Miró,residential,,False,85.485,"LINESTRING (2.0354599 41.345336, 2.0354629 41.3452942, 2.0354664 41.3452442, 2.0354871 41.344952, 2.0355143 41.3445683)",,,,,
562755500,True,,residential,,False,15.773,"LINESTRING (2.0461257 41.3417669, 2.0461486 41.3417359, 2.0461822 41.3417109, 2.0462236 41.341694, 2.0462698 41.3416864)",,,roundabout,,
565564185,True,,residential,,False,8.007,"LINESTRING (2.0462234 41.3419293, 2.0461814 41.341912, 2.0461476 41.3418864)",,,roundabout,,
558917215,True,,residential,,False,8.895,"LINESTRING (2.0463285 41.3419323, 2.0462756 41.3419372, 2.0462234 41.3419293)",,,roundabout,,
"[1091739051, 273968765]",True,Carrer de Bonaventura Calopa,residential,"['50', '30']",False,216.57200000000003,"LINESTRING (2.0463285 41.3419323, 2.0462916 41.3420549, 2.0463082 41.3422412, 2.0463535 41.3424496, 2.0464437 41.3428629, 2.0464571 41.3429241, 2.0465168 41.3431969, 2.0466313 41.3437209, 2.0466471 41.3438562)",,,,,
870441048,True,Carrer Francesc Macià,residential,,False,95.999,"LINESTRING (2.0413028 41.3417479, 2.041108 41.341974, 2.0407448 41.342404, 2.0406814 41.3424743)",,,,,
173593852,False,Carrer Lluís Pascual Roca,residential,,True,2.712,"LINESTRING (2.0364641 41.3448782, 2.0364397 41.3448943)",,,,,
274091411,True,Carrer de Mossèn Jacint Verdaguer,residential,30,False,190.17000000000002,"LINESTRING (2.0364641 41.3448782, 2.0364241 41.3448356, 2.0364268 41.3447963, 2.0364697 41.3447557, 2.0365387 41.3446901, 2.0370087 41.3442455, 2.0372277 41.3440384, 2.0377315 41.3435586, 2.0377648 41.3435269)",,,,,
173593824,False,Carrer de Mossèn Pere Tarrés,residential,,False,33.754000000000005,"LINESTRING (2.0461476 41.3418864, 2.046134 41.3418994, 2.0460406 41.3419888, 2.0459941 41.3420357, 2.0459787 41.3420511, 2.0459025 41.3421278)",,,,,
565564184,True,,residential,,False,13.926000000000002,"LINESTRING (2.0461476 41.3418864, 2.0461224 41.3418492, 2.0461148 41.3418079, 2.0461257 41.3417669)",,,roundabout,,
396772699,True,,residential,,False,4.569,"LINESTRING (2.0462698 41.3416864, 2.0463243 41.3416902)",,,roundabout,,
396772699,True,,residential,,False,11.952,"LINESTRING (2.0463243 41.3416902, 2.0463683 41.3417041, 2.0464053 41.3417267, 2.0464322 41.3417563)",,,roundabout,,
870441049,True,Carrer de Marià Fortuny,residential,30,False,113.729,"LINESTRING (2.0396208 41.3418324, 2.0396861 41.3418719, 2.0401244 41.3421371, 2.0405881 41.3424178, 2.0406814 41.3424743)",,,,,
41601844,True,Carrer de Marià Fortuny,residential,30,False,69.818,"LINESTRING (2.0406814 41.3424743, 2.0407901 41.3425441, 2.0412815 41.3428595, 2.0413171 41.3428823)",,,,,
310794562,True,Carrer Francesc Macià,residential,,False,103.283,"LINESTRING (2.0406814 41.3424743, 2.0406105 41.3425606, 2.0401283 41.3431477, 2.0400964 41.3431865, 2.040032 41.3432649)",,,,,
41601844,True,Carrer de Marià Fortuny,residential,30,False,82.891,"LINESTRING (2.0413171 41.3428823, 2.0413647 41.3429102, 2.0420506 41.3433121, 2.0420998 41.343341)",,,,,
173593819,True,Carrer Joan Salvat i Papasseit,residential,30,False,157.543,"LINESTRING (2.0413171 41.3428823, 2.0412815 41.3429174, 2.0408381 41.3433543, 2.040836 41.343462, 2.0409026 41.3435849, 2.0412559 41.3441041)",,,,,
4748099,True,Carrer de la Cerdanya,residential,30,False,82.21199999999999,"LINESTRING (2.0427985 41.342689, 2.042746 41.3426567, 2.0425513 41.342535, 2.0421192 41.3422649, 2.0420415 41.3422161)",,,,,
273992789,True,Carrer de la Vídua Vives,residential,30,False,83.12299999999999,"LINESTRING (2.0427985 41.342689, 2.0428322 41.3426576, 2.043371 41.3421703, 2.0433835 41.3421587, 2.043433 41.3421129)",,,,,
1242737354,True,Carrer de Mallorca,residential,30,False,27.17,"LINESTRING (2.0439484 41.3424472, 2.044199 41.3426031)",,,,,
423121140,False,Carrer de Sant Joan Bosco,residential,30,True,97.80900000000001,"LINESTRING (2.0439484 41.3424472, 2.0439879 41.3423785, 2.0443688 41.3417149, 2.0444121 41.3416394)",,,,,
1242737355,False,Carrer de Sant Joan Bosco,residential,30,True,67.633,"LINESTRING (2.0439484 41.3424472, 2.0439138 41.3425071, 2.0436263 41.3430053)",,,,,
235113625,True,Carrer de Sant Joan Bosco,residential,30,False,69.46100000000001,"LINESTRING (2.044199 41.3426031, 2.0441417 41.3426586, 2.0438668 41.3429212, 2.0437808 41.3430033, 2.0437078 41.3430042, 2.0436263 41.3430053)",,,,,
273993596,True,Carrer de Baldiri Déu i Priu,residential,,False,69.333,"LINESTRING (2.044199 41.3426031, 2.0442499 41.3425562, 2.0446576 41.3421809, 2.0447239 41.3421199)",,,,,
1242737354,True,Carrer de Mallorca,residential,30,False,82.071,"LINESTRING (2.044199 41.3426031, 2.0442736 41.3426512, 2.0448477 41.3430211, 2.044945 41.3430838)",,,,,
273997734,True,Carrer Tres d'Abril,residential,,False,54.049,"LINESTRING (2.0449218 41.341939, 2.0448415 41.3418946, 2.0444962 41.3416916, 2.0444121 41.3416394)",,,,,
273997734,True,Carrer Tres d'Abril,residential,,False,28.756999999999998,"LINESTRING (2.0444121 41.3416394, 2.0443286 41.3415867, 2.0441483 41.3414731)",,,,,
423121140,False,Carrer de Sant Joan Bosco,residential,30,False,97.809,"LINESTRING (2.0444121 41.3416394, 2.0443688 41.3417149, 2.0439879 41.3423785, 2.0439484 41.3424472)",,,,,
4748099,True,Carrer de la Cerdanya,residential,30,False,80.65599999999999,"LINESTRING (2.0435411 41.343153, 2.0434515 41.3430972, 2.0428445 41.3427191, 2.0427985 41.342689)",,,,,
527418374,False,Carrer de Sant Joan Bosco,residential,30,False,17.897,"LINESTRING (2.0435411 41.343153, 2.0435606 41.3431191, 2.0435782 41.3430885, 2.0436263 41.3430053)",,,,,
527418374,False,Carrer de Sant Joan Bosco,residential,30,True,94.922,"LINESTRING (2.0435411 41.343153, 2.0435054 41.3432026, 2.0434866 41.3432287, 2.0431877 41.3436438, 2.0430524 41.3438445, 2.0430374 41.3438668, 2.0430099 41.3439077)",,,,,
41601828,False,Carrer Canonge Jaume Cullell,residential,,False,47.438,"LINESTRING (2.0390705 41.3447357, 2.0391369 41.3447219, 2.0395604 41.344634, 2.0396182 41.344622)",,,,,
173593834,True,Carrer La Plana,residential,30,False,107.50699999999999,"LINESTRING (2.0390705 41.3447357, 2.039064 41.3446818, 2.0389605 41.3438224, 2.0389545 41.3437728)",,,,,
425592440,False,Carrer de Francesc Pi i Margall,living_street,,False,33.003,"LINESTRING (2.040673 41.3478785, 2.0410522 41.3479625)",,,,,
425592441,False,Carrer Comte Borrell,living_street,,False,38.671,"LINESTRING (2.040673 41.3478785, 2.0405321 41.3482098)",,,,,
527981981,True,Carrer de Francesc Pi i Margall,living_street,,False,60.46,"LINESTRING (2.040673 41.3478785, 2.0399715 41.3477432)",,,,,
138143378,False,Carrer Comte Borrell,living_street,,True,81.384,"LINESTRING (2.040673 41.3478785, 2.0408205 41.347501, 2.0409546 41.3472271, 2.0409962 41.3471924)",,,,,
193018196,True,Carrer Eusebi Güell,tertiary,30,False,106.4,"LINESTRING (2.0372225 41.34821, 2.0371547 41.3481169, 2.0370414 41.3480685, 2.0365656 41.3479901, 2.0364573 41.3479736, 2.0360618 41.3479071)",,BV-2004,,,
"[558432251, 539095159]",True,Plaça del Pallars Sobirà,tertiary,40,False,22.242,"LINESTRING (2.0372225 41.34821, 2.0372664 41.3481366, 2.0373226 41.3480943, 2.0373933 41.3480667)",,BV-2004,roundabout,,
887931628,False,Carrer de la Riera Bastè,residential,,True,23.694,"LINESTRING (2.0355698 41.3461653, 2.0357784 41.3463098)",,,,,
59112945,True,Carrer de Lluís Castells,residential,30,False,73.21000000000001,"LINESTRING (2.0355698 41.3461653, 2.0357005 41.3461732, 2.036438 41.3462569)",,,,,
59112945,True,Carrer de Lluís Castells,residential,30,False,62.99,"LINESTRING (2.0372279 41.3463505, 2.0372744 41.3463568, 2.0378476 41.3464341, 2.0379711 41.3464484)",,,,,
193018414,True,Carrer del Nord,residential,30,False,75.229,"LINESTRING (2.0372279 41.3463505, 2.0372373 41.3463016, 2.0373567 41.3456809)",,,,,
134113011,True,Carrer de les Eres,residential,30,False,35.201,"LINESTRING (2.0392542 41.346384, 2.039245 41.3463526, 2.0392316 41.3463065, 2.0391574 41.3460759)",,,,,
310795598,True,Carrer de la Rutlla,residential,30,False,34.059,"LINESTRING (2.0392542 41.346384, 2.0393886 41.3463578, 2.0396512 41.3463135)",,,,,
134117254,False,Carrer Major,living_street,,False,42.897,"LINESTRING (2.0400261 41.346264, 2.0404715 41.3464564)",,,,,
887931629,True,Carrer de la Rutlla,residential,30,False,47.647000000000006,"LINESTRING (2.0400261 41.346264, 2.0402531 41.3462308, 2.040582 41.3461676)",,,,,
134113170,False,Carrer Nou,living_street,,True,33.412,"LINESTRING (2.040582 41.3461676, 2.0404715 41.3464564)",,,,,
527981977,True,Carrer de la Rutlla,residential,30,False,41.410000000000004,"LINESTRING (2.040582 41.3461676, 2.0409979 41.3460841, 2.0410073 41.3460822, 2.0410166 41.3460803, 2.0410627 41.3460821)",,,,,
134117482,True,Carrer Joan Bardina,residential,30,False,96.619,"LINESTRING (2.0410627 41.3460821, 2.0411647 41.3460961, 2.0422069 41.3462128)",,,,,
41601777,False,Carrer de Pablo Picasso,residential,30,False,100.297,"LINESTRING (2.0353959 41.3502126, 2.0354625 41.350156, 2.0356159 41.3500257, 2.0361914 41.3495366)",2,,,,
132649693,True,Baixada del Mas de les Flors,residential,20,False,62.296,"LINESTRING (2.0458174 41.3436291, 2.0463105 41.3432086)",,,,,
132649693,True,Baixada del Mas de les Flors,residential,20,False,54.045,"LINESTRING (2.0455328 41.3440582, 2.0456895 41.3439048, 2.0457699 41.3437638, 2.0458066 41.3436598, 2.0458174 41.3436291)",,,,,
132649697,True,Carrer de Sant Pere,living_street,20,False,88.798,"LINESTRING (2.0455328 41.3440582, 2.0452807 41.3438125, 2.0450447 41.3436514, 2.0448728 41.3434385)",,,,,
909783273,False,Avinguda de Maria Girona,residential,50,True,17.893,"LINESTRING (2.0468183 41.3472234, 2.0467665 41.3472772, 2.0466782 41.3473446)",,,,,
"[931458864, 135641544]",True,Avinguda Maria Girona,residential,50,False,41.105000000000004,"LINESTRING (2.0468183 41.3472234, 2.0469409 41.3470248, 2.0469738 41.3469716, 2.0470262 41.3468883)",,,,,
558917216,False,Carrer de Mossèn Pere Tarrés,residential,,True,20.406,"LINESTRING (2.0447251 41.3432631, 2.0448979 41.3431333)",,,,,
558917216,False,Carrer de Mossèn Pere Tarrés,residential,,False,54.791000000000004,"LINESTRING (2.0447251 41.3432631, 2.0443158 41.343561, 2.0442539 41.3436061)",,,,,
132649694,True,Baixada de Pere Rusiñol,living_street,,False,44.621,"LINESTRING (2.0453832 41.3433581, 2.0452073 41.3434267, 2.0448892 41.3433448)",,,,,
423396594,True,Baixada de Pere Rusiñol,living_street,,False,95.63199999999999,"LINESTRING (2.0453832 41.3433581, 2.0462044 41.343055, 2.0463105 41.3432086)",,,,,
423397085,True,Carrer de Rafael Julià i Roses,living_street,,False,47.138,"LINESTRING (2.0453832 41.3433581, 2.0455886 41.3434863, 2.0458174 41.3436291)",,,,,
132649693,True,Baixada del Mas de les Flors,residential,20,False,10.919,"LINESTRING (2.0463105 41.3432086, 2.0463578 41.3431715, 2.0463806 41.3431579, 2.0464072 41.3431429)",,,,,
132737755,True,Carrer de Frederic Mistral,living_street,20,False,61.058,"LINESTRING (2.045333 41.3464, 2.044658 41.3461885)",,,,,
132739681,False,Plaça Mosén Jaume Oliveras,living_street,,False,16.766,"LINESTRING (2.045333 41.3464, 2.0453534 41.34655)",,,,,
132649697,True,Carrer de Sant Pere,living_street,20,False,263.019,"LINESTRING (2.045333 41.3464, 2.0454094 41.3456933, 2.0454249 41.3452646, 2.045441 41.3452025, 2.045624 41.3444166, 2.0456026 41.3442435, 2.0455328 41.3440582)",,,,,
"[273968762, 1091739052]",True,Carrer de Bonaventura Calopa,residential,30,False,104.236,"LINESTRING (2.0464072 41.3431429, 2.0462272 41.3423377, 2.0462264 41.342311, 2.0462107 41.3422592, 2.0461986 41.3422191)",,,,,
666948725,False,Carrer del Castell,living_street,,True,8.426,"LINESTRING (2.044658 41.3461885, 2.044735 41.3461395)",,,,,
132737755,True,Carrer de Frederic Mistral,living_street,20,False,167.305,"LINESTRING (2.044658 41.3461885, 2.0439653 41.346022, 2.043893 41.3459871, 2.0431171 41.345613, 2.0429169 41.3454784)",,,,,
666948721,True,Carrer de Frederic Mistral,living_street,20,False,166.803,"LINESTRING (2.044658 41.3461885, 2.0445341 41.3461119, 2.0442631 41.3460441, 2.0440223 41.3459825, 2.043991 41.3459745, 2.0430379 41.3455096, 2.0429169 41.3454784)",,,,,
423399310,True,Passatge de Ca la Nor,living_street,,False,35.212,"LINESTRING (2.044658 41.3461885, 2.0445878 41.3462933, 2.0445433 41.3463598, 2.0445476 41.3463891, 2.0445614 41.346484)",,,,,
666661791,False,Carrer de Marià Fortuny,residential,30,True,14.943,"LINESTRING (2.0433124 41.3440917, 2.0434517 41.3441761)",,,,,
