osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,junction,access,bridge
38586084,Calle Ramón Pol,residential,False,True,191.389,"LINESTRING (-17.9135996 28.6614835, -17.9137286 28.6614467, -17.9142305 28.6612949, -17.9148193 28.6611168, -17.915004 28.6610594, -17.9154538 28.660922)",40,,,,,
916380559,Calle Conrado Hernández,secondary,False,False,28.025,"LINESTRING (-17.9135996 28.6614835, -17.913638 28.6615698, -17.9136695 28.6616417, -17.913707 28.6617172)",,,LP-214,,,
1206217440,Calle Luis Felipe Gómez Wanguemert,tertiary,False,True,15.934,"LINESTRING (-17.913969 28.6600948, -17.9138063 28.6600825)",,2,LP-214,,,
26994989,Avenida Doctor Fleming,tertiary,True,False,77.207,"LINESTRING (-17.913969 28.6600948, -17.9139765 28.6600368, -17.9140013 28.6598811, -17.9140291 28.6597117, -17.9140519 28.6595378, -17.9140569 28.6595029, -17.9140691 28.6594061)",30,,,,,
55468985,,residential,True,False,9.6,"LINESTRING (-17.9143143 28.6578289, -17.9143309 28.6577438)",,1,,,,
"[176142165, 700517646, 700517647]",Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,147.977,"LINESTRING (-17.9143143 28.6578289, -17.9144146 28.6578712, -17.9151624 28.6581867, -17.9153269 28.6582561, -17.9154022 28.6582879, -17.9154765 28.6583191, -17.9156821 28.6584037)",,2,LP-2,,,
27869376,,residential,True,False,22.615999999999996,"LINESTRING (-17.9140691 28.6594061, -17.9140683 28.6593835, -17.914059 28.6593624, -17.9140423 28.6593452, -17.9140201 28.6593338, -17.9139948 28.6593296, -17.9139693 28.659333, -17.9139465 28.6593436, -17.9139291 28.6593602, -17.9139189 28.6593809)",,,,roundabout,,
56331066,Avenida Doctor Fleming,tertiary,True,False,56.910999999999994,"LINESTRING (-17.9140691 28.6594061, -17.9140838 28.6593198, -17.9141453 28.6589582, -17.9141526 28.6588996)",30,2,,,,
446676525,Avenida Enrique Mederos,tertiary,True,False,239.62400000000002,"LINESTRING (-17.9140691 28.6594061, -17.9141665 28.6594173, -17.9143597 28.6594456, -17.9146956 28.6594949, -17.9148511 28.6595168, -17.9150161 28.659539, -17.9152215 28.6595671, -17.9155668 28.6596129, -17.9156875 28.6596294, -17.9158943 28.659661, -17.9163003 28.6597212, -17.9164935 28.6597493)",30,,,,,
1055148885,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,19.336,"LINESTRING (-17.9141387 28.6577483, -17.9143143 28.6578289)",50,2,LP-2,,,
"[27224264, 1206217433]",Avenida Doctor Fleming,tertiary,True,False,182.811,"LINESTRING (-17.9141387 28.6577483, -17.9141163 28.6579235, -17.9140472 28.658465, -17.9139984 28.6588471, -17.9139935 28.6588857, -17.9139346 28.6592619, -17.913929 28.6593028, -17.9139189 28.6593809)",30,1,,,,
56331070,,residential,False,True,8.747,"LINESTRING (-17.9168979 28.658861, -17.9169158 28.6588838, -17.916931 28.6589065, -17.9169387 28.6589302)",,,,,,
199256899,,residential,True,False,22.044,"LINESTRING (-17.9168979 28.658861, -17.9168443 28.6588155, -17.9167187 28.6587414)",,1,,,,
1195057468,LP-2,primary,False,False,17.296999999999997,"LINESTRING (-17.9168979 28.658861, -17.9169705 28.658854, -17.9169884 28.6588507, -17.9170729 28.6588369)",,2,LP-2,,,
916380558,Calle Conrado Hernández,secondary,False,True,27.398,"LINESTRING (-17.9138316 28.661938, -17.9137674 28.6618242, -17.9137346 28.6617661, -17.9137202 28.6617407, -17.913707 28.6617172)",,,LP-214,,,
45863202,Calle Tenisca,residential,False,False,23.779000000000003,"LINESTRING (-17.9126757 28.6553921, -17.9126179 28.6554074, -17.9124424 28.6554539)",,2,,,,
1055148875,Calle Adolfo Suárez,secondary,False,True,53.867000000000004,"LINESTRING (-17.9126757 28.6553921, -17.9126968 28.65562, -17.9127079 28.6558756)",,,LP-213,,,
1055148855,,residential,True,False,29.588,"LINESTRING (-17.9105126 28.6560014, -17.9102219 28.6560771)",,1,,,,
104197941,Calle Tenisca,residential,False,True,197.89800000000002,"LINESTRING (-17.9105126 28.6560014, -17.9108006 28.6559197, -17.9113372 28.6557675, -17.9114966 28.6557222, -17.9123688 28.6554748, -17.9124424 28.6554539)",30,,,,,
47225869,Calle Las Adelfas,residential,False,False,16.658,"LINESTRING (-17.9103296 28.6562463, -17.9104162 28.6563754)",,,,,,
1055148861,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,149.639,"LINESTRING (-17.9103296 28.6562463, -17.9105071 28.6562736, -17.9107232 28.6563211, -17.9108963 28.6563707, -17.9110074 28.6564082, -17.9111133 28.6564504, -17.9113217 28.6565406, -17.9116548 28.6566871, -17.9117528 28.6567273)",50,2,LP-2,,,
56331071,,residential,True,False,18.068,"LINESTRING (-17.9166516 28.6588028, -17.9168138 28.6588812)",,1,LP-2,,,
164059829,LP-2,primary,True,False,24.888,"LINESTRING (-17.9166516 28.6588028, -17.9168979 28.658861)",,1,LP-2,,,
45863206,Calle Doctor González Sobaco,residential,True,False,82.798,"LINESTRING (-17.9123328 28.6599774, -17.9123205 28.6599299, -17.9123058 28.6597294, -17.912288 28.6594266, -17.9122682 28.6592356)",,,,,,
45863207,Calle Luis Felipe Gómez Wanguemert,residential,False,False,34.172,"LINESTRING (-17.9123328 28.6599774, -17.9122341 28.6599675, -17.9119845 28.6599453)",,,,,,
162052485,Calle Luis Felipe Gómez Wanguemert,residential,False,True,62.96,"LINESTRING (-17.9123328 28.6599774, -17.9123757 28.6599827, -17.9126231 28.6600085, -17.9129728 28.6600495)",,,,,,
700516528,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,6.37,"LINESTRING (-17.9165927 28.6587781, -17.9166516 28.6588028)",,2,LP-2,,,
27890834,,residential,True,False,16.186,"LINESTRING (-17.9165927 28.6587781, -17.9166239 28.6588149, -17.9166297 28.6588529, -17.9166264 28.6588814, -17.9166083 28.65891)",,1,,,,
"[1055814696, 446676525]",Avenida Enrique Mederos,tertiary,True,False,36.152,"LINESTRING (-17.9164935 28.6597493, -17.9165723 28.6597621, -17.9166273 28.6597705, -17.9167418 28.659786, -17.916859 28.6598025)",30,,,,,
1195057466,,residential,True,False,18.653,"LINESTRING (-17.9166083 28.65891, -17.9165459 28.6589596, -17.9165099 28.659048)",,1,,,,
1195057467,Avenida Tanausú,residential,True,False,20.311999999999998,"LINESTRING (-17.9166083 28.65891, -17.9167412 28.6588935, -17.9168138 28.6588812)",,1,,,,
917499460,Avenida Doctor Fleming,tertiary,True,False,17.375,"LINESTRING (-17.9141526 28.6588996, -17.914176 28.6587447)",30,2,,,,
"[326763451, 27890836]",Avenida Tanausú,residential,True,False,213.233,"LINESTRING (-17.9141526 28.6588996, -17.9142477 28.658908, -17.9157637 28.6590404, -17.9158738 28.6590383, -17.9159866 28.6590292, -17.916116 28.6590131, -17.9162508 28.6589875, -17.9163236 28.6589745)",,,,,,
458542884,Camino Cruz de la Paloma,tertiary,False,False,185.799,"LINESTRING (-17.9118782 28.662182, -17.9120519 28.6621468, -17.913707 28.6617172)",40,,,,,
458542884,Camino Cruz de la Paloma,tertiary,False,True,185.799,"LINESTRING (-17.913707 28.6617172, -17.9120519 28.6621468, -17.9118782 28.662182)",40,,,,,
916380558,Calle Conrado Hernández,secondary,False,False,27.397999999999996,"LINESTRING (-17.913707 28.6617172, -17.9137202 28.6617407, -17.9137346 28.6617661, -17.9137674 28.6618242, -17.9138316 28.661938)",,,LP-214,,,
916380559,Calle Conrado Hernández,secondary,False,True,28.025,"LINESTRING (-17.913707 28.6617172, -17.9136695 28.6616417, -17.913638 28.6615698, -17.9135996 28.6614835)",,,LP-214,,,
27952886,Calle de la Salud,residential,True,False,52.264,"LINESTRING (-17.9114119 28.6578192, -17.9108809 28.6578809)",30,,,,,
47225868,Calle Benigno Carballo,residential,True,False,73.873,"LINESTRING (-17.9114119 28.6578192, -17.9112652 28.6575014, -17.9110627 28.6572335)",,1,,,,
"[700644073, 34244972]",Calle Pasión,residential,True,False,151.926,"LINESTRING (-17.914176 28.6587447, -17.914268 28.6587133, -17.9143148 28.6586979, -17.9154743 28.6584612, -17.9156274 28.6584188, -17.9156821 28.6584037)",,1,,,,
917499460,Avenida Doctor Fleming,tertiary,True,False,102.72300000000001,"LINESTRING (-17.914176 28.6587447, -17.9141829 28.6586989, -17.914216 28.6584796, -17.914292 28.6579766, -17.9142971 28.6579429, -17.9143143 28.6578289)",30,2,,,,
700517649,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,20.243,"LINESTRING (-17.9156821 28.6584037, -17.9158684 28.6584838)",,2,LP-2,,,
749104202,Calle Convento,residential,False,False,38.626,"LINESTRING (-17.9114954 28.6569912, -17.9117153 28.6567673, -17.9117528 28.6567273)",,2,,,,
1055148861,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,48.228,"LINESTRING (-17.9117528 28.6567273, -17.9121943 28.6569223)",50,2,LP-2,,,
749104202,Calle Convento,residential,False,True,38.626,"LINESTRING (-17.9117528 28.6567273, -17.9117153 28.6567673, -17.9114954 28.6569912)",,2,,,,
56331051,Calle Guayafanta,residential,False,False,87.59599999999999,"LINESTRING (-17.9200051 28.6573445, -17.919943 28.6572145, -17.9198709 28.6570597, -17.9198271 28.6569569, -17.9197435 28.6567065, -17.9197086 28.656602)",,,,,,
1017169366,Calle Junonia,residential,False,False,21.222,"LINESTRING (-17.9200051 28.6573445, -17.9199861 28.6573525, -17.9199704 28.6573572, -17.9197914 28.6573724)",,,,,,
56331051,Calle Guayafanta,residential,False,False,79.036,"LINESTRING (-17.9193563 28.6556544, -17.9191943 28.6552117, -17.91913 28.6550857, -17.9190668 28.6549933)",,,,,,
56331051,Calle Guayafanta,residential,False,True,80.832,"LINESTRING (-17.9193563 28.6556544, -17.9195933 28.6562602, -17.9195984 28.6562736, -17.9196068 28.6562963, -17.9196241 28.6563423)",,,,,,
239493983,Calle Castillo,residential,True,False,35.693,"LINESTRING (-17.9162735 28.6562936, -17.9165345 28.6560687)",,,,,,
"[1076257424, 239493961]","['Calle Via Cornisa', 'Camino Cruz de la Montana']",residential,False,True,164.867,"LINESTRING (-17.9162735 28.6562936, -17.9151362 28.6557881, -17.9150778 28.6557648, -17.9148826 28.6556872, -17.9148345 28.6556141, -17.9147944 28.6556152)",,,,,no,
103458498,Calle Taburiente,residential,False,False,25.492,"LINESTRING (-17.9165345 28.6560687, -17.9167459 28.6562034)",,,,,,
103458498,Calle Taburiente,residential,False,True,84.475,"LINESTRING (-17.9165345 28.6560687, -17.9161516 28.6558128, -17.9161175 28.6557446, -17.9161516 28.6556727, -17.9162841 28.6555288)",,,,,,
56339614,Calle Princesa Dácil,residential,False,False,53.299,"LINESTRING (-17.9174939 28.6565294, -17.9175235 28.6569567, -17.9175278 28.6570078)",,,,,,
916397944,,residential,True,False,44.539,"LINESTRING (-17.9174939 28.6565294, -17.9174998 28.6564734, -17.9175009 28.6564303, -17.9174991 28.6564079, -17.9174929 28.6563925, -17.9174827 28.656373, -17.9174703 28.6563583, -17.9174659 28.6563553, -17.91746 28.6563515, -17.9174373 28.6563503, -17.9174128 28.6563552, -17.9173913 28.6563654, -17.9173699 28.6563779, -17.9173509 28.6563967, -17.9173434 28.6564061, -17.9173337 28.6564183, -17.9173232 28.6564399, -17.9173138 28.6564896)",,,,,,
56339614,Calle Princesa Dácil,residential,False,False,59.149,"LINESTRING (-17.9175278 28.6570078, -17.9175782 28.6575379)",,,,,,
56339614,Calle Princesa Dácil,residential,False,True,53.299,"LINESTRING (-17.9175278 28.6570078, -17.9175235 28.6569567, -17.9174939 28.6565294)",,,,,,
56339626,Calle Aitami,residential,True,False,36.931,"LINESTRING (-17.9175278 28.6570078, -17.9178723 28.6569766, -17.9179043 28.6569738)",,,,,,
239493989,Glorieta Castillo Olivares,residential,True,False,41.542,"LINESTRING (-17.9161902 28.6583594, -17.9159077 28.658349, -17.9157647 28.6583479)",,1,,,,
239494006,,residential,True,False,20.217,"LINESTRING (-17.9161902 28.6583594, -17.9161001 28.6583983, -17.9160828 28.6584094, -17.9160695 28.6584226, -17.9160655 28.6584429, -17.9160676 28.6584608, -17.9160737 28.6584787)",,1,,,,
35462593,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,19.768,"LINESTRING (-17.9157647 28.6583479, -17.9155816 28.6582718)",,2,LP-2,,,
1195057452,Plaza de la Constitución,residential,True,False,28.560000000000002,"LINESTRING (-17.9142069 28.6572113, -17.914201 28.6572605, -17.9141729 28.6574664)",,,,,,
250853326,Calle Vizconde de Buen Paso,residential,False,True,128.298,"LINESTRING (-17.9144057 28.6573664, -17.9144476 28.6573815, -17.9150062 28.6575834, -17.9155324 28.6577796, -17.9156193 28.6578104)",30,,,,,
"[239494001, 1195057453]",Plaza de la Constitución,residential,True,False,51.931000000000004,"LINESTRING (-17.9144057 28.6573664, -17.9144124 28.6573242, -17.9144474 28.6570927, -17.9144578 28.6570014, -17.9144365 28.6569633, -17.9143838 28.6569305)",,,,,,
197392710,Calle Gutiérrez Mellado,residential,True,False,149.835,"LINESTRING (-17.9135172 28.65682, -17.9135006 28.6567686, -17.9132491 28.6559762, -17.9131919 28.65595, -17.9128302 28.6560209, -17.9127297 28.6560371)",30,,,,,
197392713,Calle Maribel Nazco,residential,True,False,81.249,"LINESTRING (-17.9135172 28.65682, -17.9135837 28.656821, -17.9136857 28.6568745, -17.914107 28.6571496, -17.914147 28.6571758, -17.9142069 28.6572113)",,,,,,
1121229621,,residential,False,True,21.463,"LINESTRING (-17.9142299 28.6567901, -17.9142572 28.6568307, -17.9144006 28.6569045)",,,,,,
"[250856217, 42686083]","['Calle Angélica Luis Acosta', 'Calle Francisca de Gazmira']",residential,True,False,168.64900000000003,"LINESTRING (-17.9158052 28.6573206, -17.9161154 28.657348, -17.9171367 28.6574011, -17.9171466 28.6575609, -17.9171586 28.6576886, -17.9171651 28.6577455)",,,,,,
27869373,Calle Conrado Hernández,secondary,False,False,37.705,"LINESTRING (-17.9133975 28.6610839, -17.9134933 28.661283, -17.9135524 28.6613945)",,,LP-214,,,
27869373,Calle Conrado Hernández,secondary,False,True,111.45899999999999,"LINESTRING (-17.9133975 28.6610839, -17.9132558 28.6607614, -17.9131168 28.6604062, -17.91305 28.6602383, -17.9130579 28.6601829, -17.913071 28.6601368)",,,LP-214,,,
45863207,Calle Luis Felipe Gómez Wanguemert,residential,False,True,34.172,"LINESTRING (-17.9119845 28.6599453, -17.9122341 28.6599675, -17.9123328 28.6599774)",,,,,,
239493950,Calle Doctor Ochoa,residential,False,True,102.42699999999999,"LINESTRING (-17.9115099 28.6609511, -17.9119523 28.6610457, -17.9120439 28.6610653, -17.9123117 28.6611225, -17.912529 28.6611721)",,,,,,
45863203,Calle Tabaiba,residential,False,True,64.867,"LINESTRING (-17.912529 28.6611721, -17.9131747 28.661311)",,,,,,
239493950,Calle Doctor Ochoa,residential,False,False,102.42699999999999,"LINESTRING (-17.912529 28.6611721, -17.9123117 28.6611225, -17.9120439 28.6610653, -17.9119523 28.6610457, -17.9115099 28.6609511)",,,,,,
239493966,Calle los Dragos,residential,True,False,112.193,"LINESTRING (-17.912529 28.6611721, -17.9125663 28.6610104, -17.9125882 28.66097, -17.9126224 28.6609333, -17.9127511 28.6608829, -17.9128883 28.6609106, -17.9130247 28.6609545, -17.9131534 28.6610605, -17.9132957 28.6610944, -17.9133438 28.6611011, -17.9133975 28.6610839)",,,,,,
34420213,Calle Convento,residential,True,False,51.471,"LINESTRING (-17.9110627 28.6572335, -17.9110703 28.6571975, -17.9114954 28.6569912)",,1,,,,
56158249,Calle José Serrano,residential,False,True,101.09699999999998,"LINESTRING (-17.9202144 28.6595886, -17.9200678 28.6596036, -17.9198259 28.6596882, -17.9197636 28.6597852, -17.9195786 28.6600794, -17.9195644 28.6601141, -17.9195512 28.6601469, -17.9195444 28.6601785)",,,,,,
56158249,Calle José Serrano,residential,False,False,101.097,"LINESTRING (-17.9195444 28.6601785, -17.9195512 28.6601469, -17.9195644 28.6601141, -17.9195786 28.6600794, -17.9197636 28.6597852, -17.9198259 28.6596882, -17.9200678 28.6596036, -17.9202144 28.6595886)",,,,,,
1194684327,Avenida Enrique Mederos,tertiary,False,False,178.715,"LINESTRING (-17.9195444 28.6601785, -17.9186498 28.6600498, -17.9178656 28.659937, -17.9177369 28.6599185)",30,,,,,
45863202,Calle Tenisca,residential,False,True,23.779000000000003,"LINESTRING (-17.9124424 28.6554539, -17.9126179 28.6554074, -17.9126757 28.6553921)",,2,,,,
51257269,Calle De Pedro Miguel Hernández Camacho,residential,False,True,55.125,"LINESTRING (-17.9124424 28.6554539, -17.9124657 28.6555044, -17.9126099 28.6558169, -17.9127079 28.6558756)",,2,,,,
104197941,Calle Tenisca,residential,False,False,197.898,"LINESTRING (-17.9124424 28.6554539, -17.9123688 28.6554748, -17.9114966 28.6557222, -17.9113372 28.6557675, -17.9108006 28.6559197, -17.9105126 28.6560014)",30,,,,,
1055148876,Calle Adolfo Suárez,secondary,False,True,18.084,"LINESTRING (-17.9127079 28.6558756, -17.9127297 28.6560371)",,,LP-213,,,
38816393,Calle Viudas Blancas,residential,True,False,118.526,"LINESTRING (-17.9127079 28.6558756, -17.9126319 28.6559076, -17.9125627 28.6559616, -17.9118674 28.6566377)",,,,,,
51257269,Calle De Pedro Miguel Hernández Camacho,residential,False,False,55.12499999999999,"LINESTRING (-17.9127079 28.6558756, -17.9126099 28.6558169, -17.9124657 28.6555044, -17.9124424 28.6554539)",,2,,,,
1055148875,Calle Adolfo Suárez,secondary,False,False,53.867000000000004,"LINESTRING (-17.9127079 28.6558756, -17.9126968 28.65562, -17.9126757 28.6553921)",,,LP-213,,,
27869372,Calle Luis Felipe Gómez Wanguemert,secondary,False,False,19.126,"LINESTRING (-17.913071 28.6601368, -17.9131131 28.6600929, -17.9131623 28.6600616, -17.9132321 28.6600589)",,,LP-214,,,
27869373,Calle Conrado Hernández,secondary,False,False,111.459,"LINESTRING (-17.913071 28.6601368, -17.9130579 28.6601829, -17.91305 28.6602383, -17.9131168 28.6604062, -17.9132558 28.6607614, -17.9133975 28.6610839)",,,LP-214,,,
27895082,Plaza de la Constitución,residential,True,False,26.827,"LINESTRING (-17.9143309 28.6577438, -17.9143786 28.6575062)",,2,,,,
1055148884,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,19.994,"LINESTRING (-17.9143309 28.6577438, -17.9141466 28.6576652)",,2,LP-2,,,
55468992,,residential,True,False,9.272,"LINESTRING (-17.9141466 28.6576652, -17.9141387 28.6577483)",,1,,,,
1055148881,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,118.36599999999999,"LINESTRING (-17.9141466 28.6576652, -17.9139804 28.6575916, -17.9132151 28.6572627, -17.9130596 28.6571927)",,2,LP-2,,,
26843265,Calle Adolfo Suárez,secondary,False,False,19.368,"LINESTRING (-17.9130596 28.6571927, -17.9130144 28.6570231)",,3,LP-213,,,
1055148856,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,22.972,"LINESTRING (-17.9130596 28.6571927, -17.9128483 28.6571016)",,2,LP-2,,,
989701505,Calle Adolfo Suárez,tertiary,True,False,13.408,"LINESTRING (-17.9130596 28.6571927, -17.9130711 28.6572367, -17.9131097 28.6573041)",,1,LP-213,,,
1055148873,Avenida Carlos Francisco Lorenzo Navarro,primary,True,False,12.559,"LINESTRING (-17.9104726 28.6561881, -17.9103453 28.6561714)",,2,LP-2,,,
1055148872,,residential,True,False,18.128999999999998,"LINESTRING (-17.9104726 28.6561881, -17.9104485 28.6561578, -17.910439 28.6561352, -17.9104363 28.6561125, -17.9104402 28.6560905, -17.9104489 28.6560712, -17.9104619 28.6560369)",,1,,,,
1206217440,Calle Luis Felipe Gómez Wanguemert,tertiary,False,False,15.934,"LINESTRING (-17.9138063 28.6600825, -17.913969 28.6600948)",,2,LP-214,,,
239493957,Calle Luis Felipe Gómez Wanguemert,tertiary,False,True,56.089,"LINESTRING (-17.9138063 28.6600825, -17.9137456 28.6600811, -17.9132321 28.6600589)",,,LP-214,,,
97467673,,residential,True,False,23.283,"LINESTRING (-17.9166847 28.6605859, -17.9167334 28.6606232, -17.9168127 28.6606939, -17.9168651 28.6607212)",,,,,,
199256896,,residential,True,False,15.854,"LINESTRING (-17.9166847 28.6605859, -17.9167034 28.6605817, -17.9167207 28.6605743, -17.916736 28.660564, -17.9167487 28.6605513, -17.9167582 28.6605366, -17.9167643 28.6605206, -17.9167659 28.6604921, -17.9167618 28.66048)",,,,roundabout,,
997783218,Calle Ramón Pol,residential,True,False,27.505,"LINESTRING (-17.9167567 28.6604648, -17.9167873 28.6602189)",,,,,,
1157878558,,residential,True,False,12.861,"LINESTRING (-17.9167567 28.6604648, -17.9167477 28.6604519, -17.9167261 28.6604333, -17.916699 28.6604215, -17.9166723 28.6604176, -17.9166455 28.6604204)",,,,roundabout,,
1194221392,,residential,True,False,3.462,"LINESTRING (-17.9166455 28.6604204, -17.9166288 28.6604257, -17.9166136 28.6604337)",,,,roundabout,,
56331060,,residential,True,False,16.991,"LINESTRING (-17.9196995 28.6584809, -17.9197016 28.6585424, -17.9196505 28.6586219)",,1,,,,
"[176142163, 756566814]",Avenida Tanausú,primary,False,False,226.491,"LINESTRING (-17.9196995 28.6584809, -17.9196283 28.6584897, -17.919006 28.6585541, -17.9183838 28.6586255, -17.9177217 28.6587217, -17.9175613 28.6587494, -17.9174037 28.6587767)",,"['2', '3']",LP-2,,,
"[56331062, 56331063]",Calle Joaquín Turina,residential,False,False,79.883,"LINESTRING (-17.9196505 28.6586219, -17.9195236 28.6587692, -17.9194135 28.6588793, -17.9193163 28.6589085, -17.9192354 28.6589053, -17.9191285 28.6588858, -17.9189908 28.6588372)",,,,,,
"[56331062, 56331063]",Calle Joaquín Turina,residential,False,True,79.883,"LINESTRING (-17.9189908 28.6588372, -17.9191285 28.6588858, -17.9192354 28.6589053, -17.9193163 28.6589085, -17.9194135 28.6588793, -17.9195236 28.6587692, -17.9196505 28.6586219)",,,,,,
27224306,Calle Ramón Pol,residential,False,True,97.34700000000001,"LINESTRING (-17.9169387 28.6589302, -17.9169372 28.6589862, -17.9168819 28.6595288, -17.9168655 28.6596709, -17.91686 28.659718, -17.916859 28.6598025)",,4,,,,
56331070,,residential,False,False,8.747,"LINESTRING (-17.9169387 28.6589302, -17.916931 28.6589065, -17.9169158 28.6588838, -17.9168979 28.658861)",,,,,,
239494008,,residential,True,False,49.568999999999996,"LINESTRING (-17.9169387 28.6589302, -17.9170215 28.6588886, -17.9170732 28.6588793, -17.9172258 28.6588519, -17.9173337 28.6588313, -17.9174037 28.6587767)",,1,,,,
1055845094,,residential,True,False,13.352,"LINESTRING (-17.9168138 28.6588812, -17.9168399 28.6588924, -17.9169387 28.6589302)",,1,LP-2,,,
239493956,Calle Luis Felipe Gómez Wanguemert,residential,True,False,25.322,"LINESTRING (-17.9132321 28.6600589, -17.9129728 28.6600495)",,,,,,
27869372,Calle Luis Felipe Gómez Wanguemert,secondary,False,True,19.126,"LINESTRING (-17.9132321 28.6600589, -17.9131623 28.6600616, -17.9131131 28.6600929, -17.913071 28.6601368)",,,LP-214,,,
239493957,Calle Luis Felipe Gómez Wanguemert,tertiary,False,False,56.089,"LINESTRING (-17.9132321 28.6600589, -17.9137456 28.6600811, -17.9138063 28.6600825)",,,LP-214,,,
27869368,Calle Luis Felipe Gómez Wanguemert,residential,True,False,13.64,"LINESTRING (-17.9129728 28.6600495, -17.9130434 28.6601133, -17.913071 28.6601368)",,,,,,
162052485,Calle Luis Felipe Gómez Wanguemert,residential,False,False,62.96000000000001,"LINESTRING (-17.9129728 28.6600495, -17.9126231 28.6600085, -17.9123757 28.6599827, -17.9123328 28.6599774)",,,,,,
56339618,Calle Atogmatoma,residential,True,False,38.799,"LINESTRING (-17.918799 28.6564072, -17.9188436 28.6564042, -17.9191512 28.656382, -17.9191725 28.6563805, -17.9191953 28.6563787)",,,,,,
1052552317,Calle Tamanca,residential,False,True,115.11299999999999,"LINESTRING (-17.918799 28.6564072, -17.918801 28.6564314, -17.9188837 28.6574095, -17.9188862 28.6574396)",,,,,,
56331051,Calle Guayafanta,residential,False,False,80.83200000000001,"LINESTRING (-17.9196241 28.6563423, -17.9196068 28.6562963, -17.9195984 28.6562736, -17.9195933 28.6562602, -17.9193563 28.6556544)",,,,,,
56331051,Calle Guayafanta,residential,False,True,30.037999999999997,"LINESTRING (-17.9196241 28.6563423, -17.9196499 28.6564125, -17.9197086 28.656602)",,,,,,
1017169367,Calle Acero,residential,True,False,74.599,"LINESTRING (-17.9191953 28.6563787, -17.9191929 28.6563512, -17.9191675 28.6560535, -17.9191366 28.655744, -17.9191269 28.655711)",,,,,,
1017169368,Calle Atogmatoma,residential,True,False,42.035000000000004,"LINESTRING (-17.9191953 28.6563787, -17.9192382 28.6563751, -17.9195789 28.656346, -17.9195905 28.656345, -17.9196241 28.6563423)",,,,,,
56339599,Calle Acero,residential,True,False,115.005,"LINESTRING (-17.9192888 28.6574097, -17.9191982 28.656411, -17.9191953 28.6563787)",,,,,,
56339605,Calle Junonia,residential,False,False,39.422999999999995,"LINESTRING (-17.9192888 28.6574097, -17.9192034 28.657416, -17.9189397 28.6574356, -17.9188862 28.6574396)",,2,,,,
1052552319,Calle Junonia,residential,False,True,28.128999999999998,"LINESTRING (-17.9192888 28.6574097, -17.9193263 28.657407, -17.9195761 28.6573888)",,2,,,,
