osmid,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed
32931868,GU-102,Calle Nueva,tertiary,False,True,6.118,"LINESTRING (-3.3017423 40.5847726, -3.3016716 40.5847606)",,
1047452010,GU-102,Calle Nueva,tertiary,False,False,14.745,"LINESTRING (-3.3017423 40.5847726, -3.301914 40.5847967)",,
32931866,,Calle Valdeserrano,residential,False,True,121.694,"LINESTRING (-3.3017423 40.5847726, -3.3012655 40.5851728, -3.3010045 40.5856909)",,
203954671,,Calle de Panaderos,residential,False,False,199.412,"LINESTRING (-3.3024319 40.5785961, -3.3011426 40.5800985)",,
203954680,,Calle Bujes,residential,False,False,57.803,"LINESTRING (-3.3024319 40.5785961, -3.3030023 40.5788834)",,
203954660,,Calle de la Tejera Negra,residential,False,False,56.845,"LINESTRING (-3.3011426 40.5800985, -3.3017042 40.5803803)",,
203954671,,Calle de Panaderos,residential,False,False,139.371,"LINESTRING (-3.3011426 40.5800985, -3.3002276 40.5811416)",,
203954671,,Calle de Panaderos,residential,False,True,199.412,"LINESTRING (-3.3011426 40.5800985, -3.3024319 40.5785961)",,
203954660,,Calle de la Tejera Negra,residential,False,True,67.854,"LINESTRING (-3.3011426 40.5800985, -3.3009436 40.5799986, -3.3004764 40.5797574)",,
203954658,,Avenida del Pico Ocejón,residential,False,True,69.893,"LINESTRING (-3.2994903 40.5807768, -3.2999452 40.5802517)",,
461872121,,Calle Sierra de Ayllón,residential,False,True,74.313,"LINESTRING (-3.2994903 40.5807768, -3.3002276 40.5811416)",,
467609501,,Avenida del Pico Ocejón,residential,False,False,67.91,"LINESTRING (-3.2994903 40.5807768, -3.2990483 40.581287)",,
32931873,GU-102,,tertiary,True,False,26.096,"LINESTRING (-3.2972395 40.582955, -3.2971897 40.5829273, -3.297131 40.5829125, -3.2970692 40.5829123, -3.2970104 40.5829266, -3.2969602 40.5829541)",roundabout,
467609501,,Avenida del Pico Ocejón,residential,False,True,106.476,"LINESTRING (-3.2972395 40.582955, -3.2973639 40.5828843, -3.2974648 40.5828413, -3.2975015 40.5828256, -3.2976763 40.5827522, -3.2977792 40.5826963, -3.2978242 40.5826719, -3.2979173 40.5825851, -3.2979806 40.5825261, -3.2980737 40.582415, -3.2981517 40.5823221)",,
32931866,,Calle Valdeserrano,residential,False,True,76.026,"LINESTRING (-3.3010045 40.5856909, -3.3006724 40.5863264)",,
32931866,,Calle Valdeserrano,residential,False,False,121.694,"LINESTRING (-3.3010045 40.5856909, -3.3012655 40.5851728, -3.3017423 40.5847726)",,
32931866,,Calle Valdeserrano,residential,False,False,76.026,"LINESTRING (-3.3006724 40.5863264, -3.3010045 40.5856909)",,
203954967,,Calle Pensamientos,residential,False,False,128.747,"LINESTRING (-3.3006724 40.5863264, -3.3000382 40.5868906, -3.2998051 40.5872671)",,
461881535,,Calle de San Antonio,residential,False,True,58.418,"LINESTRING (-3.295995 40.5866183, -3.2965095 40.5869695)",,
32931868,GU-102,Calle Nueva,tertiary,False,True,35.806,"LINESTRING (-3.3001461 40.5843861, -3.2997382 40.5842982)",,
32931864,,Travesía de Valdeserrano,residential,True,False,16.716,"LINESTRING (-3.3001461 40.5843861, -3.3002217 40.584434, -3.3002861 40.5844916)",,
32931868,GU-102,Calle Nueva,tertiary,False,False,81.122,"LINESTRING (-3.3001461 40.5843861, -3.3005536 40.584497, -3.3010416 40.5846496)",,
32931868,GU-102,Calle Nueva,tertiary,False,False,85.735,"LINESTRING (-3.2972594 40.583148, -3.297432 40.5832594, -3.297528 40.5833216, -3.2980103 40.5836666)",,
32931873,GU-102,,tertiary,True,False,23.325000000000003,"LINESTRING (-3.2972594 40.583148, -3.2972851 40.5831109, -3.2972962 40.5830698, -3.2972919 40.583028, -3.2972725 40.5829887, -3.2972395 40.582955)",roundabout,
32931873,GU-102,,tertiary,True,False,26.722,"LINESTRING (-3.2969602 40.5829541, -3.296923 40.582993, -3.296904 40.5830388, -3.296905 40.5830869, -3.296926 40.5831322, -3.2969648 40.5831702)",roundabout,
95163007,GU-102,,tertiary,False,True,193.673,"LINESTRING (-3.2969602 40.5829541, -3.2967697 40.5828345, -3.2967488 40.5828204, -3.2953692 40.5818898, -3.295238 40.5818041)",,
32931873,GU-102,,tertiary,True,False,28.138,"LINESTRING (-3.2969648 40.5831702, -3.2970205 40.5831979, -3.2970853 40.58321, -3.2971516 40.583205, -3.2972119 40.5831835, -3.2972594 40.583148)",roundabout,
95163030,,Avenida de España,tertiary,False,False,48.247,"LINESTRING (-3.2969648 40.5831702, -3.296843 40.5832787, -3.296594 40.5835003)",,
461881535,,Calle de San Antonio,residential,False,False,58.418,"LINESTRING (-3.2965095 40.5869695, -3.295995 40.5866183)",,
461881535,,Calle de San Antonio,residential,False,True,60.433,"LINESTRING (-3.2965095 40.5869695, -3.2970559 40.5873205)",,
32931861,,Calle de San Roque,residential,True,False,175.49099999999999,"LINESTRING (-3.2965095 40.5869695, -3.2975842 40.5860337, -3.2978498 40.5858024, -3.2978755 40.5857801)",,
95163024,,,tertiary,True,False,15.061,"LINESTRING (-3.2955873 40.5843738, -3.2956167 40.5843892, -3.2956508 40.584397, -3.2956865 40.5843966, -3.2957203 40.584388, -3.2957491 40.584372)",roundabout,
95163039,,Avenida de España,tertiary,False,False,161.73000000000002,"LINESTRING (-3.2955873 40.5843738, -3.295512 40.5844403, -3.2943383 40.5854764)",,
95163024,,,tertiary,True,False,14.943999999999999,"LINESTRING (-3.2957491 40.584372, -3.2957699 40.5843502, -3.2957812 40.5843248, -3.2957818 40.5842979, -3.2957717 40.5842722, -3.2957518 40.5842499)",roundabout,
203953436,,Calle Las Peñas,residential,False,True,52.676,"LINESTRING (-3.2957491 40.584372, -3.2958033 40.5844079, -3.2962193 40.5846833)",,
95163040,,Avenida de Sierra Pela,residential,False,False,115.041,"LINESTRING (-3.2959663 40.5810319, -3.2960402 40.5809906, -3.2962874 40.5809087, -3.2965281 40.5808518, -3.2967714 40.5807809, -3.2969274 40.5807257, -3.2970755 40.5806563, -3.2971973 40.5806009)",,
