osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction
302114865,1,Rúa Real,residential,20,False,True,42.184,"LINESTRING (-9.2169478 43.1055984, -9.216993 43.1056084, -9.2170869 43.105628, -9.2171485 43.1056295, -9.2174614 43.1056372)",,
590558258,2,Avenida da Mariña,secondary,,False,False,50.967999999999996,"LINESTRING (-9.2169478 43.1055984, -9.2167456 43.1058888, -9.2166633 43.106007)",AC-440,
590558258,2,Avenida da Mariña,secondary,,False,True,136.015,"LINESTRING (-9.2169478 43.1055984, -9.217039 43.1053779, -9.2170246 43.1053186, -9.2170195 43.1053101, -9.2170168 43.1053057, -9.2169952 43.1052697, -9.2168742 43.1050689, -9.2167893 43.104941, -9.2167549 43.1048891, -9.2166634 43.1045924, -9.2165928 43.1044452)",AC-440,
590554437,,Rúa Areal,tertiary,,False,True,20.029,"LINESTRING (-9.2179714 43.1028921, -9.2178766 43.1030584)",DP-5201,
175300364,,,residential,,False,False,62.006,"LINESTRING (-9.2166633 43.106007, -9.2165084 43.1062761, -9.2165153 43.1063977, -9.2165197 43.106474, -9.2165236 43.1065416)",,
590558258,2,Avenida da Mariña,secondary,,False,True,50.967999999999996,"LINESTRING (-9.2166633 43.106007, -9.2167456 43.1058888, -9.2169478 43.1055984)",AC-440,
"[583571168, 1178721138]",1,,tertiary,20,False,True,55.482,"LINESTRING (-9.2166633 43.106007, -9.2167303 43.1060373, -9.2167659 43.1060534, -9.2169009 43.1061143, -9.2170788 43.1061947, -9.2172445 43.1062695)",,
"[583571168, 1178721138]",1,,tertiary,20,False,False,55.482,"LINESTRING (-9.2172445 43.1062695, -9.2170788 43.1061947, -9.2169009 43.1061143, -9.2167659 43.1060534, -9.2167303 43.1060373, -9.2166633 43.106007)",,
"[590530233, 1174947061]",1,Rúa da Virxe da Barca,tertiary,20,True,False,95.09400000000002,"LINESTRING (-9.2172445 43.1062695, -9.2171795 43.1063874, -9.2171602 43.106519, -9.2172102 43.1065673, -9.217219 43.1066068, -9.2172206 43.1066706, -9.2172235 43.106791, -9.2171963 43.1069363, -9.217196 43.1069587, -9.2171944 43.1070606, -9.2171942 43.1070734, -9.2171938 43.1071006)",,
591964138,2,Rúa da Virxe da Barca,tertiary,20,False,True,10.713,"LINESTRING (-9.2171938 43.1071006, -9.2171844 43.1071967)",,
285905339,,,residential,,True,False,35.012,"LINESTRING (-9.2171938 43.1071006, -9.2169148 43.1070646, -9.2167691 43.1070458)",,
379325634,2,Rúa da Virxe da Barca,tertiary,20,False,False,38.417,"LINESTRING (-9.2171544 43.1075415, -9.2171844 43.1071967)",,
239811246,,Rúa da Encarnación,residential,,False,False,77.44999999999999,"LINESTRING (-9.2171544 43.1075415, -9.2172165 43.1075226, -9.217266 43.1074945, -9.217385 43.1073869, -9.217492 43.1072725, -9.2175279 43.1072246, -9.2176347 43.1070819, -9.2177225 43.1069955)",,
"[175287908, 838497997]",2,Rúa da Virxe da Barca,tertiary,"['20', '50']",False,True,94.783,"LINESTRING (-9.2171544 43.1075415, -9.2171401 43.1075829, -9.2171056 43.1076631, -9.2170129 43.1078055, -9.2169242 43.1079286, -9.216839 43.1080475, -9.2168118 43.1080727, -9.2167628 43.1081894, -9.2167556 43.1082243, -9.2167342 43.1083284)",DP-5202,
"[175287908, 838497997]",2,Rúa da Virxe da Barca,tertiary,"['20', '50']",False,False,94.78299999999999,"LINESTRING (-9.2167342 43.1083284, -9.2167556 43.1082243, -9.2167628 43.1081894, -9.2168118 43.1080727, -9.216839 43.1080475, -9.2169242 43.1079286, -9.2170129 43.1078055, -9.2171056 43.1076631, -9.2171401 43.1075829, -9.2171544 43.1075415)",DP-5202,
"[233525032, 175287908]","['1', '2']",Rúa da Virxe da Barca,"['unclassified', 'tertiary']","['20', '50']",False,True,608.4459999999999,"LINESTRING (-9.2167342 43.1083284, -9.2167269 43.1087516, -9.216774 43.1091581, -9.2168309 43.1097833, -9.2168926 43.1099894, -9.2169685 43.1101713, -9.2172982 43.1106874, -9.2174453 43.1108779, -9.217998 43.1115117, -9.2184962 43.1120486, -9.2185895 43.1121095, -9.2186477 43.1121388, -9.2187064 43.1121559, -9.218778 43.1121659, -9.218872 43.1121661, -9.2191094 43.1121542, -9.2192719 43.1121408, -9.2192767 43.1120296, -9.2192862 43.1119163, -9.2193322 43.1118138, -9.2193407 43.1117989, -9.2194769 43.1115672, -9.2195011 43.1115175, -9.2195028 43.1114648, -9.2194883 43.1113808, -9.2194753 43.1113524)",DP-5202,
660316810,,,residential,,False,False,48.693999999999996,"LINESTRING (-9.2167342 43.1083284, -9.2166242 43.1084037, -9.2165238 43.1085083, -9.2164723 43.1085979, -9.2164337 43.1086969)",,
175300364,,,residential,,False,False,20.263,"LINESTRING (-9.2165236 43.1065416, -9.2166072 43.1067133)",,
175300364,,,residential,,False,True,62.006,"LINESTRING (-9.2165236 43.1065416, -9.2165197 43.106474, -9.2165153 43.1063977, -9.2165084 43.1062761, -9.2166633 43.106007)",,
"[233525018, 175300364]",1,,residential,20,False,"[False, True]",281.352,"LINESTRING (-9.2165236 43.1065416, -9.216371 43.1070757, -9.216113 43.1079783, -9.2161975 43.1080363, -9.2164701 43.1078229, -9.2165913 43.107728, -9.2166063 43.1076824, -9.2166465 43.10756, -9.2167196 43.1073374, -9.2167496 43.1072459, -9.2167574 43.1072223, -9.2167598 43.107186)",,
175300364,,,residential,,False,False,6.712,"LINESTRING (-9.2167691 43.1070458, -9.2167752 43.107106)",,
175300364,,,residential,,False,True,39.239000000000004,"LINESTRING (-9.2167691 43.1070458, -9.2167481 43.1070026, -9.2166072 43.1067133)",,
217310739,,Rúa Manuel Lastres,residential,,False,True,12.198,"LINESTRING (-9.2165029 43.1027041, -9.2164166 43.1027939)",,
217310739,,Rúa Manuel Lastres,residential,,False,False,12.198,"LINESTRING (-9.2164166 43.1027939, -9.2165029 43.1027041)",,
217310739,,Rúa Manuel Lastres,residential,,False,True,19.754,"LINESTRING (-9.2164166 43.1027939, -9.2162768 43.1029393)",,
217310744,,Rúa Condes de Maceda,residential,,True,False,23.614,"LINESTRING (-9.2164166 43.1027939, -9.2165849 43.1029671)",,
217310739,,Rúa Manuel Lastres,residential,,False,False,48.082,"LINESTRING (-9.2159365 43.1032932, -9.2162768 43.1029393)",,
217310739,,Rúa Manuel Lastres,residential,,False,True,33.583,"LINESTRING (-9.2159365 43.1032932, -9.2156881 43.1035347)",,
217310739,,Rúa Manuel Lastres,residential,,False,False,33.583,"LINESTRING (-9.2156881 43.1035347, -9.2159365 43.1032932)",,
590558258,2,Avenida da Mariña,secondary,,False,False,126.86299999999999,"LINESTRING (-9.2156881 43.1035347, -9.2157941 43.1036081, -9.2161362 43.1038426, -9.2164627 43.1042099, -9.2165408 43.1043518, -9.2165928 43.1044452)",AC-440,
233525020,,Rúa José María del Río,residential,,True,False,40.366,"LINESTRING (-9.2175554 43.1040642, -9.2175375 43.1043317, -9.2175291 43.1044267)",,
302114856,,Rúa Eduardo Pondal,residential,,False,False,48.536,"LINESTRING (-9.2172784 43.1047042, -9.2173202 43.1046802, -9.2173579 43.1046773, -9.2173926 43.1046861, -9.2174159 43.104714, -9.2174248 43.1047409, -9.2175053 43.1048192, -9.2175768 43.1049966)",,
660316829,1,Rúa Real,residential,20,True,False,37.432,"LINESTRING (-9.2172784 43.1047042, -9.2172641 43.1047773, -9.2172594 43.1048012, -9.2173193 43.1050358)",,
590558259,1,Rúa Real,residential,20,True,False,7.065,"LINESTRING (-9.2173293 43.1062552, -9.2172445 43.1062695)",,
590585259,,,residential,,False,True,31.13,"LINESTRING (-9.2173293 43.1062552, -9.2175548 43.1063131, -9.217551 43.1064185)",,
233525026,,Rúa Manuel Murguía,residential,,True,False,52.041,"LINESTRING (-9.2170842 43.1026736, -9.2165849 43.1029671)",,
233525017,,,residential,,True,False,29.396,"LINESTRING (-9.2173037 43.1028557, -9.2170328 43.1030311)",,
233525028,,Rúa Rosalía de Castro,residential,,True,False,26.974,"LINESTRING (-9.2173037 43.1028557, -9.2170842 43.1026736)",,
233525015,,,residential,,True,False,26.088,"LINESTRING (-9.2176562 43.1028465, -9.2179714 43.1028921)",,
233525024,,Rúa Castelao,residential,,False,False,21.421,"LINESTRING (-9.2176562 43.1028465, -9.2174648 43.1029791)",,
217310739,,Rúa Manuel Lastres,residential,,False,False,19.754,"LINESTRING (-9.2162768 43.1029393, -9.2164166 43.1027939)",,
217310739,,Rúa Manuel Lastres,residential,,False,True,48.082,"LINESTRING (-9.2162768 43.1029393, -9.2159365 43.1032932)",,
217310744,,Rúa Condes de Maceda,residential,,True,False,27.78,"LINESTRING (-9.2165849 43.1029671, -9.2167883 43.103168)",,
233525024,,Rúa Castelao,residential,,False,True,21.421,"LINESTRING (-9.2174648 43.1029791, -9.2176562 43.1028465)",,
233525028,,Rúa Rosalía de Castro,residential,,True,False,18.956,"LINESTRING (-9.2174648 43.1029791, -9.2173037 43.1028557)",,
233525017,,,residential,,True,False,25.015,"LINESTRING (-9.2170328 43.1030311, -9.2167883 43.103168)",,
233525008,,Praza da Camposa,residential,,True,False,71.25,"LINESTRING (-9.2170328 43.1030311, -9.217516 43.1034604, -9.2175474 43.1034916, -9.2175818 43.1035306)",,
