osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,tunnel,junction
33844262,Avenida Reyes Católicos,residential,False,False,43.648,"LINESTRING (-1.2203897 37.969529, -1.2198918 37.9695332)",,,,,,
108364575,Calle Escultor Salvador de Madariaga,residential,False,False,63.236,"LINESTRING (-1.2203897 37.969529, -1.2203209 37.9689629)",,,,,,
108364575,Calle Escultor Salvador de Madariaga,residential,False,True,42.565,"LINESTRING (-1.2203897 37.969529, -1.2204354 37.9699101)",,,,,,
33844262,Avenida Reyes Católicos,residential,False,True,23.949,"LINESTRING (-1.2186777 37.9697334, -1.2189386 37.9696695)",,,,,,
108364559,Calle Primero de Mayo,residential,False,False,73.846,"LINESTRING (-1.2186777 37.9697334, -1.2186105 37.9690714)",,,,,,
33844262,Avenida Reyes Católicos,residential,False,False,46.116,"LINESTRING (-1.2186777 37.9697334, -1.2182575 37.9698228, -1.2181725 37.9698481)",,,,,,
108364559,Calle Primero de Mayo,residential,False,True,137.62,"LINESTRING (-1.2186777 37.9697334, -1.2188068 37.9701531, -1.2190618 37.9709334)",,,,,,
48295838,Avenida Martínez Campos,residential,False,False,45.328,"LINESTRING (-1.2159634 37.9694544, -1.2162034 37.9695842, -1.2163898 37.969685)",,,,,,
48295838,Avenida Martínez Campos,residential,False,True,50.525,"LINESTRING (-1.2159634 37.9694544, -1.2156029 37.9692514, -1.2154865 37.9692001)",,,,,,
122638433,Calle Goya,residential,False,True,114.262,"LINESTRING (-1.2159634 37.9694544, -1.216321 37.9690772, -1.2167251 37.9686207)",,,,,,
48295838,Avenida Martínez Campos,residential,False,False,26.692,"LINESTRING (-1.2152594 37.9690402, -1.2154865 37.9692001)",,,,,,
199403487,Calle Mayor,secondary,False,False,26.738999999999997,"LINESTRING (-1.2152594 37.9690402, -1.2151801 37.9690859, -1.2151442 37.9691078, -1.2150158 37.9691849)",2,T-610,,,,
199403487,Calle Mayor,secondary,False,True,19.439,"LINESTRING (-1.2152594 37.9690402, -1.2153242 37.9689969, -1.2154286 37.9689272)",2,T-610,,,,
1182564439,Calle Mayor,secondary,False,False,104.05499999999999,"LINESTRING (-1.2138744 37.9697757, -1.2136928 37.9698631, -1.2128467 37.9702439)",2,T-610,,,,
1182564439,Calle Mayor,secondary,False,True,52.55800000000001,"LINESTRING (-1.2138744 37.9697757, -1.2139823 37.9697255, -1.2143879 37.9695317)",2,T-610,,,,
1182564439,Calle Mayor,secondary,False,True,56.253,"LINESTRING (-1.2094899 37.9722587, -1.2096072 37.9721726, -1.2099558 37.9719108)",2,T-610,,,,
199390501,Camino de los Romanos,residential,False,False,26.152,"LINESTRING (-1.2177533 37.9653535, -1.2177806 37.9655877)",,,,,,
199390501,Camino de los Romanos,residential,False,True,27.551,"LINESTRING (-1.2177533 37.9653535, -1.2177269 37.9651066)",,,,,,
199390504,,residential,False,True,57.513999999999996,"LINESTRING (-1.2177533 37.9653535, -1.2176936 37.9653574, -1.2173295 37.965381, -1.2171113 37.9654404)",,,,,,
199390501,Camino de los Romanos,residential,False,True,70.585,"LINESTRING (-1.2179785 37.9672224, -1.2179117 37.9665898)",,,,,,
440713741,Camino de los Romanos,residential,False,True,79.26,"LINESTRING (-1.2179785 37.9672224, -1.2180705 37.9679315)",,,,,,
199403487,Calle Mayor,secondary,False,False,93.02099999999999,"LINESTRING (-1.2179785 37.9672224, -1.2173674 37.9676322, -1.2171702 37.9677644)",2,T-610,,,,
199403487,Calle Mayor,secondary,False,True,73.158,"LINESTRING (-1.2179785 37.9672224, -1.21856 37.9668379, -1.2186178 37.9667995)",2,T-610,,,,
440713741,Camino de los Romanos,residential,False,True,15.78,"LINESTRING (-1.218226 37.970679, -1.2182141 37.9708206)",,,,,,
48295838,Avenida Martínez Campos,residential,False,False,79.39699999999999,"LINESTRING (-1.218226 37.970679, -1.2185287 37.970826, -1.2190618 37.9709334)",,,,,,
48295838,Avenida Martínez Campos,residential,False,True,147.64800000000002,"LINESTRING (-1.218226 37.970679, -1.2180492 37.9705852, -1.21701 37.97004, -1.2168386 37.9699276)",,,,,,
440713741,Camino de los Romanos,residential,False,False,92.759,"LINESTRING (-1.218226 37.970679, -1.2182443 37.9703927, -1.2181725 37.9698481)",,,,,,
33844262,Avenida Reyes Católicos,residential,False,False,26.91,"LINESTRING (-1.2181725 37.9698481, -1.2178686 37.9698823)",,,,,,
440713741,Camino de los Romanos,residential,False,False,82.082,"LINESTRING (-1.2181725 37.9698481, -1.2181425 37.9691103)",,,,,,
33844262,Avenida Reyes Católicos,residential,False,True,46.116,"LINESTRING (-1.2181725 37.9698481, -1.2182575 37.9698228, -1.2186777 37.9697334)",,,,,,
440713741,Camino de los Romanos,residential,False,True,92.759,"LINESTRING (-1.2181725 37.9698481, -1.2182443 37.9703927, -1.218226 37.970679)",,,,,,
43945667,Calle Ángel Galindo,residential,False,False,40.269,"LINESTRING (-1.2170665 37.9684802, -1.2174776 37.9683186)",,,,,,
122638444,Calle Pintor Sorolla,residential,False,True,41.541,"LINESTRING (-1.2170665 37.9684802, -1.2171524 37.9688476)",,,,,,
43945667,Calle Ángel Galindo,residential,False,True,33.778999999999996,"LINESTRING (-1.2170665 37.9684802, -1.2168722 37.9685658, -1.2167251 37.9686207)",,,,,,
440713741,Camino de los Romanos,residential,False,False,79.26,"LINESTRING (-1.2180705 37.9679315, -1.2179785 37.9672224)",,,,,,
440713741,Camino de los Romanos,residential,False,True,16.521,"LINESTRING (-1.2180705 37.9679315, -1.2180798 37.9680799)",,,,,,
122638431,Calle Menorca,residential,False,False,116.049,"LINESTRING (-1.2180705 37.9679315, -1.2183584 37.9676243, -1.2185171 37.9674629, -1.2188589 37.9670932)",,,,,,
48295838,Avenida Martínez Campos,residential,False,True,8.693,"LINESTRING (-1.2168386 37.9699276, -1.2167568 37.9698834)",,,,,,
33844262,Avenida Reyes Católicos,residential,False,True,54.381,"LINESTRING (-1.2168386 37.9699276, -1.2170932 37.9699852, -1.217442 37.9699311)",,,,,,
48295838,Avenida Martínez Campos,residential,False,False,147.64800000000002,"LINESTRING (-1.2168386 37.9699276, -1.21701 37.97004, -1.2180492 37.9705852, -1.218226 37.970679)",,,,,,
"[122638434, 108363932]",,residential,False,"[False, True]",100.504,"LINESTRING (-1.2168386 37.9699276, -1.2158349 37.9701446, -1.2157309 37.9701598)",,,,,,
33844262,Avenida Reyes Católicos,residential,False,False,41.59,"LINESTRING (-1.2193904 37.9695553, -1.2189386 37.9696695)",,,,,,
33844262,Avenida Reyes Católicos,residential,False,True,44.021,"LINESTRING (-1.2193904 37.9695553, -1.2198918 37.9695332)",,,,,,
