osmid,ref,highway,oneway,reversed,length,name,geometry,bridge,access,maxspeed,junction,tunnel,lanes
76967465,,tertiary,False,False,58.541,Carrer Onze de Setembre,"LINESTRING (2.8729897 41.8852261, 2.8736816 41.8851173)",,,30,,,
946062761,,tertiary,True,False,7.125,,"LINESTRING (2.8729897 41.8852261, 2.8729817 41.8852604, 2.8729592 41.8852844)",,,,roundabout,,
72684548,,tertiary,False,True,42.523,Passeig del ferrocarril,"LINESTRING (2.8715584 41.8858104, 2.8710736 41.8859368)",,,,,,
72684548,,tertiary,False,False,125.631,Passeig del ferrocarril,"LINESTRING (2.8715584 41.8858104, 2.8719959 41.8856969, 2.8720586 41.8856813, 2.8722937 41.8856117, 2.872399 41.8855698, 2.8728924 41.8852955)",,,,,,
76967482,,residential,False,False,98.28,Carrer del Portal,"LINESTRING (2.8715584 41.8858104, 2.8721786 41.886363, 2.8722467 41.8865187)",,,,,,
327380158,,residential,False,False,45.602999999999994,Carrer del Portal,"LINESTRING (2.8715584 41.8858104, 2.8715275 41.8857786, 2.8712016 41.8854981)",,,,,,
946062760,,tertiary,True,False,3.802,,"LINESTRING (2.8729626 41.8851985, 2.8729897 41.8852261)",,,,roundabout,,
72684544,,residential,False,False,92.644,Passeig del ferrocarril,"LINESTRING (2.8729626 41.8851985, 2.8729997 41.8851231, 2.8730127 41.8850966, 2.8737353 41.8846111)",,,,,,
72684544,,residential,False,True,54.598,Passeig del ferrocarril,"LINESTRING (2.87571 41.8833155, 2.8752214 41.8836453)",,,,,,
327380155,,residential,False,True,168.137,Carrer del Suro,"LINESTRING (2.87571 41.8833155, 2.8757163 41.8833422, 2.8757264 41.883385, 2.8759106 41.8841658, 2.8758751 41.8845663, 2.8759403 41.8848089)",,,,,,
72684544,,residential,False,False,46.245,Passeig del ferrocarril,"LINESTRING (2.8737353 41.8846111, 2.8741566 41.884338)",,,,,,
76978044,,residential,False,False,126.526,Carrer del Sud,"LINESTRING (2.8737353 41.8846111, 2.8734495 41.8834933)",,,,,,
72684544,,residential,False,True,92.644,Passeig del ferrocarril,"LINESTRING (2.8737353 41.8846111, 2.8730127 41.8850966, 2.8729997 41.8851231, 2.8729626 41.8851985)",,,,,,
72684542,,tertiary,True,False,22.07,,"LINESTRING (2.8688627 41.886474, 2.8688151 41.8865088, 2.8687505 41.8865208, 2.8686865 41.8865068, 2.868641 41.8864706)",,,,roundabout,,
64864183,,residential,True,False,142.405,Carrer del Molí,"LINESTRING (2.870315 41.8901458, 2.8714903 41.8893457, 2.8715927 41.8892889)",,,,,,
72684542,,tertiary,True,False,11.486,,"LINESTRING (2.868641 41.8864706, 2.8686291 41.8864463, 2.8686265 41.8864206, 2.8686334 41.8863953, 2.8686492 41.8863723)",,,,roundabout,,
125958118,,tertiary,False,True,35.789,Carrer de la Via,"LINESTRING (2.868641 41.8864706, 2.8684608 41.8865322, 2.8682366 41.8865822)",,,,,,
76967488,,residential,False,False,69.664,Carrer de la Infància,"LINESTRING (2.8682366 41.8865822, 2.8683056 41.8866505, 2.8688371 41.8870195)",,,,,,
125958118,,tertiary,False,False,35.789,Carrer de la Via,"LINESTRING (2.8682366 41.8865822, 2.8684608 41.8865322, 2.868641 41.8864706)",,,,,,
64864183,,residential,True,False,19.015,Carrer del Molí,"LINESTRING (2.8741302 41.8892396, 2.8743517 41.8891943)",,,,,,
77011656,,residential,False,True,57.95,Carrer del Nord,"LINESTRING (2.8741302 41.8892396, 2.8740486 41.8897572)",,,,,,
64864183,,residential,True,False,19.424,Carrer del Molí,"LINESTRING (2.8715927 41.8892889, 2.8718227 41.8892543)",,,,,,
266408095,,residential,False,False,31.326,Baixada Mossen Jacint Verdaguer,"LINESTRING (2.8743455 41.8885792, 2.8743345 41.8888608)",,,,,,
373586589,,residential,True,False,6.374,Carrer Joan Gener,"LINESTRING (2.8743455 41.8885792, 2.8743478 41.8885219)",,,,,,
76967469,,residential,False,False,62.231,Carrer de Primitiu Artigas,"LINESTRING (2.8751885 41.8860681, 2.8759278 41.8859667)",,,,,,
76967469,,residential,False,True,48.595,Carrer de Primitiu Artigas,"LINESTRING (2.8751885 41.8860681, 2.8746104 41.886144)",,,,,,
76978042,,residential,False,False,74.616,Carrer de la Pau,"LINESTRING (2.8751885 41.8860681, 2.8754181 41.886717)",,,,,,
76978042,,residential,False,True,126.604,Carrer de la Pau,"LINESTRING (2.8751885 41.8860681, 2.874848 41.8849581)",,,,,,
76967458,,residential,True,False,23.033,Carrer de Xavier Carbó,"LINESTRING (2.8695875 41.8869097, 2.8693712 41.8867794)",,,,,,
76967472,,residential,False,False,53.678,Carrer Sant Andreu Salou,"LINESTRING (2.8695875 41.8869097, 2.8693638 41.8873628)",,,,,,
64864183,,residential,True,False,53.443,Carrer del Molí,"LINESTRING (2.8718227 41.8892543, 2.8724555 41.889159)",,,,,,
563935127,,residential,False,False,134.087,Carrer de Progrés,"LINESTRING (2.8718227 41.8892543, 2.8722282 41.8887177, 2.8725048 41.888398, 2.8726241 41.8882078)",,,,,,
76967465,,tertiary,False,False,28.776,Carrer Onze de Setembre,"LINESTRING (2.8755984 41.8848556, 2.8759403 41.8848089)",,,30,,,
76967465,,tertiary,False,True,63.158,Carrer Onze de Setembre,"LINESTRING (2.8755984 41.8848556, 2.874848 41.8849581)",,,30,,,
76967484,,residential,False,False,126.522,Carrer Doctor Robert,"LINESTRING (2.8755984 41.8848556, 2.8758783 41.8857996, 2.8759278 41.8859667)",,,,,,
327380147,,residential,False,False,138.151,Carrer Doctor Robert,"LINESTRING (2.8755984 41.8848556, 2.875242 41.8837112, 2.8752291 41.8836699, 2.8752214 41.8836453)",,,,,,
76967480,,residential,False,True,41.471,Carrer de Sant Martí,"LINESTRING (2.877461 41.8854916, 2.8772898 41.8851411)",,,,,,
76967465,,tertiary,False,True,57.086,Carrer Onze de Setembre,"LINESTRING (2.8766186 41.8847164, 2.8759403 41.8848089)",,,30,,,
"[76967465, 327380134]",,tertiary,False,False,86.737,Carrer Onze de Setembre,"LINESTRING (2.8766186 41.8847164, 2.8771132 41.8846544, 2.877438 41.8846064, 2.877637 41.8845457)",,,30,,,
327380149,,residential,False,False,127.098,Carrer de l'Hospital,"LINESTRING (2.8766186 41.8847164, 2.8766121 41.8845606, 2.8763869 41.8835878)",,,30,,,
64864183,,residential,True,False,18.174,Carrer del Molí,"LINESTRING (2.8724555 41.889159, 2.8726707 41.8891266)",,,,,,
76967474,,residential,True,False,74.495,Carrer Fraternitat,"LINESTRING (2.8724555 41.889159, 2.8728198 41.8897716)",,,,,,
808041064,,residential,True,False,155.537,Carrer Germà Agustí,"LINESTRING (2.8739345 41.8872647, 2.8736427 41.8858829)",,,30,,,
808050106,,living_street,True,False,20.531,Carrer del Portal,"LINESTRING (2.8739345 41.8872647, 2.8741777 41.8873009)",,,20,,,
76967465,,tertiary,False,False,52.408,Carrer Onze de Setembre,"LINESTRING (2.8742253 41.8850431, 2.874848 41.8849581)",,,30,,,
76967465,,tertiary,False,True,45.759,Carrer Onze de Setembre,"LINESTRING (2.8742253 41.8850431, 2.8736816 41.8851173)",,,30,,,
76967473,,residential,False,False,126.498,Carrer Ample,"LINESTRING (2.8742253 41.8850431, 2.8746104 41.886144)",,,,,,
76967464,,residential,True,False,52.305,Carrer del Pelegrí,"LINESTRING (2.8701907 41.8879019, 2.8704572 41.8874754)",,,,,,
76967488,,residential,False,True,90.988,Carrer de la Infància,"LINESTRING (2.8701907 41.8879019, 2.8698047 41.8876502, 2.8693638 41.8873628)",,,,,,
76967457,,living_street,False,False,30.225,Carrer del Canigó,"LINESTRING (2.8706471 41.8872166, 2.8708378 41.8869848)",,,,,,
76967457,,living_street,False,True,32.791,Carrer del Canigó,"LINESTRING (2.8706471 41.8872166, 2.8704572 41.8874754)",,,,,,
76967485,,living_street,False,True,46.574,Carrer del Montseny,"LINESTRING (2.8706471 41.8872166, 2.8701685 41.8869964)",,,,,,
76967465,,tertiary,False,False,45.759,Carrer Onze de Setembre,"LINESTRING (2.8736816 41.8851173, 2.8742253 41.8850431)",,,30,,,
76967465,,tertiary,False,True,58.541,Carrer Onze de Setembre,"LINESTRING (2.8736816 41.8851173, 2.8729897 41.8852261)",,,30,,,
76967471,,residential,True,False,85.192,Carrer de l'Estació,"LINESTRING (2.8736816 41.8851173, 2.8736427 41.8858829)",,,30,,,
76967458,,residential,True,False,61.724,Carrer de Xavier Carbó,"LINESTRING (2.8733253 41.8883966, 2.8726241 41.8882078)",,,,,,
383420657,,residential,True,False,22.33,Carrer d'Avall,"LINESTRING (2.8733253 41.8883966, 2.8731798 41.8885657)",,,,,,
76967461,,residential,True,False,53.651,Carrer de l'Hospital,"LINESTRING (2.8766316 41.8851988, 2.8766186 41.8847164)",,,30,,,
76967475,,living_street,False,True,23.635,,"LINESTRING (2.8698471 41.8862159, 2.8696985 41.8863974)",,,,,,
411113465,,living_street,False,False,51.202,Carrer Sant Antoni,"LINESTRING (2.8698471 41.8862159, 2.8703328 41.886501)",,,,,,
72684548,,tertiary,False,False,91.21600000000001,Passeig del ferrocarril,"LINESTRING (2.8698471 41.8862159, 2.8704789 41.8860713, 2.8709011 41.8859767)",,,,,,
72684548,,tertiary,False,True,47.342000000000006,Passeig del ferrocarril,"LINESTRING (2.8698471 41.8862159, 2.869691 41.8862511, 2.8692988 41.8863369)",,,,,,
77011644,,residential,False,False,102.482,Carrer de Catalunya,"LINESTRING (2.87771 41.8860594, 2.8780923 41.886936)",,,,,,
76967467,,residential,True,False,94.46500000000002,Carrer del Raval,"LINESTRING (2.87771 41.8860594, 2.8770874 41.8863086, 2.8766828 41.8863749, 2.8766633 41.8863781)",,,,,,
76967488,,residential,False,False,57.95,Carrer de la Infància,"LINESTRING (2.8688371 41.8870195, 2.8693638 41.8873628)",,,,,,
76967488,,residential,False,True,69.664,Carrer de la Infància,"LINESTRING (2.8688371 41.8870195, 2.8683056 41.8866505, 2.8682366 41.8865822)",,,,,,
76967464,,residential,True,False,25.547,Carrer del Pelegrí,"LINESTRING (2.869638 41.8887927, 2.8697705 41.8885852)",,,,,,
129399034,,residential,True,False,56.045,Carrer del Remei,"LINESTRING (2.869638 41.8887927, 2.8703082 41.8888642)",,,,,,
76967467,,residential,True,False,48.943,Carrer del Raval,"LINESTRING (2.8754181 41.886717, 2.8748655 41.8868735)",,,,,,
76978042,,residential,False,True,74.616,Carrer de la Pau,"LINESTRING (2.8754181 41.886717, 2.8751885 41.8860681)",,,,,,
76967480,,residential,False,False,41.471,Carrer de Sant Martí,"LINESTRING (2.8772898 41.8851411, 2.877461 41.8854916)",,,,,,
76967466,,residential,True,False,55.185,Carrer de Marçal Trincheria,"LINESTRING (2.8772898 41.8851411, 2.8770563 41.8851874, 2.8766316 41.8851988)",,,,,,
72684548,,tertiary,False,False,42.523,Passeig del ferrocarril,"LINESTRING (2.8710736 41.8859368, 2.8715584 41.8858104)",,,,,,
72684548,,tertiary,False,True,6.898,Passeig del ferrocarril,"LINESTRING (2.8710736 41.8859368, 2.8709937 41.8859544)",,,,,,
76967469,,residential,False,True,60.314,Carrer de Primitiu Artigas,"LINESTRING (2.8766503 41.8858967, 2.8759278 41.8859667)",,,,,,
76967461,,residential,True,False,77.619,Carrer de l'Hospital,"LINESTRING (2.8766503 41.8858967, 2.8766434 41.8856408, 2.8766316 41.8851988)",,,30,,,
76967457,,living_street,False,False,32.791,Carrer del Canigó,"LINESTRING (2.8704572 41.8874754, 2.8706471 41.8872166)",,,,,,
76967458,,residential,True,False,95.603,Carrer de Xavier Carbó,"LINESTRING (2.8704572 41.8874754, 2.8695875 41.8869097)",,,,,,
76967472,,residential,False,False,25.607,Carrer Sant Andreu Salou,"LINESTRING (2.8687113 41.8879605, 2.8685044 41.8881317)",,,,,,
76967481,,residential,False,False,111.861,Carrer Susvalls,"LINESTRING (2.8687113 41.8879605, 2.8697705 41.8885852)",,,,,,
76967472,,residential,False,True,85.893,Carrer Sant Andreu Salou,"LINESTRING (2.8687113 41.8879605, 2.8691789 41.887576, 2.8693638 41.8873628)",,,,,,
76967457,,living_street,False,True,30.225,Carrer del Canigó,"LINESTRING (2.8708378 41.8869848, 2.8706471 41.8872166)",,,,,,
76967460,,residential,False,True,52.408,Carrer de l'Esport,"LINESTRING (2.8780189 41.8849216, 2.877637 41.8845457)",,,,,,
76967460,,residential,False,False,64.241,Carrer de l'Esport,"LINESTRING (2.8780189 41.8849216, 2.878462 41.8853433, 2.87851 41.885366)",,,,,,
76967466,,residential,True,False,65.19200000000001,Carrer de Marçal Trincheria,"LINESTRING (2.8780189 41.8849216, 2.8776517 41.8850484, 2.8772898 41.8851411)",,,,,,
76967469,,residential,False,False,48.595,Carrer de Primitiu Artigas,"LINESTRING (2.8746104 41.886144, 2.8751885 41.8860681)",,,,,,
76967473,,residential,False,False,83.821,Carrer Ample,"LINESTRING (2.8746104 41.886144, 2.8748655 41.8868735)",,,,,,
76967473,,residential,False,True,126.498,Carrer Ample,"LINESTRING (2.8746104 41.886144, 2.8742253 41.8850431)",,,,,,
76967462,,residential,False,True,69.312,Carrer de Cervantes,"LINESTRING (2.8796416 41.8838766, 2.8792276 41.8844184)",,,,,,
327380134,,tertiary,False,False,58.329,Carrer Onze de Setembre,"LINESTRING (2.8796416 41.8838766, 2.8802753 41.8836473)",,,30,,,
327380134,,tertiary,False,True,3.973,Carrer Onze de Setembre,"LINESTRING (2.8796416 41.8838766, 2.8795975 41.8838907)",,,30,,,
72684548,,tertiary,False,False,8.057,Passeig del ferrocarril,"LINESTRING (2.8709011 41.8859767, 2.8709937 41.8859544)",,,,,,
76967478,,living_street,False,True,74.914,Carrer Sant Antoni,"LINESTRING (2.8709011 41.8859767, 2.8703328 41.886501)",,,,,,
72684548,,tertiary,False,True,91.21600000000001,Passeig del ferrocarril,"LINESTRING (2.8709011 41.8859767, 2.8704789 41.8860713, 2.8698471 41.8862159)",,,,,,
76967475,,living_street,False,False,27.802,,"LINESTRING (2.8695179 41.8866082, 2.8696985 41.8863974)",,,,,,
76967475,,living_street,False,True,22.58,,"LINESTRING (2.8695179 41.8866082, 2.8693712 41.8867794)",,,,,,
76967485,,living_street,False,False,70.191,Carrer del Montseny,"LINESTRING (2.8695179 41.8866082, 2.8700517 41.8868632, 2.8701685 41.8869964)",,,,,,
76967458,,residential,True,False,150.698,Carrer de Xavier Carbó,"LINESTRING (2.8726241 41.8882078, 2.8716985 41.8879852, 2.8709524 41.8876855)",,,,,,
383420658,,residential,False,False,111.90100000000001,Carrer de d'ardenya,"LINESTRING (2.8726241 41.8882078, 2.8727595 41.8879267, 2.8729196 41.8876992, 2.8731452 41.8875475, 2.8734141 41.8874457)",,,,,,
563935127,,residential,False,True,134.087,Carrer de Progrés,"LINESTRING (2.8726241 41.8882078, 2.8725048 41.888398, 2.8722282 41.8887177, 2.8718227 41.8892543)",,,,,,
76967469,,residential,False,False,60.314,Carrer de Primitiu Artigas,"LINESTRING (2.8759278 41.8859667, 2.8766503 41.8858967)",,,,,,
76967469,,residential,False,True,62.231,Carrer de Primitiu Artigas,"LINESTRING (2.8759278 41.8859667, 2.8751885 41.8860681)",,,,,,
76967484,,residential,False,True,126.522,Carrer Doctor Robert,"LINESTRING (2.8759278 41.8859667, 2.8758783 41.8857996, 2.8755984 41.8848556)",,,,,,
76967472,,residential,False,True,53.678,Carrer Sant Andreu Salou,"LINESTRING (2.8693638 41.8873628, 2.8695875 41.8869097)",,,,,,
76967488,,residential,False,True,57.95,Carrer de la Infància,"LINESTRING (2.8693638 41.8873628, 2.8688371 41.8870195)",,,,,,
76967472,,residential,False,False,85.893,Carrer Sant Andreu Salou,"LINESTRING (2.8693638 41.8873628, 2.8691789 41.887576, 2.8687113 41.8879605)",,,,,,
76967488,,residential,False,False,90.988,Carrer de la Infància,"LINESTRING (2.8693638 41.8873628, 2.8698047 41.8876502, 2.8701907 41.8879019)",,,,,,
76967485,,living_street,False,False,46.574,Carrer del Montseny,"LINESTRING (2.8701685 41.8869964, 2.8706471 41.8872166)",,,,,,
76967485,,living_street,False,True,70.191,Carrer del Montseny,"LINESTRING (2.8701685 41.8869964, 2.8700517 41.8868632, 2.8695179 41.8866082)",,,,,,
"[411113466, 76967477]",,living_street,False,True,52.431,Travessia Montseny,"LINESTRING (2.8701685 41.8869964, 2.8703747 41.8867241, 2.8701956 41.8866376)",,,,,,
76967461,,residential,True,False,53.54,Carrer de l'Hospital,"LINESTRING (2.8766633 41.8863781, 2.8766503 41.8858967)",,,30,,,
76967467,,residential,True,False,109.97200000000001,Carrer del Raval,"LINESTRING (2.8766633 41.8863781, 2.8763831 41.8864331, 2.8757955 41.8866243, 2.8754181 41.886717)",,,,,,
76967475,,living_street,False,False,22.58,,"LINESTRING (2.8693712 41.8867794, 2.8695179 41.8866082)",,,,,,
76967458,,residential,True,False,54.085,Carrer de Xavier Carbó,"LINESTRING (2.8693712 41.8867794, 2.8693476 41.8867652, 2.8688627 41.886474)",,,,,,
37342071,C-250,tertiary,False,False,219.074,Carretera Provincial,"LINESTRING (2.8728198 41.8897716, 2.87264 41.88978, 2.8718729 41.8898125, 2.870985 41.889998, 2.8702838 41.8902452)",,,,,,
"[946062766, 37342071]",C-250,tertiary,False,True,101.72899999999998,Carretera Provincial,"LINESTRING (2.8728198 41.8897716, 2.8731058 41.8897684, 2.873974 41.8897586, 2.8740486 41.8897572)",,,,,,
217896655,,residential,False,False,95.675,Avinguda Antoni Gaudi,"LINESTRING (2.8728198 41.8897716, 2.8730748 41.8902917, 2.873196 41.8905849)",,,,,,
76967462,,residential,False,False,66.169,Carrer de Cervantes,"LINESTRING (2.87851 41.885366, 2.8789003 41.8848467)",,,,,,
76967460,,residential,False,True,64.241,Carrer de l'Esport,"LINESTRING (2.87851 41.885366, 2.878462 41.8853433, 2.8780189 41.8849216)",,,,,,
76967467,,residential,True,False,102.04599999999999,Carrer del Raval,"LINESTRING (2.87851 41.885366, 2.8783171 41.8855901, 2.8782642 41.885631, 2.87771 41.8860594)",,,,,,
327129615,,residential,True,False,57.989999999999995,Plaça Avenir,"LINESTRING (2.87851 41.885366, 2.8785597 41.8854439, 2.8786683 41.8858716)",,,50,,,
76967458,,residential,True,False,47.182,Carrer de Xavier Carbó,"LINESTRING (2.8709524 41.8876855, 2.8704572 41.8874754)",,,,,,
129399546,,residential,False,True,141.499,Carrer Dr. Fleming,"LINESTRING (2.8709524 41.8876855, 2.8703082 41.8888642)",,,,,,
76967482,,residential,False,True,141.294,Carrer del Portal,"LINESTRING (2.8734141 41.8874457, 2.8722467 41.8865187)",,,,,,
808050107,,living_street,True,False,47.548,Carrer del Portal,"LINESTRING (2.8734141 41.8874457, 2.8739345 41.8872647)",,,20,,,
383420658,,residential,False,True,111.901,Carrer de d'ardenya,"LINESTRING (2.8734141 41.8874457, 2.8731452 41.8875475, 2.8729196 41.8876992, 2.8727595 41.8879267, 2.8726241 41.8882078)",,,,,,
76967481,,residential,False,True,54.255,Carrer Susvalls,"LINESTRING (2.8703082 41.8888642, 2.8697705 41.8885852)",,,,,,
129399546,,residential,False,False,141.499,Carrer Dr. Fleming,"LINESTRING (2.8703082 41.8888642, 2.8709524 41.8876855)",,,,,,
129399034,,residential,True,False,121.20599999999999,Carrer del Remei,"LINESTRING (2.8703082 41.8888642, 2.8710299 41.8889414, 2.8711576 41.8889912, 2.8715927 41.8892889)",,,,,,
76967475,,living_street,False,False,23.635,,"LINESTRING (2.8696985 41.8863974, 2.8698471 41.8862159)",,,,,,
76967475,,living_street,False,True,27.802,,"LINESTRING (2.8696985 41.8863974, 2.8695179 41.8866082)",,,,,,
76967477,,living_street,False,False,49.059,,"LINESTRING (2.8696985 41.8863974, 2.8701956 41.8866376)",,,,,,
76967473,,residential,False,True,83.821,Carrer Ample,"LINESTRING (2.8748655 41.8868735, 2.8746104 41.886144)",,,,,,
"[907090802, 76967467, 373586586]",,residential,True,False,98.281,"['Carrer del Raval', 'Carrer del pont']","LINESTRING (2.8748655 41.8868735, 2.8750836 41.887264, 2.8751399 41.8874254, 2.8751847 41.8877177)",,,,,yes,
76978047,,residential,False,True,39.254999999999995,Carrer del Rey J. Bosch,"LINESTRING (2.8748655 41.8868735, 2.8745789 41.8870805, 2.8745496 41.8871318)",,,,,,
76967460,,residential,False,False,52.408,Carrer de l'Esport,"LINESTRING (2.877637 41.8845457, 2.8780189 41.8849216)",,,,,,
327380134,,tertiary,False,False,177.9,Carrer Onze de Setembre,"LINESTRING (2.877637 41.8845457, 2.8778554 41.8844674, 2.8795975 41.8838907)",,,30,,,
"[76967465, 327380134]",,tertiary,False,True,86.737,Carrer Onze de Setembre,"LINESTRING (2.877637 41.8845457, 2.877438 41.8846064, 2.8771132 41.8846544, 2.8766186 41.8847164)",,,30,,,
76967482,,residential,False,False,141.294,Carrer del Portal,"LINESTRING (2.8722467 41.8865187, 2.8734141 41.8874457)",,,,,,
76967479,,residential,True,False,149.092,Carrer del Far,"LINESTRING (2.8722467 41.8865187, 2.8719646 41.886736, 2.8710736 41.8859368)",,,,,,
76967482,,residential,False,True,98.28,Carrer del Portal,"LINESTRING (2.8722467 41.8865187, 2.8721786 41.886363, 2.8715584 41.8858104)",,,,,,
76967481,,residential,False,False,54.255,Carrer Susvalls,"LINESTRING (2.8697705 41.8885852, 2.8703082 41.8888642)",,,,,,
76967481,,residential,False,True,111.861,Carrer Susvalls,"LINESTRING (2.8697705 41.8885852, 2.8687113 41.8879605)",,,,,,
76967464,,residential,True,False,83.563,Carrer del Pelegrí,"LINESTRING (2.8697705 41.8885852, 2.8699773 41.8882491, 2.8700077 41.8881996, 2.8701907 41.8879019)",,,,,,
