osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction
26337787,False,Paseo de Colón,tertiary,False,6.284,"LINESTRING (-3.6535173 37.2292658, -3.6535394 37.2292121)",,,,
26337787,False,Paseo de Colón,tertiary,True,56.548,"LINESTRING (-3.6535173 37.2292658, -3.6534844 37.2293164, -3.6531048 37.2296519)",,,,
129648974,True,Calle María Ramirez,residential,False,81.94999999999999,"LINESTRING (-3.6535173 37.2292658, -3.6534389 37.2292371, -3.6528335 37.2290406, -3.6526914 37.2289456)",,,,
26338718,True,Calle Eugenía de Montijo,residential,False,45.23,"LINESTRING (-3.6528101 37.2272268, -3.6527531 37.2271818, -3.6525084 37.2268997)",1,30,,
26338722,False,Calle de Alfonso XIII,residential,False,67.334,"LINESTRING (-3.6528101 37.2272268, -3.6529074 37.2271824, -3.6534004 37.2269458, -3.6534627 37.2269159)",,,,
26338722,False,Calle de Alfonso XIII,residential,True,54.132000000000005,"LINESTRING (-3.6528101 37.2272268, -3.6527516 37.2272747, -3.6523841 37.227576)",,,,
212776933,False,Calle Eugenía de Montijo,residential,False,98.378,"LINESTRING (-3.6528101 37.2272268, -3.6528472 37.227261, -3.6529108 37.2272871, -3.6537847 37.2276452)",,,,
760732457,False,Calle Carlos III,residential,True,2.161,"LINESTRING (-3.6534627 37.2269159, -3.6534498 37.2268994)",,,,
26338722,False,Calle de Alfonso XIII,residential,True,67.334,"LINESTRING (-3.6534627 37.2269159, -3.6534004 37.2269458, -3.6529074 37.2271824, -3.6528101 37.2272268)",,,,
760732457,False,Calle Carlos III,residential,False,17.29,"LINESTRING (-3.6534627 37.2269159, -3.6534983 37.2269614, -3.6535659 37.2270479)",,,,
222879345,False,Calle Tínar,tertiary,False,20.072,"LINESTRING (-3.6543188 37.2264602, -3.6544434 37.226611)",,,,
212776943,True,Plaza de las Infantas,residential,False,42.145,"LINESTRING (-3.6543188 37.2264602, -3.6542573 37.2264913, -3.6539169 37.2266633)",1,30,,
26338718,True,Calle Eugenía de Montijo,residential,False,39.138999999999996,"LINESTRING (-3.6525084 37.2268997, -3.6522927 37.2266334, -3.6522668 37.226605)",1,30,,
74709936,False,Calle Real,tertiary,False,34.471,"LINESTRING (-3.6573092 37.2314993, -3.6571566 37.2312141)",2,,,
74709936,False,Calle Real,tertiary,True,22.279,"LINESTRING (-3.6573092 37.2314993, -3.6574257 37.2316769)",2,,,
129773819,True,Plaza Naranjos,residential,False,52.743,"LINESTRING (-3.6573092 37.2314993, -3.6570156 37.2316441, -3.6571492 37.2318127)",,,,
129776647,True,Calle Calderón de la Barca,tertiary,False,55.277,"LINESTRING (-3.6563716 37.2300128, -3.6567394 37.2296111)",,,,
385446934,False,Calle Granada,tertiary,False,76.734,"LINESTRING (-3.6563716 37.2300128, -3.6557707 37.2295155)",,,,
385446934,False,Calle Granada,tertiary,True,12.507,"LINESTRING (-3.6563716 37.2300128, -3.6564541 37.2301041)",,,,
74709936,False,Calle Real,tertiary,False,3.638,"LINESTRING (-3.6587026 37.2334622, -3.6586822 37.2334338)",2,,,
76667044,False,Calle Aricel,tertiary,True,111.522,"LINESTRING (-3.6587026 37.2334622, -3.6593682 37.2326107)",2,,,
74709936,False,Calle Real,tertiary,True,42.486999999999995,"LINESTRING (-3.6587026 37.2334622, -3.6587404 37.2335298, -3.6588411 37.233668, -3.6589454 37.2337909)",2,,,
575285823,False,Camino de las Cruces,tertiary,True,6.473,"LINESTRING (-3.660084 37.2348834, -3.660137 37.2349235)",2,,,
74709936,False,Calle Real,tertiary,False,157.96,"LINESTRING (-3.660084 37.2348834, -3.6598376 37.2346727, -3.6596236 37.234473, -3.6590586 37.2338933, -3.6589454 37.2337909)",2,,,
1156006074,True,Calle Real,residential,False,10.671,"LINESTRING (-3.660084 37.2348834, -3.6600623 37.2349071, -3.6600652 37.234946, -3.6600884 37.2349666)",1,,,
