osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,width,bridge,junction
25548711,residential,False,False,41.986,"LINESTRING (-16.8525894 28.373195, -16.8526244 28.3732574, -16.8527793 28.3735336)",,,Calle el Puerto,,,,
169702786,residential,False,False,50.382000000000005,"LINESTRING (-16.8525894 28.373195, -16.8525008 28.3732135, -16.8521619 28.3732844, -16.8520884 28.3732998)",,,Calle el Perdón,,,,
169702786,residential,False,True,70.908,"LINESTRING (-16.8513876 28.3734624, -16.8514751 28.3734421, -16.852009 28.3733182, -16.8520884 28.3732998)",,,Calle el Perdón,,,,
184737678,residential,False,True,58.834,"LINESTRING (-16.8513876 28.3734624, -16.8516849 28.3738454, -16.8517268 28.3738993)",,,Calle los Molinos,,,,
548634517,residential,False,False,46.736,"LINESTRING (-16.8513876 28.3734624, -16.8513505 28.3734001, -16.8511659 28.3730901)",,,Calle los Molinos,,,,
548634518,residential,False,False,74.31899999999999,"LINESTRING (-16.8513876 28.3734624, -16.8513017 28.3734965, -16.8507876 28.3737004, -16.8506951 28.3737371)",,,Calle Tiznado,,,,
548634517,residential,False,True,39.049,"LINESTRING (-16.8509956 28.3727725, -16.8511659 28.3730901)",,,Calle los Molinos,,,,
570599863,residential,False,False,89.811,"LINESTRING (-16.8509956 28.3727725, -16.8508613 28.3727987, -16.8502087 28.372926, -16.8500994 28.3729473)",,,Camino la Montaña,,,,
184737671,residential,True,False,103.334,"LINESTRING (-16.8500039 28.370371, -16.8500221 28.3704063, -16.8501566 28.3706664, -16.8501714 28.370695, -16.8502491 28.3708452, -16.8503807 28.3710998, -16.8503928 28.371228)",,,Calle San Francisco,,,,
217912092,tertiary,False,True,60.949,"LINESTRING (-16.8500039 28.370371, -16.8496163 28.3705039, -16.8495527 28.3705257, -16.8494854 28.3705488, -16.8494193 28.3705549)",,,Calle Cancela,50,,,
548634516,tertiary,False,False,28.822,"LINESTRING (-16.8500039 28.370371, -16.8501108 28.3703334, -16.8502774 28.3702747)",2,,Calle Cancela,50,,,
184737672,residential,False,False,23.513,"LINESTRING (-16.8506951 28.3737371, -16.8504575 28.3737689)",,,Calle Tiznado,,,,
548634518,residential,False,True,74.31899999999999,"LINESTRING (-16.8506951 28.3737371, -16.8507876 28.3737004, -16.8513017 28.3734965, -16.8513876 28.3734624)",,,Calle Tiznado,,,,
548634519,residential,False,True,97.40699999999998,"LINESTRING (-16.8506951 28.3737371, -16.8507417 28.3738183, -16.8510773 28.3744157, -16.8511331 28.3745237)",,,Avenida Daute,,,,
570599862,residential,False,False,105.40200000000002,"LINESTRING (-16.8506951 28.3737371, -16.8505702 28.3735715, -16.8501638 28.3730326, -16.8500994 28.3729473)",,,Avenida Daute,,,,
184737672,residential,False,False,4.893,"LINESTRING (-16.8493105 28.3738165, -16.8492605 28.3738176)",,,Calle Tiznado,,,,
184737672,residential,False,True,112.344,"LINESTRING (-16.8493105 28.3738165, -16.8498685 28.3737933, -16.8504575 28.3737689)",,,Calle Tiznado,,,,
184737672,residential,False,True,23.513,"LINESTRING (-16.8504575 28.3737689, -16.8506951 28.3737371)",,,Calle Tiznado,,,,
25548722,residential,False,False,165.80100000000002,"LINESTRING (-16.8504575 28.3737689, -16.8508372 28.3748181, -16.8509187 28.3748317, -16.851157 28.3747397, -16.8512486 28.3747043)",,,Calle Asomada del Guirre,,,,
184737672,residential,False,False,112.344,"LINESTRING (-16.8504575 28.3737689, -16.8498685 28.3737933, -16.8493105 28.3738165)",,,Calle Tiznado,,,,
25548712,residential,False,False,11.781,"LINESTRING (-16.8535968 28.3748575, -16.8534764 28.3748593)",,,Calle los Molinos,,,,
25548709,residential,False,True,178.75999999999996,"LINESTRING (-16.8535968 28.3748575, -16.8537099 28.3747819, -16.8544791 28.3742206, -16.8545221 28.374169, -16.8547119 28.3737571, -16.8547524 28.3736691)",,,Avenida Nicolás Díaz Dorta,,,,
461766214,residential,False,True,98.226,"LINESTRING (-16.8535968 28.3748575, -16.8536162 28.3749072, -16.8536122 28.3749639, -16.8535037 28.375305, -16.8535072 28.3753928, -16.853509 28.3754374, -16.8535857 28.3755643, -16.8536623 28.3756911)",,,Avenida Nicolás Díaz Dorta,,,,
184737669,residential,False,True,12.111,"LINESTRING (-16.8525581 28.3720121, -16.8526691 28.3720603)",,,Calle la Ramira,,,,
184737669,residential,False,False,65.673,"LINESTRING (-16.8525581 28.3720121, -16.8522035 28.3715518, -16.8521815 28.3715232)",,,Calle la Ramira,,,,
25548711,residential,False,False,89.807,"LINESTRING (-16.8521623 28.3724801, -16.8525894 28.373195)",,,Calle el Puerto,,,,
25548711,residential,False,True,40.494,"LINESTRING (-16.8521623 28.3724801, -16.8520057 28.372143)",,,Calle el Puerto,,,,
25548711,residential,False,False,55.147000000000006,"LINESTRING (-16.8517947 28.3716833, -16.8519144 28.3719263, -16.8519722 28.3720635, -16.8520057 28.372143)",,,Calle el Puerto,,,,
25548711,residential,False,True,95.695,"LINESTRING (-16.8517947 28.3716833, -16.8516372 28.3714082, -16.8515491 28.3713473, -16.8514631 28.3711671, -16.8513023 28.3709507)",,,Calle el Puerto,,,,
25548804,residential,False,True,41.86,"LINESTRING (-16.8517947 28.3716833, -16.8520544 28.3715841, -16.8521815 28.3715232)",,,Calle el Chorro,,,,
25548711,residential,False,False,95.695,"LINESTRING (-16.8513023 28.3709507, -16.8514631 28.3711671, -16.8515491 28.3713473, -16.8516372 28.3714082, -16.8517947 28.3716833)",,,Calle el Puerto,,,,
25548711,residential,False,True,86.32300000000001,"LINESTRING (-16.8513023 28.3709507, -16.8512933 28.3702259, -16.8512981 28.3701746)",,,Calle el Puerto,,,,
25548724,residential,False,False,37.44,"LINESTRING (-16.8513023 28.3709507, -16.8512232 28.3709735, -16.8510349 28.3710279, -16.8509377 28.3710528)",,,Calle la Cruz,,,,
25548711,residential,False,False,86.32300000000001,"LINESTRING (-16.8512981 28.3701746, -16.8512933 28.3702259, -16.8513023 28.3709507)",,,Calle el Puerto,,,,
62171657,secondary,False,True,68.74199999999999,"LINESTRING (-16.8512981 28.3701746, -16.8506644 28.3701747, -16.8505955 28.3701745)",2,TF-445,Calle el Puente,50,,,
"[159831865, 159831867]",secondary,False,False,62.65899999999999,"LINESTRING (-16.8512981 28.3701746, -16.8514551 28.3701684, -16.8515897 28.3701667, -16.8519067 28.3701656, -16.8519383 28.3701641)",2,TF-445,"['Calle el Puente', 'Puente de Triana']",50,,yes,
25548711,residential,False,False,40.494,"LINESTRING (-16.8520057 28.372143, -16.8521623 28.3724801)",,,Calle el Puerto,,,,
25548711,residential,False,True,55.147000000000006,"LINESTRING (-16.8520057 28.372143, -16.8519722 28.3720635, -16.8519144 28.3719263, -16.8517947 28.3716833)",,,Calle el Puerto,,,,
25548713,residential,True,False,56.027,"LINESTRING (-16.8520057 28.372143, -16.8520435 28.3721398, -16.8525581 28.3720121)",,,Calle la Rosa,,,,
95814449,residential,False,False,19.002,"LINESTRING (-16.8520057 28.372143, -16.8519408 28.372155, -16.8518363 28.3722199)",,,,,,,
25548721,residential,False,True,40.828,"LINESTRING (-16.8514721 28.3723941, -16.8515558 28.3724619, -16.8516216 28.3725259, -16.8517595 28.3726599)",,,Plaza General Eulate,,,,
317926343,residential,False,False,40.746,"LINESTRING (-16.8514721 28.3723941, -16.8516145 28.3723369, -16.851721 28.3722941, -16.8518363 28.3722199)",,,Plaza de los Remedios,,,,
317926343,residential,False,True,13.597,"LINESTRING (-16.8514721 28.3723941, -16.8513996 28.3724096, -16.8513368 28.3723972)",,,Plaza de los Remedios,,,,
184737669,residential,False,False,12.111,"LINESTRING (-16.8526691 28.3720603, -16.8525581 28.3720121)",,,Calle la Ramira,,,,
95814455,residential,True,False,68.194,"LINESTRING (-16.8526691 28.3720603, -16.8522956 28.3723886, -16.8521623 28.3724801)",,,Calle el Sol,,,,
25548722,residential,False,True,165.801,"LINESTRING (-16.8512486 28.3747043, -16.851157 28.3747397, -16.8509187 28.3748317, -16.8508372 28.3748181, -16.8504575 28.3737689)",,,Calle Asomada del Guirre,,,,
548634519,residential,False,False,23.125999999999998,"LINESTRING (-16.8512486 28.3747043, -16.8511873 28.3746263, -16.8511331 28.3745237)",,,Avenida Daute,,,,
548634519,residential,False,True,69.608,"LINESTRING (-16.8512486 28.3747043, -16.8513048 28.3747356, -16.8517249 28.3749697, -16.8518497 28.3750392)",,,Avenida Daute,,,,
25548723,residential,False,False,45.681,"LINESTRING (-16.8500994 28.3729473, -16.8499846 28.3729587, -16.8498087 28.3729715, -16.849634 28.3729786)",,,Camino la Montaña,ES:urban,,,
95814440,residential,False,False,281.058,"LINESTRING (-16.8500994 28.3729473, -16.8500619 28.372832, -16.8499421 28.3724958, -16.8499196 28.3724289, -16.8499126 28.372357, -16.8499465 28.3721685, -16.8499515 28.3721147, -16.8499388 28.3719377, -16.8498365 28.3716429, -16.849803 28.3715941, -16.8497593 28.3715306, -16.8495316 28.3711993, -16.8494493 28.3710404, -16.8494158 28.3708879, -16.8493987 28.3707517, -16.8494193 28.3705549)",,,Avenida Daute,ES:urban,,,
570599862,residential,False,True,105.40200000000002,"LINESTRING (-16.8500994 28.3729473, -16.8501638 28.3730326, -16.8505702 28.3735715, -16.8506951 28.3737371)",,,Avenida Daute,,,,
570599863,residential,False,True,89.811,"LINESTRING (-16.8500994 28.3729473, -16.8502087 28.372926, -16.8508613 28.3727987, -16.8509956 28.3727725)",,,Camino la Montaña,,,,
25548712,residential,False,False,51.561,"LINESTRING (-16.8534764 28.3748593, -16.8529778 28.3747091)",,,Calle los Molinos,,,,
25548712,residential,False,True,11.781,"LINESTRING (-16.8534764 28.3748593, -16.8535968 28.3748575)",,,Calle los Molinos,,,,
25548712,residential,False,False,24.097,"LINESTRING (-16.8529778 28.3747091, -16.8527449 28.3746386)",,,Calle los Molinos,,,,
25548712,residential,False,True,51.561,"LINESTRING (-16.8529778 28.3747091, -16.8534764 28.3748593)",,,Calle los Molinos,,,,
109901372,residential,False,False,22.275,"LINESTRING (-16.8529778 28.3747091, -16.8527665 28.3747837)",,,Calle Ingeniero Horacio Martín,,,,
109901372,residential,False,True,43.636,"LINESTRING (-16.8529778 28.3747091, -16.853383 28.3745451)",,,Calle Ingeniero Horacio Martín,,,,
548634519,residential,False,False,11.953,"LINESTRING (-16.8519495 28.3751012, -16.8518497 28.3750392)",,,Avenida Daute,,,,
25548715,residential,True,False,168.774,"LINESTRING (-16.8519495 28.3751012, -16.8520931 28.3751852, -16.8522689 28.3752881, -16.8523081 28.3753041, -16.852346 28.3753189, -16.8523889 28.3753166, -16.8534036 28.3749291, -16.8534764 28.3748593)",,,Avenida Nicolás Díaz Dorta,30,,,
109901372,residential,False,True,87.38799999999999,"LINESTRING (-16.8519495 28.3751012, -16.8520974 28.3750431, -16.8526836 28.374813, -16.8526971 28.3748082, -16.8527665 28.3747837)",,,Calle Ingeniero Horacio Martín,,,,
25548718,residential,True,False,155.882,"LINESTRING (-16.8543414 28.373153, -16.8542658 28.3731915, -16.8529624 28.3738552)",,,Calle el Horno,,,,
1103209178,residential,False,True,56.841,"LINESTRING (-16.8543414 28.373153, -16.8547001 28.3735152, -16.8547208 28.37354)",,,Calle San Antonio,,,,
25548711,residential,False,False,87.053,"LINESTRING (-16.8529624 28.3738552, -16.853383 28.3745451)",,,Calle el Puerto,,,,
25548711,residential,False,True,39.996,"LINESTRING (-16.8529624 28.3738552, -16.8527793 28.3735336)",,,Calle el Puerto,,,,
109901380,residential,True,False,41.638,"LINESTRING (-16.8519782 28.3742248, -16.8520526 28.3741986, -16.8522944 28.3741134, -16.8523733 28.3740856)",,,Calle el Horno,,,,
184737678,residential,False,False,43.761,"LINESTRING (-16.8519782 28.3742248, -16.8519281 28.37416, -16.8517542 28.3739348, -16.8517268 28.3738993)",,,Calle los Molinos,,,,
184737678,residential,False,True,47.779,"LINESTRING (-16.8519782 28.3742248, -16.8520211 28.3742797, -16.8521011 28.374382, -16.8522093 28.3744584, -16.8523278 28.3745111)",,,Calle los Molinos,,,,
109901380,residential,True,False,89.112,"LINESTRING (-16.8511331 28.3745237, -16.8519782 28.3742248)",,,Calle el Horno,,,,
548634519,residential,False,False,97.407,"LINESTRING (-16.8511331 28.3745237, -16.8510773 28.3744157, -16.8507417 28.3738183, -16.8506951 28.3737371)",,,Avenida Daute,,,,
548634519,residential,False,True,23.125999999999998,"LINESTRING (-16.8511331 28.3745237, -16.8511873 28.3746263, -16.8512486 28.3747043)",,,Avenida Daute,,,,
25548711,residential,False,True,87.053,"LINESTRING (-16.853383 28.3745451, -16.8529624 28.3738552)",,,Calle el Puerto,,,,
109901372,residential,False,False,43.636,"LINESTRING (-16.853383 28.3745451, -16.8529778 28.3747091)",,,Calle Ingeniero Horacio Martín,,,,
25548717,residential,True,False,156.299,"LINESTRING (-16.853383 28.3745451, -16.854579 28.3736802, -16.8546172 28.3736526)",,,Calle el Castillo,,,,
1103209179,residential,True,False,40.711,"LINESTRING (-16.853383 28.3745451, -16.8535245 28.37478, -16.8535968 28.3748575)",,,Calle el Puerto,,,,
25548712,residential,False,False,18.655,"LINESTRING (-16.8525077 28.3745667, -16.8524152 28.3745381, -16.8523278 28.3745111)",,,Calle los Molinos,,,,
25548712,residential,False,True,24.545,"LINESTRING (-16.8525077 28.3745667, -16.852631 28.3746041, -16.8527449 28.3746386)",,,Calle los Molinos,,,,
25548721,residential,False,False,14.287,"LINESTRING (-16.8518477 28.3727623, -16.8517595 28.3726599)",,,Plaza General Eulate,,,,
25548719,residential,True,False,64.444,"LINESTRING (-16.8518477 28.3727623, -16.8519146 28.3728615, -16.8520615 28.373232, -16.8520884 28.3732998)",,,Calle las Comadres,,,,
25548721,residential,False,True,76.014,"LINESTRING (-16.8518477 28.3727623, -16.8517348 28.3728166, -16.8512447 28.3730522, -16.8511659 28.3730901)",,,Plaza General Eulate,,,,
25548719,residential,True,False,55.72,"LINESTRING (-16.8523733 28.3740856, -16.8523968 28.3741522, -16.8525184 28.3744967, -16.8525077 28.3745667)",,,Calle las Comadres,,,,
109901380,residential,True,False,63.073,"LINESTRING (-16.8523733 28.3740856, -16.8524554 28.3740535, -16.8529624 28.3738552)",,,Calle el Horno,,,,
25548719,residential,True,False,48.618,"LINESTRING (-16.8520884 28.3732998, -16.8521098 28.3733614, -16.8522338 28.3737179)",,,Calle las Comadres,,,,
169702786,residential,False,False,70.908,"LINESTRING (-16.8520884 28.3732998, -16.852009 28.3733182, -16.8514751 28.3734421, -16.8513876 28.3734624)",,,Calle el Perdón,,,,
169702786,residential,False,True,50.382000000000005,"LINESTRING (-16.8520884 28.3732998, -16.8521619 28.3732844, -16.8525008 28.3732135, -16.8525894 28.373195)",,,Calle el Perdón,,,,
25548711,residential,False,False,39.996,"LINESTRING (-16.8527793 28.3735336, -16.8529624 28.3738552)",,,Calle el Puerto,,,,
25548720,residential,True,False,57.169,"LINESTRING (-16.8527793 28.3735336, -16.8522338 28.3737179)",,,Calle Ravelo,,,,
25548711,residential,False,True,41.986,"LINESTRING (-16.8527793 28.3735336, -16.8526244 28.3732574, -16.8525894 28.373195)",,,Calle el Puerto,,,,
184737678,residential,False,False,58.834,"LINESTRING (-16.8517268 28.3738993, -16.8516849 28.3738454, -16.8513876 28.3734624)",,,Calle los Molinos,,,,
184737678,residential,False,True,43.760999999999996,"LINESTRING (-16.8517268 28.3738993, -16.8517542 28.3739348, -16.8519281 28.37416, -16.8519782 28.3742248)",,,Calle los Molinos,,,,
25548719,residential,True,False,43.104,"LINESTRING (-16.8522338 28.3737179, -16.8523468 28.3740156, -16.8523733 28.3740856)",,,Calle las Comadres,,,,
25548720,residential,True,False,53.548,"LINESTRING (-16.8522338 28.3737179, -16.8518261 28.3738638, -16.8517268 28.3738993)",,,Calle Ravelo,,,,
548634517,residential,False,False,39.049,"LINESTRING (-16.8511659 28.3730901, -16.8509956 28.3727725)",,,Calle los Molinos,,,,
25548721,residential,False,False,76.014,"LINESTRING (-16.8511659 28.3730901, -16.8512447 28.3730522, -16.8517348 28.3728166, -16.8518477 28.3727623)",,,Plaza General Eulate,,,,
548634517,residential,False,True,46.736,"LINESTRING (-16.8511659 28.3730901, -16.8513505 28.3734001, -16.8513876 28.3734624)",,,Calle los Molinos,,,,
25548724,residential,False,True,38.607,"LINESTRING (-16.8503928 28.371228, -16.8507665 28.3711165)",,,Calle la Cruz,,,,
184737674,residential,True,False,182.65,"LINESTRING (-16.8503928 28.371228, -16.8503982 28.3713294, -16.8504344 28.3714878, -16.8505026 28.3717455, -16.8506288 28.3720139, -16.8506779 28.3721185, -16.8508159 28.3724098, -16.8508836 28.3725528, -16.8509956 28.3727725)",,,Calle Verde,,,,
184737669,residential,False,False,20.458,"LINESTRING (-16.8521815 28.3715232, -16.8520671 28.3713692)",,,Calle la Ramira,,,,
25548804,residential,False,False,41.86,"LINESTRING (-16.8521815 28.3715232, -16.8520544 28.3715841, -16.8517947 28.3716833)",,,Calle el Chorro,,,,
184737669,residential,False,True,65.673,"LINESTRING (-16.8521815 28.3715232, -16.8522035 28.3715518, -16.8525581 28.3720121)",,,Calle la Ramira,,,,
95814449,residential,False,True,19.002,"LINESTRING (-16.8518363 28.3722199, -16.8519408 28.372155, -16.8520057 28.372143)",,,,,,,
317926343,residential,False,True,40.746,"LINESTRING (-16.8518363 28.3722199, -16.851721 28.3722941, -16.8516145 28.3723369, -16.8514721 28.3723941)",,,Plaza de los Remedios,,,,
164653295,residential,False,False,44.005,"LINESTRING (-16.8495691 28.372587, -16.849634 28.3729786)",,,,,,,
1103209183,residential,False,False,31.715,"LINESTRING (-16.8486072 28.3747598, -16.8482847 28.3747887)",,,Calle Tamarco,,,,
184737689,residential,False,False,41.633,"LINESTRING (-16.8473469 28.3748836, -16.8474202 28.374634, -16.8474326 28.3745179)",,,Camino las Animas,,,,
25548813,residential,False,True,73.243,"LINESTRING (-16.8474713 28.3738932, -16.8482181 28.3738472)",,,Calle el Drago,,,,
184737689,residential,False,False,59.782,"LINESTRING (-16.8474713 28.3738932, -16.8474848 28.3733557)",,,Camino las Animas,,,,
184737689,residential,False,True,24.519,"LINESTRING (-16.8474713 28.3738932, -16.8474725 28.3741137)",,,Camino las Animas,,,,
184737687,unclassified,False,True,28.367,"LINESTRING (-16.8474848 28.3733557, -16.8477655 28.3732918)",,,Camino la Montaña,ES:urban,,,
184737689,residential,False,True,59.782,"LINESTRING (-16.8474848 28.3733557, -16.8474713 28.3738932)",,,Camino las Animas,,,,
25548810,residential,False,False,34.485,"LINESTRING (-16.8482847 28.3747887, -16.8482685 28.3744789)",,,Calle Achinech,,,,
1103209183,residential,False,True,31.715,"LINESTRING (-16.8482847 28.3747887, -16.8486072 28.3747598)",,,Calle Tamarco,,,,
25548808,residential,True,False,92.36,"LINESTRING (-16.8482847 28.3747887, -16.8482367 28.3747954, -16.8473469 28.3748836)",,,Calle Tamarco,,,,
25548815,residential,False,True,38.543,"LINESTRING (-16.848191 28.3734892, -16.8485591 28.3736127)",,,Calle Teide,,,,
200185455,residential,True,False,39.896,"LINESTRING (-16.848191 28.3734892, -16.8482181 28.3738472)",,,Calle Achinech,,,,
25548815,residential,False,False,47.729,"LINESTRING (-16.848191 28.3734892, -16.8478365 28.3733575, -16.8477655 28.3732918)",,,Calle Teide,,,,
25548811,residential,False,False,30.756,"LINESTRING (-16.8474326 28.3745179, -16.8477342 28.3744399)",,,Calle Tabaiba,,,,
184737689,residential,False,False,45.187,"LINESTRING (-16.8474326 28.3745179, -16.8474408 28.3743014, -16.8474725 28.3741137)",,,Camino las Animas,,,,
184737689,residential,False,True,41.633,"LINESTRING (-16.8474326 28.3745179, -16.8474202 28.374634, -16.8473469 28.3748836)",,,Camino las Animas,,,,
25548811,residential,False,False,36.901,"LINESTRING (-16.8477342 28.3744399, -16.8477041 28.3741091)",,,Calle Tabaiba,,,,
25548811,residential,False,True,30.756,"LINESTRING (-16.8477342 28.3744399, -16.8474326 28.3745179)",,,Calle Tabaiba,,,,
200185458,residential,False,False,29.275,"LINESTRING (-16.8477342 28.3744399, -16.8480192 28.3743597)",,,,,,,
25548811,residential,False,True,36.901,"LINESTRING (-16.8477041 28.3741091, -16.8477342 28.3744399)",,,Calle Tabaiba,,,,
25548812,residential,True,False,22.665,"LINESTRING (-16.8477041 28.3741091, -16.8474725 28.3741137)",,,Calle Banot,,,,
25548812,residential,True,False,51.802,"LINESTRING (-16.8482331 28.3740894, -16.8477041 28.3741091)",,,Calle Banot,,,,
200185455,residential,True,False,43.449,"LINESTRING (-16.8482331 28.3740894, -16.8482685 28.3744789)",,,Calle Achinech,,,,
184737689,residential,False,False,24.519,"LINESTRING (-16.8474725 28.3741137, -16.8474713 28.3738932)",,,Camino las Animas,,,,
184737689,residential,False,True,45.187,"LINESTRING (-16.8474725 28.3741137, -16.8474408 28.3743014, -16.8474326 28.3745179)",,,Camino las Animas,,,,
25548813,residential,False,False,73.243,"LINESTRING (-16.8482181 28.3738472, -16.8474713 28.3738932)",,,Calle el Drago,,,,
200185455,residential,True,False,26.971,"LINESTRING (-16.8482181 28.3738472, -16.8482331 28.3740894)",,,Calle Achinech,,,,
25548810,residential,False,True,34.485,"LINESTRING (-16.8482685 28.3744789, -16.8482847 28.3747887)",,,Calle Achinech,,,,
25548814,residential,True,False,109.693,"LINESTRING (-16.8482685 28.3744789, -16.8483562 28.3744719, -16.8484262 28.3744472, -16.8485591 28.3736127)",,,Calle Tabona,,,,
25548815,residential,False,False,38.543,"LINESTRING (-16.8485591 28.3736127, -16.848191 28.3734892)",,,Calle Teide,,,,
200185456,residential,True,False,65.996,"LINESTRING (-16.8485591 28.3736127, -16.8485541 28.3730192)",,,Calle Tabona,,,,
184737687,unclassified,False,False,83.474,"LINESTRING (-16.8485541 28.3730192, -16.8483433 28.3731194, -16.8481867 28.3731936, -16.8477655 28.3732918)",,,Camino la Montaña,ES:urban,,,
"[25548723, 184737687]","['unclassified', 'residential']",False,True,42.525000000000006,"LINESTRING (-16.8485541 28.3730192, -16.8486501 28.3729734, -16.8487084 28.3729523, -16.8488246 28.3729437, -16.8489702 28.3729503)",,,Camino la Montaña,ES:urban,,,
184737687,unclassified,False,False,28.367,"LINESTRING (-16.8477655 28.3732918, -16.8474848 28.3733557)",,,Camino la Montaña,ES:urban,,,
25548815,residential,False,True,47.729,"LINESTRING (-16.8477655 28.3732918, -16.8478365 28.3733575, -16.848191 28.3734892)",,,Calle Teide,,,,
184737687,unclassified,False,True,83.474,"LINESTRING (-16.8477655 28.3732918, -16.8481867 28.3731936, -16.8483433 28.3731194, -16.8485541 28.3730192)",,,Camino la Montaña,ES:urban,,,
25548723,residential,False,False,55.331,"LINESTRING (-16.8495348 28.372979, -16.8489702 28.3729503)",,,Camino la Montaña,ES:urban,,,
