osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,bridge,access,junction
27252654,False,,,residential,False,72.066,"LINESTRING (-2.1672631 43.2851225, -2.1663771 43.2850588)",Gipuzkoa kalea,30,,,
27252654,False,,,residential,True,53.659000000000006,"LINESTRING (-2.1672631 43.2851225, -2.1673444 43.2851283, -2.1674207 43.2851338, -2.167458 43.2851365, -2.167555 43.2851435, -2.1679228 43.28517)",Gipuzkoa kalea,30,,,
"[828264078, 27252703]",False,2,,residential,False,58.48,"LINESTRING (-2.1672631 43.2851225, -2.1672499 43.2852067, -2.1672479 43.2852253, -2.1672058 43.2856129, -2.1672022 43.2856465)",Jautakor kalea,30,,,
27252654,False,,,residential,False,53.650999999999996,"LINESTRING (-2.1685824 43.2852174, -2.168126 43.2851846, -2.1680634 43.2851801, -2.1679228 43.28517)",Gipuzkoa kalea,30,,,
27252917,False,,,residential,True,114.741,"LINESTRING (-2.1685824 43.2852174, -2.1685903 43.2851599, -2.1687114 43.2842841, -2.1687243 43.2841907)",Kasino kalea,30,,,
1042189900,True,,,residential,False,143.676,"LINESTRING (-2.1685824 43.2852174, -2.1687157 43.285227, -2.1697313 43.2853094, -2.1703469 43.2853576)",Gipuzkoa kalea,30,,,
27252654,False,,,residential,False,53.659000000000006,"LINESTRING (-2.1679228 43.28517, -2.167555 43.2851435, -2.167458 43.2851365, -2.1674207 43.2851338, -2.1673444 43.2851283, -2.1672631 43.2851225)",Gipuzkoa kalea,30,,,
27252654,False,,,residential,True,53.650999999999996,"LINESTRING (-2.1679228 43.28517, -2.1680634 43.2851801, -2.168126 43.2851846, -2.1685824 43.2852174)",Gipuzkoa kalea,30,,,
"[28322153, 731909782, 731909783]",False,2,,residential,False,198.92999999999998,"LINESTRING (-2.1679228 43.28517, -2.1679383 43.2850778, -2.1679457 43.2849993, -2.1679639 43.2848578, -2.1679893 43.2846724, -2.1680466 43.284284, -2.16807 43.2841461, -2.1681027 43.2840081, -2.1681188 43.2839539, -2.1681395 43.2838985, -2.1681602 43.2838457, -2.1681975 43.2837628, -2.1682252 43.2836994, -2.1682475 43.2836408, -2.1682679 43.2835816, -2.1682828 43.2835289, -2.1683098 43.2834083)",Zelai azpibidea,30,,,
27252654,False,,,residential,True,72.066,"LINESTRING (-2.1663771 43.2850588, -2.1672631 43.2851225)",Gipuzkoa kalea,30,,,
27252967,True,1,,residential,False,113.85099999999998,"LINESTRING (-2.1663771 43.2850588, -2.166384 43.2849831, -2.1664634 43.2841111, -2.166471 43.2840372)",Mateo Mujika kalea,30,,,
361271831,False,2,N-634,trunk,True,116.15,"LINESTRING (-2.1723444 43.2863629, -2.1737379 43.2866122)",Nafarroa etorbidea,50,,,
27252701,True,1,,residential,False,95.549,"LINESTRING (-2.1723444 43.2863629, -2.1723622 43.2862351, -2.1724483 43.2856002, -2.1724608 43.2855078)",Manzisidor kalea,30,,,
361271831,False,2,N-634,trunk,False,165.01299999999998,"LINESTRING (-2.1723444 43.2863629, -2.1713584 43.2862541, -2.1712721 43.2862446, -2.1703288 43.2861405)",Nafarroa etorbidea,50,,,
27252917,False,,,residential,False,114.741,"LINESTRING (-2.1687243 43.2841907, -2.1687114 43.2842841, -2.1685903 43.2851599, -2.1685824 43.2852174)",Kasino kalea,30,,,
"[828186129, 230068530, 28322151]",True,1,,residential,False,183.328,"LINESTRING (-2.1687243 43.2841907, -2.1681842 43.284129, -2.1679749 43.2841107, -2.167956 43.2841092, -2.167272 43.2840741, -2.1665921 43.2840422, -2.166471 43.2840372)",Lapurdi kalea,30,yes,,
33547516,True,1,,residential,False,136.134,"LINESTRING (-2.1725916 43.2848872, -2.1728498 43.2850239, -2.173235 43.2852279, -2.1734324 43.2853341, -2.173495 43.2853597, -2.1737242 43.2853841, -2.1737547 43.2854274, -2.1737547 43.2854778, -2.1737413 43.2855447, -2.1737263 43.2856228)",Salegi kalea,30,,,
998441853,True,,,residential,False,107.048,"LINESTRING (-2.1725916 43.2848872, -2.1727357 43.2848981, -2.1739029 43.2850118)",Zigordia kalea,30,,no,
27252963,True,1,,residential,False,59.295,"LINESTRING (-2.1710629 43.285409, -2.1710792 43.2853316, -2.171109 43.2851163, -2.1711312 43.2849401, -2.171141 43.2848789)",Gaztainpe kalea,30,,,
1098663564,True,1,,residential,False,110.952,"LINESTRING (-2.1710629 43.285409, -2.1711228 43.285436, -2.1714312 43.2854573, -2.1719385 43.2854907, -2.1723667 43.2855206, -2.1724124 43.2855042)",Gipuzkoa kalea,30,,,
828225804,True,1,,residential,False,103.24,"LINESTRING (-2.1737263 43.2856228, -2.1734863 43.2855958, -2.1724608 43.2855078)",Gipuzkoa kalea,30,,,
"[361641948, 828225805]",True,1,,residential,False,140.107,"LINESTRING (-2.1737263 43.2856228, -2.1740856 43.2856478, -2.1740037 43.2859056, -2.1739061 43.2861774, -2.1738088 43.286436, -2.1737379 43.2866122)","['Gipuzkoa', 'San Frantzisko kalea']",30,,,
27254238,True,1,,residential,False,111.878,"LINESTRING (-2.1728182 43.2822077, -2.1726705 43.2821755, -2.1725069 43.2821395, -2.1723859 43.2821085, -2.1719492 43.2820198, -2.1717969 43.2819872, -2.171658 43.2819574, -2.1715544 43.2819396, -2.1714908 43.2819287)",Altzola kalea,30,,,
"[27253861, 27253910]",False,2,,residential,False,111.03999999999999,"LINESTRING (-2.1671794 43.2809406, -2.1672887 43.2809482, -2.1673356 43.2809508, -2.1682056 43.2809964, -2.1682187 43.2809979, -2.1684393 43.2810096, -2.1685474 43.2810126)",Araba kalea,30,,,
"[27254289, 828533309]",False,1,,residential,False,115.14699999999999,"LINESTRING (-2.1671794 43.2809406, -2.1671847 43.2808296, -2.1671879 43.2807961, -2.1672161 43.2804961, -2.167264 43.2799875, -2.1672716 43.2799073)",Frantsesbidea kalea,30,,,
27253908,True,1,,residential,False,15.476,"LINESTRING (-2.1685474 43.2810126, -2.1685605 43.2810434, -2.1685855 43.28107, -2.1686115 43.2810862, -2.1686419 43.2810976, -2.1686751 43.2811036)",,,,,roundabout
"[27253861, 27253910]",False,2,,residential,True,111.03999999999999,"LINESTRING (-2.1685474 43.2810126, -2.1684393 43.2810096, -2.1682187 43.2809979, -2.1682056 43.2809964, -2.1673356 43.2809508, -2.1672887 43.2809482, -2.1671794 43.2809406)",Araba kalea,30,,,
27253908,True,1,,residential,False,21.594,"LINESTRING (-2.168837 43.2810264, -2.1688428 43.2809943, -2.1688353 43.2809624, -2.1688152 43.2809335, -2.1687843 43.2809103, -2.1687453 43.2808948, -2.1687017 43.2808883)",,,,,roundabout
27253929,False,2,,residential,False,48.349000000000004,"LINESTRING (-2.168837 43.2810264, -2.1690804 43.2810403, -2.1691084 43.2810414, -2.169433 43.2810543)",Araba kalea,,,,
27253935,True,,,residential,False,20.963,"LINESTRING (-2.174432 43.2819166, -2.174421 43.2819535, -2.1744271 43.2819909, -2.1744498 43.2820248, -2.1744865 43.2820514, -2.1745331 43.2820678)",Araba kalea,30,,,
"[27253937, 27253929]",False,2,,residential,True,117.26599999999999,"LINESTRING (-2.174432 43.2819166, -2.1743814 43.2818832, -2.1743395 43.2818576, -2.1733132 43.2816358, -2.1732894 43.2816306, -2.1730685 43.2815834)",Araba kalea,30,,,
27253935,True,,,residential,False,23.415000000000003,"LINESTRING (-2.174674 43.2818703, -2.1746321 43.2818529, -2.1745849 43.2818456, -2.174537 43.2818492, -2.1744928 43.2818632, -2.1744567 43.2818865, -2.174432 43.2819166)",Araba kalea,30,,,
27254077,False,2,,residential,False,46.606,"LINESTRING (-2.174674 43.2818703, -2.1747159 43.2817804, -2.1747327 43.281738, -2.1747368 43.2817276, -2.1747392 43.2817062, -2.1747437 43.2816668, -2.1747336 43.281542, -2.1747269 43.2814589)",Urdaneta kalea,30,,,
27253929,False,2,,residential,False,122.127,"LINESTRING (-2.1716214 43.2812728, -2.1718625 43.2813245, -2.1728957 43.2815463, -2.1729097 43.2815493, -2.1730685 43.2815834)",Araba kalea,,,,
27253929,False,2,,residential,True,179.255,"LINESTRING (-2.1716214 43.2812728, -2.1714643 43.281247, -2.1711833 43.2812009, -2.1708037 43.2811386, -2.1707459 43.2811291, -2.169433 43.2810543)",Araba kalea,,,,
41985720,False,,,residential,True,73.695,"LINESTRING (-2.1716214 43.2812728, -2.1715957 43.2814021, -2.1714908 43.2819287)",Aitza kalea,,,,
27254073,True,2,,residential,False,11.301,"LINESTRING (-2.1746885 43.2796142, -2.1746715 43.2795827, -2.1746415 43.2795567, -2.1746019 43.279539)",,30,,,roundabout
27254073,True,2,,residential,False,13.486,"LINESTRING (-2.1744132 43.2795962, -2.1744029 43.2796256, -2.1744045 43.2796559, -2.1744179 43.2796846, -2.174442 43.2797093)",,30,,,roundabout
27254195,False,2,,residential,False,92.395,"LINESTRING (-2.1744132 43.2795962, -2.1742492 43.279507, -2.1739715 43.2794133, -2.173663 43.2793208, -2.1736522 43.2793173, -2.1735923 43.2792983, -2.1735511 43.2792861, -2.1733888 43.2792379)",Herrikosoro kalea,30,,,
27254174,False,2,,residential,False,6.798,"LINESTRING (-2.1747434 43.2798135, -2.1748186 43.2798407)",Lanpardo kalea,30,,,
27254162,True,1,,residential,False,22.808,"LINESTRING (-2.1747434 43.2798135, -2.1746986 43.2797207, -2.1746885 43.2796142)",Lanpardo kalea,30,,,
27254073,True,2,,residential,False,1.637,"LINESTRING (-2.1745627 43.2797415, -2.1745826 43.2797389)",,30,,,roundabout
27254147,True,1,,residential,False,22.059,"LINESTRING (-2.1744575 43.2799245, -2.1745627 43.2797415)",Urdaneta kalea,30,,,
27254077,False,2,,residential,True,172.79600000000002,"LINESTRING (-2.1744575 43.2799245, -2.1744328 43.2800428, -2.1744446 43.2801731, -2.1745788 43.28063, -2.1745902 43.2806683, -2.1746342 43.2808391, -2.1746697 43.281093, -2.1746927 43.2812534, -2.1747135 43.2813977, -2.1747269 43.2814589)",Urdaneta kalea,30,,,
27254144,True,1,,residential,False,31.326999999999998,"LINESTRING (-2.1744575 43.2799245, -2.1746083 43.2798606, -2.1747441 43.279843, -2.1748186 43.2798407)",Lanpardo kalea,30,,,
27254153,True,1,,residential,False,23.962,"LINESTRING (-2.174442 43.2797093, -2.1744575 43.2799245)",Urdaneta kalea,30,,,
27254073,True,2,,residential,False,10.741,"LINESTRING (-2.174442 43.2797093, -2.174477 43.279729, -2.1745185 43.2797401, -2.1745627 43.2797415)",,30,,,roundabout
34667853,False,,,residential,True,34.314,"LINESTRING (-2.1781099 43.2814519, -2.1780738 43.2815273, -2.1780332 43.2816295, -2.1780306 43.2816954, -2.1780411 43.2817513)",untzain bidea,30,,,
27254195,False,2,,residential,True,92.39500000000001,"LINESTRING (-2.1733888 43.2792379, -2.1735511 43.2792861, -2.1735923 43.2792983, -2.1736522 43.2793173, -2.173663 43.2793208, -2.1739715 43.2794133, -2.1742492 43.279507, -2.1744132 43.2795962)",Herrikosoro kalea,30,,,
28323870,True,,,residential,False,59.756,"LINESTRING (-2.1714908 43.2819287, -2.1713313 43.2824534)",Aitza kalea,,,,
41985720,False,,,residential,False,73.695,"LINESTRING (-2.1714908 43.2819287, -2.1715957 43.2814021, -2.1716214 43.2812728)",Aitza kalea,,,,
27254025,False,2,,residential,False,56.38399999999999,"LINESTRING (-2.1741863 43.282506, -2.1742614 43.2824262, -2.1744406 43.2822184, -2.174463 43.2821841, -2.174482 43.2821543, -2.1745331 43.2820678)",Urdaneta kalea,30,,,
27254025,False,2,,residential,True,78.566,"LINESTRING (-2.1741863 43.282506, -2.1741323 43.2825679, -2.1738004 43.282953, -2.1737488 43.2830126, -2.1737325 43.2830414, -2.173662 43.2830988)",Urdaneta kalea,30,,,
27254238,True,1,,residential,False,115.71499999999999,"LINESTRING (-2.1741863 43.282506, -2.1740921 43.2824856, -2.1740795 43.2824833, -2.1740259 43.2824737, -2.1738445 43.2824203, -2.1737595 43.2824028, -2.1737046 43.2823915, -2.173282 43.2823109, -2.1731419 43.2822757, -2.1730008 43.2822466, -2.1728182 43.2822077)",Altzola kalea,30,,,
27253836,True,1,,residential,False,110.788,"LINESTRING (-2.1732856 43.2802314, -2.1732957 43.2801408, -2.173327 43.2798601, -2.1733788 43.2793393, -2.1733811 43.2793157, -2.1733888 43.2792379)",Gurmendi kalea,30,,,
27254275,False,2,,residential,False,126.122,"LINESTRING (-2.1732856 43.2802314, -2.1731686 43.2802251, -2.1725084 43.2801897, -2.1718457 43.2801542, -2.1717318 43.2801481)",Zuberoa kalea,30,,,
27254275,False,2,,residential,False,240.82600000000002,"LINESTRING (-2.1717318 43.2801481, -2.1716098 43.2801416, -2.1712006 43.2801199, -2.1709773 43.280112, -2.170295 43.2800719, -2.1695625 43.280033, -2.1689103 43.2799984, -2.1687648 43.2799907)",Zuberoa kalea,30,,,
27254275,False,2,,residential,True,126.122,"LINESTRING (-2.1717318 43.2801481, -2.1718457 43.2801542, -2.1725084 43.2801897, -2.1731686 43.2802251, -2.1732856 43.2802314)",Zuberoa kalea,30,,,
28322192,True,,,residential,False,99.11000000000001,"LINESTRING (-2.1717318 43.2801481, -2.1717222 43.2802394, -2.1717132 43.280325, -2.1716903 43.2805429, -2.1716475 43.2809964, -2.1716437 43.2810371)",Aitza kalea,30,,,
27254275,False,2,,residential,False,121.232,"LINESTRING (-2.1687648 43.2799907, -2.1674141 43.2799153, -2.1672716 43.2799073)",Zuberoa kalea,30,,,
27254275,False,2,,residential,True,240.826,"LINESTRING (-2.1687648 43.2799907, -2.1689103 43.2799984, -2.1695625 43.280033, -2.170295 43.2800719, -2.1709773 43.280112, -2.1712006 43.2801199, -2.1716098 43.2801416, -2.1717318 43.2801481)",Zuberoa kalea,30,,,
1268165045,True,1,,residential,False,99.95,"LINESTRING (-2.1687648 43.2799907, -2.1687589 43.2800656, -2.1687034 43.2807763, -2.1687033 43.2807857, -2.1687017 43.2808883)",Itaisoro kalea,30,,,
27254275,False,2,,residential,True,121.232,"LINESTRING (-2.1672716 43.2799073, -2.1674141 43.2799153, -2.1687648 43.2799907)",Zuberoa kalea,30,,,
"[27254289, 828533309]",False,1,,residential,True,115.14699999999999,"LINESTRING (-2.1672716 43.2799073, -2.167264 43.2799875, -2.1672161 43.2804961, -2.1671879 43.2807961, -2.1671847 43.2808296, -2.1671794 43.2809406)",Frantsesbidea kalea,30,,,
28322154,True,1,,residential,False,16.097,"LINESTRING (-2.1683098 43.2834083, -2.168343 43.2834085, -2.168375 43.2834024, -2.1684038 43.2833905, -2.1684274 43.2833735, -2.1684441 43.2833527, -2.1684527 43.2833294)",,30,,,roundabout
"[28322153, 731909782, 731909783]",False,2,,residential,True,198.93,"LINESTRING (-2.1683098 43.2834083, -2.1682828 43.2835289, -2.1682679 43.2835816, -2.1682475 43.2836408, -2.1682252 43.2836994, -2.1681975 43.2837628, -2.1681602 43.2838457, -2.1681395 43.2838985, -2.1681188 43.2839539, -2.1681027 43.2840081, -2.16807 43.2841461, -2.1680466 43.284284, -2.1679893 43.2846724, -2.1679639 43.2848578, -2.1679457 43.2849993, -2.1679383 43.2850778, -2.1679228 43.28517)",Zelai azpibidea,30,,,
28322154,True,1,,residential,False,17.659,"LINESTRING (-2.1683598 43.2832284, -2.1683289 43.2832253, -2.168298 43.2832279, -2.1682688 43.2832359, -2.1682432 43.2832488, -2.1682227 43.2832659, -2.1682087 43.2832862, -2.1682018 43.2833083)",,30,,,roundabout
28322155,False,2,,residential,False,111.52499999999999,"LINESTRING (-2.1683598 43.2832284, -2.168415 43.2829475, -2.1684402 43.2828195, -2.1684976 43.2825663, -2.1685299 43.2824221, -2.1685541 43.2822792, -2.168561 43.2822363)",Zelaiondo kalea,30,,,
28322155,False,2,,residential,True,111.52499999999999,"LINESTRING (-2.168561 43.2822363, -2.1685541 43.2822792, -2.1685299 43.2824221, -2.1684976 43.2825663, -2.1684402 43.2828195, -2.168415 43.2829475, -2.1683598 43.2832284)",Zelaiondo kalea,30,,,
28322156,True,1,,residential,False,18.998,"LINESTRING (-2.168561 43.2822363, -2.1685992 43.2822302, -2.1686334 43.2822164, -2.1686607 43.282196, -2.1686787 43.2821707, -2.168686 43.2821428, -2.168682 43.2821144)",,30,,,roundabout
28322156,True,1,,residential,False,16.976,"LINESTRING (-2.168682 43.2821144, -2.1686654 43.2820864, -2.1686377 43.2820634, -2.1686017 43.2820478, -2.1685608 43.282041, -2.168519 43.2820437)",,30,,,roundabout
"[1101215368, 230068439, 28323903]",False,2,,residential,False,213.29899999999998,"LINESTRING (-2.168682 43.2821144, -2.1687738 43.2821072, -2.1688399 43.2821057, -2.1690519 43.2821285, -2.1692779 43.2821355, -2.1698464 43.28219, -2.1699069 43.2821958, -2.1699784 43.2822075, -2.1700502 43.282221, -2.1701246 43.2822366, -2.1702225 43.282257, -2.1712514 43.2824835)",Bizkaia kalea,30,,yes,
28322156,True,1,,residential,False,15.033,"LINESTRING (-2.168519 43.2820437, -2.1684766 43.2820575, -2.1684431 43.2820809, -2.1684226 43.2821112, -2.1684175 43.2821448)",,30,,,roundabout
28322157,False,,,residential,False,105.576,"LINESTRING (-2.168519 43.2820437, -2.1685088 43.2819299, -2.1685185 43.2818733, -2.1685392 43.2817824, -2.168569 43.2816539, -2.1685881 43.2815426, -2.1686084 43.2814246, -2.1686422 43.2812281, -2.1686437 43.2812195, -2.1686751 43.2811036)",Zelaiondo kalea,30,,,
27253908,True,1,,residential,False,17.006,"LINESTRING (-2.1686751 43.2811036, -2.1687172 43.2811032, -2.1687574 43.2810943, -2.1687925 43.2810775, -2.1688198 43.2810543, -2.168837 43.2810264)",,,,,roundabout
28322157,False,,,residential,True,105.57599999999998,"LINESTRING (-2.1686751 43.2811036, -2.1686437 43.2812195, -2.1686422 43.2812281, -2.1686084 43.2814246, -2.1685881 43.2815426, -2.168569 43.2816539, -2.1685392 43.2817824, -2.1685185 43.2818733, -2.1685088 43.2819299, -2.168519 43.2820437)",Zelaiondo kalea,30,,,
27253908,True,1,,residential,False,21.224000000000004,"LINESTRING (-2.1687017 43.2808883, -2.1686582 43.2808915, -2.1686179 43.2809036, -2.1685841 43.2809238, -2.1685599 43.2809503, -2.1685473 43.2809808, -2.1685474 43.2810126)",,,,,roundabout
27253935,True,,,residential,False,34.561,"LINESTRING (-2.1745331 43.2820678, -2.1745745 43.2820724, -2.1746161 43.2820687, -2.1746549 43.282057, -2.174688 43.2820383, -2.1747176 43.2820073, -2.1747316 43.281971, -2.1747285 43.2819333, -2.1747085 43.2818984, -2.174674 43.2818703)",Araba kalea,30,,,
27254025,False,2,,residential,True,56.384,"LINESTRING (-2.1745331 43.2820678, -2.174482 43.2821543, -2.174463 43.2821841, -2.1744406 43.2822184, -2.1742614 43.2824262, -2.1741863 43.282506)",Urdaneta kalea,30,,,
28322806,True,1,,residential,False,6.749,"LINESTRING (-2.1750221 43.2835056, -2.1750884 43.2835424)",Bizkaia kalea,30,,,
28323033,False,2,,residential,True,63.458999999999996,"LINESTRING (-2.1750221 43.2835056, -2.1750386 43.2834285, -2.1750463 43.2834009, -2.1750627 43.2833419, -2.175072 43.2833186, -2.1751683 43.2830047, -2.1751852 43.2829476)",Iturribide kalea,30,,,
34798124,False,2,,residential,True,112.58699999999999,"LINESTRING (-2.1750221 43.2835056, -2.1748863 43.2834771, -2.1746738 43.2834266, -2.1742651 43.2833251, -2.1740879 43.2832792, -2.1739294 43.2832384, -2.1738173 43.2832095, -2.1737044 43.283182)",Bizkaia kalea,30,,,
28322809,True,1,,residential,False,3.732,"LINESTRING (-2.1759737 43.2837702, -2.176002 43.2837967)",Bizkaia kalea,30,,,
28322808,True,1,,residential,False,4.064,"LINESTRING (-2.1759737 43.2837702, -2.1759972 43.2837637, -2.1760178 43.2837533)",,30,,,roundabout
28322808,True,1,,residential,False,13.877999999999998,"LINESTRING (-2.1760178 43.2837533, -2.1760393 43.2837339, -2.1760508 43.2837104, -2.1760511 43.2836854, -2.1760402 43.2836617, -2.1760192 43.283642)",,30,,,roundabout
28322808,True,1,,residential,False,7.681,"LINESTRING (-2.1760192 43.283642, -2.175993 43.2836291, -2.1759626 43.2836227, -2.175931 43.2836232)",,30,,,roundabout
28322807,True,1,,residential,False,75.022,"LINESTRING (-2.175931 43.2836232, -2.1758543 43.2836099, -2.1757854 43.2836035, -2.1754696 43.2835491, -2.1751753 43.2835082, -2.1751593 43.283506, -2.1750761 43.2835002, -2.1750221 43.2835056)",Bizkaia kalea,30,,,
28322808,True,1,,residential,False,14.857,"LINESTRING (-2.175931 43.2836232, -2.175902 43.2836303, -2.1758772 43.2836433, -2.1758587 43.2836611, -2.1758481 43.283682, -2.1758464 43.2837042, -2.1758538 43.2837258)",,30,,,roundabout
28323460,True,,,residential,False,3.228,"LINESTRING (-2.1758538 43.2837258, -2.1758322 43.2837502)",Foruen kalea,,,,
28322808,True,1,,residential,False,3.145,"LINESTRING (-2.1758538 43.2837258, -2.1758628 43.2837383, -2.1758749 43.2837494)",,30,,,roundabout
28322808,True,1,,residential,False,8.671,"LINESTRING (-2.1758749 43.2837494, -2.1759038 43.2837647, -2.1759381 43.2837719, -2.1759737 43.2837702)",,30,,,roundabout
28322810,True,1,,residential,False,81.679,"LINESTRING (-2.1769976 43.2838155, -2.1769109 43.2837883, -2.176836 43.2837742, -2.1764563 43.2837028, -2.1761478 43.2836572, -2.1761218 43.2836533, -2.1760884 43.2836496, -2.1760192 43.283642)",Bizkaia kalea,30,,,
28322869,True,2,,residential,False,27.766,"LINESTRING (-2.1769976 43.2838155, -2.176947 43.2838275, -2.1769016 43.2838539, -2.1768707 43.2838954, -2.1768654 43.2839394, -2.1768797 43.2839757, -2.1769114 43.2840078)",,30,,,roundabout
28322869,True,2,,residential,False,14.293000000000001,"LINESTRING (-2.1769114 43.2840078, -2.1769446 43.2840257, -2.1770052 43.2840392, -2.1770528 43.284037, -2.1770768 43.2840348)",,30,,,roundabout
28322869,True,2,,residential,False,18.253,"LINESTRING (-2.1770768 43.2840348, -2.177099 43.2840235, -2.1771428 43.2839949, -2.1771674 43.2839594, -2.1771728 43.283913, -2.1771671 43.2838983)",,30,,,roundabout
28322870,False,2,,residential,False,123.42799999999998,"LINESTRING (-2.1770768 43.2840348, -2.1771363 43.2841586, -2.1771635 43.2841909, -2.1771994 43.2842351, -2.1772059 43.2842432, -2.1773766 43.2844535, -2.1775977 43.2847388, -2.1776153 43.2847615, -2.177659 43.2848152, -2.1777432 43.2848982, -2.1777854 43.2849203, -2.1778862 43.2849493)",Bizkaia kalea,30,,,
342433979,False,,GI-2633,secondary,False,39.403,"LINESTRING (-2.1778862 43.2849493, -2.1777509 43.2852897)",San Inazio kalea,,,,
28322870,False,2,,residential,True,123.42800000000001,"LINESTRING (-2.1778862 43.2849493, -2.1777854 43.2849203, -2.1777432 43.2848982, -2.177659 43.2848152, -2.1776153 43.2847615, -2.1775977 43.2847388, -2.1773766 43.2844535, -2.1772059 43.2842432, -2.1771994 43.2842351, -2.1771635 43.2841909, -2.1771363 43.2841586, -2.1770768 43.2840348)",Bizkaia kalea,30,,,
342433979,False,,GI-2633,secondary,True,108.074,"LINESTRING (-2.1778862 43.2849493, -2.1780682 43.2844278, -2.1781293 43.2842679, -2.1782294 43.2840101)",San Inazio kalea,,,,
28322869,True,2,,residential,False,18.084,"LINESTRING (-2.1771671 43.2838983, -2.1771547 43.2838726, -2.177128 43.2838469, -2.1770959 43.2838292, -2.1770436 43.2838158, -2.1769976 43.2838155)",,30,,,roundabout
28322871,False,2,,residential,False,80.87,"LINESTRING (-2.1771671 43.2838983, -2.1773324 43.2838055, -2.1773626 43.2837849, -2.1776287 43.2836037, -2.1777759 43.2834735, -2.1778405 43.2833726)",Salbide kalea,30,,,
28323032,True,1,,residential,False,10.356,"LINESTRING (-2.1780411 43.2817513, -2.177999 43.2817549, -2.1779625 43.2817668, -2.1779289 43.2817892)",,30,,,roundabout
34667853,False,,,residential,False,34.314,"LINESTRING (-2.1780411 43.2817513, -2.1780306 43.2816954, -2.1780332 43.2816295, -2.1780738 43.2815273, -2.1781099 43.2814519)",untzain bidea,30,,,
28323032,True,1,,residential,False,22.555,"LINESTRING (-2.1779289 43.2817892, -2.1779093 43.2818144, -2.1779009 43.2818414, -2.1779056 43.2818767, -2.1779247 43.281906, -2.1779563 43.2819294, -2.1779917 43.2819428, -2.1780138 43.2819462)",,30,,,roundabout
