osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access,tunnel,width
"[234741400, 926114667]",True,3,Ma-19,Avinguda Adolfo Suárez,trunk,50,False,27.488,"LINESTRING (2.6457082 39.5661929, 2.6456204 39.5662777, 2.6455132 39.5663891)",,,,
14493323,True,1,,,residential,,False,55.037000000000006,"LINESTRING (2.6452925 39.56647, 2.645346 39.5663563, 2.6453557 39.566319, 2.6453597 39.5662903, 2.6453556 39.5662572, 2.6453462 39.5662303, 2.6453256 39.5662026, 2.6453095 39.5661809, 2.6452929 39.566166, 2.6452632 39.5661393, 2.6452252 39.566112, 2.6451914 39.5660938, 2.6451419 39.5660444)",,,,
164722664,True,3,Ma-19,Avinguda Adolfo Suárez,trunk,50,False,40.751999999999995,"LINESTRING (2.6452925 39.56647, 2.6454774 39.5662527, 2.6455566 39.5661653)",,,,
26586915,True,,,Carrer del Conquistador,residential,30,False,60.010000000000005,"LINESTRING (2.6464177 39.5686224, 2.6465188 39.5686501, 2.6469691 39.5687735, 2.6470774 39.5688031)",,,,
32735685,False,,,Avinguda d'Antoni Maura,tertiary,30,False,81.602,"LINESTRING (2.6464177 39.5686224, 2.6464042 39.5685986, 2.6460381 39.5679494)",,,,
389582979,True,1,,Plaça de la Reina,tertiary,30,False,34.336,"LINESTRING (2.6464177 39.5686224, 2.6465073 39.5688886, 2.6465183 39.5689213)",,,,
14493327,True,1,,Plaça de la Reina,tertiary,30,False,5.991,"LINESTRING (2.6464599 39.5692031, 2.6463902 39.5691991)",,,,
14493332,False,2,,Passeig del Born,tertiary,30,True,7.5,"LINESTRING (2.6463902 39.5691991, 2.6463277 39.5692463)",,,,
1148817737,True,1,,Plaça de la Reina,tertiary,30,False,18.143,"LINESTRING (2.6463902 39.5691991, 2.6463258 39.5691371, 2.6462917 39.5690576)",,,,
389582980,True,1,,Plaça de la Reina,tertiary,30,False,16.455000000000002,"LINESTRING (2.6462917 39.5690576, 2.6462631 39.5690243, 2.6462514 39.5689865, 2.6462497 39.5689539, 2.646265 39.5689193)",circular,,,
389582977,True,1,,Plaça de la Reina,tertiary,30,False,33.968,"LINESTRING (2.6462796 39.5689065, 2.6463934 39.5687199, 2.6464177 39.5686224)",,,,
462076721,True,,,Plaça de la Reina,tertiary,30,False,21.756999999999998,"LINESTRING (2.6462796 39.5689065, 2.646374 39.5688856, 2.646413 39.5688837, 2.6464464 39.5688915, 2.6465183 39.5689213)",circular,,,
14493329,True,,,,residential,30,False,16.697,"LINESTRING (2.6473175 39.5688689, 2.6471386 39.5689283)",,,,
32735710,False,,,Carrer del Conquistador,residential,20,False,51.438,"LINESTRING (2.6473175 39.5688689, 2.6478721 39.5690456)",,,,
235505130,False,3,,Avinguda de Jaume III,tertiary,30,True,39.044,"LINESTRING (2.6468577 39.5715083, 2.6467234 39.5715519, 2.6464333 39.5716357)",,,,
374831338,False,3,,Avinguda de Jaume III,tertiary,30,False,20.899,"LINESTRING (2.6468577 39.5715083, 2.6469928 39.5714812, 2.6470956 39.5714679)",,,,
"[14493332, 389582973]",False,2,,"['Plaça Joan Carles I', 'Passeig del Born']",tertiary,30,False,179.003,"LINESTRING (2.6468577 39.5715083, 2.6468037 39.5713457, 2.6467638 39.5711759, 2.6467325 39.571043, 2.6467075 39.5709568, 2.646448 39.5699301)",,,,
14493332,False,2,,Passeig del Born,tertiary,30,False,7.5,"LINESTRING (2.6463277 39.5692463, 2.6463902 39.5691991)",,,,
14493332,False,2,,Passeig del Born,tertiary,30,True,29.741,"LINESTRING (2.6463277 39.5692463, 2.6463073 39.5693556, 2.6463384 39.5695108)",,,,
23282832,True,,,Carrer del Pintor Guillem Mesquida,living_street,,False,57.824999999999996,"LINESTRING (2.6463277 39.5692463, 2.646238 39.5692451, 2.6457094 39.5694381)",,,,
374831338,False,3,,Avinguda de Jaume III,tertiary,30,True,20.899,"LINESTRING (2.6470956 39.5714679, 2.6469928 39.5714812, 2.6468577 39.5715083)",,,,
"[1001975284, 28475206]",False,,,Carrer de la Unió,residential,30,False,66.767,"LINESTRING (2.6470956 39.5714679, 2.6473276 39.5714616, 2.6474597 39.5714637, 2.6478699 39.5715106)",,,,
14493335,True,,,Carrer de Bonaire,residential,30,False,30.584,"LINESTRING (2.6450619 39.5728971, 2.6451258 39.5731677)",,,,
23282733,True,,,Carrer de la Mar,living_street,,False,1.691,"LINESTRING (2.6460211 39.5688929, 2.6460137 39.5688788)",,,,
23282760,True,1,,Carrer dels Apuntadors,living_street,20,False,46.887,"LINESTRING (2.6460211 39.5688929, 2.6454929 39.5690025)",,,,
696730878,True,1,,Carrer de la Mar,living_street,20,False,15.958,"LINESTRING (2.6455446 39.568139, 2.6454489 39.5680159)",,,,
23282737,False,1,,Carrer de Vallseca,living_street,20,False,47.272,"LINESTRING (2.6455446 39.568139, 2.6458584 39.5680142, 2.6460381 39.5679494)",,,,
32735685,False,,,Avinguda d'Antoni Maura,tertiary,30,False,74.434,"LINESTRING (2.6460381 39.5679494, 2.645686 39.5673375)",,,,
23282737,False,1,,Carrer de Vallseca,living_street,20,True,47.272,"LINESTRING (2.6460381 39.5679494, 2.6458584 39.5680142, 2.6455446 39.568139)",,,,
32735685,False,,,Avinguda d'Antoni Maura,tertiary,30,True,81.602,"LINESTRING (2.6460381 39.5679494, 2.6464042 39.5685986, 2.6464177 39.5686224)",,,,
696730878,True,1,,Carrer de la Mar,living_street,20,False,4.555,"LINESTRING (2.6455631 39.5681774, 2.6455446 39.568139)",,,,
23282744,False,1,,Carrer de Vallseca,living_street,20,False,72.797,"LINESTRING (2.6455631 39.5681774, 2.6452798 39.5683441, 2.644888 39.5685746)",,,,
23282831,False,1,,Carrer d'en Felip Bauzà,living_street,20,True,51.87,"LINESTRING (2.6454929 39.5690025, 2.6457094 39.5694381)",,,,
23282760,True,1,,Carrer dels Apuntadors,living_street,20,False,30.211,"LINESTRING (2.6454929 39.5690025, 2.6453108 39.5690323, 2.6451509 39.5690675)",,,,
23282774,False,1,,Carrer de Montenegro,living_street,20,True,38.352,"LINESTRING (2.6451509 39.5690675, 2.6452771 39.5693984)",,,,
31964249,False,1,,Carrer de Sant Joan,living_street,20,False,37.789,"LINESTRING (2.6451509 39.5690675, 2.6449832 39.5687532)",,,,
23282800,False,1,,carrer Remolars,living_street,20,False,55.137,"LINESTRING (2.6452686 39.5677857, 2.6447174 39.5680413)",,,,
696730878,True,1,,Carrer de la Mar,living_street,20,False,37.02,"LINESTRING (2.6452686 39.5677857, 2.6450768 39.5674874)",,,,
696730878,True,1,,Carrer de la Mar,living_street,20,False,29.901,"LINESTRING (2.6454489 39.5680159, 2.6452686 39.5677857)",,,,
23282801,False,1,,Carrer de la Boteria,living_street,20,False,72.36300000000001,"LINESTRING (2.6454489 39.5680159, 2.6449273 39.5682593, 2.6448087 39.5683146, 2.6447267 39.5683529)",,,,
23282800,False,1,,carrer Remolars,living_street,20,True,55.137,"LINESTRING (2.6447174 39.5680413, 2.6452686 39.5677857)",,,,
14493332,False,2,,Passeig del Born,tertiary,30,False,47.56099999999999,"LINESTRING (2.646448 39.5699301, 2.646384 39.5696925, 2.6463406 39.5695199, 2.6463384 39.5695108)",,,,
"[14493332, 389582973]",False,2,,"['Plaça Joan Carles I', 'Passeig del Born']",tertiary,30,True,179.00300000000001,"LINESTRING (2.646448 39.5699301, 2.6467075 39.5709568, 2.6467325 39.571043, 2.6467638 39.5711759, 2.6468037 39.5713457, 2.6468577 39.5715083)",,,,
23282815,True,1,,Carrer de Sant Feliu,living_street,20,False,91.658,"LINESTRING (2.646448 39.5699301, 2.646302 39.569982, 2.6460374 39.5700802, 2.6455111 39.5703253)",,,,
23282774,False,1,,Carrer de Montenegro,living_street,20,False,81.105,"LINESTRING (2.6453825 39.5703886, 2.6452731 39.5702464, 2.6451941 39.5700943, 2.6451558 39.5699186, 2.6451911 39.5696982)",,,,
23282815,True,1,,Carrer de Sant Feliu,living_street,20,False,102.225,"LINESTRING (2.6453825 39.5703886, 2.6448726 39.5706706, 2.6447977 39.5707029, 2.6446978 39.5707285, 2.6444646 39.5707883, 2.644342 39.5708172)",,,,
23282774,False,1,,Carrer de Montenegro,living_street,20,False,38.352,"LINESTRING (2.6452771 39.5693984, 2.6451509 39.5690675)",,,,
23282774,False,1,,Carrer de Montenegro,living_street,20,True,34.142,"LINESTRING (2.6452771 39.5693984, 2.6451911 39.5696982)",,,,
23282824,False,,,Carrer de la Mà del Moro,living_street,,False,50.174,"LINESTRING (2.6452771 39.5693984, 2.645587 39.5697812)",,,,
23282774,False,1,,Carrer de Montenegro,living_street,20,False,34.142,"LINESTRING (2.6451911 39.5696982, 2.6452771 39.5693984)",,,,
23282774,False,1,,Carrer de Montenegro,living_street,20,True,81.105,"LINESTRING (2.6451911 39.5696982, 2.6451558 39.5699186, 2.6451941 39.5700943, 2.6452731 39.5702464, 2.6453825 39.5703886)",,,,
23282828,False,,,Carrer del Forn de la Glòria,living_street,20,False,35.369,"LINESTRING (2.6451911 39.5696982, 2.6454296 39.5697653, 2.645587 39.5697812)",,,,
23282828,False,,,Carrer del Forn de la Glòria,living_street,20,True,43.851,"LINESTRING (2.6451911 39.5696982, 2.6448126 39.5695877, 2.6447076 39.5695724)",,,,
23282824,False,,,Carrer de la Mà del Moro,living_street,,True,50.174,"LINESTRING (2.645587 39.5697812, 2.6452771 39.5693984)",,,,
31964263,True,1,,Carrer de l'Estanc,living_street,20,False,25.075,"LINESTRING (2.645587 39.5697812, 2.6458479 39.5696792)",,,,
23282828,False,,,Carrer del Forn de la Glòria,living_street,20,True,35.369,"LINESTRING (2.645587 39.5697812, 2.6454296 39.5697653, 2.6451911 39.5696982)",,,,
23282831,False,1,,Carrer d'en Felip Bauzà,living_street,20,False,29.32,"LINESTRING (2.6458479 39.5696792, 2.6457094 39.5694381)",,,,
31964263,True,1,,Carrer de l'Estanc,living_street,20,False,46.025,"LINESTRING (2.6458479 39.5696792, 2.6463384 39.5695108)",,,,
14493332,False,2,,Passeig del Born,tertiary,30,False,29.741,"LINESTRING (2.6463384 39.5695108, 2.6463073 39.5693556, 2.6463277 39.5692463)",,,,
14493332,False,2,,Passeig del Born,tertiary,30,True,47.561,"LINESTRING (2.6463384 39.5695108, 2.6463406 39.5695199, 2.646384 39.5696925, 2.646448 39.5699301)",,,,
14493335,True,,,Carrer de Bonaire,residential,30,False,33.867,"LINESTRING (2.6448076 39.5721019, 2.6449431 39.572388)",,,,
235505130,False,3,,Avinguda de Jaume III,tertiary,30,False,53.873,"LINESTRING (2.6448076 39.5721019, 2.6453967 39.571933)",,,,
32727436,True,,,Carrer de Josep Tous Ferrer,residential,,False,49.326,"LINESTRING (2.653052 39.5732018, 2.6535578 39.5734134)",,,,
"[998394644, 33845102]",True,1,,,residential,30,False,55.825,"LINESTRING (2.6541798 39.5736736, 2.6542102 39.5736865, 2.6547132 39.5739004, 2.6547501 39.5739161)",,,,
173188623,True,,,Carrer de Sant Pere Nolasc,living_street,,False,4.849,"LINESTRING (2.650388 39.5675831, 2.6503315 39.5675852)",,,,
25883676,False,,,Carrer d'en Morei,living_street,,False,79.919,"LINESTRING (2.650388 39.5675831, 2.6504607 39.5677851, 2.6505393 39.5680444, 2.6506351 39.5682757)",,destination,,
25883703,False,,,Carrer de Santa Clara,living_street,,False,2.524,"LINESTRING (2.6513942 39.5673962, 2.6513914 39.5674188)",,destination,,
25883703,False,,,Carrer de Santa Clara,living_street,,True,44.025,"LINESTRING (2.6513942 39.5673962, 2.6515135 39.5670111)",,destination,,
91487969,True,,,Carrer de la Puresa,living_street,,False,39.154,"LINESTRING (2.6513942 39.5673962, 2.6509509 39.5674811)",,designated,,
25883675,True,,,Carrer de l'Estudi General,living_street,,False,72.267,"LINESTRING (2.6499652 39.5679759, 2.6497876 39.5680347, 2.6492145 39.5682708)",,destination,,
25883678,True,,,Carrer de Can Anglada,living_street,,False,62.622,"LINESTRING (2.6499652 39.5679759, 2.6499811 39.568004, 2.6500232 39.5681335, 2.6501538 39.5685196)",,destination,,
91488021,False,,,Carrer de Sant Roc,living_street,,False,34.784,"LINESTRING (2.6492145 39.5682708, 2.6494131 39.5685436)",,destination,,
91488021,False,,,Carrer de Sant Roc,living_street,,True,45.87,"LINESTRING (2.6492145 39.5682708, 2.6489935 39.5678951)",,destination,,
25883675,True,,,Carrer de l'Estudi General,living_street,,False,108.69299999999998,"LINESTRING (2.6492145 39.5682708, 2.6489227 39.5683336, 2.6486993 39.5683593, 2.6482469 39.5683932, 2.6480389 39.5684084, 2.6479695 39.5684318)",,destination,,
696730875,True,,,Carrer de l'Almudaina,living_street,,False,88.859,"LINESTRING (2.6501538 39.5685196, 2.6498537 39.5687597, 2.6496198 39.5689023, 2.649553 39.5689848, 2.6494397 39.5690924)",,destination,,
25883676,False,,,Carrer d'en Morei,living_street,,False,60.85800000000001,"LINESTRING (2.6506351 39.5682757, 2.650713 39.5684081, 2.6508096 39.5685749, 2.6508468 39.5686412, 2.6508546 39.5686727, 2.6508601 39.5686948, 2.650864 39.5687872)",,destination,,
25883676,False,,,Carrer d'en Morei,living_street,,True,79.919,"LINESTRING (2.6506351 39.5682757, 2.6505393 39.5680444, 2.6504607 39.5677851, 2.650388 39.5675831)",,destination,,
"[696730875, 696730876, 25883679]",True,,,Carrer de l'Almudaina,living_street,,False,49.97,"LINESTRING (2.6506351 39.5682757, 2.6503222 39.5683989, 2.6502996 39.5684062, 2.6501538 39.5685196)",,destination,building_passage,
173188629,True,,,Carrer de Santa Clara,living_street,,False,26.634,"LINESTRING (2.6513247 39.5679361, 2.6514927 39.5681376)",,destination,,
25883695,True,,,Carrer de Monti-sion,living_street,,False,49.62,"LINESTRING (2.6514927 39.5681376, 2.6519407 39.567855)",,destination,,
91487994,True,,,Carrer del Sol,living_street,,False,138.45999999999998,"LINESTRING (2.6514927 39.5681376, 2.651636 39.5681364, 2.652141 39.5680762, 2.6523269 39.5680541, 2.6527462 39.5680097, 2.6530892 39.5679573)",,destination,,3.5
680869408,True,,,Carrer de Monti-sion,living_street,,False,4.867,"LINESTRING (2.6526746 39.5674011, 2.6527212 39.5673761)",,destination,,
25883713,False,,,Carrer de Miramar,living_street,,False,53.636,"LINESTRING (2.6503315 39.5675852, 2.6503236 39.567538, 2.6502599 39.5673945, 2.6502183 39.5673025, 2.6501196 39.5671713, 2.650103 39.5671398)",,destination,,
173188623,True,,,Carrer de Sant Pere Nolasc,living_street,,False,53.214,"LINESTRING (2.6503315 39.5675852, 2.650131 39.5676022, 2.6500987 39.5675385, 2.6497942 39.5676373)",,,,
25883713,False,,,Carrer de Miramar,living_street,,True,78.239,"LINESTRING (2.6496786 39.5665198, 2.649735 39.5665939, 2.6498211 39.56673, 2.6498933 39.5668427, 2.6499045 39.5668822, 2.6499768 39.5669868, 2.6500411 39.5670748, 2.650103 39.5671398)",,destination,,
32727821,False,,,Carrer de Ramon Llull,residential,,True,41.408,"LINESTRING (2.6544696 39.5678631, 2.6540283 39.5680146)",,,,
27743476,False,,,Carrer del Temple,residential,,True,116.767,"LINESTRING (2.6544696 39.5678631, 2.6548332 39.5677493, 2.6548255 39.5677247, 2.654713 39.5673656, 2.654739 39.5670133)",,,,
32727821,False,,,Carrer de Ramon Llull,residential,,False,125.682,"LINESTRING (2.652695 39.5684849, 2.6540283 39.5680146)",,,,
32727724,True,,,Plaça de Sant Francesc,residential,,False,40.845,"LINESTRING (2.652695 39.5684849, 2.6527684 39.5686072, 2.6527133 39.5686739, 2.6525844 39.5687909)",,,,
28475206,False,,,Carrer de la Unió,residential,30,False,67.14,"LINESTRING (2.6478699 39.5715106, 2.6479392 39.5715078, 2.6486521 39.5714784)",,,,
"[1001975284, 28475206]",False,,,Carrer de la Unió,residential,30,True,66.767,"LINESTRING (2.6478699 39.5715106, 2.6474597 39.5714637, 2.6473276 39.5714616, 2.6470956 39.5714679)",,,,
28552774,False,,,Carrer de Can Serinyà,living_street,,True,66.24,"LINESTRING (2.6478699 39.5715106, 2.6478524 39.5717785, 2.648266 39.5718533)",,,,
25884658,False,,,Carrer dels Paraires,living_street,,True,31.174,"LINESTRING (2.6469899 39.5697303, 2.647155 39.5699801)",,,,
781498833,True,1,,Carrer de la Constitució,residential,30,False,25.504,"LINESTRING (2.6469899 39.5697303, 2.6467061 39.5697992)",,,,
25884650,True,1,,Carrer dels Paraires,residential,30,False,73.19999999999999,"LINESTRING (2.6469899 39.5697303, 2.6468213 39.5691456, 2.6468057 39.5690875)",,,,
781498833,True,1,,Carrer de la Constitució,residential,30,False,32.578,"LINESTRING (2.6473521 39.5696415, 2.6469899 39.5697303)",,,,
25884648,True,,,Carrer de la Soledat,residential,30,False,80.05199999999999,"LINESTRING (2.6473521 39.5696415, 2.6471564 39.5692443, 2.6470846 39.5689545)",,,,
32735710,False,,,Carrer del Conquistador,residential,20,True,51.438,"LINESTRING (2.6478721 39.5690456, 2.6473175 39.5688689)",,,,
34205869,True,,,Carrer de Tous i Maroto,residential,30,False,62.156,"LINESTRING (2.6478721 39.5690456, 2.6478362 39.5696039)",,,,
"[173188627, 32735710]",False,,,"['Carrer del Conquistador', 'Carrer de la Victòria']",residential,20,False,159.19,"LINESTRING (2.6478721 39.5690456, 2.6485491 39.5692493, 2.648647 39.5692778, 2.6490297 39.569407, 2.6491037 39.5694086, 2.6491516 39.5693867, 2.6494397 39.5690924)",,,,
14493329,True,,,,residential,30,False,28.111000000000004,"LINESTRING (2.6470846 39.5689545, 2.6469686 39.5690098, 2.6468057 39.5690875)",,,,
14493329,True,,,,residential,30,False,32.92,"LINESTRING (2.6468057 39.5690875, 2.6466389 39.5691742, 2.6464599 39.5692031)",,,,
25884658,False,,,Carrer dels Paraires,living_street,,False,78.19800000000001,"LINESTRING (2.6473326 39.5706649, 2.6472571 39.5705406, 2.647155 39.5699801)",,,,
25884658,False,,,Carrer dels Paraires,living_street,,False,31.174,"LINESTRING (2.647155 39.5699801, 2.6469899 39.5697303)",,,,
55762170,False,,,Carrer de les Minyones,living_street,,False,31.787,"LINESTRING (2.647155 39.5699801, 2.6474905 39.5698583)",,,,
25884658,False,,,Carrer dels Paraires,living_street,,True,78.19800000000001,"LINESTRING (2.647155 39.5699801, 2.6472571 39.5705406, 2.6473326 39.5706649)",,,,
25884696,False,,,Carrer de Sant Bartomeu,living_street,,False,4.84,"LINESTRING (2.6502082 39.5706932, 2.6501826 39.5706544)",,,,
25884723,False,,,Carrer de Vicenç Mut,living_street,,True,17.354,"LINESTRING (2.6502082 39.5706932, 2.6503156 39.5705609)",,,,
