osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,junction,tunnel
203186530,False,,,residential,True,45.282000000000004,"LINESTRING (-3.4916501 40.3954246, -3.4917382 40.3957839, -3.4917483 40.3958249)",Calle de Justo Basanta,,,
28044007,False,,,residential,True,3.189,"LINESTRING (-3.4883543 40.3958896, -3.4883901 40.3958807)",Calle de Julio Merino,,,
28343507,False,,,residential,False,121.35799999999999,"LINESTRING (-3.4883543 40.3958896, -3.48804 40.3959997, -3.4879884 40.3960109, -3.4871035 40.3960763, -3.4870677 40.3960821, -3.487038 40.3960959, -3.4870014 40.396144)",Calle de Guadarrama,,,
"[32451820, 32451854]",True,,,residential,False,274.74,"LINESTRING (-3.4883543 40.3958896, -3.4882804 40.3958556, -3.4878529 40.3957884, -3.4869885 40.3957619, -3.4860708 40.3957159, -3.4857467 40.3957619, -3.4857083 40.395769, -3.4856895 40.3957874, -3.4856795 40.3958168, -3.4856929 40.3958621, -3.4859303 40.3961406)","['Paseo del Vallejo', 'Calle de Rosario Salamanca']",,,
72893280,True,,,residential,False,22.176,"LINESTRING (-3.4914372 40.3993758, -3.4914326 40.3991764)",Calle del Doctor Fleming,,,
74250393,False,,,residential,False,94.416,"LINESTRING (-3.4914372 40.3993758, -3.4913478 40.3993861, -3.4904222 40.3994927, -3.4903349 40.3995034)",Avenida de los Toreros,,,
28043976,True,,,residential,False,4.843,"LINESTRING (-3.4903043 40.3994666, -3.4903349 40.3995034)",Calle de la Virgen de la Soledad,,,
304004269,False,,,residential,False,76.605,"LINESTRING (-3.4903043 40.3994666, -3.4894599 40.3997138)",Avenida de los Toreros,,,
28043972,True,,,residential,False,53.313,"LINESTRING (-3.4853108 40.399978, -3.4853183 40.3998941, -3.4853481 40.3996207, -3.4853613 40.3995001)",Avenida de Enrique Tierno Galván,,,
304004269,False,,,residential,True,136.197,"LINESTRING (-3.4853108 40.399978, -3.4860144 40.4000305, -3.4864143 40.4000403, -3.4868361 40.4000518, -3.4869153 40.4000534)",Avenida de los Toreros,,,
125462752,False,,,residential,False,105.586,"LINESTRING (-3.4929642 40.400572, -3.4928946 40.4000659, -3.4928957 40.3999259, -3.4929556 40.3996287)",Camino de la Presa,,,
125462752,False,,,residential,True,36.272000000000006,"LINESTRING (-3.4929642 40.400572, -3.4929835 40.4008678, -3.4929855 40.4008978)",Camino de la Presa,,,
28505084,True,1,M-203,primary_link,False,80.11999999999999,"LINESTRING (-3.4929855 40.4008978, -3.4929752 40.4010861, -3.4929397 40.4012349, -3.492858 40.401385, -3.4927842 40.4014786, -3.4927104 40.4015722)",,,,
125462752,False,,,residential,False,36.272000000000006,"LINESTRING (-3.4929855 40.4008978, -3.4929835 40.4008678, -3.4929642 40.400572)",Camino de la Presa,,,
170429130,True,,,residential,False,22.097,"LINESTRING (-3.4898607 40.3954707, -3.489798 40.3956636)",Paseo del Arenero,,,
28044131,True,,,residential,False,19.166,"LINESTRING (-3.4898607 40.3954707, -3.4898096 40.3954378, -3.4896879 40.3953594)",Calle Antonio Gaudí,,,
28343501,True,,,residential,False,26.29,"LINESTRING (-3.4863949 40.3935038, -3.4864684 40.3935988, -3.4865525 40.3937075)",Calle de Gustavo Torner,,,
170447729,True,,,residential,False,73.182,"LINESTRING (-3.4863949 40.3935038, -3.4870231 40.3931846, -3.4871137 40.3931385)",Calle de Antonio Machado,,,
32480234,True,,,residential,False,173.25300000000001,"LINESTRING (-3.4854438 40.3939644, -3.4854837 40.3940887, -3.4856827 40.3947081, -3.4858487 40.3952242, -3.4858913 40.3953567, -3.4859068 40.3954049, -3.4859351 40.3954768)",Calle Greco,,,
170447729,True,,,residential,False,95.45300000000002,"LINESTRING (-3.4854438 40.3939644, -3.4856326 40.3938761, -3.4862986 40.3935504, -3.4863949 40.3935038)",Calle de Antonio Machado,,,
170429114,True,,,tertiary,False,18.219,"LINESTRING (-3.4839711 40.3977477, -3.4839955 40.3977965, -3.4840539 40.3978365, -3.4841197 40.3978497)",,,roundabout,
304521593,False,,,residential,False,130.453,"LINESTRING (-3.4859351 40.3954768, -3.4874715 40.3953918)",Calle Miguel Hernández,,,
304521593,False,,,residential,True,139.98499999999999,"LINESTRING (-3.4859351 40.3954768, -3.4857501 40.3954878, -3.4849996 40.3955422, -3.4847254 40.3956232, -3.4846644 40.395643, -3.4846157 40.395665, -3.4845966 40.3956736, -3.4843702 40.3957916)",Calle Miguel Hernández,,,
32452304,True,,,residential,False,78.975,"LINESTRING (-3.48794 40.3941019, -3.4878504 40.3941408, -3.4871783 40.3944325, -3.4871298 40.3944536)",Travesía Antonio Gaudí,,,
32452311,False,,,residential,False,102.13900000000001,"LINESTRING (-3.48794 40.3941019, -3.4877103 40.3938511, -3.4876144 40.3937514, -3.4872702 40.3933384)",Calle Antonio Gaudí,,,
28044175,False,,,residential,False,17.681,"LINESTRING (-3.4901314 40.395154, -3.4903401 40.3951494)",Calle de la Paz,,,
666548110,True,,,residential,False,17.229,"LINESTRING (-3.4901314 40.395154, -3.4900567 40.395248, -3.4900235 40.3952853)",Paseo del Arenero,30,,
28044175,False,,,residential,True,25.786,"LINESTRING (-3.4915477 40.3949962, -3.4912491 40.3950416)",Calle de la Paz,,,
28044175,False,,,residential,False,54.303,"LINESTRING (-3.4915477 40.3949962, -3.4916717 40.394974, -3.4921719 40.3948844)",Calle de la Paz,,,
203186530,False,,,residential,True,48.419000000000004,"LINESTRING (-3.4915477 40.3949962, -3.4915612 40.3950522, -3.4916501 40.3954246)",Calle de Justo Basanta,,,
203186526,False,,,residential,False,13.401,"LINESTRING (-3.4838182 40.3999339, -3.4839425 40.4000085)",Avenida de Europa,,,
32452311,False,,,residential,True,25.88,"LINESTRING (-3.4871137 40.3931385, -3.487153 40.3931874, -3.4872702 40.3933384)",Calle Antonio Gaudí,,,
203186526,False,,,residential,True,13.401,"LINESTRING (-3.4839425 40.4000085, -3.4838182 40.3999339)",Avenida de Europa,,,
28343490,True,,,residential,False,84.721,"LINESTRING (-3.4839425 40.4000085, -3.4839853 40.3999624, -3.4839754 40.3998912, -3.4838023 40.3992712)",Calle de Londres,,,
203186526,False,,,residential,False,63.828,"LINESTRING (-3.4839425 40.4000085, -3.4843009 40.4002314, -3.4844067 40.4003036, -3.4845071 40.4003874)",Avenida de Europa,,,
33569228,False,,,residential,False,27.134,"LINESTRING (-3.4857153 40.3988154, -3.4857165 40.3988633, -3.4857044 40.3990592)",Calle de los Olivos,,,
303836052,True,,,residential,False,94.60000000000001,"LINESTRING (-3.4857153 40.3988154, -3.4867194 40.3986184, -3.486797 40.3986028)",Calle del Marqués de Hinojares,,,
28043972,True,,,residential,False,89.339,"LINESTRING (-3.485399 40.3988029, -3.4854084 40.3986791, -3.485428 40.3984863, -3.4854611 40.3981606, -3.4854677 40.3980795, -3.485477 40.3980017)",Avenida de Enrique Tierno Galván,,,
303836052,True,,,residential,False,27.422000000000004,"LINESTRING (-3.485399 40.3988029, -3.485478 40.3988269, -3.4855936 40.3988296, -3.4857153 40.3988154)",Calle del Marqués de Hinojares,,,
303836052,True,,,residential,False,8.77,"LINESTRING (-3.4844066 40.3988938, -3.4845085 40.3988797)",Calle del Marqués de Hinojares,,,
32480458,True,,,tertiary,False,163.97000000000003,"LINESTRING (-3.4844066 40.3988938, -3.4844339 40.3989901, -3.4847689 40.4001644, -3.4848165 40.400335)",Avenida de la Concordia,,,
33569152,False,,,residential,True,27.682,"LINESTRING (-3.4927798 40.398723, -3.4927498 40.3984751)",,,,
28343499,False,,,residential,False,114.419,"LINESTRING (-3.4927798 40.398723, -3.4915272 40.3987332, -3.4914287 40.398734)",Calle del Doctor Marañón,,,
"[74252346, 28505114]",False,,,residential,False,136.826,"LINESTRING (-3.4927798 40.398723, -3.492724 40.3988342, -3.4925441 40.39905, -3.4915387 40.3991643, -3.4914326 40.3991764)",Calle de Madrid,,,
28343513,False,,,residential,True,38.745,"LINESTRING (-3.4922213 40.3975256, -3.4926787 40.3975173)",Calle del Gran Capitán,,,
28343500,False,,,residential,False,49.498,"LINESTRING (-3.4922213 40.3975256, -3.4922009 40.3974455, -3.492081 40.3970936)",Calle del Doctor Gonzalo Bravo,,,
28343500,False,,,residential,True,18.14,"LINESTRING (-3.4922213 40.3975256, -3.4922341 40.3975876, -3.4922601 40.397686)",Calle del Doctor Gonzalo Bravo,,,
28343513,False,,,residential,False,42.036,"LINESTRING (-3.4922213 40.3975256, -3.4921039 40.3975241, -3.491725 40.3975181)",Calle del Gran Capitán,,,
28343500,False,,,residential,True,12.209,"LINESTRING (-3.4918775 40.3963362, -3.4919131 40.3964426)",Calle del Doctor Gonzalo Bravo,,,
203186530,False,,,residential,False,57.897,"LINESTRING (-3.4918775 40.3963362, -3.4918374 40.3961774, -3.4917655 40.3958928, -3.4917483 40.3958249)",Calle de Justo Basanta,,,
304396043,False,,,residential,True,51.361000000000004,"LINESTRING (-3.4918775 40.3963362, -3.4917176 40.3962741, -3.4912986 40.3962114)",Calle San Juan,,,
1117492790,False,,,residential,True,66.869,"LINESTRING (-3.4918775 40.3963362, -3.4919966 40.3962916, -3.4924585 40.3961208, -3.4925861 40.3960709)",Avenida de la Constitución,,,
304521593,False,,,residential,True,130.453,"LINESTRING (-3.4874715 40.3953918, -3.4859351 40.3954768)",Calle Miguel Hernández,,,
304521593,False,,,residential,False,126.36,"LINESTRING (-3.4874715 40.3953918, -3.4876827 40.3953785, -3.4878934 40.3953652, -3.4880146 40.3953344, -3.4881324 40.3952938, -3.4882277 40.3952559, -3.4882943 40.3952025, -3.488438 40.3950835, -3.488581 40.3949232, -3.4886707 40.3948406)",Calle Miguel Hernández,,,
28343505,True,,,residential,False,77.55,"LINESTRING (-3.4852199 40.3974193, -3.4852139 40.397348, -3.4850906 40.3967291)",Calle de Gonzalo Sierra,,,
32480764,True,,,residential,False,45.132999999999996,"LINESTRING (-3.4852199 40.3974193, -3.4849779 40.397478, -3.4847109 40.3975396)",Calle Mayor,,,
32451880,False,,,residential,False,49.76,"LINESTRING (-3.4849264 40.3959333, -3.4845714 40.3958568, -3.4843702 40.3957916)",Calle de Rosario Salamanca,,,
32451880,False,,,residential,True,88.478,"LINESTRING (-3.4849264 40.3959333, -3.4857196 40.396128, -3.4858403 40.3961373, -3.4859303 40.3961406)",Calle de Rosario Salamanca,,,
28343513,False,,,residential,False,48.665,"LINESTRING (-3.493251 40.3974775, -3.4926787 40.3975173)",Calle del Gran Capitán,,,
"[196524394, 28505086]",False,,,residential,False,86.652,"LINESTRING (-3.493251 40.3974775, -3.4932507 40.397435, -3.4932479 40.3970302, -3.4928122 40.3970199)","['Calle del Cordel del Butarrón', 'Calle del Jarama']",,,
28505086,False,,,residential,True,33.847,"LINESTRING (-3.493251 40.3974775, -3.4932504 40.3975432, -3.49325 40.3975943, -3.4932097 40.3977066, -3.4931507 40.3977618)",Calle del Cordel del Butarrón,,,
186795957,False,,,residential,False,68.262,"LINESTRING (-3.490272 40.3975778, -3.48948 40.3976921)",Calle de Cervantes,,,
74252352,False,,,residential,False,72.83800000000001,"LINESTRING (-3.490272 40.3975778, -3.4901079 40.3975008, -3.4900681 40.3974821, -3.4898834 40.3974541, -3.4895307 40.3974007, -3.4894604 40.3973866)",Calle de las Procesiones,,,
74252352,False,,,residential,True,80.989,"LINESTRING (-3.490272 40.3975778, -3.4905461 40.3977057, -3.4907714 40.3978179, -3.4908474 40.3978565, -3.4910757 40.3979724)",Calle de las Procesiones,,,
186795957,False,,,residential,True,72.84,"LINESTRING (-3.490272 40.3975778, -3.4904445 40.3975437, -3.4906736 40.3975014, -3.4907271 40.3974921, -3.4907916 40.397481, -3.4908533 40.3974564, -3.4908694 40.3974217, -3.4908667 40.3973502, -3.4908575 40.3972642)",Calle de Cervantes,,,
28043976,True,,,residential,False,26.22,"LINESTRING (-3.48948 40.3976921, -3.4895071 40.397927)",Calle de la Virgen de la Soledad,,,
186795957,False,,,residential,True,68.262,"LINESTRING (-3.48948 40.3976921, -3.490272 40.3975778)",Calle de Cervantes,,,
304396043,False,,,residential,False,5.471,"LINESTRING (-3.490783 40.3961007, -3.4908422 40.3961204)",Calle San Juan,,,
304396043,False,,,residential,True,20.184,"LINESTRING (-3.490783 40.3961007, -3.4905458 40.3960829)",Calle San Juan,,,
826959635,False,,,residential,True,16.585,"LINESTRING (-3.490783 40.3961007, -3.4908224 40.3959546)",Travesía del Casino,,,
304396043,False,,,residential,False,20.184,"LINESTRING (-3.4905458 40.3960829, -3.490783 40.3961007)",Calle San Juan,,,
304396043,False,,,residential,True,24.304,"LINESTRING (-3.4905458 40.3960829, -3.4902589 40.3960772)",Calle San Juan,,,
826959636,False,,,residential,True,8.863,"LINESTRING (-3.4905458 40.3960829, -3.4905442 40.3960032)",Calle de la Democracia,,,
170429130,True,,,residential,False,33.954,"LINESTRING (-3.4895748 40.3961317, -3.4895624 40.3961751, -3.4895111 40.3964331)",Paseo del Arenero,,,
304396043,False,,,residential,False,58.31,"LINESTRING (-3.4895748 40.3961317, -3.4896319 40.3961338, -3.4902589 40.3960772)",Calle San Juan,,,
574540439,True,,,residential,False,40.741,"LINESTRING (-3.4884597 40.3963173, -3.4889223 40.3962167)",Calle San Juan,,,
574540441,False,,,residential,False,16.718,"LINESTRING (-3.4884597 40.3963173, -3.4882632 40.3963318)",Calle Virgen de las Angustias,,,
28343536,True,,,residential,False,113.267,"LINESTRING (-3.4843702 40.3957916, -3.4843741 40.3958931, -3.4845499 40.3967424, -3.4845543 40.3967637, -3.4845616 40.396799)",Calle de la Comunidad de Madrid,,,
32451880,False,,,residential,True,49.76,"LINESTRING (-3.4843702 40.3957916, -3.4845714 40.3958568, -3.4849264 40.3959333)",Calle de Rosario Salamanca,,,
304521593,False,,,residential,False,139.985,"LINESTRING (-3.4843702 40.3957916, -3.4845966 40.3956736, -3.4846157 40.395665, -3.4846644 40.395643, -3.4847254 40.3956232, -3.4849996 40.3955422, -3.4857501 40.3954878, -3.4859351 40.3954768)",Calle Miguel Hernández,,,
304521594,True,,,residential,False,45.292,"LINESTRING (-3.4843702 40.3957916, -3.4842067 40.3958155, -3.4840469 40.395848, -3.4838444 40.3958582)",Calle Miguel Hernández,,,
32480764,True,,,residential,False,41.586,"LINESTRING (-3.4847109 40.3975396, -3.4843586 40.3976167, -3.4842955 40.3976312, -3.4842395 40.3976444)",Calle Mayor,,,
28343540,False,,,residential,True,5.285,"LINESTRING (-3.486797 40.3986028, -3.4867897 40.3985556)",Calle Beatriz,,,
28343540,False,,,residential,False,49.107,"LINESTRING (-3.486797 40.3986028, -3.4868012 40.3986554, -3.4868148 40.3988251, -3.4868324 40.3990436)",Calle Beatriz,,,
303836052,True,,,residential,False,70.931,"LINESTRING (-3.486797 40.3986028, -3.4874705 40.3984729, -3.487609 40.3984462)",Calle del Marqués de Hinojares,,,
28343540,False,,,residential,True,60.415000000000006,"LINESTRING (-3.4869153 40.4000534, -3.4868705 40.3995659, -3.4868655 40.3995114)",Calle Beatriz,,,
304004269,False,,,residential,False,136.197,"LINESTRING (-3.4869153 40.4000534, -3.4868361 40.4000518, -3.4864143 40.4000403, -3.4860144 40.4000305, -3.4853108 40.399978)",Avenida de los Toreros,,,
304004269,False,,,residential,True,70.831,"LINESTRING (-3.4869153 40.4000534, -3.4870177 40.4000549, -3.4877516 40.4000657)",Avenida de los Toreros,,,
126407704,True,,,residential,False,46.074,"LINESTRING (-3.4903497 40.3968107, -3.4904573 40.3968009, -3.4908679 40.3966899)",Avenida de la Constitución,,,
"[574540440, 1117492791]",True,,,residential,False,102.808,"LINESTRING (-3.4903497 40.3968107, -3.4900413 40.396812, -3.4899353 40.3964686, -3.4899125 40.3964476, -3.4898762 40.3964329, -3.4898269 40.3964283, -3.4895111 40.3964331)","['Calle de la Iglesia', 'Avenida de la Constitución']",,,
28343571,True,,,residential,False,54.324,"LINESTRING (-3.4908575 40.3972642, -3.4903782 40.3970148, -3.4903718 40.3969686)",Travesía del Jubilado,,,
186795957,False,,,residential,False,72.84,"LINESTRING (-3.4908575 40.3972642, -3.4908667 40.3973502, -3.4908694 40.3974217, -3.4908533 40.3974564, -3.4907916 40.397481, -3.4907271 40.3974921, -3.4906736 40.3975014, -3.4904445 40.3975437, -3.490272 40.3975778)",Calle de Cervantes,,,
72893280,True,,,residential,False,28.555,"LINESTRING (-3.4914287 40.398734, -3.4914277 40.3984772)",Calle del Doctor Fleming,,,
28343499,False,,,residential,False,62.93,"LINESTRING (-3.4914287 40.398734, -3.4913566 40.3987346, -3.4907576 40.3987394, -3.4906856 40.39874)",Calle del Doctor Marañón,,,
28343499,False,,,residential,True,114.419,"LINESTRING (-3.4914287 40.398734, -3.4915272 40.3987332, -3.4927798 40.398723)",Calle del Doctor Marañón,,,
28343536,True,,,residential,False,83.316,"LINESTRING (-3.4845616 40.396799, -3.4845715 40.3968483, -3.4846981 40.397476, -3.4847028 40.3974992, -3.4847109 40.3975396)",Calle de la Comunidad de Madrid,,,
28505037,True,,,residential,False,45.468,"LINESTRING (-3.4845616 40.396799, -3.4850197 40.396739, -3.4850472 40.3967356, -3.4850906 40.3967291)",Calle de Andalucía,,,
28343505,True,,,residential,False,89.633,"LINESTRING (-3.4850906 40.3967291, -3.4850736 40.3966514, -3.4849297 40.3960007, -3.4849264 40.3959333)",Calle de Gonzalo Sierra,,,
32480689,True,,,residential,False,104.869,"LINESTRING (-3.4850906 40.3967291, -3.4851491 40.3967211, -3.4855689 40.3966754, -3.4855996 40.3966921, -3.4856156 40.3967135, -3.485706 40.3971781, -3.485716 40.3972294)",Calle de Juan Ramón Jiménez,,,
"[319893874, 32480891, 28505038]",True,,,residential,False,72.37,"LINESTRING (-3.4882977 40.3969818, -3.4883017 40.3969254, -3.4883005 40.3968944, -3.4882976 40.3968176, -3.4882632 40.3963318)",Calle del Arco,,,yes
32480968,True,,,residential,False,7.423,"LINESTRING (-3.4882698 40.3975923, -3.4882919 40.3975277)",Calle de Pablo Picasso,,,
303836057,False,,,residential,False,56.046,"LINESTRING (-3.4882698 40.3975923, -3.4876962 40.3976115, -3.4876086 40.3976144)",Travesía de Pablo Picasso,,,
32480968,True,,,residential,False,12.32,"LINESTRING (-3.4885563 40.3982507, -3.4884589 40.3981684)",Calle de Pablo Picasso,,,
32480695,False,,,living_street,False,50.444,"LINESTRING (-3.4878507 40.3970084, -3.4877792 40.397003, -3.4875681 40.3970155, -3.4872586 40.397046)",Calle Mayor,,,
303836049,False,,,residential,False,20.397,"LINESTRING (-3.4877271 40.3974547, -3.4876086 40.3976144)",Calle Federico García Lorca,,,
32480959,True,,,residential,False,35.674,"LINESTRING (-3.4882919 40.3975277, -3.4882966 40.3972069)",Calle de Pablo Picasso,,,
74252352,False,,,residential,True,19.878,"LINESTRING (-3.4882919 40.3975277, -3.4885232 40.3974972)",Calle de las Procesiones,,,
28505046,False,,,residential,False,25.523,"LINESTRING (-3.4902589 40.3960772, -3.4905442 40.3960032)",Travesía del Casino,,,
304396043,False,,,residential,False,24.304,"LINESTRING (-3.4902589 40.3960772, -3.4905458 40.3960829)",Calle San Juan,,,
28505042,True,,,residential,False,51.564,"LINESTRING (-3.4902589 40.3960772, -3.4902327 40.3959691, -3.4901482 40.3956212)",Calle de Velilla,,,
304396043,False,,,residential,True,58.31,"LINESTRING (-3.4902589 40.3960772, -3.4896319 40.3961338, -3.4895748 40.3961317)",Calle San Juan,,,
28044007,False,,,residential,False,30.029000000000003,"LINESTRING (-3.4901482 40.3956212, -3.4899358 40.3956469, -3.489798 40.3956636)",Calle de Julio Merino,,,
28044007,False,,,residential,True,24.746,"LINESTRING (-3.4901482 40.3956212, -3.4902509 40.3956088, -3.4904368 40.3955863)",Calle de Julio Merino,,,
28505042,True,,,residential,False,39.86,"LINESTRING (-3.4901482 40.3956212, -3.4901041 40.3954097, -3.4900774 40.3953246, -3.4900235 40.3952853)",Calle de Velilla,,,
666548110,True,,,residential,False,24.804000000000002,"LINESTRING (-3.4900235 40.3952853, -3.4899608 40.3953532, -3.4898607 40.3954707)",Paseo del Arenero,30,,
28044175,False,,,residential,False,25.74,"LINESTRING (-3.4906455 40.395121, -3.4909453 40.3950829)",Calle de la Paz,,,
28044175,False,,,residential,True,26.055,"LINESTRING (-3.4906455 40.395121, -3.4903401 40.3951494)",Calle de la Paz,,,
28044007,False,,,residential,False,26.53,"LINESTRING (-3.4907453 40.3955448, -3.4905194 40.3955752, -3.4904368 40.3955863)",Calle de Julio Merino,,,
28044007,False,,,residential,True,26.108,"LINESTRING (-3.4907453 40.3955448, -3.4908354 40.3955327, -3.4910489 40.395504)",Calle de Julio Merino,,,
28505045,True,,,residential,False,47.877,"LINESTRING (-3.4907453 40.3955448, -3.4906596 40.3951811, -3.4906455 40.395121)",Calle del Casino,,,
28505046,False,,,residential,False,28.098,"LINESTRING (-3.4908224 40.3959546, -3.4911494 40.3959118)",Travesía del Casino,,,
28505046,False,,,residential,True,24.171,"LINESTRING (-3.4908224 40.3959546, -3.4905442 40.3960032)",Travesía del Casino,,,
826959635,False,,,residential,False,16.585,"LINESTRING (-3.4908224 40.3959546, -3.490783 40.3961007)",Travesía del Casino,,,
28505045,True,,,residential,False,46.171,"LINESTRING (-3.4908224 40.3959546, -3.490825 40.3958832, -3.4907453 40.3955448)",Calle del Casino,,,
28505046,False,,,residential,True,27.32,"LINESTRING (-3.4917483 40.3958249, -3.4914312 40.3958701)",Travesía del Casino,,,
203186530,False,,,residential,False,45.282000000000004,"LINESTRING (-3.4917483 40.3958249, -3.4917382 40.3957839, -3.4916501 40.3954246)",Calle de Justo Basanta,,,
203186530,False,,,residential,True,57.897,"LINESTRING (-3.4917483 40.3958249, -3.4917655 40.3958928, -3.4918374 40.3961774, -3.4918775 40.3963362)",Calle de Justo Basanta,,,
28044175,False,,,residential,False,26.134,"LINESTRING (-3.4909453 40.3950829, -3.4912491 40.3950416)",Calle de la Paz,,,
