osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction,tunnel
1107834191,False,BV-5224,Carrer Manlleu,tertiary,False,62.64,"LINESTRING (2.2678667 42.0447832, 2.2683663 42.0443593)",,,,
1107834191,False,BV-5224,Carrer Manlleu,tertiary,True,19.399,"LINESTRING (2.2678667 42.0447832, 2.2677221 42.0449207)",,,,
1107834191,False,BV-5224,Carrer Manlleu,tertiary,False,19.104,"LINESTRING (2.2675797 42.0450561, 2.2677221 42.0449207)",,,,
56661685,True,BV-5221,Carrer Diputació,tertiary,False,203.207,"LINESTRING (2.2675797 42.0450561, 2.2676497 42.0452923, 2.2675938 42.0456961, 2.2673779 42.046183, 2.2670741 42.0466936, 2.2669825 42.0467786)",,,,
1176484830,False,,carrer del Colomer,residential,True,74.484,"LINESTRING (2.2678909 42.0436359, 2.2685954 42.0440542)",,,,
48014782,False,,Ronda del Puig,residential,True,439.80800000000005,"LINESTRING (2.2678909 42.0436359, 2.267746 42.0437773, 2.2676709 42.043843, 2.2676039 42.0438769, 2.2675234 42.0438988, 2.2674322 42.0439227, 2.2673035 42.0439367, 2.2672203 42.0439566, 2.2670996 42.0440084, 2.2669736 42.0440641, 2.266539 42.0442713, 2.2653106 42.0448689, 2.2649834 42.0450242, 2.2648063 42.0451258, 2.2646856 42.0452035, 2.2645837 42.0452633, 2.2635866 42.0459023)",,,,
48014782,False,,Ronda del Puig,residential,False,439.80799999999994,"LINESTRING (2.2635866 42.0459023, 2.2645837 42.0452633, 2.2646856 42.0452035, 2.2648063 42.0451258, 2.2649834 42.0450242, 2.2653106 42.0448689, 2.266539 42.0442713, 2.2669736 42.0440641, 2.2670996 42.0440084, 2.2672203 42.0439566, 2.2673035 42.0439367, 2.2674322 42.0439227, 2.2675234 42.0438988, 2.2676039 42.0438769, 2.2676709 42.043843, 2.267746 42.0437773, 2.2678909 42.0436359)",,,,
318217056,False,,Ronda del Puig,residential,True,245.75599999999994,"LINESTRING (2.2635866 42.0459023, 2.263536 42.0459237, 2.2634607 42.0459259, 2.2632747 42.0459107, 2.263048 42.045871, 2.2628793 42.0458369, 2.262775 42.0458085, 2.2626825 42.0457718, 2.2626061 42.0457277, 2.2625445 42.0456794, 2.2624772 42.0456229, 2.2624218 42.0455431, 2.2623782 42.0454226, 2.2623682 42.0453369, 2.2623736 42.0452593, 2.2624058 42.0451836, 2.2624594 42.0451159, 2.2627142 42.044825, 2.2627464 42.0447713, 2.2627759 42.0447095, 2.2627813 42.0446179, 2.2627679 42.0445342, 2.2627383 42.0444625, 2.2627146 42.0444306)",,,,
48014783,True,,Carrer del Bonsuccés,living_street,False,76.421,"LINESTRING (2.2637951 42.0465719, 2.2635866 42.0459023)",20,,,
71739143,True,,Plaça Nova,residential,False,40.047,"LINESTRING (2.2635816 42.0470746, 2.2638701 42.0473641)",,,,
318217060,False,,Plaça Nova,residential,True,45.413,"LINESTRING (2.2635816 42.0470746, 2.2631434 42.0473214)",,,,
318217060,False,,Plaça Nova,residential,False,45.413,"LINESTRING (2.2631434 42.0473214, 2.2635816 42.0470746)",,,,
318217061,True,,Plaça Nova,residential,False,40.946999999999996,"LINESTRING (2.2631434 42.0473214, 2.2631355 42.0473889, 2.2633642 42.0476368)",,,,
"[425183800, 48564066, 425183805]",False,,Carrer del Ter,residential,True,48.066,"LINESTRING (2.2588337 42.0472615, 2.2587767 42.047277, 2.258397 42.0473911, 2.2582939 42.0474232)",,yes,,
494895212,True,,,residential,False,10.672,"LINESTRING (2.2588337 42.0472615, 2.2588286 42.0472453, 2.2588299 42.0472125, 2.2588574 42.0471707)",,,roundabout,
71739139,False,,ronda de les Pollancredes,residential,False,98.17399999999999,"LINESTRING (2.2590333 42.047306, 2.2591854 42.0475844, 2.2594804 42.0481241)",,,,
494895212,True,,,residential,False,20.068,"LINESTRING (2.2590333 42.047306, 2.2590024 42.0473193, 2.2589592 42.0473262, 2.2589171 42.0473221, 2.2588777 42.0473071, 2.2588547 42.0472904, 2.2588337 42.0472615)",,,roundabout,
48564255,True,,Camí Nou de Can Parrella,residential,False,31.441,"LINESTRING (2.2591791 42.0469702, 2.259171 42.0470579, 2.2591281 42.0471734, 2.2590813 42.0472399)",,,,
48564256,False,,Camí Nou de Can Parrella,residential,False,115.283,"LINESTRING (2.2591791 42.0469702, 2.2592005 42.0469324, 2.259227 42.0468679, 2.2595318 42.0465541, 2.2600112 42.0461462)",,,,
48564256,False,,Camí Nou de Can Parrella,residential,False,81.09400000000001,"LINESTRING (2.2607508 42.0448868, 2.2608072 42.0448509, 2.2608662 42.0448171, 2.2610838 42.044703, 2.261465 42.0445445, 2.2615803 42.0444999)",,,,
48564256,False,,Camí Nou de Can Parrella,residential,True,65.18299999999999,"LINESTRING (2.2607508 42.0448868, 2.2606784 42.0449824, 2.2604638 42.0453848, 2.260441 42.0454251)",,,,
427539369,True,,Passatge dels Esports,residential,False,168.884,"LINESTRING (2.2607508 42.0448868, 2.2592845 42.0444017, 2.2591548 42.0443778, 2.2590716 42.0443624, 2.258855 42.0443934)",,,,
318217056,False,,Ronda del Puig,residential,False,42.537,"LINESTRING (2.2622938 42.0442468, 2.2624211 42.0442526, 2.2625457 42.044299, 2.2626364 42.044349, 2.2626954 42.0444048, 2.2627146 42.0444306)",,,,
704785473,False,,Camí Nou de Can Parrella,residential,True,65.813,"LINESTRING (2.2622938 42.0442468, 2.2621724 42.0442613, 2.2617382 42.0444277, 2.2615803 42.0444999)",,,,
48564249,True,,,residential,False,8.523,"LINESTRING (2.2590813 42.0472399, 2.2590699 42.0472716, 2.2590333 42.047306)",,,roundabout,
48564249,True,,,residential,False,16.511,"LINESTRING (2.2589641 42.0471382, 2.2589708 42.047138, 2.2590275 42.0471543, 2.2590647 42.0471844, 2.2590774 42.0472072, 2.2590813 42.0472399)",,,roundabout,
48564254,True,,Camí Nou de Can Parrella,residential,False,25.878,"LINESTRING (2.2589641 42.0471382, 2.2589901 42.0471126, 2.2591254 42.047022, 2.2591791 42.0469702)",,,,
48564249,True,,,residential,False,9.859,"LINESTRING (2.2588574 42.0471707, 2.2589044 42.0471448, 2.2589266 42.0471395, 2.2589641 42.0471382)",,,roundabout,
427539374,False,,Carrer Puigdassalit,residential,True,69.39,"LINESTRING (2.2668088 42.0469398, 2.267255 42.0474686)",,,,
602640959,True,,Carrer Puigdassalit,residential,False,109.132,"LINESTRING (2.2668088 42.0469398, 2.2661386 42.0460939)",,,,
288823263,True,BV-5221,Carrer Anselm Clavé,tertiary,False,142.909,"LINESTRING (2.2668088 42.0469398, 2.2667223 42.0470201, 2.2663927 42.0473135, 2.2657331 42.0479464)",,,,
599400537,True,BV-5224,Carrer Sant Bartomeu,tertiary,False,165.763,"LINESTRING (2.2661386 42.0460939, 2.2675797 42.0450561)",,,,
599400538,True,,Carrer Puigdassalit,residential,False,55.519,"LINESTRING (2.2661386 42.0460939, 2.2657763 42.0456733)",,,,
318217063,True,,Carrer de la Pau,residential,False,66.067,"LINESTRING (2.2627166 42.0497442, 2.2619182 42.0497833)",,,,
453671200,False,BV-5224,,tertiary,False,46.773,"LINESTRING (2.2627166 42.0497442, 2.2626975 42.0493238)",,,,
71739361,False,,Carrer Ges d'Amunt,residential,True,82.14000000000001,"LINESTRING (2.2627166 42.0497442, 2.2632277 42.0497337, 2.2636517 42.0497306, 2.2637076 42.0497155)",,,,
453671200,False,BV-5224,,tertiary,True,14.093,"LINESTRING (2.2627166 42.0497442, 2.2627193 42.0498039, 2.262718 42.0498709)",,,,
281340184,True,,Carrer dels Estudis,residential,False,61.026,"LINESTRING (2.2645771 42.0472517, 2.2651535 42.0475952)",,,,
288823266,True,BV-5224,Carrer Sant Bartomeu,tertiary,False,182.436,"LINESTRING (2.2645771 42.0472517, 2.26553 42.0464958, 2.2657136 42.0463837, 2.2658273 42.0462969, 2.2661386 42.0460939)",,,,
427538296,True,,Carrer de Capsavila,living_street,False,103.013,"LINESTRING (2.2645771 42.0472517, 2.264368 42.0469517, 2.264132 42.0467399, 2.2637387 42.0466254)",20,,,
158715520,False,BV-5224,Carrer Jaume Balmes,tertiary,False,103.747,"LINESTRING (2.2663091 42.0519997, 2.2659663 42.0517028, 2.2653704 42.0513899)",,,,
425183790,False,,Carrer Molí de Malianta,residential,True,119.078,"LINESTRING (2.2663091 42.0519997, 2.267266 42.0515146, 2.2674903 42.0513858)",,,,
288823260,True,BV-5221,Carrer Enric Prat de la Riba,tertiary,False,28.345,"LINESTRING (2.2640316 42.0487756, 2.2636927 42.048735)",,,,
71739149,False,,passatge del Tint,residential,True,136.24599999999998,"LINESTRING (2.2640316 42.0487756, 2.2642275 42.0489024, 2.2647865 42.0491007, 2.2654819 42.0493474)",,,,
427539372,True,,Carrer Puigdassalit,residential,False,114.358,"LINESTRING (2.267255 42.0474686, 2.2679693 42.0483497)",,,,
427539373,True,,carrer Collsacabra,residential,False,148.795,"LINESTRING (2.267255 42.0474686, 2.2688259 42.046813)",,,,
427539374,False,,Carrer Puigdassalit,residential,False,69.39,"LINESTRING (2.267255 42.0474686, 2.2668088 42.0469398)",,,,
281375537,True,,Carrer Puig de les Vinyes,residential,False,51.152,"LINESTRING (2.269439 42.0474785, 2.2690783 42.0471045)",,,,
281345143,True,,carrer Damians,residential,False,156.84199999999998,"LINESTRING (2.269439 42.0474785, 2.2686803 42.048054, 2.2679693 42.0483497)",,,,
281345138,False,,Avinguda de Pompeu Fabra,residential,True,66.619,"LINESTRING (2.2670576 42.0487046, 2.2664175 42.0483399)",,,,
281345138,False,,Avinguda de Pompeu Fabra,residential,False,257.075,"LINESTRING (2.2670576 42.0487046, 2.2683517 42.0494912, 2.2694921 42.0501454)",,,,
158715521,False,BV-5224,Carrer del Pont,tertiary,True,33.088,"LINESTRING (2.2626864 42.0486481, 2.262681 42.0487697, 2.2626732 42.0489455)",,,,
453672569,True,BV-5224,Carrer del Pont,tertiary,False,42.644999999999996,"LINESTRING (2.2626864 42.0486481, 2.2626889 42.0484946, 2.2627143 42.0483765, 2.2627379 42.0482675)",,,,
281375568,True,,Plaça Joanot Martorell,residential,False,46.495,"LINESTRING (2.2700235 42.0462843, 2.2697445 42.0459211)",,,,
281375537,True,,Carrer Puig de les Vinyes,residential,False,38.536,"LINESTRING (2.2690783 42.0471045, 2.2688259 42.046813)",,,,
453671188,False,,pujada Mossèn Sabaté,residential,True,40.907,"LINESTRING (2.2598267 42.0518806, 2.2602274 42.0518486, 2.2603193 42.0518412)",,,,
579975456,False,BV-5226,Avinguda de Rafael Casanova,tertiary,True,88.144,"LINESTRING (2.2598267 42.0518806, 2.2598746 42.0518412, 2.2599184 42.0518002, 2.2599184 42.0517486, 2.2599062 42.0517003, 2.2597496 42.0511254)",,,,
71508325,False,,Carrer de Puig-roví,residential,False,50.155,"LINESTRING (2.2583513 42.0514361, 2.2589314 42.0513023)",,,,
71508316,False,,Carrer d'Àngel Guimerà,residential,True,160.334,"LINESTRING (2.2584804 42.0487235, 2.2594407 42.0497932, 2.2595239 42.0498915, 2.2595726 42.0499091)",,,,
66475129,True,,Carrer del Mig,residential,False,274.272,"LINESTRING (2.2633973 42.0507339, 2.2651818 42.0516588, 2.2655513 42.0519191, 2.2655986 42.0520598, 2.2655303 42.0521941, 2.2653679 42.0523078, 2.265348 42.0523183)",,,,
