osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access
237093420,True,1,GC-41,Calle del Agua,primary,40,False,21.697000000000003,"LINESTRING (-15.5330202 28.0097728, -15.533024 28.0096815, -15.5329881 28.0095827)",,
408630359,True,,GC-15,Calle Canónigo Tomás Ventura,primary,40,False,34.341,"LINESTRING (-15.5330202 28.0097728, -15.5330651 28.0097472, -15.5331761 28.0096553, -15.53327 28.0095587)",,
28702881,False,2,GC-42,Calle La Reyerta,primary,,False,602.8159999999999,"LINESTRING (-15.5365172 28.0092129, -15.5364859 28.0093993, -15.5364688 28.00948, -15.5364046 28.009613, -15.5363488 28.0096703, -15.5362936 28.0097083, -15.5361672 28.009785, -15.5360863 28.0098565, -15.5356647 28.0103555, -15.5355985 28.0104115, -15.5355006 28.0104671, -15.5353501 28.0105357, -15.53516 28.0106112, -15.5350894 28.0106524, -15.5350496 28.0106934, -15.5350242 28.0107546, -15.5350356 28.0108209, -15.5355234 28.0117816, -15.5355903 28.0118938, -15.5356692 28.0119838, -15.5357712 28.0120571, -15.5359312 28.0121309, -15.5360761 28.012187, -15.5362581 28.0122394, -15.5363215 28.0122757, -15.5363597 28.012321, -15.5363813 28.0123756, -15.536382 28.0124353, -15.536361 28.0124823, -15.5363165 28.0125362, -15.5361975 28.0126488, -15.5361677 28.0126978, -15.5361463 28.0127567, -15.5360842 28.0130043, -15.5360397 28.0131612, -15.5359452 28.0134589)",,
871909227,True,,GC-15,,primary,,False,19.968999999999998,"LINESTRING (-15.5365172 28.0092129, -15.5365508 28.0092164, -15.5365839 28.0092098, -15.5366125 28.0091936, -15.5366332 28.00917, -15.5366438 28.0091415, -15.5366429 28.0091116)",roundabout,
823735059,False,2,GC-15,Calle Canónigo Tomás Ventura,primary,40,False,7.787,"LINESTRING (-15.5345538 28.0092107, -15.5344934 28.0091653)",,
406720813,False,2,GC-15,Calle Cifuentes,primary,40,True,100.555,"LINESTRING (-15.5345538 28.0092107, -15.5346407 28.0092361, -15.5347303 28.0092337, -15.5348009 28.0092045, -15.5348675 28.0091628, -15.5351852 28.008898, -15.5352958 28.0088606, -15.5354237 28.0088535)",,
237093420,True,1,GC-41,Calle del Agua,primary,40,False,31.906,"LINESTRING (-15.5328192 28.0088699, -15.5328488 28.0087409, -15.5329133 28.0085964)",,
255308724,True,1,,Avenida de Antonio Perera Rivero,residential,,False,22.299,"LINESTRING (-15.5328192 28.0088699, -15.5328063 28.0088092, -15.53275 28.0087566, -15.532728 28.00875, -15.5326789 28.0087349)",,
266540426,True,,GC-15,Avenida Tinamar,primary,40,False,23.394,"LINESTRING (-15.5302356 28.01056, -15.5304618 28.0104938)",,
406912849,False,2,GC-15,,primary,40,True,152.07,"LINESTRING (-15.5280167 28.012615, -15.5290804 28.0116208)",,
406912841,True,1,,Calle Juan XXIII,residential,,False,74.574,"LINESTRING (-15.5280167 28.012615, -15.5285297 28.0123086, -15.5286583 28.0122591)",,
255308875,True,,,Calle Rambla de la Constitucion,residential,,False,75.271,"LINESTRING (-15.5322323 28.0099996, -15.532431 28.0106534)",,
266540426,True,,GC-15,Avenida Tinamar,primary,40,False,49.065,"LINESTRING (-15.5322323 28.0099996, -15.5323367 28.0099685, -15.5327085 28.0098657)",,
255703823,True,,,Calle Principal,residential,,False,78.131,"LINESTRING (-15.532431 28.0106534, -15.5324664 28.0106226, -15.5326125 28.0104982, -15.5326844 28.0104344, -15.5329214 28.0102575, -15.5330176 28.0101791)",,
266540529,True,1,,Calle Jacinto Rodríguez Mejia,residential,,False,88.832,"LINESTRING (-15.5328974 28.0112093, -15.5323401 28.0118387)",,
28702877,False,,,Calle La Caldereta,residential,,False,76.08699999999999,"LINESTRING (-15.5328974 28.0112093, -15.532973 28.0112451, -15.5328925 28.0114932, -15.5327839 28.0117397, -15.5327218 28.0118059)",,
28702879,True,1,,Calle Doctor Ramírez Cabrera,residential,,False,129.638,"LINESTRING (-15.5323401 28.0118387, -15.5323829 28.0110776, -15.5323407 28.0106755)",,
406720815,False,,,Calle Jacinto Rodríguez Mejia,residential,,False,8.399000000000001,"LINESTRING (-15.5323401 28.0118387, -15.5323153 28.0118693, -15.5322789 28.0118894)",,
406720819,True,1,,Calle Placetilla De La Caldereta,residential,,False,129.875,"LINESTRING (-15.5315461 28.0109278, -15.5322319 28.0118748, -15.5322789 28.0118894)",,
575653382,True,1,,Calle Principal,residential,30,False,82.928,"LINESTRING (-15.5315461 28.0109278, -15.5319394 28.0107922, -15.5323407 28.0106755)",,
"[945044264, 575653382]",True,1,,Calle Principal,residential,30,False,76.17399999999999,"LINESTRING (-15.5307827 28.0110478, -15.5314851 28.0109445, -15.5315461 28.0109278)",,
575653382,True,1,,Calle Principal,residential,30,False,9.199,"LINESTRING (-15.5323407 28.0106755, -15.532431 28.0106534)",,
28702875,True,1,,Avenida del mercado,residential,,False,111.07600000000001,"LINESTRING (-15.5318978 28.0090454, -15.5322088 28.0099213, -15.5322323 28.0099996)",,
266540409,True,1,,Calle Antonio Perera Rivero,residential,,False,49.391,"LINESTRING (-15.5318978 28.0090454, -15.5318015 28.0090671, -15.5317623 28.0090822, -15.5316825 28.009113, -15.5314375 28.009173, -15.5314186 28.0091776)",,
255302702,False,,GC-153,Calle Antonio Perera Rivero,tertiary,,False,7.718,"LINESTRING (-15.5291075 28.0109231, -15.5290818 28.0109887)",,
255706507,True,,GC-153,Calle Antonio Perera Rivero,residential,,False,51.62599999999999,"LINESTRING (-15.5295099 28.011222, -15.5294809 28.0112005, -15.5291448 28.0109508, -15.5291075 28.0109231)",,
266540426,True,,GC-15,Avenida Tinamar,primary,40,False,102.47900000000001,"LINESTRING (-15.5295099 28.011222, -15.5297865 28.010953, -15.5298893 28.0108605, -15.5299777 28.0107809, -15.5302356 28.01056)",,
28702881,False,2,GC-42,Calle La Reyerta,primary,,True,38.845,"LINESTRING (-15.5358754 28.0138023, -15.5358943 28.0136599, -15.5359452 28.0134589)",,
266540409,True,1,,Calle Antonio Perera Rivero,residential,,False,103.368,"LINESTRING (-15.5308875 28.0093233, -15.5298907 28.0096228)",,
47480122,True,1,,Calle Arquitecto Gaudí,residential,,False,111.04899999999999,"LINESTRING (-15.5312308 28.0102748, -15.5311995 28.0101906, -15.5309267 28.0094199, -15.5308875 28.0093233)",,
266540426,True,,GC-15,Avenida Tinamar,primary,40,False,54.007000000000005,"LINESTRING (-15.5312308 28.0102748, -15.5316535 28.0101582, -15.5317564 28.0101314)",,
266540433,False,,GC-41,,primary,40,True,255.21200000000002,"LINESTRING (-15.5368704 28.0071877, -15.5366297 28.0070767, -15.5363654 28.0069888, -15.5361984 28.0069976, -15.5355637 28.0070962, -15.5350123 28.0070757, -15.5343312 28.007045)",,
266540478,True,,,Calle La Palma,residential,,False,344.168,"LINESTRING (-15.5368704 28.0071877, -15.5367421 28.0073518, -15.536018 28.0078907, -15.5359798 28.0079319, -15.5359643 28.0079816, -15.5359479 28.0081896, -15.5359338 28.0082353, -15.5357781 28.0082667, -15.5355634 28.0083254, -15.5353474 28.0084317, -15.5350077 28.0085969, -15.5348055 28.0086653, -15.5346683 28.0087438, -15.5346266 28.0088036, -15.5346146 28.0089339, -15.5345928 28.0090487, -15.5345219 28.0091319, -15.5344934 28.0091653)",,
266540409,True,1,,Calle Antonio Perera Rivero,residential,,False,36.177,"LINESTRING (-15.5326789 28.0087349, -15.5326213 28.0087656, -15.5325807 28.0087872, -15.5323555 28.0088906)",,
408630361,False,,,Calle El Cantillo,residential,,True,312.896,"LINESTRING (-15.5330993 28.0081801, -15.5331818 28.0076867, -15.5332253 28.0072654, -15.5331829 28.0071157, -15.5329463 28.0067581, -15.532907 28.0066542, -15.5328701 28.0065273, -15.5328758 28.00627, -15.5331245 28.0057331, -15.5333159 28.0055547)",,
408630363,False,,GC-41,Calle del Agua,primary,40,False,176.67000000000002,"LINESTRING (-15.5330993 28.0081801, -15.53329 28.007745, -15.5333094 28.0077051, -15.5333223 28.0076684, -15.5334456 28.0073718, -15.5335257 28.0072391, -15.5335658 28.0072087, -15.5335963 28.0071856, -15.5336155 28.0071772, -15.5336811 28.0071487, -15.5339044 28.0070969, -15.5341321 28.0070585)",,
408630363,False,,GC-41,Calle del Agua,primary,40,True,49.762,"LINESTRING (-15.5330993 28.0081801, -15.5329825 28.0084413, -15.5329133 28.0085964)",,
266540506,False,,,Calle La Higuera,residential,,True,56.8,"LINESTRING (-15.5333159 28.0055547, -15.533345 28.0054931, -15.5333439 28.0054316, -15.5333091 28.0053842, -15.5332491 28.0053562, -15.5331573 28.0053693, -15.5329739 28.0054568)",,
408630361,False,,,Calle El Cantillo,residential,,False,312.8960000000001,"LINESTRING (-15.5333159 28.0055547, -15.5331245 28.0057331, -15.5328758 28.00627, -15.5328701 28.0065273, -15.532907 28.0066542, -15.5329463 28.0067581, -15.5331829 28.0071157, -15.5332253 28.0072654, -15.5331818 28.0076867, -15.5330993 28.0081801)",,
408630362,False,,,Calle Solapón,residential,,True,57.991,"LINESTRING (-15.5333159 28.0055547, -15.5334357 28.0054354, -15.5334655 28.0053798, -15.5335347 28.0050855)",,
408630362,False,,,Calle Solapón,residential,,False,57.991,"LINESTRING (-15.5335347 28.0050855, -15.5334655 28.0053798, -15.5334357 28.0054354, -15.5333159 28.0055547)",,
406720813,False,2,GC-15,Calle Cifuentes,primary,40,False,100.55499999999999,"LINESTRING (-15.5354237 28.0088535, -15.5352958 28.0088606, -15.5351852 28.008898, -15.5348675 28.0091628, -15.5348009 28.0092045, -15.5347303 28.0092337, -15.5346407 28.0092361, -15.5345538 28.0092107)",,
406720813,False,2,GC-15,Calle Cifuentes,primary,40,True,113.81899999999999,"LINESTRING (-15.5354237 28.0088535, -15.5360752 28.0088793, -15.5362568 28.0088907, -15.536349 28.0089072, -15.5364342 28.0089494, -15.5364783 28.0090063, -15.5364969 28.0090523)",,
157987627,True,,,Calle Feria,residential,,False,58.098,"LINESTRING (-15.5350267 28.0097681, -15.5350033 28.0096527, -15.5349851 28.0095459, -15.5349453 28.009439, -15.534932 28.0093629, -15.5349511 28.0092972, -15.5349738 28.0092627)",,
266540505,False,,,Calle Lourdes,residential,,False,94.248,"LINESTRING (-15.5350267 28.0097681, -15.5354339 28.0096691, -15.5357202 28.0095888, -15.5358141 28.0095467, -15.5359111 28.0094677)",,
"[266553328, 406720814]",False,,,Calle El Calvario,residential,,True,34.147999999999996,"LINESTRING (-15.5342385 28.0098452, -15.5342207 28.0099072, -15.5342225 28.0099477, -15.5342506 28.0100007, -15.534266 28.0100324, -15.5341525 28.0100768)",,
406720818,True,,,Calle Lourdes,residential,,False,79.081,"LINESTRING (-15.5342385 28.0098452, -15.534309 28.0098605, -15.534538 28.0098709, -15.5346982 28.0098523, -15.5350267 28.0097681)",,
255302698,True,1,,Calle Maestra María Del Pino Cabrera Martel,residential,,False,69.191,"LINESTRING (-15.5304618 28.0104938, -15.5306004 28.0107307, -15.5307827 28.0110478)",,
266540426,True,,GC-15,Avenida Tinamar,primary,40,False,79.32400000000001,"LINESTRING (-15.5304618 28.0104938, -15.5309152 28.0103633, -15.5312308 28.0102748)",,
255302702,False,,GC-153,Calle Antonio Perera Rivero,tertiary,,True,7.718,"LINESTRING (-15.5290818 28.0109887, -15.5291075 28.0109231)",,
390058226,True,,,Calle Antonio Perera Rivero,unclassified,,False,71.702,"LINESTRING (-15.5290818 28.0109887, -15.5290399 28.0111196, -15.529024 28.0113518, -15.52904 28.011528, -15.5290804 28.0116208)",,
266540426,True,,GC-15,Avenida Tinamar,primary,40,False,26.411,"LINESTRING (-15.5293275 28.0113966, -15.5295099 28.011222)",,
"[406912840, 255302699]",True,,,"['Calle Juan XXIII', 'Calle Acequia De Tafira']",residential,,False,170.81099999999998,"LINESTRING (-15.5293275 28.0113966, -15.5296392 28.0119319, -15.5288582 28.012136, -15.5286583 28.0122591)",,
406912849,False,2,GC-15,,primary,40,False,152.07,"LINESTRING (-15.5290804 28.0116208, -15.5280167 28.012615)",,
266540426,True,,GC-15,Avenida Tinamar,primary,40,False,34.786,"LINESTRING (-15.5290804 28.0116208, -15.5293044 28.0114162, -15.5293275 28.0113966)",,
255302696,True,,,Calle Agustín Millares Sall,residential,,False,83.29599999999999,"LINESTRING (-15.5301672 28.0116954, -15.5297365 28.0113938, -15.5296221 28.0113032, -15.5295434 28.0112462, -15.5295099 28.011222)",,
406720820,True,1,,Calle Principal,residential,,False,96.02900000000001,"LINESTRING (-15.5301672 28.0116954, -15.5302059 28.0116187, -15.5304996 28.0112259, -15.5306337 28.0111196, -15.5307827 28.0110478)",,
28702876,True,1,,Calle Capitán Suárez Navarro,residential,,False,209.44400000000002,"LINESTRING (-15.5286583 28.0122591, -15.5287832 28.0122348, -15.5289353 28.0122498, -15.5291381 28.0123086, -15.5293187 28.012303, -15.5296261 28.0122386, -15.5298954 28.0122442, -15.5300665 28.0123365, -15.5302091 28.0124624, -15.5302846 28.0124874, -15.5303644 28.0124848, -15.5304533 28.0124502, -15.5305228 28.0122722)",,
255302701,False,,,,residential,,False,220.48400000000004,"LINESTRING (-15.5305228 28.0122722, -15.5308682 28.012205, -15.5310774 28.0121939, -15.531372 28.0123617, -15.5315314 28.0125564, -15.5315946 28.0126737, -15.5316684 28.0127724, -15.5318066 28.012926, -15.5318551 28.0129409, -15.5319563 28.0129297, -15.532106 28.0129372, -15.5322146 28.0129474, -15.5322754 28.0129444, -15.532346 28.0129053)",,
945044673,True,1,,Calle Principal,residential,,False,74.563,"LINESTRING (-15.5305228 28.0122722, -15.5302062 28.0118868, -15.5301672 28.0116954)",,
255303784,True,1,,Calle Pintor Goya,residential,,False,111.12199999999999,"LINESTRING (-15.5314186 28.0091776, -15.5314413 28.0092418, -15.5316141 28.0097307, -15.5316616 28.009865, -15.5317064 28.0099916, -15.5317564 28.0101314)",,no
266540409,True,1,,Calle Antonio Perera Rivero,residential,,False,54.598,"LINESTRING (-15.5314186 28.0091776, -15.5310683 28.0092753, -15.5308875 28.0093233)",,
255303783,True,,,Calle Párroco Manuel De La Coba Socorro,residential,,False,109.58,"LINESTRING (-15.5298907 28.0096228, -15.5302199 28.0105102, -15.5302356 28.01056)",,
