osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed,ref,access,junction,bridge
"[388248426, 647737427, 41015671]",True,tertiary,False,183.64000000000001,"LINESTRING (-2.6795297 43.3144829, -2.6795516 43.3146343, -2.6795587 43.3146858, -2.6795753 43.3148072, -2.6796071 43.3149337, -2.67968 43.3150899, -2.6798324 43.3153449, -2.6798607 43.3154165, -2.6798681 43.3154547, -2.6798498 43.3154928, -2.6798184 43.3155042, -2.6795843 43.3155892, -2.6791017 43.315746)",,"['Allendesalazar kalea', 'San Juan kalea']",,BI-4215,,,
18627749,True,tertiary,False,263.106,"LINESTRING (-2.6778527 43.314589, -2.6778518 43.3145431, -2.6779093 43.3143596, -2.6781054 43.3138297, -2.6781205 43.3137819, -2.6781624 43.3136748, -2.6783467 43.3131123, -2.6785844 43.3123479, -2.6786028 43.3122885)",1,Juan Kaltzada kalea,50,,,,
25342512,True,residential,False,132.408,"LINESTRING (-2.6778527 43.314589, -2.6779795 43.3145323, -2.67832 43.3143767, -2.6785143 43.3142989, -2.6786754 43.3142596, -2.6788034 43.3142471, -2.6788998 43.3142466, -2.6791079 43.3142462, -2.6793682 43.3142447)",,Adolfo Urioste kalea,,,,,
361810878,True,residential,False,30.840000000000003,"LINESTRING (-2.6793682 43.3142447, -2.6794795 43.3143206, -2.6795297 43.3144829)",,Allendesalazar kalea,,,,,
25342611,True,residential,False,117.315,"LINESTRING (-2.6765528 43.3147032, -2.6766725 43.3147466, -2.676909 43.3148138, -2.6771533 43.3148743, -2.6772505 43.3148518, -2.6773683 43.3147969, -2.6776161 43.31469, -2.6777474 43.3146317, -2.6778143 43.3146046, -2.6778527 43.314589)",1,Adolfo Urioste kalea,,,permissive,,
"[913847378, 308269007]",True,tertiary,False,72.856,"LINESTRING (-2.6765528 43.3147032, -2.6765262 43.3147433, -2.6764415 43.3148825, -2.6763689 43.3149974, -2.6762166 43.3152473, -2.6761794 43.3152993)",2,"['Don Tello kalea', 'Iparragirre kalea']","['30', '50']",,,,
429336699,True,tertiary,False,170.92,"LINESTRING (-2.6768446 43.3175734, -2.6769355 43.3176873, -2.6771371 43.3179067, -2.677209 43.3179334, -2.6773448 43.3179574, -2.6776263 43.3179728, -2.6777417 43.3179802, -2.6786147 43.3180374, -2.6786879 43.3180442)",2,Don Tello kalea,50,,,,
25342564,True,tertiary_link,False,64.804,"LINESTRING (-2.6786879 43.3180442, -2.6787226 43.318018, -2.6787677 43.317992, -2.6787889 43.3179581, -2.6788528 43.3175966, -2.6788993 43.3174995)",,,50,,,,
317658631,True,tertiary_link,False,73.92099999999999,"LINESTRING (-2.6786879 43.3180442, -2.6787278 43.3180844, -2.6787594 43.3181147, -2.6787662 43.3181669, -2.6787246 43.3185264, -2.6787424 43.3186291, -2.6787605 43.3186881)",,,50,,,,
361810881,True,tertiary,False,23.41,"LINESTRING (-2.681536 43.3112993, -2.6814158 43.3114908)",,Frai Martin Murua kalea,,BI-3213,,,
361810882,False,tertiary,True,61.29299999999999,"LINESTRING (-2.681536 43.3112993, -2.6816127 43.3110923, -2.6816853 43.3109537, -2.6817383 43.3108985, -2.6818775 43.310832)",2,Frai Martin Murua kalea,,BI-3213,,,
41015684,True,residential,False,76.552,"LINESTRING (-2.6791017 43.315746, -2.6792721 43.3159884, -2.6794142 43.3162073, -2.6795354 43.3163574)",,Iñigo Lopez de Haro kalea,,,,,
348355514,False,tertiary,False,42.784000000000006,"LINESTRING (-2.6791017 43.315746, -2.6787295 43.3158705, -2.6786212 43.3159067)",2,San Juan kalea,,BI-4215,,,
"[647737424, 153001623]",True,tertiary,False,159.20300000000003,"LINESTRING (-2.6786212 43.3159067, -2.6785305 43.3157641, -2.6782539 43.3152905, -2.6779165 43.3146839, -2.6778527 43.314589)",2,Artekalea,50,,,,
348355514,False,tertiary,True,42.784000000000006,"LINESTRING (-2.6786212 43.3159067, -2.6787295 43.3158705, -2.6791017 43.315746)",2,San Juan kalea,,BI-4215,,,
358308697,True,residential,False,96.97399999999999,"LINESTRING (-2.6786212 43.3159067, -2.6784605 43.3159622, -2.6781007 43.3160863, -2.6778722 43.3161702, -2.6775577 43.3163073)",2,San Juan kalea,,,,,
429336699,True,tertiary,False,79.991,"LINESTRING (-2.676307 43.31697, -2.6763758 43.3170456, -2.6767097 43.3174053, -2.6768446 43.3175734)",2,Don Tello kalea,50,,,,
429336700,False,residential,False,71.157,"LINESTRING (-2.676307 43.31697, -2.6761803 43.3170326, -2.675936 43.3171645, -2.6756188 43.3173672)",,San Juan kalea,,,,,
429844892,True,residential,False,83.735,"LINESTRING (-2.6771392 43.3165223, -2.6766653 43.3167801, -2.6764069 43.3169184, -2.6763438 43.316951, -2.676307 43.31697)",,San Juan kalea,,,,,
41015673,True,residential,False,56.122,"LINESTRING (-2.6767292 43.3161152, -2.6767663 43.3161518, -2.6771028 43.3164836, -2.6771392 43.3165223)",,Fernando Abaunza kalea,,,,,
407933527,True,residential,False,78.819,"LINESTRING (-2.6767292 43.3161152, -2.6762848 43.3163511, -2.6760875 43.3164539, -2.6759765 43.3165118, -2.67594 43.3165308)",,Domingo Bernaola kalea,,,,,
308269007,True,tertiary,False,57.232000000000006,"LINESTRING (-2.67594 43.3165308, -2.6760419 43.3166759, -2.6761861 43.3168408, -2.6762477 43.3169068, -2.676307 43.31697)",2,Don Tello kalea,50,,,,
41015677,False,residential,False,236.09400000000002,"LINESTRING (-2.6818109 43.3143872, -2.6818078 43.3144843, -2.6817975 43.3146249, -2.6817625 43.3146902, -2.6817304 43.3147868, -2.6817327 43.3151817, -2.6817435 43.3155417, -2.6816646 43.3155813, -2.6812785 43.3156851, -2.681084 43.3157161, -2.6809976 43.3156803, -2.6809373 43.3156314, -2.6808624 43.3155474, -2.6808345 43.3154954, -2.6808406 43.3153427)",,Iturburu kalea,,,,,
361810916,False,residential,True,132.442,"LINESTRING (-2.6818109 43.3143872, -2.6818069 43.3143419, -2.6817899 43.3140668, -2.681783 43.3139515, -2.6817744 43.3138578, -2.6817625 43.3137076, -2.6817223 43.3131979)",,Zearreta kalea,,,,,
41015677,False,residential,True,236.09400000000002,"LINESTRING (-2.6808406 43.3153427, -2.6808345 43.3154954, -2.6808624 43.3155474, -2.6809373 43.3156314, -2.6809976 43.3156803, -2.681084 43.3157161, -2.6812785 43.3156851, -2.6816646 43.3155813, -2.6817435 43.3155417, -2.6817327 43.3151817, -2.6817304 43.3147868, -2.6817625 43.3146902, -2.6817975 43.3146249, -2.6818078 43.3144843, -2.6818109 43.3143872)",,Iturburu kalea,,,,,
358308699,False,residential,True,9.783,"LINESTRING (-2.6802879 43.3173597, -2.6802186 43.3172876)",,Iñigo Lopez de Haro kalea,,,,,
358308698,True,residential,False,25.94,"LINESTRING (-2.6802879 43.3173597, -2.6803095 43.3174102, -2.680328 43.3174886, -2.6803235 43.3175894)",,,,,,,
647737428,False,tertiary,True,19.905,"LINESTRING (-2.6818775 43.310832, -2.6821127 43.3107795)",,Frai Martin Murua kalea,,BI-3213,,,
361810882,False,tertiary,False,61.293,"LINESTRING (-2.6818775 43.310832, -2.6817383 43.3108985, -2.6816853 43.3109537, -2.6816127 43.3110923, -2.681536 43.3112993)",2,Frai Martin Murua kalea,,BI-3213,,,
"[93359865, 93359863]",False,residential,"[False, True]",232.18,"LINESTRING (-2.6739267 43.313752, -2.6721972 43.3138115, -2.6721006 43.313786, -2.6721083 43.3136997, -2.6723127 43.3130495)",,Bekoibarra kalea,,,,,
93359863,False,residential,True,165.58,"LINESTRING (-2.6739267 43.313752, -2.6758198 43.3136389, -2.6759396 43.3136433, -2.6759667 43.3136443)",,Bekoibarra kalea,,,,,
93359875,False,residential,False,84.56399999999998,"LINESTRING (-2.6739267 43.313752, -2.6739246 43.3137294, -2.6739196 43.3136765, -2.6738644 43.3130936, -2.6738589 43.3130357, -2.6738549 43.3129933)",,,,,,,
93359866,False,residential,False,12.479,"LINESTRING (-2.676203 43.313149, -2.6761683 43.3131246, -2.6760921 43.313071)",,,,,,,
93359871,True,residential,False,9.305,"LINESTRING (-2.676203 43.313149, -2.6761932 43.3131687, -2.6761927 43.3131896, -2.6762014 43.3132095, -2.6762184 43.3132264)",,,,,,roundabout,
93359871,True,residential,False,7.161,"LINESTRING (-2.6762754 43.3131163, -2.6762466 43.313121, -2.6762215 43.3131323, -2.676203 43.313149)",,,,,,roundabout,
152922382,False,residential,True,12.773,"LINESTRING (-2.6762754 43.3131163, -2.6762802 43.3130844, -2.6762925 43.3130021)",,Ibarra kalea,,,,,
93359866,False,residential,False,109.987,"LINESTRING (-2.6738549 43.3129933, -2.6737386 43.3129982, -2.6727063 43.313042, -2.6724975 43.313046)",,,,,,,
93359866,False,residential,True,74.19200000000001,"LINESTRING (-2.6738549 43.3129933, -2.67398 43.3129874, -2.67477 43.3129504)",,,,,,,
93359875,False,residential,True,84.56400000000001,"LINESTRING (-2.6738549 43.3129933, -2.6738589 43.3130357, -2.6738644 43.3130936, -2.6739196 43.3136765, -2.6739246 43.3137294, -2.6739267 43.313752)",,,,,,,
1221849872,False,residential,False,13.964,"LINESTRING (-2.6738549 43.3129933, -2.6738518 43.3129598, -2.6738459 43.3128955, -2.6738434 43.312868)",,,,,,,
308269003,False,residential,False,52.882000000000005,"LINESTRING (-2.6756188 43.3173672, -2.6755627 43.3173359, -2.6755125 43.3173078, -2.6751003 43.3170776)",,Aldape kalea,,,,,
429336700,False,residential,True,71.157,"LINESTRING (-2.6756188 43.3173672, -2.675936 43.3171645, -2.6761803 43.3170326, -2.676307 43.31697)",,San Juan kalea,,,,,
"[647523530, 647523531, 46772452]",False,residential,"[False, True]",32.864,"LINESTRING (-2.6756188 43.3173672, -2.675593 43.317386, -2.6753508 43.3175495, -2.6753214 43.3175685)",,Errenteriko zubia,,,,,yes
93359863,False,residential,False,165.58,"LINESTRING (-2.6759667 43.3136443, -2.6759396 43.3136433, -2.6758198 43.3136389, -2.6739267 43.313752)",,Bekoibarra kalea,,,,,
93359864,False,residential,False,66.241,"LINESTRING (-2.6759667 43.3136443, -2.6758826 43.3137973, -2.6756626 43.3141974)",,Bekoibarra kalea,,,,,
93359864,False,residential,True,50.735,"LINESTRING (-2.6759667 43.3136443, -2.6761632 43.3133181, -2.6761958 43.3132639, -2.6762184 43.3132264)",,Bekoibarra kalea,,,,,
93359864,False,residential,False,50.735,"LINESTRING (-2.6762184 43.3132264, -2.6761958 43.3132639, -2.6761632 43.3133181, -2.6759667 43.3136443)",,Bekoibarra kalea,,,,,
93359871,True,residential,False,12.759999999999998,"LINESTRING (-2.6762184 43.3132264, -2.6762398 43.3132375, -2.6762647 43.3132436, -2.676291 43.3132441, -2.6763163 43.3132389, -2.6763384 43.3132285, -2.6763553 43.3132139)",,,,,,roundabout,
93359871,True,residential,False,15.444000000000003,"LINESTRING (-2.6763553 43.3132139, -2.6763658 43.3131956, -2.676368 43.3131758, -2.6763619 43.3131565, -2.6763479 43.3131394, -2.6763275 43.3131263, -2.6763025 43.3131183, -2.6762754 43.3131163)",,,,,,roundabout,
218664197,False,residential,False,40.993,"LINESTRING (-2.6763553 43.3132139, -2.6763884 43.313226, -2.6765171 43.313273, -2.6765386 43.3132809, -2.6765793 43.3132957, -2.6766098 43.3133069, -2.6768116 43.313374)",,,,,,,
"[93359865, 93359863]",False,residential,"[False, True]",232.18,"LINESTRING (-2.6723127 43.3130495, -2.6721083 43.3136997, -2.6721006 43.313786, -2.6721972 43.3138115, -2.6739267 43.313752)",,Bekoibarra kalea,,,,,
93359866,False,residential,True,14.969999999999999,"LINESTRING (-2.6723127 43.3130495, -2.6723694 43.3130472, -2.6724339 43.3130445, -2.6724975 43.313046)",,,,,,,
152922382,False,residential,False,4.452,"LINESTRING (-2.6760997 43.3100171, -2.6760861 43.3100559)",,Ibarra kalea,,,,,
308269003,False,residential,False,110.818,"LINESTRING (-2.6751003 43.3170776, -2.6739862 43.3164978)",,Aldape kalea,,,,,
93359864,False,residential,True,191.28900000000002,"LINESTRING (-2.6751003 43.3170776, -2.6753522 43.3168315, -2.6753806 43.3168086, -2.6753864 43.3167798, -2.6753791 43.3167511, -2.6753542 43.3167223, -2.6751449 43.3164836, -2.6750486 43.3162685, -2.6749788 43.315865, -2.6749866 43.3155744, -2.6750139 43.3154932)",,Bekoibarra kalea,,,,,
308269003,False,residential,True,52.882000000000005,"LINESTRING (-2.6751003 43.3170776, -2.6755125 43.3173078, -2.6755627 43.3173359, -2.6756188 43.3173672)",,Aldape kalea,,,,,
647523529,False,residential,True,32.985,"LINESTRING (-2.6753214 43.3175685, -2.6750138 43.3173738)",,Uharte kalea,,,,,
154244480,False,residential,False,106.368,"LINESTRING (-2.6753214 43.3175685, -2.6752432 43.3176197, -2.6750097 43.3177892, -2.6748268 43.317898, -2.6746588 43.3179756, -2.6745019 43.318035, -2.6742618 43.318121)",,San Bartolome kalea,,,,,
218669162,False,residential,False,96.21700000000001,"LINESTRING (-2.6753214 43.3175685, -2.6755393 43.3176733, -2.6757486 43.3177749, -2.675874 43.3178673, -2.6760019 43.3180079, -2.6760824 43.3181274, -2.6761244 43.3181798)",,Uharte kalea,,,,,
"[647523530, 647523531, 46772452]",False,residential,"[False, True]",32.864,"LINESTRING (-2.6753214 43.3175685, -2.6753508 43.3175495, -2.675593 43.317386, -2.6756188 43.3173672)",,Errenteriko zubia,,,,,yes
218669162,False,residential,True,96.217,"LINESTRING (-2.6761244 43.3181798, -2.6760824 43.3181274, -2.6760019 43.3180079, -2.675874 43.3178673, -2.6757486 43.3177749, -2.6755393 43.3176733, -2.6753214 43.3175685)",,Uharte kalea,,,,,
111626590,False,residential,False,89.11099999999999,"LINESTRING (-2.6736739 43.3181229, -2.6736662 43.3180754, -2.673645 43.3180393, -2.6734188 43.3178275, -2.6731095 43.3175569, -2.673053 43.3174722)",,Urrengoerrota kalea,,,,,
622381502,False,tertiary,False,23.771,"LINESTRING (-2.6736739 43.3181229, -2.6737646 43.3181647, -2.6738135 43.318196, -2.6738363 43.3182259, -2.6738518 43.3182788)",,,,BI-3224,,,
622381502,False,tertiary,True,82.536,"LINESTRING (-2.6736739 43.3181229, -2.6731578 43.317916, -2.6727867 43.3177566)",,,,BI-3224,,,
111626608,False,residential,True,73.19399999999999,"LINESTRING (-2.6744005 43.3187416, -2.6742386 43.3186685, -2.6740196 43.3185694, -2.6739685 43.3185379, -2.6739235 43.3185087, -2.6738909 43.3184662, -2.6738768 43.3184294, -2.6738622 43.3183848, -2.6738522 43.3183457, -2.6738518 43.3182788)",,Mertzede kalea,,,,,
218664196,False,residential,True,81.028,"LINESTRING (-2.6734687 43.3173615, -2.6734503 43.3172898, -2.6734009 43.3170979, -2.6737789 43.3167285)",,Zubialde kalea,,,,,
218669160,False,residential,False,60.25,"LINESTRING (-2.6734687 43.3173615, -2.6739426 43.3173395, -2.67405 43.3173362, -2.6742095 43.3173583)",,Errekazarra kalea,,,,,
218669160,False,residential,True,37.214,"LINESTRING (-2.6734687 43.3173615, -2.6731523 43.317402, -2.6731017 43.3174333, -2.673053 43.3174722)",,Errekazarra kalea,,,,,
480189354,False,living_street,True,123.004,"LINESTRING (-2.6750138 43.3173738, -2.6737789 43.3167285)",,Uharte kalea,,,,,
647523529,False,residential,False,32.985,"LINESTRING (-2.6750138 43.3173738, -2.6753214 43.3175685)",,Uharte kalea,,,,,
218669160,False,residential,True,69.44200000000001,"LINESTRING (-2.6750138 43.3173738, -2.6749359 43.3174217, -2.6748462 43.3174584, -2.6747016 43.3174516, -2.6746071 43.3174329, -2.6742095 43.3173583)",,Errekazarra kalea,,,,,
127381950,False,residential,True,109.619,"LINESTRING (-2.6804351 43.3129482, -2.6805333 43.3129107, -2.6806621 43.3128594, -2.6807218 43.3128445, -2.6808448 43.3128139, -2.6809594 43.3128049, -2.6810825 43.3127952, -2.6812478 43.3127782, -2.6813511 43.3127405, -2.6814478 43.3126994, -2.6815092 43.3126566, -2.6815821 43.3126058, -2.6816651 43.3125944)",,,,,,,
127381950,False,residential,False,109.61899999999999,"LINESTRING (-2.6816651 43.3125944, -2.6815821 43.3126058, -2.6815092 43.3126566, -2.6814478 43.3126994, -2.6813511 43.3127405, -2.6812478 43.3127782, -2.6810825 43.3127952, -2.6809594 43.3128049, -2.6808448 43.3128139, -2.6807218 43.3128445, -2.6806621 43.3128594, -2.6805333 43.3129107, -2.6804351 43.3129482)",,,,,,,
361810915,False,residential,True,85.64399999999999,"LINESTRING (-2.6816651 43.3125944, -2.6816631 43.3125143, -2.6816519 43.3121475, -2.6816409 43.3120236, -2.6816165 43.3118792, -2.6816049 43.3118263)",,Zearreta kalea,,,,,
361810916,False,residential,False,53.797000000000004,"LINESTRING (-2.6816651 43.3125944, -2.6816834 43.3128093, -2.6817033 43.3129869, -2.6817102 43.3130489, -2.6817133 43.3130769)",,Zearreta kalea,,,,,
"[1205839426, 385588742, 385588743]",False,residential,False,74.327,"LINESTRING (-2.6804932 43.316077, -2.6804643 43.3160365, -2.680446 43.3160098, -2.6802072 43.3157694, -2.6800383 43.3156143, -2.6799543 43.3155371)",,Pedro Elejalde kalea,,,,,
385588744,True,residential,False,145.218,"LINESTRING (-2.6804932 43.316077, -2.6805114 43.3161081, -2.6805231 43.3161552, -2.6805419 43.3162313, -2.680567 43.3163328, -2.6805743 43.3163621, -2.6806105 43.3165084, -2.6806143 43.3166885, -2.6806163 43.3167831, -2.6806164 43.31679, -2.6806012 43.3168994, -2.680601 43.3169002, -2.6805795 43.316976, -2.6805581 43.3170512, -2.6804735 43.3172832, -2.6804374 43.3173575)",,Pedro Elejalde kalea,,,,,
41015684,True,residential,False,104.73100000000001,"LINESTRING (-2.6795354 43.3163574, -2.6795748 43.3164117, -2.6797707 43.3166634, -2.6801096 43.3171357, -2.6801467 43.3171875)",,Iñigo Lopez de Haro kalea,,,,,
153094370,True,residential,False,86.78099999999999,"LINESTRING (-2.6795354 43.3163574, -2.6796582 43.3163142, -2.6797293 43.3162845, -2.6797631 43.3162531, -2.6798155 43.3162006, -2.67984 43.316176, -2.6798726 43.3161649, -2.680413 43.316093, -2.6804595 43.3160837, -2.6804932 43.316077)",,,,,,,
358308700,True,residential,False,12.19,"LINESTRING (-2.6804374 43.3173575, -2.6803372 43.3173653, -2.6803025 43.3173614, -2.6802879 43.3173597)",,Iñigo Lopez de Haro kalea,,,,,
358308699,False,residential,False,9.783,"LINESTRING (-2.6802186 43.3172876, -2.6802879 43.3173597)",,Iñigo Lopez de Haro kalea,,,,,
153269441,True,residential,False,12.254,"LINESTRING (-2.6802186 43.3172876, -2.6801299 43.3172828, -2.6800674 43.3172841)",,Txorraburu kalea,,,,,
153269448,False,residential,True,110.407,"LINESTRING (-2.6788701 43.318042, -2.6789455 43.3180501, -2.6801224 43.3181436, -2.6802267 43.3181494)",,,,,,,
491117123,True,tertiary,False,60.501,"LINESTRING (-2.6788701 43.318042, -2.6789131 43.3176021, -2.6788993 43.3174995)",2,Carlos Gangoiti kalea,50,BI-2235,,,
153269448,False,residential,False,110.407,"LINESTRING (-2.6802267 43.3181494, -2.6801224 43.3181436, -2.6789455 43.3180501, -2.6788701 43.318042)",,,,,,,
385817659,False,residential,False,62.831999999999994,"LINESTRING (-2.6802267 43.3181494, -2.6802358 43.3180719, -2.6802636 43.3178305, -2.6803032 43.3176629, -2.6803235 43.3175894)",,Pedro Elejalde kalea,,,,,
348355513,True,tertiary,False,88.12899999999999,"LINESTRING (-2.6800557 43.3115131, -2.679758 43.3114582, -2.6796652 43.3114486, -2.6795666 43.3114514, -2.6794364 43.3114675, -2.6791984 43.3115126, -2.679072 43.311539, -2.6790221 43.3115713, -2.6790121 43.3115778)",,Frai Martin Murua kalea,,BI-3213,,,
348355513,True,tertiary,False,85.583,"LINESTRING (-2.6810744 43.3116951, -2.6810037 43.3117019, -2.6809026 43.3117003, -2.6807328 43.3116635, -2.6802589 43.3115528, -2.6801512 43.3115328, -2.6800915 43.3115212, -2.6800557 43.3115131)",,Frai Martin Murua kalea,,BI-3213,,,
361810905,True,residential,False,32.587,"LINESTRING (-2.6816049 43.3118263, -2.6815968 43.311672, -2.6815626 43.3115356)",,,,,,,
361810915,False,residential,False,85.64399999999999,"LINESTRING (-2.6816049 43.3118263, -2.6816165 43.3118792, -2.6816409 43.3120236, -2.6816519 43.3121475, -2.6816631 43.3125143, -2.6816651 43.3125944)",,Zearreta kalea,,,,,
25342212,False,residential,True,77.154,"LINESTRING (-2.6799397 43.3118269, -2.679914 43.3118325, -2.6798917 43.3118374, -2.6798489 43.3118483, -2.6793139 43.3119852, -2.6791318 43.3120118, -2.6790286 43.3120269)",,Enrike Amurrio kalea,,,,,
218664202,True,residential,False,36.235,"LINESTRING (-2.6799397 43.3118269, -2.6799424 43.3117898, -2.6800339 43.3115663, -2.6800557 43.3115131)",,Enrike Amurrio kalea,,,,,
218664202,True,residential,False,44.641000000000005,"LINESTRING (-2.6802039 43.3121785, -2.6799612 43.3118719, -2.6799397 43.3118269)",,Enrike Amurrio kalea,,,,,
218664211,True,residential,False,94.55999999999997,"LINESTRING (-2.6802039 43.3121785, -2.6807336 43.3119591, -2.680963 43.3118641, -2.6809797 43.3118558, -2.6810637 43.3118113, -2.6810839 43.3117957, -2.6810946 43.3117605, -2.6810744 43.3116951)",,Euskal Herria kalea,,,,,
152922382,False,residential,False,49.857000000000006,"LINESTRING (-2.6762381 43.3125571, -2.6762911 43.312797, -2.6762981 43.3129644, -2.6762925 43.3130021)",,Ibarra kalea,,,,,
152922382,False,residential,True,57.747,"LINESTRING (-2.6762381 43.3125571, -2.6761942 43.3124196, -2.6761575 43.3123397, -2.6759874 43.3120731)",,Ibarra kalea,,,,,
1192734441,False,residential,True,49.943,"LINESTRING (-2.6762381 43.3125571, -2.6761234 43.312563, -2.6759677 43.3125781, -2.675623 43.3125918)",,,,,,,
218664206,False,residential,False,50.84,"LINESTRING (-2.6747502 43.3126265, -2.6753775 43.3125999)",,,,,,,
218664206,False,residential,True,36.051,"LINESTRING (-2.6747502 43.3126265, -2.6747674 43.3129079, -2.6747683 43.3129218, -2.67477 43.3129504)",,,,,,,
317946212,False,residential,False,205.815,"LINESTRING (-2.6747502 43.3126265, -2.6740486 43.3126551, -2.6727902 43.3127201, -2.6726907 43.3127328, -2.672619 43.3127903, -2.6725268 43.3129843, -2.6724975 43.313046)",,,,,,,
93359866,False,residential,True,50.635,"LINESTRING (-2.67477 43.3129504, -2.6753949 43.3129255)",,,,,,,
93359866,False,residential,False,74.19200000000001,"LINESTRING (-2.67477 43.3129504, -2.67398 43.3129874, -2.6738549 43.3129933)",,,,,,,
218664206,False,residential,False,36.051,"LINESTRING (-2.67477 43.3129504, -2.6747683 43.3129218, -2.6747674 43.3129079, -2.6747502 43.3126265)",,,,,,,
913847378,True,tertiary,False,17.461,"LINESTRING (-2.6766014 43.3145502, -2.6765528 43.3147032)",2,Iparragirre kalea,30,,,,
"[218664172, 218664212]",True,residential,False,115.541,"LINESTRING (-2.6761794 43.3152993, -2.6763177 43.3153531, -2.6769591 43.3156592, -2.676972 43.315665, -2.6769905 43.3156752, -2.677061 43.3157202, -2.6771014 43.3157594, -2.6771185 43.3157899, -2.6771262 43.3158257, -2.677124 43.3158544, -2.6771066 43.315891, -2.6770724 43.3159306, -2.6770316 43.3159548)",,San Roke kalea,,,,,
