osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction
579986306,C-66,Carrer del 6 d'Octubre de 1869,tertiary,30,False,True,13.504,"LINESTRING (3.0380232 41.9613104, 3.0381661 41.9612516)",,,
36781163,,Carrer Agustí Font,residential,,True,False,71.776,"LINESTRING (3.0380232 41.9613104, 3.0380573 41.9613766, 3.0383208 41.9618874, 3.038334 41.9619131)",,,
"[84005824, 84005826, 579986306]","['C-66z', 'C-66']","[""Carrer de l'aigueta"", 'Pont Nou', ""Carrer del 6 d'Octubre de 1869""]",tertiary,"['30', '50']",False,False,60.932,"LINESTRING (3.0380232 41.9613104, 3.0379677 41.9613306, 3.0374827 41.9615349, 3.0373888 41.9615877)",yes,2,
121921621,,,residential,,True,False,11.815,"LINESTRING (3.038766 41.9630361, 3.0387987 41.9630301, 3.0388376 41.9630351, 3.0388622 41.9630465, 3.0388858 41.9630712)",,,roundabout
121921621,,,residential,,True,False,15.676000000000002,"LINESTRING (3.0388858 41.9630712, 3.0388879 41.9631167, 3.038863 41.9631451, 3.0388324 41.9631586, 3.0387853 41.9631608)",,,roundabout
121921654,,Carrer Pompeu Fabra,residential,,False,False,158.824,"LINESTRING (3.0388858 41.9630712, 3.0389855 41.9630265, 3.0392477 41.9627663, 3.0396163 41.9624887, 3.0400055 41.9622089, 3.0402266 41.9620568)",,,
36781165,,Carrer Agustí Font,residential,,False,False,81.899,"LINESTRING (3.0387853 41.9631608, 3.0387871 41.9632886, 3.0387902 41.9635062, 3.0387859 41.9638973)",,,
121921621,,,residential,,True,False,18.08,"LINESTRING (3.0387853 41.9631608, 3.0387293 41.9631327, 3.0387145 41.9630977, 3.0387316 41.963057, 3.038766 41.9630361)",,,roundabout
154232215,,Passatge l'Esport,residential,,True,False,25.272,"LINESTRING (3.0358672 41.9631763, 3.036142 41.9632758)",,,
682403859,C-66z,Carrer de l'aigueta,tertiary,50,False,False,83.673,"LINESTRING (3.0358672 41.9631763, 3.035406 41.9638461)",,,
39172935,,Carretera de Cruilles,tertiary,,False,True,71.7,"LINESTRING (3.0358672 41.9631763, 3.0357651 41.9631405, 3.0356146 41.9630841, 3.0353344 41.9629715, 3.0350998 41.9628763)",,,
84005826,C-66z,Carrer de l'aigueta,tertiary,50,False,True,100.18,"LINESTRING (3.0358672 41.9631763, 3.036177 41.9626999, 3.0364262 41.9623776)",,2,
204187978,,Carrer Rec del Mol,residential,,True,False,20.726,"LINESTRING (3.035814 41.9607906, 3.0360119 41.9606762)",,,
878346743,,Carrer Pau Casals,residential,,True,False,7.983,"LINESTRING (3.035814 41.9607906, 3.0359044 41.9608158)",,,
154232400,,Carrer Pont,residential,,False,True,32.431,"LINESTRING (3.036449 41.9604588, 3.0368207 41.9603657)",,,
204187973,,Carrer Pont,residential,,False,False,30.372,"LINESTRING (3.036449 41.9604588, 3.0361738 41.9605174, 3.0360932 41.960511)",,,
878353610,,Carrer Amor Filial,residential,,True,False,132.687,"LINESTRING (3.0369242 41.9615985, 3.0365824 41.9607607, 3.036449 41.9604588)",,,
84005826,C-66z,Carrer de l'aigueta,tertiary,50,False,True,35.655,"LINESTRING (3.0370387 41.9617749, 3.0373888 41.9615877)",,2,
39172936,,Carrer Amor Filial,residential,,True,False,21.781,"LINESTRING (3.0370387 41.9617749, 3.0369998 41.9617149, 3.0369362 41.961617, 3.0369242 41.9615985)",,,
84005826,C-66z,Carrer de l'aigueta,tertiary,50,False,False,79.545,"LINESTRING (3.0370387 41.9617749, 3.0369666 41.9618355, 3.0368628 41.9619228, 3.0366953 41.9620732, 3.0364557 41.9623422)",,2,
154232282,,Carrer Pont,residential,30,True,False,159.32000000000002,"LINESTRING (3.0360932 41.960511, 3.0359147 41.9604827, 3.0342192 41.960178)",,,
204187973,,Carrer Pont,residential,,False,True,30.372,"LINESTRING (3.0360932 41.960511, 3.0361738 41.9605174, 3.036449 41.9604588)",,,
"[204187979, 380296644]",,"[""Carrer Puig d'en Vidal"", 'Carrer Rec del Mol']",residential,,False,"[False, True]",19.648,"LINESTRING (3.0360932 41.960511, 3.0360802 41.960559, 3.0360119 41.9606762)",,,
878346742,,Carrer Pau Casals,residential,,True,False,107.202,"LINESTRING (3.0359044 41.9608158, 3.0359629 41.9612382, 3.0360022 41.9615057, 3.0360326 41.961722, 3.03604 41.9617746)",,,
39172942,,Carrer Pau Casals,residential,,True,False,25.39,"LINESTRING (3.03604 41.9617746, 3.0360567 41.9618519, 3.036064 41.9618854, 3.0360929 41.9619995)",,,
154232528,,Carrer Folch i Torras,residential,,True,False,75.694,"LINESTRING (3.03604 41.9617746, 3.0361273 41.9617575, 3.0368406 41.9616182, 3.0369242 41.9615985)",,,
39172942,,Carrer Pau Casals,residential,,True,False,25.728,"LINESTRING (3.0360929 41.9619995, 3.0361109 41.962077, 3.0361286 41.9621494, 3.0361554 41.962226)",,,
39172944,,,residential,,False,False,23.122,"LINESTRING (3.0360929 41.9619995, 3.0362603 41.9619222, 3.0363027 41.9618695)",,,
39172942,,Carrer Pau Casals,residential,,True,False,28.070999999999998,"LINESTRING (3.0361554 41.962226, 3.0363141 41.9622766, 3.0364557 41.9623422)",,,
84005826,C-66z,Carrer de l'aigueta,tertiary,50,False,False,4.631,"LINESTRING (3.0364557 41.9623422, 3.0364262 41.9623776)",,2,
