osmid,oneway,name,highway,reversed,length,geometry,ref,tunnel,junction
153851691,True,Avenida Albacete,tertiary,False,53.189,"LINESTRING (-1.9104167 39.2591845, -1.9103933 39.2596625)",,,
473057981,False,,residential,False,16.097,"LINESTRING (-1.9104167 39.2591845, -1.9102298 39.2591806)",,,
153851691,True,Avenida Albacete,tertiary,False,26.818,"LINESTRING (-1.9105347 39.2589613, -1.9104167 39.2591845)",,,
153851711,False,,tertiary,False,9.064,"LINESTRING (-1.9105347 39.2589613, -1.9106265 39.2590012)",,,
153851711,False,,tertiary,True,9.064,"LINESTRING (-1.9106265 39.2590012, -1.9105347 39.2589613)",,,
159860535,False,Calle María Isbert,residential,True,134.327,"LINESTRING (-1.9106265 39.2590012, -1.9121821 39.2590936)",,,
160011729,False,Calle Azorín,residential,False,122.522,"LINESTRING (-1.9154652 39.2603584, -1.9159122 39.2593123)",,,
160011729,False,Calle Azorín,residential,True,29.353,"LINESTRING (-1.9154652 39.2603584, -1.91536 39.2606095)",,,
525002730,False,Calle Pereda,residential,False,59.291,"LINESTRING (-1.9154652 39.2603584, -1.9147926 39.2602439)",,,
525002730,False,Calle Pereda,residential,True,93.24099999999999,"LINESTRING (-1.9154652 39.2603584, -1.9163261 39.2604913, -1.9165276 39.2605211)",,,
159853596,False,Calle las Cuevas,residential,False,143.554,"LINESTRING (-1.9059644 39.2627458, -1.9063617 39.263108, -1.9065012 39.2633406, -1.9066461 39.2636687, -1.906713 39.2638749)",,,
159860587,False,Calle Amadeo Vives,residential,True,60.531,"LINESTRING (-1.9159122 39.2593123, -1.9158165 39.258773)",,,
160011729,False,Calle Azorín,residential,True,122.522,"LINESTRING (-1.9159122 39.2593123, -1.9154652 39.2603584)",,,
175996966,False,Avenida de La Roda,primary,False,75.968,"LINESTRING (-1.9159122 39.2593123, -1.9150356 39.2593902)",CM-316,,
1165075516,False,Plaza Mayor,residential,False,27.155,"LINESTRING (-1.9129812 39.2651865, -1.9129279 39.2649458)",,,
1165075516,False,Plaza Mayor,residential,True,33.924,"LINESTRING (-1.9129812 39.2651865, -1.9125909 39.2652285)",,,
"[160010610, 159853562]",False,Calle Garita,residential,True,40.402,"LINESTRING (-1.9129812 39.2651865, -1.9130291 39.2652769, -1.9130807 39.2653529, -1.9131692 39.2654692, -1.9131871 39.2655118)",,yes,
"[160011721, 175996957]",False,Juan y Medio,residential,False,47.81400000000001,"LINESTRING (-1.9129812 39.2651865, -1.9131538 39.2651602, -1.913298 39.2651175, -1.9135189 39.265084)",,yes,
159853589,False,Calle San Roque,residential,False,72.714,"LINESTRING (-1.9097585 39.265368, -1.9097842 39.265384, -1.9099765 39.2654714, -1.910495 39.2656872)",,,
159853601,False,Calle Garrido,residential,False,71.776,"LINESTRING (-1.9097585 39.265368, -1.9098084 39.2653321, -1.9101061 39.2650954, -1.9102563 39.2649686, -1.91027 39.2648789)",,,
159853601,False,Calle Garrido,residential,True,94.996,"LINESTRING (-1.9097585 39.265368, -1.9094999 39.2655543, -1.90917 39.2657723, -1.9088991 39.265899)",,,
159853599,False,Calle Villalgordo,residential,False,22.243,"LINESTRING (-1.9164826 39.2649657, -1.9164996 39.2647661)",,,
159853599,False,Calle Villalgordo,residential,True,99.612,"LINESTRING (-1.9164826 39.2649657, -1.9164066 39.2658596)",,,
159853575,False,Calle Santo Domingo de Guzmán,residential,False,139.889,"LINESTRING (-1.9164826 39.2649657, -1.9164468 39.2649666, -1.9151389 39.2650049, -1.9150038 39.2650248, -1.9149109 39.2651087)",,,
159853630,False,Calle Rambla Alta,residential,True,74.214,"LINESTRING (-1.9117316 39.2635245, -1.9125925 39.2635586)",,,
159979034,False,Calle Rambla Baja,residential,False,37.493,"LINESTRING (-1.9117316 39.2635245, -1.911297 39.2635462)",,,
51808567,False,Calle Virgen,tertiary,True,115.842,"LINESTRING (-1.9117316 39.2635245, -1.9114401 39.2625479, -1.9114235 39.2625106)",,,
159853615,False,Calle Gallegos,residential,True,127.661,"LINESTRING (-1.9117316 39.2635245, -1.9117031 39.2637876, -1.9116698 39.2642917, -1.9116137 39.2646685)",,,
175996951,False,Calle Virgen,tertiary,False,139.917,"LINESTRING (-1.9117316 39.2635245, -1.9118248 39.2639216, -1.9120608 39.2641999, -1.9124505 39.2646256)",,,
159853566,False,Calle Andrés Soriano,residential,True,65.534,"LINESTRING (-1.9123012 39.2667561, -1.9130614 39.2667869)",,,
173921398,False,Calle Villanueva,tertiary,True,45.257,"LINESTRING (-1.9123012 39.2667561, -1.9123904 39.266355)",,,
159853569,False,Calle de la Pedrera,residential,False,70.263,"LINESTRING (-1.9126998 39.2603314, -1.912453 39.2609337)",,,
159853569,False,Calle de la Pedrera,residential,True,48.571,"LINESTRING (-1.9126998 39.2603314, -1.9128661 39.259914)",,,
159860557,False,Calle las Cruces,residential,False,91.686,"LINESTRING (-1.9126998 39.2603314, -1.913483 39.2608901)",,,
159860557,False,Calle las Cruces,residential,True,66.604,"LINESTRING (-1.9126998 39.2603314, -1.9123645 39.2601175, -1.9120254 39.2601222)",,,
159853599,False,Calle Villalgordo,residential,False,99.612,"LINESTRING (-1.9164066 39.2658596, -1.9164826 39.2649657)",,,
175996961,False,Calle Santa Ana,residential,False,46.623,"LINESTRING (-1.9164066 39.2658596, -1.9169262 39.2659778)",,,
175996961,False,Calle Santa Ana,residential,True,7.434000000000001,"LINESTRING (-1.9164066 39.2658596, -1.9163825 39.2658533, -1.9163524 39.2658477, -1.9163233 39.2658422)",,,
153846268,False,Calle Santa Ana,residential,False,53.947,"LINESTRING (-1.9139792 39.2659052, -1.9145586 39.2657204)",,,
159977556,False,Calle Gervasio Herreros,residential,True,29.256,"LINESTRING (-1.9139792 39.2659052, -1.9141368 39.2661383)",,,
159977556,False,Calle Gervasio Herreros,residential,False,103.78,"LINESTRING (-1.9139792 39.2659052, -1.9138934 39.2657682, -1.9138156 39.2655896, -1.9137887 39.2653682, -1.9137575 39.2652598, -1.9136517 39.2651501, -1.9135189 39.265084)",,,
159853630,False,Calle Rambla Alta,residential,False,74.214,"LINESTRING (-1.9125925 39.2635586, -1.9117316 39.2635245)",,,
159853569,False,Calle de la Pedrera,residential,False,119.576,"LINESTRING (-1.9125925 39.2635586, -1.9125684 39.2640238, -1.9125362 39.2643104, -1.9124505 39.2646256)",,,
159853569,False,Calle de la Pedrera,residential,True,69.49,"LINESTRING (-1.9125925 39.2635586, -1.9125979 39.2630145, -1.9126004 39.2629337)",,,
159853630,False,Calle Rambla Alta,residential,True,58.483999999999995,"LINESTRING (-1.9125925 39.2635586, -1.9130673 39.263542, -1.9132712 39.2635361)",,,
159860570,False,Calle Padre Simón,residential,False,41.573,"LINESTRING (-1.9092639 39.2642959, -1.9094302 39.2639449)",,,
159860570,False,Calle Padre Simón,residential,True,29.504,"LINESTRING (-1.9092639 39.2642959, -1.909132 39.2645408)",,,
159853556,False,Calle Tintes,residential,True,103.838,"LINESTRING (-1.9092639 39.2642959, -1.9096314 39.2644121, -1.9099827 39.264489, -1.9104149 39.2645681)",,,
159853601,False,Calle Garrido,residential,True,6.29,"LINESTRING (-1.9088991 39.265899, -1.9088366 39.2659283)",,,
159853614,False,Calle María Zambrano,residential,True,99.832,"LINESTRING (-1.9088991 39.265899, -1.9098942 39.26636)",,,
159853601,False,Calle Garrido,residential,False,94.996,"LINESTRING (-1.9088991 39.265899, -1.90917 39.2657723, -1.9094999 39.2655543, -1.9097585 39.265368)",,,
159860553,False,Calle Enrique Granados,residential,True,60.682,"LINESTRING (-1.9146199 39.2594318, -1.914605 39.2588862)",,,
175996966,False,Avenida de La Roda,primary,False,43.538,"LINESTRING (-1.9146199 39.2594318, -1.9141184 39.2594821)",CM-316,,
175996966,False,Avenida de La Roda,primary,True,36.088,"LINESTRING (-1.9146199 39.2594318, -1.9150356 39.2593902)",CM-316,,
159853586,False,Calle Cervantes,residential,False,85.283,"LINESTRING (-1.9146199 39.2594318, -1.9145988 39.2594799, -1.9143306 39.2601653)",,,
159853556,False,Calle Tintes,residential,False,103.808,"LINESTRING (-1.9116137 39.2646685, -1.9104149 39.2645681)",,,
159853615,False,Calle Gallegos,residential,True,20.994,"LINESTRING (-1.9116137 39.2646685, -1.9116151 39.2648573)",,,
159853615,False,Calle Gallegos,residential,False,127.661,"LINESTRING (-1.9116137 39.2646685, -1.9116698 39.2642917, -1.9117031 39.2637876, -1.9117316 39.2635245)",,,
51808567,False,Calle Virgen,tertiary,False,73.874,"LINESTRING (-1.9111439 39.2618825, -1.9114235 39.2625106)",,,
51808567,False,Calle Virgen,tertiary,True,84.901,"LINESTRING (-1.9111439 39.2618825, -1.9107918 39.2611693)",,,
159853584,False,Calle Cortinas,residential,False,109.68599999999999,"LINESTRING (-1.9111439 39.2618825, -1.911694 39.2618059, -1.9121929 39.2617477, -1.9124021 39.2617291)",,,
159853589,False,Calle San Roque,residential,False,43.431,"LINESTRING (-1.9112568 39.2659468, -1.911714 39.2661119)",,,
159853589,False,Calle San Roque,residential,True,71.654,"LINESTRING (-1.9112568 39.2659468, -1.910495 39.2656872)",,,
159853620,False,Calle Bronce,residential,False,94.68499999999999,"LINESTRING (-1.9112568 39.2659468, -1.9114338 39.2656208, -1.9115861 39.2652787, -1.9116044 39.2651434)",,,
159860570,False,Calle Padre Simón,residential,True,38.554,"LINESTRING (-1.909575 39.2636168, -1.9094302 39.2639449)",,,
159860570,False,Calle Padre Simón,residential,False,134.06799999999998,"LINESTRING (-1.909575 39.2636168, -1.9098486 39.2624455, -1.9098525 39.2624304)",,,
159979034,False,Calle Rambla Baja,residential,True,78.478,"LINESTRING (-1.909575 39.2636168, -1.9099023 39.2636355, -1.9104789 39.2635669)",,,
160010624,False,Calle Pericacha,residential,False,85.298,"LINESTRING (-1.909575 39.2636168, -1.9091003 39.2635773, -1.9085933 39.263515)",,,
159853582,False,,residential,False,32.901,"LINESTRING (-1.9122224 39.2629772, -1.9126004 39.2629337)",,,
159853563,False,,residential,True,34.169,"LINESTRING (-1.9149109 39.2651087, -1.9149394 39.2654152)",,,
"[525005439, 159853575]",False,Calle Santo Domingo de Guzmán,residential,False,40.777,"LINESTRING (-1.9149109 39.2651087, -1.9148429 39.2651701, -1.9146886 39.2651726, -1.9144739 39.2651786)",,yes,
159853575,False,Calle Santo Domingo de Guzmán,residential,True,139.889,"LINESTRING (-1.9149109 39.2651087, -1.9150038 39.2650248, -1.9151389 39.2650049, -1.9164468 39.2649666, -1.9164826 39.2649657)",,,
159853577,False,Calle Perales,residential,False,73.982,"LINESTRING (-1.9104789 39.2635669, -1.9104358 39.2642314)",,,
159979034,False,Calle Rambla Baja,residential,True,70.469,"LINESTRING (-1.9104789 39.2635669, -1.911297 39.2635462)",,,
159979034,False,Calle Rambla Baja,residential,False,78.478,"LINESTRING (-1.9104789 39.2635669, -1.9099023 39.2636355, -1.909575 39.2636168)",,,
175996955,False,Calle Perales,residential,False,131.66899999999998,"LINESTRING (-1.9104789 39.2635669, -1.9104977 39.2632098, -1.9105031 39.2624621, -1.9104977 39.2623832)",,,
159853589,False,Calle San Roque,residential,True,64.199,"LINESTRING (-1.9123904 39.266355, -1.911714 39.2661119)",,,
173921398,False,Calle Villanueva,tertiary,False,45.257,"LINESTRING (-1.9123904 39.266355, -1.9123012 39.2667561)",,,
173921398,False,Calle Villanueva,tertiary,True,12.829,"LINESTRING (-1.9123904 39.266355, -1.9124157 39.2662413)",,,
160010615,False,Calle San Antón,residential,True,43.338,"LINESTRING (-1.9144727 39.2663517, -1.9149738 39.2663144)",,,
160010618,False,Plaza el Olmo,residential,False,37.501,"LINESTRING (-1.9144727 39.2663517, -1.9142313 39.2662126, -1.9141368 39.2661383)",,,
159853585,False,,residential,True,62.632,"LINESTRING (-1.906538 39.2637984, -1.9061852 39.264291)",,,
160010611,False,Calle San Gregorio,residential,False,17.302,"LINESTRING (-1.906538 39.2637984, -1.906713 39.2638749)",,,
160011718,False,Pz. Carretas,residential,False,22.784,"LINESTRING (-1.9135189 39.265084, -1.9135045 39.2648794)",,,
159977556,False,Calle Gervasio Herreros,residential,True,103.78,"LINESTRING (-1.9135189 39.265084, -1.9136517 39.2651501, -1.9137575 39.2652598, -1.9137887 39.2653682, -1.9138156 39.2655896, -1.9138934 39.2657682, -1.9139792 39.2659052)",,,
"[160011721, 175996957]",False,Juan y Medio,residential,True,47.814,"LINESTRING (-1.9135189 39.265084, -1.913298 39.2651175, -1.9131538 39.2651602, -1.9129812 39.2651865)",,yes,
159853608,False,Calle Alfaro,residential,False,44.318,"LINESTRING (-1.9144739 39.2651786, -1.9143816 39.2647865)",,,
159853608,False,Calle Alfaro,residential,True,60.686,"LINESTRING (-1.9144739 39.2651786, -1.9145532 39.2656851, -1.9145586 39.2657204)",,,
"[159853575, 525005439]",False,Calle Santo Domingo de Guzmán,residential,True,40.777,"LINESTRING (-1.9144739 39.2651786, -1.9146886 39.2651726, -1.9148429 39.2651701, -1.9149109 39.2651087)",,yes,
159853586,False,Calle Cervantes,residential,False,49.951,"LINESTRING (-1.9140999 39.2607634, -1.9139229 39.2611912)",,,
159853586,False,Calle Cervantes,residential,True,69.408,"LINESTRING (-1.9140999 39.2607634, -1.9143306 39.2601653)",,,
159979031,False,Calle Linares Rivas,residential,False,46.742,"LINESTRING (-1.9140999 39.2607634, -1.913582 39.2606373)",,,
