osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,junction,ref,access
58377630,True,Calle de Jacinto González,tertiary,False,30.364,"LINESTRING (-4.0164982 40.2871595, -4.0168397 40.2872414)",,,,,
84034182,True,Calle de Juan Rivera,residential,False,126.005,"LINESTRING (-4.0164982 40.2871595, -4.0164884 40.2871205, -4.0162184 40.2860466)",,,,,
194823515,False,Calle de El Escorial,residential,True,93.143,"LINESTRING (-4.0156789 40.2879087, -4.0153841 40.2871018)",,,,,
84034199,False,Calle de Felipe IV,residential,True,127.173,"LINESTRING (-4.0156789 40.2879087, -4.0163261 40.2877118, -4.0168397 40.2872414)",,,,,
193843260,False,Calle María José Bauza,residential,False,67.648,"LINESTRING (-4.0156789 40.2879087, -4.0152955 40.2880725, -4.0149464 40.2881334)",,,,,
194823515,False,Calle de El Escorial,residential,False,104.96300000000001,"LINESTRING (-4.0156789 40.2879087, -4.0158319 40.2883789, -4.0158814 40.2885297, -4.0159063 40.2887161, -4.015926 40.2888318)",,,,,
195200659,False,Calle del Colegio de Felipe IV,residential,True,47.872,"LINESTRING (-4.0179992 40.2916407, -4.0176949 40.2920033)",,,,,
242510699,False,Calle de Antonio Zenón,residential,True,128.273,"LINESTRING (-4.0179992 40.2916407, -4.01832 40.2913, -4.0188613 40.290693)",,,,,
260861017,False,Camino del Pijorro,residential,False,81.387,"LINESTRING (-4.0179992 40.2916407, -4.0181293 40.2916956, -4.0187371 40.2919492, -4.0188388 40.291995)",30,,,,
260861017,False,Camino del Pijorro,residential,True,73.735,"LINESTRING (-4.0179992 40.2916407, -4.017898 40.2915929, -4.0172706 40.291279)",30,,,,
195200659,False,Calle del Colegio de Felipe IV,residential,False,47.872,"LINESTRING (-4.0176949 40.2920033, -4.0179992 40.2916407)",,,,,
30018096,False,Calle de Italia,residential,False,76.847,"LINESTRING (-4.0135346 40.2887793, -4.0126287 40.2887901)",,,,,
"[828064827, 212719725]",False,Calle Libertad,residential,False,88.231,"LINESTRING (-4.0135346 40.2887793, -4.0135119 40.289098, -4.0132439 40.289526)",,,,,
212719725,False,Calle Libertad,residential,True,139.175,"LINESTRING (-4.0135346 40.2887793, -4.0136011 40.2882914, -4.013472 40.2879402, -4.0134327 40.2877907, -4.0134887 40.2875506)",,,,,
30018096,False,Calle de Italia,residential,False,87.854,"LINESTRING (-4.0126287 40.2887901, -4.0116988 40.2891381)",,,,,
30018096,False,Calle de Italia,residential,True,76.847,"LINESTRING (-4.0126287 40.2887901, -4.0135346 40.2887793)",,,,,
195218359,False,Calle de Sebastián Muñoz,residential,True,72.91799999999999,"LINESTRING (-4.0126287 40.2887901, -4.0123985 40.2884394, -4.0122047 40.2882212)",,,,,
194823515,False,Calle de El Escorial,residential,False,93.143,"LINESTRING (-4.0153841 40.2871018, -4.0156789 40.2879087)",,,,,
58377630,True,Calle de Jacinto González,tertiary,False,95.837,"LINESTRING (-4.0153841 40.2871018, -4.0156845 40.2870673, -4.0159966 40.2870744, -4.0164982 40.2871595)",,,,,
260861009,True,Calle de la Cuesta del Águila,tertiary,False,5.858,"LINESTRING (-4.0170247 40.2902731, -4.0169754 40.29031)",,,,,
260861011,False,Calle de la Cuesta del Águila,residential,False,62.29600000000001,"LINESTRING (-4.0170247 40.2902731, -4.0172789 40.2899546, -4.0174101 40.2897962)",,,,,
639500940,True,Calle de la Cuesta del Águila,tertiary,False,20.698999999999998,"LINESTRING (-4.0188686 40.2877442, -4.0189665 40.2876886, -4.0190643 40.287633)",,,,,
1176310234,False,Calle de la Cuesta del Águila,residential,True,88.773,"LINESTRING (-4.0188686 40.2877442, -4.0185232 40.288144, -4.0184188 40.2883158, -4.0183514 40.2884354)",,,,,
195203745,False,Calle de Calderón de la Barca,residential,False,74.30999999999999,"LINESTRING (-4.0141288 40.2857913, -4.0140097 40.2858806, -4.0139473 40.2859242, -4.0134443 40.2860899, -4.013374 40.286113)",,,,,
195203750,True,Plaza del Pozo Concejo,residential,False,23.886000000000003,"LINESTRING (-4.0141288 40.2857913, -4.014227 40.2857058, -4.0142695 40.28561)",,1,,,
84034191,False,,residential,False,126.801,"LINESTRING (-4.012723 40.2863129, -4.013626 40.2872217)",,,,,
193846725,False,Calle de Mariano González,residential,True,75.451,"LINESTRING (-4.012723 40.2863129, -4.0120644 40.2858568)",,,,,
195203745,False,Calle de Calderón de la Barca,residential,False,106.786,"LINESTRING (-4.012723 40.2863129, -4.0121734 40.2871769)",,,,,
195203745,False,Calle de Calderón de la Barca,residential,True,59.525,"LINESTRING (-4.012723 40.2863129, -4.013374 40.286113)",,,,,
260860991,False,Calle Alemania,residential,False,12.315,"LINESTRING (-4.009476 40.2899453, -4.0095344 40.2900467)",,,,,
195225471,True,,residential,False,12.196,"LINESTRING (-4.009476 40.2899453, -4.0095135 40.2899358, -4.0095444 40.289917, -4.009565 40.2898914, -4.009574 40.2898733)",,,roundabout,,
260860991,False,Calle Alemania,residential,True,106.843,"LINESTRING (-4.0106592 40.2904793, -4.0095344 40.2900467)",,,,,
442654855,True,Calle Alemania,residential,False,22.421,"LINESTRING (-4.0106592 40.2904793, -4.0108335 40.2906309)",,,,,
32006897,True,Calle de San Roque,tertiary,False,54.292,"LINESTRING (-4.013374 40.286113, -4.0136608 40.2865495)",,,,,
195203745,False,Calle de Calderón de la Barca,residential,False,59.525,"LINESTRING (-4.013374 40.286113, -4.012723 40.2863129)",,,,,
195203745,False,Calle de Calderón de la Barca,residential,True,74.31,"LINESTRING (-4.013374 40.286113, -4.0134443 40.2860899, -4.0139473 40.2859242, -4.0140097 40.2858806, -4.0141288 40.2857913)",,,,,
32006897,True,Calle de San Roque,tertiary,False,33.378,"LINESTRING (-4.0121549 40.2843464, -4.0121549 40.2844264, -4.0121604 40.2845286, -4.0121932 40.2846438)",,,,,
58378216,False,,tertiary,False,85.78399999999999,"LINESTRING (-4.0121549 40.2843464, -4.0121155 40.2841548, -4.0120788 40.2838916, -4.0120218 40.2835818)",,2,,M-404,yes
58378342,False,Ronda del Concejo,tertiary,False,117.99000000000001,"LINESTRING (-4.0121549 40.2843464, -4.0122808 40.2843395, -4.0124142 40.2843395, -4.0125341 40.2843554, -4.01262 40.2843964, -4.0129085 40.28461, -4.013357 40.2847892)",,,,,
193398402,False,Calle Alemania,residential,False,213.643,"LINESTRING (-4.0137009 40.2912374, -4.0135851 40.2912159, -4.0127092 40.2910534, -4.0119521 40.2909245, -4.0112495 40.2907959)",30,,,,
828064827,False,Calle Libertad,residential,True,179.161,"LINESTRING (-4.0137009 40.2912374, -4.0136964 40.2911376, -4.0135554 40.2906665, -4.0131896 40.2899012, -4.0132101 40.2896882)",,,,,
