osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,tunnel,width,junction
183199945,A-445,Calle Fuente Palmera,secondary,False,False,34.508,"LINESTRING (-5.1028194 37.8026138, -5.1027693 37.802306)",30,,,,
42279292,A-445,Avenida de Andalucía,secondary,False,False,70.621,"LINESTRING (-5.1028194 37.8026138, -5.1025269 37.8026711, -5.1021684 37.8028059, -5.1020725 37.8028405)",,2,,,
74573418,,Avenida de Soldevilla Vázquez,residential,False,True,68.836,"LINESTRING (-5.1028194 37.8026138, -5.1029943 37.80276, -5.103413 37.8030153)",,,,,
74573347,,Calle Tejar,residential,False,False,57.543,"LINESTRING (-5.1020725 37.8028405, -5.1023277 37.8033171)",,,,,
42279292,A-445,Avenida de Andalucía,secondary,False,True,70.621,"LINESTRING (-5.1020725 37.8028405, -5.1021684 37.8028059, -5.1025269 37.8026711, -5.1028194 37.8026138)",,2,,,
74573418,,Avenida de Soldevilla Vázquez,residential,False,False,10.655,"LINESTRING (-5.1037631 37.803126, -5.1036505 37.8030904)",,,,,
74573418,,Avenida de Soldevilla Vázquez,residential,False,True,23.816,"LINESTRING (-5.1037631 37.803126, -5.1040123 37.8032103)",,,,,
92036757,,Calle Pintor Pablo Picasso,residential,False,True,46.738,"LINESTRING (-5.1037631 37.803126, -5.1038317 37.8028587, -5.1038656 37.8028455, -5.1039994 37.8027937)",,,,,
74588973,,Calle Golmayo,residential,False,False,63.876999999999995,"LINESTRING (-5.1111086 37.8026676, -5.1108326 37.8024852, -5.1107288 37.802388, -5.110608 37.8022559)",,,,,
74588973,,Calle Golmayo,residential,False,True,88.07300000000001,"LINESTRING (-5.1111086 37.8026676, -5.1111908 37.802701, -5.1116653 37.8029343, -5.1119323 37.8031145)",,,,,
223649443,,Calle Málaga,residential,False,True,34.083,"LINESTRING (-5.1111086 37.8026676, -5.1113188 37.8024661, -5.1113718 37.8024486)",,,,,
395488737,,Avenida de la Estación,residential,False,True,84.43799999999999,"LINESTRING (-5.1111086 37.8026676, -5.1109438 37.8027413, -5.1108419 37.8028033, -5.110463 37.8029483, -5.1102852 37.8029811, -5.1102457 37.8029803)",,,,,
74588973,,Calle Golmayo,residential,False,True,63.876999999999995,"LINESTRING (-5.110608 37.8022559, -5.1107288 37.802388, -5.1108326 37.8024852, -5.1111086 37.8026676)",,,,,
329980812,,Calle Sevilla,residential,False,False,180.265,"LINESTRING (-5.110608 37.8022559, -5.1110291 37.801994, -5.1114828 37.801746, -5.1120227 37.8014959, -5.112315 37.8013613)",,,,,
395488738,,Calle Santiago,residential,False,True,29.314,"LINESTRING (-5.110608 37.8022559, -5.1105392 37.8022538, -5.1102746 37.8022456)",,,,,
86963121,,Calle Almodóvar del Río,residential,False,False,61.498,"LINESTRING (-5.1017413 37.8020295, -5.1016346 37.8014829)",,,,,
328443169,,Calle Callejón de Jesús,residential,False,True,39.729,"LINESTRING (-5.1017413 37.8020295, -5.1021923 37.8020036)",,,,,
328192795,,Calle Gaitán,residential,True,False,41.21,"LINESTRING (-5.1074524 37.8020254, -5.1079206 37.8020476)",,,,,
329980808,,Calle Mesones,residential,False,True,67.628,"LINESTRING (-5.1074524 37.8020254, -5.1075192 37.8014195)",,,,,
347310309,,Calle Villa,residential,False,False,176.84000000000003,"LINESTRING (-5.1074524 37.8020254, -5.1073779 37.8024947, -5.1072847 37.8028669, -5.1069398 37.8035527)",,,,,
347310309,,Calle Villa,residential,False,True,10.689,"LINESTRING (-5.1069037 37.8036445, -5.1069398 37.8035527)",,,,,
86963122,,Avenida de la Estación,residential,False,True,48.96,"LINESTRING (-5.1069037 37.8036445, -5.1073091 37.8037123, -5.1074517 37.8037195)",,,,,
347310310,,Plaza de la Estación,residential,False,False,76.127,"LINESTRING (-5.1069037 37.8036445, -5.1068681 37.8038472, -5.1066555 37.8038375, -5.1067195 37.8035299)",,,,,
183199945,A-445,Calle Fuente Palmera,secondary,False,True,34.508,"LINESTRING (-5.1027693 37.802306, -5.1028194 37.8026138)",30,,,,
328192795,,Calle Gaitán,residential,True,False,104.791,"LINESTRING (-5.1027693 37.802306, -5.1039586 37.8022347)",,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,False,37.341,"LINESTRING (-5.1027693 37.802306, -5.1027627 37.8022655, -5.1027419 37.8021377, -5.1027054 37.8019741)",30,,,,
86963120,,,residential,False,True,41.11,"LINESTRING (-5.1024169 37.800635, -5.1019551 37.8006945)",,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,True,37.81,"LINESTRING (-5.1024169 37.800635, -5.1024854 37.8009707)",30,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,False,45.806,"LINESTRING (-5.1024169 37.800635, -5.1023777 37.8004429, -5.1023481 37.8002268)",30,,,,
86963121,,Calle Almodóvar del Río,residential,False,True,15.95,"LINESTRING (-5.101615 37.8013403, -5.1016346 37.8014829)",,,,,
86963123,,,residential,False,False,39.695,"LINESTRING (-5.101615 37.8013403, -5.102061 37.8012833)",,,,,
86963121,,Calle Almodóvar del Río,residential,False,False,21.635,"LINESTRING (-5.101615 37.8013403, -5.1015946 37.80116, -5.101592 37.8011466)",,,,,
328443169,,Calle Callejón de Jesús,residential,False,False,45.2,"LINESTRING (-5.1027054 37.8019741, -5.1021923 37.8020036)",,,,,
329980809,,Calle Fernandez de Santiago,residential,False,True,137.685,"LINESTRING (-5.1027054 37.8019741, -5.1042595 37.8018149)",,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,False,43.051,"LINESTRING (-5.1027054 37.8019741, -5.1026135 37.8015938)",30,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,True,37.340999999999994,"LINESTRING (-5.1027054 37.8019741, -5.1027419 37.8021377, -5.1027627 37.8022655, -5.1027693 37.802306)",30,,,,
86963123,,,residential,False,True,42.509,"LINESTRING (-5.102542 37.801242, -5.102061 37.8012833)",,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,True,39.62,"LINESTRING (-5.102542 37.801242, -5.1026135 37.8015938)",30,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,False,30.575000000000003,"LINESTRING (-5.102542 37.801242, -5.1025269 37.8011742, -5.1024854 37.8009707)",30,,,,
346618978,,Calle Santiago,residential,False,True,9.267,"LINESTRING (-5.1090889 37.8021049, -5.1089838 37.8020979)",,,,,
395488738,,Calle Santiago,residential,False,False,32.917,"LINESTRING (-5.1090889 37.8021049, -5.1094594 37.8021489)",,,,,
346618979,,Calle Triana,residential,False,True,96.56400000000001,"LINESTRING (-5.1090889 37.8021049, -5.1094765 37.8019781, -5.1099057 37.8018509, -5.1101112 37.8017863)",,,,,
347310307,,Calle Alcántara,residential,False,True,68.754,"LINESTRING (-5.1090889 37.8021049, -5.1088565 37.8025609, -5.1088301 37.8026859)",,,,,
203147848,,Calle Gustavo Adolfo Becquer,residential,False,False,83.659,"LINESTRING (-5.1094594 37.8021489, -5.1093558 37.8028968)",,,,,
395488738,,Calle Santiago,residential,False,False,72.425,"LINESTRING (-5.1094594 37.8021489, -5.1102746 37.8022456)",,,,,
395488738,,Calle Santiago,residential,False,True,32.917,"LINESTRING (-5.1094594 37.8021489, -5.1090889 37.8021049)",,,,,
86963121,,Calle Almodóvar del Río,residential,False,True,9.123,"LINESTRING (-5.1015155 37.8007512, -5.1015312 37.8008323)",,,,,
86963120,,,residential,False,False,39.134,"LINESTRING (-5.1015155 37.8007512, -5.1019428 37.8006961, -5.1019551 37.8006945)",,,,,
"[86963121, 328443174]",,"['Calle Almodóvar del Río', 'Calle Montilla']",residential,False,False,107.61000000000001,"LINESTRING (-5.1015155 37.8007512, -5.101409 37.8001382, -5.1018455 37.8000848)",,,,,
74573418,,Avenida de Soldevilla Vázquez,residential,False,False,5.334,"LINESTRING (-5.1069398 37.8035527, -5.1068796 37.8035465)",,,,,
347310309,,Calle Villa,residential,False,False,10.689,"LINESTRING (-5.1069398 37.8035527, -5.1069037 37.8036445)",,,,,
347310309,,Calle Villa,residential,False,True,176.84000000000003,"LINESTRING (-5.1069398 37.8035527, -5.1072847 37.8028669, -5.1073779 37.8024947, -5.1074524 37.8020254)",,,,,
74589020,,Avenida de la Estación,residential,False,False,17.265,"LINESTRING (-5.1086209 37.8037893, -5.1086753 37.8036401)",,,,,
"[400430593, 74589034, 74589020]",,Avenida de la Estación,residential,False,True,182.208,"LINESTRING (-5.1086209 37.8037893, -5.1085618 37.8039128, -5.1084312 37.8041263, -5.1083028 37.8042298, -5.1081581 37.8042922, -5.1079742 37.8043237, -5.1075298 37.804305, -5.1072506 37.8042695, -5.1070716 37.8042468, -5.1069112 37.804259)",,,yes,,
86963122,,Avenida de la Estación,residential,False,False,38.14,"LINESTRING (-5.1086209 37.8037893, -5.1084148 37.8037498, -5.1081932 37.8037609)",,,,,
92036762,,Calle José María García Benavides,residential,False,False,100.65,"LINESTRING (-5.1086066 37.8011903, -5.1087164 37.8015201, -5.1086964 37.8017578, -5.108669 37.802083)",,,,,
223649411,,Calle Betis,residential,False,True,49.372,"LINESTRING (-5.1086066 37.8011903, -5.10858 37.8011551, -5.1086876 37.8009401, -5.1087642 37.8007793)",,,,,
328445025,,Calle Fernandez de Santiago,residential,False,False,44.199,"LINESTRING (-5.1086066 37.8011903, -5.1087593 37.8011754, -5.1091057 37.8011405)",,,,,
328445025,,Calle Fernandez de Santiago,residential,False,True,35.408,"LINESTRING (-5.1086066 37.8011903, -5.1083411 37.8012738, -5.108228 37.8012982)",,,,,
328196665,,Calle La Pani,residential,False,False,113.58900000000001,"LINESTRING (-5.1064728 37.8005591, -5.1065327 37.8006208, -5.1066339 37.8008744, -5.1067425 37.8012624, -5.1068001 37.8015018, -5.1068084 37.801538)",,,,,
328443177,,Calle Teodoro Domínguez,residential,False,True,89.343,"LINESTRING (-5.1064728 37.8005591, -5.1062385 37.8000325, -5.1062047 37.7998108, -5.1062024 37.7997889)",,,,,
328443180,,Avenida de Blas Infante,residential,False,False,79.89200000000001,"LINESTRING (-5.1064728 37.8005591, -5.1067695 37.8003856, -5.1069396 37.8003077, -5.1072004 37.800254, -5.1072376 37.8002464, -5.1072721 37.8002393)",,,,,
328443180,,Avenida de Blas Infante,residential,False,True,51.903999999999996,"LINESTRING (-5.1064728 37.8005591, -5.1061585 37.8006912, -5.105947 37.8007717)",,,,,
92036742,,Calle Juan Ramón Jiménez,residential,False,True,62.261,"LINESTRING (-5.1039994 37.8027937, -5.1039586 37.8022347)",,,,,
92036757,,Calle Pintor Pablo Picasso,residential,False,False,46.738,"LINESTRING (-5.1039994 37.8027937, -5.1038656 37.8028455, -5.1038317 37.8028587, -5.1037631 37.803126)",,,,,
92036757,,Calle Pintor Pablo Picasso,residential,False,True,129.916,"LINESTRING (-5.1039994 37.8027937, -5.1047081 37.8027625, -5.1054768 37.8027488)",,,,,
92036744,,Avenida de Blas Infante,residential,False,False,1.94,"LINESTRING (-5.1041589 37.8013041, -5.1041802 37.8012995)",,,,,
92036734,,Calle Antonio Gala,residential,False,True,57.482,"LINESTRING (-5.1041589 37.8013041, -5.1042065 37.8015455, -5.1042595 37.8018149)",,,,,
92036744,,Avenida de Blas Infante,residential,False,True,139.614,"LINESTRING (-5.1041589 37.8013041, -5.1033051 37.801484, -5.1026135 37.8015938)",,,,,
347310317,,Calle Miguel Hernández,residential,False,False,67.097,"LINESTRING (-5.1054768 37.8027488, -5.1054018 37.8021483)",,,,,
347310317,,Calle Miguel Hernández,residential,False,True,15.856,"LINESTRING (-5.1054768 37.8027488, -5.105497 37.8028905)",,,,,
92036757,,Calle Pintor Pablo Picasso,residential,False,False,129.916,"LINESTRING (-5.1054768 37.8027488, -5.1047081 37.8027625, -5.1039994 37.8027937)",,,,,
92036742,,Calle Juan Ramón Jiménez,residential,False,False,62.261,"LINESTRING (-5.1039586 37.8022347, -5.1039994 37.8027937)",,,,,
328192795,,Calle Gaitán,residential,True,False,30.847,"LINESTRING (-5.1039586 37.8022347, -5.1043087 37.8022138)",,,,,
328386060,,Calle Salvador Allende,residential,False,True,77.94,"LINESTRING (-5.1055207 37.8030696, -5.1046364 37.8030138)",,,,,
347310317,,Calle Miguel Hernández,residential,False,False,20.024,"LINESTRING (-5.1055207 37.8030696, -5.105497 37.8028905)",,,,,
347310317,,Calle Miguel Hernández,residential,False,True,38.77,"LINESTRING (-5.1055207 37.8030696, -5.1055651 37.8034165)",,,,,
1220360819,A-431a,Avenida de María Auxiliadora,tertiary,False,False,228.558,"LINESTRING (-5.1040587 37.8058754, -5.1041442 37.8058228, -5.1043277 37.8057098, -5.1054513 37.805018, -5.1059832 37.8047116, -5.1061308 37.8046333)",,2,,,
328443179,,Avenida de Blas Infante,residential,False,True,42.783,"LINESTRING (-5.1058737 37.8007997, -5.1054278 37.8009543)",,,,,
328443180,,Avenida de Blas Infante,residential,False,False,7.153,"LINESTRING (-5.1058737 37.8007997, -5.105947 37.8007717)",,,,,
92036766,,Calle María Isabel Salas,residential,False,True,90.834,"LINESTRING (-5.1058737 37.8007997, -5.1060417 37.8011616, -5.1062339 37.8015654)",,,,,
328386064,,Calle Lonja de la Iglesia,residential,False,True,23.866,"LINESTRING (-5.1101112 37.8017863, -5.1100462 37.8015779)",,,,,
328386065,,Plaza de los Lavaderos,residential,False,False,53.051,"LINESTRING (-5.1101112 37.8017863, -5.1102746 37.8022456)",,,,,
"[328386065, 86963118]",,"['Calle Huertas', 'Plaza de los Lavaderos']",residential,False,True,226.89999999999998,"LINESTRING (-5.1101112 37.8017863, -5.1104752 37.8016653, -5.1109101 37.8015207, -5.1115264 37.8012993, -5.1123027 37.8011938, -5.1125537 37.8011888)",,,,,
346618979,,Calle Triana,residential,False,False,96.564,"LINESTRING (-5.1101112 37.8017863, -5.1099057 37.8018509, -5.1094765 37.8019781, -5.1090889 37.8021049)",,,,,
347310317,,Calle Miguel Hernández,residential,False,True,67.097,"LINESTRING (-5.1054018 37.8021483, -5.1054768 37.8027488)",,,,,
328192795,,Calle Gaitán,residential,True,False,106.19200000000001,"LINESTRING (-5.1054018 37.8021483, -5.1065643 37.8020786, -5.1065835 37.8020775, -5.106607 37.8020761)",,,,,
328445025,,Calle Fernandez de Santiago,residential,False,False,22.678,"LINESTRING (-5.1076873 37.8013718, -5.1079437 37.8013483)",,,,,
328445025,,Calle Fernandez de Santiago,residential,False,True,15.693,"LINESTRING (-5.1076873 37.8013718, -5.1075192 37.8014195)",,,,,
346618960,,Plaza de la Constitución,residential,False,True,19.382,"LINESTRING (-5.1076873 37.8013718, -5.1076216 37.8012054)",,,,,
92036734,,Calle Antonio Gala,residential,False,True,44.566,"LINESTRING (-5.1042595 37.8018149, -5.1043087 37.8022138)",,,,,
329980809,,Calle Fernandez de Santiago,residential,False,False,137.685,"LINESTRING (-5.1042595 37.8018149, -5.1027054 37.8019741)",,,,,
92036734,,Calle Antonio Gala,residential,False,False,57.482,"LINESTRING (-5.1042595 37.8018149, -5.1042065 37.8015455, -5.1041589 37.8013041)",,,,,
328386063,,Calle Fernandez de Santiago,residential,False,True,175.74,"LINESTRING (-5.1042595 37.8018149, -5.1048946 37.8017387, -5.1056138 37.801628, -5.1062339 37.8015654)",,,,,
346618978,,Calle Santiago,residential,False,False,27.708,"LINESTRING (-5.108669 37.802083, -5.1089838 37.8020979)",,,,,
92036762,,Calle José María García Benavides,residential,False,True,100.65,"LINESTRING (-5.108669 37.802083, -5.1086964 37.8017578, -5.1087164 37.8015201, -5.1086066 37.8011903)",,,,,
86963121,,Calle Almodóvar del Río,residential,False,False,15.95,"LINESTRING (-5.1016346 37.8014829, -5.101615 37.8013403)",,,,,
86963121,,Calle Almodóvar del Río,residential,False,True,61.498,"LINESTRING (-5.1016346 37.8014829, -5.1017413 37.8020295)",,,,,
328386065,,Plaza de los Lavaderos,residential,False,True,53.051,"LINESTRING (-5.1102746 37.8022456, -5.1101112 37.8017863)",,,,,
395488738,,Calle Santiago,residential,False,True,72.425,"LINESTRING (-5.1102746 37.8022456, -5.1094594 37.8021489)",,,,,
395488738,,Calle Santiago,residential,False,False,29.314,"LINESTRING (-5.1102746 37.8022456, -5.1105392 37.8022538, -5.110608 37.8022559)",,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,False,39.62,"LINESTRING (-5.1026135 37.8015938, -5.102542 37.801242)",30,,,,
395488739,A-445,Calle Fuente Palmera,secondary,False,True,43.051,"LINESTRING (-5.1026135 37.8015938, -5.1027054 37.8019741)",30,,,,
92036744,,Avenida de Blas Infante,residential,False,False,139.614,"LINESTRING (-5.1026135 37.8015938, -5.1033051 37.801484, -5.1041589 37.8013041)",,,,,
92036766,,Calle María Isabel Salas,residential,False,False,90.834,"LINESTRING (-5.1062339 37.8015654, -5.1060417 37.8011616, -5.1058737 37.8007997)",,,,,
328386063,,Calle Fernandez de Santiago,residential,False,False,175.74,"LINESTRING (-5.1062339 37.8015654, -5.1056138 37.801628, -5.1048946 37.8017387, -5.1042595 37.8018149)",,,,,
328386063,,Calle Fernandez de Santiago,residential,False,True,50.626000000000005,"LINESTRING (-5.1062339 37.8015654, -5.1064526 37.8015443, -5.1068084 37.801538)",,,,,
223649370,,Calle de Federico García Lorca,residential,False,True,127.91,"LINESTRING (-5.1079437 37.8013483, -5.1081687 37.8002118)",,,,,
328445025,,Calle Fernandez de Santiago,residential,False,True,22.678,"LINESTRING (-5.1079437 37.8013483, -5.1076873 37.8013718)",,,,,
328445025,,Calle Fernandez de Santiago,residential,False,False,25.654999999999998,"LINESTRING (-5.1079437 37.8013483, -5.1080328 37.8013402, -5.108228 37.8012982)",,,,,
328192795,,Calle Gaitán,residential,True,False,65.871,"LINESTRING (-5.1079206 37.8020476, -5.108669 37.802083)",,,,,
203147849,,Calle Molinos,residential,False,True,192.173,"LINESTRING (-5.1079206 37.8020476, -5.1079013 37.8025706, -5.1075089 37.8034669, -5.1074517 37.8037195)",,,,,
203147846,,Calle Isaac Albéniz,residential,False,True,125.11,"LINESTRING (-5.1084949 37.8026613, -5.1081932 37.8037609)",,,,,
347310308,,Calle Manuel de Falla,residential,False,False,29.577,"LINESTRING (-5.1084949 37.8026613, -5.1088301 37.8026859)",,,,,
"[203147851, 347310308]",,"['Calle Manuel de Falla', 'Calle Joaquín Turina']",residential,False,True,159.373,"LINESTRING (-5.1084949 37.8026613, -5.1081493 37.8026371, -5.1078407 37.8037703)",,,,,
203147845,,Calle Alcántara,residential,False,False,60.399,"LINESTRING (-5.1088301 37.8026859, -5.1087932 37.8032283)",,,,,
347310308,,Calle Manuel de Falla,residential,False,True,29.577,"LINESTRING (-5.1088301 37.8026859, -5.1084949 37.8026613)",,,,,
347310307,,Calle Alcántara,residential,False,False,68.754,"LINESTRING (-5.1088301 37.8026859, -5.1088565 37.8025609, -5.1090889 37.8021049)",,,,,
203147848,,Calle Gustavo Adolfo Becquer,residential,False,True,83.659,"LINESTRING (-5.1093558 37.8028968, -5.1094594 37.8021489)",,,,,
395488737,,Avenida de la Estación,residential,False,False,78.953,"LINESTRING (-5.1093558 37.8028968, -5.1094759 37.8028968, -5.110056 37.8029764, -5.1102457 37.8029803)",,,,,
395488737,,Avenida de la Estación,residential,False,True,69.027,"LINESTRING (-5.1093558 37.8028968, -5.1092452 37.8028968, -5.1091472 37.8028976, -5.1090557 37.8029299, -5.1088775 37.8030454, -5.1087932 37.8032283)",,,,,
203147845,,Calle Alcántara,residential,False,True,60.399,"LINESTRING (-5.1087932 37.8032283, -5.1088301 37.8026859)",,,,,
74589020,,Avenida de la Estación,residential,False,True,47.17700000000001,"LINESTRING (-5.1087932 37.8032283, -5.1087859 37.8033363, -5.1086753 37.8036401)",,,,,
395488737,,Avenida de la Estación,residential,False,False,69.027,"LINESTRING (-5.1087932 37.8032283, -5.1088775 37.8030454, -5.1090557 37.8029299, -5.1091472 37.8028976, -5.1092452 37.8028968, -5.1093558 37.8028968)",,,,,
86963122,,Avenida de la Estación,residential,False,False,48.96,"LINESTRING (-5.1074517 37.8037195, -5.1073091 37.8037123, -5.1069037 37.8036445)",,,,,
86963122,,Avenida de la Estación,residential,False,True,34.995000000000005,"LINESTRING (-5.1074517 37.8037195, -5.1076795 37.8037715, -5.1078407 37.8037703)",,,,,
203147849,,Calle Molinos,residential,False,False,192.173,"LINESTRING (-5.1074517 37.8037195, -5.1075089 37.8034669, -5.1079013 37.8025706, -5.1079206 37.8020476)",,,,,
86963122,,Avenida de la Estación,residential,False,False,30.987,"LINESTRING (-5.1081932 37.8037609, -5.1078407 37.8037703)",,,,,
203147846,,Calle Isaac Albéniz,residential,False,False,125.11,"LINESTRING (-5.1081932 37.8037609, -5.1084949 37.8026613)",,,,,
86963122,,Avenida de la Estación,residential,False,True,38.14,"LINESTRING (-5.1081932 37.8037609, -5.1084148 37.8037498, -5.1086209 37.8037893)",,,,,
86963122,,Avenida de la Estación,residential,False,True,30.987,"LINESTRING (-5.1078407 37.8037703, -5.1081932 37.8037609)",,,,,
86963122,,Avenida de la Estación,residential,False,False,34.995000000000005,"LINESTRING (-5.1078407 37.8037703, -5.1076795 37.8037715, -5.1074517 37.8037195)",,,,,
"[203147851, 347310308]",,"['Calle Manuel de Falla', 'Calle Joaquín Turina']",residential,False,False,159.373,"LINESTRING (-5.1078407 37.8037703, -5.1081493 37.8026371, -5.1084949 37.8026613)",,,,,
223649444,,,residential,False,True,10.81,"LINESTRING (-5.1055598 37.7993485, -5.1055361 37.7992531)",,,,,
"[328443177, 223649444]",,Calle Teodoro Domínguez,residential,False,False,88.915,"LINESTRING (-5.1055598 37.7993485, -5.1056548 37.7993333, -5.1056783 37.7993296, -5.1061456 37.7992557, -5.1061544 37.7993386, -5.1061804 37.7995821)",,,,,
223649451,,Calle Doña Marina,residential,False,True,162.54199999999997,"LINESTRING (-5.1055598 37.7993485, -5.1055624 37.799394, -5.10564 37.7996415, -5.1056803 37.7997146, -5.1057146 37.7998643, -5.1057832 37.8001932, -5.1058309 37.8004713, -5.1058981 37.8006894, -5.105947 37.8007717)",,,,,
223649406,,Calle Almería,residential,False,False,31.294,"LINESTRING (-5.104287 37.7993707, -5.1043456 37.7996483)",,,,,
"[223649435, 223649431]",,"['Calle Hornos', 'Avenida del Conde de Vallellano']",residential,False,"[False, True]",252.75,"LINESTRING (-5.104287 37.7993707, -5.1043895 37.7993416, -5.104844 37.7992124, -5.1049136 37.7994941, -5.1049769 37.7997758, -5.1051224 37.8002326, -5.1053545 37.800801, -5.1054278 37.8009543)",,,,,
223649431,,Avenida del Conde de Vallellano,residential,False,True,50.925,"LINESTRING (-5.104287 37.7993707, -5.1042166 37.7993898, -5.1041107 37.7994185, -5.1038523 37.7994886, -5.1037388 37.7995194)",,,,,
223649359,,Calle Párroco Fermín Urbano Roque,residential,False,True,201.702,"LINESTRING (-5.1037388 37.7995194, -5.1041802 37.8012995)",,,,,
223649431,,Avenida del Conde de Vallellano,residential,False,True,63.526,"LINESTRING (-5.1037388 37.7995194, -5.1030845 37.7997625)",,,,,
223649431,,Avenida del Conde de Vallellano,residential,False,False,50.925000000000004,"LINESTRING (-5.1037388 37.7995194, -5.1038523 37.7994886, -5.1041107 37.7994185, -5.1042166 37.7993898, -5.104287 37.7993707)",,,,,
223649406,,Calle Almería,residential,False,True,31.294,"LINESTRING (-5.1043456 37.7996483, -5.104287 37.7993707)",,,,,
223649382,,Calle Almería,residential,False,True,55.647,"LINESTRING (-5.1043456 37.7996483, -5.1046372 37.7996924, -5.1047068 37.7999525)",,,,,
223649406,,Calle Almería,residential,False,False,170.81799999999998,"LINESTRING (-5.1043456 37.7996483, -5.1043608 37.7997208, -5.1045473 37.8003659, -5.1047729 37.8011468)",,,,,
223649450,,Plaza de Jaén Benavides,residential,False,True,9.914,"LINESTRING (-5.1085589 37.7997448, -5.1084461 37.7997469)",,,,,
328443183,,,residential,False,True,14.336,"LINESTRING (-5.1085589 37.7997448, -5.108437 37.7998305)",,,,,
