osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,tunnel
45327911,,tertiary,,,False,True,299.338,"LINESTRING (1.6835449 41.9156228, 1.6835271 41.9156417, 1.6835158 41.9156611, 1.6835198 41.915703, 1.6835349 41.9157271, 1.6835572 41.9157452, 1.6836035 41.9157741, 1.683711 41.915843, 1.6839132 41.9159742, 1.6842098 41.9161619, 1.6843546 41.9162497, 1.6844368 41.9162953, 1.6845124 41.9163288, 1.6847175 41.9164097, 1.6850482 41.9165289, 1.6852163 41.9165831, 1.6853671 41.9166242, 1.6854507 41.9166397, 1.6855329 41.9166464, 1.6857099 41.9166532, 1.6866163 41.9166563)",B-422,,
176993263,,tertiary,,,False,False,240.39799999999997,"LINESTRING (1.6835449 41.9156228, 1.6835756 41.9156114, 1.683616 41.915611, 1.6836703 41.9156207, 1.6837964 41.9156724, 1.684009 41.9157612, 1.6842261 41.9158511, 1.6843278 41.9158932, 1.6843852 41.9159131, 1.6844357 41.9159279, 1.68447 41.915933, 1.6845098 41.9159302, 1.6845312 41.9159216, 1.684555 41.9159122, 1.6845725 41.9158955, 1.6845801 41.9158761, 1.6845803 41.9158594, 1.6845747 41.9158418, 1.6845668 41.9158289, 1.6845521 41.9158148, 1.6845116 41.9157904, 1.6841313 41.9155936, 1.6839428 41.915491, 1.6837693 41.9153953, 1.6836334 41.9153141, 1.6835665 41.9152635, 1.6835141 41.9152063, 1.6833913 41.9149982)",B-422,,
219044313,,tertiary,,,False,True,81.181,"LINESTRING (1.6835449 41.9156228, 1.6832595 41.9154855, 1.6831752 41.9154771, 1.6830749 41.9154926, 1.6826848 41.9156651)",,Carrer del Raval de Sant Joan,
155055268,,residential,,,False,False,80.51200000000001,"LINESTRING (1.6826848 41.9156651, 1.6824529 41.9157509, 1.6825593 41.915939, 1.6825382 41.9159929, 1.6823883 41.9160988, 1.6823001 41.9161169, 1.6822359 41.916105)",,Carrer de Mossèn Cinto Verdaguer,
219044313,,tertiary,,,False,False,81.181,"LINESTRING (1.6826848 41.9156651, 1.6830749 41.9154926, 1.6831752 41.9154771, 1.6832595 41.9154855, 1.6835449 41.9156228)",,Carrer del Raval de Sant Joan,
219044313,,tertiary,,,False,True,112.34200000000001,"LINESTRING (1.6826848 41.9156651, 1.6826611 41.9157177, 1.6826643 41.9157702, 1.6830352 41.9163521, 1.6831453 41.916597)",,Carrer del Raval de Sant Joan,
527481963,,tertiary,,,False,True,42.125,"LINESTRING (1.6866163 41.9166563, 1.6871254 41.9166583)",B-422,,
45327911,,tertiary,,,False,False,299.33799999999997,"LINESTRING (1.6866163 41.9166563, 1.6857099 41.9166532, 1.6855329 41.9166464, 1.6854507 41.9166397, 1.6853671 41.9166242, 1.6852163 41.9165831, 1.6850482 41.9165289, 1.6847175 41.9164097, 1.6845124 41.9163288, 1.6844368 41.9162953, 1.6843546 41.9162497, 1.6842098 41.9161619, 1.6839132 41.9159742, 1.683711 41.915843, 1.6836035 41.9157741, 1.6835572 41.9157452, 1.6835349 41.9157271, 1.6835198 41.915703, 1.6835158 41.9156611, 1.6835271 41.9156417, 1.6835449 41.9156228)",B-422,,
527481968,1,tertiary_link,50,,True,False,47.477000000000004,"LINESTRING (1.6866163 41.9166563, 1.6868181 41.9166243, 1.6869804 41.9165774, 1.6870616 41.9165383, 1.6871427 41.9164992)",BV-3101,Pujada del Castell,
81980892,,living_street,,,False,True,66.781,"LINESTRING (1.6796708 41.9134658, 1.6788735 41.9133727)",,Carrer Cambres,
155055281,,living_street,,,False,False,14.248,"LINESTRING (1.6796708 41.9134658, 1.6796566 41.9135935)",,Carrer Dr. Merli,
81980892,,living_street,,,False,False,74.96900000000001,"LINESTRING (1.6796708 41.9134658, 1.6799651 41.9134954, 1.6805735 41.9135161)",,Carrer Cambres,
527481963,,tertiary,,,False,False,42.125,"LINESTRING (1.6871254 41.9166583, 1.6866163 41.9166563)",B-422,,
527481979,1,tertiary,50,,True,False,18.404,"LINESTRING (1.6871254 41.9166583, 1.6871135 41.9166191, 1.6871077 41.9165791, 1.6871147 41.9165418, 1.6871427 41.9164992)",BV-3101,Pujada del Castell,
81980892,,living_street,,,False,False,66.781,"LINESTRING (1.6788735 41.9133727, 1.6796708 41.9134658)",,Carrer Cambres,
81980882,,living_street,,,False,False,42.11599999999999,"LINESTRING (1.6788735 41.9133727, 1.6788501 41.9134402, 1.6788084 41.9134749, 1.6787731 41.9135045, 1.6786961 41.9135479, 1.6786494 41.9136069, 1.6786343 41.9136887)",,Plaça del Vall,
81980882,,living_street,,,False,True,21.438,"LINESTRING (1.6788735 41.9133727, 1.6788594 41.9132839, 1.6788695 41.9131808)",,Plaça del Vall,
81980877,,unclassified,50,,False,True,164.386,"LINESTRING (1.6850392 41.9157922, 1.6849785 41.9157607, 1.6848782 41.9157103, 1.6847918 41.9156565, 1.6846425 41.9155818, 1.6844698 41.9155141, 1.6842622 41.9154325, 1.6841432 41.9153978, 1.6839915 41.9153752, 1.6838935 41.9153231, 1.6837768 41.9152398, 1.6836322 41.9151391, 1.6833913 41.9149982)",,Pujada del Castell,
155044256,,tertiary,50,,False,True,553.6090000000002,"LINESTRING (1.6850392 41.9157922, 1.6850631 41.9157489, 1.6851153 41.9157211, 1.6851766 41.9157, 1.6852632 41.91568, 1.6853498 41.9156544, 1.6854498 41.9156278, 1.6855618 41.9155978, 1.6857858 41.9155055, 1.685965 41.9154222, 1.6861637 41.9153333, 1.6862428 41.9153044, 1.6863324 41.9152777, 1.6864295 41.91526, 1.6865818 41.9152422, 1.6869372 41.9152022, 1.6872956 41.9151688, 1.6874315 41.9151544, 1.687536 41.9151388, 1.6876047 41.9151266, 1.6876645 41.9150999, 1.6876913 41.9150688, 1.6877018 41.9150221, 1.6876824 41.9149744, 1.6876346 41.9149355, 1.6875644 41.9149144, 1.6874927 41.9149121, 1.6874091 41.9149266, 1.6872971 41.9149533, 1.6871717 41.9149766, 1.6870388 41.9149888, 1.686873 41.9149955, 1.6866699 41.9149866, 1.6865116 41.9149766, 1.6863906 41.9149721, 1.6862562 41.9149821, 1.6861189 41.9150033, 1.6859561 41.9150466, 1.6858351 41.9150844, 1.6857246 41.9151277, 1.6856738 41.9151444, 1.6856395 41.9151522, 1.6856141 41.9151499, 1.6855872 41.9151388, 1.6855678 41.9151177, 1.6855708 41.9150899, 1.6855932 41.9150633, 1.6856918 41.9150177, 1.6858441 41.9149544, 1.6860994 41.9148521, 1.6862801 41.9148099, 1.6864817 41.9147843, 1.6866714 41.9147521, 1.6868073 41.9147221, 1.6868573 41.9147099)",BV-3101,Pujada del Castell,
456099109,2,primary,90,,False,False,19.319,"LINESTRING (1.6783745 41.9184887, 1.6786014 41.9185297)",C-55,Eix del Cardener,
1148770520,,tertiary,,,True,False,10.053,"LINESTRING (1.6817193 41.913047, 1.681834 41.9130768)",BV-3001,Carretera del Miracle,
176993261,,tertiary,,,False,False,118.08900000000001,"LINESTRING (1.6817193 41.913047, 1.6816583 41.9129852, 1.6815818 41.9129283, 1.6815388 41.9129042, 1.6814903 41.9128857, 1.6814201 41.9128611, 1.6813926 41.9128515, 1.6812846 41.9128259, 1.6811785 41.9128124, 1.6810703 41.9128055, 1.6809071 41.9127975, 1.6807484 41.9128017, 1.6806596 41.9128067, 1.6805754 41.9128195, 1.6804505 41.9128508, 1.6804116 41.9128602)",BV-3001,Carretera del Miracle,
456099109,2,primary,90,,False,True,19.319,"LINESTRING (1.6786014 41.9185297, 1.6783745 41.9184887)",C-55,Eix del Cardener,
"[456099106, 43858148]",1,primary_link,60,,True,False,147.24499999999998,"LINESTRING (1.6786014 41.9185297, 1.678682 41.9185174, 1.6787642 41.9185161, 1.6788454 41.918526, 1.6790396 41.9185628, 1.6791421 41.9185758, 1.6792583 41.9185741, 1.6793679 41.9185557, 1.6794708 41.9185271, 1.68005 41.9183307, 1.6801235 41.9183029, 1.6801829 41.9182677, 1.6802446 41.9182138)",,,
155052748,,living_street,,,False,True,18.094,"LINESTRING (1.6805735 41.9135161, 1.680591 41.9133539)",,Plaça de la Fira,
376037067,,living_street,,,False,False,17.217,"LINESTRING (1.6805735 41.9135161, 1.6807489 41.9135994)",,Plaça de la Fira,
81980892,,living_street,,,False,True,74.96900000000001,"LINESTRING (1.6805735 41.9135161, 1.6799651 41.9134954, 1.6796708 41.9134658)",,Carrer Cambres,
527481983,1,tertiary,50,,True,False,27.231,"LINESTRING (1.6873002 41.9164563, 1.6872415 41.9165019, 1.6872094 41.9165392, 1.6871941 41.9165696, 1.687186 41.9165949, 1.6871591 41.9166347, 1.6871254 41.9166583)",BV-3101,Pujada del Castell,
43858146,1,secondary,40,roundabout,True,False,21.487,"LINESTRING (1.6803103 41.9183844, 1.680271 41.9183591, 1.6802431 41.9183265, 1.6802288 41.9182894, 1.6802293 41.9182507, 1.6802446 41.9182138)",,,
81980882,,living_street,,,False,False,21.438,"LINESTRING (1.6788695 41.9131808, 1.6788594 41.9132839, 1.6788735 41.9133727)",,Plaça del Vall,
176993261,,tertiary,,,False,False,20.01,"LINESTRING (1.6788695 41.9131808, 1.678809 41.9131746, 1.6787248 41.9131594, 1.6786793 41.9131453, 1.6786449 41.9131239)",BV-3001,Carretera del Miracle,
176993261,,tertiary,,,False,True,21.885,"LINESTRING (1.6788695 41.9131808, 1.6789173 41.9131766, 1.6789861 41.9131633, 1.6790625 41.9131424, 1.67912 41.9131217)",BV-3001,Carretera del Miracle,
81980877,,unclassified,50,,False,False,164.386,"LINESTRING (1.6833913 41.9149982, 1.6836322 41.9151391, 1.6837768 41.9152398, 1.6838935 41.9153231, 1.6839915 41.9153752, 1.6841432 41.9153978, 1.6842622 41.9154325, 1.6844698 41.9155141, 1.6846425 41.9155818, 1.6847918 41.9156565, 1.6848782 41.9157103, 1.6849785 41.9157607, 1.6850392 41.9157922)",,Pujada del Castell,
"[390834059, 176993263]",,tertiary,,,False,False,90.42000000000002,"LINESTRING (1.6833913 41.9149982, 1.6833374 41.9149068, 1.6832456 41.9147448, 1.6830956 41.9144669, 1.6830418 41.9143506, 1.6830293 41.9143245, 1.6830268 41.9142911, 1.6830419 41.9142384)","['BV-3001', 'B-422']",,
176993263,,tertiary,,,False,True,240.398,"LINESTRING (1.6833913 41.9149982, 1.6835141 41.9152063, 1.6835665 41.9152635, 1.6836334 41.9153141, 1.6837693 41.9153953, 1.6839428 41.915491, 1.6841313 41.9155936, 1.6845116 41.9157904, 1.6845521 41.9158148, 1.6845668 41.9158289, 1.6845747 41.9158418, 1.6845803 41.9158594, 1.6845801 41.9158761, 1.6845725 41.9158955, 1.684555 41.9159122, 1.6845312 41.9159216, 1.6845098 41.9159302, 1.68447 41.915933, 1.6844357 41.9159279, 1.6843852 41.9159131, 1.6843278 41.9158932, 1.6842261 41.9158511, 1.684009 41.9157612, 1.6837964 41.9156724, 1.6836703 41.9156207, 1.683616 41.915611, 1.6835756 41.9156114, 1.6835449 41.9156228)",B-422,,
155052744,,residential,,,False,True,61.797,"LINESTRING (1.6788404 41.9109479, 1.6786913 41.9110226, 1.6783507 41.91136)",,Carrer de Balmes,
176993261,,tertiary,,,False,False,43.873999999999995,"LINESTRING (1.6788404 41.9109479, 1.6788244 41.9108729, 1.6788285 41.9107978, 1.678836 41.9107267, 1.6788611 41.9105947, 1.6788712 41.9105566)",BV-3001,Carretera del Miracle,
176993261,,tertiary,,,False,True,276.074,"LINESTRING (1.6788404 41.9109479, 1.6788769 41.9110168, 1.6789748 41.9111379, 1.6791033 41.9112713, 1.6794237 41.9115821, 1.6795623 41.911766, 1.6796025 41.9118245, 1.6796259 41.911878, 1.6796363 41.9119251, 1.6796334 41.9119836, 1.679617 41.9120392, 1.6795826 41.9120936, 1.6795298 41.9121486, 1.6790864 41.9124895, 1.6788475 41.9126723, 1.6787271 41.9127676, 1.6786688 41.9128167, 1.6786261 41.9128693, 1.678598 41.9129248, 1.6785926 41.9129659)",BV-3001,Carretera del Miracle,
176993261,,tertiary,,,False,False,18.555000000000003,"LINESTRING (1.6786449 41.9131239, 1.6786242 41.9130994, 1.6786066 41.9130741, 1.6785961 41.9130443, 1.6785904 41.9129824, 1.6785926 41.9129659)",BV-3001,Carretera del Miracle,
176993261,,tertiary,,,False,True,20.01,"LINESTRING (1.6786449 41.9131239, 1.6786793 41.9131453, 1.6787248 41.9131594, 1.678809 41.9131746, 1.6788695 41.9131808)",BV-3001,Carretera del Miracle,
219044286,,residential,,,False,True,79.908,"LINESTRING (1.6786449 41.9131239, 1.6777262 41.9131087, 1.67768 41.9131033)",,Avinguda de Pau Casals,
155044256,,tertiary,50,,False,False,553.6090000000002,"LINESTRING (1.6868573 41.9147099, 1.6868073 41.9147221, 1.6866714 41.9147521, 1.6864817 41.9147843, 1.6862801 41.9148099, 1.6860994 41.9148521, 1.6858441 41.9149544, 1.6856918 41.9150177, 1.6855932 41.9150633, 1.6855708 41.9150899, 1.6855678 41.9151177, 1.6855872 41.9151388, 1.6856141 41.9151499, 1.6856395 41.9151522, 1.6856738 41.9151444, 1.6857246 41.9151277, 1.6858351 41.9150844, 1.6859561 41.9150466, 1.6861189 41.9150033, 1.6862562 41.9149821, 1.6863906 41.9149721, 1.6865116 41.9149766, 1.6866699 41.9149866, 1.686873 41.9149955, 1.6870388 41.9149888, 1.6871717 41.9149766, 1.6872971 41.9149533, 1.6874091 41.9149266, 1.6874927 41.9149121, 1.6875644 41.9149144, 1.6876346 41.9149355, 1.6876824 41.9149744, 1.6877018 41.9150221, 1.6876913 41.9150688, 1.6876645 41.9150999, 1.6876047 41.9151266, 1.687536 41.9151388, 1.6874315 41.9151544, 1.6872956 41.9151688, 1.6869372 41.9152022, 1.6865818 41.9152422, 1.6864295 41.91526, 1.6863324 41.9152777, 1.6862428 41.9153044, 1.6861637 41.9153333, 1.685965 41.9154222, 1.6857858 41.9155055, 1.6855618 41.9155978, 1.6854498 41.9156278, 1.6853498 41.9156544, 1.6852632 41.91568, 1.6851766 41.9157, 1.6851153 41.9157211, 1.6850631 41.9157489, 1.6850392 41.9157922)",BV-3101,Pujada del Castell,
155052737,,residential,,,False,False,142.318,"LINESTRING (1.6774574 41.9097847, 1.6775695 41.909878, 1.6777036 41.9099514, 1.6778999 41.9100009, 1.6781404 41.9100603, 1.6781859 41.9100999, 1.6782402 41.9101865, 1.6782336 41.9102823, 1.6781482 41.9104011, 1.6778957 41.9106473)",,Avinguda de Catalunya,
176993261,,tertiary,,,False,True,205.66899999999998,"LINESTRING (1.6774574 41.9097847, 1.677503 41.9097552, 1.6777122 41.9096231, 1.6777748 41.9095951, 1.6778399 41.9095721, 1.6779134 41.9095517, 1.6779899 41.9095362, 1.6781177 41.9095332, 1.6782264 41.909545, 1.6783193 41.9095787, 1.6783775 41.909615, 1.6783976 41.9096275, 1.6784522 41.909671, 1.678497 41.9097165, 1.6785851 41.9098166, 1.6787534 41.9100138, 1.6788404 41.9101199, 1.6788897 41.91019, 1.6789076 41.9102311, 1.678913 41.9102711, 1.6789196 41.9103233, 1.6789196 41.9103744, 1.6788712 41.9105566)",BV-3001,Carretera del Miracle,
155052730,,residential,,,False,False,294.517,"LINESTRING (1.6795295 41.9099147, 1.6791281 41.909462, 1.679089 41.9096347, 1.6792431 41.9097998, 1.6793884 41.9099555, 1.6798619 41.9103849, 1.6801002 41.9105529, 1.6801929 41.9106323, 1.6802305 41.9107116, 1.6802721 41.9108767, 1.680301 41.9111072, 1.680337 41.9111811, 1.6803917 41.9112422)",,Carrer dels Collassos,
155052749,,residential,,,False,False,53.302,"LINESTRING (1.6783716 41.9105364, 1.6782486 41.9106593, 1.6782042 41.9107732, 1.6782131 41.9108928, 1.6782609 41.910973)",,Carrer de la Sal,
155052756,,residential,,,False,True,73.037,"LINESTRING (1.6788712 41.9105566, 1.6787785 41.9105504, 1.6786987 41.9105587, 1.6786277 41.9106123, 1.6782609 41.910973)",,Carrer de Lepanto,
176993261,,tertiary,,,False,False,205.66900000000004,"LINESTRING (1.6788712 41.9105566, 1.6789196 41.9103744, 1.6789196 41.9103233, 1.678913 41.9102711, 1.6789076 41.9102311, 1.6788897 41.91019, 1.6788404 41.9101199, 1.6787534 41.9100138, 1.6785851 41.9098166, 1.678497 41.9097165, 1.6784522 41.909671, 1.6783976 41.9096275, 1.6783775 41.909615, 1.6783193 41.9095787, 1.6782264 41.909545, 1.6781177 41.9095332, 1.6779899 41.9095362, 1.6779134 41.9095517, 1.6778399 41.9095721, 1.6777748 41.9095951, 1.6777122 41.9096231, 1.677503 41.9097552, 1.6774574 41.9097847)",BV-3001,Carretera del Miracle,
176993261,,tertiary,,,False,True,43.874,"LINESTRING (1.6788712 41.9105566, 1.6788611 41.9105947, 1.678836 41.9107267, 1.6788285 41.9107978, 1.6788244 41.9108729, 1.6788404 41.9109479)",BV-3001,Carretera del Miracle,
155052737,,residential,,,False,False,51.357,"LINESTRING (1.6778957 41.9106473, 1.6774878 41.9109954)",,Avinguda de Catalunya,
155052737,,residential,,,False,True,142.31799999999998,"LINESTRING (1.6778957 41.9106473, 1.6781482 41.9104011, 1.6782336 41.9102823, 1.6782402 41.9101865, 1.6781859 41.9100999, 1.6781404 41.9100603, 1.6778999 41.9100009, 1.6777036 41.9099514, 1.6775695 41.909878, 1.6774574 41.9097847)",,Avinguda de Catalunya,
155052756,,residential,,,False,True,62.432,"LINESTRING (1.6782609 41.910973, 1.6778056 41.9114207)",,Carrer de Lepanto,
155052749,,residential,,,False,True,53.302,"LINESTRING (1.6782609 41.910973, 1.6782131 41.9108928, 1.6782042 41.9107732, 1.6782486 41.9106593, 1.6783716 41.9105364)",,Carrer de la Sal,
155052756,,residential,,,False,False,73.037,"LINESTRING (1.6782609 41.910973, 1.6786277 41.9106123, 1.6786987 41.9105587, 1.6787785 41.9105504, 1.6788712 41.9105566)",,Carrer de Lepanto,
155052730,,residential,,,False,True,294.517,"LINESTRING (1.6803917 41.9112422, 1.680337 41.9111811, 1.680301 41.9111072, 1.6802721 41.9108767, 1.6802305 41.9107116, 1.6801929 41.9106323, 1.6801002 41.9105529, 1.6798619 41.9103849, 1.6793884 41.9099555, 1.6792431 41.9097998, 1.679089 41.9096347, 1.6791281 41.909462, 1.6795295 41.9099147)",,Carrer dels Collassos,
155052743,,residential,,,False,False,115.663,"LINESTRING (1.6803917 41.9112422, 1.6804638 41.9114488, 1.6805986 41.911667, 1.680701 41.9118633, 1.6809881 41.9121727)",,Carretera de la Mina,
155052744,,residential,,,False,True,33.421,"LINESTRING (1.6783507 41.91136, 1.6781081 41.9116003)",,Carrer de Balmes,
155052738,,residential,,,False,False,68.363,"LINESTRING (1.6783507 41.91136, 1.678662 41.9114414, 1.6782635 41.9116614)",,Carrer de Sant Ramon Nonat,
155052744,,residential,,,False,False,61.797,"LINESTRING (1.6783507 41.91136, 1.6786913 41.9110226, 1.6788404 41.9109479)",,Carrer de Balmes,
155052756,,residential,,,False,False,62.432,"LINESTRING (1.6778056 41.9114207, 1.6782609 41.910973)",,Carrer de Lepanto,
219044312,,residential,,,False,False,32.072,"LINESTRING (1.6778056 41.9114207, 1.6780604 41.9115773, 1.67808 41.9115893, 1.6781081 41.9116003)",,Carrer del Comte Ramon Folch,
"[219044312, 155052737]",,residential,,,False,True,70.572,"LINESTRING (1.6778056 41.9114207, 1.6773318 41.9111295, 1.6774878 41.9109954)",,"['Carrer del Comte Ramon Folch', 'Avinguda de Catalunya']",
155052744,,residential,,,False,False,33.421,"LINESTRING (1.6781081 41.9116003, 1.6783507 41.91136)",,Carrer de Balmes,
219044312,,residential,,,False,False,14.544,"LINESTRING (1.6781081 41.9116003, 1.6782635 41.9116614)",,Carrer del Comte Ramon Folch,
219044312,,residential,,,False,True,32.072,"LINESTRING (1.6781081 41.9116003, 1.67808 41.9115893, 1.6780604 41.9115773, 1.6778056 41.9114207)",,Carrer del Comte Ramon Folch,
219044312,,residential,,,False,True,14.544,"LINESTRING (1.6782635 41.9116614, 1.6781081 41.9116003)",,Carrer del Comte Ramon Folch,
155052738,,residential,,,False,True,68.363,"LINESTRING (1.6782635 41.9116614, 1.678662 41.9114414, 1.6783507 41.91136)",,Carrer de Sant Ramon Nonat,
219044312,,residential,,,False,False,47.951,"LINESTRING (1.6782635 41.9116614, 1.6783263 41.911686, 1.6788041 41.9118155)",,Carrer del Comte Ramon Folch,
219044312,,residential,,,False,True,47.951,"LINESTRING (1.6788041 41.9118155, 1.6783263 41.911686, 1.6782635 41.9116614)",,Carrer del Comte Ramon Folch,
219044343,,residential,,,False,False,111.18700000000001,"LINESTRING (1.6788041 41.9118155, 1.6788796 41.9119553, 1.6788843 41.912142, 1.6791763 41.9119173, 1.6791697 41.9118645, 1.6791253 41.9118216, 1.6790455 41.9118018, 1.6788041 41.9118155)",,Carrer del Comte Ramon Folch,
219044343,,residential,,,False,True,111.18700000000001,"LINESTRING (1.6788041 41.9118155, 1.6790455 41.9118018, 1.6791253 41.9118216, 1.6791697 41.9118645, 1.6791763 41.9119173, 1.6788843 41.912142, 1.6788796 41.9119553, 1.6788041 41.9118155)",,Carrer del Comte Ramon Folch,
155052757,,residential,,,False,True,32.669,"LINESTRING (1.676736 41.9119359, 1.6764218 41.9121138)",,,
155052757,,residential,,,False,False,32.669,"LINESTRING (1.6764218 41.9121138, 1.676736 41.9119359)",,,
155052757,,residential,,,False,True,188.66299999999998,"LINESTRING (1.6764218 41.9121138, 1.6765237 41.9121593, 1.6768387 41.9122528, 1.6769704 41.9122902, 1.6771303 41.9123275, 1.6773247 41.912352, 1.6775568 41.9123858, 1.6777762 41.9124572, 1.6779612 41.9125528, 1.678118 41.9126532, 1.6782591 41.9127839, 1.678349 41.9129025)",,,
722328755,,residential,,,False,False,62.668,"LINESTRING (1.6764218 41.9121138, 1.6760934 41.9123614, 1.6759194 41.9125339)",,,
155052727,2,residential,,,False,False,27.412,"LINESTRING (1.6809881 41.9121727, 1.6808945 41.9122172, 1.680853 41.912237, 1.680709 41.9123055)",,carrer Canonge Serra Vilaró,
155052743,,residential,,,False,False,109.93099999999998,"LINESTRING (1.6809881 41.9121727, 1.6815501 41.9127586, 1.6816936 41.9128628, 1.6818355 41.9129189)",,Carretera de la Mina,
155052743,,residential,,,False,True,115.663,"LINESTRING (1.6809881 41.9121727, 1.680701 41.9118633, 1.6805986 41.911667, 1.6804638 41.9114488, 1.6803917 41.9112422)",,Carretera de la Mina,
155052727,2,residential,,,False,False,47.06,"LINESTRING (1.680709 41.9123055, 1.680237 41.9125416)",,carrer Canonge Serra Vilaró,
155052727,2,residential,,,False,True,27.412,"LINESTRING (1.680709 41.9123055, 1.680853 41.912237, 1.6808945 41.9122172, 1.6809881 41.9121727)",,carrer Canonge Serra Vilaró,
155052727,2,residential,,,False,True,47.06,"LINESTRING (1.680237 41.9125416, 1.680709 41.9123055)",,carrer Canonge Serra Vilaró,
"[240775480, 240775479]",,residential,,,True,False,148.219,"LINESTRING (1.680237 41.9125416, 1.6801318 41.9122879, 1.6801141 41.9121931, 1.6801352 41.9120726, 1.6801795 41.9119588, 1.6802283 41.9118878, 1.6802923 41.9118242, 1.680709 41.9123055)",,"['carrer de Pompeu Fabra', ""carrer d'Eudald Clotet""]",
155052733,,residential,,,False,False,38.26,"LINESTRING (1.680237 41.9125416, 1.6804116 41.9128602)",,carrer d'Eudald Clotet,
219044286,,residential,,,False,False,94.961,"LINESTRING (1.6766299 41.9127966, 1.6766588 41.9127964, 1.676688 41.9128056, 1.6767287 41.9128231, 1.6767753 41.9128443, 1.6770364 41.9129656, 1.677131 41.9130081, 1.6771923 41.9130309, 1.6772511 41.9130471, 1.6773408 41.9130641, 1.67768 41.9131033)",,Avinguda de Pau Casals,
219044286,,residential,,,False,True,14.175,"LINESTRING (1.6766299 41.9127966, 1.6765905 41.9128119, 1.6765664 41.9128275, 1.6765466 41.9128584, 1.6765377 41.9128942)",,Avinguda de Pau Casals,
