osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,junction
993922618,,residential,True,False,32.77,"LINESTRING (-3.4280572 40.701104, -3.4279644 40.7010374, -3.4279266 40.7009849, -3.4278741 40.7009281, -3.4278434 40.7008635)",1,,,
220252330,,residential,False,False,87.852,"LINESTRING (-3.4350616 40.7017617, -3.4350341 40.7009719)",2,Calle Mirador de la Nevera,,
993922603,,residential,False,False,42.262,"LINESTRING (-3.4350616 40.7017617, -3.4345867 40.7018835)",2,Calle Camino de Valdetorres,,
993922602,,residential,False,False,94.642,"LINESTRING (-3.4329936 40.7022731, -3.4333146 40.7030887)",2,Calle Camino de Talamanca,30,
993922603,,residential,False,True,99.778,"LINESTRING (-3.4329936 40.7022731, -3.4341306 40.7020237)",2,Calle Camino de Valdetorres,,
993922604,,residential,True,False,77.515,"LINESTRING (-3.4329936 40.7022731, -3.4320964 40.7024258)",1,Calle Camino de Valdetorres,,
993922610,,residential,True,False,43.260000000000005,"LINESTRING (-3.4320964 40.7024258, -3.4317407 40.7022275, -3.4316959 40.7021851)",1,Calle la Tercia,30,
1254880463,,residential,True,False,126.481,"LINESTRING (-3.4320964 40.7024258, -3.4332139 40.7030449, -3.4332369 40.7030576, -3.4333146 40.7030887)",2,Calle la Tercia,30,
28259392,,residential,False,False,31.468,"LINESTRING (-3.4280103 40.7005572, -3.4278543 40.7008143)",,Calle Toledo,,
28259392,,residential,False,True,50.331,"LINESTRING (-3.4280103 40.7005572, -3.4281767 40.7001225)",,Calle Toledo,,
28259479,,residential,True,False,179.817,"LINESTRING (-3.4280103 40.7005572, -3.4281249 40.7005616, -3.4288611 40.7006223, -3.4291901 40.70059, -3.4295334 40.7005574, -3.4300404 40.700573, -3.4301282 40.7005954)",,Calle San Roque,,
28244054,,unclassified,True,False,96.34100000000001,"LINESTRING (-3.4301282 40.7005954, -3.4301215 40.7006455, -3.4299734 40.7014538)",,Calle Juan Carlos I,,
28259479,,residential,True,False,66.794,"LINESTRING (-3.4301282 40.7005954, -3.4301946 40.7005953, -3.4309137 40.7006706)",,Calle San Roque,,
28259498,,residential,False,False,48.869,"LINESTRING (-3.4288923 40.7031859, -3.428934 40.7032848, -3.4290689 40.7036045)",,Cañada de la Ermita,,
"[28259529, 45103502]",,residential,True,False,175.531,"LINESTRING (-3.4288923 40.7031859, -3.428885 40.7031337, -3.42776 40.7025785, -3.4277407 40.702569, -3.4271754 40.7023294)",,Calle Mayor,,
45103828,,residential,False,False,34.598,"LINESTRING (-3.4288923 40.7031859, -3.4286619 40.7033655, -3.4286041 40.7034074)",,Calle Juan Carlos I,,
28259527,,residential,True,False,59.840999999999994,"LINESTRING (-3.4271754 40.7023294, -3.4271526 40.7023841, -3.4270195 40.7027022, -3.4269813 40.7028464)",,Calle del Olivo,,
"[45103595, 45103598]",,residential,True,False,35.69,"LINESTRING (-3.4271754 40.7023294, -3.4271817 40.7021516, -3.4271845 40.7020664, -3.4271904 40.7020087)",,Calle de Ángel Dilla,,
993900139,,residential,True,False,27.429,"LINESTRING (-3.4282058 40.7020302, -3.428338 40.7018048)",1,Calle El Salto,,
"[28259657, 28259531]",,residential,True,False,170.93599999999998,"LINESTRING (-3.4282058 40.7020302, -3.4281352 40.702027, -3.4279006 40.7023334, -3.4292376 40.7028315)",1,"['Calle El Salto', 'Calle de la Reina']",,
993922621,,unclassified,True,False,52.887,"LINESTRING (-3.4295403 40.7024149, -3.4292376 40.7028315)",,Calle Juan Carlos I,,
28259487,,residential,True,False,120.561,"LINESTRING (-3.4295403 40.7024149, -3.4286806 40.7021998, -3.4282058 40.7020302)",1,Calle de la Esperanza,,
28259487,,residential,True,False,106.074,"LINESTRING (-3.4307162 40.7027532, -3.429598 40.7024385, -3.4295403 40.7024149)",1,Calle de la Esperanza,,
45104411,,residential,True,False,51.28,"LINESTRING (-3.4307162 40.7027532, -3.4306509 40.7027927, -3.4305766 40.7028159, -3.4301582 40.7029295)",1,Calle Camino de Valdetorres,,
220249015,,residential,True,False,46.307,"LINESTRING (-3.4316156 40.7007429, -3.4316527 40.7003274)",1,Ronda del Pilar,,
993922616,,residential,False,True,13.824,"LINESTRING (-3.4316156 40.7007429, -3.4316172 40.7008111, -3.4316185 40.7008672)",1,Ronda del Pilar,,
993922613,,residential,True,False,29.058,"LINESTRING (-3.4314363 40.7019642, -3.4311995 40.7017743)",1,Calle la Tercia,30,
993922614,,residential,True,False,68.597,"LINESTRING (-3.4314363 40.7019642, -3.4314497 40.7015998, -3.4314574 40.7013475)",1,Ronda del Pilar,,
28259488,,residential,True,False,87.842,"LINESTRING (-3.4316557 40.699919, -3.4324777 40.6994335)",,Calle Eras de Abajo,,
220249015,,residential,True,False,75.01400000000001,"LINESTRING (-3.4316557 40.699919, -3.4315582 40.699679, -3.4312047 40.6993511)",1,Ronda del Pilar,,
28259492,,residential,False,True,116.035,"LINESTRING (-3.4273558 40.704569, -3.4272336 40.7045282, -3.4264895 40.7043726, -3.4260194 40.7043493)",,Calle Ronda de Mesones,,
565864631,,residential,True,False,117.51499999999999,"LINESTRING (-3.4273558 40.704569, -3.4272078 40.7048894, -3.4270412 40.7052197, -3.4270204 40.7052609, -3.4269162 40.705477, -3.4268958 40.7055084, -3.4268476 40.7055489)",1,Calle Juan Carlos I,30,
993900156,,residential,False,False,7.98,"LINESTRING (-3.4286041 40.7034074, -3.428539 40.7034595)",,Calle Juan Carlos I,,
45103828,,residential,False,True,34.598,"LINESTRING (-3.4286041 40.7034074, -3.4286619 40.7033655, -3.4288923 40.7031859)",,Calle Juan Carlos I,,
993900147,,residential,False,True,24.581,"LINESTRING (-3.4264817 40.7026074, -3.4265098 40.7025732, -3.4265785 40.7024956, -3.426604 40.7024552, -3.4266128 40.7024132)",,Calle Mesones,,
993900148,,residential,True,False,36.732,"LINESTRING (-3.4264817 40.7026074, -3.4264136 40.7026763, -3.4263625 40.7027136, -3.4263297 40.7027334, -3.4262638 40.7027646, -3.4262377 40.7027769, -3.4262168 40.702785, -3.4261469 40.7028102)",,Calle Mesones,,
993900144,,residential,True,False,49.985,"LINESTRING (-3.4269813 40.7028464, -3.4268429 40.7027958, -3.42667 40.7027183, -3.4264817 40.7026074)",1,Calle la Unión,,
993900145,,residential,False,True,9.31,"LINESTRING (-3.4269813 40.7028464, -3.4270022 40.7028521, -3.4270851 40.702875)",1,Calle la Unión,,
565864632,,residential,False,False,95.634,"LINESTRING (-3.4290689 40.7036045, -3.42956 40.7043798)",,Cañada de la Ermita,,
28259498,,residential,False,True,48.869,"LINESTRING (-3.4290689 40.7036045, -3.428934 40.7032848, -3.4288923 40.7031859)",,Cañada de la Ermita,,
583559407,GU-193,tertiary,False,False,20.936,"LINESTRING (-3.4290689 40.7036045, -3.4289202 40.7036462, -3.428849 40.7036877)",,,,
1099847777,GU-193,tertiary,False,True,100.347,"LINESTRING (-3.4290689 40.7036045, -3.4291661 40.7035772, -3.4291887 40.7035717, -3.4297523 40.7034296, -3.4301974 40.7033174)",,,,
565864631,,residential,True,False,60.161,"LINESTRING (-3.4277083 40.7041064, -3.4274925 40.7043042, -3.4273558 40.704569)",1,Calle Juan Carlos I,30,
220261558,,residential,True,False,82.619,"LINESTRING (-3.4261966 40.7036359, -3.4270988 40.7039262)",,Calle la Soledad,,
565835017,N-320,trunk,False,True,11.103,"LINESTRING (-3.424088 40.7040187, -3.4242049 40.7040647)",2,,50,
28259390,,residential,False,False,158.462,"LINESTRING (-3.424088 40.7040187, -3.4249131 40.7031807, -3.4252973 40.7029376)",2,Calle Cerca Cuartaña,,
28259492,,residential,False,False,48.6,"LINESTRING (-3.4254489 40.7042862, -3.4260194 40.7043493)",,Calle Ronda de Mesones,,
28259492,,residential,False,True,66.208,"LINESTRING (-3.4254489 40.7042862, -3.4246823 40.7041566)",,Calle Ronda de Mesones,,
28259511,,residential,True,False,103.961,"LINESTRING (-3.4254489 40.7042862, -3.4256118 40.7036177, -3.4256109 40.7035218, -3.4254307 40.70344)",,Calle Cerca Cuartaña,,
28259549,,residential,True,False,102.12,"LINESTRING (-3.4254307 40.70344, -3.4253814 40.7035239, -3.4253052 40.703593, -3.424721 40.7041037, -3.4246823 40.7041566)",,Calle Cerca Cuartaña,,
993900151,,residential,False,False,46.597,"LINESTRING (-3.4254307 40.70344, -3.4256273 40.7030873, -3.4256459 40.703054)",,Calle Cerca Cuartaña,,
28259514,,residential,True,False,32.11,"LINESTRING (-3.4256459 40.703054, -3.4253584 40.702958, -3.4252973 40.7029376)",,,,
993900151,,residential,False,True,46.597,"LINESTRING (-3.4256459 40.703054, -3.4256273 40.7030873, -3.4254307 40.70344)",,Calle Cerca Cuartaña,,
220261559,,residential,False,False,49.746,"LINESTRING (-3.4252973 40.7029376, -3.4256833 40.7025992)",,Camino de Valdeniño,,
28259390,,residential,False,True,158.462,"LINESTRING (-3.4252973 40.7029376, -3.4249131 40.7031807, -3.424088 40.7040187)",2,Calle Cerca Cuartaña,,
28259514,,residential,True,False,39.911,"LINESTRING (-3.4260818 40.7031941, -3.4256459 40.703054)",,,,
993900152,,residential,False,True,35.195,"LINESTRING (-3.4260818 40.7031941, -3.4260384 40.7029292, -3.4260596 40.7028823)",,Calle Mesones,,
993900153,,residential,True,False,51.431999999999995,"LINESTRING (-3.4260818 40.7031941, -3.4261132 40.7032114, -3.4261301 40.7032751, -3.4261519 40.7033298, -3.42617 40.7033836, -3.4261947 40.7034548, -3.4262065 40.7035503, -3.4261966 40.7036359)",1,Calle Mesones,,
28259492,,residential,False,True,48.6,"LINESTRING (-3.4260194 40.7043493, -3.4254489 40.7042862)",,Calle Ronda de Mesones,,
28259516,,residential,True,False,80.721,"LINESTRING (-3.4260194 40.7043493, -3.4261966 40.7036359)",1,Calle Mesones,,
28259492,,residential,False,False,116.035,"LINESTRING (-3.4260194 40.7043493, -3.4264895 40.7043726, -3.4272336 40.7045282, -3.4273558 40.704569)",,Calle Ronda de Mesones,,
993900149,,residential,True,False,12.781,"LINESTRING (-3.4260596 40.7028823, -3.426091 40.7028807, -3.4261066 40.7028755, -3.426121 40.7028674, -3.4261356 40.7028512, -3.4261492 40.702831, -3.4261532 40.702821, -3.4261469 40.7028102)",,Calle Mesones,,
993900152,,residential,False,False,35.195,"LINESTRING (-3.4260596 40.7028823, -3.4260384 40.7029292, -3.4260818 40.7031941)",,Calle Mesones,,
993900150,,residential,True,False,10.437,"LINESTRING (-3.4261469 40.7028102, -3.4261423 40.7027995, -3.426132 40.7027922, -3.4261158 40.7027882, -3.4261012 40.7027821, -3.4260899 40.7027773, -3.4260809 40.7027735, -3.4260594 40.702777, -3.4260442 40.7027806)",,Calle Cuesta el Gato,,
220261559,,residential,False,False,30.662,"LINESTRING (-3.4259638 40.70171, -3.4260186 40.7014374)",,Camino de Valdeniño,,
993900142,,residential,False,True,33.515,"LINESTRING (-3.4259638 40.70171, -3.4263018 40.7015513)",,Calle Camino de la Fuente,,
220261559,,residential,False,True,107.27199999999999,"LINESTRING (-3.4259638 40.70171, -3.4256888 40.7019883, -3.4256482 40.7021136, -3.4256397 40.7022051, -3.4256377 40.7023045, -3.4256487 40.702402, -3.4256595 40.702476, -3.4256833 40.7025992)",,Camino de Valdeniño,,
993900146,,residential,True,False,107.07300000000001,"LINESTRING (-3.4259638 40.70171, -3.4261461 40.7018105, -3.4262861 40.701887, -3.4265074 40.7019955, -3.4265945 40.7020324, -3.4265956 40.7020953, -3.4265723 40.7021855, -3.4265839 40.7023323, -3.4265967 40.702375, -3.4266128 40.7024132)",1,Calle Mesones,,
565864631,,residential,True,False,30.744,"LINESTRING (-3.4279586 40.7039053, -3.4277083 40.7041064)",1,Calle Juan Carlos I,30,
45103785,,residential,True,False,74.224,"LINESTRING (-3.4279586 40.7039053, -3.4279076 40.7038587, -3.4273765 40.7034045)",1,Calle de la Manzana,30,
28259391,,residential,True,False,116.24199999999999,"LINESTRING (-3.428338 40.7018048, -3.4296031 40.7020429, -3.4296763 40.7020567)",1,Calle Romanillos,,
28259391,,residential,True,False,43.906,"LINESTRING (-3.4273723 40.7017534, -3.4278861 40.7016887)",1,Calle Romanillos,,
993922615,,residential,False,True,55.107,"LINESTRING (-3.4316185 40.7008672, -3.4314574 40.7013475)",1,Ronda del Pilar,,
28259540,,residential,True,False,109.414,"LINESTRING (-3.4316185 40.7008672, -3.4324843 40.7015143, -3.4325428 40.701558)",2,Calle Camino de Talamanca,30,
993922616,,residential,False,False,13.824,"LINESTRING (-3.4316185 40.7008672, -3.4316172 40.7008111, -3.4316156 40.7007429)",1,Ronda del Pilar,,
28259540,,residential,True,False,52.802,"LINESTRING (-3.4325428 40.701558, -3.4325724 40.7015848, -3.4327039 40.7017158, -3.4327227 40.7017474, -3.4328536 40.7019666)",2,Calle Camino de Talamanca,30,
565835018,GU-193,tertiary,False,False,100.13000000000001,"LINESTRING (-3.4325428 40.701558, -3.4324239 40.7016312, -3.432133 40.7018104, -3.4317511 40.7021378, -3.4316959 40.7021851)",,,,
565835018,GU-193,tertiary,False,True,93.799,"LINESTRING (-3.4325428 40.701558, -3.4326095 40.7015188, -3.4334309 40.7010498)",,,,
993922602,,residential,False,True,94.642,"LINESTRING (-3.4333146 40.7030887, -3.4329936 40.7022731)",2,Calle Camino de Talamanca,30,
1254880462,,residential,False,False,26.243,"LINESTRING (-3.4333146 40.7030887, -3.4333259 40.7031232, -3.4333899 40.7033177)",2,Calle Camino de Talamanca,30,
28259542,,residential,False,False,121.556,"LINESTRING (-3.4316468 40.7000739, -3.4302079 40.700003)",,Calle Palomar,,
220249015,,residential,True,False,17.24,"LINESTRING (-3.4316468 40.7000739, -3.4316557 40.699919)",1,Ronda del Pilar,,
28259392,,residential,False,False,14.855,"LINESTRING (-3.4282258 40.6999942, -3.4281767 40.7001225)",,Calle Toledo,,
28259542,,residential,False,True,167.096,"LINESTRING (-3.4282258 40.6999942, -3.4302079 40.700003)",,Calle Palomar,,
28259392,,residential,False,True,186.197,"LINESTRING (-3.4282258 40.6999942, -3.428304 40.6997307, -3.4283889 40.6995205, -3.4288296 40.698384)",,Calle Toledo,,
28244054,,unclassified,True,False,66.214,"LINESTRING (-3.4302079 40.700003, -3.4301282 40.7005954)",,Calle Juan Carlos I,,
28259542,,residential,False,False,167.096,"LINESTRING (-3.4302079 40.700003, -3.4282258 40.6999942)",,Calle Palomar,,
28259542,,residential,False,True,121.556,"LINESTRING (-3.4302079 40.700003, -3.4316468 40.7000739)",,Calle Palomar,,
28259655,,residential,False,False,61.193,"LINESTRING (-3.4331117 40.6998707, -3.4324818 40.7001442)",,Calle Sofía Ayjón,,
28259488,,residential,True,False,125.786,"LINESTRING (-3.4331117 40.6998707, -3.4332951 40.7000533, -3.4336808 40.70082, -3.433698 40.7008507, -3.4337283 40.7008926)",,Calle Eras de Abajo,,
28259655,,residential,False,False,72.802,"LINESTRING (-3.4324818 40.7001442, -3.4316527 40.7003274)",,Calle Sofía Ayjón,,
28259655,,residential,False,True,61.193,"LINESTRING (-3.4324818 40.7001442, -3.4331117 40.6998707)",,Calle Sofía Ayjón,,
28259488,,residential,True,False,75.011,"LINESTRING (-3.4324777 40.6994335, -3.4326466 40.6994556, -3.4331117 40.6998707)",,Calle Eras de Abajo,,
220252331,,residential,False,True,107.215,"LINESTRING (-3.4324777 40.6994335, -3.4323296 40.6991705, -3.4324379 40.6990729, -3.4328601 40.6987427, -3.4329435 40.6986775)",,Calle Obispo García Valdemora,,
993900140,,unclassified,True,False,49.501,"LINESTRING (-3.4292376 40.7028315, -3.4292011 40.7028839, -3.4290521 40.7030733, -3.4290253 40.7030922, -3.4288923 40.7031859)",,Calle Juan Carlos I,,
45104411,,residential,True,False,72.774,"LINESTRING (-3.4297338 40.7030448, -3.4291446 40.7031614, -3.4288923 40.7031859)",1,Calle Camino de Valdetorres,,
993900141,,residential,True,False,48.085,"LINESTRING (-3.4297338 40.7030448, -3.4293301 40.7028713, -3.4292376 40.7028315)",1,Calle de la Reina,,
993922612,,residential,True,False,52.201,"LINESTRING (-3.4314574 40.7013475, -3.4311995 40.7017743)",,Calle Donante de Sangre,,
993922615,,residential,False,False,55.107,"LINESTRING (-3.4314574 40.7013475, -3.4316185 40.7008672)",1,Ronda del Pilar,,
28259663,,residential,True,False,71.827,"LINESTRING (-3.4311995 40.7017743, -3.4308351 40.7023582)",,Calle Donante de Sangre,,
993922622,,residential,True,False,59.392,"LINESTRING (-3.4311995 40.7017743, -3.4305625 40.7015461)",1,Calle la Tercia,30,
28259391,,residential,True,False,46.243,"LINESTRING (-3.4308351 40.7023582, -3.431127 40.7024242, -3.4312664 40.702488, -3.4313387 40.7025159)",1,Calle Romanillos,,
993922624,,residential,True,False,12.522,"LINESTRING (-3.4270254 40.7002951, -3.426943 40.7003888)",1,Calle Camino de la Fuente,,
220249013,,residential,False,True,78.776,"LINESTRING (-3.4270254 40.7002951, -3.4270907 40.7001739, -3.4271069 40.7001493, -3.4271937 40.6999627, -3.4273745 40.6996383)",,Calle Camino de la Fuente,,
993922624,,residential,True,False,72.683,"LINESTRING (-3.4266662 40.7007093, -3.4265439 40.7011475, -3.4264877 40.7013488)",1,Calle Camino de la Fuente,,
993922623,,residential,False,False,27.434,"LINESTRING (-3.4264877 40.7013488, -3.4263018 40.7015513)",,Calle Camino de la Fuente,,
28259667,,residential,False,False,50.511,"LINESTRING (-3.4264877 40.7013488, -3.4265574 40.7013521, -3.4270857 40.7013774)",,Cuesta el Olmo,,
993900142,,residential,False,False,33.515,"LINESTRING (-3.4263018 40.7015513, -3.4259638 40.70171)",,Calle Camino de la Fuente,,
993922623,,residential,False,True,27.434,"LINESTRING (-3.4263018 40.7015513, -3.4264877 40.7013488)",,Calle Camino de la Fuente,,
993900143,,residential,False,True,27.592,"LINESTRING (-3.4263018 40.7015513, -3.4261676 40.7014787, -3.4260931 40.701444, -3.4260186 40.7014374)",,Calle Romanillos,,
28259667,,residential,False,False,15.426,"LINESTRING (-3.4270857 40.7013774, -3.4272662 40.7014002)",,Cuesta el Olmo,,
28259667,,residential,False,True,50.511,"LINESTRING (-3.4270857 40.7013774, -3.4265574 40.7013521, -3.4264877 40.7013488)",,Cuesta el Olmo,,
220252338,,residential,True,False,81.74799999999999,"LINESTRING (-3.4270857 40.7013774, -3.4269815 40.7009849, -3.4270034 40.7006505)",,Travesía de la Fuente,,
28259479,,residential,True,False,59.714000000000006,"LINESTRING (-3.4309137 40.7006706, -3.4315633 40.7007375, -3.4316156 40.7007429)",,Calle San Roque,,
28259669,,residential,False,False,101.792,"LINESTRING (-3.4309137 40.7006706, -3.4309044 40.7006973, -3.4308055 40.7009812, -3.4305625 40.7015461)",,Travesía de San Roque,,
28259669,,residential,False,True,101.792,"LINESTRING (-3.4305625 40.7015461, -3.4308055 40.7009812, -3.4309044 40.7006973, -3.4309137 40.7006706)",,Travesía de San Roque,,
993922622,,residential,True,False,50.718,"LINESTRING (-3.4305625 40.7015461, -3.4302952 40.7015001, -3.4299734 40.7014538)",1,Calle la Tercia,30,
28259676,,residential,False,False,46.933,"LINESTRING (-3.4320257 40.7031565, -3.431763 40.7032898, -3.431568 40.7033967)",2,Avenida de los Toreros,,
45104043,,residential,False,False,140.35199999999998,"LINESTRING (-3.4320257 40.7031565, -3.4321415 40.7031882, -3.4326134 40.7033253, -3.433157 40.7036335, -3.4332524 40.7036877, -3.4334364 40.7038027)",2,Calle Alcaldes de la Villa,30,
45104043,,residential,False,True,70.601,"LINESTRING (-3.4320257 40.7031565, -3.4316907 40.7030519, -3.4314887 40.7029919, -3.4314523 40.702981, -3.4314165 40.7029748, -3.4312503 40.7029178)",2,Calle Alcaldes de la Villa,30,
