osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,tunnel,junction
33771950,OU-933,Avenida de Almendralejo,secondary,,False,False,14.003,"LINESTRING (-7.1200704 42.3927389, -7.1201551 42.3928482)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,True,29.689,"LINESTRING (-7.1200704 42.3927389, -7.1198906 42.3928094, -7.1197511 42.3928641)",,,
138799219,OU-602,Avenida Barreais,tertiary,,False,False,19.498,"LINESTRING (-7.1182922 42.3958351, -7.1182185 42.395892, -7.1181889 42.3959861)",,,
138799219,OU-602,Avenida Barreais,tertiary,,False,False,120.05600000000001,"LINESTRING (-7.1181889 42.3959861, -7.1181661 42.39605, -7.1180897 42.396354, -7.1180139 42.396561, -7.1179703 42.396671, -7.1179247 42.3968869, -7.1178723 42.3970389)",,,
138799219,OU-602,Avenida Barreais,tertiary,,False,True,19.498,"LINESTRING (-7.1181889 42.3959861, -7.1182185 42.395892, -7.1182922 42.3958351)",,,
75233493,,Praza de Abastos,residential,,False,False,5.735,"LINESTRING (-7.1157683 42.3959737, -7.1157028 42.3959916)",,,
75905950,,Rúa Padre Feijoo,residential,,False,True,12.07,"LINESTRING (-7.1157683 42.3959737, -7.1158669 42.3960542)",,,
33506557,,Rúa Circunvalación,residential,,False,False,30.928,"LINESTRING (-7.1116721 42.394326, -7.111504 42.3945749)",,,
33506557,,Rúa Circunvalación,residential,,False,True,20.028,"LINESTRING (-7.1116721 42.394326, -7.1117744 42.3941625)",,,
47777678,,Rúa Doutor Fleming,residential,,True,False,143.812,"LINESTRING (-7.1116721 42.394326, -7.1117699 42.3943656, -7.1131039 42.3949036, -7.113209 42.394946)",,,
33506557,,Rúa Circunvalación,residential,,False,False,19.889000000000003,"LINESTRING (-7.1118759 42.3940001, -7.1118295 42.3940744, -7.1117744 42.3941625)",,,
33506557,,Rúa Circunvalación,residential,,False,True,18.931,"LINESTRING (-7.1118759 42.3940001, -7.111914 42.3939286, -7.1119604 42.3938417)",,,
33506578,,Rúa Cervantes,residential,,True,False,14.04,"LINESTRING (-7.1134343 42.3948113, -7.1135124 42.3947599, -7.1135617 42.3947271)",,,
76667578,,Rúa Velázquez,residential,,True,False,106.26299999999999,"LINESTRING (-7.1134343 42.3948113, -7.113367 42.394775, -7.1123895 42.3942475)",,,
33506578,,Rúa Cervantes,residential,,True,False,23.804,"LINESTRING (-7.113209 42.394946, -7.1133781 42.3948449, -7.1134343 42.3948113)",,,
138799219,OU-602,Avenida Barreais,tertiary,,False,True,22.362,"LINESTRING (-7.1163657 42.3972298, -7.1166369 42.397248)",,,
75905950,,Rúa Padre Feijoo,residential,,False,False,42.051,"LINESTRING (-7.1163657 42.3972298, -7.1163724 42.3971617, -7.1163798 42.397079, -7.1163865 42.3969641, -7.1163932 42.3968522)",,,
75905956,,Rúa da Igrexa,residential,,False,False,62.623,"LINESTRING (-7.1163657 42.3972298, -7.1163307 42.3973507, -7.1163063 42.3974306, -7.116247 42.3975277, -7.1162055 42.397595, -7.1161464 42.3977129, -7.1161345 42.3977636)",,,
75922533,,Avenida Barreais,tertiary,,False,True,33.387,"LINESTRING (-7.1163657 42.3972298, -7.1161719 42.3972038, -7.1160933 42.3971944, -7.115965 42.397179)",,,
75123973,,Rúa Pitarela,residential,,True,False,44.767,"LINESTRING (-7.1163932 42.3968522, -7.1165515 42.3968632, -7.1167781 42.3968799, -7.1168545 42.3968591, -7.1169138 42.3968228)",,,
75905950,,Rúa Padre Feijoo,residential,,False,False,100.66,"LINESTRING (-7.1163932 42.3968522, -7.1163932 42.3967859, -7.1163463 42.3966452, -7.1162296 42.3964501, -7.1161076 42.3962788, -7.1160123 42.3961728, -7.1159345 42.3961094, -7.1158669 42.3960542)",,,
75905950,,Rúa Padre Feijoo,residential,,False,True,42.051,"LINESTRING (-7.1163932 42.3968522, -7.1163865 42.3969641, -7.1163798 42.397079, -7.1163724 42.3971617, -7.1163657 42.3972298)",,,
75906008,,Rúa Frieiría,residential,,False,True,246.20499999999998,"LINESTRING (-7.1141817 42.3969958, -7.1140114 42.396974, -7.1137351 42.3969027, -7.1136513 42.3968725, -7.1135025 42.3968156, -7.1132745 42.3967403, -7.112964 42.396663, -7.1126683 42.3965853, -7.1123417 42.396513, -7.1122485 42.3964981, -7.1120809 42.3964962, -7.1116906 42.3965066, -7.1114063 42.3965016, -7.1113095 42.3964785)",,,
76054621,,Rúa do Toural,residential,,False,True,115.665,"LINESTRING (-7.1141817 42.3969958, -7.114295 42.3969012, -7.1144251 42.3968151, -7.1145438 42.3967254, -7.1146283 42.3966695, -7.1146907 42.3965521, -7.1147175 42.3964362, -7.1147182 42.3963362, -7.1147305 42.3963068, -7.1147504 42.396259, -7.114812 42.3962203, -7.1149351 42.3962101)",,,
75233498,,Rúa Arnaveca,residential,,False,False,40.925,"LINESTRING (-7.1106949 42.3966088, -7.1111741 42.3965077)",,,
75233498,,Rúa Arnaveca,residential,,False,True,42.324,"LINESTRING (-7.1106949 42.3966088, -7.1101991 42.3967128)",,,
47777676,,Rúa Arxentina,residential,,True,False,126.06999999999998,"LINESTRING (-7.1106949 42.3966088, -7.1106857 42.3965273, -7.1105829 42.3956071, -7.1105945 42.3955307, -7.1106248 42.395484)",,,
75123969,,Rúa Chile,residential,,False,False,163.135,"LINESTRING (-7.1092033 42.396918, -7.1091374 42.3968319, -7.1083359 42.3957851, -7.1082255 42.3956409)",,,
75233498,,Rúa Arnaveca,residential,,False,False,84.896,"LINESTRING (-7.1092033 42.396918, -7.1098296 42.3967889, -7.1101991 42.3967128)",,,
75906035,,Rúa Pireira,residential,,False,False,198.459,"LINESTRING (-7.1092033 42.396918, -7.1094302 42.3976614, -7.1094597 42.397805, -7.1094382 42.3979268, -7.1092947 42.3983002, -7.1092867 42.3984477, -7.109288 42.3986666)",,,
75272256,OU-603,Avenida Campo Grande,tertiary,50,False,False,15.777,"LINESTRING (-7.1099317 42.3955341, -7.1101227 42.3955188)",,,
75272256,OU-603,Avenida Campo Grande,tertiary,50,False,True,68.515,"LINESTRING (-7.1099317 42.3955341, -7.1093791 42.3955654, -7.1090999 42.3955821)",,,
75272256,OU-603,Avenida Campo Grande,tertiary,50,False,True,72.101,"LINESTRING (-7.1090999 42.3955821, -7.1082255 42.3956409)",,,
75272256,OU-603,Avenida Campo Grande,tertiary,50,False,False,68.515,"LINESTRING (-7.1090999 42.3955821, -7.1093791 42.3955654, -7.1099317 42.3955341)",,,
75233498,,Rúa Arnaveca,residential,,False,False,42.324,"LINESTRING (-7.1101991 42.3967128, -7.1106949 42.3966088)",,,
75123965,,Rúa Venezuela,residential,,True,False,134.314,"LINESTRING (-7.1101991 42.3967128, -7.1101893 42.3966344, -7.1100645 42.3956408, -7.1100788 42.3955768, -7.1101227 42.3955188)",,,
75233498,,Rúa Arnaveca,residential,,False,True,84.896,"LINESTRING (-7.1101991 42.3967128, -7.1098296 42.3967889, -7.1092033 42.396918)",,,
75272256,OU-603,Avenida Campo Grande,tertiary,50,False,False,72.101,"LINESTRING (-7.1082255 42.3956409, -7.1090999 42.3955821)",,,
75123969,,Rúa Chile,residential,,False,True,163.135,"LINESTRING (-7.1082255 42.3956409, -7.1083359 42.3957851, -7.1091374 42.3968319, -7.1092033 42.396918)",,,
75233498,,Rúa Arnaveca,residential,,False,True,40.925,"LINESTRING (-7.1111741 42.3965077, -7.1106949 42.3966088)",,,
84150186,,Rúa Felgar,residential,,False,False,11.583,"LINESTRING (-7.1111741 42.3965077, -7.1113095 42.3964785)",,,
75272256,OU-603,Avenida Campo Grande,tertiary,50,False,True,15.777,"LINESTRING (-7.1101227 42.3955188, -7.1099317 42.3955341)",,,
75272256,OU-603,Avenida Campo Grande,tertiary,50,False,False,41.418,"LINESTRING (-7.1101227 42.3955188, -7.1104205 42.395501, -7.1106248 42.395484)",,,
76054569,,Rúa Santo André,residential,,False,False,10.765,"LINESTRING (-7.1158556 42.3984116, -7.1159292 42.3983568, -7.1159407 42.3983391)",,,
76054569,,Rúa Santo André,residential,,False,True,45.56,"LINESTRING (-7.1158556 42.3984116, -7.1157539 42.3984375, -7.1156692 42.3984616, -7.1155672 42.3984904, -7.1154977 42.3985049, -7.1153327 42.3985481)",,,
75922537,,Rúa Ramona Ojea,residential,,False,False,28.844,"LINESTRING (-7.1159361 42.3975733, -7.115999 42.3975757, -7.1161345 42.3977636)",,,
138799276,,Rúa Santo André,tertiary,,False,False,44.223,"LINESTRING (-7.1159361 42.3975733, -7.1159768 42.3974052, -7.115962 42.3973231, -7.115965 42.397179)",,,
138799276,,Rúa Santo André,tertiary,,False,True,58.251,"LINESTRING (-7.1159361 42.3975733, -7.1158873 42.3976374, -7.1159067 42.39773, -7.1159384 42.3978748, -7.1159568 42.3980311, -7.1159484 42.3980838)",,,
75922533,,Avenida Barreais,tertiary,,False,False,33.387,"LINESTRING (-7.115965 42.397179, -7.1160933 42.3971944, -7.1161719 42.3972038, -7.1163657 42.3972298)",,,
76054581,,Praza Enriqueta Casanova,residential,,False,False,32.534,"LINESTRING (-7.115965 42.397179, -7.1158983 42.3971394, -7.1158366 42.397078, -7.115773 42.3970045, -7.1157294 42.3969562, -7.1157225 42.3969505)",,,
138799276,,Rúa Santo André,tertiary,,False,True,44.223,"LINESTRING (-7.115965 42.397179, -7.115962 42.3973231, -7.1159768 42.3974052, -7.1159361 42.3975733)",,,
75905962,,Camiño das Covas,residential,,False,False,51.473,"LINESTRING (-7.1174642 42.3993051, -7.1175612 42.3990497, -7.117609 42.398983, -7.1176311 42.3988619)",,,
75905962,,Camiño das Covas,residential,,False,True,51.473,"LINESTRING (-7.1176311 42.3988619, -7.117609 42.398983, -7.1175612 42.3990497, -7.1174642 42.3993051)",,,
75922537,,Rúa Ramona Ojea,residential,,False,True,66.724,"LINESTRING (-7.1176311 42.3988619, -7.1176324 42.3987874, -7.1176471 42.3987607, -7.117645 42.398699, -7.117637 42.3986295, -7.1175591 42.3985527, -7.1173414 42.3983972, -7.1173019 42.3983621)",,,
76054576,,Rúa das Covas,residential,30,False,False,102.94000000000001,"LINESTRING (-7.1176311 42.3988619, -7.1177654 42.3988199, -7.118051 42.398695, -7.118205 42.3986745, -7.1183908 42.398677, -7.1185603 42.3987013, -7.1186487 42.3987716, -7.1187099 42.3988571)",yes,,
75922532,,Rúa Regato Fontei,residential,,False,False,7.802,"LINESTRING (-7.1165701 42.3988042, -7.1166526 42.398839)",,,
75922532,,Rúa Regato Fontei,residential,,False,True,3.328,"LINESTRING (-7.1165701 42.3988042, -7.1165532 42.398777)",,,
75922536,,,residential,,False,True,30.112,"LINESTRING (-7.1165701 42.3988042, -7.116516 42.399013, -7.116566 42.399058)",,,
75922536,,,residential,,False,False,30.112,"LINESTRING (-7.116566 42.399058, -7.116516 42.399013, -7.1165701 42.3988042)",,,
75905956,,Rúa da Igrexa,residential,,False,True,62.623000000000005,"LINESTRING (-7.1161345 42.3977636, -7.1161464 42.3977129, -7.1162055 42.397595, -7.116247 42.3975277, -7.1163063 42.3974306, -7.1163307 42.3973507, -7.1163657 42.3972298)",,,
75922537,,Rúa Ramona Ojea,residential,,False,False,60.31999999999999,"LINESTRING (-7.1161345 42.3977636, -7.1163755 42.3979072, -7.1164967 42.398059, -7.1165255 42.3981388, -7.116538 42.398193)",,,
75922537,,Rúa Ramona Ojea,residential,,False,True,28.844,"LINESTRING (-7.1161345 42.3977636, -7.115999 42.3975757, -7.1159361 42.3975733)",,,
75922532,,Rúa Regato Fontei,residential,,False,False,35.629999999999995,"LINESTRING (-7.116538 42.398193, -7.1165537 42.3984408, -7.1165362 42.398512)",,,
75922537,,Rúa Ramona Ojea,residential,,False,False,41.342999999999996,"LINESTRING (-7.116538 42.398193, -7.1166359 42.3982041, -7.116735 42.3982, -7.1168787 42.3981684, -7.1170203 42.3981214)",,,
75922537,,Rúa Ramona Ojea,residential,,False,True,60.31999999999999,"LINESTRING (-7.116538 42.398193, -7.1165255 42.3981388, -7.1164967 42.398059, -7.1163755 42.3979072, -7.1161345 42.3977636)",,,
76054574,,Rúa da Cruz,residential,,False,False,49.925,"LINESTRING (-7.116538 42.398193, -7.116357 42.3981625, -7.1161572 42.3981268, -7.1159484 42.3980838)",,,
75905992,,Rúa do Pacibello,residential,,False,False,203.369,"LINESTRING (-7.116976 42.39459, -7.116825 42.39467, -7.1167479 42.3947258, -7.116666 42.394814, -7.1166172 42.3949254, -7.1165957 42.3950507, -7.116575 42.395108, -7.1164173 42.3952116, -7.116383 42.395254, -7.1163738 42.3953399, -7.116376 42.395578, -7.1161713 42.3956444, -7.116019 42.395698, -7.1159392 42.3957801, -7.1159245 42.3958628, -7.1159144 42.3959693, -7.1158669 42.3960542)",,,
75906013,,Rúa Real,living_street,,False,False,79.315,"LINESTRING (-7.1194469 42.3933332, -7.1201551 42.3928482)",,,
75906015,,Urbanización Lastra,residential,,False,False,47.505,"LINESTRING (-7.1194469 42.3933332, -7.1198238 42.3936573)",,,
75906013,,Rúa Real,living_street,,False,True,201.662,"LINESTRING (-7.1194469 42.3933332, -7.1192668 42.3934494, -7.1191712 42.3935022, -7.1190105 42.393568, -7.1188432 42.3936208, -7.118685 42.393664, -7.117655 42.393864, -7.1173202 42.3939152, -7.1171981 42.3938436)",,,
75906018,,Urbanización Lastra,residential,,False,False,28.651,"LINESTRING (-7.1195608 42.3938266, -7.1198238 42.3936573)",,,
75906035,,Rúa Pireira,residential,,False,True,8.106,"LINESTRING (-7.109218 42.398718, -7.109288 42.3986666)",,,
75905994,,Rúa da Pitarela,residential,,False,False,132.042,"LINESTRING (-7.1182366 42.3953483, -7.1179724 42.3953874, -7.1176626 42.3954349, -7.117531 42.395482, -7.1174601 42.3955528, -7.117425 42.395627, -7.11741 42.395755, -7.1174406 42.3958925, -7.1174858 42.3961022)",,,
75123973,,Rúa Pitarela,residential,,True,False,59.634,"LINESTRING (-7.1174858 42.3961022, -7.1175694 42.3960777, -7.1177571 42.3960322, -7.1179864 42.3959906, -7.1181889 42.3959861)",,,
75905994,,Rúa da Pitarela,residential,,False,True,132.042,"LINESTRING (-7.1174858 42.3961022, -7.1174406 42.3958925, -7.11741 42.395755, -7.117425 42.395627, -7.1174601 42.3955528, -7.117531 42.395482, -7.1176626 42.3954349, -7.1179724 42.3953874, -7.1182366 42.3953483)",,,
76054576,,Rúa das Covas,residential,30,False,True,102.94,"LINESTRING (-7.1187099 42.3988571, -7.1186487 42.3987716, -7.1185603 42.3987013, -7.1183908 42.398677, -7.118205 42.3986745, -7.118051 42.398695, -7.1177654 42.3988199, -7.1176311 42.3988619)",yes,,
75922532,,Rúa Regato Fontei,residential,,False,True,7.802,"LINESTRING (-7.1166526 42.398839, -7.1165701 42.3988042)",,,
75905977,,Rúa Telesforo Ojea,residential,,False,True,92.694,"LINESTRING (-7.1155912 42.3968879, -7.1152613 42.3965303, -7.1151553 42.3964312, -7.1150441 42.3963273, -7.1149351 42.3962101)",,,
76054581,,Praza Enriqueta Casanova,residential,,False,True,13.535,"LINESTRING (-7.1155912 42.3968879, -7.1156596 42.3968978, -7.1157225 42.3969505)",,,
76667580,,Rúa Frieiría,residential,,True,False,119.00999999999999,"LINESTRING (-7.1155912 42.3968879, -7.115455 42.396938, -7.115327 42.3969478, -7.115205 42.3969354, -7.115082 42.396934, -7.114969 42.3969775, -7.114853 42.397003, -7.1146846 42.3970102, -7.114513 42.3970067, -7.1143655 42.3970146, -7.1141817 42.3969958)",,,
562608436,,Rúa da Costa,residential,,False,True,90.24199999999999,"LINESTRING (-7.1155912 42.3968879, -7.1155043 42.3964406, -7.1154046 42.3963323, -7.1151702 42.3961828)",,,
76054569,,Rúa Santo André,residential,,False,True,29.75,"LINESTRING (-7.1159484 42.3980838, -7.1159924 42.3981779, -7.1159801 42.3982758, -7.1159407 42.3983391)",,,
76054574,,Rúa da Cruz,residential,,False,True,49.925,"LINESTRING (-7.1159484 42.3980838, -7.1161572 42.3981268, -7.116357 42.3981625, -7.116538 42.398193)",,,
138799276,,Rúa Santo André,tertiary,,False,False,58.251,"LINESTRING (-7.1159484 42.3980838, -7.1159568 42.3980311, -7.1159384 42.3978748, -7.1159067 42.39773, -7.1158873 42.3976374, -7.1159361 42.3975733)",,,
75233493,,Praza de Abastos,residential,,False,True,19.545,"LINESTRING (-7.1149351 42.3962101, -7.1150803 42.3961946, -7.1151702 42.3961828)",,,
75905977,,Rúa Telesforo Ojea,residential,,False,False,92.694,"LINESTRING (-7.1149351 42.3962101, -7.1150441 42.3963273, -7.1151553 42.3964312, -7.1152613 42.3965303, -7.1155912 42.3968879)",,,
75905977,,Rúa Telesforo Ojea,residential,,False,True,112.565,"LINESTRING (-7.1149351 42.3962101, -7.1148912 42.3961302, -7.1146726 42.3958668, -7.1141831 42.3953666)",,,
76054621,,Rúa do Toural,residential,,False,False,115.66499999999999,"LINESTRING (-7.1149351 42.3962101, -7.114812 42.3962203, -7.1147504 42.396259, -7.1147305 42.3963068, -7.1147182 42.3963362, -7.1147175 42.3964362, -7.1146907 42.3965521, -7.1146283 42.3966695, -7.1145438 42.3967254, -7.1144251 42.3968151, -7.114295 42.3969012, -7.1141817 42.3969958)",,,
75906035,,Rúa Pireira,residential,,False,False,8.106,"LINESTRING (-7.109288 42.3986666, -7.109218 42.398718)",,,
75906035,,Rúa Pireira,residential,,False,True,198.459,"LINESTRING (-7.109288 42.3986666, -7.1092867 42.3984477, -7.1092947 42.3983002, -7.1094382 42.3979268, -7.1094597 42.397805, -7.1094302 42.3976614, -7.1092033 42.396918)",,,
84150186,,Rúa Felgar,residential,,False,True,11.583,"LINESTRING (-7.1113095 42.3964785, -7.1111741 42.3965077)",,,
75906008,,Rúa Frieiría,residential,,False,False,246.205,"LINESTRING (-7.1113095 42.3964785, -7.1114063 42.3965016, -7.1116906 42.3965066, -7.1120809 42.3964962, -7.1122485 42.3964981, -7.1123417 42.396513, -7.1126683 42.3965853, -7.112964 42.396663, -7.1132745 42.3967403, -7.1135025 42.3968156, -7.1136513 42.3968725, -7.1137351 42.3969027, -7.1140114 42.396974, -7.1141817 42.3969958)",,,
84150201,,Rúa do Felgar,residential,,True,False,268.13599999999997,"LINESTRING (-7.1113095 42.3964785, -7.1121634 42.3962689, -7.1123833 42.3961976, -7.1127132 42.3960777, -7.1128943 42.3959935, -7.1132684 42.3958242, -7.1141831 42.3953666)",,,
75905950,,Rúa Padre Feijoo,residential,,False,False,12.07,"LINESTRING (-7.1158669 42.3960542, -7.1157683 42.3959737)",,,
75905950,,Rúa Padre Feijoo,residential,,False,True,100.65999999999998,"LINESTRING (-7.1158669 42.3960542, -7.1159345 42.3961094, -7.1160123 42.3961728, -7.1161076 42.3962788, -7.1162296 42.3964501, -7.1163463 42.3966452, -7.1163932 42.3967859, -7.1163932 42.3968522)",,,
75905992,,Rúa do Pacibello,residential,,False,True,203.369,"LINESTRING (-7.1158669 42.3960542, -7.1159144 42.3959693, -7.1159245 42.3958628, -7.1159392 42.3957801, -7.116019 42.395698, -7.1161713 42.3956444, -7.116376 42.395578, -7.1163738 42.3953399, -7.116383 42.395254, -7.1164173 42.3952116, -7.116575 42.395108, -7.1165957 42.3950507, -7.1166172 42.3949254, -7.116666 42.394814, -7.1167479 42.3947258, -7.116825 42.39467, -7.116976 42.39459)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,True,9.583,"LINESTRING (-7.1147128 42.3950269, -7.1146316 42.3950888)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,False,76.157,"LINESTRING (-7.1147128 42.3950269, -7.1147867 42.3949769, -7.1149032 42.3948981, -7.11524 42.3946851, -7.1154155 42.3945802)",,,
76667583,,Rúa Padre Feijoo,residential,,True,False,136.441,"LINESTRING (-7.1147128 42.3950269, -7.1147864 42.3950989, -7.1149234 42.3952329, -7.1151178 42.3954211, -7.115602 42.3958321, -7.1157683 42.3959737)",,,
84150201,,Rúa do Felgar,residential,,True,False,16.605,"LINESTRING (-7.1141831 42.3953666, -7.1142718 42.3952324)",,,
75905977,,Rúa Telesforo Ojea,residential,,False,False,112.565,"LINESTRING (-7.1141831 42.3953666, -7.1146726 42.3958668, -7.1148912 42.3961302, -7.1149351 42.3962101)",,,
75934042,,Rúa Telesforo Ojea,residential,,False,False,19.98,"LINESTRING (-7.1141831 42.3953666, -7.1141495 42.3953339, -7.1140946 42.3952923, -7.1140012 42.3952507)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,False,22.314999999999998,"LINESTRING (-7.1140012 42.3952507, -7.1141124 42.3952438, -7.1142718 42.3952324)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,True,95.726,"LINESTRING (-7.1140012 42.3952507, -7.1138688 42.3952598, -7.1128405 42.3953303)",,,
75934042,,Rúa Telesforo Ojea,residential,,False,True,19.98,"LINESTRING (-7.1140012 42.3952507, -7.1140946 42.3952923, -7.1141495 42.3953339, -7.1141831 42.3953666)",,,
33506629,,Rúa Doutor Vila,residential,,True,False,16.89,"LINESTRING (-7.1154155 42.3945802, -7.115285 42.3944628)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,False,72.348,"LINESTRING (-7.1154155 42.3945802, -7.1155558 42.3945061, -7.1157052 42.394436, -7.1159067 42.3943491, -7.116168 42.394243)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,True,76.157,"LINESTRING (-7.1154155 42.3945802, -7.11524 42.3946851, -7.1149032 42.3948981, -7.1147867 42.3949769, -7.1147128 42.3950269)",,,
75233493,,Praza de Abastos,residential,,False,False,19.545,"LINESTRING (-7.1151702 42.3961828, -7.1150803 42.3961946, -7.1149351 42.3962101)",,,
75233493,,Praza de Abastos,residential,,False,True,48.729,"LINESTRING (-7.1151702 42.3961828, -7.1153404 42.3961248, -7.1155483 42.3960361, -7.1156636 42.3960024, -7.1157028 42.3959916)",,,
562608436,,Rúa da Costa,residential,,False,False,90.24199999999999,"LINESTRING (-7.1151702 42.3961828, -7.1154046 42.3963323, -7.1155043 42.3964406, -7.1155912 42.3968879)",,,
75906015,,Urbanización Lastra,residential,,False,True,47.505,"LINESTRING (-7.1198238 42.3936573, -7.1194469 42.3933332)",,,
75906018,,Urbanización Lastra,residential,,False,True,28.651,"LINESTRING (-7.1198238 42.3936573, -7.1195608 42.3938266)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,False,26.063,"LINESTRING (-7.1171981 42.3938436, -7.1174795 42.3937352)",,,
75272258,OU-603,Rúa do Progreso,tertiary,50,False,True,28.855,"LINESTRING (-7.1171981 42.3938436, -7.1168869 42.3939641)",,,
75906013,,Rúa Real,living_street,,False,False,201.662,"LINESTRING (-7.1171981 42.3938436, -7.1173202 42.3939152, -7.117655 42.393864, -7.118685 42.393664, -7.1188432 42.3936208, -7.1190105 42.393568, -7.1191712 42.3935022, -7.1192668 42.3934494, -7.1194469 42.3933332)",,,
