osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel
160521682,False,2,CL-632,Avenida de los Reyes Católicos,primary,30,False,76.851,"LINESTRING (-3.3207222 42.5509363, -3.3207527 42.5510103, -3.3207869 42.5510482, -3.3208171 42.5510831, -3.3208409 42.551108, -3.320994 42.5512321, -3.321294 42.5514755)",,
"[103846950, 532816431]",False,2,SC-BU-5,Avenida de Miranda,tertiary,30,True,99.488,"LINESTRING (-3.3207222 42.5509363, -3.3206018 42.5510088, -3.3205628 42.5510323, -3.3205133 42.551062, -3.3201804 42.5512735, -3.3200685 42.5513449, -3.3199987 42.5513895, -3.3198039 42.5515216)",,
1119454012,False,2,CL-632,Avenida Príncipe de Asturias,primary,30,True,21.914,"LINESTRING (-3.3207222 42.5509363, -3.320732 42.5508749, -3.3207629 42.5507792, -3.320771 42.5507428)",,
45244638,True,1,,Calle las Cortes,residential,20,False,27.207,"LINESTRING (-3.3249661 42.5505766, -3.3249746 42.5508212)",,
685090508,False,,,Calle Santa Ana al Río,living_street,10,True,31.761,"LINESTRING (-3.3250099 42.5516321, -3.324623 42.5516133)",,
"[455378338, 455378333]",True,1,,"['Plaza Santa Casilda', 'Calle las Cortes']",residential,20,False,95.71299999999998,"LINESTRING (-3.3250099 42.5516321, -3.325024 42.5521444, -3.325027 42.5522036, -3.3250188 42.5522163, -3.325001 42.5522169, -3.3246462 42.5521998)",,
"[220546906, 453559966]",True,1,,"['Calle Mayor', 'Plaza Santa Teresa']",residential,20,False,106.065,"LINESTRING (-3.3244232 42.5467952, -3.3244521 42.5468887, -3.324454 42.546914, -3.3244637 42.5472629, -3.3244722 42.5476429, -3.3244718 42.5477465)",,
186019733,False,2,BU-V-5112,Carretera Valdazo,tertiary,30,False,40.659000000000006,"LINESTRING (-3.3243698 42.5457169, -3.3244115 42.5458579, -3.3244532 42.5459988, -3.3244667 42.5460753)",,
452483016,False,,,Plaza Santa Teresa,tertiary,20,False,26.634,"LINESTRING (-3.3243876 42.5467181, -3.3242468 42.5465022)",,
682729445,True,,,Avenida Ventorro,residential,20,False,9.056,"LINESTRING (-3.3243876 42.5467181, -3.3244232 42.5467952)",,
50022149,False,2,BU-V-5113,Carretera Quintanillabón,tertiary,30,False,76.40700000000001,"LINESTRING (-3.3247153 42.5524975, -3.3247137 42.5527436, -3.3247152 42.5527868, -3.3247187 42.5528173, -3.3247325 42.5530953, -3.3247292 42.5531843)",,
160521682,False,2,CL-632,Avenida de los Reyes Católicos,primary,30,False,65.793,"LINESTRING (-3.3247153 42.5524975, -3.324895 42.552615, -3.3249399 42.5526468, -3.3249786 42.5526751, -3.3252848 42.5529141)",,
160521682,False,2,CL-632,Avenida de los Reyes Católicos,primary,30,True,9.254000000000001,"LINESTRING (-3.3247153 42.5524975, -3.3246678 42.5524699, -3.3246241 42.5524485)",,
50054279,True,1,,Calle la Ribera,residential,30,False,102.182,"LINESTRING (-3.3244667 42.5460753, -3.3245267 42.546066, -3.3256185 42.5458959, -3.3256884 42.5458925)",,
186019733,False,2,BU-V-5112,Carretera Valdazo,tertiary,30,True,40.659,"LINESTRING (-3.3244667 42.5460753, -3.3244532 42.5459988, -3.3244115 42.5458579, -3.3243698 42.5457169)",,
654987772,False,2,BU-V-5112,Plaza Santa Teresa,tertiary,30,False,24.976,"LINESTRING (-3.3244667 42.5460753, -3.3244654 42.5461157, -3.3244818 42.5462995)",,
908512853,False,,,Calle la Ribera,residential,30,True,36.874,"LINESTRING (-3.3261352 42.5458531, -3.325841 42.5458753, -3.3256884 42.5458925)",,
50054280,True,1,,Calle Ganaderos,residential,30,False,25.967000000000002,"LINESTRING (-3.3256884 42.5458925, -3.3256491 42.5458389, -3.3255821 42.5456735)",,
908512853,False,,,Calle la Ribera,residential,30,False,36.874,"LINESTRING (-3.3256884 42.5458925, -3.325841 42.5458753, -3.3261352 42.5458531)",,
50054282,True,2,,Calle Rafael Calleja,residential,30,False,90.084,"LINESTRING (-3.3258098 42.5463917, -3.3247664 42.5466475)",,
908512852,False,2,,Calle Rafael Calleja,residential,30,False,9.25,"LINESTRING (-3.3258098 42.5463917, -3.3259166 42.5463647)",,
908194549,True,,,Calle Ganaderos,residential,30,False,56.468999999999994,"LINESTRING (-3.3258098 42.5463917, -3.3257901 42.5463083, -3.3257723 42.5461736, -3.3257455 42.5460737, -3.3256884 42.5458925)",,
68195977,False,1,,Calle los Baños,residential,30,True,20.741,"LINESTRING (-3.3248151 42.5479293, -3.3248105 42.5477428)",,
68195977,False,1,,Calle los Baños,residential,30,False,58.151,"LINESTRING (-3.3248151 42.5479293, -3.3248301 42.548273, -3.3248356 42.548349, -3.3248368 42.5483816, -3.3248397 42.5484166, -3.3248571 42.5484495)",,
186029094,True,,,Calle San Héctor Valdivielso,residential,30,False,47.891999999999996,"LINESTRING (-3.3248151 42.5479293, -3.3249822 42.5476838, -3.3250948 42.5475516)",,
908512852,False,2,,Calle Rafael Calleja,residential,30,True,49.331999999999994,"LINESTRING (-3.3264882 42.5462251, -3.3263588 42.5462577, -3.3259166 42.5463647)",,
50054283,True,1,,Calle San Roque,residential,20,False,21.75,"LINESTRING (-3.325414 42.5530149, -3.3254128 42.5528193)",,
