osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction,lanes,access
305491195,,Calle Antón,residential,False,False,48.501000000000005,,"LINESTRING (-3.9701378 40.6800634, -3.9698494 40.6799025, -3.9699933 40.6797792)",,,
512118078,,Rotonda,secondary,True,False,12.909,40,"LINESTRING (-3.9709826 40.6790198, -3.9709456 40.6790123, -3.9709077 40.6790159, -3.9708742 40.67903, -3.9708502 40.6790526)",roundabout,,
1084418594,,Avenida de la Salud,secondary,False,True,56.414,40,"LINESTRING (-3.9709826 40.6790198, -3.971051 40.6789154, -3.9711972 40.6785407)",,,
132738716,,Calle de las Eras,residential,True,False,35.452,,"LINESTRING (-3.9708502 40.6790526, -3.9707398 40.6790071, -3.9705259 40.6788533)",,,
512118078,,Rotonda,secondary,True,False,12.707,40,"LINESTRING (-3.9708502 40.6790526, -3.9708393 40.6790799, -3.9708424 40.6791084, -3.9708592 40.679134, -3.9708873 40.679153)",roundabout,,
305491194,,Calle Antón,secondary,False,True,11.383,40,"LINESTRING (-3.969112 40.6810962, -3.9692164 40.6810313)",,,
"[305491194, 305589948]",,Calle Antón,secondary,False,False,114.976,40,"LINESTRING (-3.969112 40.6810962, -3.969031 40.6811433, -3.9688453 40.6812442, -3.9687275 40.6813117, -3.9686375 40.6813639, -3.9685849 40.6813971, -3.9684859 40.6814777, -3.9683836 40.6815736, -3.9682853 40.6816786, -3.9682246 40.6817648, -3.9681789 40.6818297)",,,
132653760,,Calle Rondón,residential,True,False,25.058,,"LINESTRING (-3.9710966 40.679114, -3.9713761 40.6790375)",,,
116405537,,Calle Antón,secondary,False,False,59.675,40,"LINESTRING (-3.970578 40.6796432, -3.9701378 40.6800634)",,,
116405537,,Calle Antón,secondary,False,True,60.661,40,"LINESTRING (-3.970578 40.6796432, -3.9706962 40.679505, -3.9707936 40.6793368, -3.9708322 40.6792549, -3.9708873 40.679153)",,,
616461759,,Calle Antón,residential,False,False,62.993,,"LINESTRING (-3.970578 40.6796432, -3.9703021 40.6794788, -3.9703658 40.6794225, -3.9704956 40.6792188)",,,
27577800,,Calle Collado Mediano,residential,False,False,10.027,,"LINESTRING (-3.9674134 40.6830438, -3.9673157 40.6829924)",,,
27577800,,Calle Collado Mediano,residential,False,True,63.554,,"LINESTRING (-3.9674134 40.6830438, -3.9675075 40.6830771, -3.9681243 40.6832323)",,,
978826646,,Calle Antón,secondary,False,True,44.674,40,"LINESTRING (-3.9674134 40.6830438, -3.9674482 40.6829898, -3.9676432 40.6826818)",,,
1084418593,,Avenida de la Salud,secondary,False,True,8.984,40,"LINESTRING (-3.9711972 40.6785407, -3.9712326 40.6784645)",,,
83194124,,Travesía de Madrid,residential,True,False,49.932,,"LINESTRING (-3.9711972 40.6785407, -3.970774 40.6785751, -3.9706328 40.678642)",,,
1084418594,,Avenida de la Salud,secondary,False,False,56.414,40,"LINESTRING (-3.9711972 40.6785407, -3.971051 40.6789154, -3.9709826 40.6790198)",,,
116405537,,Calle Antón,secondary,False,True,10.662,40,"LINESTRING (-3.9700783 40.680148, -3.9701378 40.6800634)",,,
116405537,,Calle Antón,secondary,False,False,124.22,40,"LINESTRING (-3.9700783 40.680148, -3.9697326 40.6805734, -3.9695879 40.6807943, -3.9694462 40.6809132, -3.9692164 40.6810313)",,,
27603859,,Camino de Alpedrete,residential,False,True,107.548,,"LINESTRING (-3.9727555 40.6771658, -3.9728522 40.6771386, -3.97371 40.6769047, -3.9739564 40.6768403)",,,
132653727,,Calle de Alpedrete,residential,False,False,28.162,,"LINESTRING (-3.9727555 40.6771658, -3.9726872 40.6773026, -3.9726374 40.6774027)",,,
166666764,,Calle de la Valleja,residential,False,True,44.257999999999996,,"LINESTRING (-3.9727555 40.6771658, -3.9727373 40.6769658, -3.9727004 40.6768553, -3.9726564 40.6767787)",,,
27603859,,Camino de Alpedrete,residential,False,False,78.736,,"LINESTRING (-3.9771191 40.6751571, -3.9768639 40.6752607, -3.9766296 40.6753685, -3.9763421 40.6755453)",,,
802233004,,Camino de Alpedrete,residential,True,False,32.833,,"LINESTRING (-3.9771191 40.6751571, -3.9774044 40.6750874, -3.9774833 40.6750552)",,,
"[27603708, 132527757]",,"['Calle de Praduelos', 'Calle de la Tejera']",residential,False,False,292.14300000000003,,"LINESTRING (-3.9763421 40.6755453, -3.9771201 40.6761555, -3.9781745 40.6769611, -3.977749 40.6775177)",,,
27603859,,Camino de Alpedrete,residential,False,False,68.22300000000001,,"LINESTRING (-3.9763421 40.6755453, -3.9760769 40.6757631, -3.9757762 40.6759834)",,,
27603859,,Camino de Alpedrete,residential,False,True,78.736,,"LINESTRING (-3.9763421 40.6755453, -3.9766296 40.6753685, -3.9768639 40.6752607, -3.9771191 40.6751571)",,,
166666764,,Calle de la Valleja,residential,False,False,18.803,,"LINESTRING (-3.9703477 40.6752937, -3.9704177 40.67536, -3.970489 40.6754245)",,,
298238740,,Calle de la Valleja,residential,True,False,67.516,,"LINESTRING (-3.9703477 40.6752937, -3.9701562 40.6750069, -3.9701033 40.6748207, -3.9700769 40.6747276)",,,
166666764,,Calle de la Valleja,residential,False,True,12.707,,"LINESTRING (-3.9708097 40.6757059, -3.9707074 40.675622)",,,
166666764,,Calle de la Valleja,residential,False,False,68.67699999999999,,"LINESTRING (-3.9708097 40.6757059, -3.9708545 40.6757238, -3.9714465 40.675938, -3.9715317 40.6759881)",,,
298458257,,Calle de la Valleja,residential,False,False,115.396,,"LINESTRING (-3.9708097 40.6757059, -3.9702181 40.6758445, -3.9701457 40.6758132, -3.9701624 40.6756314, -3.970489 40.6754245)",,,
132653737,,Calle del Barrio de Arriba,residential,True,False,28.157,,"LINESTRING (-3.9728539 40.6792279, -3.9729746 40.679464)",,,
556544188,,Calle Roseles,residential,False,True,24.844,,"LINESTRING (-3.9728539 40.6792279, -3.9730432 40.6790567)",,,
82314454,,Calle de Madrid,residential,True,False,25.166,,"LINESTRING (-3.9705259 40.6788533, -3.9706328 40.678642)",,,
132738716,,Calle de las Eras,residential,True,False,102.767,,"LINESTRING (-3.9705259 40.6788533, -3.9703031 40.6788511, -3.9693203 40.6787293)",,,
179061255,,Calle Vía del Berrocal,residential,False,False,85.06500000000001,,"LINESTRING (-3.9663893 40.6802385, -3.9664695 40.680321, -3.9666735 40.6805066, -3.9667638 40.6806277, -3.9668113 40.6807649, -3.9668129 40.6808313, -3.9668077 40.6809047)",,,
511895893,,,residential,True,False,7.259,,"LINESTRING (-3.9663893 40.6802385, -3.9664172 40.6802136, -3.9664278 40.680182)",roundabout,,
132527770,,,residential,True,False,16.336,,"LINESTRING (-3.9666134 40.681127, -3.9665855 40.6811057, -3.9665484 40.6810956, -3.966509 40.6810985, -3.9664752 40.6811141, -3.966455 40.6811363)",roundabout,,
179061255,,Calle Vía del Berrocal,residential,False,True,29.732,,"LINESTRING (-3.9666134 40.681127, -3.9667031 40.6810414, -3.9668077 40.6809047)",,,
132527770,,,residential,True,False,6.3149999999999995,,"LINESTRING (-3.9665171 40.6812292, -3.9665546 40.6812297, -3.966589 40.6812186)",roundabout,,
1084418595,,Avenida de la Salud,secondary,False,False,15.34,40,"LINESTRING (-3.9712931 40.6783344, -3.9712326 40.6784645)",,,
1084418597,,Avenida de la Salud,secondary,False,True,41.713,40,"LINESTRING (-3.9712931 40.6783344, -3.9712973 40.6782226, -3.9712754 40.6781432, -3.9712185 40.678059, -3.9711403 40.6779946)",,,
27565909,,Calle Peñuela,residential,True,False,60.54,,"LINESTRING (-3.972009 40.6786701, -3.9719084 40.6786043, -3.9718001 40.6785533, -3.9716645 40.6785435, -3.9714642 40.678529, -3.9713983 40.6785045, -3.9713654 40.6784793)",,,
1012096166,,Calle Peñuela,residential,False,True,21.0,,"LINESTRING (-3.972009 40.6786701, -3.9720187 40.6786298, -3.9720825 40.6785696, -3.9721204 40.6785836, -3.9721601 40.6785593)",,,
27565909,,Calle Peñuela,residential,True,False,17.349,,"LINESTRING (-3.9721581 40.6787776, -3.972009 40.6786701)",,,
556543328,,Travesía Cerrillo,residential,True,False,75.057,,"LINESTRING (-3.9721581 40.6787776, -3.9723259 40.6785915, -3.9724269 40.6784178, -3.9724263 40.6783581, -3.9722729 40.6781954)",,,
132653727,,Calle de Alpedrete,residential,False,True,28.162,,"LINESTRING (-3.9726374 40.6774027, -3.9726872 40.6773026, -3.9727555 40.6771658)",,,
132738706,,Calle de Alpedrete,residential,False,False,40.71,,"LINESTRING (-3.9726374 40.6774027, -3.9726194 40.677533, -3.9726312 40.6776734, -3.9726592 40.6777654)",,,
27565910,,Calle de Galeno,residential,True,False,109.676,,"LINESTRING (-3.9714028 40.677701, -3.9715016 40.6776557, -3.9717201 40.6775979, -3.9724606 40.6774539, -3.9726374 40.6774027)",,,
565210550,,Calle Cortés,residential,True,False,109.42099999999999,,"LINESTRING (-3.9714028 40.677701, -3.9715196 40.677809, -3.9725352 40.678155)",,,
132738705,,Calle de Alpedrete,residential,False,False,29.816,,"LINESTRING (-3.9730666 40.6786154, -3.9731591 40.6788742)",,,
27565911,,Calle del Cerrillo,residential,True,False,61.625,,"LINESTRING (-3.9730666 40.6786154, -3.9727585 40.6783514, -3.9725178 40.6782657)",,,
132738706,,Calle de Alpedrete,residential,False,True,100.749,,"LINESTRING (-3.9730666 40.6786154, -3.9727388 40.6778763, -3.9726592 40.6777654)",,,
166666757,,Avenida de la Salud,secondary,False,True,9.55,40,"LINESTRING (-3.9693637 40.6762798, -3.9693729 40.6761942)",,,
1084418597,,Avenida de la Salud,secondary,False,False,142.358,40,"LINESTRING (-3.9693637 40.6762798, -3.9693686 40.6763069, -3.9693804 40.6763655, -3.969422 40.6764985, -3.9694608 40.6765673, -3.9695446 40.6766926, -3.9696588 40.6768395, -3.9698102 40.6770169, -3.9699085 40.6771363, -3.9700301 40.6772534, -3.9701935 40.6773697)",,,
132738715,,Calle de las Bellas Vistas,residential,False,False,11.931,,"LINESTRING (-3.9673613 40.6778094, -3.9673139 40.6779105)",,,
27565915,,Calle de las Bellas Vistas,residential,True,False,78.277,,"LINESTRING (-3.9673613 40.6778094, -3.9675431 40.6775651, -3.9679453 40.6772714)",,,
82315849,,Calle de los Morales,residential,True,False,263.354,,"LINESTRING (-3.9673613 40.6778094, -3.9687169 40.6778336, -3.9691921 40.677912, -3.9697735 40.6779602, -3.9704681 40.677991)",,,
132738715,,Calle de las Bellas Vistas,residential,False,True,11.931,,"LINESTRING (-3.9673139 40.6779105, -3.9673613 40.6778094)",,,
132738715,,Calle de las Bellas Vistas,residential,False,False,36.559,,"LINESTRING (-3.9673139 40.6779105, -3.9672877 40.6779783, -3.9671553 40.6782161)",,,
298238742,,Calle de las Eras,residential,False,True,69.546,,"LINESTRING (-3.9673139 40.6779105, -3.9671476 40.6778599, -3.9669475 40.6778354, -3.9665047 40.6778322)",,,
132738703,,Calle Roseles,residential,True,False,38.2,,"LINESTRING (-3.9724043 40.6792699, -3.9728539 40.6792279)",,,
"[132653752, 27565909]",,"['Plaza de la Constitución', 'Calle Peñuela']",residential,True,False,58.613,,"LINESTRING (-3.9724043 40.6792699, -3.9722968 40.6790757, -3.9722351 40.6789657, -3.9721581 40.6787776)",,,
27566060,,Plaza de la Constitución,residential,True,False,30.287,,"LINESTRING (-3.9720465 40.6792802, -3.9721923 40.6792865, -3.9724043 40.6792699)",,,
133471219,,Calle de la Iglesia,residential,True,False,68.174,,"LINESTRING (-3.9720465 40.6792802, -3.9719361 40.6795434, -3.9719307 40.679701, -3.972008 40.6798704)",,,
"[132653760, 27566060]",,"['Plaza de la Constitución', 'Calle Rondón']",residential,True,False,39.575,,"LINESTRING (-3.9716215 40.6792269, -3.9718174 40.6792176, -3.9719669 40.679209, -3.9720465 40.6792802)",,,
132653760,,Calle Rondón,residential,True,False,29.526,,"LINESTRING (-3.9713761 40.6790375, -3.9716215 40.6792269)",,,
82314456,,Travesía de la Peñuela,residential,True,False,69.104,,"LINESTRING (-3.9713761 40.6790375, -3.9715934 40.6789831, -3.9717565 40.6788986, -3.972009 40.6786701)",,,
27565924,,Travesía de las Eras,residential,False,False,140.53,,"LINESTRING (-3.9684072 40.6783879, -3.967807 40.6795669)",,,
132738716,,Calle de las Eras,residential,True,False,106.39,,"LINESTRING (-3.9684072 40.6783879, -3.9675216 40.6779977, -3.9673139 40.6779105)",,,
27565924,,Travesía de las Eras,residential,False,True,140.53,,"LINESTRING (-3.967807 40.6795669, -3.9684072 40.6783879)",,,
27565927,,Calle de las Cañadillas,residential,False,False,182.823,,"LINESTRING (-3.9689208 40.6786107, -3.9681516 40.6801479)",,,
132738716,,Calle de las Eras,residential,True,False,49.896,,"LINESTRING (-3.9689208 40.6786107, -3.9684072 40.6783879)",,,
132738711,,Calle de la Iglesia,residential,True,False,82.841,,"LINESTRING (-3.9722792 40.6803112, -3.9723995 40.6804972, -3.9726715 40.6809177, -3.9727146 40.680979)",,,
305491194,,Calle Antón,secondary,False,False,11.383,40,"LINESTRING (-3.9692164 40.6810313, -3.969112 40.6810962)",,,
116405537,,Calle Antón,secondary,False,True,124.22,40,"LINESTRING (-3.9692164 40.6810313, -3.9694462 40.6809132, -3.9695879 40.6807943, -3.9697326 40.6805734, -3.9700783 40.680148)",,,
132738707,,Calle de la Cruz,residential,True,False,94.82,,"LINESTRING (-3.9692164 40.6810313, -3.9693639 40.681094, -3.96992 40.6810751, -3.9703035 40.6809924)",,,
166666755,,Avenida de Salvador Sánchez Frascuelo,residential,True,False,55.481,,"LINESTRING (-3.9692164 40.6810313, -3.969147 40.680965, -3.9688314 40.6806637, -3.9688072 40.6806406)",,,
27566074,,Travesía de la Cruz,residential,True,False,52.852,,"LINESTRING (-3.9703035 40.6809924, -3.9702627 40.6805181)",,,
132653729,,Calle de la Cruz,residential,True,False,58.428,,"LINESTRING (-3.9703035 40.6809924, -3.9703825 40.6809795, -3.9709753 40.6810951)",,,
27566076,,Calle Juncarejo,residential,False,False,85.36,,"LINESTRING (-3.9765385 40.6819408, -3.9755675 40.6817238)",,,
27566108,,Calle del Barrio de Arriba,residential,False,False,72.599,,"LINESTRING (-3.9765385 40.6819408, -3.9768795 40.6813413)",,,
510920122,,Glorieta del Caño,residential,False,False,10.954,,"LINESTRING (-3.972822 40.6810239, -3.9729368 40.68107)",,,
132527764,,Glorieta del Caño,residential,True,False,12.062,,"LINESTRING (-3.972822 40.6810239, -3.9728516 40.6809997, -3.972857 40.6809633, -3.9728448 40.6809418, -3.9728293 40.6809318)",roundabout,,
27604033,,Calle de Marcelino Reyero,residential,False,True,19.005,,"LINESTRING (-3.973245 40.6825988, -3.9730197 40.6826036)",,,
521671957,,Calle de Marcelino Reyero,residential,True,False,102.406,,"LINESTRING (-3.973245 40.6825988, -3.9744539 40.6826868)",,,
510920127,,Calle de la Fuente,residential,True,False,13.601,,"LINESTRING (-3.9726967 40.6796207, -3.9725786 40.6795374)",,,
27566101,,Calle Roseles,residential,False,False,53.964,,"LINESTRING (-3.9734295 40.6783563, -3.9734539 40.678512, -3.9735162 40.6788371)",,,
306061465,,Calle Roseles,residential,False,True,17.794,,"LINESTRING (-3.9732497 40.6790896, -3.9730432 40.6790567)",,,
132653754,,Travesía Roseles,residential,True,False,35.993,,"LINESTRING (-3.9732497 40.6790896, -3.9733666 40.6789892, -3.9735162 40.6788371)",,,
132653738,,Calle del Barrio de Arriba,residential,True,False,13.616,,"LINESTRING (-3.97333 40.679368, -3.9734835 40.679406)",,,
132653754,,Travesía Roseles,residential,True,False,31.689,,"LINESTRING (-3.97333 40.679368, -3.9732497 40.6790896)",,,
27566108,,Calle del Barrio de Arriba,residential,False,False,87.62,,"LINESTRING (-3.975 40.6793976, -3.9744373 40.6793428, -3.9741969 40.6793478, -3.9739662 40.6793598)",,,
27566108,,Calle del Barrio de Arriba,residential,False,True,38.857,,"LINESTRING (-3.975 40.6793976, -3.9753053 40.6794753, -3.9754257 40.6795276)",,,
802162661,,Calle del Barrio de Arriba,residential,False,False,47.831999999999994,,"LINESTRING (-3.975 40.6793976, -3.9750751 40.6796889, -3.9751989 40.6797836)",,,
27566108,,Calle del Barrio de Arriba,residential,False,True,87.62,,"LINESTRING (-3.9739662 40.6793598, -3.9741969 40.6793478, -3.9744373 40.6793428, -3.975 40.6793976)",,,
27603664,,Calle Roseles,residential,True,False,61.562999999999995,,"LINESTRING (-3.9739662 40.6793598, -3.9740612 40.6792882, -3.9741839 40.6790104, -3.9739988 40.6789355)",,,
132738711,,Calle de la Iglesia,residential,True,False,54.087,,"LINESTRING (-3.972008 40.6798704, -3.9722792 40.6803112)",,,
27566110,,Calle de la Huerta,residential,True,False,46.806000000000004,,"LINESTRING (-3.972008 40.6798704, -3.9719659 40.6799129, -3.9715205 40.6800584)",,,
169121194,,Travesía de la Cruz,residential,True,False,43.993,,"LINESTRING (-3.9702627 40.6805181, -3.9700783 40.680148)",,,
27566110,,Calle de la Huerta,residential,True,False,28.239,,"LINESTRING (-3.9715205 40.6800584, -3.9712296 40.6801842)",,,
27566113,,Calle del Mesón,residential,True,False,6.865,,"LINESTRING (-3.971848 40.6813053, -3.9718904 40.6812526)",,,
"[132527768, 132653729]",,Calle de la Cruz,residential,True,False,31.087,,"LINESTRING (-3.971848 40.6813053, -3.9719287 40.6813249, -3.9721545 40.6813566, -3.972207 40.6813671)",,,
132527742,,Calle Covadonga,residential,True,False,70.12,,"LINESTRING (-3.9693203 40.6787293, -3.9690342 40.6793214)",,,
132738716,,Calle de las Eras,residential,True,False,36.253,,"LINESTRING (-3.9693203 40.6787293, -3.9691131 40.678679, -3.9689208 40.6786107)",,,
354297745,,Calle Covadonga,residential,False,True,11.383,,"LINESTRING (-3.9685211 40.6805368, -3.9685811 40.6804451)",,,
"[354297744, 166666756]",,Avenida de Salvador Sánchez Frascuelo,residential,True,False,23.71,,"LINESTRING (-3.9685211 40.6805368, -3.9685819 40.6806069, -3.9686902 40.6807068)",,,
27566118,,Calle Saliente,residential,False,False,120.102,,"LINESTRING (-3.9716815 40.6760831, -3.9709019 40.676987)",,,
166666764,,Calle de la Valleja,residential,False,False,51.847,,"LINESTRING (-3.9716815 40.6760831, -3.9721689 40.6763673)",,,
166666764,,Calle de la Valleja,residential,False,True,16.467,,"LINESTRING (-3.9716815 40.6760831, -3.9715317 40.6759881)",,,
27566118,,Calle Saliente,residential,False,True,120.102,,"LINESTRING (-3.9709019 40.676987, -3.9716815 40.6760831)",,,
166666764,,Calle de la Valleja,residential,False,False,16.467,,"LINESTRING (-3.9715317 40.6759881, -3.9716815 40.6760831)",,,
166666764,,Calle de la Valleja,residential,False,True,68.67699999999999,,"LINESTRING (-3.9715317 40.6759881, -3.9714465 40.675938, -3.9708545 40.6757238, -3.9708097 40.6757059)",,,
166666759,,Calle Talavera de la Reina,residential,False,False,40.009,,"LINESTRING (-3.9689982 40.6753106, -3.9690321 40.6755291, -3.9690833 40.6756634)",,,
166666772,,,residential,True,False,18.803,,"LINESTRING (-3.9689982 40.6753106, -3.9690242 40.6753029, -3.9690455 40.6752893, -3.9690598 40.6752712, -3.9690655 40.6752505, -3.9690621 40.6752295, -3.9690498 40.6752105, -3.9690301 40.6751956, -3.969005 40.6751864)",roundabout,,
305491780,M-608,Calle de España,trunk,True,False,41.498000000000005,40,"LINESTRING (-3.9691206 40.6758032, -3.9690637 40.6758566, -3.9689492 40.6759585, -3.9688489 40.6760423, -3.9688024 40.6760877)",,,
27566145,,Calle del Becerril,residential,True,False,14.133,,"LINESTRING (-3.9709753 40.6810951, -3.9710901 40.6811877)",,,
132653729,,Calle de la Cruz,residential,True,False,77.22,,"LINESTRING (-3.9709753 40.6810951, -3.9717631 40.6812877, -3.971848 40.6813053)",,,
27566145,,Calle del Becerril,residential,True,False,83.679,,"LINESTRING (-3.9725381 40.6825295, -3.9728027 40.6832548)",,,
306061448,,Calle del Becerril,residential,False,False,47.157,,"LINESTRING (-3.9725381 40.6825295, -3.9721217 40.6828126)",,,
27566146,,Calle de Cerquillas del Raso,residential,False,False,113.662,,"LINESTRING (-3.9721317 40.6820457, -3.9709833 40.6825809)",,,
27566145,,Calle del Becerril,residential,True,False,64.428,,"LINESTRING (-3.9721317 40.6820457, -3.9723498 40.6822301, -3.9725381 40.6825295)",,,
27566146,,Calle de Cerquillas del Raso,residential,False,False,89.572,,"LINESTRING (-3.9709833 40.6825809, -3.9700076 40.6828994)",,,
27566146,,Calle de Cerquillas del Raso,residential,False,True,113.662,,"LINESTRING (-3.9709833 40.6825809, -3.9721317 40.6820457)",,,
179061258,,Calle de Cerquillas,residential,False,False,59.21,,"LINESTRING (-3.9709833 40.6825809, -3.970716 40.6820885)",,,
27566146,,Calle de Cerquillas del Raso,residential,False,False,17.645,,"LINESTRING (-3.9700076 40.6828994, -3.9698268 40.6829793)",,,
27566146,,Calle de Cerquillas del Raso,residential,False,True,89.572,,"LINESTRING (-3.9700076 40.6828994, -3.9709833 40.6825809)",,,
179061286,,Calle de Cerquillas del Raso,residential,False,False,84.445,,"LINESTRING (-3.9700076 40.6828994, -3.9692643 40.6828582, -3.9692103 40.6830481)",,,
318891936,,Calle Antón,secondary,False,True,104.966,40,"LINESTRING (-3.9676432 40.6826818, -3.9681789 40.6818297)",,,
27566146,,Calle de Cerquillas del Raso,residential,False,True,49.762,,"LINESTRING (-3.9676432 40.6826818, -3.9677278 40.6827016, -3.968207 40.682814)",,,
978826646,,Calle Antón,secondary,False,False,44.674,40,"LINESTRING (-3.9676432 40.6826818, -3.9674482 40.6829898, -3.9674134 40.6830438)",,,
27566145,,Calle del Becerril,residential,True,False,24.848,,"LINESTRING (-3.9716698 40.6816697, -3.9718887 40.6818193)",,,
837818477,,Travesía del Concejo,residential,True,False,28.988,,"LINESTRING (-3.9716698 40.6816697, -3.9715576 40.6817435, -3.9714074 40.6818381)",,,
27566147,,Travesía del Concejo,residential,False,True,64.609,,"LINESTRING (-3.970716 40.6820885, -3.9714074 40.6818381)",,,
179061258,,Calle de Cerquillas,residential,False,True,59.21,,"LINESTRING (-3.970716 40.6820885, -3.9709833 40.6825809)",,,
27566147,,Travesía del Concejo,residential,False,False,132.58999999999997,,"LINESTRING (-3.970716 40.6820885, -3.9704876 40.6821121, -3.9696248 40.6820855, -3.9691503 40.6820394)",,,
27603908,,Calle de la Ermita,residential,True,False,9.692,,"LINESTRING (-3.9681789 40.6818297, -3.9680821 40.6817827)",,,
318891936,,Calle Antón,secondary,False,False,104.966,40,"LINESTRING (-3.9681789 40.6818297, -3.9676432 40.6826818)",,,
27566147,,Travesía del Concejo,residential,False,True,62.283,,"LINESTRING (-3.9681789 40.6818297, -3.9682838 40.6818778, -3.9684819 40.6819685, -3.9688624 40.6820111)",,,
"[305491194, 305589948]",,Calle Antón,secondary,False,True,114.976,40,"LINESTRING (-3.9681789 40.6818297, -3.9682246 40.6817648, -3.9682853 40.6816786, -3.9683836 40.6815736, -3.9684859 40.6814777, -3.9685849 40.6813971, -3.9686375 40.6813639, -3.9687275 40.6813117, -3.9688453 40.6812442, -3.969031 40.6811433, -3.969112 40.6810962)",,,
132527775,,,residential,True,False,16.915,,"LINESTRING (-3.9727593 40.6833301, -3.9727689 40.6833803, -3.9728046 40.6834232, -3.9728602 40.6834513)",roundabout,,
27566146,,Calle de Cerquillas del Raso,residential,False,False,66.377,,"LINESTRING (-3.9692103 40.6830481, -3.9684588 40.6828704)",,,
27566146,,Calle de Cerquillas del Raso,residential,False,True,52.545,,"LINESTRING (-3.9692103 40.6830481, -3.9698268 40.6829793)",,,
132527744,,Calle Lavadero,residential,False,True,48.709,,"LINESTRING (-3.9692103 40.6830481, -3.9691028 40.6834785)",,,
179061286,,Calle de Cerquillas del Raso,residential,False,True,84.445,,"LINESTRING (-3.9692103 40.6830481, -3.9692643 40.6828582, -3.9700076 40.6828994)",,,
328473555,M-608,Calle de España,trunk,False,False,57.37,50,"LINESTRING (-3.967491 40.6770933, -3.9670131 40.6774605)",,,
328473555,M-608,Calle de España,trunk,False,True,73.298,50,"LINESTRING (-3.967491 40.6770933, -3.9678387 40.6768291, -3.9681012 40.6766239)",,,
27566193,,Calle de Matacerquillas,residential,False,True,78.424,,"LINESTRING (-3.9670131 40.6774605, -3.9663702 40.6769509)",,,
328473555,M-608,Calle de España,trunk,False,True,57.37,50,"LINESTRING (-3.9670131 40.6774605, -3.967491 40.6770933)",,,
328473555,M-608,Calle de España,trunk,False,False,53.476,50,"LINESTRING (-3.9670131 40.6774605, -3.9669092 40.6775318, -3.9668369 40.6775736, -3.9667685 40.6776092, -3.9666961 40.6776418, -3.9666411 40.6776631, -3.9665607 40.6776916, -3.9664816 40.6777161)",,,
27566206,,Calle de Matarrubia,residential,False,False,46.858,,"LINESTRING (-3.9754257 40.6795276, -3.9757406 40.6791804)",,,
132653732,,Calle de la Morera,residential,False,False,34.294,,"LINESTRING (-3.9754257 40.6795276, -3.9751989 40.6797836)",,,
27566108,,Calle del Barrio de Arriba,residential,False,False,38.857,,"LINESTRING (-3.9754257 40.6795276, -3.9753053 40.6794753, -3.975 40.6793976)",,,
27566108,,Calle del Barrio de Arriba,residential,False,True,99.42099999999999,,"LINESTRING (-3.9754257 40.6795276, -3.9754909 40.6796317, -3.9763256 40.6800855)",,,
132527775,,,residential,True,False,18.909000000000002,,"LINESTRING (-3.9730025 40.6834422, -3.9730557 40.6834023, -3.9730792 40.6833486, -3.973068 40.6832925)",roundabout,,
27577800,,Calle Collado Mediano,residential,False,False,86.932,,"LINESTRING (-3.9691028 40.6834785, -3.9681243 40.6832323)",,,
132527744,,Calle Lavadero,residential,False,False,48.709,,"LINESTRING (-3.9691028 40.6834785, -3.9692103 40.6830481)",,,
27566147,,Travesía del Concejo,residential,False,True,10.716,,"LINESTRING (-3.9688624 40.6820111, -3.9689886 40.6820224)",,,
