osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,lanes,ref
79193267,Camino de la Barca,residential,False,False,133.40099999999998,"LINESTRING (-3.2590649 40.5688762, -3.2591099 40.5688669, -3.2591771 40.568853, -3.2594415 40.5687894, -3.259946 40.5686221, -3.2602388 40.5685852, -3.2605366 40.5686098, -3.2605749 40.5686148)",,,,
79193278,Plaza de la Barca,residential,True,False,25.461,"LINESTRING (-3.2590649 40.5688762, -3.2590448 40.5688211, -3.2590029 40.5687735, -3.2589434 40.5687383, -3.2588724 40.5687191)",roundabout,,,
79193204,,residential,False,True,82.971,"LINESTRING (-3.263124 40.5667138, -3.2624225 40.5672361)",,,,
112089086,,residential,True,False,51.852,"LINESTRING (-3.263124 40.5667138, -3.263539 40.5663702)",,,,
461944648,Calle Pobos,residential,False,True,31.179,"LINESTRING (-3.263124 40.5667138, -3.2628511 40.566525)",,,,
461944648,Calle Pobos,residential,False,False,34.6,"LINESTRING (-3.263124 40.5667138, -3.2632374 40.5667891, -3.2634324 40.5669186)",,,,
79193275,Calle Peñalara,residential,False,True,74.466,"LINESTRING (-3.2577311 40.5712844, -3.2582459 40.5717838, -3.2582746 40.5718117)",,,,
112089086,,residential,True,False,12.663,"LINESTRING (-3.2644366 40.5651211, -3.2645022 40.5650187)",,,,
461944638,Calle Nardo,residential,False,True,43.805,"LINESTRING (-3.2644366 40.5651211, -3.2649051 40.56529)",,,,
79193192,Plaza del General Vives,living_street,True,False,20.071,"LINESTRING (-3.2639858 40.5684651, -3.264152 40.5685941)",,,,
79193247,Calle la Ermita,residential,True,False,54.357,"LINESTRING (-3.2639858 40.5684651, -3.2639578 40.5684973, -3.2636048 40.568859)",,,,
79193202,Calle Los Olmos,residential,False,True,12.669,"LINESTRING (-3.2604697 40.5679646, -3.260362 40.5678853)",,,,
79193197,Paseo de las Acacias,residential,True,False,140.566,"LINESTRING (-3.2604697 40.5679646, -3.2615556 40.5670298, -3.2615717 40.5670174)",,,,
79193202,Calle Los Olmos,residential,False,False,57.623,"LINESTRING (-3.2604697 40.5679646, -3.2605039 40.5679917, -3.2608913 40.5682982, -3.2609422 40.5683384)",,,,
1032063257,Calle de la Iglesia,residential,True,False,53.555,"LINESTRING (-3.2633297 40.5680197, -3.2628653 40.5683476)",,,,
79193265,Calle Trinidad Tortuero,residential,True,False,53.236,"LINESTRING (-3.2633297 40.5680197, -3.2637146 40.5682974, -3.2638099 40.5683189)",,,,
79193234,Calle Libertad,residential,True,False,84.514,"LINESTRING (-3.2623521 40.5682468, -3.2622388 40.5679304, -3.2621514 40.5677193, -3.2620265 40.567531)",,,,
461956643,Camino de la Barca,residential,False,False,44.832,"LINESTRING (-3.2623521 40.5682468, -3.2626025 40.5683066, -3.2628653 40.5683476)",,,,
461956643,Camino de la Barca,residential,False,True,160.60100000000003,"LINESTRING (-3.2623521 40.5682468, -3.2621355 40.568328, -3.2619635 40.5684244, -3.2618107 40.5685101, -3.2614932 40.5685814, -3.2607605 40.5686393, -3.2605749 40.5686148)",,,,
104207462,Calle Trinidad Tortuero,residential,True,False,80.862,"LINESTRING (-3.2648113 40.5690993, -3.2641504 40.5686426, -3.264152 40.5685941)",,,,
794802830,Carretera de Alovera,tertiary,False,False,103.296,"LINESTRING (-3.2648113 40.5690993, -3.2651398 40.5686694, -3.2653716 40.5683364, -3.2654097 40.5682894)",,,,
794802830,Carretera de Alovera,tertiary,False,True,42.798,"LINESTRING (-3.2648113 40.5690993, -3.2647258 40.5691925, -3.2646094 40.5692857, -3.2644503 40.5693618)",,,,
112089081,Avenida del Ferrocarril,residential,True,False,66.15,"LINESTRING (-3.2588666 40.5667951, -3.2584011 40.5672735)",,,1,
79193202,Calle Los Olmos,residential,False,False,104.90499999999999,"LINESTRING (-3.2588666 40.5667951, -3.258912 40.5668299, -3.259676 40.5674157, -3.2597407 40.5674653)",,,,
79193205,,tertiary,True,False,9.747,"LINESTRING (-3.2625102 40.5716467, -3.2625678 40.5716446, -3.2626217 40.5716289)",roundabout,,,
105821274,Calle Río Tajo,residential,True,False,37.242000000000004,"LINESTRING (-3.2625102 40.5716467, -3.2625232 40.5716729, -3.2625277 40.571702, -3.2625252 40.5717324, -3.2625031 40.5717977, -3.2624236 40.571967)",,,,
105656410,Avenida del Agricultor,residential,False,False,35.489,"LINESTRING (-3.2660918 40.5694516, -3.2659363 40.5697481)",,,,
105656410,Avenida del Agricultor,residential,False,True,33.166,"LINESTRING (-3.2660918 40.5694516, -3.2662384 40.5691749)",,,,
105821329,,residential,False,False,44.526,"LINESTRING (-3.2660918 40.5694516, -3.2656552 40.5692272)",,,,
79193289,Calle Segovia,residential,False,True,57.326,"LINESTRING (-3.2628207 40.5656762, -3.2623272 40.5653223)",,,,
79193186,Paseo de las Acacias,residential,True,False,66.857,"LINESTRING (-3.2628207 40.5656762, -3.2623458 40.5660999, -3.2623076 40.566134)",,,,
79193245,Avenida de Torrelaguna,tertiary,False,False,9.506,"LINESTRING (-3.2652936 40.5654588, -3.2653068 40.5653739)",,,,
79193245,Avenida de Torrelaguna,tertiary,False,True,36.105000000000004,"LINESTRING (-3.2652936 40.5654588, -3.2652552 40.5656505, -3.2652402 40.5657808)",,,,
79193285,Calle Comendador,residential,True,False,77.312,"LINESTRING (-3.2652936 40.5654588, -3.2653808 40.5654589, -3.2654611 40.5654038, -3.2657642 40.5649078)",,,,
79193283,Calle Ocejón,residential,False,True,89.529,"LINESTRING (-3.2594556 40.5710681, -3.2587916 40.5704405)",,50,,
79193215,Calle Mulhacén,residential,False,False,63.534,"LINESTRING (-3.2594556 40.5710681, -3.2593908 40.571109, -3.2588772 40.5714334)",,,,
79193215,Calle Mulhacén,residential,False,True,54.488,"LINESTRING (-3.2594556 40.5710681, -3.2595068 40.5710371, -3.2599602 40.5707628)",,,,
79193283,Calle Ocejón,residential,False,False,50.922999999999995,"LINESTRING (-3.2594556 40.5710681, -3.2595123 40.571122, -3.2598319 40.5714259)",,50,,
79193195,Calle Aneto,residential,False,True,66.88300000000001,"LINESTRING (-3.2572842 40.5716564, -3.2577417 40.5720961, -3.2577752 40.5721283)",,,,
79193257,Calle Río Ebro,residential,False,False,24.266,"LINESTRING (-3.2653463 40.5709457, -3.2651458 40.571102)",,,,
461962461,Avenida del Agricultor,residential,False,False,55.565,"LINESTRING (-3.2653463 40.5709457, -3.2655737 40.5704768)",,,,
79193207,Calle Antonio Pérez,residential,False,True,116.72300000000001,"LINESTRING (-3.2653463 40.5709457, -3.2648809 40.5705767, -3.2643903 40.5701877)",,,,
79193188,Avenida de Guadalajara,residential,True,False,48.919,"LINESTRING (-3.2645022 40.5650187, -3.2647609 40.5646251)",,,,
461944638,Calle Nardo,residential,False,False,43.805,"LINESTRING (-3.2649051 40.56529, -3.2644366 40.5651211)",,,,
461944644,Calle Azucena,residential,False,True,77.242,"LINESTRING (-3.2649051 40.56529, -3.2645777 40.5659386)",,,,
461944638,Calle Nardo,residential,False,True,35.714,"LINESTRING (-3.2649051 40.56529, -3.2650484 40.5653475, -3.2653068 40.5653739)",,,,
79193226,Calle de Soria,residential,False,True,10.788,"LINESTRING (-3.2635222 40.5654248, -3.2636091 40.5654959)",,,,
79193226,Calle de Soria,residential,False,False,15.793000000000001,"LINESTRING (-3.2635222 40.5654248, -3.263427 40.5653469, -3.263395 40.5653207)",,,,
79193237,Paseo de las Acacias,residential,True,False,59.673,"LINESTRING (-3.2613982 40.566874, -3.2609293 40.5672754)",,,,
79193256,Calle Libertad,residential,True,False,59.552,"LINESTRING (-3.2613982 40.566874, -3.2613631 40.566845, -3.2611123 40.5666384, -3.2609668 40.5665358, -3.2609048 40.566492)",,,,
104207461,Avenida de la Paz,residential,False,False,19.684,"LINESTRING (-3.2653403 40.5701453, -3.2655139 40.5702634)",,,,
104207459,Avenida de la Paz,residential,True,False,64.475,"LINESTRING (-3.2653403 40.5701453, -3.2651921 40.5696713, -3.2651484 40.5695848)",,,,
105821258,,living_street,False,False,26.933,"LINESTRING (-3.2641692 40.5679588, -3.2639863 40.5677604)",,,,
79193192,Plaza del General Vives,living_street,True,False,50.847,"LINESTRING (-3.2641692 40.5679588, -3.2638143 40.5682849, -3.2638099 40.5683189)",,,,
79193259,Avenida del Agricultor,residential,False,False,4.685,"LINESTRING (-3.2678276 40.5659257, -3.2678695 40.5658981)",,,,
79193259,Avenida del Agricultor,residential,False,True,38.758,"LINESTRING (-3.2678276 40.5659257, -3.2676659 40.5662519)",,,,
436169133,Pasaje del Cuartel,residential,True,False,53.626,"LINESTRING (-3.2678276 40.5659257, -3.2673125 40.5656438)",,,,
79193259,Avenida del Agricultor,residential,False,False,118.069,"LINESTRING (-3.266721 40.5681285, -3.2672344 40.5671409)",,,,
79193259,Avenida del Agricultor,residential,False,True,13.267,"LINESTRING (-3.266721 40.5681285, -3.2666902 40.5682455)",,,,
292660112,Calle San Juan,residential,True,False,283.32399999999996,"LINESTRING (-3.266721 40.5681285, -3.2668538 40.5681448, -3.2680879 40.5681096, -3.2682434 40.5681322, -3.2683327 40.5682303, -3.2683625 40.56865, -3.2684552 40.5687329, -3.2687232 40.5687983, -3.2687794 40.5688737, -3.2687629 40.5689692, -3.2684957 40.5692448)",,,1,
794802830,Carretera de Alovera,tertiary,False,False,18.707,"LINESTRING (-3.2625563 40.5712232, -3.2625749 40.5711492, -3.2626133 40.571061)",,,,
809164779,Carretera de Alovera,tertiary,True,False,20.202,"LINESTRING (-3.2625563 40.5712232, -3.262518 40.5713118, -3.2624888 40.5713575, -3.2624519 40.5713826)",,,,
79193289,Calle Segovia,residential,False,False,57.326,"LINESTRING (-3.2623272 40.5653223, -3.2628207 40.5656762)",,,,
79193255,Calle Ciudad Real,residential,False,False,65.78,"LINESTRING (-3.2623272 40.5653223, -3.2618698 40.5657194, -3.2618144 40.5657675)",,,,
"[79193226, 79193255]","['Calle Ciudad Real', 'Calle de Soria']",residential,False,True,104.597,"LINESTRING (-3.2623272 40.5653223, -3.2628268 40.564884, -3.2631636 40.5651385)",,,,
79193289,Calle Segovia,residential,False,True,133.471,"LINESTRING (-3.2623272 40.5653223, -3.2618486 40.564979, -3.2617093 40.5648792, -3.2611862 40.564492)",,,,
461956642,Avenida Alcarria,residential,False,False,128.252,"LINESTRING (-3.2609422 40.5683384, -3.2620265 40.567531)",,,,
79193202,Calle Los Olmos,residential,False,True,57.623,"LINESTRING (-3.2609422 40.5683384, -3.2608913 40.5682982, -3.2605039 40.5679917, -3.2604697 40.5679646)",,,,
461956642,Avenida Alcarria,residential,False,True,43.671,"LINESTRING (-3.2609422 40.5683384, -3.2607312 40.5684972, -3.2605749 40.5686148)",,,,
79193204,,residential,False,False,46.842,"LINESTRING (-3.2620265 40.567531, -3.2624225 40.5672361)",,,,
461956642,Avenida Alcarria,residential,False,True,128.252,"LINESTRING (-3.2620265 40.567531, -3.2609422 40.5683384)",,,,
79193234,Calle Libertad,residential,True,False,69.112,"LINESTRING (-3.2620265 40.567531, -3.2619963 40.5674855, -3.2618216 40.5672616, -3.2617017 40.5671241, -3.2615717 40.5670174)",,,,
901734386,Plaza de la Barca,residential,True,False,18.733,"LINESTRING (-3.2586668 40.5687652, -3.2586312 40.5687975, -3.2586064 40.5688352, -3.2585938 40.5688762, -3.2585942 40.5689183)",roundabout,,,
461956647,Calle Postas,residential,False,False,6.166,"LINESTRING (-3.2586533 40.5721667, -3.2586061 40.572209)",,50,,
461956647,Calle Postas,residential,False,True,129.21,"LINESTRING (-3.2586533 40.5721667, -3.2598319 40.5714259)",,50,,
79193275,Calle Peñalara,residential,False,False,50.807,"LINESTRING (-3.2586533 40.5721667, -3.2586034 40.57212, -3.2582746 40.5718117)",,,,
79193205,,tertiary,True,False,9.264,"LINESTRING (-3.2626217 40.5716289, -3.2626646 40.571603, -3.2626954 40.5715685)",roundabout,,,
79193261,Calle Río Sorbe,residential,False,False,8.600999999999999,"LINESTRING (-3.2626217 40.5716289, -3.2626739 40.571638, -3.2627147 40.5716576)",,,,
79193201,Calle Naranco,residential,False,False,49.896,"LINESTRING (-3.2576454 40.5727892, -3.2573303 40.5724862, -3.2572792 40.5724371)",,,,
461956647,Calle Postas,residential,False,True,103.715,"LINESTRING (-3.2576454 40.5727892, -3.2585866 40.5722265, -3.2586061 40.572209)",,50,,
104207465,Calle Santiago Ferrer,residential,False,True,4.605,"LINESTRING (-3.2613748 40.5704776, -3.2613708 40.5704363)",,,,
79193279,Calle Postas,residential,False,False,58.086,"LINESTRING (-3.2613748 40.5704776, -3.2612811 40.5705341, -3.2608361 40.5708023)",,50,,
104207465,Calle Santiago Ferrer,residential,False,False,49.243,"LINESTRING (-3.2613748 40.5704776, -3.2614515 40.5705513, -3.261497 40.570595, -3.2616785 40.5707966, -3.2617389 40.5708137)",,,,
79193292,Calle Río Júcar,residential,False,False,145.609,"LINESTRING (-3.2652846 40.5728474, -3.2640879 40.5719048)",,,,
539103151,Avenida del Norte,tertiary,False,False,62.159,"LINESTRING (-3.2652846 40.5728474, -3.2658103 40.5724562)",,,,GU-102
79193278,Plaza de la Barca,residential,True,False,18.712,"LINESTRING (-3.2588724 40.5687191, -3.2587986 40.5687177, -3.2587278 40.5687335, -3.2586668 40.5687652)",roundabout,,,
461944646,Calle Los Almendros,residential,False,True,89.567,"LINESTRING (-3.2588724 40.5687191, -3.2588724 40.5686728, -3.2588723 40.5686265, -3.2588863 40.5685822, -3.2589108 40.5685313, -3.2590118 40.5683513, -3.2592208 40.5680436, -3.2592638 40.5679803)",,,,
461956660,Calle Huerta Grande,residential,False,False,8.086,"LINESTRING (-3.26332 40.5679816, -3.2633066 40.5679096)",,,,
1032063257,Calle de la Iglesia,residential,True,False,4.315,"LINESTRING (-3.26332 40.5679816, -3.2633297 40.5680197)",,,,
79193207,Calle Antonio Pérez,residential,False,True,77.077,"LINESTRING (-3.2643903 40.5701877, -3.2637459 40.5696969)",,,,
104207468,Calle La Flor,residential,True,False,58.403,"LINESTRING (-3.2643903 40.5701877, -3.2648679 40.5698079)",,,,
79193207,Calle Antonio Pérez,residential,False,False,116.72300000000001,"LINESTRING (-3.2643903 40.5701877, -3.2648809 40.5705767, -3.2653463 40.5709457)",,,,
79193284,Calle de las Huertas,residential,False,False,48.114,"LINESTRING (-3.2634324 40.5669186, -3.2638642 40.5666364)",,,,
79193284,Calle de las Huertas,residential,False,True,110.705,"LINESTRING (-3.2634324 40.5669186, -3.2633066 40.5679096)",,,,
461944648,Calle Pobos,residential,False,True,34.6,"LINESTRING (-3.2634324 40.5669186, -3.2632374 40.5667891, -3.263124 40.5667138)",,,,
461956661,Calle La Fuentecilla,residential,False,True,59.43299999999999,"LINESTRING (-3.2634324 40.5669186, -3.2638568 40.5671068, -3.2640451 40.5671811)",,,,
79193252,Calle Mayor,living_street,True,False,58.81099999999999,"LINESTRING (-3.2649797 40.5674283, -3.2647077 40.5676515, -3.2645318 40.5678322)",,20,,
105821337,Calle Los Cipreses,residential,False,False,107.232,"LINESTRING (-3.2584011 40.5672735, -3.2584632 40.5673368, -3.2591704 40.5679052, -3.2592638 40.5679803)",,,,
"[112089081, 315078773]","['Calle Nogales', 'Avenida del Ferrocarril']",residential,True,False,219.15300000000002,"LINESTRING (-3.2584011 40.5672735, -3.2577336 40.5679348, -3.2577121 40.568024, -3.2577532 40.5680785, -3.2577807 40.5681045, -3.2584965 40.5686028, -3.258623 40.5686916, -3.2586532 40.5687229, -3.2586668 40.5687652)",,,1,
79193279,Calle Postas,residential,False,True,84.168,"LINESTRING (-3.2598319 40.5714259, -3.2606021 40.5709456)",,50,,
461956647,Calle Postas,residential,False,False,129.21,"LINESTRING (-3.2598319 40.5714259, -3.2586533 40.5721667)",,50,,
461956648,Calle Río Henares,residential,False,False,67.396,"LINESTRING (-3.2598319 40.5714259, -3.2604852 40.5717739)",,50,,
79193283,Calle Ocejón,residential,False,True,50.922999999999995,"LINESTRING (-3.2598319 40.5714259, -3.2595123 40.571122, -3.2594556 40.5710681)",,50,,
79193256,Calle Libertad,residential,True,False,63.417,"LINESTRING (-3.2609048 40.566492, -3.2608587 40.5664504, -3.2606634 40.5662742, -3.2604656 40.566128, -3.260394 40.566075)",,,,
461944646,Calle Los Almendros,residential,False,False,31.086,"LINESTRING (-3.2609048 40.566492, -3.260855 40.5665322, -3.2606526 40.5666956)",,,,
461944646,Calle Los Almendros,residential,False,True,111.326,"LINESTRING (-3.2609048 40.566492, -3.2617486 40.5658199, -3.2618144 40.5657675)",,,,
79193259,Avenida del Agricultor,residential,False,True,4.685,"LINESTRING (-3.2678695 40.5658981, -3.2678276 40.5659257)",,,,
79193259,Avenida del Agricultor,residential,False,False,86.84700000000001,"LINESTRING (-3.2678695 40.5658981, -3.2680819 40.5654596, -3.2682245 40.5651651)",,,,
79193282,Calle Moncayo,residential,False,True,76.871,"LINESTRING (-3.2583055 40.5708955, -3.2588486 40.5714064, -3.2588772 40.5714334)",,,,
79193215,Calle Mulhacén,residential,False,False,54.167,"LINESTRING (-3.2577752 40.5721283, -3.2572792 40.5724371)",,,,
79193195,Calle Aneto,residential,False,False,66.88300000000001,"LINESTRING (-3.2577752 40.5721283, -3.2577417 40.5720961, -3.2572842 40.5716564)",,,,
79193215,Calle Mulhacén,residential,False,True,54.942,"LINESTRING (-3.2577752 40.5721283, -3.2582259 40.5718426, -3.2582746 40.5718117)",,,,
79193192,Plaza del General Vives,living_street,True,False,22.023,"LINESTRING (-3.2638099 40.5683189, -3.2639858 40.5684651)",,,,
79193205,,tertiary,True,False,7.691000000000001,"LINESTRING (-3.2626954 40.5715685, -3.2627098 40.5715357, -3.2627131 40.5715012)",roundabout,,,
79193261,Calle Río Sorbe,residential,False,True,10.078,"LINESTRING (-3.2626954 40.5715685, -3.2626998 40.5716126, -3.2627147 40.5716576)",,,,
79193208,Calle Albacete,residential,False,False,53.499,"LINESTRING (-3.2640278 40.5656999, -3.2645777 40.5659386)",,,,
112089086,,residential,True,False,41.576,"LINESTRING (-3.2640278 40.5656999, -3.2642592 40.5653699)",,,,
79193208,Calle Albacete,residential,False,True,53.499,"LINESTRING (-3.2645777 40.5659386, -3.2640278 40.5656999)",,,,
461944644,Calle Azucena,residential,False,False,77.242,"LINESTRING (-3.2645777 40.5659386, -3.2649051 40.56529)",,,,
461944644,Calle Azucena,residential,False,True,99.82600000000001,"LINESTRING (-3.2645777 40.5659386, -3.2644724 40.566142, -3.2642737 40.5663448, -3.2641136 40.5664588, -3.2638642 40.5666364)",,,,
79193218,Calle Río Guadiana,residential,False,False,9.419,"LINESTRING (-3.2615556 40.5712178, -3.2614493 40.5711922)",,,,
