osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name
175836274,1,N-340a,trunk,roundabout,True,False,6.997999999999999,"LINESTRING (-3.0230518 36.747879, -3.0230482 36.7478467, -3.0230364 36.7478177)",
185253601,2,N-340a,trunk,,False,True,141.286,"LINESTRING (-3.0223032 36.7480903, -3.0207388 36.7482981)",Carrera de Natalio Rivas
175836276,2,N-340a,trunk,,False,True,41.608000000000004,"LINESTRING (-3.0223032 36.7480903, -3.0225454 36.7480384, -3.0227419 36.747966)",Carretera del Mediterráneo
175836279,1,,unclassified,,True,False,39.464,"LINESTRING (-3.0223032 36.7480903, -3.0224891 36.7481086, -3.0225976 36.7481452, -3.0227142 36.7482042)",
175836313,,,residential,,False,True,178.941,"LINESTRING (-3.0207388 36.7482981, -3.0215393 36.749774)",Calle Portoón
185253601,2,N-340a,trunk,,False,False,141.286,"LINESTRING (-3.0207388 36.7482981, -3.0223032 36.7480903)",Carrera de Natalio Rivas
185253601,2,N-340a,trunk,,False,True,44.903,"LINESTRING (-3.0207388 36.7482981, -3.0205652 36.7482932, -3.0204421 36.7482744, -3.0202445 36.7482308)",Carrera de Natalio Rivas
185253601,2,N-340a,trunk,,False,False,40.877,"LINESTRING (-3.0194389 36.7480476, -3.0198801 36.7481484)",Carrera de Natalio Rivas
396937664,,,residential,,True,False,47.314,"LINESTRING (-3.0194389 36.7480476, -3.0195626 36.7476338)",Calle Cuesta del Correo
185253601,2,N-340a,trunk,,False,True,112.434,"LINESTRING (-3.0194389 36.7480476, -3.0192924 36.7480377, -3.0191201 36.7480535, -3.0182166 36.7482656)",Carrera de Natalio Rivas
185253601,2,N-340a,trunk,,False,True,40.4,"LINESTRING (-3.0168663 36.7485544, -3.0164173 36.7486051)",Carrera de Natalio Rivas
175836491,,,residential,,False,False,62.417,"LINESTRING (-3.0168663 36.7485544, -3.0169253 36.748382, -3.0170906 36.7480231)",Calle Tarrasa
185253601,2,N-340a,trunk,,False,False,92.702,"LINESTRING (-3.0168663 36.7485544, -3.0171986 36.7485052, -3.0178744 36.7483514)",Carrera de Natalio Rivas
396937675,,,residential,,True,False,50.343999999999994,"LINESTRING (-3.0172216 36.7454884, -3.0171319 36.7455139, -3.0170433 36.7455612, -3.0169061 36.7456911, -3.0168086 36.7457835)",Avenida Mediterráneo
396937698,,,residential,,True,False,65.482,"LINESTRING (-3.0168086 36.7457835, -3.0174162 36.7461148)",Paseo Marítimo
175836393,,,residential,,True,False,162.83100000000002,"LINESTRING (-3.0168086 36.7457835, -3.0167327 36.7457454, -3.016674 36.7457159, -3.0164552 36.7456061, -3.0162571 36.745544, -3.0160008 36.7455, -3.0158675 36.7454771, -3.0158085 36.745467, -3.0157917 36.7454641, -3.0157739 36.745461, -3.0157477 36.7454645, -3.015666 36.7454756, -3.0155702 36.7455238, -3.015428 36.7456674, -3.0152713 36.7458258)",Avenida Mediterráneo
175836321,,,residential,,False,True,108.51,"LINESTRING (-3.0152713 36.7458258, -3.0162806 36.7463719)",Calle Jumilla
175836393,,,residential,,True,False,29.399,"LINESTRING (-3.0152713 36.7458258, -3.0151508 36.7459454, -3.015064 36.7460315)",Avenida Mediterráneo
175836336,,,residential,,False,True,110.023,"LINESTRING (-3.015064 36.7460315, -3.016051 36.7466261)",Calle Guadix
175836393,,,residential,,True,False,28.915,"LINESTRING (-3.015064 36.7460315, -3.0148601 36.7462338)",Avenida Mediterráneo
175836389,,,residential,,False,True,68.909,"LINESTRING (-3.0165697 36.7460518, -3.0171378 36.7464723)",Calle Fenicios
175836423,,,unclassified,,True,False,36.649,"LINESTRING (-3.0165697 36.7460518, -3.0166382 36.7459759, -3.0168086 36.7457835)",Calle Paseo de los Tristes
175836508,,,residential,,False,False,46.857,"LINESTRING (-3.0174162 36.7461148, -3.0171378 36.7464723)",Calle Paseo de Navegantes
396937698,,,residential,,True,False,55.37,"LINESTRING (-3.0174162 36.7461148, -3.0179277 36.7463976)",Paseo Marítimo
175836326,,,residential,,False,True,111.563,"LINESTRING (-3.0148601 36.7462338, -3.0158584 36.7468394)",Calle Perceval
175836423,,,unclassified,,True,False,31.285,"LINESTRING (-3.0163638 36.7462797, -3.0165697 36.7460518)",Calle Paseo de los Tristes
175836439,,,residential,,False,True,71.522,"LINESTRING (-3.0163638 36.7462797, -3.0165576 36.74641, -3.0168084 36.7466344, -3.0169433 36.7467222)",Calle Ánfora
175836321,,,residential,,False,False,108.51,"LINESTRING (-3.0162806 36.7463719, -3.0152713 36.7458258)",Calle Jumilla
175836423,,,unclassified,,True,False,12.652,"LINESTRING (-3.0162806 36.7463719, -3.0163638 36.7462797)",Calle Paseo de los Tristes
175836491,,,residential,,False,True,41.655,"LINESTRING (-3.0179277 36.7463976, -3.0177497 36.746744)",Calle Tarrasa
396937698,,,residential,,True,False,41.708,"LINESTRING (-3.0179277 36.7463976, -3.0182364 36.7465621, -3.0183169 36.746606)",Paseo Marítimo
175836389,,,residential,,False,False,68.909,"LINESTRING (-3.0171378 36.7464723, -3.0165697 36.7460518)",Calle Fenicios
175836389,,,residential,,False,True,62.331,"LINESTRING (-3.0171378 36.7464723, -3.0177497 36.746744)",Calle Fenicios
175836508,,,residential,,False,False,32.749,"LINESTRING (-3.0171378 36.7464723, -3.0169433 36.7467222)",Calle Paseo de Navegantes
175836508,,,residential,,False,True,46.857,"LINESTRING (-3.0171378 36.7464723, -3.0174162 36.7461148)",Calle Paseo de Navegantes
175836423,,,unclassified,,True,False,28.358,"LINESTRING (-3.016094 36.7465785, -3.0162806 36.7463719)",Calle Paseo de los Tristes
175836406,,,residential,,False,True,73.61,"LINESTRING (-3.016094 36.7465785, -3.0164565 36.7468569, -3.016732 36.7469936)",Calle Sirenas
175836405,,,residential,,False,True,44.158,"LINESTRING (-3.0183169 36.746606, -3.0181556 36.7469815)",Calle Carril de Cuenca
396937698,,,residential,,True,False,140.586,"LINESTRING (-3.0183169 36.746606, -3.0188573 36.7469006, -3.0192817 36.7470982, -3.0196976 36.7471959)",Paseo Marítimo
175836336,,,residential,,False,False,110.023,"LINESTRING (-3.016051 36.7466261, -3.015064 36.7460315)",Calle Guadix
175836423,,,unclassified,,True,False,6.534,"LINESTRING (-3.016051 36.7466261, -3.016094 36.7465785)",Calle Paseo de los Tristes
175836508,,,residential,,False,False,35.569,"LINESTRING (-3.0169433 36.7467222, -3.016732 36.7469936)",Calle Paseo de Navegantes
175836508,,,residential,,False,True,32.749,"LINESTRING (-3.0169433 36.7467222, -3.0171378 36.7464723)",Calle Paseo de Navegantes
175836439,,,residential,,False,False,71.522,"LINESTRING (-3.0169433 36.7467222, -3.0168084 36.7466344, -3.0165576 36.74641, -3.0163638 36.7462797)",Calle Ánfora
175836439,,,residential,,False,True,68.237,"LINESTRING (-3.0169433 36.7467222, -3.0172653 36.7469382, -3.0175573 36.7470868)",Calle Ánfora
175836389,,,residential,,False,False,62.331,"LINESTRING (-3.0177497 36.746744, -3.0171378 36.7464723)",Calle Fenicios
175836491,,,residential,,False,False,41.655,"LINESTRING (-3.0177497 36.746744, -3.0179277 36.7463976)",Calle Tarrasa
175836491,,,residential,,False,True,13.357,"LINESTRING (-3.0177497 36.746744, -3.0176975 36.7468566)",Calle Tarrasa
175836326,,,residential,,False,False,111.563,"LINESTRING (-3.0158584 36.7468394, -3.0148601 36.7462338)",Calle Perceval
175836423,,,unclassified,,True,False,29.275,"LINESTRING (-3.0158584 36.7468394, -3.016051 36.7466261)",Calle Paseo de los Tristes
175836386,,,residential,,False,True,76.038,"LINESTRING (-3.0157737 36.7469332, -3.0165125 36.7472755)",Calle Neptuno
175836423,,,unclassified,,True,False,12.874,"LINESTRING (-3.0157737 36.7469332, -3.0158584 36.7468394)",Calle Paseo de los Tristes
175836406,,,residential,,False,True,74.285,"LINESTRING (-3.016732 36.7469936, -3.0174266 36.7473631)",Calle Sirenas
175836508,,,residential,,False,False,36.947,"LINESTRING (-3.016732 36.7469936, -3.0165125 36.7472755)",Calle Paseo de Navegantes
175836508,,,residential,,False,True,35.569,"LINESTRING (-3.016732 36.7469936, -3.0169433 36.7467222)",Calle Paseo de Navegantes
175836406,,,residential,,False,False,73.61,"LINESTRING (-3.016732 36.7469936, -3.0164565 36.7468569, -3.016094 36.7465785)",Calle Sirenas
175836423,,,unclassified,,True,False,10.983,"LINESTRING (-3.0157014 36.7470132, -3.0157737 36.7469332)",Calle Paseo de los Tristes
"[862834137, 1121724429]",,,residential,,True,False,323.087,"LINESTRING (-3.0202011 36.7471365, -3.0200039 36.7469891, -3.0196286 36.7467835, -3.0176315 36.7456896, -3.0173252 36.7455218, -3.0172216 36.7454884)",Calle Puerto
1245936167,,,residential,roundabout,True,False,16.807000000000002,"LINESTRING (-3.0202011 36.7471365, -3.0201697 36.7471532, -3.0201466 36.7471771, -3.0201342 36.7472057, -3.020134 36.7472359, -3.0201459 36.7472646)",
175836491,,,residential,,False,False,28.483,"LINESTRING (-3.0175573 36.7470868, -3.0176975 36.7468566)",Calle Tarrasa
175836491,,,residential,,False,True,32.856,"LINESTRING (-3.0175573 36.7470868, -3.0174266 36.7473631)",Calle Tarrasa
175836439,,,residential,,False,False,68.237,"LINESTRING (-3.0175573 36.7470868, -3.0172653 36.7469382, -3.0169433 36.7467222)",Calle Ánfora
175836405,,,residential,,False,False,20.155,"LINESTRING (-3.018082 36.7471529, -3.0181556 36.7469815)",Calle Carril de Cuenca
175836405,,,residential,,False,True,128.708,"LINESTRING (-3.018082 36.7471529, -3.0179518 36.7474559, -3.0182166 36.7482656)",Calle Carril de Cuenca
175836480,,,residential,,False,True,157.482,"LINESTRING (-3.018082 36.7471529, -3.0185096 36.7473817, -3.0185881 36.7474482, -3.0186547 36.7476212, -3.0187125 36.7476413, -3.0195626 36.7476338)",Calle San Nicolás
396937698,,,residential,,True,False,40.897999999999996,"LINESTRING (-3.0196976 36.7471959, -3.0197901 36.7472167, -3.0199686 36.7472568, -3.0201459 36.7472646)",Paseo Marítimo
175836370,,,residential,,False,True,28.714,"LINESTRING (-3.015521 36.747213, -3.0158098 36.7473276)",Calle Poseidón
175836423,,,unclassified,,True,False,27.422,"LINESTRING (-3.015521 36.747213, -3.0157014 36.7470132)",Calle Paseo de los Tristes
175836386,,,residential,,False,False,76.038,"LINESTRING (-3.0165125 36.7472755, -3.0157737 36.7469332)",Calle Neptuno
175836386,,,residential,,False,True,21.702,"LINESTRING (-3.0165125 36.7472755, -3.0167333 36.7473579)",Calle Neptuno
175836508,,,residential,,False,False,33.121,"LINESTRING (-3.0165125 36.7472755, -3.0163157 36.7475282)",Calle Paseo de Navegantes
