osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
29223648,CV-367,Avenida de Vicente Mortes Alfonso,tertiary,30,False,False,11.95,"LINESTRING (-0.4458187 39.505021, -0.4459095 39.5051025)",,
148490980,CV-367,Avenida de Vicente Mortes Alfonso,tertiary,,True,False,26.343,"LINESTRING (-0.4458187 39.505021, -0.4456421 39.5048272)",,
29223648,CV-367,Avenida de Vicente Mortes Alfonso,tertiary,30,False,False,18.78,"LINESTRING (-0.4467158 39.5057529, -0.4468719 39.5058713)",,
29262398,,Avinguda Tir de Colom,tertiary,,True,False,61.084,"LINESTRING (-0.4467158 39.5057529, -0.4462978 39.5061976)",,
29223648,CV-367,Avenida de Vicente Mortes Alfonso,tertiary,30,False,True,75.775,"LINESTRING (-0.4467158 39.5057529, -0.4462857 39.5054044, -0.4460999 39.5052646)",,
29223648,CV-367,Avenida de Vicente Mortes Alfonso,tertiary,30,False,True,36.593,"LINESTRING (-0.4476497 39.5065621, -0.4473683 39.5063148)",,
29178778,,Avinguda Primer de Maig,residential,,False,False,74.022,"LINESTRING (-0.4429842 39.5082783, -0.4431418 39.5076238)",2,
29237474,,Carrer Sant Andreu,residential,,True,False,48.727,"LINESTRING (-0.4429842 39.5082783, -0.4424228 39.5082118)",1,
29178778,,Avinguda Primer de Maig,residential,,False,True,74.022,"LINESTRING (-0.4431418 39.5076238, -0.4429842 39.5082783)",2,
29262230,,Carrer Sant Jacint,residential,,True,False,135.087,"LINESTRING (-0.4431418 39.5076238, -0.4446878 39.5078543)",,
29178778,,Avinguda Primer de Maig,residential,,False,False,63.809000000000005,"LINESTRING (-0.4431418 39.5076238, -0.4432233 39.5072628, -0.4432677 39.5071421, -0.4433225 39.5070719)",2,
29242506,,Carrer Sant Francesc de Borja,residential,,True,False,69.98,"LINESTRING (-0.4437552 39.5066158, -0.4431011 39.5062398)",,
118151895,,Avinguda Primer de Maig,residential,,True,False,63.373999999999995,"LINESTRING (-0.4437552 39.5066158, -0.444114 39.5062376, -0.4441915 39.5061559)",,
118151895,,Avinguda Primer de Maig,residential,,True,False,7.636,"LINESTRING (-0.4441915 39.5061559, -0.4442441 39.5061005)",,
29243435,,Carrer Mare de Déu del Pilar,residential,,True,False,69.402,"LINESTRING (-0.4446092 39.5057156, -0.4439609 39.5053423)",,
118151895,,Avinguda Primer de Maig,residential,,True,False,58.271,"LINESTRING (-0.4446092 39.5057156, -0.4450103 39.5052927)",,
29254476,,Carrer Doctor Joan Baptista Peset,residential,,True,False,68.033,"LINESTRING (-0.4450103 39.5052927, -0.445595 39.505706)",,
118151895,,Avinguda Primer de Maig,residential,,True,False,40.391999999999996,"LINESTRING (-0.4450103 39.5052927, -0.4452425 39.505048, -0.4452884 39.5049996)",,
29262154,,Carrer dels Molins,residential,,True,False,58.765,"LINESTRING (-0.445493 39.502818, -0.4460688 39.5031042)",,
142835595,CV-371,Carrer de Vicent Lerma,tertiary,30,False,True,36.673,"LINESTRING (-0.445493 39.502818, -0.4451701 39.5030341)",,
