osmid,name,highway,maxspeed,oneway,reversed,length,bridge,width,geometry,lanes,junction,ref,access
"[837157746, 53375475]",Avinguda del Rec del Molí,residential,30,True,False,327.721,,,"LINESTRING (3.076181 42.2614825, 3.0762716 42.261508, 3.0763789 42.2613895, 3.0765642 42.2609636, 3.0765773 42.2609094, 3.0765064 42.2605455, 3.0765146 42.2604804, 3.0766374 42.260252, 3.0767395 42.2600633, 3.0767787 42.2599326, 3.0768493 42.2596973, 3.0770332 42.2592137, 3.0771239 42.258902, 3.0771388 42.2587503)",,,,
160231511,Carrer del Puig de la Muga,residential,30,False,False,49.52,,,"LINESTRING (3.0722379 42.2631657, 3.0716879 42.262985)",,,,
893164110,Carrer de les Eres del Centre,residential,,False,True,45.514,,,"LINESTRING (3.0722379 42.2631657, 3.0724919 42.2628021)",,,,
893164109,Carrer del Puig de la Muga,residential,,False,True,88.581,,,"LINESTRING (3.0722379 42.2631657, 3.0723969 42.2631603, 3.0733119 42.2631126)",,,,
101121973,Carreró de la Casa Gran,residential,,False,False,22.523,,,"LINESTRING (3.0756062 42.2607182, 3.0758743 42.2607589)",,,,
403380898,Carrer del Portal Nou,residential,,False,False,10.515,,4,"LINESTRING (3.0756062 42.2607182, 3.0755328 42.2607956)",,,,
403380898,Carrer del Portal Nou,residential,,False,True,46.788,,4,"LINESTRING (3.0756062 42.2607182, 3.0757527 42.260543, 3.0757768 42.260329)",,,,
101121961,Carrer de la Pabordia,residential,,False,True,28.501,,,"LINESTRING (3.0757768 42.260329, 3.0754358 42.2602842)",,,,
160224315,Carrer del Portal de la Gallarda,residential,,False,False,40.489,,,"LINESTRING (3.0757768 42.260329, 3.0762383 42.2604552)",,,,
403380898,Carrer del Portal Nou,residential,,False,False,46.788,,4,"LINESTRING (3.0757768 42.260329, 3.0757527 42.260543, 3.0756062 42.2607182)",,,,
1176315717,Carrer dels Capellans,residential,20,False,True,44.043,,4,"LINESTRING (3.0757768 42.260329, 3.0757724 42.2603028, 3.0759312 42.2599523)",,,,
32470479,Carrer de Sant Francesc,residential,20,False,True,47.394999999999996,,4,"LINESTRING (3.0765792 42.2585913, 3.0769108 42.2585677, 3.0771492 42.2585338)",,,,
"[158859194, 101121971]",Carrer dels Jueus,residential,,True,False,87.11500000000001,,,"LINESTRING (3.0765792 42.2585913, 3.0765909 42.258324, 3.0764939 42.2582922, 3.0763548 42.2582592, 3.0759778 42.2582246, 3.0759132 42.2582308)",,,,
830438796,Carrer de Sant Francesc,residential,,False,False,27.272,,4,"LINESTRING (3.0765792 42.2585913, 3.0763938 42.2585947, 3.0762619 42.2586409)",,,,
158839255,Carrer del Carbonar,residential,,False,True,88.279,,4,"LINESTRING (3.0758341 42.2593276, 3.076121 42.25932, 3.0761542 42.2592083, 3.0761273 42.2590923, 3.0762001 42.2587471)",1,,,
240365299,Carrer de Peralada,residential,,False,False,71.056,,,"LINESTRING (3.0703431 42.2615568, 3.07114 42.2618028)",,,,
32470293,Carrer de Figueres,residential,30,False,False,94.17699999999999,,,"LINESTRING (3.0703431 42.2615568, 3.0702858 42.2616691, 3.0702595 42.2617376, 3.0702399 42.2617885, 3.0702048 42.2619806, 3.0702121 42.2622035, 3.0702167 42.2622986, 3.0702174 42.2623894)",,,,
"[53375592, 158855095]","['Carrer de Peralada', 'Carrer de Fortià']",residential,,False,"[False, True]",287.779,,,"LINESTRING (3.0703431 42.2615568, 3.0685706 42.2609816, 3.0686487 42.2605684, 3.0690457 42.2598909)",,,,
201908949,Carrer de Figueres,residential,,True,False,149.66899999999998,,,"LINESTRING (3.0703431 42.2615568, 3.0710037 42.2603695, 3.0710509 42.2603183)",,,,
236185080,,tertiary,30,True,False,15.127,,,"LINESTRING (3.0702875 42.26267, 3.0701929 42.2626953, 3.0701097 42.2626938)",1,roundabout,GIV-6043,
236185080,,tertiary,30,True,False,40.618,,,"LINESTRING (3.0701097 42.2626938, 3.0700764 42.2626634, 3.0700519 42.2626246, 3.0700515 42.2625718, 3.0700754 42.262504, 3.0701176 42.2624472, 3.0701473 42.2624185, 3.0702174 42.2623894)",1,roundabout,GIV-6043,
32470293,Carrer de Figueres,residential,30,False,True,94.177,,,"LINESTRING (3.0702174 42.2623894, 3.0702167 42.2622986, 3.0702121 42.2622035, 3.0702048 42.2619806, 3.0702399 42.2617885, 3.0702595 42.2617376, 3.0702858 42.2616691, 3.0703431 42.2615568)",,,,
236185080,,tertiary,30,True,False,20.614,,,"LINESTRING (3.0702174 42.2623894, 3.0702775 42.262393, 3.0703304 42.2624122, 3.0703607 42.2624514, 3.0703804 42.2625013)",1,roundabout,GIV-6043,
236185080,,tertiary,30,True,False,4.348,,,"LINESTRING (3.0703804 42.2625013, 3.0703799 42.2625404)",1,roundabout,GIV-6043,
160231511,Carrer del Puig de la Muga,residential,30,False,True,67.326,,,"LINESTRING (3.0703799 42.2625404, 3.0706382 42.2626322, 3.071123 42.2627936)",,,,
236185080,,tertiary,30,True,False,16.307000000000002,,,"LINESTRING (3.0703799 42.2625404, 3.0703344 42.2626106, 3.0702875 42.26267)",1,roundabout,GIV-6043,
240365301,Carrer de Roses,residential,,False,False,51.578,,,"LINESTRING (3.0707466 42.2592011, 3.0713457 42.2590649)",,,,
101121977,Carrer de Sant Pere Pescador,residential,,False,False,115.769,,,"LINESTRING (3.0707466 42.2592011, 3.0706384 42.259734, 3.0700083 42.2595475)",,,,
240365301,Carrer de Roses,residential,,False,True,54.56700000000001,,,"LINESTRING (3.0707466 42.2592011, 3.0703448 42.2592925, 3.0701642 42.2594125)",,,,
240365300,Carrer de Roses,residential,,False,False,33.449,,,"LINESTRING (3.0690457 42.2598909, 3.0694495 42.2598566)",,,,
1255500767,Carrer de Roses,residential,,False,True,6.313,,,"LINESTRING (3.0690457 42.2598909, 3.0689723 42.2598744)",,,,
"[53375592, 158855095]","['Carrer de Peralada', 'Carrer de Fortià']",residential,,False,"[False, True]",287.779,,,"LINESTRING (3.0690457 42.2598909, 3.0686487 42.2605684, 3.0685706 42.2609816, 3.0703431 42.2615568)",,,,
201909001,Carrer de Figueres,residential,,False,False,16.148,,,"LINESTRING (3.0713457 42.2590649, 3.0712993 42.259206)",2,,,
240365301,Carrer de Roses,residential,,False,True,51.578,,,"LINESTRING (3.0713457 42.2590649, 3.0707466 42.2592011)",,,,
201909001,Carrer de Figueres,residential,,False,True,40.766,,,"LINESTRING (3.0713457 42.2590649, 3.0714694 42.2587697, 3.0715123 42.2587217)",2,,,
158844136,Carrer de Tomàs Miralpeix,residential,,False,False,151.084,,,"LINESTRING (3.0701642 42.2594125, 3.0695776 42.258125)",,,,
240365301,Carrer de Roses,residential,,False,True,19.747,,,"LINESTRING (3.0701642 42.2594125, 3.0700083 42.2595475)",,,,
240365301,Carrer de Roses,residential,,False,False,54.56700000000001,,,"LINESTRING (3.0701642 42.2594125, 3.0703448 42.2592925, 3.0707466 42.2592011)",,,,
158855094,Carrer de Cadaqués,residential,,True,False,13.826,,,"LINESTRING (3.0695981 42.2598473, 3.069732 42.2599224)",,,,
240365301,Carrer de Roses,residential,,False,False,47.444,,,"LINESTRING (3.0695981 42.2598473, 3.0700083 42.2595475)",,,,
240365301,Carrer de Roses,residential,,False,True,12.273,,,"LINESTRING (3.0695981 42.2598473, 3.0694495 42.2598566)",,,,
158844136,Carrer de Tomàs Miralpeix,residential,,False,True,151.084,,,"LINESTRING (3.0695776 42.258125, 3.0701642 42.2594125)",,,,
240365301,Carrer de Roses,residential,,False,False,19.747,,,"LINESTRING (3.0700083 42.2595475, 3.0701642 42.2594125)",,,,
240365301,Carrer de Roses,residential,,False,True,47.444,,,"LINESTRING (3.0700083 42.2595475, 3.0695981 42.2598473)",,,,
101121977,Carrer de Sant Pere Pescador,residential,,False,True,115.769,,,"LINESTRING (3.0700083 42.2595475, 3.0706384 42.259734, 3.0707466 42.2592011)",,,,
240365300,Carrer de Roses,residential,,False,True,33.449,,,"LINESTRING (3.0694495 42.2598566, 3.0690457 42.2598909)",,,,
240365301,Carrer de Roses,residential,,False,False,12.273,,,"LINESTRING (3.0694495 42.2598566, 3.0695981 42.2598473)",,,,
"[158855484, 32470551]","['Carrer de Joan Güibas', 'Carrer de Carles Riba']",residential,,False,False,333.402,,,"LINESTRING (3.0694495 42.2598566, 3.0688686 42.2585218, 3.0684525 42.2586904, 3.0689723 42.2598744)",,,,
160944225,Carrer de Santa Clara,residential,40,False,True,7.0,,,"LINESTRING (3.0752394 42.2555549, 3.0751584 42.2555357)",2,,,
544374349,Camí Vell de Sant Pere Pescador,residential,30,True,False,43.292,,,"LINESTRING (3.0752394 42.2555549, 3.0756147 42.2552821)",,,,
160944225,Carrer de Santa Clara,residential,40,False,False,28.411,,,"LINESTRING (3.0752394 42.2555549, 3.0753576 42.2555858, 3.0755649 42.25564)",2,,,
160234205,Carrer de Santa Clara,residential,40,False,False,159.794,,,"LINESTRING (3.0788536 42.2564894, 3.0806811 42.2569748)",,,,
160234205,Carrer de Santa Clara,residential,40,False,True,159.302,,,"LINESTRING (3.0788536 42.2564894, 3.0771692 42.2560604, 3.0770246 42.2560206)",,,,
32470504,Carrer de Santa Clara,residential,40,True,False,23.514,,,"LINESTRING (3.0743651 42.2553249, 3.0742963 42.2553086, 3.0741775 42.2552755, 3.0740919 42.2552849)",,,,
160944225,Carrer de Santa Clara,residential,40,False,False,69.37100000000001,,,"LINESTRING (3.0743651 42.2553249, 3.0747351 42.2554229, 3.0750698 42.2555121, 3.0751584 42.2555357)",2,,,
530270392,,tertiary,40,True,False,9.741,,,"LINESTRING (3.0740919 42.2552849, 3.0740293 42.2552908, 3.0739758 42.2552806)",,roundabout,,
32470148,,tertiary,40,True,False,14.926,,,"LINESTRING (3.0741981 42.2551843, 3.0741769 42.2552338, 3.0741481 42.2552602, 3.0740919 42.2552849)",,roundabout,,
32470585,Carrer de Santa Clara,residential,40,True,False,21.179000000000002,,,"LINESTRING (3.0741981 42.2551843, 3.0742191 42.2552226, 3.0742631 42.2552599, 3.0743123 42.2552912, 3.0743651 42.2553249)",,,,
160234207,Avinguda de Pau Casals,residential,30,False,True,76.19,,,"LINESTRING (3.0739758 42.2552806, 3.0739429 42.2553225, 3.0738913 42.2553875, 3.0735161 42.2557869, 3.0734584 42.2558484)",,,,
"[530270392, 32470148]",,tertiary,40,True,False,34.937,,,"LINESTRING (3.0739758 42.2552806, 3.0739236 42.2552521, 3.0738873 42.2551994, 3.0738859 42.2551553, 3.0739105 42.2551096, 3.0739456 42.2550819, 3.0739879 42.2550649, 3.0740413 42.255058)",,roundabout,,
161111854,Avinguda del Rec del Molí,residential,30,False,True,24.089,,,"LINESTRING (3.0771492 42.2585338, 3.0771388 42.2587503)",,,,
174673783,Carrer de Monturiol,residential,30,False,True,9.337,,,"LINESTRING (3.0771492 42.2585338, 3.0771537 42.2584499)",,,,
32470479,Carrer de Sant Francesc,residential,20,False,False,47.394999999999996,,4,"LINESTRING (3.0771492 42.2585338, 3.0769108 42.2585677, 3.0765792 42.2585913)",,,,
174673783,Carrer de Monturiol,residential,30,False,False,9.337,,,"LINESTRING (3.0771537 42.2584499, 3.0771492 42.2585338)",,,,
52832164,Carrer de Monturiol,residential,30,False,True,158.39499999999998,,,"LINESTRING (3.0771537 42.2584499, 3.0769059 42.2581409, 3.0764622 42.2575663, 3.0761393 42.2572414)",,,,
108178402,Carrer de Marín,residential,30,True,False,76.82,,,"LINESTRING (3.0771537 42.2584499, 3.0776742 42.2584686, 3.0780515 42.2585917)",,,,
160944226,Carrer del Rentador,residential,30,False,True,45.75,,,"LINESTRING (3.0780515 42.2585917, 3.0782487 42.2584622, 3.078474 42.2583244)",,,,
158839255,Carrer del Carbonar,residential,,False,False,88.279,,4,"LINESTRING (3.0762001 42.2587471, 3.0761273 42.2590923, 3.0761542 42.2592083, 3.076121 42.25932, 3.0758341 42.2593276)",1,,,
161111854,Avinguda del Rec del Molí,residential,30,False,False,24.089,,,"LINESTRING (3.0771388 42.2587503, 3.0771492 42.2585338)",,,,
158855094,Carrer de Cadaqués,residential,,True,False,122.164,,,"LINESTRING (3.0710509 42.2603183, 3.0715445 42.2605209, 3.0723026 42.2609067)",,,,
201909001,Carrer de Figueres,residential,,False,True,125.819,,,"LINESTRING (3.0710509 42.2603183, 3.0710881 42.2602738, 3.0712993 42.259206)",2,,,
158845059,Passatge 4 de Toribi Duran,residential,,False,True,18.133,,,"LINESTRING (3.0723026 42.2609067, 3.0724351 42.261037)",,,,
160232689,Carrer de Sant Llàtzer,tertiary,30,True,False,129.338,,,"LINESTRING (3.0723026 42.2609067, 3.0712247 42.2617532)",,,GIV-6043,
101121998,Carrer de Baldomer Pastells,residential,,False,False,62.038,,,"LINESTRING (3.0737134 42.2625738, 3.0734065 42.2620642)",,,,
893683325,Carrer de Pau Guanter,residential,,False,False,66.324,,,"LINESTRING (3.0737134 42.2625738, 3.0735874 42.2628327, 3.0733937 42.2629879, 3.0732664 42.2630447)",,,,
68153421,Carrer d'Ettenheim,residential,30,False,True,17.737,,,"LINESTRING (3.0770246 42.2560206, 3.0770891 42.2558684)",,,,
53375857,Carrer del Mar,residential,30,False,True,64.783,,,"LINESTRING (3.0770246 42.2560206, 3.0769416 42.2561331, 3.0766475 42.256532)",,,,
160234205,Carrer de Santa Clara,residential,40,False,False,159.302,,,"LINESTRING (3.0770246 42.2560206, 3.0771692 42.2560604, 3.0788536 42.2564894)",,,,
160944225,Carrer de Santa Clara,residential,40,False,True,91.321,,,"LINESTRING (3.0770246 42.2560206, 3.0766509 42.2559216, 3.0759775 42.2557489)",2,,,
158861077,Carrer de Sant Pere Més Alt,residential,,False,False,3.641,,,"LINESTRING (3.0746662 42.2593218, 3.0746424 42.2593494)",,,,
1270425351,Plaça del Vi,living_street,20,False,False,3.641,,,"LINESTRING (3.0746662 42.2593218, 3.0746424 42.2593494)",1,,,yes
53127883,Carrer de la Paireria Vella,residential,,False,True,42.006,,,"LINESTRING (3.0746662 42.2593218, 3.0747269 42.2593002, 3.0748793 42.2591873, 3.0750213 42.2590558)",,,,
"[101121921, 830438801, 101122004]","['Carrer de la Paireria Vella', 'Carrer de la Verge']",residential,,False,True,88.84400000000001,,,"LINESTRING (3.0746662 42.2593218, 3.0745458 42.259333, 3.0744155 42.2593154, 3.0743287 42.2592968, 3.0743103 42.2593509, 3.0741846 42.2594471, 3.0740041 42.2595621, 3.0739487 42.259627, 3.0739104 42.2597246)",,,,
1270425351,Plaça del Vi,living_street,20,False,True,29.104999999999997,,,"LINESTRING (3.0746662 42.2593218, 3.0747782 42.259363, 3.0747482 42.2594417, 3.0746316 42.2594278)",1,,,yes
158858667,Carrer de Ramon Bordas,residential,,False,True,59.21200000000001,,,"LINESTRING (3.0759132 42.2582308, 3.0759678 42.2584515, 3.0760441 42.2586244, 3.0760147 42.2586345, 3.0760223 42.258651, 3.076114 42.2587019)",,,,
830438797,Carrer de Ramon Bordas,residential,,False,False,23.396,,,"LINESTRING (3.0759132 42.2582308, 3.0758514 42.2581892, 3.0757386 42.2580663)",,,,
101121924,Carrer de les Gallines,residential,,False,False,22.855,,,"LINESTRING (3.0746462 42.2596366, 3.0749191 42.2595985)",,,,
158861077,Carrer de Sant Pere Més Alt,residential,,False,False,17.341,,,"LINESTRING (3.0746462 42.2596366, 3.0746728 42.2597913)",,,,
158861077,Carrer de Sant Pere Més Alt,residential,,False,True,23.371000000000002,,,"LINESTRING (3.0746462 42.2596366, 3.0746281 42.2595712, 3.0746316 42.2594278)",,,,
158861077,Carrer de Sant Pere Més Alt,residential,,False,True,8.763,,,"LINESTRING (3.0746316 42.2594278, 3.0746424 42.2593494)",,,,
1270425351,Plaça del Vi,living_street,20,False,True,8.763,,,"LINESTRING (3.0746316 42.2594278, 3.0746424 42.2593494)",1,,,yes
158861077,Carrer de Sant Pere Més Alt,residential,,False,False,23.371000000000002,,,"LINESTRING (3.0746316 42.2594278, 3.0746281 42.2595712, 3.0746462 42.2596366)",,,,
1270425351,Plaça del Vi,living_street,20,False,False,29.104999999999997,,,"LINESTRING (3.0746316 42.2594278, 3.0747482 42.2594417, 3.0747782 42.259363, 3.0746662 42.2593218)",1,,,yes
101121924,Carrer de les Gallines,residential,,False,True,45.89,,,"LINESTRING (3.0754627 42.2595066, 3.0753633 42.2595245, 3.0749191 42.2595985)",,,,
53375857,Carrer del Mar,residential,30,False,False,65.81,,,"LINESTRING (3.0761393 42.2572414, 3.0765174 42.2567199)",,,,
52832164,Carrer de Monturiol,residential,30,False,False,158.39499999999998,,,"LINESTRING (3.0761393 42.2572414, 3.0764622 42.2575663, 3.0769059 42.2581409, 3.0771537 42.2584499)",,,,
53375856,Carrer de Monturiol,residential,,False,False,107.42800000000001,,,"LINESTRING (3.0761393 42.2572414, 3.0759855 42.2571813, 3.0758588 42.2570832, 3.0757876 42.2569694, 3.0757359 42.2568105, 3.0756925 42.2566504, 3.0756662 42.2565168, 3.0756527 42.2564027)",,,,
68154922,Carrer Sant Jordi,residential,,False,False,40.760000000000005,,,"LINESTRING (3.0761393 42.2572414, 3.0760868 42.2572791, 3.0759319 42.2575125, 3.0759045 42.2575608)",,,,
101121998,Carrer de Baldomer Pastells,residential,,False,False,53.218,,,"LINESTRING (3.0734065 42.2620642, 3.073144 42.2616268)",,,,
101121998,Carrer de Baldomer Pastells,residential,,False,True,62.038,,,"LINESTRING (3.0734065 42.2620642, 3.0737134 42.2625738)",,,,
160232696,Carrer dels Germans Riera,residential,,False,False,113.808,,,"LINESTRING (3.0734065 42.2620642, 3.0738635 42.2610982)",,,,
160231511,Carrer del Puig de la Muga,residential,30,False,True,49.52,,,"LINESTRING (3.0716879 42.262985, 3.0722379 42.2631657)",,,,
160231511,Carrer del Puig de la Muga,residential,30,False,False,51.126000000000005,,,"LINESTRING (3.0716879 42.262985, 3.0715605 42.2629419, 3.0711372 42.2627985, 3.071123 42.2627936)",,,,
158839609,Carrer de la Muralla,residential,,True,False,20.929,,,"LINESTRING (3.0747825 42.2561179, 3.0745412 42.2561773)",,,,
52832166,Carrer del Mur,residential,,False,False,79.631,,,"LINESTRING (3.0747825 42.2561179, 3.0748685 42.2561943, 3.0756527 42.2564027)",,,,
158839568,Carrer de Calabró,residential,,True,False,53.337,,,"LINESTRING (3.0747825 42.2561179, 3.0748126 42.2563174, 3.0747916 42.2565959)",,,,
160230051,Carrer dels Calciners,residential,,False,True,48.626,,,"LINESTRING (3.0745412 42.2561773, 3.073993 42.2560142)",,,,
158839609,Carrer de la Muralla,residential,,True,False,116.09100000000001,,,"LINESTRING (3.0745412 42.2561773, 3.0741884 42.2564283, 3.0738755 42.2566739, 3.0736653 42.2568509, 3.073581 42.2569398)",,,,
158839609,Carrer de la Muralla,residential,,True,False,14.401,,,"LINESTRING (3.0733357 42.2582808, 3.0733257 42.2584101)",,,,
158856742,Carrer de Sant Marc,residential,,False,True,79.7,,,"LINESTRING (3.0733357 42.2582808, 3.0723744 42.258194)",,,,
160944225,Carrer de Santa Clara,residential,40,False,False,7.0,,,"LINESTRING (3.0751584 42.2555357, 3.0752394 42.2555549)",2,,,
158840449,Avinguda de la Generalitat,residential,,True,False,72.081,,,"LINESTRING (3.0751584 42.2555357, 3.0749575 42.2559164, 3.0748657 42.2560221, 3.0747825 42.2561179)",,,,
160944225,Carrer de Santa Clara,residential,40,False,True,69.37100000000001,,,"LINESTRING (3.0751584 42.2555357, 3.0750698 42.2555121, 3.0747351 42.2554229, 3.0743651 42.2553249)",2,,,
53375856,Carrer de Monturiol,residential,,False,False,5.611,,,"LINESTRING (3.0756527 42.2564027, 3.0756581 42.2563524)",,,,
52832166,Carrer del Mur,residential,,False,True,79.631,,,"LINESTRING (3.0756527 42.2564027, 3.0748685 42.2561943, 3.0747825 42.2561179)",,,,
53375856,Carrer de Monturiol,residential,,False,True,107.42800000000001,,,"LINESTRING (3.0756527 42.2564027, 3.0756662 42.2565168, 3.0756925 42.2566504, 3.0757359 42.2568105, 3.0757876 42.2569694, 3.0758588 42.2570832, 3.0759855 42.2571813, 3.0761393 42.2572414)",,,,
53375856,Carrer de Monturiol,residential,,False,True,5.611,,,"LINESTRING (3.0756581 42.2563524, 3.0756527 42.2564027)",,,,
68154919,Carrer de la Cobla Rossinyolets,residential,,True,False,78.404,,,"LINESTRING (3.0756581 42.2563524, 3.0756297 42.2562273, 3.0755979 42.2558412, 3.0756023 42.2556498)",,,,
160230051,Carrer dels Calciners,residential,,False,False,47.705,,,"LINESTRING (3.0734584 42.2558484, 3.073993 42.2560142)",,,,
52832191,Carrer dels Calciners,residential,,False,True,126.391,,,"LINESTRING (3.0734584 42.2558484, 3.0733683 42.2558307, 3.0730464 42.2557364, 3.0729244 42.2556984, 3.0728031 42.2556627, 3.0720348 42.2554237)",,,,
160234207,Avinguda de Pau Casals,residential,30,False,False,76.19,,,"LINESTRING (3.0734584 42.2558484, 3.0735161 42.2557869, 3.0738913 42.2553875, 3.0739429 42.2553225, 3.0739758 42.2552806)",,,,
160234207,Avinguda de Pau Casals,residential,30,False,True,99.05499999999999,,,"LINESTRING (3.0734584 42.2558484, 3.0733737 42.2559422, 3.0731045 42.2562401, 3.0729517 42.2564163, 3.0728216 42.2566032)",,,,
30453880,Avinguda de Pau Casals,residential,,False,False,26.03,,,"LINESTRING (3.0717849 42.2583784, 3.0719173 42.2581658)",,,,
30453880,Avinguda de Pau Casals,residential,,False,True,44.277,,,"LINESTRING (3.0717849 42.2583784, 3.0715123 42.2587217)",,,,
160233817,Carrer de Sant Domènec,residential,,False,False,42.243,,,"LINESTRING (3.0717849 42.2583784, 3.0722932 42.2584313)",,,,
158839609,Carrer de la Muralla,residential,,True,False,96.256,,,"LINESTRING (3.073581 42.2569398, 3.0735307 42.2570208, 3.0734367 42.2572109, 3.0734228 42.2572663, 3.0733811 42.2577831)",,,,
160230048,Carrer de Climent,residential,,True,False,16.069,,,"LINESTRING (3.073581 42.2569398, 3.0735744 42.2569338, 3.0735366 42.256905, 3.0734497 42.2568329)",,,,
53127851,Carrer de Sant Pere Màrtir,residential,,False,True,74.097,,,"LINESTRING (3.0733635 42.2579124, 3.0724701 42.2578298)",,,,
158839609,Carrer de la Muralla,residential,,True,False,13.669,,,"LINESTRING (3.0733635 42.2579124, 3.073356 42.2580352)",,,,
160944225,Carrer de Santa Clara,residential,40,False,True,3.265,,,"LINESTRING (3.0756023 42.2556498, 3.0755649 42.25564)",2,,,
160944225,Carrer de Santa Clara,residential,40,False,False,32.787,,,"LINESTRING (3.0756023 42.2556498, 3.0757117 42.2556787, 3.0759775 42.2557489)",2,,,
53127849,Carrer de Monturiol,residential,,True,False,72.142,,,"LINESTRING (3.0759775 42.2557489, 3.075947 42.2558109, 3.0757497 42.2562129, 3.0756581 42.2563524)",,,,
160944225,Carrer de Santa Clara,residential,40,False,False,91.321,,,"LINESTRING (3.0759775 42.2557489, 3.0766509 42.2559216, 3.0770246 42.2560206)",2,,,
160944225,Carrer de Santa Clara,residential,40,False,True,32.787,,,"LINESTRING (3.0759775 42.2557489, 3.0757117 42.2556787, 3.0756023 42.2556498)",2,,,
30453880,Avinguda de Pau Casals,residential,,False,True,141.639,,,"LINESTRING (3.0728216 42.2566032, 3.0727836 42.2566658, 3.0725605 42.2572153, 3.0723092 42.2575862, 3.0721781 42.2577797)",,,,
160234207,Avinguda de Pau Casals,residential,30,False,False,99.05499999999999,,,"LINESTRING (3.0728216 42.2566032, 3.0729517 42.2564163, 3.0731045 42.2562401, 3.0733737 42.2559422, 3.0734584 42.2558484)",,,,
160230046,Travessia dels Calciners,residential,,False,False,43.972,,,"LINESTRING (3.0734497 42.2568329, 3.0735448 42.2567077, 3.0736124 42.2564609)",,,,
160230048,Carrer de Climent,residential,,True,False,57.766999999999996,,,"LINESTRING (3.0734497 42.2568329, 3.0733125 42.2567683, 3.0728789 42.2566251, 3.0728216 42.2566032)",,,,
53127851,Carrer de Sant Pere Màrtir,residential,,False,False,24.668,,,"LINESTRING (3.0721781 42.2577797, 3.0724701 42.2578298)",,,,
30453880,Avinguda de Pau Casals,residential,,False,False,141.63899999999998,,,"LINESTRING (3.0721781 42.2577797, 3.0723092 42.2575862, 3.0725605 42.2572153, 3.0727836 42.2566658, 3.0728216 42.2566032)",,,,
30453880,Avinguda de Pau Casals,residential,,False,True,47.998999999999995,,,"LINESTRING (3.0721781 42.2577797, 3.0719935 42.2580543, 3.0719173 42.2581658)",,,,
