osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,junction,maxspeed,bridge
402644272,,Rúa da Silva,residential,True,False,49.459,,"LINESTRING (-8.0519704 43.661984, -8.0517724 43.6620122, -8.0517492 43.6620155, -8.0513671 43.6620698)",,,
401974466,,Camiño Real da Madalena,residential,True,False,130.919,,"LINESTRING (-8.0521381 43.6575243, -8.0515573 43.6570323, -8.0511461 43.6568055, -8.0511264 43.6567946, -8.0509719 43.6567131)",,,
90438101,,Rúa Villa Méjico,residential,True,False,92.96199999999999,,"LINESTRING (-8.052964 43.6602749, -8.0529422 43.6603135, -8.0526886 43.6608055, -8.0526765 43.6608277, -8.0526409 43.6609361, -8.0526277 43.6609785, -8.0526017 43.661067)",,,
402646022,,Avenida de España,residential,True,False,41.399,,"LINESTRING (-8.052964 43.6602749, -8.0532858 43.6603525, -8.0534522 43.6603927)",,,
401955707,,Rúa da Igrexa,living_street,True,False,36.721,,"LINESTRING (-8.0572034 43.6607272, -8.0573418 43.6604125)",,,
"[90529994, 232194506]",,"['Rúa Fernando Lago', 'Rúa de Santa María']","['living_street', 'residential']",False,True,54.708,,"LINESTRING (-8.0572034 43.6607272, -8.0574698 43.6607781, -8.0574922 43.6608577, -8.0575393 43.6610055, -8.0575532 43.6610644)",,,
315763016,,Rúa de Santa María,living_street,False,False,19.701,,"LINESTRING (-8.0572034 43.6607272, -8.0570692 43.6607286, -8.0569994 43.6607187, -8.0569604 43.6607139)",,,
232193968,,Rúa Centro Área,residential,True,False,8.211,,"LINESTRING (-8.0495385 43.6611819, -8.0494997 43.6612502)",,,
90438015,,Rúa Moeche,residential,True,False,37.829,,"LINESTRING (-8.0512964 43.6625183, -8.0517562 43.6625897)",,,
90438037,,Travesia Moeche,residential,False,False,50.194,,"LINESTRING (-8.0512964 43.6625183, -8.0513671 43.6620698)",,,
402746953,,Rúa Moeche,residential,False,False,16.887,,"LINESTRING (-8.0512964 43.6625183, -8.0510878 43.6625012)",,,
709358809,,Rúa Amor Hermoso,residential,True,False,77.825,,"LINESTRING (-8.0513064 43.6610514, -8.0503479 43.6609564)",,,
90437970,,Rúa As Pontes de García Rodríguez,residential,False,True,26.067,,"LINESTRING (-8.0513064 43.6610514, -8.051303 43.661219, -8.0513016 43.6612858)",,,
401977876,,Rúa Ortigueira,residential,False,True,175.186,,"LINESTRING (-8.0511264 43.6646274, -8.0518335 43.6639081, -8.0523525 43.6634083, -8.0523768 43.6633849, -8.0524087 43.6633541)",,,
232193973,,Rúa Salinas,residential,False,False,58.425,,"LINESTRING (-8.0486005 43.6563568, -8.0491378 43.6560033)",,,
33910541,AC-566,Avenida de Castelao,primary,False,True,56.441,2,"LINESTRING (-8.0486005 43.6563568, -8.0487229 43.6564586, -8.0490609 43.6567398)",,50,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,True,9.685,,"LINESTRING (-8.0533616 43.6617861, -8.0532845 43.661853)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,False,30.252000000000002,,"LINESTRING (-8.0533616 43.6617861, -8.0535061 43.6616597, -8.053556 43.661616, -8.0535935 43.6615724)",,,
402644272,,Rúa da Silva,residential,True,False,25.618,,"LINESTRING (-8.0533616 43.6617861, -8.0532821 43.6617974, -8.0530491 43.6618305)",,,
401974466,,Camiño Real da Madalena,residential,True,False,30.993000000000002,,"LINESTRING (-8.0509719 43.6567131, -8.0508613 43.6566547, -8.0506513 43.6565588)",,,
90438027,,Rúa Somozas,residential,True,False,57.062,,"LINESTRING (-8.0529583 43.6615339, -8.052836 43.6611006, -8.0528164 43.6610311)",,,
"[90438059, 90438085]",,"['Rúa da Convento', 'Rúa María Mediadora']",residential,True,False,121.08000000000001,,"LINESTRING (-8.0529583 43.6615339, -8.051999 43.6616737, -8.0518853 43.6616943, -8.0519704 43.661984)",,,
90437963,,Rúa Lagoa,residential,False,False,64.93,,"LINESTRING (-8.0488229 43.6601717, -8.0490901 43.6596207)",,,
402746953,,Rúa Moeche,residential,False,False,16.874,,"LINESTRING (-8.0510878 43.6625012, -8.0508809 43.6624762)",,,
402746953,,Rúa Moeche,residential,False,True,16.887,,"LINESTRING (-8.0510878 43.6625012, -8.0512964 43.6625183)",,,
90438060,,Rúa Santo André de Texeido,residential,True,False,81.064,,"LINESTRING (-8.0510878 43.6625012, -8.0510771 43.6625468, -8.0509321 43.6631635, -8.0509188 43.6632199)",,,
90437944,,Rúa Granxa,residential,False,False,35.457,,"LINESTRING (-8.0497343 43.6635165, -8.0498079 43.6632021)",,,
90437944,,Rúa Granxa,residential,False,True,17.647,,"LINESTRING (-8.0497343 43.6635165, -8.0498424 43.6636546)",,,
90438063,,,residential,False,True,22.209,,"LINESTRING (-8.0497343 43.6635165, -8.0494747 43.6635845)",,,
90438047,,Rúa Cariño,residential,True,False,43.583,,"LINESTRING (-8.0500127 43.6569346, -8.0495925 43.657182)",,,
33910541,AC-566,Avenida de Castelao,primary,False,False,5.909,2,"LINESTRING (-8.0535004 43.6604328, -8.0534522 43.6603927)",,50,
33910541,AC-566,Avenida de Castelao,primary,False,True,32.348,2,"LINESTRING (-8.0535004 43.6604328, -8.053699 43.660598, -8.0537643 43.6606523)",,50,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,False,38.996,,"LINESTRING (-8.0515764 43.663308, -8.0516426 43.663252, -8.0518904 43.6630408)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,True,119.45100000000001,,"LINESTRING (-8.0515764 43.663308, -8.051417 43.663443, -8.0503176 43.6638572)",,,
402642783,,Rúa Mañón,residential,False,True,11.158999999999999,,"LINESTRING (-8.0515764 43.663308, -8.0514759 43.6632945, -8.05144 43.6632897)",,,
232193973,,Rúa Salinas,residential,False,True,58.425,,"LINESTRING (-8.0491378 43.6560033, -8.0486005 43.6563568)",,,
33910541,AC-566,Avenida de Castelao,primary,False,True,61.76,2,"LINESTRING (-8.0516303 43.6588772, -8.0521341 43.6592963)",,50,
33910541,AC-566,Avenida de Castelao,primary,False,False,91.273,2,"LINESTRING (-8.0516303 43.6588772, -8.051565 43.6588229, -8.0508858 43.6582578)",,50,
402424648,,Rúa de Cerdido,residential,False,True,112.817,,"LINESTRING (-8.0516303 43.6588772, -8.0515687 43.6589237, -8.0510159 43.6593404, -8.0508267 43.6596363, -8.0507997 43.6596786)",,,
232193965,,Camiño do Beco,residential,False,False,27.375,,"LINESTRING (-8.049546 43.6609688, -8.0492177 43.660904)",,,
232193965,,Camiño do Beco,residential,False,True,4.102,,"LINESTRING (-8.049546 43.6609688, -8.0495968 43.660972)",,,
232193968,,Rúa Centro Área,residential,True,False,23.703,,"LINESTRING (-8.049546 43.6609688, -8.0495385 43.6611819)",,,
402000610,DP-2204,Avenida Zumalacárregui,residential,True,False,38.886,,"LINESTRING (-8.053623 43.6615409, -8.0538791 43.6612443)",,,
90437948,,Rúa Floreal,residential,True,False,83.622,,"LINESTRING (-8.0516496 43.6601899, -8.0516033 43.6601809, -8.0506458 43.6599945)",,,
402647867,,Rúa As Pontes de García Rodríguez,residential,True,False,28.124000000000002,,"LINESTRING (-8.0516496 43.6601899, -8.0515657 43.6604025, -8.0515536 43.6604331)",,,
402646022,,Avenida de España,residential,True,False,104.605,,"LINESTRING (-8.0517531 43.6599323, -8.0518231 43.6599535, -8.0518931 43.6599747, -8.0520699 43.6600228, -8.0521179 43.6600359, -8.0526473 43.6601893, -8.052964 43.6602749)",,,
402647867,,Rúa As Pontes de García Rodríguez,residential,True,False,29.83,,"LINESTRING (-8.0517531 43.6599323, -8.0517252 43.6600017, -8.0516496 43.6601899)",,,
90437979,,Avenida de España,residential,True,False,81.71900000000001,,"LINESTRING (-8.0507997 43.6596786, -8.0508556 43.6596935, -8.0517531 43.6599323)",,,
402424648,,Rúa de Cerdido,residential,False,False,112.81700000000001,,"LINESTRING (-8.0507997 43.6596786, -8.0508267 43.6596363, -8.0510159 43.6593404, -8.0515687 43.6589237, -8.0516303 43.6588772)",,,
402646029,,Rúa de Cerdido,residential,True,False,37.246,,"LINESTRING (-8.0507997 43.6596786, -8.0507682 43.6597419, -8.0506955 43.6598879, -8.0506458 43.6599945)",,,
725704698,DP-2204,Avenida Zumalacárregui,residential,True,False,10.832,1,"LINESTRING (-8.0540122 43.6610489, -8.0539735 43.6609556)",,,
402000611,,Avenida Zumalacárregui,residential,True,False,14.838,1,"LINESTRING (-8.0540122 43.6610489, -8.0541087 43.6609727, -8.0541368 43.6609505)",,,
90438021,,Avenida Ezequiel López,residential,True,False,49.57,,"LINESTRING (-8.0556162 43.661387, -8.0556751 43.6613491, -8.0557024 43.6613287, -8.0557879 43.6612544, -8.0558181 43.6612167, -8.055944 43.6610163)",,,
402642783,,Rúa Mañón,residential,False,True,32.704,,"LINESTRING (-8.0504585 43.6632873, -8.0500589 43.6632331)",,,
90437992,,Rúa da Paz,residential,False,False,94.559,,"LINESTRING (-8.0504585 43.6632873, -8.0504688 43.6632451, -8.0506624 43.6624498)",,,
90437992,,Rúa da Paz,residential,False,True,64.37599999999999,,"LINESTRING (-8.0504585 43.6632873, -8.0503397 43.6637679, -8.0503176 43.6638572)",,,
402642783,,Rúa Mañón,residential,False,False,31.78,,"LINESTRING (-8.0504585 43.6632873, -8.0505366 43.663298, -8.0506734 43.6633167, -8.0507044 43.6631911)",,,
90437968,,Rúa Tixón,residential,True,False,44.985,,"LINESTRING (-8.0537397 43.662088, -8.053718 43.6620768, -8.0533558 43.6618898, -8.0532845 43.661853)",,,
226956030,,Rúa de Ortigueira,residential,True,False,46.321999999999996,,"LINESTRING (-8.0537397 43.662088, -8.0536829 43.6621416, -8.0533897 43.6624188)",,,
402659800,,Rúa da Estrada,residential,True,False,101.055,,"LINESTRING (-8.0508257 43.6576274, -8.0500127 43.6569346)",,,
90438010,,Rúa da Fraternidade,residential,True,False,102.344,,"LINESTRING (-8.0508257 43.6576274, -8.0509567 43.6568082, -8.0509719 43.6567131)",,,
90437992,,Rúa da Paz,residential,False,False,64.37599999999999,,"LINESTRING (-8.0503176 43.6638572, -8.0503397 43.6637679, -8.0504585 43.6632873)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,False,119.45100000000001,,"LINESTRING (-8.0503176 43.6638572, -8.051417 43.663443, -8.0515764 43.663308)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,True,22.231,,"LINESTRING (-8.0503176 43.6638572, -8.0502389 43.6638842, -8.0500679 43.6639429)",,,
232193971,,Rúa Regueiro,residential,True,False,127.93900000000001,,"LINESTRING (-8.0505578 43.6565204, -8.0502426 43.656391, -8.0491378 43.6560033)",,,
90437948,,Rúa Floreal,residential,True,False,64.366,,"LINESTRING (-8.0498283 43.659844, -8.0490901 43.6596207)",,,
"[402652901, 991708063]",,"['Rúa da Pitillera', 'Camino da Pitillera']",residential,False,False,127.288,,"LINESTRING (-8.0498283 43.659844, -8.0496349 43.6606512, -8.0496481 43.6608184, -8.0495968 43.660972)",,,
991708063,,Rúa da Pitillera,residential,False,True,48.045,,"LINESTRING (-8.0498283 43.659844, -8.050121 43.6596521, -8.0501764 43.6595754, -8.0502146 43.6595224)",,,
90437989,,Rúa Condomiñas,residential,True,False,48.141,,"LINESTRING (-8.0543675 43.6614945, -8.0543531 43.6614871, -8.0539315 43.6612711, -8.0538791 43.6612443)",,,
226956030,,Rúa de Ortigueira,residential,True,False,44.542,,"LINESTRING (-8.0543675 43.6614945, -8.0542094 43.661645, -8.0541993 43.6616535, -8.054031 43.6618126)",,,
402659800,,Rúa da Estrada,residential,True,False,91.536,,"LINESTRING (-8.0520707 43.6585974, -8.0513117 43.6579841)",,,
232193977,,Travesía de Praia,residential,True,False,47.150000000000006,,"LINESTRING (-8.0520707 43.6585974, -8.0517097 43.6588267, -8.0516303 43.6588772)",,,
226956030,,Rúa de Ortigueira,residential,True,False,76.981,,"LINESTRING (-8.052985 43.6628014, -8.0528963 43.6628853, -8.0528499 43.6629291, -8.0524087 43.6633541)",,,
33910541,AC-566,Avenida de Castelao,primary,False,True,5.909,2,"LINESTRING (-8.0534522 43.6603927, -8.0535004 43.6604328)",,50,
33910541,AC-566,Avenida de Castelao,primary,False,False,146.276,2,"LINESTRING (-8.0534522 43.6603927, -8.0531997 43.6601821, -8.0523936 43.6595121, -8.0522589 43.6594001)",,50,
33910541,AC-566,Avenida de Castelao,primary,False,False,65.167,2,"LINESTRING (-8.0495925 43.657182, -8.0490609 43.6567398)",,50,
33910541,AC-566,Avenida de Castelao,primary,False,True,132.569,2,"LINESTRING (-8.0495925 43.657182, -8.0506739 43.6580816)",,50,
"[402420812, 402420815]",,"['Rúa Cariño', 'Rúa Río da Veiga']",residential,True,False,111.929,,"LINESTRING (-8.0495925 43.657182, -8.0491101 43.6574661, -8.0486307 43.6570308)",,,
90438021,,Avenida Ezequiel López,residential,True,False,62.364,,"LINESTRING (-8.055944 43.6610163, -8.0559701 43.660976, -8.0562737 43.6605087)",,,
422435493,,Rúa Real,residential,True,False,86.38000000000001,,"LINESTRING (-8.055944 43.6610163, -8.0561426 43.6610584, -8.0562579 43.6610671, -8.0563556 43.6610416, -8.0564154 43.6609844, -8.056495 43.6609071, -8.0565626 43.6608322, -8.0565797 43.6608077, -8.0566302 43.6607295, -8.0566754 43.6606595, -8.0566868 43.6606418)",,,
401974466,,Camiño Real da Madalena,residential,True,False,67.63,,"LINESTRING (-8.0530633 43.6587439, -8.0530212 43.658669, -8.0529539 43.6585674, -8.0528481 43.6584075, -8.0527063 43.6581934)",,,
90438019,,Rúa Pontigas,residential,True,False,49.898,,"LINESTRING (-8.0525027 43.6625192, -8.0525664 43.6625564, -8.0529532 43.6627828, -8.052985 43.6628014)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,False,54.566,,"LINESTRING (-8.0525027 43.6625192, -8.0528141 43.6622538, -8.0529417 43.6621451)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,True,40.824000000000005,,"LINESTRING (-8.0525027 43.6625192, -8.0524401 43.6625721, -8.0521725 43.662798)",,,
90438054,,Rúa Amor Hermoso,residential,True,False,69.785,,"LINESTRING (-8.0521735 43.6610709, -8.0513064 43.6610514)",,,
232193983,,,residential,True,False,19.736,,"LINESTRING (-8.0521735 43.6610709, -8.0521576 43.6610318, -8.0521044 43.6609006)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,True,35.268,,"LINESTRING (-8.0521725 43.662798, -8.0518904 43.6630408)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,False,40.824000000000005,,"LINESTRING (-8.0521725 43.662798, -8.0524401 43.6625721, -8.0525027 43.6625192)",,,
232193964,,Rúa da Pitillera,residential,False,True,81.31299999999999,,"LINESTRING (-8.0502146 43.6595224, -8.050231 43.6594629, -8.0504126 43.6588053)",,,
402424646,,Avenida de España,residential,True,False,50.172,,"LINESTRING (-8.0502146 43.6595224, -8.0502564 43.659534, -8.0504525 43.6595882, -8.0507997 43.6596786)",,,
991708063,,Rúa da Pitillera,residential,False,False,48.045,,"LINESTRING (-8.0502146 43.6595224, -8.0501764 43.6595754, -8.050121 43.6596521, -8.0498283 43.659844)",,,
991708064,,Avenida de España,residential,False,False,81.767,,"LINESTRING (-8.0502146 43.6595224, -8.0493575 43.6592851, -8.0492653 43.6592596)",,,
402000610,DP-2204,Avenida Zumalacárregui,residential,True,False,4.231,,"LINESTRING (-8.0535935 43.6615724, -8.053623 43.6615409)",,,
90438017,,Rúa Lamas,residential,True,False,44.181000000000004,,"LINESTRING (-8.0535935 43.6615724, -8.0536757 43.6616175, -8.054012 43.6618022, -8.054031 43.6618126)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,True,30.252000000000002,,"LINESTRING (-8.0535935 43.6615724, -8.053556 43.661616, -8.0535061 43.6616597, -8.0533616 43.6617861)",,,
33910541,AC-566,Avenida de Castelao,primary,False,False,15.297,2,"LINESTRING (-8.0522589 43.6594001, -8.0521341 43.6592963)",,50,
33910541,AC-566,Avenida de Castelao,primary,False,True,146.276,2,"LINESTRING (-8.0522589 43.6594001, -8.0523936 43.6595121, -8.0531997 43.6601821, -8.0534522 43.6603927)",,50,
402646026,,Rúa As Pontes de García Rodríguez,residential,True,False,73.955,,"LINESTRING (-8.0522589 43.6594001, -8.0521824 43.6594513, -8.0518943 43.6596441, -8.0517735 43.6598906, -8.0517531 43.6599323)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,False,42.607,,"LINESTRING (-8.0529417 43.6621451, -8.0532845 43.661853)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,True,54.566,,"LINESTRING (-8.0529417 43.6621451, -8.0528141 43.6622538, -8.0525027 43.6625192)",,,
402647867,,Rúa As Pontes de García Rodríguez,residential,True,False,23.156,,"LINESTRING (-8.0515536 43.6604331, -8.051472 43.6606328)",,,
90438027,,Rúa Somozas,residential,True,False,33.78,,"LINESTRING (-8.0530491 43.6618305, -8.0529583 43.6615339)",,,
402644272,,Rúa da Silva,residential,True,False,53.313,,"LINESTRING (-8.0530491 43.6618305, -8.0523988 43.661923)",,,
402642783,,Rúa Mañón,residential,False,True,17.541,,"LINESTRING (-8.0509188 43.6632199, -8.0507044 43.6631911)",,,
402642783,,Rúa Mañón,residential,False,False,42.638000000000005,,"LINESTRING (-8.0509188 43.6632199, -8.0511001 43.6632442, -8.05144 43.6632897)",,,
232193977,,Travesía de Praia,residential,True,False,68.063,,"LINESTRING (-8.0527063 43.6581934, -8.0526045 43.6582581, -8.0520707 43.6585974)",,,
401974466,,Camiño Real da Madalena,residential,True,False,87.399,,"LINESTRING (-8.0527063 43.6581934, -8.0522257 43.6576059, -8.0521819 43.6575651, -8.0521381 43.6575243)",,,
90437948,,Rúa Floreal,residential,True,False,67.859,,"LINESTRING (-8.0506458 43.6599945, -8.0498283 43.659844)",,,
90438095,,Rúa de Cerdido,residential,False,True,27.539,,"LINESTRING (-8.0506458 43.6599945, -8.0505361 43.6602291)",,,
232193963,AC-566,Avenida da Area,primary,False,True,57.066,,"LINESTRING (-8.0499945 43.6615058, -8.0493054 43.6616277)",,,
232193963,AC-566,Avenida da Area,primary,False,False,107.95700000000001,,"LINESTRING (-8.0499945 43.6615058, -8.0501495 43.6614771, -8.0513016 43.6612858)",,,
232194129,,Camiño da Silva,residential,True,False,54.542,,"LINESTRING (-8.0499945 43.6615058, -8.0496957 43.6611987, -8.0495385 43.6611819)",,,
90437944,,Rúa Granxa,residential,False,False,36.834,,"LINESTRING (-8.0500679 43.6639429, -8.050016 43.6638765, -8.0498424 43.6636546)",,,
232194499,DP-2204,Avenida Zumalacárregui,residential,False,False,22.231,,"LINESTRING (-8.0500679 43.6639429, -8.0502389 43.6638842, -8.0503176 43.6638572)",,,
