osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,tunnel
24340394,2,N-301a,trunk,roundabout,True,False,19.134,"LINESTRING (-3.0471392 39.5950355, -3.047083 39.5949912, -3.0469495 39.5949519)",,,
24340636,2,N-301a,trunk,,True,False,97.89699999999999,"LINESTRING (-3.0471392 39.5950355, -3.0471299 39.5949469, -3.0471934 39.5947772, -3.0473263 39.5945127, -3.0474408 39.5941934)",Avenida IV Centenario,,
24340394,2,N-301a,trunk,roundabout,True,False,23.922,"LINESTRING (-3.0469495 39.5949519, -3.0468254 39.5949895, -3.0467708 39.595006, -3.0466976 39.5950425)",,,
289117763,2,CM-310a,residential,,True,False,8.117,"LINESTRING (-3.0464468 39.5949821, -3.0464195 39.595052)",,,
289117764,,,residential,,False,False,95.206,"LINESTRING (-3.0464468 39.5949821, -3.0464231 39.5949474, -3.0459296 39.5942243)",Avenida de San Fernando,,
24340636,2,N-301a,trunk,,True,False,54.748999999999995,"LINESTRING (-3.0474408 39.5941934, -3.0475043 39.593947, -3.047519 39.5937061)",Avenida IV Centenario,,
24340636,2,N-301a,trunk,,True,False,172.593,"LINESTRING (-3.047519 39.5937061, -3.0475304 39.593428, -3.0475508 39.593012, -3.0475761 39.5925879, -3.047592 39.592155)",Avenida IV Centenario,,
196958197,,N-301a,trunk,roundabout,True,False,18.306,"LINESTRING (-3.0476643 39.5893757, -3.0476179 39.5893962, -3.0475814 39.5894262, -3.0475578 39.5894631, -3.0475491 39.5895037)",,,
828278640,1,CM-410,trunk,roundabout,True,False,11.771,"LINESTRING (-3.0476658 39.5914385, -3.0477042 39.5914193, -3.0477343 39.5913927, -3.0477539 39.5913608)",,,
24340635,1,CM-410,trunk,roundabout,True,False,12.783999999999999,"LINESTRING (-3.0477539 39.5913608, -3.0477614 39.5913229, -3.047754 39.591285, -3.0477324 39.5912505)",,,
24340639,1,CM-410,primary,,True,False,29.18,"LINESTRING (-3.0477539 39.5913608, -3.0478409 39.5913341, -3.048076 39.591276)",Carretera de Quintanar de la Orden a Menasalbas,40,
24340634,2,N-301a,trunk,,True,False,178.67100000000005,"LINESTRING (-3.0477048 39.5912266, -3.0476522 39.5911308, -3.0476386 39.5910349, -3.0476702 39.5906464, -3.0476826 39.5904933, -3.0477062 39.5902082, -3.0477399 39.589801, -3.0477653 39.5897132, -3.0477944 39.5896364)",Avenida IV Centenario,,
24340635,1,CM-410,trunk,roundabout,True,False,19.451,"LINESTRING (-3.0477048 39.5912266, -3.0476564 39.5912038, -3.0476008 39.591195, -3.0475446 39.5912011, -3.0474944 39.5912215)",,,
24340635,1,CM-410,trunk,roundabout,True,False,10.403,"LINESTRING (-3.0474944 39.5912215, -3.0474656 39.5912434, -3.0474445 39.59127, -3.0474325 39.5912998)",,,
289117762,2,N-301a,trunk,,True,False,132.485,"LINESTRING (-3.0475091 39.5914317, -3.0475418 39.5915419, -3.0475329 39.591731, -3.0474872 39.5926195)",Avenida IV Centenario,,
828278640,1,CM-410,trunk,roundabout,True,False,13.943999999999999,"LINESTRING (-3.0475091 39.5914317, -3.0475594 39.5914474, -3.0476135 39.5914497, -3.0476658 39.5914385)",,,
202205781,1,CM-410,primary,,True,False,29.79,"LINESTRING (-3.048076 39.591276, -3.0479177 39.591275, -3.047837 39.591273, -3.0477324 39.5912505)",Carretera de Quintanar de la Orden a Menasalbas,40,
122513859,1,N-301a,trunk,roundabout,True,False,25.073999999999998,"LINESTRING (-3.0394147 39.5864044, -3.0393451 39.5863916, -3.0392139 39.5863933, -3.0391267 39.5864099)",,,
122513859,1,N-301a,trunk,roundabout,True,False,27.232999999999997,"LINESTRING (-3.0387857 39.5865198, -3.0387202 39.5865747, -3.0387093 39.5866161, -3.0387193 39.5866861, -3.0387547 39.5867369)",,,
292375554,1,CM-310a,tertiary,,True,False,21.524,"LINESTRING (-3.0387831 39.5867528, -3.0388494 39.5869395)",Calle Francisco Serrano,,
122513859,1,N-301a,trunk,roundabout,True,False,19.438000000000002,"LINESTRING (-3.0387831 39.5867528, -3.0388813 39.5867718, -3.0390059 39.5867597)",,,
122513859,1,N-301a,trunk,roundabout,True,False,36.323,"LINESTRING (-3.0390059 39.5867597, -3.039267 39.5866789, -3.0393902 39.5866237)",,,
"[24340923, 289383293]",1,N-301a,"['trunk_link', 'trunk']",,True,False,153.147,"LINESTRING (-3.0393902 39.5866237, -3.0396886 39.5866047, -3.0398475 39.5866126, -3.0403997 39.5866755, -3.0408792 39.586793, -3.0409789 39.5868409, -3.0410407 39.5868858, -3.0410851 39.5869221)",Avenida IV Centenario,,
122513859,1,N-301a,trunk,roundabout,True,False,23.271,"LINESTRING (-3.0393902 39.5866237, -3.0394183 39.5865902, -3.0394368 39.5865596, -3.0394464 39.5865177, -3.0394438 39.5864673, -3.0394329 39.5864255)",,,
122513859,1,N-301a,trunk,roundabout,True,False,31.769000000000002,"LINESTRING (-3.0391267 39.5864099, -3.0390161 39.5864569, -3.0387857 39.5865198)",,,
86378228,,,residential,,False,False,143.275,"LINESTRING (-3.038253 39.5867052, -3.0379452 39.5877465, -3.0379151 39.5879658)",Calle Manolete,,
289383304,1,N-301a,trunk_link,,True,False,43.556,"LINESTRING (-3.038253 39.5867052, -3.0384054 39.5866932, -3.0385527 39.5867004, -3.0386466 39.5867174, -3.0387547 39.5867369)",,,
187800897,,,residential,,False,False,54.062,"LINESTRING (-3.0396172 39.5905074, -3.0397891 39.5909752)",Calle del Moral,,
86378171,,,residential,,False,False,93.37299999999999,"LINESTRING (-3.0396172 39.5905074, -3.0401055 39.5903857, -3.0406525 39.5902455)",Calle de la Victoria,,
187800897,,,residential,,False,True,61.797,"LINESTRING (-3.0396172 39.5905074, -3.0395138 39.5903, -3.0393894 39.5899805)",Calle del Moral,,
196250869,,,residential,,False,False,51.348,"LINESTRING (-3.0417471 39.5884178, -3.0418882 39.5888666)",Calle Reina Amalia,,
196250869,,,residential,,False,True,37.866,"LINESTRING (-3.0417471 39.5884178, -3.0416636 39.5880834)",Calle Reina Amalia,,
292375563,,,residential,,False,True,95.459,"LINESTRING (-3.0417471 39.5884178, -3.0414002 39.5885217, -3.0410144 39.5886973, -3.0410535 39.5887841, -3.041131 39.5889046)",Calle las Huertas,,
187781929,,,residential,,False,False,44.862,"LINESTRING (-3.0390828 39.5933281, -3.0390876 39.5934009, -3.0391561 39.5936166, -3.0391861 39.5937226)",Calle Filibus,,
291099145,,,residential,,False,False,112.27,"LINESTRING (-3.0390828 39.5933281, -3.0394465 39.5930872, -3.0398437 39.5929874, -3.0401372 39.5929495, -3.0402509 39.5929348)",Calle Oliva,,
291099145,,,residential,,False,True,41.109,"LINESTRING (-3.0390828 39.5933281, -3.0389008 39.5934393, -3.038675 39.5935174)",Calle Oliva,,
289858380,,,residential,,False,True,83.225,"LINESTRING (-3.0440239 39.5907709, -3.0444546 39.5904196, -3.0445184 39.5903709, -3.0445791 39.5903245, -3.0446336 39.5902732, -3.0447117 39.5902521)",Calle Jesús y María,,
289858396,,,residential,,True,False,30.012,"LINESTRING (-3.0440239 39.5907709, -3.0439612 39.590724, -3.0438947 39.590701, -3.0438781 39.5906953, -3.0438319 39.5906982, -3.0437726 39.5907019, -3.0437123 39.5907225)",Plaza de la Constitución,,
291899720,2,CM-310a,tertiary,,False,False,46.333,"LINESTRING (-3.041547 39.5912181, -3.0420844 39.5912642)",Calle Príncipe,,
291899720,2,CM-310a,tertiary,,False,True,8.916,"LINESTRING (-3.041547 39.5912181, -3.0414443 39.5912052)",Calle Príncipe,,
86378162,,,residential,,False,True,73.55600000000001,"LINESTRING (-3.041547 39.5912181, -3.0415975 39.5915274, -3.0416857 39.5918705)",Calle San Francisco,,
202205778,,CM-410,residential,,False,False,74.884,"LINESTRING (-3.0443852 39.5914392, -3.0449253 39.5913375, -3.0452239 39.5912534)",Calle Princesa,,
289117764,,,residential,,False,True,89.667,"LINESTRING (-3.0443852 39.5914392, -3.0445158 39.5917661, -3.044662 39.5920487, -3.0446965 39.5922066)",Avenida de San Fernando,,
289858377,,,residential,,False,True,72.88900000000001,"LINESTRING (-3.0443852 39.5914392, -3.0443672 39.5913928, -3.0442435 39.5912006, -3.0441234 39.5910951, -3.043874 39.5909318)",Avenida de San Fernando,,
380719564,,CM-410a,residential,,False,True,90.823,"LINESTRING (-3.0443852 39.5914392, -3.0438311 39.5916041, -3.0435562 39.5916248, -3.0433683 39.5916451)",Calle Princesa,,
196250869,,,residential,,False,True,51.348,"LINESTRING (-3.0418882 39.5888666, -3.0417471 39.5884178)",Calle Reina Amalia,,
86378204,,,residential,,False,True,58.106,"LINESTRING (-3.0418882 39.5888666, -3.0415178 39.5890462, -3.0413911 39.5892037)",Calle General López Brea,,
196250869,,,residential,,False,False,84.59,"LINESTRING (-3.0418882 39.5888666, -3.0421602 39.5893131, -3.0423727 39.5895246)",Calle Reina Amalia,,
202205774,,CM-410,residential,,False,True,17.779,"LINESTRING (-3.0454923 39.5915074, -3.0453365 39.5914018)",,,
828278641,,CM-410,residential,,False,True,46.687,"LINESTRING (-3.0454923 39.5915074, -3.0460324 39.5914521)",Calle San Juan,,
86378146,,,residential,,False,True,31.403,"LINESTRING (-3.043266 39.5893074, -3.0429916 39.5891202)",Calle las Aguas,,
86378146,,,residential,,False,False,53.985,"LINESTRING (-3.043266 39.5893074, -3.0437586 39.5895436, -3.0437985 39.5895666)",Calle las Aguas,,
290566411,,,residential,,False,False,77.744,"LINESTRING (-3.043266 39.5893074, -3.0432473 39.5893733, -3.0432629 39.5895653, -3.0431721 39.5896314, -3.0430319 39.5897056, -3.0428166 39.5898376)",Calle Hornos,,
290566414,,,residential,,False,True,44.982000000000006,"LINESTRING (-3.043266 39.5893074, -3.0431543 39.5893546, -3.0429142 39.5894047, -3.0427948 39.5894157, -3.0427691 39.5894253)",Calle Vicente Gálvez Villarejo,,
289383288,2,N-301a,trunk,roundabout,True,False,14.48,"LINESTRING (-3.0439108 39.5875624, -3.0439181 39.5875936, -3.0439399 39.5876206, -3.043975 39.5876402, -3.0440171 39.5876478)",,,
86378162,,,residential,,False,True,67.597,"LINESTRING (-3.0419511 39.5929591, -3.0422899 39.5935081)",Calle San Francisco,,
86378235,,,residential,,False,False,60.534,"LINESTRING (-3.0419511 39.5929591, -3.0413337 39.5932237)",Calle Yedra,,
86378162,,,residential,,False,False,55.20099999999999,"LINESTRING (-3.0419511 39.5929591, -3.0418527 39.5928119, -3.0418206 39.5926969, -3.0417826 39.5924857)",Calle San Francisco,,
289383306,,,residential,,True,False,6.192,"LINESTRING (-3.0438094 39.5909562, -3.0438406 39.5909473, -3.043874 39.5909318)",Plaza de la Constitución,,
289952224,,,residential,,False,False,86.01599999999999,"LINESTRING (-3.0438094 39.5909562, -3.0437471 39.5910976, -3.0434775 39.5914162, -3.0433683 39.5916451)",Calle Grande,,
86378143,,,residential,,False,False,73.399,"LINESTRING (-3.0460324 39.5914521, -3.0457449 39.5908303)",Calle Vallehermoso,,
828278641,,CM-410,residential,,False,False,46.687,"LINESTRING (-3.0460324 39.5914521, -3.0454923 39.5915074)",Calle San Juan,,
828278641,,CM-410,residential,,False,True,98.16,"LINESTRING (-3.0460324 39.5914521, -3.0471707 39.5913529)",Calle San Juan,,
292289863,,,residential,,False,True,88.737,"LINESTRING (-3.0379715 39.5914971, -3.0380173 39.5913885, -3.0380494 39.5909543, -3.0380602 39.5907055)",Ronda San Pedro,,
289858383,,CM-410a,residential,,False,True,75.81400000000001,"LINESTRING (-3.0433683 39.5916451, -3.0427881 39.5915931, -3.0424916 39.5915547)",Calle Princesa,,
289952224,,,residential,,False,True,86.016,"LINESTRING (-3.0433683 39.5916451, -3.0434775 39.5914162, -3.0437471 39.5910976, -3.0438094 39.5909562)",Calle Grande,,
380719564,,CM-410a,residential,,False,False,90.82300000000001,"LINESTRING (-3.0433683 39.5916451, -3.0435562 39.5916248, -3.0438311 39.5916041, -3.0443852 39.5914392)",Calle Princesa,,
380719571,2,CM-310a,tertiary,,False,False,6.901,"LINESTRING (-3.0378495 39.5879298, -3.0379151 39.5879658)",Calle Valencia,,
380719571,2,CM-310a,tertiary,,False,True,41.219,"LINESTRING (-3.0378495 39.5879298, -3.0374542 39.5877186)",Calle Valencia,,
292375560,,,residential,,False,False,122.637,"LINESTRING (-3.0378495 39.5879298, -3.0376124 39.5886362, -3.0376722 39.5890066)",Calle Tres Cruces,,
86378234,,,residential,,False,False,47.309,"LINESTRING (-3.0383745 39.5944683, -3.0383827 39.5942117, -3.0383579 39.594044)",Calle Pozo Perla,,
86378235,,,residential,,False,True,48.812,"LINESTRING (-3.0383745 39.5944683, -3.0386714 39.5944482, -3.0389406 39.5944203)",Calle Yedra,,
380719561,,,residential,,False,False,6.392,"LINESTRING (-3.041231 39.5943266, -3.0411676 39.5943569)",Calle Grande,,
386250263,,CM-310a,tertiary,,False,False,34.781,"LINESTRING (-3.041231 39.5943266, -3.0412668 39.594487, -3.0413143 39.5946325)",Calle Grande,,
386250263,,CM-310a,tertiary,,False,True,133.137,"LINESTRING (-3.041231 39.5943266, -3.0412334 39.5942385, -3.0412415 39.5941941, -3.0412679 39.5941507, -3.0422899 39.5935081)",Calle Grande,,
86378143,,,residential,,False,False,34.559,"LINESTRING (-3.044668 39.5887042, -3.0444762 39.5884308)",Calle Vallehermoso,,
86378143,,,residential,,False,True,4.666,"LINESTRING (-3.044668 39.5887042, -3.0446919 39.5887419)",Calle Vallehermoso,,
"[187781930, 290566423]",,,residential,,False,False,87.419,"LINESTRING (-3.044668 39.5887042, -3.0439468 39.5889158, -3.0440137 39.5891002)",Callejón del Tejar,,
86378162,,,residential,,False,False,67.597,"LINESTRING (-3.0422899 39.5935081, -3.0419511 39.5929591)",Calle San Francisco,,
386250263,,CM-310a,tertiary,,False,False,133.137,"LINESTRING (-3.0422899 39.5935081, -3.0412679 39.5941507, -3.0412415 39.5941941, -3.0412334 39.5942385, -3.041231 39.5943266)",Calle Grande,,
86378171,,,residential,,False,False,62.99,"LINESTRING (-3.0406525 39.5902455, -3.0409867 39.5901567, -3.0413487 39.5900637)",Calle de la Victoria,,
86378171,,,residential,,False,True,93.37299999999999,"LINESTRING (-3.0406525 39.5902455, -3.0401055 39.5903857, -3.0396172 39.5905074)",Calle de la Victoria,,
380719571,2,CM-310a,tertiary,,False,False,103.309,"LINESTRING (-3.0406525 39.5902455, -3.0407951 39.5907482, -3.0408663 39.5909853, -3.0409409 39.5911465)",Calle Valencia,,
380719571,2,CM-310a,tertiary,,False,True,62.245000000000005,"LINESTRING (-3.0406525 39.5902455, -3.0405626 39.5900174, -3.0404311 39.5897124)",Calle Valencia,,
86378242,,,residential,,False,True,49.362,"LINESTRING (-3.0380408 39.5925872, -3.0383087 39.5929802)",Calle Nueva,,
86378185,,,residential,,False,True,171.594,"LINESTRING (-3.0380408 39.5925872, -3.0382694 39.592512, -3.0387225 39.5923996, -3.0391055 39.5923302, -3.0399732 39.5921977)",Calle de la Obra,,
196250869,,,residential,,False,False,37.866,"LINESTRING (-3.0416636 39.5880834, -3.0417471 39.5884178)",Calle Reina Amalia,,
86378146,,,residential,,False,False,27.323,"LINESTRING (-3.0416636 39.5880834, -3.0418887 39.588134, -3.0419579 39.5881712)",Calle las Aguas,,
"[202205773, 196250869]",,,residential,,False,"[False, True]",82.891,"LINESTRING (-3.0416636 39.5880834, -3.0415485 39.5875371, -3.0415013 39.5873681, -3.0414997 39.587349)",Calle Reina Amalia,,
86378143,,,residential,,False,False,28.59,"LINESTRING (-3.0453906 39.5900232, -3.0453105 39.5897736)",Calle Vallehermoso,,
86378230,,,residential,,False,True,25.101,"LINESTRING (-3.0453906 39.5900232, -3.045669 39.589953)",Calle Diputación,,
