osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,tunnel
43651645,A-8002,Paseo de Nuestro Padre Jesús Nazareno,tertiary,False,False,33.327,"LINESTRING (-5.9773969 37.5165644, -5.9775154 37.5162798)",,,
1254626883,,Plaza de los Pescadores,residential,False,False,36.285,"LINESTRING (-5.9773969 37.5165644, -5.9777176 37.51636)",,,
43651645,A-8002,Paseo de Nuestro Padre Jesús Nazareno,tertiary,False,True,231.091,"LINESTRING (-5.9773969 37.5165644, -5.9773122 37.5167906, -5.9773006 37.5168442, -5.9773014 37.5169956, -5.977305 37.5170432, -5.9773121 37.5171035, -5.9773253 37.51717, -5.9776288 37.5183209, -5.977634 37.5183522, -5.9776372 37.5183956, -5.9776329 37.5184415, -5.9776254 37.5184713, -5.9776104 37.5185019, -5.9775889 37.51853, -5.977561 37.5185564, -5.9775267 37.518576)",,,
160495770,,Avenida de Andalucía,tertiary,False,True,4.345,"LINESTRING (-5.9804994 37.5206061, -5.980523 37.5205718)",,,
1148901334,,Avenida de Andalucía,tertiary,True,False,16.056,"LINESTRING (-5.9804994 37.5206061, -5.9803766 37.5207127)",,,
43651695,,Calle Sol,residential,False,False,6.432,"LINESTRING (-5.9787658 37.5215838, -5.9787124 37.5215444)",,,
1148901331,,Avenida de Andalucía,tertiary,False,False,102.825,"LINESTRING (-5.9787658 37.5215838, -5.9787276 37.521609, -5.9787088 37.521633, -5.978673 37.5216946, -5.9786228 37.5217933, -5.9785272 37.5220303, -5.9783939 37.5224512)",,,
1148901331,,Avenida de Andalucía,tertiary,False,True,87.101,"LINESTRING (-5.9787658 37.5215838, -5.9788343 37.5215514, -5.9796145 37.5211832)",,,
171633975,A-8002,Avenida de Antonio Machado,tertiary,False,False,6.695,"LINESTRING (-5.9810767 37.5152225, -5.9810508 37.5152791)",,,
171633975,A-8002,Avenida de Antonio Machado,tertiary,False,True,35.507,"LINESTRING (-5.9810767 37.5152225, -5.9811934 37.5149966, -5.9812053 37.514978, -5.9812362 37.5149295)",,,
160495834,,Calle Costa del Sol,residential,False,False,46.57,"LINESTRING (-5.9817684 37.5174208, -5.9817931 37.5170269, -5.9817918 37.5170025)",,,
171633972,,Calle Pimienta,residential,False,False,192.02299999999997,"LINESTRING (-5.9817684 37.5174208, -5.9817215 37.517663, -5.9817167 37.5177155, -5.9817175 37.5177766, -5.9817557 37.518143, -5.981777 37.5183502, -5.9817852 37.5184752, -5.9817873 37.5185879, -5.9817775 37.5189833, -5.9817735 37.5191425)",,,
171633972,,Calle Pimienta,residential,False,True,193.025,"LINESTRING (-5.9817684 37.5174208, -5.9818911 37.5172349, -5.9819333 37.5171582, -5.9820052 37.5170208, -5.9820114 37.5170089, -5.9820195 37.5169877, -5.9820663 37.516786, -5.9820764 37.5167045, -5.9820822 37.5166263, -5.9820757 37.5165627, -5.9820587 37.5165126, -5.9819246 37.5162843, -5.9818304 37.5161225, -5.981809 37.5160944, -5.9817799 37.5160625, -5.9815746 37.5158405)",,,
43651614,,Avenida de la Constitución,residential,False,False,42.334,"LINESTRING (-5.9844661 37.5189879, -5.9843366 37.5193545)",,,
160495778,,,residential,False,True,12.734,"LINESTRING (-5.9844661 37.5189879, -5.9846051 37.5190189)",,,
43651614,,Avenida de la Constitución,residential,False,True,36.379999999999995,"LINESTRING (-5.9844661 37.5189879, -5.9845183 37.5188336, -5.984573 37.5186719)",,,
23047254,A-8006,Avenida de la Paz,secondary,False,False,228.403,"LINESTRING (-5.985419 37.5169168, -5.9849884 37.5181673, -5.9847294 37.5188967)",,,
43651644,,Calle Santiago,residential,False,False,21.934,"LINESTRING (-5.985419 37.5169168, -5.9852351 37.5169382, -5.9851729 37.5169452)",,,
43651614,,Avenida de la Constitución,residential,False,False,39.231,"LINESTRING (-5.9851729 37.5169452, -5.9850523 37.5172848)",,,
43651614,,Avenida de la Constitución,residential,False,True,28.251,"LINESTRING (-5.9851729 37.5169452, -5.9852577 37.5167002)",,,
43651644,,Calle Santiago,residential,False,False,85.662,"LINESTRING (-5.9851729 37.5169452, -5.9842047 37.5170063)",,,
43651644,,Calle Santiago,residential,False,True,21.934,"LINESTRING (-5.9851729 37.5169452, -5.9852351 37.5169382, -5.985419 37.5169168)",,,
43727578,,Calle Peña,residential,False,True,100.75,"LINESTRING (-5.9829704 37.5170668, -5.9829841 37.5161608)",,,
43651644,,Calle Santiago,residential,False,False,28.748,"LINESTRING (-5.9829704 37.5170668, -5.9829431 37.5170653, -5.9829097 37.5170614, -5.982649 37.5170245)",,,
43651644,,Calle Santiago,residential,False,True,26.691,"LINESTRING (-5.9829704 37.5170668, -5.9830016 37.5170667, -5.9832728 37.517058)",,,
160495837,,"Calle José S. Arteaga ""Joselito el Gordo""",residential,False,False,94.64699999999999,"LINESTRING (-5.9829704 37.5170668, -5.9828044 37.5172948, -5.9827904 37.5173169, -5.9827753 37.5173423, -5.9827645 37.5173654, -5.9827226 37.5174638, -5.9827072 37.517497, -5.9826296 37.5176429, -5.9826162 37.5176744, -5.982606 37.5177056, -5.9825671 37.5178497)",,,
43651644,,Calle Santiago,residential,False,True,28.748000000000005,"LINESTRING (-5.982649 37.5170245, -5.9829097 37.5170614, -5.9829431 37.5170653, -5.9829704 37.5170668)",,,
160495756,,Calle Federico García Lorca,residential,False,False,98.973,"LINESTRING (-5.982649 37.5170245, -5.9827884 37.5165435, -5.9827939 37.5165018, -5.9828127 37.5161475)",,,
160495756,,Calle Federico García Lorca,residential,False,True,36.63,"LINESTRING (-5.982649 37.5170245, -5.9826396 37.5170487, -5.9825207 37.5173378)",,,
43727578,,Calle Peña,residential,False,False,20.446,"LINESTRING (-5.9830003 37.5149437, -5.9830276 37.5151263)",,,
43651685,,Calle Cervantes,residential,False,False,127.09700000000001,"LINESTRING (-5.9830003 37.5149437, -5.9829542 37.5148608, -5.9829344 37.5148325, -5.9826164 37.5144435, -5.9822358 37.5139761)",,,
171633975,A-8002,Avenida de Antonio Machado,tertiary,False,False,170.597,"LINESTRING (-5.9830003 37.5149437, -5.9823378 37.5147428, -5.9821784 37.5147017, -5.9821445 37.5146929, -5.9820405 37.5146777, -5.981954 37.5146728, -5.9818584 37.5146732, -5.9817655 37.5146793, -5.9816765 37.5146912, -5.9815835 37.5147115, -5.9815078 37.5147329, -5.9814301 37.5147655, -5.9813766 37.5147983, -5.9813089 37.5148501, -5.9812362 37.5149295)",,,
171633975,A-8002,Avenida de Antonio Machado,tertiary,False,True,152.66000000000003,"LINESTRING (-5.9830003 37.5149437, -5.9831552 37.5149737, -5.9832293 37.5149835, -5.983342 37.5149868, -5.9834394 37.5149798, -5.9835481 37.5149684, -5.9836367 37.5149505, -5.9837614 37.5149209, -5.9841419 37.5148054, -5.9843278 37.5147312, -5.9844687 37.5146652, -5.9845972 37.5146001, -5.9846159 37.5145897)",,,
"[1254575688, 43727441]",,"['Calle Río Guadalimar', 'Calle Río Viar']",residential,False,True,230.361,"LINESTRING (-5.9830003 37.5149437, -5.9830626 37.5149259, -5.9830988 37.5149169, -5.9834671 37.514864, -5.9834858 37.5148591, -5.9835016 37.5148482, -5.9835131 37.5148317, -5.983515 37.5148125, -5.9835073 37.5147667, -5.9834904 37.5147234, -5.9834627 37.5146751, -5.9834377 37.5146417, -5.9830279 37.5142229, -5.9833149 37.5140521, -5.9836076 37.5138719, -5.9839368 37.5136705)",,,
160495909,,Calle Hernán Cortés,residential,False,True,7.512,"LINESTRING (-5.9812362 37.5149295, -5.981172 37.5148851)",,,
171633975,A-8002,Avenida de Antonio Machado,tertiary,False,False,35.507000000000005,"LINESTRING (-5.9812362 37.5149295, -5.9812053 37.514978, -5.9811934 37.5149966, -5.9810767 37.5152225)",,,
171633975,A-8002,Avenida de Antonio Machado,tertiary,False,True,170.59699999999998,"LINESTRING (-5.9812362 37.5149295, -5.9813089 37.5148501, -5.9813766 37.5147983, -5.9814301 37.5147655, -5.9815078 37.5147329, -5.9815835 37.5147115, -5.9816765 37.5146912, -5.9817655 37.5146793, -5.9818584 37.5146732, -5.981954 37.5146728, -5.9820405 37.5146777, -5.9821445 37.5146929, -5.9821784 37.5147017, -5.9823378 37.5147428, -5.9830003 37.5149437)",,,
43651676,,Calle Huertas,residential,False,True,96.031,"LINESTRING (-5.9819842 37.5136711, -5.9814706 37.5144326)",,,
43651685,,Calle Cervantes,residential,False,True,40.53,"LINESTRING (-5.9819842 37.5136711, -5.9822358 37.5139761)",,,
1254644937,,Plaza de José Ignacio Zambrano,residential,True,False,23.591,"LINESTRING (-5.9795885 37.5203805, -5.9796724 37.5204987, -5.9797171 37.5205665)",,,
43651700,,Calle Juan Ramón Jiménez,residential,False,False,77.951,"LINESTRING (-5.9810426 37.5176279, -5.9808135 37.5171611, -5.9807792 37.5171129, -5.9807423 37.5170728, -5.9807038 37.5170422, -5.9806506 37.517012)",,,
160495770,,Avenida de Andalucía,tertiary,False,False,160.993,"LINESTRING (-5.9810426 37.5176279, -5.9810055 37.5178469, -5.9810013 37.5178946, -5.9809909 37.518028, -5.9809857 37.518181, -5.9809822 37.5182843, -5.9809872 37.5186356, -5.9809887 37.5187592, -5.9809842 37.5188498, -5.9809705 37.5189725, -5.9809553 37.519072)",,,
