osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,width,junction
23288090,True,,carrer Duanes,residential,False,54.509,"LINESTRING (-0.116219 38.8442492, -0.1164806 38.8442701, -0.1165292 38.8442706, -0.1165999 38.8442669, -0.1168455 38.8442467)",,,,
23288035,False,CV-700,avinguda de València,secondary,True,48.581,"LINESTRING (-0.1156204 38.8434031, -0.1156186 38.8429662)",,,,
23288178,True,,carrer Polseguera,residential,False,81.993,"LINESTRING (-0.1156204 38.8434031, -0.1146894 38.843537)",,,,
23288035,False,CV-700,avinguda de València,secondary,False,88.797,"LINESTRING (-0.1156204 38.8434031, -0.1156211 38.8434736, -0.115617 38.8435532, -0.1156094 38.8436271, -0.1155668 38.8439052, -0.1155079 38.8441958)",,,,
23288178,True,,carrer Polseguera,residential,False,143.251,"LINESTRING (-0.1146894 38.843537, -0.1130591 38.8437546)",,,,
23288304,True,,carrer Josep Almela Guillem,residential,False,64.084,"LINESTRING (-0.1146894 38.843537, -0.1148198 38.8441043)",,,,
23288035,False,CV-700,avinguda de València,secondary,False,7.393,"LINESTRING (-0.1154045 38.844693, -0.1153923 38.8447588)",,,,
23288035,False,CV-700,avinguda de València,secondary,True,56.007,"LINESTRING (-0.1154045 38.844693, -0.1155079 38.8441958)",,,,
23288187,True,,carrer Santa Bárbara,residential,False,59.571,"LINESTRING (-0.1154045 38.844693, -0.1149353 38.8446359, -0.1148652 38.8446334, -0.1147855 38.8446498, -0.1147319 38.8446714)",,,,
23288187,True,,carrer Santa Bárbara,residential,False,121.306,"LINESTRING (-0.1147319 38.8446714, -0.1136296 38.8453445)",,,,
1110329074,False,,carrer Josep Almela Guillem,residential,True,63.641999999999996,"LINESTRING (-0.1147319 38.8446714, -0.1148251 38.8441549, -0.1148198 38.8441043)",,,,
23288262,False,,carrer Clot Cinco,residential,False,89.205,"LINESTRING (-0.114143 38.845688, -0.1134737 38.8462978)",,,,
230281567,False,,carrer Vall d'Ebo,residential,False,58.615,"LINESTRING (-0.114143 38.845688, -0.1136296 38.8453445)",,,,
230281567,False,,carrer Vall d'Ebo,residential,True,61.775,"LINESTRING (-0.114143 38.845688, -0.1146831 38.8460509)",,,,
23288262,False,,carrer Clot Cinco,residential,True,89.205,"LINESTRING (-0.1134737 38.8462978, -0.114143 38.845688)",,,,
113308023,False,,carrer Patró,residential,True,76.514,"LINESTRING (-0.1134737 38.8462978, -0.1128588 38.8458037)",,,,
23288299,True,,carrer Clot Tres,residential,False,81.841,"LINESTRING (-0.1131156 38.8430199, -0.1130591 38.8437546)",,,,
992006123,False,,avinguda de Fontilles,tertiary,True,55.178,"LINESTRING (-0.1131156 38.8430199, -0.1130346 38.8425277)",,,,
259290141,False,CV-700,carrer de Dénia,secondary,False,93.57499999999999,"LINESTRING (-0.1131156 38.8430199, -0.1132088 38.8430058, -0.1140436 38.8428763, -0.1141611 38.8428616, -0.1141763 38.8428602)",,,,
23288299,True,,carrer Clot Tres,residential,False,78.939,"LINESTRING (-0.1130591 38.8437546, -0.1129888 38.8444624)",,,,
1110329136,True,,carrer Duanes,residential,False,163.496,"LINESTRING (-0.1129888 38.8444624, -0.1148198 38.8441043)",,,,
23318055,False,,carrer Sant Jaume,residential,False,7.364999999999999,"LINESTRING (-0.1190699 38.8410022, -0.1190607 38.8410202, -0.1190558 38.8410298, -0.1190484 38.8410497, -0.1190451 38.8410653)",,,,
23318089,True,,Pla de la Font,residential,False,39.675,"LINESTRING (-0.1190699 38.8410022, -0.1191954 38.8408992, -0.1193538 38.8407656, -0.1193809 38.8407403)",,,,
23318299,True,,carrer Llavador,residential,False,47.422,"LINESTRING (-0.1190083 38.8415661, -0.1195558 38.8415715)",,,,
688025514,False,,carrer Sant Jaume,residential,False,32.895,"LINESTRING (-0.1190083 38.8415661, -0.1189737 38.8418607)",,,,
688025514,False,,carrer Sant Jaume,residential,True,32.895,"LINESTRING (-0.1189737 38.8418607, -0.1190083 38.8415661)",,,,
23318467,True,,carrer Sant Agustí,living_street,False,68.17999999999999,"LINESTRING (-0.1189737 38.8418607, -0.1188576 38.8418164, -0.1186404 38.8417335, -0.1184956 38.8416831, -0.1184178 38.8416677, -0.1184099 38.8416661, -0.1183296 38.8416516, -0.1183105 38.8416454, -0.1182914 38.8416332, -0.1182629 38.84161)",,,,
23318056,True,,carrer Sant Jaume,residential,False,43.545,"LINESTRING (-0.1188973 38.8422474, -0.1189318 38.8421181, -0.1189444 38.8420624, -0.1189524 38.8420113, -0.1189737 38.8418607)",,,,
23318056,True,,carrer Sant Jaume,residential,False,84.634,"LINESTRING (-0.1185432 38.8429562, -0.1187443 38.8425796, -0.1188511 38.8423692, -0.1188973 38.8422474)",,,,
23318338,True,,carrer Calvari Vell,residential,False,81.92099999999999,"LINESTRING (-0.1185432 38.8429562, -0.1186103 38.8429669, -0.1186864 38.8429756, -0.1188235 38.8429849, -0.1189522 38.8429922, -0.119486 38.8429967)",,,,
23318085,True,,Pla de la Font,residential,False,24.384,"LINESTRING (-0.1197556 38.840254, -0.1196346 38.8401863, -0.1195674 38.8401488, -0.1195269 38.8401261)",,,,
1035883584,True,,Pla de la Font,residential,False,50.995999999999995,"LINESTRING (-0.1197556 38.840254, -0.1198332 38.8401805, -0.120126 38.8398975)",,,,
983630284,True,,Pla de la Font,residential,False,36.548,"LINESTRING (-0.1195269 38.8401261, -0.1194333 38.8404466)",,,,
23318747,True,,carrer Sant Josep,living_street,False,34.806999999999995,"LINESTRING (-0.1195269 38.8401261, -0.1194633 38.8399961, -0.1194112 38.8398736, -0.1193913 38.8398315)",,20,,
23318794,True,,Carrer Sant Roc,residential,False,147.605,"LINESTRING (-0.1195269 38.8401261, -0.1194562 38.840099, -0.1194178 38.8400951, -0.1193417 38.8400971, -0.1192386 38.8401, -0.1190843 38.8401082, -0.1188386 38.8401305, -0.1178374 38.840202)",,,,
246670355,True,,Pla de la Font,residential,False,69.42,"LINESTRING (-0.1194333 38.8404466, -0.119332 38.8406216, -0.119145 38.8408822, -0.1191208 38.8409134, -0.1190973 38.840949, -0.1190699 38.8410022)",,,,
1017825697,True,,Pla de la Font,residential,False,11.706,"LINESTRING (-0.1194333 38.8404466, -0.1194898 38.8404639, -0.1195279 38.8404756, -0.1195591 38.8404851)",,,,
983630227,True,,Pla de la Font,residential,False,30.822,"LINESTRING (-0.1195591 38.8404851, -0.1197556 38.840254)",,,,
23318103,True,,passeig Cervantes,residential,False,21.339,"LINESTRING (-0.1206304 38.8388356, -0.1204827 38.8389892)",,,,
932335188,False,,avinguda Blasco Ibáñez,residential,False,39.11,"LINESTRING (-0.1206304 38.8388356, -0.1207243 38.838886, -0.1208996 38.8389801, -0.1210022 38.8390352)",,,,
1016569658,True,,passeig Cervantes,residential,False,55.611,"LINESTRING (-0.1210022 38.8390352, -0.1213588 38.8386193)",,,,
932335188,False,,avinguda Blasco Ibáñez,residential,False,79.445,"LINESTRING (-0.1210022 38.8390352, -0.1213085 38.8392222, -0.1216433 38.8395403)",,,,
932335188,False,,avinguda Blasco Ibáñez,residential,True,39.11,"LINESTRING (-0.1210022 38.8390352, -0.1208996 38.8389801, -0.1207243 38.838886, -0.1206304 38.8388356)",,,,
113281945,True,,plaça Metge Almela,tertiary,False,49.099000000000004,"LINESTRING (-0.1213588 38.8386193, -0.1216336 38.8387834, -0.1217635 38.8389223)",,,,
113281945,True,,plaça Metge Almela,tertiary,False,34.917,"LINESTRING (-0.1210398 38.8384273, -0.1213588 38.8386193)",,,,
1014347530,True,,passeig Cervantes,residential,False,44.652,"LINESTRING (-0.1210398 38.8384273, -0.120728 38.8387471)",,,,
23318237,False,,avinguda Blasco Ibáñez,tertiary,False,82.38,"LINESTRING (-0.1226483 38.8408355, -0.1226683 38.8415762)",,,,
23318305,False,,carrer Ausias March,residential,True,51.316,"LINESTRING (-0.1226483 38.8408355, -0.1220558 38.8408342)",,,,
23318237,False,,avinguda Blasco Ibáñez,tertiary,True,174.934,"LINESTRING (-0.1226483 38.8408355, -0.1226379 38.8407245, -0.1226306 38.8406399, -0.1226152 38.8405411, -0.1226103 38.8405095, -0.1225662 38.8404035, -0.122522 38.8403204, -0.1224742 38.8402516, -0.1224209 38.8401929, -0.1220382 38.8398905, -0.1218174 38.8397272, -0.1217365 38.8396555, -0.1216795 38.8395996, -0.1216433 38.8395403)",,,,
23318305,False,,carrer Ausias March,residential,False,62.220000000000006,"LINESTRING (-0.1226483 38.8408355, -0.1227574 38.8408043, -0.1233005 38.8406017)",,,,
23318237,False,,avinguda Blasco Ibáñez,tertiary,True,82.38,"LINESTRING (-0.1226683 38.8415762, -0.1226483 38.8408355)",,,,
23318301,False,,carrer Llavador,residential,False,56.693,"LINESTRING (-0.1226683 38.8415762, -0.1233216 38.8416083)",,,,
23318399,False,,carrer Castell de Castells,tertiary,False,94.869,"LINESTRING (-0.1226683 38.8415762, -0.1226248 38.8424287)",,,,
23318301,False,,carrer Llavador,residential,True,53.287,"LINESTRING (-0.1226683 38.8415762, -0.1223527 38.8415731, -0.1220531 38.8415696)",,,,
23318399,False,,carrer Castell de Castells,tertiary,True,94.869,"LINESTRING (-0.1226248 38.8424287, -0.1226683 38.8415762)",,,,
23318292,False,,carrer Carolina Sala,residential,False,67.051,"LINESTRING (-0.1226248 38.8424287, -0.1226806 38.8424283, -0.1227228 38.8424177, -0.1227589 38.8424069, -0.1230239 38.8422911, -0.1233111 38.8421621)",,,,
23318292,False,,carrer Carolina Sala,residential,True,54.428,"LINESTRING (-0.1226248 38.8424287, -0.1223069 38.8424219, -0.1219966 38.842415)",,,,
23318400,False,,avinguda de l'Alcalde Aquilino Barrachina,tertiary,False,122.85600000000001,"LINESTRING (-0.1226248 38.8424287, -0.1225014 38.8429264, -0.1224607 38.8430246, -0.1223916 38.8430847, -0.1222749 38.8431515, -0.1221743 38.843203, -0.1219434 38.8433066)",,,,
23318293,True,,carrer Carolina Sala,residential,False,54.584,"LINESTRING (-0.1213827 38.842368, -0.1207538 38.8423359)",,,,
23318376,True,,carrer Ràfol d'Almunia,residential,False,89.577,"LINESTRING (-0.1213827 38.842368, -0.1214282 38.8415632)",,,,
23318292,False,,carrer Carolina Sala,residential,False,53.495,"LINESTRING (-0.1213827 38.842368, -0.1216844 38.8424035, -0.1219966 38.842415)",,,,
23318301,False,,carrer Llavador,residential,False,17.503,"LINESTRING (-0.1204276 38.8415647, -0.1206297 38.8415647)",,,,
714389524,True,,carrer Regueró,residential,False,60.81,"LINESTRING (-0.1204276 38.8415647, -0.1204275 38.8415266, -0.1204249 38.8415052, -0.1204202 38.8414843, -0.1204096 38.8414694, -0.1203501 38.8414149, -0.1200298 38.8411316)",,,,
23318306,True,,carrer Ausias March,residential,False,72.007,"LINESTRING (-0.120126 38.8398975, -0.1206737 38.8403847)",,,,
23318110,True,,passeig Cervantes,residential,False,122.281,"LINESTRING (-0.120126 38.8398975, -0.1203157 38.8397108, -0.1210022 38.8390352)",,,,
23318305,False,,carrer Ausias March,residential,False,54.73,"LINESTRING (-0.1214239 38.84083, -0.1220558 38.8408342)",,,,
23318375,False,,carrer Vall d'Alcalà,residential,True,81.529,"LINESTRING (-0.1214239 38.84083, -0.1214282 38.8415632)",,,,
23318331,False,,carrer Carmel Giner,residential,False,95.88,"LINESTRING (-0.1210695 38.8407734, -0.1206297 38.8415647)",,,,
23318331,False,,carrer Carmel Giner,residential,True,4.919,"LINESTRING (-0.1210695 38.8407734, -0.1210671 38.8407292)",,,,
243632655,True,,carrer Ausias March,residential,False,32.868,"LINESTRING (-0.1210695 38.8407734, -0.1211581 38.8408289, -0.1214239 38.84083)",,,,
23318335,False,,carrer Sant Bartolomeu,residential,True,100.03999999999999,"LINESTRING (-0.1200298 38.8411316, -0.1202981 38.8408253, -0.1206737 38.8403847)",,,,
714389524,True,,carrer Regueró,residential,False,71.28500000000001,"LINESTRING (-0.1200298 38.8411316, -0.1199817 38.8410912, -0.1199396 38.8410583, -0.1198947 38.8410262, -0.1198515 38.8409979, -0.1197858 38.8409582, -0.119412 38.8407571, -0.1193809 38.8407403)",,,,
23318089,True,,Pla de la Font,residential,False,32.303,"LINESTRING (-0.1193809 38.8407403, -0.1194325 38.8406664, -0.1195591 38.8404851)",,,,
23318331,False,,carrer Carmel Giner,residential,False,4.919,"LINESTRING (-0.1210671 38.8407292, -0.1210695 38.8407734)",,,,
23318301,False,,carrer Llavador,residential,False,14.161,"LINESTRING (-0.1206297 38.8415647, -0.1207932 38.841564)",,,,
23318301,False,,carrer Llavador,residential,True,17.503,"LINESTRING (-0.1206297 38.8415647, -0.1204276 38.8415647)",,,,
23318331,False,,carrer Carmel Giner,residential,True,95.88,"LINESTRING (-0.1206297 38.8415647, -0.1210695 38.8407734)",,,,
23318306,True,,carrer Ausias March,residential,False,51.267,"LINESTRING (-0.1206737 38.8403847, -0.1210671 38.8407292)",,,,
23318335,False,,carrer Sant Bartolomeu,residential,False,100.03999999999999,"LINESTRING (-0.1206737 38.8403847, -0.1202981 38.8408253, -0.1200298 38.8411316)",,,,
23318338,True,,carrer Calvari Vell,residential,False,54.35,"LINESTRING (-0.1207213 38.8430039, -0.1213463 38.8430479)",,,,
23318343,False,,carrer Atzúvia,residential,False,102.246,"LINESTRING (-0.1207213 38.8430039, -0.120009 38.8437372)",,,,
933310535,False,,carrer Ràfol d'Almunia,residential,True,61.582,"LINESTRING (-0.1213463 38.8430479, -0.1213262 38.8436015)",,,,
23318376,True,,carrer Ràfol d'Almunia,residential,False,75.675,"LINESTRING (-0.1213463 38.8430479, -0.1213694 38.8427278, -0.1213827 38.842368)",,,,
1010072459,False,,carrer Calvari Vell,residential,False,55.05500000000001,"LINESTRING (-0.1213463 38.8430479, -0.1216006 38.8431097, -0.1219524 38.8431972)",,,,
23091688,False,CV-700,carrer del Capità Cendra,secondary,True,29.712,"LINESTRING (-0.120009 38.8437372, -0.1197349 38.8435765)",,,,
23318343,False,,carrer Atzúvia,residential,True,102.246,"LINESTRING (-0.120009 38.8437372, -0.1207213 38.8430039)",,,,
23091688,False,CV-700,carrer del Capità Cendra,secondary,False,49.747,"LINESTRING (-0.120009 38.8437372, -0.1203856 38.8439688, -0.1204583 38.8440159)",,,,
23318301,False,,carrer Llavador,residential,False,54.996,"LINESTRING (-0.1207932 38.841564, -0.1214282 38.8415632)",,,,
23318301,False,,carrer Llavador,residential,True,14.161,"LINESTRING (-0.1207932 38.841564, -0.1206297 38.8415647)",,,,
23318352,True,,carrer Frai Francesc Peris,residential,False,85.899,"LINESTRING (-0.1207932 38.841564, -0.1207538 38.8423359)",,,,
23318293,True,,carrer Carolina Sala,residential,False,53.246,"LINESTRING (-0.1207538 38.8423359, -0.1201399 38.84231)",,,,
23318352,True,,carrer Frai Francesc Peris,residential,False,74.332,"LINESTRING (-0.1207538 38.8423359, -0.1207213 38.8430039)",,,,
23318299,True,,carrer Llavador,residential,False,22.162,"LINESTRING (-0.1201718 38.84157, -0.1204276 38.8415647)",,,,
23318364,False,,carrer Patre Ferran Ferrando,residential,False,82.331,"LINESTRING (-0.1201718 38.84157, -0.1201399 38.84231)",,,,
23318293,True,,carrer Carolina Sala,residential,False,53.451,"LINESTRING (-0.1201399 38.84231, -0.1195235 38.842286)",,,,
23318364,False,,carrer Patre Ferran Ferrando,residential,False,76.858,"LINESTRING (-0.1201399 38.84231, -0.1201 38.8430005)",,,,
23318364,False,,carrer Patre Ferran Ferrando,residential,True,82.331,"LINESTRING (-0.1201399 38.84231, -0.1201718 38.84157)",,,,
23318338,True,,carrer Calvari Vell,residential,False,53.81,"LINESTRING (-0.1201 38.8430005, -0.1207213 38.8430039)",,,,
23318364,False,,carrer Patre Ferran Ferrando,residential,True,76.858,"LINESTRING (-0.1201 38.8430005, -0.1201399 38.84231)",,,,
23318299,True,,carrer Llavador,residential,False,53.351,"LINESTRING (-0.1195558 38.8415715, -0.1201718 38.84157)",,,,
