osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,access,junction,tunnel
177929777,False,Avinguda del Parc,residential,True,74.96199999999999,"LINESTRING (2.0753635 41.3595142, 2.0751259 41.3593964, 2.0746141 41.3591426)",,30,,,,
177929782,True,Carrer de Mossèn Joaquim Palet,residential,False,118.015,"LINESTRING (2.0738695 41.3600337, 2.0732888 41.3591559, 2.0732383 41.359084)",,,,,,
238872122,True,Carrer de les Delícies,residential,False,67.996,"LINESTRING (2.074419 41.3593647, 2.0747028 41.3599379)",,,,,,
238872124,True,Carrer de Palma de Mallorca,residential,False,87.39,"LINESTRING (2.074419 41.3593647, 2.0738695 41.3600337)",,,,,,
266871186,True,Carrer Bonveí,residential,False,100.66,"LINESTRING (2.0752581 41.3583772, 2.0746141 41.3591426)",,,,,,
266871726,True,Carrer del Llobregat,residential,False,64.391,"LINESTRING (2.0752581 41.3583772, 2.0746062 41.3580675)",,,,,,
266871186,True,Carrer Bonveí,residential,False,131.874,"LINESTRING (2.0764614 41.3569059, 2.0762024 41.3572167, 2.0756383 41.3579182)",,,,,,
551625663,False,Avinguda de Salvador Allende,residential,False,70.05499999999999,"LINESTRING (2.0764614 41.3569059, 2.0763598 41.3568789, 2.0762557 41.3568509, 2.0760517 41.3568047, 2.0758494 41.3567775, 2.0757339 41.3567691, 2.0756483 41.3567607)",2,30,,,,
177929784,True,Carrer de Catalunya,residential,False,78.224,"LINESTRING (2.0731303 41.3584695, 2.073165 41.3584867, 2.0738283 41.3588123, 2.0739164 41.3588525)",1,,,,,
"[967906762, 262724862]",True,"['Carrer del Benestar', 'Carrer de Bellaterra']",residential,False,239.06300000000005,"LINESTRING (2.0731303 41.3584695, 2.0741641 41.3572725, 2.0741783 41.357259, 2.0741989 41.3572506, 2.0742314 41.3572526, 2.0742606 41.3572579, 2.0742916 41.3572698, 2.074985 41.3575983)",,,,,,
295268521,True,,secondary_link,False,15.168,"LINESTRING (2.0763068 41.3531104, 2.0763132 41.3530645, 2.0763723 41.3529859)",2,30,B-200,,roundabout,
"[183462032, 45134171, 540282356, 45134172]",True,,tertiary,False,316.883,"LINESTRING (2.0708446 41.359432, 2.0708114 41.3593335, 2.0707579 41.3592209, 2.0706597 41.3590206, 2.0702991 41.3582509, 2.0702796 41.3582095, 2.0701087 41.3579116, 2.0699668 41.3577319, 2.0698333 41.3576136, 2.0696766 41.3574874, 2.0690893 41.3571323, 2.0690326 41.3571072, 2.0689417 41.3570671)",2,30,,,,yes
1171640397,True,Plaça de la Santa Missió,tertiary,False,16.973,"LINESTRING (2.0708446 41.359432, 2.0708823 41.3593786, 2.0709388 41.3593355, 2.070976 41.3593204)",2,40,C-245,,roundabout,
"[295268552, 540282353]",True,Plaça de la Santa Missió,tertiary,False,26.409,"LINESTRING (2.0710962 41.3597091, 2.0710377 41.3597029, 2.0709823 41.3596875, 2.0709325 41.3596636, 2.0708776 41.3596194, 2.0708517 41.3595799)",2,40,C-245,,roundabout,
394457450,True,Carretera d'Esplugues,tertiary,False,84.676,"LINESTRING (2.0689149 41.35674, 2.0691181 41.3566487, 2.0691891 41.3566197, 2.0693191 41.3565666, 2.0697999 41.3563679)",1,30,C-245,,,
539863046,True,,tertiary,False,15.873000000000001,"LINESTRING (2.0689149 41.35674, 2.0689769 41.3567473, 2.0690279 41.3567759, 2.0690714 41.3568109)",2,50,C-245,,roundabout,
"[45134169, 25569739, 45134173]",True,,tertiary,False,312.357,"LINESTRING (2.0690642 41.3569959, 2.0690976 41.3570527, 2.0691598 41.3570981, 2.0697415 41.3574326, 2.070055 41.3576976, 2.0701952 41.3578851, 2.0703579 41.3581962, 2.0706027 41.358724, 2.0707263 41.3589886, 2.0708301 41.3592018, 2.070892 41.3592619, 2.070976 41.3593204)",2,30,,,,yes
1171640398,True,,tertiary,False,13.258,"LINESTRING (2.0690642 41.3569959, 2.0690154 41.3570409, 2.0689417 41.3570671)",2,50,C-245,,roundabout,
539017788,True,,tertiary,False,15.669,"LINESTRING (2.0689417 41.3570671, 2.068853 41.3570809, 2.0687624 41.3570546)",2,50,C-245,,roundabout,
540282354,True,Plaça de la Santa Missió,tertiary,False,35.411,"LINESTRING (2.070976 41.3593204, 2.0709991 41.3593134, 2.0710455 41.3593033, 2.071081 41.3592945, 2.0711541 41.3592969, 2.0712239 41.3593136, 2.0712853 41.3593435, 2.0713454 41.3593978)",2,40,C-245,,roundabout,
539863044,True,,tertiary,False,15.934999999999999,"LINESTRING (2.0727431 41.3564523, 2.072796 41.3564498, 2.0728469 41.356461, 2.0729094 41.3565041)",2,30,C-245,,roundabout,
295268522,True,,tertiary,False,11.348,"LINESTRING (2.0729094 41.3565041, 2.0729308 41.356529, 2.0729487 41.3565693, 2.0729467 41.3565992)",2,30,C-245,,roundabout,
25570323,True,Carretera d'Esplugues,tertiary,False,35.609,"LINESTRING (2.0729467 41.3565992, 2.0729716 41.3566544, 2.0730064 41.3567156, 2.073067 41.3567904, 2.073125 41.3568891)",2,50,C-245,,,
539663078,True,,tertiary,False,19.121000000000002,"LINESTRING (2.0729467 41.3565992, 2.072908 41.3566581, 2.0728583 41.3566865, 2.0727817 41.3567014)",2,30,C-245,,roundabout,
25569778,True,,tertiary,False,20.884,"LINESTRING (2.0727817 41.3567014, 2.072729 41.3566835, 2.0726833 41.3566648, 2.0726618 41.3566459, 2.0726453 41.3566314, 2.0726217 41.3565925, 2.0726238 41.3565739)",2,30,C-245,,roundabout,
238872128,True,Carretera d'Esplugues,tertiary,False,84.62299999999999,"LINESTRING (2.0663904 41.3561689, 2.066627 41.3562124, 2.0668685 41.3562642, 2.06733 41.3564426)",2,50,C-245,,,
397446297,True,Carretera d'Esplugues,tertiary,False,25.574,"LINESTRING (2.0663904 41.3561689, 2.0665128 41.3562877, 2.066535 41.3563206, 2.066554 41.3563611)",1,50,C-245,,,
540467442,False,Carretera de Sant Boi,tertiary,True,62.458,"LINESTRING (2.0663904 41.3561689, 2.0662161 41.3560998, 2.0661699 41.3560814, 2.0661383 41.3560694, 2.0657253 41.3559115)",5,50,C-245,,,
1026980032,True,Carrer de Joaquim Rubió i Ors,tertiary,False,96.941,"LINESTRING (2.0663904 41.3561689, 2.0664962 41.3559855, 2.066829 41.3555278, 2.0669268 41.3553964)",1,30,B-200,,,
25570323,True,Carretera d'Esplugues,tertiary,False,41.556,"LINESTRING (2.073125 41.3568891, 2.0731578 41.3569777, 2.0731764 41.3570417, 2.0731852 41.35711, 2.0731867 41.3571634, 2.0731834 41.3572576)",2,50,C-245,,,
164951271,True,,tertiary,False,42.352999999999994,"LINESTRING (2.073125 41.3568891, 2.0731853 41.3569409, 2.073242 41.3569812, 2.0732807 41.3569961, 2.0733162 41.3570001, 2.0733682 41.3570036, 2.0735723 41.356982)",,50,,,,
177929777,False,Avinguda del Parc,residential,False,67.037,"LINESTRING (2.0718264 41.3589605, 2.072342 41.359201, 2.07239 41.3592147, 2.0724367 41.3592205, 2.0724821 41.3592205, 2.0725324 41.3592104)",,30,,,,
238872118,False,Carretera d'Esplugues,tertiary,False,52.667,"LINESTRING (2.0718264 41.3589605, 2.0717117 41.3590826, 2.0716861 41.3591098, 2.0716724 41.3591266, 2.0714653 41.3593489)",4,50,C-245,,,
"[892736899, 164951261]",False,Carretera d'Esplugues,tertiary,False,105.484,"LINESTRING (2.0718264 41.3589605, 2.0720556 41.3586864, 2.0724265 41.3582426, 2.0724519 41.3582123, 2.0725001 41.3581579)",4,50,C-245,,,
"[1238657349, 25570342]",False,Carretera d'Esplugues,tertiary,False,132.152,"LINESTRING (2.0706558 41.3560394, 2.0709663 41.3559053, 2.071038 41.3558818, 2.0711072 41.355869, 2.0712102 41.3558632, 2.0713246 41.355883, 2.0714989 41.3559655, 2.0717572 41.3560886, 2.0718826 41.3561484, 2.0720466 41.3562266)",2,30,C-245,,,
1238657349,False,Carretera d'Esplugues,tertiary,True,25.433,"LINESTRING (2.0706558 41.3560394, 2.0704923 41.3561158, 2.0703953 41.356158)",2,30,C-245,,,
909722163,False,Carretera d'Esplugues,tertiary,False,13.989,"LINESTRING (2.0722636 41.3563257, 2.0723929 41.3563857, 2.0724062 41.3563918)",2,30,C-245,,,
1248750828,False,Carretera d'Esplugues,tertiary,True,21.201,"LINESTRING (2.0722636 41.3563257, 2.0722346 41.3563124, 2.0722034 41.3562982, 2.0720466 41.3562266)",2,30,C-245,,,
32268104,True,Rambla d'Anselm Clave,living_street,False,94.871,"LINESTRING (2.0735035 41.3535522, 2.0727635 41.3541998)",,20,,,,
175278035,True,Rambla d'Anselm Clave,living_street,False,63.273,"LINESTRING (2.0735035 41.3535522, 2.0740053 41.3531257)",,20,,,,
"[41559973, 232067390]",False,"['Plaça de Prat de la Riba', 'Carrer de Joan Maragall']","['residential', 'living_street']",True,167.00500000000002,"LINESTRING (2.0707606 41.3570916, 2.0707686 41.3571958, 2.0707719 41.3572176, 2.0707772 41.3572349, 2.0707919 41.3572529, 2.0708067 41.3572631, 2.0708228 41.3572708, 2.0708551 41.3572786, 2.0708873 41.3572728, 2.0709299 41.3572568, 2.071193 41.3571522, 2.0712743 41.3571193, 2.0713088 41.3571033, 2.0713062 41.3570506, 2.071305 41.3569701, 2.0713084 41.3568863, 2.0713341 41.3567748, 2.0713591 41.3566624, 2.0713665 41.3566197, 2.0713601 41.3565, 2.0713629 41.3564701, 2.0713694 41.3564434, 2.0714202 41.3562127)",,,,,,
655445820,True,Carrer de Joan Maragall,residential,False,109.20500000000001,"LINESTRING (2.0707606 41.3570916, 2.0707574 41.3569852, 2.0707487 41.3568574, 2.070706 41.3561704, 2.0707023 41.3561105)",,,,,,
32268104,True,Rambla d'Anselm Clave,living_street,False,63.895,"LINESTRING (2.0727635 41.3541998, 2.0722683 41.354638)",,20,,,,
1026980033,True,Carrer de Menéndez y Pelayo,living_street,False,122.727,"LINESTRING (2.0727635 41.3541998, 2.0720774 41.3537813, 2.0717246 41.3535678, 2.071633 41.3534953)",,20,,,,
394457450,True,Carretera d'Esplugues,tertiary,False,55.834,"LINESTRING (2.0697999 41.3563679, 2.0700821 41.3562521, 2.0702568 41.3561804, 2.0703298 41.356152, 2.0703953 41.356158)",1,30,C-245,,,
42510219,False,Carrer de Mercè Rodoreda,residential,True,89.24,"LINESTRING (2.0662198 41.3597574, 2.0660655 41.3596852, 2.0654183 41.359399, 2.0653009 41.3593471)",,,,,,
45133954,False,Camí de la Destraleta,residential,True,161.09300000000002,"LINESTRING (2.0662198 41.3597574, 2.0664908 41.3598796, 2.0666577 41.3599552, 2.0667373 41.3599909, 2.066803 41.3600048, 2.066877 41.3599902, 2.0669267 41.3599613, 2.0669673 41.3599266, 2.0671943 41.3596166, 2.0674976 41.3592482, 2.0674939 41.3592421)",,,,,,
162925377,False,Avinguda de Can Corts,tertiary,False,113.863,"LINESTRING (2.0662198 41.3597574, 2.066292 41.3596665, 2.0664458 41.3594781, 2.0668305 41.3590068, 2.0669332 41.3588846)",2,30,,,,
540484084,False,Avinguda de Can Corts,tertiary,False,20.841,"LINESTRING (2.0669332 41.3588846, 2.0670734 41.3587295)",3,30,,,,
162925377,False,Avinguda de Can Corts,tertiary,True,113.863,"LINESTRING (2.0669332 41.3588846, 2.0668305 41.3590068, 2.0664458 41.3594781, 2.066292 41.3596665, 2.0662198 41.3597574)",2,30,,,,
"[1238657349, 25570342]",False,Carretera d'Esplugues,tertiary,True,132.152,"LINESTRING (2.0720466 41.3562266, 2.0718826 41.3561484, 2.0717572 41.3560886, 2.0714989 41.3559655, 2.0713246 41.355883, 2.0712102 41.3558632, 2.0711072 41.355869, 2.071038 41.3558818, 2.0709663 41.3559053, 2.0706558 41.3560394)",2,30,C-245,,,
"[180482178, 1022153023]",True,Carrer General Prim,"['residential', 'living_street']",False,53.547,"LINESTRING (2.0720466 41.3562266, 2.0719204 41.3562609, 2.0718457 41.3562685, 2.0714202 41.3562127)",,,,,,
1248750828,False,Carretera d'Esplugues,tertiary,False,21.201,"LINESTRING (2.0720466 41.3562266, 2.0722034 41.3562982, 2.0722346 41.3563124, 2.0722636 41.3563257)",2,30,C-245,,,
"[41559973, 232067390]",False,"['Plaça de Prat de la Riba', 'Carrer de Joan Maragall']","['living_street', 'residential']",False,167.005,"LINESTRING (2.0714202 41.3562127, 2.0713694 41.3564434, 2.0713629 41.3564701, 2.0713601 41.3565, 2.0713665 41.3566197, 2.0713591 41.3566624, 2.0713341 41.3567748, 2.0713084 41.3568863, 2.071305 41.3569701, 2.0713062 41.3570506, 2.0713088 41.3571033, 2.0712743 41.3571193, 2.071193 41.3571522, 2.0709299 41.3572568, 2.0708873 41.3572728, 2.0708551 41.3572786, 2.0708228 41.3572708, 2.0708067 41.3572631, 2.0707919 41.3572529, 2.0707772 41.3572349, 2.0707719 41.3572176, 2.0707686 41.3571958, 2.0707606 41.3570916)",,,,,,
"[180482178, 1026729722]",True,Carrer General Prim,living_street,False,61.035,"LINESTRING (2.0714202 41.3562127, 2.0710102 41.3561628, 2.0707757 41.3561268, 2.0707515 41.3561214, 2.0707023 41.3561105)",,,,,,
397331046,True,Carretera d'Esplugues,tertiary,False,29.898000000000003,"LINESTRING (2.0724062 41.3563918, 2.0724815 41.3564103, 2.0725547 41.3564391, 2.0726136 41.356458, 2.0726688 41.3564652, 2.0727431 41.3564523)",,30,C-245,,,
909722163,False,Carretera d'Esplugues,tertiary,True,13.989,"LINESTRING (2.0724062 41.3563918, 2.0723929 41.3563857, 2.0722636 41.3563257)",2,30,C-245,,,
177929777,False,Avinguda del Parc,residential,False,60.747,"LINESTRING (2.0725324 41.3592104, 2.0726079 41.3591845, 2.0726903 41.3591655, 2.0730224 41.3591161, 2.0732383 41.359084)",,30,,,,
177929777,False,Avinguda del Parc,residential,True,67.037,"LINESTRING (2.0725324 41.3592104, 2.0724821 41.3592205, 2.0724367 41.3592205, 2.07239 41.3592147, 2.072342 41.359201, 2.0718264 41.3589605)",,30,,,,
262724862,True,Carrer de Bellaterra,residential,False,96.319,"LINESTRING (2.0725324 41.3592104, 2.0725855 41.3591447, 2.0731303 41.3584695)",,,,,,
25569693,True,Plaça de la Santa Missió,tertiary,False,26.785999999999998,"LINESTRING (2.0713557 41.3595904, 2.0713217 41.3596312, 2.071276 41.3596651, 2.0712212 41.3596902, 2.0711602 41.3597051, 2.0710962 41.3597091)",2,40,C-245,,roundabout,
590718456,True,Carrer de Sant Isidre,residential,False,58.477,"LINESTRING (2.0727309 41.3518915, 2.0727216 41.351943, 2.0726461 41.35236, 2.0726422 41.3523818, 2.0726366 41.3524126)",,,,,,
295268521,True,,secondary_link,False,21.157999999999998,"LINESTRING (2.0764832 41.3532192, 2.076441 41.3532184, 2.0764005 41.3532093, 2.0763646 41.3531926, 2.0763358 41.3531694, 2.0763161 41.3531413, 2.0763068 41.3531104)",2,30,B-200,,roundabout,
"[213961872, 1220656205]",True,Carretera del Prat,residential,False,101.136,"LINESTRING (2.0764832 41.3532192, 2.0764402 41.3532229, 2.0764137 41.3532371, 2.0763976 41.3532564, 2.0763808 41.3532862, 2.0763628 41.3533223, 2.0763302 41.353392, 2.0760699 41.3540486)",1,30,,,,
238872118,False,Carretera d'Esplugues,tertiary,True,11.708,"LINESTRING (2.0713454 41.3593978, 2.0714216 41.3593805, 2.0714653 41.3593489)",4,50,C-245,,,
"[540521570, 295268547]",True,Plaça de la Santa Missió,tertiary,False,22.223,"LINESTRING (2.0713454 41.3593978, 2.0713778 41.359464, 2.0713822 41.359507, 2.0713748 41.3595497, 2.0713557 41.3595904)",2,40,C-245,,roundabout,
"[539863048, 135588134]",True,,tertiary,False,13.209,"LINESTRING (2.0687259 41.3567694, 2.0687847 41.356748, 2.0688195 41.3567432, 2.0688768 41.3567393)",2,"['30', '50']",C-245,,roundabout,
539017789,True,,tertiary,False,21.496000000000002,"LINESTRING (2.0690714 41.3568109, 2.0691018 41.3568753, 2.0690928 41.3569328, 2.0690905 41.3569478, 2.0690793 41.3569683, 2.0690642 41.3569959)",2,50,C-245,,roundabout,
189386419,False,Carrer de Maria Aurèlia Campmany,residential,False,96.88499999999999,"LINESTRING (2.0646719 41.3600791, 2.0652155 41.3594341, 2.0652429 41.3594043, 2.0653009 41.3593471)",,,,,,
45133954,False,Camí de la Destraleta,residential,False,161.09300000000002,"LINESTRING (2.0674939 41.3592421, 2.0674976 41.3592482, 2.0671943 41.3596166, 2.0669673 41.3599266, 2.0669267 41.3599613, 2.066877 41.3599902, 2.066803 41.3600048, 2.0667373 41.3599909, 2.0666577 41.3599552, 2.0664908 41.3598796, 2.0662198 41.3597574)",,,,,,
285642265,True,Carrer Ernest Lluch,residential,False,203.895,"LINESTRING (2.0674939 41.3592421, 2.0678767 41.3587701, 2.0683158 41.3583172, 2.068845 41.3578378, 2.0689209 41.3577576)",,,,,,
"[42730002, 1015989791]",True,Carrer Ernest Lluch,"['living_street', 'residential']",False,91.73499999999999,"LINESTRING (2.0697871 41.3571242, 2.0698808 41.3571683, 2.0698942 41.3571903, 2.069891 41.3572086, 2.0698795 41.3572218, 2.0698255 41.3572488, 2.0697166 41.3573004, 2.0696208 41.3573473, 2.0695513 41.3573789, 2.0694315 41.3574331, 2.0692001 41.3575457, 2.0691745 41.3575666, 2.0691331 41.357607)",,,,,,
387732010,True,Carrer d'Isaac Peral,residential,False,89.669,"LINESTRING (2.0697871 41.3571242, 2.070113 41.3572275, 2.0702311 41.3572627, 2.0702774 41.3572676, 2.0703279 41.3572684, 2.0703653 41.3572649, 2.0704021 41.3572551, 2.0707125 41.3571139, 2.0707606 41.3570916)",,,,,,
189343403,True,Carrer de Narcís Monturiol,residential,False,57.1,"LINESTRING (2.0669268 41.3553964, 2.0663311 41.3551439)",,,,,,
1026980032,True,Carrer de Joaquim Rubió i Ors,tertiary,False,16.386,"LINESTRING (2.0669268 41.3553964, 2.0670377 41.3552748)",1,30,B-200,,,
41559915,True,Carrer de Pius XII,residential,False,73.055,"LINESTRING (2.0670377 41.3552748, 2.067831 41.3555524)",,,,,,
1026980032,True,Carrer de Joaquim Rubió i Ors,tertiary,False,132.128,"LINESTRING (2.0670377 41.3552748, 2.0679333 41.354295)",1,30,B-200,,,
135022287,True,Carretera de Sant Joan Despí,tertiary,False,203.065,"LINESTRING (2.066554 41.3563611, 2.066443 41.3563879, 2.0663983 41.3564245, 2.0663346 41.3564901, 2.0663149 41.3565092, 2.0661379 41.356704, 2.0658088 41.3570661, 2.065653 41.3572113, 2.0653597 41.3575048, 2.0651206 41.3577283, 2.0650591 41.3577804)",1,30,BV-2001,,,
244356873,True,Carrer de Pompeu i Fabra,residential,False,58.534,"LINESTRING (2.066554 41.3563611, 2.0665812 41.3564291, 2.0665741 41.3565313, 2.0665579 41.3566038, 2.0665279 41.3566927, 2.0665022 41.3567505, 2.0664727 41.3568069, 2.0664551 41.3568719)",,,,,,
540467439,True,Carretera d'Esplugues,tertiary,False,45.296,"LINESTRING (2.0668455 41.356387, 2.0666378 41.3563092, 2.0665697 41.3562778, 2.0663904 41.3561689)",3,50,C-245,,,
540474517,True,Carretera de Sant Joan Despí,tertiary,False,24.894,"LINESTRING (2.0668455 41.356387, 2.0667001 41.3563541, 2.066554 41.3563611)",1,50,BV-2001,,,
41562544,True,Carrer del Revolt Negre,residential,False,43.705999999999996,"LINESTRING (2.0650591 41.3577804, 2.0651171 41.357814, 2.0652942 41.3579166, 2.0653465 41.3579469, 2.0654793 41.3580147)",,30,,,,
135588117,False,Avinguda de Can Corts,tertiary,False,39.109,"LINESTRING (2.0684429 41.3573078, 2.0686147 41.3571996, 2.0687199 41.3571102, 2.0687624 41.3570546)",3,30,,,,
394457447,True,Carrer de Pompeu i Fabra,tertiary,False,75.604,"LINESTRING (2.0684429 41.3573078, 2.068465 41.3572649, 2.0684907 41.3572138, 2.0685928 41.3571199, 2.0686059 41.357047, 2.0685878 41.3569864, 2.0685286 41.3569382, 2.068387 41.3569147, 2.0681913 41.3568964)",,40,,,,
540484086,False,Avinguda de Can Corts,tertiary,True,195.429,"LINESTRING (2.0684429 41.3573078, 2.0681638 41.3575445, 2.0681128 41.3575877, 2.0680248 41.3576623, 2.0670734 41.3587295)",3,30,,,,
540484084,False,Avinguda de Can Corts,tertiary,True,20.841,"LINESTRING (2.0670734 41.3587295, 2.0669332 41.3588846)",3,30,,,,
540484086,False,Avinguda de Can Corts,tertiary,False,195.429,"LINESTRING (2.0670734 41.3587295, 2.0680248 41.3576623, 2.0681128 41.3575877, 2.0681638 41.3575445, 2.0684429 41.3573078)",3,30,,,,
25569705,True,,tertiary,False,12.226,"LINESTRING (2.0687624 41.3570546, 2.0686841 41.3570112, 2.0686638 41.3569776)",2,50,C-245,,roundabout,
135588117,False,Avinguda de Can Corts,tertiary,True,39.108999999999995,"LINESTRING (2.0687624 41.3570546, 2.0687199 41.3571102, 2.0686147 41.3571996, 2.0684429 41.3573078)",3,30,,,,
285642263,True,Carrer Ernest Lluch,residential,False,18.615000000000002,"LINESTRING (2.0689209 41.3577576, 2.0689755 41.3576914, 2.0690768 41.3576441)",,,,,,
142882160,True,Carrer del Revolt Negre,residential,False,102.745,"LINESTRING (2.0660993 41.3583763, 2.066132 41.3583379, 2.066195 41.3583504, 2.0668795 41.3587759, 2.0669296 41.3587806, 2.0669639 41.3587839, 2.0670734 41.3587295)",,30,,,,
540484082,True,Carrer del Revolt Negre,residential,False,89.66600000000001,"LINESTRING (2.0660993 41.3583763, 2.0668716 41.3588506, 2.0669332 41.3588846)",2,30,,,,
