osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,access,tunnel
80567127,Calle del Pósito,residential,False,False,53.829,,,"LINESTRING (-1.3250765 38.4771271, -1.3252541 38.4775908)",,,
80567127,Calle del Pósito,residential,False,True,84.124,,,"LINESTRING (-1.3250765 38.4771271, -1.3249069 38.4765189, -1.3248726 38.4763876)",,,
80432511,Calle Barón del Solar,secondary,False,False,4.371,,,"LINESTRING (-1.3332309 38.4737938, -1.3332745 38.4738133)",RM-403,,
80432511,Calle Barón del Solar,secondary,False,True,64.366,,,"LINESTRING (-1.3332309 38.4737938, -1.3331819 38.4737857, -1.332818 38.4737684, -1.3324939 38.4737526)",RM-403,,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,False,50.024,,40,"LINESTRING (-1.3320638 38.4692806, -1.3321165 38.46934, -1.3323995 38.4696457)",,,
80432507,Avenida del Casón,residential,False,False,53.318,,,"LINESTRING (-1.3320638 38.4692806, -1.3319774 38.4693207, -1.3315224 38.4695045)",,,
80432525,Calle Cánovas del Castillo,residential,True,False,57.775,,30,"LINESTRING (-1.3279453 38.4746241, -1.3286089 38.474616)",,,
80512546,Calle Dionisio Guardiola,residential,True,False,69.755,,,"LINESTRING (-1.3279453 38.4746241, -1.3279837 38.4739975)",,,
80432511,Calle Barón del Solar,secondary,False,False,122.332,,,"LINESTRING (-1.3310914 38.473687, -1.3311446 38.4736856, -1.3324939 38.4737526)",RM-403,,
80432511,Calle Barón del Solar,secondary,False,True,100.787,,,"LINESTRING (-1.3310914 38.473687, -1.3310079 38.4736939, -1.330717 38.4737221, -1.3304561 38.4737483, -1.3301538 38.4737788, -1.3299427 38.4738001)",RM-403,,
235283808,,residential,False,True,97.709,,,"LINESTRING (-1.3338204 38.476281, -1.3337109 38.4763088, -1.3333656 38.4763963, -1.3328742 38.4765037, -1.3327414 38.4765188)",,,
668276860,,residential,False,True,54.462999999999994,,,"LINESTRING (-1.3338204 38.476281, -1.3338005 38.4762493, -1.3337113 38.4761485, -1.3336946 38.4761389, -1.3336692 38.4761226, -1.3335644 38.476013, -1.3334841 38.4758735)",,,
80432526,Calle Sagasta,residential,True,False,102.295,,,"LINESTRING (-1.3282321 38.4766535, -1.3280582 38.4766419, -1.3278413 38.4766453, -1.3276218 38.4766579, -1.3274165 38.4766845, -1.3270658 38.4767299)",,,
227325557,Rambleta del Convento,residential,True,False,60.229,,,"LINESTRING (-1.3282321 38.4766535, -1.3284484 38.4767625, -1.3286237 38.4768598, -1.3288017 38.4769607)",,,
80432511,Calle Barón del Solar,secondary,False,False,64.366,,,"LINESTRING (-1.3324939 38.4737526, -1.332818 38.4737684, -1.3331819 38.4737857, -1.3332309 38.4737938)",RM-403,,
80432511,Calle Barón del Solar,secondary,False,True,122.332,,,"LINESTRING (-1.3324939 38.4737526, -1.3311446 38.4736856, -1.3310914 38.473687)",RM-403,,
211623795,Calle Infante Don Fadrique,residential,True,False,78.609,,,"LINESTRING (-1.3324939 38.4737526, -1.3324137 38.4732746, -1.3323761 38.4730517)",,,
27833266,Avenida Nuestra Sra. de la Asunción,residential,True,False,84.457,,,"LINESTRING (-1.3299427 38.4738001, -1.3301392 38.4745439)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,False,55.067,2,30,"LINESTRING (-1.3299427 38.4738001, -1.3298695 38.4733082)",,,
80432511,Calle Barón del Solar,secondary,False,False,100.78699999999999,,,"LINESTRING (-1.3299427 38.4738001, -1.3301538 38.4737788, -1.3304561 38.4737483, -1.330717 38.4737221, -1.3310079 38.4736939, -1.3310914 38.473687)",RM-403,,
148118277,Avenida de Levante,secondary,False,False,171.944,2,,"LINESTRING (-1.3299427 38.4738001, -1.3297533 38.4738192, -1.3291326 38.4738817, -1.3287204 38.4739233, -1.328522 38.4739433, -1.3280693 38.4739889, -1.3279837 38.4739975)",,permissive,
195949439,Calle Cánovas del Castillo,residential,True,False,3.495,,20,"LINESTRING (-1.3301392 38.4745439, -1.3301773 38.474534)",,,
80512185,Calle Ingeniero La Cierva,residential,False,True,124.327,,,"LINESTRING (-1.3297437 38.472202, -1.3287395 38.471407)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,False,57.194,2,30,"LINESTRING (-1.3297437 38.472202, -1.3298704 38.4716973)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,True,8.256,2,30,"LINESTRING (-1.3297437 38.472202, -1.329747 38.4722762)",,,
80432540,Calle Doctor Fleming,residential,False,False,50.829,,,"LINESTRING (-1.3328697 38.4724759, -1.3322913 38.4725383)",,,
80432514,Calle de San Antón,residential,True,False,159.428,,,"LINESTRING (-1.3328697 38.4724759, -1.3332407 38.4728029, -1.3332621 38.4728335, -1.3332718 38.4728778, -1.333253 38.4732985, -1.3332309 38.4737938)",,,
80432514,Calle de San Antón,residential,True,False,50.902,,,"LINESTRING (-1.3321646 38.4718603, -1.3325571 38.4721996)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,22.928,,,"LINESTRING (-1.3321646 38.4718603, -1.332107 38.4716591)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,False,35.442,2,30,"LINESTRING (-1.3298704 38.4716973, -1.3299584 38.4713861)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,True,57.194,2,30,"LINESTRING (-1.3298704 38.4716973, -1.3297437 38.472202)",,,
80432540,Calle Doctor Fleming,residential,False,True,99.765,,,"LINESTRING (-1.3297822 38.4727911, -1.3309186 38.4726752)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,False,37.264,2,30,"LINESTRING (-1.3297822 38.4727911, -1.3297607 38.4724564)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,True,57.999,2,30,"LINESTRING (-1.3297822 38.4727911, -1.3298695 38.4733082)",,,
211624515,Avenida Reyes Católicos,residential,False,False,61.084,,,"LINESTRING (-1.3297822 38.4727911, -1.3290862 38.4728608)",,,
1267335300,Plaza de la Constitución,residential,True,False,40.036,,20,"LINESTRING (-1.3311316 38.4745804, -1.3315904 38.4746054)",,,
80567095,Plaza de la Constitución,residential,True,False,37.249,,,"LINESTRING (-1.3311316 38.4745804, -1.3311194 38.4746522, -1.3311096 38.4746883, -1.3310831 38.4747699, -1.3310496 38.4748616, -1.3310446 38.4748817, -1.3310446 38.4749073)",,,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,False,13.905,,40,"LINESTRING (-1.3338188 38.471281, -1.3339075 38.471385)",,,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,True,81.614,,40,"LINESTRING (-1.3338188 38.471281, -1.3332792 38.4706808)",,,
235283482,Calle Valencia,residential,True,False,54.951,,,"LINESTRING (-1.3264596 38.4741511, -1.3263466 38.4736649)",,,
148118277,Avenida de Levante,secondary,False,False,55.438,2,,"LINESTRING (-1.3264596 38.4741511, -1.3263559 38.4741616, -1.325828 38.4742148)",,permissive,
148118277,Avenida de Levante,secondary,False,True,74.57,2,,"LINESTRING (-1.3264596 38.4741511, -1.3266012 38.4741369, -1.3271867 38.4740779, -1.3273092 38.4740655)",,permissive,
80512155,Calle Colón,residential,True,False,57.571,,,"LINESTRING (-1.3256574 38.473215, -1.3257449 38.4737282)",,,
211624515,Avenida Reyes Católicos,residential,False,False,62.223,,,"LINESTRING (-1.3256574 38.473215, -1.3249487 38.4732877)",,,
211624515,Avenida Reyes Católicos,residential,False,True,49.617,,,"LINESTRING (-1.3256574 38.473215, -1.3262217 38.4731523)",,,
80512149,Calle Alfonso X,residential,True,False,54.684,,,"LINESTRING (-1.3250322 38.4737991, -1.3251079 38.4742873)",,,
80512158,Calle Nuestra Señora de Fuensanta,residential,True,False,64.427,,,"LINESTRING (-1.3317835 38.470453, -1.3325192 38.4703903)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,49.122,,,"LINESTRING (-1.3317835 38.470453, -1.3316667 38.4700208)",,,
80512142,Calle Santo Tomás,residential,True,False,55.464,,,"LINESTRING (-1.3324357 38.4698958, -1.3325192 38.4703903)",,,
80512151,Calle Poeta Vicente Medina,residential,True,False,68.402,,,"LINESTRING (-1.3324357 38.4698958, -1.3317378 38.4700143, -1.3316667 38.4700208)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,18.031,,,"LINESTRING (-1.3321967 38.4720205, -1.3321646 38.4718603)",,,
211624515,Avenida Reyes Católicos,residential,False,False,49.617,,,"LINESTRING (-1.3262217 38.4731523, -1.3256574 38.473215)",,,
211624515,Avenida Reyes Católicos,residential,False,True,80.17,,,"LINESTRING (-1.3262217 38.4731523, -1.3271348 38.4730586)",,,
226447381,Calle Valencia,residential,True,False,31.253,,,"LINESTRING (-1.3262217 38.4731523, -1.3261609 38.4728753)",,,
80512155,Calle Colón,residential,True,False,54.589,,,"LINESTRING (-1.3257449 38.4737282, -1.325828 38.4742148)",,,
80512167,Calle Antonio Machado,residential,True,False,62.542,,,"LINESTRING (-1.3257449 38.4737282, -1.3250322 38.4737991)",,,
80512133,,residential,False,False,7.745,,,"LINESTRING (-1.325813 38.4714656, -1.3258512 38.4715285)",,,
80512181,Avenida de la Libertad,secondary,True,False,202.678,,,"LINESTRING (-1.325813 38.4714656, -1.3256474 38.4715217, -1.3253075 38.4716285, -1.3249639 38.4717311, -1.3242645 38.4719426, -1.3236456 38.4721308)",,,
80512160,Calle Juan XXIII,residential,True,False,54.59,,,"LINESTRING (-1.3240645 38.4743925, -1.3239862 38.4739054)",,,
148118277,Avenida de Levante,secondary,False,True,59.72,2,,"LINESTRING (-1.3240645 38.4743925, -1.3247449 38.4743239)",,permissive,
148118277,Avenida de Levante,secondary,False,False,52.004000000000005,2,,"LINESTRING (-1.3240645 38.4743925, -1.3239543 38.4744036, -1.323472 38.4744522)",,permissive,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,True,13.905,,40,"LINESTRING (-1.3339075 38.471385, -1.3338188 38.471281)",,,
80512139,Calle de las Hermanitas,residential,False,False,121.03,,,"LINESTRING (-1.3339075 38.471385, -1.3330671 38.4718865, -1.3328018 38.4720448)",,,
80512174,Calle Federico García Lorca,residential,True,False,120.207,,,"LINESTRING (-1.3323761 38.4730517, -1.3310076 38.4731958)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,57.563,,,"LINESTRING (-1.3323761 38.4730517, -1.3322913 38.4725383)",,,
80512154,Avenida de la Libertad,secondary,True,False,228.676,,,"LINESTRING (-1.327975 38.470797, -1.3281661 38.4707434, -1.3283112 38.4707021, -1.32849 38.4706465, -1.3301794 38.4700387, -1.3303646 38.4699491)",,,
80512185,Calle Ingeniero La Cierva,residential,False,False,95.46199999999999,,,"LINESTRING (-1.327975 38.470797, -1.3279831 38.4708231, -1.3287395 38.471407)",,,
80512133,,residential,False,False,38.628,,,"LINESTRING (-1.3258512 38.4715285, -1.3259305 38.4718703)",,,
80512133,,residential,False,True,7.745,,,"LINESTRING (-1.3258512 38.4715285, -1.325813 38.4714656)",,,
80512154,Avenida de la Libertad,secondary,True,False,98.004,,,"LINESTRING (-1.3258512 38.4715285, -1.3259335 38.4714965, -1.3260811 38.4714344, -1.3262367 38.4713651, -1.3264963 38.4712525, -1.3265695 38.471217, -1.3266502 38.4711823, -1.3268362 38.4711021)",,,
80512136,Calle San Pascual,residential,True,False,66.869,,,"LINESTRING (-1.329747 38.4722762, -1.330508 38.4721945)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,False,8.256,2,30,"LINESTRING (-1.329747 38.4722762, -1.3297437 38.472202)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,True,20.073,2,30,"LINESTRING (-1.329747 38.4722762, -1.3297607 38.4724564)",,,
80512136,Calle San Pascual,residential,True,False,117.279,,,"LINESTRING (-1.3308612 38.472159, -1.3321967 38.4720205)",,,
80512179,Calle Isaac Peral,residential,True,False,26.094,,,"LINESTRING (-1.3308612 38.472159, -1.3308869 38.4723928)",,,
235283484,Plaza de la Glorieta,residential,True,False,53.77,,20,"LINESTRING (-1.3259178 38.4746671, -1.3260104 38.4751452)",,,
313368727,Calle Portillo de la Glorieta,residential,True,False,81.776,,,"LINESTRING (-1.3259178 38.4746671, -1.3251544 38.475024, -1.3251087 38.4750403)",,,
80512135,Calle Sor Francisca,residential,True,False,20.198,,,"LINESTRING (-1.330825 38.4717948, -1.3305942 38.4718133)",,,
80512179,Calle Isaac Peral,residential,True,False,40.62,,,"LINESTRING (-1.330825 38.4717948, -1.3308612 38.472159)",,,
80512174,Calle Federico García Lorca,residential,True,False,99.862,,,"LINESTRING (-1.3310076 38.4731958, -1.3298695 38.4733082)",,,
80512179,Calle Isaac Peral,residential,True,False,55.104,,,"LINESTRING (-1.3310076 38.4731958, -1.3310914 38.473687)",,,
80512146,Calle Saavedra Fajardo,residential,True,False,55.535,,,"LINESTRING (-1.3320623 38.4714918, -1.3326953 38.4714299)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,60.544,,,"LINESTRING (-1.3320623 38.4714918, -1.3319184 38.4709591)",,,
80512133,,residential,False,True,38.628,,,"LINESTRING (-1.3259305 38.4718703, -1.3258512 38.4715285)",,,
226447387,Calle Ana Abellán,residential,False,False,69.831,,,"LINESTRING (-1.3259305 38.4718703, -1.3266771 38.4716407)",,,
1050468778,Calle Juan XXIII,residential,True,False,66.58,,,"LINESTRING (-1.323785 38.4727911, -1.3236773 38.4721983)",,,
447544150,Calle Fernando III,residential,True,False,85.725,,,"LINESTRING (-1.3251087 38.4750403, -1.3247449 38.4743239)",,,
80512165,Calle Portillo de la Glorieta,residential,True,False,66.095,,,"LINESTRING (-1.3251087 38.4750403, -1.3250538 38.475056, -1.3243842 38.4752179)",,,
80512160,Calle Juan XXIII,residential,True,False,58.241,,,"LINESTRING (-1.3239862 38.4739054, -1.3239017 38.4734394, -1.3238792 38.4733893)",,,
80512142,Calle Santo Tomás,residential,True,False,67.026,,,"LINESTRING (-1.3325946 38.4708323, -1.3326953 38.4714299)",,,
80512144,Calle Don Pedro Jiménez,residential,True,False,60.533,,,"LINESTRING (-1.3325946 38.4708323, -1.3319184 38.4709591)",,,
226447387,Calle Ana Abellán,residential,False,True,42.108,,,"LINESTRING (-1.3271245 38.4714968, -1.3266771 38.4716407)",,,
226447389,Paseo Poeta Lorenzo Guardiola,living_street,False,False,50.558,,20,"LINESTRING (-1.3271245 38.4714968, -1.3268362 38.4711021)",,,
226447389,Paseo Poeta Lorenzo Guardiola,living_street,False,True,73.025,,20,"LINESTRING (-1.3271245 38.4714968, -1.3275418 38.4720665)",,,
80432525,Calle Cánovas del Castillo,residential,True,False,49.313,,30,"LINESTRING (-1.3273822 38.4746721, -1.3276058 38.4746501, -1.3279453 38.4746241)",,,
80512169,Calle Juan XXIII,residential,True,False,46.013,,,"LINESTRING (-1.3245634 38.4756072, -1.3243842 38.4752179)",,,
80432525,Calle Cánovas del Castillo,residential,True,False,68.53399999999999,,30,"LINESTRING (-1.3245634 38.4756072, -1.324676 38.4755731, -1.3251856 38.4754135, -1.3252945 38.4753786)",,,
235283809,Calle Martín Guardiola,residential,True,False,117.811,,20,"LINESTRING (-1.3260104 38.4751452, -1.3262373 38.4761897)",,,
80432525,Calle Cánovas del Castillo,residential,True,False,59.905,,30,"LINESTRING (-1.3260104 38.4751452, -1.3265832 38.4749568, -1.3266377 38.4749265)",,,
80512179,Calle Isaac Peral,residential,True,False,45.727,,,"LINESTRING (-1.3308646 38.4701424, -1.3307819 38.4705485)",,,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,False,81.614,,40,"LINESTRING (-1.3332792 38.4706808, -1.3338188 38.471281)",,,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,True,46.93,,40,"LINESTRING (-1.3332792 38.4706808, -1.3332282 38.4706235, -1.3329774 38.4703311)",,,
80512144,Calle Don Pedro Jiménez,residential,True,False,62.108999999999995,,,"LINESTRING (-1.3332792 38.4706808, -1.3332184 38.4707071, -1.3325946 38.4708323)",,,
80512146,Calle Saavedra Fajardo,residential,True,False,11.729,,,"LINESTRING (-1.3306791 38.4715123, -1.3307362 38.4715253, -1.3308027 38.4715529)",,,
80512164,Calle Hernández Amores,residential,False,False,34.539,,,"LINESTRING (-1.3306791 38.4715123, -1.3306581 38.4715842, -1.3306383 38.4716088, -1.330597 38.4717689, -1.3305942 38.4718133)",,,
148118277,Avenida de Levante,secondary,False,False,31.860999999999997,2,,"LINESTRING (-1.3251079 38.4742873, -1.3249858 38.4742996, -1.3247449 38.4743239)",,permissive,
148118277,Avenida de Levante,secondary,False,True,63.203,2,,"LINESTRING (-1.3251079 38.4742873, -1.3257185 38.4742258, -1.325828 38.4742148)",,permissive,
1050468778,Calle Juan XXIII,residential,True,False,7.997,,,"LINESTRING (-1.3236773 38.4721983, -1.3236456 38.4721308)",,,
80512154,Avenida de la Libertad,secondary,True,False,203.40200000000002,,,"LINESTRING (-1.3236773 38.4721983, -1.324284 38.4720221, -1.3250032 38.4718017, -1.3254418 38.4716621, -1.3256979 38.471577, -1.3258512 38.4715285)",,,
80512142,Calle Santo Tomás,residential,True,False,69.0,,,"LINESTRING (-1.3326953 38.4714299, -1.3328018 38.4720448)",,,
80512146,Calle Saavedra Fajardo,residential,True,False,99.657,,,"LINESTRING (-1.3326953 38.4714299, -1.3337236 38.4713182, -1.3337685 38.4713034, -1.3338188 38.471281)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,57.488,,,"LINESTRING (-1.3319184 38.4709591, -1.3317835 38.470453)",,,
80512144,Calle Don Pedro Jiménez,residential,True,False,102.00800000000001,,,"LINESTRING (-1.3319184 38.4709591, -1.3308301 38.471142, -1.3307715 38.4711437)",,,
80512136,Calle San Pascual,residential,True,False,31.0,,,"LINESTRING (-1.330508 38.4721945, -1.3308612 38.472159)",,,
80512164,Calle Hernández Amores,residential,False,True,43.078,,,"LINESTRING (-1.330508 38.4721945, -1.3305907 38.4718551, -1.3305942 38.4718133)",,,
211624515,Avenida Reyes Católicos,residential,False,True,93.788,,,"LINESTRING (-1.3238792 38.4733893, -1.3249487 38.4732877)",,,
1265254306,Calle de Juan XXIII,residential,True,False,67.02,,,"LINESTRING (-1.3238792 38.4733893, -1.323785 38.4727911)",,,
148118277,Avenida de Levante,secondary,False,False,59.72,2,,"LINESTRING (-1.3247449 38.4743239, -1.3240645 38.4743925)",,permissive,
148118277,Avenida de Levante,secondary,False,True,31.860999999999997,2,,"LINESTRING (-1.3247449 38.4743239, -1.3249858 38.4742996, -1.3251079 38.4742873)",,permissive,
80512142,Calle Santo Tomás,residential,True,False,49.585,,,"LINESTRING (-1.3325192 38.4703903, -1.3325946 38.4708323)",,,
80512158,Calle Nuestra Señora de Fuensanta,residential,True,False,40.8,,,"LINESTRING (-1.3325192 38.4703903, -1.3328957 38.4703599, -1.3329198 38.4703549, -1.3329465 38.4703454, -1.3329774 38.4703311)",,,
211624515,Avenida Reyes Católicos,residential,False,False,78.941,,,"LINESTRING (-1.3290862 38.4728608, -1.3281867 38.4729507)",,,
211624515,Avenida Reyes Católicos,residential,False,True,61.084,,,"LINESTRING (-1.3290862 38.4728608, -1.3297822 38.4727911)",,,
226447380,Calle Formación Agraria,residential,False,True,157.89,,,"LINESTRING (-1.3290862 38.4728608, -1.3289998 38.4724186, -1.3289853 38.4723893, -1.3289685 38.4723645, -1.3283088 38.4716115)",,,
80512173,Calle Pasos,residential,True,False,87.604,,,"LINESTRING (-1.3266377 38.4749265, -1.3264596 38.4741511)",,,
80432525,Calle Cánovas del Castillo,residential,True,False,59.426,,30,"LINESTRING (-1.3266377 38.4749265, -1.3267147 38.4748828, -1.3268118 38.4748376, -1.3270002 38.4747525, -1.3271067 38.4747214, -1.3272456 38.4746935)",,,
289755831,Rambleta del Convento,residential,True,False,94.53099999999999,,,"LINESTRING (-1.3266377 38.4749265, -1.3267039 38.47494, -1.3269227 38.4750707, -1.3271126 38.4753435, -1.3271273 38.475369, -1.3271444 38.4753834, -1.3271663 38.4753912, -1.3272988 38.4754389, -1.3274084 38.4754654)",,,
80512135,Calle Sor Francisca,residential,True,False,112.622,,,"LINESTRING (-1.332107 38.4716591, -1.330825 38.4717948)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,19.006,,,"LINESTRING (-1.332107 38.4716591, -1.3320623 38.4714918)",,,
447544150,Calle Fernando III,residential,True,False,40.947,,,"LINESTRING (-1.3252945 38.4753786, -1.3251087 38.4750403)",,,
80432525,Calle Cánovas del Castillo,residential,True,False,67.51299999999999,,30,"LINESTRING (-1.3252945 38.4753786, -1.3253894 38.4753463, -1.3259154 38.4751782, -1.3260104 38.4751452)",,,
80432514,Calle de San Antón,residential,True,False,41.043,,,"LINESTRING (-1.3325571 38.4721996, -1.3328697 38.4724759)",,,
80512139,Calle de las Hermanitas,residential,False,True,27.388,,,"LINESTRING (-1.3325571 38.4721996, -1.3328018 38.4720448)",,,
80512149,Calle Alfonso X,residential,True,False,57.328,,,"LINESTRING (-1.3249487 38.4732877, -1.3250322 38.4737991)",,,
211624515,Avenida Reyes Católicos,residential,False,False,93.788,,,"LINESTRING (-1.3249487 38.4732877, -1.3238792 38.4733893)",,,
211624515,Avenida Reyes Católicos,residential,False,True,62.223,,,"LINESTRING (-1.3249487 38.4732877, -1.3256574 38.473215)",,,
80512162,Calle Fueros,residential,True,False,67.759,,,"LINESTRING (-1.3273092 38.4740655, -1.3273525 38.4743702, -1.3273822 38.4746721)",,,
148118277,Avenida de Levante,secondary,False,False,74.57,2,,"LINESTRING (-1.3273092 38.4740655, -1.3271867 38.4740779, -1.3266012 38.4741369, -1.3264596 38.4741511)",,permissive,
148118277,Avenida de Levante,secondary,False,True,59.202,2,,"LINESTRING (-1.3273092 38.4740655, -1.3274108 38.4740553, -1.3279837 38.4739975)",,permissive,
80512135,Calle Sor Francisca,residential,True,False,64.488,,,"LINESTRING (-1.3305942 38.4718133, -1.3305425 38.4718159, -1.3298704 38.4716973)",,,
80512164,Calle Hernández Amores,residential,False,False,43.078,,,"LINESTRING (-1.3305942 38.4718133, -1.3305907 38.4718551, -1.330508 38.4721945)",,,
80512164,Calle Hernández Amores,residential,False,True,34.539,,,"LINESTRING (-1.3305942 38.4718133, -1.330597 38.4717689, -1.3306383 38.4716088, -1.3306581 38.4715842, -1.3306791 38.4715123)",,,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,True,28.376,,40,"LINESTRING (-1.3325815 38.4698574, -1.3323995 38.4696457)",,,
80512151,Calle Poeta Vicente Medina,residential,True,False,13.392,,,"LINESTRING (-1.3325815 38.4698574, -1.3324357 38.4698958)",,,
80432503,"Ronda de Poniente ""Juan Pablo II""",secondary,False,False,62.94799999999999,,40,"LINESTRING (-1.3325815 38.4698574, -1.3326754 38.4699714, -1.3329774 38.4703311)",,,
80512179,Calle Isaac Peral,residential,True,False,66.19,,,"LINESTRING (-1.3307819 38.4705485, -1.3307715 38.4711437)",,,
80512158,Calle Nuestra Señora de Fuensanta,residential,True,False,87.845,,,"LINESTRING (-1.3307819 38.4705485, -1.3312583 38.4704995, -1.3317835 38.470453)",,,
80512146,Calle Saavedra Fajardo,residential,True,False,109.867,,,"LINESTRING (-1.3308027 38.4715529, -1.3320623 38.4714918)",,,
80512179,Calle Isaac Peral,residential,True,False,26.968,,,"LINESTRING (-1.3308027 38.4715529, -1.330825 38.4717948)",,,
80512162,Calle Fueros,residential,True,False,57.744,,,"LINESTRING (-1.3271348 38.4730586, -1.3272276 38.4735728)",,,
211624515,Avenida Reyes Católicos,residential,False,False,80.17,,,"LINESTRING (-1.3271348 38.4730586, -1.3262217 38.4731523)",,,
211624515,Avenida Reyes Católicos,residential,False,True,92.356,,,"LINESTRING (-1.3271348 38.4730586, -1.3281867 38.4729507)",,,
235283484,Plaza de la Glorieta,residential,True,False,50.897,,20,"LINESTRING (-1.325828 38.4742148, -1.3259178 38.4746671)",,,
148118277,Avenida de Levante,secondary,False,False,63.203,2,,"LINESTRING (-1.325828 38.4742148, -1.3257185 38.4742258, -1.3251079 38.4742873)",,permissive,
148118277,Avenida de Levante,secondary,False,True,55.438,2,,"LINESTRING (-1.325828 38.4742148, -1.3263559 38.4741616, -1.3264596 38.4741511)",,permissive,
80512179,Calle Isaac Peral,residential,True,False,45.597,,,"LINESTRING (-1.3307715 38.4711437, -1.3307718 38.4711883, -1.3307726 38.4712313, -1.3308027 38.4715529)",,,
211623795,Calle Infante Don Fadrique,residential,True,False,58.768,,,"LINESTRING (-1.3316667 38.4700208, -1.3315224 38.4695045)",,,
80512151,Calle Poeta Vicente Medina,residential,True,False,71.165,,,"LINESTRING (-1.3316667 38.4700208, -1.3315899 38.4700262, -1.3311842 38.4700913, -1.3308646 38.4701424)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,False,57.999,2,30,"LINESTRING (-1.3298695 38.4733082, -1.3297822 38.4727911)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,True,55.067,2,30,"LINESTRING (-1.3298695 38.4733082, -1.3299427 38.4738001)",,,
327607550,Calle Filipinas,residential,False,False,58.526,,,"LINESTRING (-1.3298695 38.4733082, -1.3292026 38.4733747)",,,
148118274,Avenida Nuestra Sra. de la Asunción,secondary,False,False,60.913,2,30,"LINESTRING (-1.3302148 38.4704842, -1.3303646 38.4699491)",,,
80512158,Calle Nuestra Señora de Fuensanta,residential,True,False,50.033,,,"LINESTRING (-1.3302148 38.4704842, -1.3307439 38.4705528, -1.3307819 38.4705485)",,,
