osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
198631623,CL-603,Calle/Polvorosa del Ingeniero Martín Gil,primary,False,True,81.434,"LINESTRING (-3.9278819 41.2596655, -3.9278946 41.2595642, -3.927894 41.259521, -3.9278664 41.2593716, -3.9277732 41.259131, -3.9277661 41.2591127, -3.9277552 41.2590663, -3.9277525 41.2590347, -3.9277524 41.2590142, -3.9277597 41.258996, -3.9277786 41.2589794, -3.9278097 41.2589664)",,,
218863638,,Calle/Polvorosa Capitán Cortés,residential,False,True,99.547,"LINESTRING (-3.9278819 41.2596655, -3.9280006 41.2596218, -3.9282941 41.2596469, -3.9286378 41.2597428, -3.9289913 41.2598782)",,,
218863656,SG-205,Calle/Polvorosa Villa de Cuéllar,secondary,False,True,116.838,"LINESTRING (-3.9278819 41.2596655, -3.928095 41.2597582, -3.9290917 41.2601918)",2,50,
218863664,SG-205,Calle/Polvorosa la Gacería,secondary,False,False,40.314,"LINESTRING (-3.9278819 41.2596655, -3.9275905 41.2595354, -3.9274672 41.2594804)",2,50,
1040971070,CL-603,Calle/Polvorosa Aranda de Duero,primary,False,False,43.514,"LINESTRING (-3.9278819 41.2596655, -3.9278496 41.2597805, -3.9278123 41.2599763, -3.927813 41.2600523)",2,,
60962292,,Calle/Polvorosa Menéndez Pelayo,residential,False,False,48.825,"LINESTRING (-3.927327 41.259438, -3.9268958 41.2591418)",,,
218863664,SG-205,Calle/Polvorosa la Gacería,secondary,False,True,8.66,"LINESTRING (-3.927327 41.259438, -3.9274231 41.2594671)",2,50,
218863664,SG-205,Calle/Polvorosa la Gacería,secondary,False,False,107.399,"LINESTRING (-3.927327 41.259438, -3.927022 41.259372, -3.9260695 41.2592446)",2,50,
218863670,SG-205,Calle/Polvorosa Sepúlveda,secondary,False,False,13.074,"LINESTRING (-3.9260695 41.2592446, -3.9259163 41.2592209)",2,50,
60962276,,Calle/Polvorosa Empecinado,residential,False,True,20.437,"LINESTRING (-3.9260695 41.2592446, -3.9260977 41.2593056, -3.9261498 41.2594182)",,,
218863664,SG-205,Calle/Polvorosa la Gacería,secondary,False,True,107.399,"LINESTRING (-3.9260695 41.2592446, -3.927022 41.259372, -3.927327 41.259438)",2,50,
60962301,,Calle/Polvorosa Antonio Machado,residential,False,False,29.721,"LINESTRING (-3.9241278 41.2589799, -3.9238532 41.2588101)",,,
