osmid,lanes,ref,highway,oneway,reversed,length,bridge,geometry,name
24214923,2,1,trunk,False,False,113.128,,"LINESTRING (96.4801814 17.3339737, 96.4812102 17.3342394)",
448377153,,,residential,False,True,51.253,,"LINESTRING (96.4801814 17.3339737, 96.4803506 17.333542)",
"[24214923, 105893876, 105892843]",2,1,trunk,False,True,129.817,yes,"LINESTRING (96.4801814 17.3339737, 96.4801128 17.333955, 96.4791301 17.3336296, 96.4790225 17.3336016)",
427694542,,,residential,False,False,68.57900000000001,,"LINESTRING (96.4801814 17.3339737, 96.480138 17.3341445, 96.4800462 17.3345767)",ညောင်ဝိုင်းလမ်း
377148734,,,residential,False,True,171.692,,"LINESTRING (96.483671 17.3350971, 96.4835414 17.3355555, 96.483485 17.3359375, 96.4833821 17.3366139)",
1190910312,2,1,trunk,False,True,43.444,,"LINESTRING (96.483671 17.3350971, 96.4833725 17.3348848, 96.4833391 17.3348695)",
24214923,2,1,trunk,False,False,80.534,,"LINESTRING (96.4812102 17.3342394, 96.4819506 17.3343976)",
24214923,2,1,trunk,False,True,113.128,,"LINESTRING (96.4812102 17.3342394, 96.4801814 17.3339737)",
448377146,,,residential,False,False,65.77,,"LINESTRING (96.4812102 17.3342394, 96.4810991 17.3348213)",
448377146,,,residential,False,True,56.531,,"LINESTRING (96.4812102 17.3342394, 96.481328 17.3337436)",
160795632,,,residential,False,True,107.517,,"LINESTRING (96.480726 17.3363273, 96.4797456 17.3360842)",
693556003,,,residential,False,False,10.741,,"LINESTRING (96.480726 17.3363273, 96.4807682 17.3362395)",
377148784,,,residential,False,True,96.303,,"LINESTRING (96.480726 17.3363273, 96.4805754 17.3367275, 96.4805517 17.3368257, 96.4805262 17.3371649)",
111450518,,,residential,False,False,157.246,,"LINESTRING (96.4832382 17.3385766, 96.482794 17.3385508, 96.4821487 17.3385134, 96.4821022 17.3385065, 96.4817634 17.3384561)",
377148734,,,residential,False,False,220.60000000000002,,"LINESTRING (96.4832382 17.3385766, 96.4831984 17.3376567, 96.4832345 17.3371181, 96.4833821 17.3366139)",
377148734,,,residential,False,True,161.382,,"LINESTRING (96.4832382 17.3385766, 96.4832738 17.3394229, 96.4831459 17.3400148)",
111450518,,,residential,False,False,66.697,,"LINESTRING (96.4817634 17.3384561, 96.4811459 17.338345)",
111450522,,,residential,False,False,76.84,,"LINESTRING (96.4817634 17.3384561, 96.4817919 17.3377656)",
111450522,,,residential,False,True,122.434,,"LINESTRING (96.4817634 17.3384561, 96.4817017 17.3395556)",
111450518,,,residential,False,True,157.246,,"LINESTRING (96.4817634 17.3384561, 96.4821022 17.3385065, 96.4821487 17.3385134, 96.482794 17.3385508, 96.4832382 17.3385766)",
111450518,,,residential,False,True,29.212,,"LINESTRING (96.4808722 17.3383175, 96.4811459 17.338345)",
111450520,,,residential,False,False,131.391,,"LINESTRING (96.4808722 17.3383175, 96.4807962 17.3394969)",
111450518,,,residential,False,False,164.962,,"LINESTRING (96.4808722 17.3383175, 96.4805755 17.3382709, 96.4802716 17.3381806, 96.4798993 17.3380288, 96.4793972 17.3378658)",
111450518,,,residential,False,False,105.915,,"LINESTRING (96.4793972 17.3378658, 96.4784269 17.3376435)",
427694542,,,residential,False,False,50.816,,"LINESTRING (96.4793972 17.3378658, 96.479312 17.3383155)",ညောင်ဝိုင်းလမ်း
427694542,,,residential,False,True,52.822,,"LINESTRING (96.4793972 17.3378658, 96.4794795 17.3373973)",ညောင်ဝိုင်းလမ်း
111450518,,,residential,False,True,164.962,,"LINESTRING (96.4793972 17.3378658, 96.4798993 17.3380288, 96.4802716 17.3381806, 96.4805755 17.3382709, 96.4808722 17.3383175)",
111450518,,,residential,False,True,105.915,,"LINESTRING (96.4784269 17.3376435, 96.4793972 17.3378658)",
111450892,,,residential,False,False,48.078,,"LINESTRING (96.4784269 17.3376435, 96.4782658 17.3380476)",
111450892,,,residential,False,True,57.307,,"LINESTRING (96.4784269 17.3376435, 96.4784737 17.3375122, 96.4786128 17.3371597)",
111450525,,,residential,False,True,115.516,,"LINESTRING (96.4799061 17.3352254, 96.4809647 17.3354664)",
427694542,,,residential,False,False,45.981,,"LINESTRING (96.4799061 17.3352254, 96.4798255 17.3356317)",ညောင်ဝိုင်းလမ်း
427694542,,,residential,False,True,73.649,,"LINESTRING (96.4799061 17.3352254, 96.4800462 17.3345767)",ညောင်ဝိုင်းလမ်း
111450522,,,residential,False,False,75.73,,"LINESTRING (96.4818963 17.3356882, 96.4819275 17.3350078)",
111450525,,,residential,False,False,48.317,,"LINESTRING (96.4818963 17.3356882, 96.4814556 17.3355794)",
111450522,,,residential,False,True,231.263,,"LINESTRING (96.4818963 17.3356882, 96.4818612 17.336312, 96.4817919 17.3377656)",
24214923,2,1,trunk,False,True,80.534,,"LINESTRING (96.4819506 17.3343976, 96.4812102 17.3342394)",
111450522,,,residential,False,False,57.232,,"LINESTRING (96.4819506 17.3343976, 96.4819743 17.3338834)",
111450522,,,residential,False,True,67.896,,"LINESTRING (96.4819506 17.3343976, 96.4819275 17.3350078)",
24214923,2,1,trunk,False,False,37.729,,"LINESTRING (96.4819506 17.3343976, 96.4822568 17.3344678, 96.4822962 17.3344769)",
111450525,,,residential,False,False,115.516,,"LINESTRING (96.4809647 17.3354664, 96.4799061 17.3352254)",
111450525,,,residential,False,True,53.6,,"LINESTRING (96.4809647 17.3354664, 96.4814556 17.3355794)",
448377146,,,residential,False,False,50.318,,"LINESTRING (96.4809647 17.3354664, 96.4808612 17.335908)",
448377146,,,residential,False,True,73.137,,"LINESTRING (96.4809647 17.3354664, 96.4810991 17.3348213)",
1190910316,,,residential,False,False,207.183,,"LINESTRING (96.4822962 17.3344769, 96.4825817 17.3326337)",
24214923,2,1,trunk,False,True,37.729,,"LINESTRING (96.4822962 17.3344769, 96.4822568 17.3344678, 96.4819506 17.3343976)",
"[1190910312, 1190910313]",2,1,trunk,False,False,119.462,yes,"LINESTRING (96.4822962 17.3344769, 96.4826883 17.3345779, 96.4828635 17.3346566, 96.4829503 17.3346872, 96.4833391 17.3348695)",
160795632,,,residential,False,False,107.517,,"LINESTRING (96.4797456 17.3360842, 96.480726 17.3363273)",
160795632,,,residential,False,True,67.121,,"LINESTRING (96.4797456 17.3360842, 96.4791404 17.3359092)",
427694542,,,residential,False,False,49.647,,"LINESTRING (96.4797456 17.3360842, 96.4796592 17.336523)",ညောင်ဝိုင်းလမ်း
427694542,,,residential,False,True,51.026,,"LINESTRING (96.4797456 17.3360842, 96.4798255 17.3356317)",ညောင်ဝိုင်းလမ်း
111450892,,,residential,False,True,2.789,,"LINESTRING (96.4791404 17.3359092, 96.4791318 17.3358855)",
160795632,,,residential,False,False,67.121,,"LINESTRING (96.4791404 17.3359092, 96.4797456 17.3360842)",
111450892,,,residential,False,False,149.92,,"LINESTRING (96.4791404 17.3359092, 96.4789394 17.3363599, 96.478888 17.3364845, 96.4787774 17.3367579, 96.4787106 17.3369232, 96.4786128 17.3371597)",
111450525,,,residential,False,False,53.6,,"LINESTRING (96.4814556 17.3355794, 96.4809647 17.3354664)",
111450525,,,residential,False,True,48.317,,"LINESTRING (96.4814556 17.3355794, 96.4818963 17.3356882)",
111450893,,,residential,False,False,52.023,,"LINESTRING (96.4814556 17.3355794, 96.4814035 17.3360446)",
111450518,,,residential,False,False,29.212,,"LINESTRING (96.4811459 17.338345, 96.4808722 17.3383175)",
111450518,,,residential,False,True,66.697,,"LINESTRING (96.4811459 17.338345, 96.4817634 17.3384561)",
111450893,,,residential,False,True,60.622,,"LINESTRING (96.4811459 17.338345, 96.4811785 17.3378007)",
111450894,,,residential,False,False,67.013,,"LINESTRING (96.4773497 17.3390766, 96.4773886 17.3390878, 96.4779786 17.3391156)",ညောင်ဝိုင်း(၇)လမ်း
160795636,,,residential,False,False,50.066,,"LINESTRING (96.4779786 17.3391156, 96.4779117 17.3395613)",
111450894,,,residential,False,False,125.146,,"LINESTRING (96.4779786 17.3391156, 96.4784449 17.3391729, 96.4791336 17.3393333)",ညောင်ဝိုင်း(၇)လမ်း
111450894,,,residential,False,True,67.013,,"LINESTRING (96.4779786 17.3391156, 96.4773886 17.3390878, 96.4773497 17.3390766)",ညောင်ဝိုင်း(၇)လမ်း
427694542,,,residential,False,False,57.593,,"LINESTRING (96.4791336 17.3393333, 96.4790299 17.3398417)",ညောင်ဝိုင်းလမ်း
427694542,,,residential,False,True,59.246,,"LINESTRING (96.4791336 17.3393333, 96.4792324 17.3388089)",ညောင်ဝိုင်းလမ်း
111450894,,,residential,False,False,76.99,,"LINESTRING (96.4791336 17.3393333, 96.4793545 17.3393712, 96.4798531 17.3394171)",ညောင်ဝိုင်း(၇)လမ်း
111450894,,,residential,False,True,125.146,,"LINESTRING (96.4791336 17.3393333, 96.4784449 17.3391729, 96.4779786 17.3391156)",ညောင်ဝိုင်း(၇)လမ်း
111450520,,,residential,False,True,131.391,,"LINESTRING (96.4807962 17.3394969, 96.4808722 17.3383175)",
111450894,,,residential,False,False,96.333,,"LINESTRING (96.4807962 17.3394969, 96.4817017 17.3395556)",ညောင်ဝိုင်း(၇)လမ်း
111450894,,,residential,False,True,100.495,,"LINESTRING (96.4807962 17.3394969, 96.4798531 17.3394171)",ညောင်ဝိုင်း(၇)လမ်း
111450520,,,residential,False,False,81.127,,"LINESTRING (96.4807962 17.3394969, 96.4807867 17.340043, 96.4807738 17.340226)",
160721150,,,residential,False,False,118.667,,"LINESTRING (96.4770802 17.332331, 96.4781939 17.3324241)",
160721164,,,residential,False,False,13.297,,"LINESTRING (96.4770802 17.332331, 96.4770888 17.3322117)",
160721164,,,residential,False,True,28.443,,"LINESTRING (96.4770802 17.332331, 96.4770543 17.3325856)",
160721150,,,residential,False,False,57.547,,"LINESTRING (96.4781939 17.3324241, 96.4787316 17.3324903)",
160721150,,,residential,False,True,118.667,,"LINESTRING (96.4781939 17.3324241, 96.4770802 17.332331)",
160721153,,,residential,False,False,42.79,,"LINESTRING (96.4781939 17.3324241, 96.4781303 17.3328041)",
160721150,,,residential,False,False,70.132,,"LINESTRING (96.4787316 17.3324903, 96.4793441 17.3327268)",
160721150,,,residential,False,True,57.547,,"LINESTRING (96.4787316 17.3324903, 96.4781939 17.3324241)",
160721150,,,residential,False,True,70.132,,"LINESTRING (96.4793441 17.3327268, 96.4787316 17.3324903)",
160721163,,,residential,False,False,42.352,,"LINESTRING (96.4793441 17.3327268, 96.479212 17.3330862)",Kannar street
105893876,2,1,trunk,False,False,38.655,,"LINESTRING (96.4769811 17.333307, 96.4773433 17.3333431)",
