osmid,oneway,name,highway,reversed,length,geometry
309958999,True,Aung Zay Ya Road,trunk,False,112.44,"LINESTRING (95.6972036 22.5646909, 95.6971823 22.5657019)"
309969710,False,Ben Shwe Thi Street,tertiary,True,6.287,"LINESTRING (95.6972036 22.5646909, 95.6971424 22.5646892)"
309969712,False,Ben Shwe Thi Street,residential,False,123.82499999999999,"LINESTRING (95.6972036 22.5646909, 95.6975837 22.5646892, 95.6981243 22.5646892, 95.6984095 22.5646892)"
310025116,False,,residential,False,106.665,"LINESTRING (95.699941 22.5646651, 95.6999524 22.5656243)"
309969712,False,Ben Shwe Thi Street,residential,True,157.416,"LINESTRING (95.699941 22.5646651, 95.6991864 22.5647062, 95.6984095 22.5646892)"
310025116,False,,residential,True,201.978,"LINESTRING (95.699941 22.5646651, 95.6999021 22.5636676, 95.6998902 22.5633609, 95.6999448 22.562852)"
309958999,True,Aung Zay Ya Road,trunk,False,82.963,"LINESTRING (95.6971841 22.5660108, 95.6971832 22.5667569)"
309969713,False,Alaungpaya Street,residential,True,6.218,"LINESTRING (95.6971841 22.5660108, 95.6971236 22.5660132)"
309958999,True,Aung Zay Ya Road,trunk,False,34.349,"LINESTRING (95.6971823 22.5657019, 95.6971841 22.5660108)"
309969714,False,Alaungpaya Street,tertiary,True,6.49,"LINESTRING (95.6971823 22.5657019, 95.6971191 22.5657015)"
309969714,False,Alaungpaya Street,tertiary,False,121.28300000000002,"LINESTRING (95.6971823 22.5657019, 95.6975716 22.5656884, 95.698087 22.5656756, 95.6983629 22.5656687)"
309969714,False,Alaungpaya Street,tertiary,False,234.883,"LINESTRING (95.7022181 22.5662694, 95.7023668 22.5663032, 95.7025208 22.5663152, 95.7027034 22.5663104, 95.7044904 22.5661345)"
309969714,False,Alaungpaya Street,tertiary,True,138.269,"LINESTRING (95.7022181 22.5662694, 95.702012 22.5662068, 95.7011928 22.5659129, 95.7009647 22.5658167)"
310877452,False,,residential,False,359.74300000000005,"LINESTRING (95.7022181 22.5662694, 95.7022145 22.5650958, 95.7021413 22.5639357, 95.7021133 22.5630365)"
665457310,False,,tertiary,True,170.761,"LINESTRING (95.7044904 22.5661345, 95.7046454 22.5676635)"
309969714,False,Alaungpaya Street,tertiary,True,234.883,"LINESTRING (95.7044904 22.5661345, 95.7027034 22.5663104, 95.7025208 22.5663152, 95.7023668 22.5663032, 95.7022181 22.5662694)"
665457312,False,,residential,False,264.03499999999997,"LINESTRING (95.7044904 22.5661345, 95.7042985 22.5642477, 95.7042548 22.5638493, 95.7042491 22.5637705)"
309969710,False,Ben Shwe Thi Street,tertiary,False,67.288,"LINESTRING (95.6957682 22.5646892, 95.6964235 22.5646892)"
309969716,False,Shwe Tazar Paya Street,residential,True,109.72800000000001,"LINESTRING (95.6957682 22.5646892, 95.6957682 22.5641146, 95.6957525 22.5637701, 95.6957428 22.5637033)"
309969719,False,Letwe Thondara Street,tertiary,False,6.788,"LINESTRING (95.6971863 22.5683032, 95.6971204 22.5682984)"
309958999,True,Aung Zay Ya Road,trunk,False,97.547,"LINESTRING (95.6971863 22.5683032, 95.6971817 22.5685187, 95.6971631 22.5691802)"
