osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,bridge,access
"[1037938152, 299733628]",True,Duży Rynek imienia Józefa Piłsudskiego,tertiary,False,91.29899999999999,"LINESTRING (21.5924735 51.7894758, 21.5922485 51.7894101, 21.5917964 51.7892782, 21.5915979 51.7892254, 21.5912732 51.7891255)",,,,
1000861741,False,Warszawska,tertiary,False,98.211,"LINESTRING (21.5924735 51.7894758, 21.5932938 51.7898075, 21.5935022 51.7898632, 21.5937139 51.7899021)",,,,
1157647035,False,Garwolińska,tertiary,False,63.98,"LINESTRING (21.5924735 51.7894758, 21.5923925 51.7895808, 21.5920623 51.7899919)",50,,,
814081771,False,Alejowa,residential,True,11.517,"LINESTRING (21.5912732 51.7891255, 21.591199 51.7891346, 21.5911098 51.789148)",,,,
982059430,True,Duży Rynek imienia Józefa Piłsudskiego,tertiary,False,30.136000000000003,"LINESTRING (21.5912732 51.7891255, 21.5913971 51.7889639, 21.5914584 51.7888799)",,,,
188561866,False,Garbarska,residential,True,207.35700000000003,"LINESTRING (21.5919422 51.7883566, 21.5910797 51.7881037, 21.5903039 51.7879711, 21.5902457 51.7879616, 21.5893497 51.7878252, 21.5892132 51.7878252, 21.5891012 51.7878728)",,,,
299733629,False,Tadeusza Kościuszki,tertiary,False,135.148,"LINESTRING (21.5919422 51.7883566, 21.5922562 51.7878759, 21.5926161 51.787437, 21.5928297 51.7872805)",,,,
1157647034,True,Duży Rynek imienia Józefa Piłsudskiego,tertiary,False,72.658,"LINESTRING (21.5919422 51.7883566, 21.5921941 51.7884251, 21.59278 51.7885655, 21.5929235 51.7885981)",,,,
32054093,False,Garwolińska,tertiary,True,77.23,"LINESTRING (21.5897254 51.7933578, 21.5901366 51.7927115)",50,,,
188558585,False,Juliusza Słowackiego,residential,True,252.668,"LINESTRING (21.5897254 51.7933578, 21.5876428 51.7928039, 21.5870157 51.792672, 21.5862847 51.7925847)",,,,
178424715,False,Generała Józefa Hallera,residential,True,58.858,"LINESTRING (21.5964519 51.7904309, 21.5962028 51.7909373)",,,,
1000861741,False,Warszawska,tertiary,False,116.411,"LINESTRING (21.5964519 51.7904309, 21.5980586 51.7907601)",,,,
1000861741,False,Warszawska,tertiary,True,41.889,"LINESTRING (21.5964519 51.7904309, 21.5958733 51.7903133)",,,,
312421857,False,Poprzeczna,residential,False,139.526,"LINESTRING (21.5964519 51.7904309, 21.5965454 51.7902503, 21.5974043 51.7893271)",,,,
178424715,False,Generała Józefa Hallera,residential,False,58.858,"LINESTRING (21.5962028 51.7909373, 21.5964519 51.7904309)",,,,
178424715,False,Generała Józefa Hallera,residential,True,46.308,"LINESTRING (21.5962028 51.7909373, 21.5960171 51.7913376)",,,,
188558535,False,Piaskowa,residential,True,198.098,"LINESTRING (21.5962028 51.7909373, 21.595916 51.7908691, 21.5935268 51.7903549, 21.5934902 51.7903406)",,,,
188558572,False,Mikołaja Kopernika,residential,False,152.818,"LINESTRING (21.5925106 51.7918505, 21.5916893 51.7931275)",,,,
313992653,False,Garncarska,residential,False,42.626,"LINESTRING (21.5925106 51.7918505, 21.5919325 51.7917123)",,,,
313992653,False,Garncarska,residential,True,93.31200000000001,"LINESTRING (21.5925106 51.7918505, 21.5931819 51.792017, 21.5937699 51.7921628)",,,,
178424711,True,Alejowa,residential,False,52.415,"LINESTRING (21.5911098 51.789148, 21.5906801 51.7895373)",,,,
188561860,False,11 Listopada,residential,True,195.942,"LINESTRING (21.5911098 51.789148, 21.5902474 51.7889023, 21.5893619 51.7887369, 21.5884183 51.7885868)",,,,
814081771,False,Alejowa,residential,False,11.517,"LINESTRING (21.5911098 51.789148, 21.591199 51.7891346, 21.5912732 51.7891255)",,,,
178424716,False,Księdza Piotra Ściegiennego,residential,False,109.089,"LINESTRING (21.5909744 51.7914698, 21.589641 51.7909385)",,,,
313992653,False,Garncarska,residential,True,71.199,"LINESTRING (21.5909744 51.7914698, 21.5919325 51.7917123)",,,,
1157647035,False,Garwolińska,tertiary,False,149.61200000000002,"LINESTRING (21.5909744 51.7914698, 21.5909284 51.791538, 21.5901366 51.7927115)",50,,,
1157647035,False,Garwolińska,tertiary,True,120.44999999999999,"LINESTRING (21.5909744 51.7914698, 21.5910123 51.7914137, 21.591673 51.7904765)",50,,,
188561780,False,,residential,True,36.069,"LINESTRING (21.5863118 51.7898953, 21.5863705 51.7896374, 21.586397 51.7895756)",,,,
313960274,False,Dąbrowska,residential,False,144.319,"LINESTRING (21.5863118 51.7898953, 21.5876947 51.789659, 21.588346 51.7895804)",,1,,
178424712,True,Duży Rynek imienia Józefa Piłsudskiego,tertiary,False,67.035,"LINESTRING (21.5914584 51.7888799, 21.5914832 51.7888527, 21.5918129 51.7884912, 21.5919422 51.7883566)",,,,
932759006,False,Wolska,tertiary,True,186.92199999999997,"LINESTRING (21.5914584 51.7888799, 21.5906878 51.78867, 21.5896473 51.7884247, 21.5889253 51.7882738)",,,,
178424717,False,Młyńska,residential,False,96.945,"LINESTRING (21.5985995 51.789955, 21.5980586 51.7907601)",,,,
178424718,False,Nadrzeczna,residential,False,107.854,"LINESTRING (21.5985995 51.789955, 21.5974043 51.7893271)",,,,
178424718,False,Nadrzeczna,residential,True,23.316,"LINESTRING (21.5985995 51.789955, 21.5988956 51.7900571)",,,,
178424718,False,Nadrzeczna,residential,False,166.899,"LINESTRING (21.5947875 51.7881672, 21.5928297 51.7872805)",,,,
178424718,False,Nadrzeczna,residential,True,182.50699999999998,"LINESTRING (21.5947875 51.7881672, 21.5951986 51.7883523, 21.5969439 51.7891236)",,,,
"[188561868, 312421853, 312421854]",False,Kolejowa,unclassified,False,134.538,"LINESTRING (21.5947875 51.7881672, 21.5948827 51.7881031, 21.5953707 51.7878273, 21.5957281 51.7876724, 21.596068 51.7875719, 21.5964035 51.7875337)",,,yes,
188561868,False,Kolejowa,unclassified,True,143.942,"LINESTRING (21.5947875 51.7881672, 21.5945192 51.7883268, 21.5940676 51.7885331, 21.5937213 51.7885886, 21.5935214 51.7886109, 21.5929235 51.7885981)",,,,
178424718,False,Nadrzeczna,residential,False,38.92,"LINESTRING (21.5974043 51.7893271, 21.5969439 51.7891236)",,,,
178424718,False,Nadrzeczna,residential,True,107.854,"LINESTRING (21.5974043 51.7893271, 21.5985995 51.789955)",,,,
312421857,False,Poprzeczna,residential,True,139.526,"LINESTRING (21.5974043 51.7893271, 21.5965454 51.7902503, 21.5964519 51.7904309)",,,,
178424716,False,Księdza Piotra Ściegiennego,residential,True,109.089,"LINESTRING (21.589641 51.7909385, 21.5909744 51.7914698)",,,,
814081772,False,Alejowa,residential,False,95.262,"LINESTRING (21.589641 51.7909385, 21.5901474 51.7901411)",,,,
257027552,False,Alejowa,residential,False,296.02,"LINESTRING (21.589641 51.7909385, 21.5896222 51.7909916, 21.5890742 51.7912563, 21.5866768 51.7923833, 21.5862847 51.7925847)",,,,no
178424715,False,Generała Józefa Hallera,residential,False,144.018,"LINESTRING (21.5954194 51.7925789, 21.5960171 51.7913376)",,,,
313992653,False,Garncarska,residential,False,52.556,"LINESTRING (21.5954194 51.7925789, 21.5947111 51.7924015)",,,,
313992653,False,Garncarska,residential,True,65.985,"LINESTRING (21.5954194 51.7925789, 21.5963068 51.7928045)",,,,
178424715,False,Generała Józefa Hallera,residential,False,46.308,"LINESTRING (21.5960171 51.7913376, 21.5962028 51.7909373)",,,,
178424715,False,Generała Józefa Hallera,residential,True,144.018,"LINESTRING (21.5960171 51.7913376, 21.5954194 51.7925789)",,,,
188558589,False,Biała,residential,False,52.267,"LINESTRING (21.5960171 51.7913376, 21.5952919 51.7911971)",,,,
188558589,False,Biała,residential,True,70.161,"LINESTRING (21.5960171 51.7913376, 21.5969916 51.7915242)",,,,
178424717,False,Młyńska,residential,True,96.945,"LINESTRING (21.5980586 51.7907601, 21.5985995 51.789955)",,,,
1000861741,False,Warszawska,tertiary,True,116.411,"LINESTRING (21.5980586 51.7907601, 21.5964519 51.7904309)",,,,
178424718,False,Nadrzeczna,residential,False,23.316,"LINESTRING (21.5988956 51.7900571, 21.5985995 51.789955)",,,,
32710915,True,Duży Rynek imienia Józefa Piłsudskiego,tertiary,False,106.571,"LINESTRING (21.5929235 51.7885981, 21.5928907 51.7887328, 21.5928918 51.7887534, 21.5928993 51.7888907, 21.5929048 51.788991, 21.5929084 51.7890573, 21.5925292 51.7894241, 21.5924735 51.7894758)",,,,
188561868,False,Kolejowa,unclassified,False,143.942,"LINESTRING (21.5929235 51.7885981, 21.5935214 51.7886109, 21.5937213 51.7885886, 21.5940676 51.7885331, 21.5945192 51.7883268, 21.5947875 51.7881672)",,,,
1031140233,True,Alejowa,residential,False,35.865,"LINESTRING (21.5906801 51.7895373, 21.5904381 51.789823)",,,,
313960274,False,Dąbrowska,residential,True,60.835,"LINESTRING (21.5906801 51.7895373, 21.5903932 51.7895194, 21.5900534 51.7895087, 21.5897978 51.7895163)",,1,,
188558520,False,Targowa,residential,True,134.091,"LINESTRING (21.5937699 51.7921628, 21.5943743 51.7910163)",,,,
313992653,False,Garncarska,residential,True,69.962,"LINESTRING (21.5937699 51.7921628, 21.5947111 51.7924015)",,,,
313992653,False,Garncarska,residential,False,93.31200000000001,"LINESTRING (21.5937699 51.7921628, 21.5931819 51.792017, 21.5925106 51.7918505)",,,,
178424718,False,Nadrzeczna,residential,True,166.899,"LINESTRING (21.5928297 51.7872805, 21.5947875 51.7881672)",,,,
"[1155767377, 312421860, 299733629]",False,Tadeusza Kościuszki,tertiary,False,56.494,"LINESTRING (21.5928297 51.7872805, 21.5929166 51.7872274, 21.5931056 51.7870982, 21.593375 51.7869009)",,,yes,
299733629,False,Tadeusza Kościuszki,tertiary,True,135.148,"LINESTRING (21.5928297 51.7872805, 21.5926161 51.787437, 21.5922562 51.7878759, 21.5919422 51.7883566)",,,,
932774682,False,,living_street,False,51.129,"LINESTRING (21.5937139 51.7899021, 21.5934902 51.7903406)",,,,
1000861741,False,Warszawska,tertiary,False,155.4,"LINESTRING (21.5937139 51.7899021, 21.5958733 51.7903133)",,,,
1000861741,False,Warszawska,tertiary,True,98.21100000000001,"LINESTRING (21.5937139 51.7899021, 21.5935022 51.7898632, 21.5932938 51.7898075, 21.5924735 51.7894758)",,,,
932774683,False,Piaskowa,residential,False,105.586,"LINESTRING (21.5920623 51.7899919, 21.5934902 51.7903406)",,,,
1157647035,False,Garwolińska,tertiary,False,30.791,"LINESTRING (21.5920623 51.7899919, 21.5918574 51.7902381)",50,,,
1157647035,False,Garwolińska,tertiary,True,63.98,"LINESTRING (21.5920623 51.7899919, 21.5923925 51.7895808, 21.5924735 51.7894758)",50,,,
188558501,False,Łącznik,living_street,False,51.555,"LINESTRING (21.5934902 51.7903406, 21.5932743 51.7907846)",,,,
932774682,False,,living_street,True,51.129,"LINESTRING (21.5934902 51.7903406, 21.5937139 51.7899021)",,,,
932774683,False,Piaskowa,residential,True,105.586,"LINESTRING (21.5934902 51.7903406, 21.5920623 51.7899919)",,,,
188558535,False,Piaskowa,residential,False,198.098,"LINESTRING (21.5934902 51.7903406, 21.5935268 51.7903549, 21.595916 51.7908691, 21.5962028 51.7909373)",,,,
188558589,False,Biała,residential,True,60.144,"LINESTRING (21.5916877 51.7904546, 21.5925171 51.790626)",,,,
1157647035,False,Garwolińska,tertiary,False,2.637,"LINESTRING (21.5916877 51.7904546, 21.591673 51.7904765)",50,,,
1157647035,False,Garwolińska,tertiary,True,26.754,"LINESTRING (21.5916877 51.7904546, 21.5918574 51.7902381)",50,,,
188558589,False,Biała,residential,False,60.144,"LINESTRING (21.5925171 51.790626, 21.5916877 51.7904546)",,,,
188558589,False,Biała,residential,True,54.984,"LINESTRING (21.5925171 51.790626, 21.5932743 51.7907846)",,,,
188558524,False,Zagrodowa,residential,False,127.417,"LINESTRING (21.5925171 51.790626, 21.5923358 51.7910121, 21.5921604 51.7913581, 21.5919325 51.7917123)",,,,
188558501,False,Łącznik,living_street,True,51.555,"LINESTRING (21.5932743 51.7907846, 21.5934902 51.7903406)",,,,
188558589,False,Biała,residential,False,54.984,"LINESTRING (21.5932743 51.7907846, 21.5925171 51.790626)",,,,
188558589,False,Biała,residential,True,79.922,"LINESTRING (21.5932743 51.7907846, 21.5943743 51.7910163)",,,,
188558520,False,Targowa,residential,False,134.091,"LINESTRING (21.5943743 51.7910163, 21.5937699 51.7921628)",,,,
188558589,False,Biała,residential,False,79.922,"LINESTRING (21.5943743 51.7910163, 21.5932743 51.7907846)",,,,
188558589,False,Biała,residential,True,66.235,"LINESTRING (21.5943743 51.7910163, 21.5952919 51.7911971)",,,,
188558589,False,Biała,residential,False,66.235,"LINESTRING (21.5952919 51.7911971, 21.5943743 51.7910163)",,,,
188558589,False,Biała,residential,True,52.267,"LINESTRING (21.5952919 51.7911971, 21.5960171 51.7913376)",,,,
