osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,bridge
174579432,2,296,Jana Pawła II,secondary,50,False,False,11.239,"LINESTRING (15.3233519 51.6176376, 15.3231916 51.61762)",,,
168407696,2,296,Jana Pawła II,secondary,50,True,False,97.15899999999999,"LINESTRING (15.3233519 51.6176376, 15.3235238 51.6176373, 15.3236663 51.6176392, 15.323781 51.6176441, 15.3244557 51.6177144, 15.324509 51.61772, 15.32462 51.6177339, 15.3247278 51.6177749)",,,
168407692,2,296,Armii Krajowej,secondary,50,False,False,99.037,"LINESTRING (15.3252379 51.6183676, 15.3252547 51.6183831, 15.3253047 51.6184299, 15.3253826 51.6184933, 15.3255326 51.6185977, 15.3256048 51.6186402, 15.3257396 51.6187117, 15.3260788 51.618873, 15.3262853 51.6189671)",,,
168407693,2,296,Armii Krajowej,secondary,50,True,False,70.011,"LINESTRING (15.3252379 51.6183676, 15.3251354 51.6183106, 15.3248975 51.6180357, 15.3248794 51.6180148, 15.3248246 51.6179572, 15.3247728 51.6179109, 15.3247023 51.6178697, 15.3246694 51.6178553)",,,
30737499,,,Jana Keplera,tertiary,50,True,False,56.498,"LINESTRING (15.323052 51.6166096, 15.3232166 51.6166898, 15.3236781 51.6169366)",,,
591398370,,,Juliusza Słowackiego,residential,,False,False,45.410000000000004,"LINESTRING (15.323052 51.6166096, 15.323131 51.6165361, 15.3234051 51.6162651)",,,
1074304466,2,,Jana Keplera,tertiary,50,False,False,83.592,"LINESTRING (15.323052 51.6166096, 15.3229319 51.6165544, 15.3225222 51.6163872, 15.3224514 51.6163582, 15.3221333 51.6162284, 15.3220464 51.6161912)",,,
37530585,2,,Jana Keplera,tertiary,50,False,False,22.541,"LINESTRING (15.3220464 51.6161912, 15.3218693 51.6160209)",,,
51343034,,,Jana III Sobieskiego,residential,,False,False,113.359,"LINESTRING (15.3220464 51.6161912, 15.3218813 51.6161838, 15.3217786 51.6161827, 15.3216677 51.6161715, 15.3213089 51.6161091, 15.3212506 51.6161005, 15.3206505 51.6159833, 15.3205474 51.61596, 15.3204657 51.6159367)",,,
1074304466,2,,Jana Keplera,tertiary,50,False,True,83.59200000000001,"LINESTRING (15.3220464 51.6161912, 15.3221333 51.6162284, 15.3224514 51.6163582, 15.3225222 51.6163872, 15.3229319 51.6165544, 15.323052 51.6166096)",,,
30737504,,,Pomorska,tertiary,50,True,False,115.11,"LINESTRING (15.3222522 51.6175136, 15.3223241 51.6174127, 15.3223648 51.6173555, 15.322588 51.6170423, 15.3226334 51.6170011, 15.3229261 51.6167295, 15.323052 51.6166096)",,,
"[174579432, 934192149]",2,296,Jana Pawła II,secondary,50,False,False,280.013,"LINESTRING (15.3222522 51.6175136, 15.3220616 51.6174922, 15.3215215 51.6174318, 15.3212847 51.6174049, 15.320593 51.6173266, 15.3196709 51.6172218, 15.318765 51.6171253, 15.3185587 51.6171033, 15.3184023 51.6170803, 15.318339 51.6170678, 15.3182677 51.6170509)",,,
174579432,2,296,Jana Pawła II,secondary,50,False,True,65.928,"LINESTRING (15.3222522 51.6175136, 15.3225132 51.6175432, 15.3231916 51.61762)",,,
934192149,2,296,Jana Pawła II,secondary,50,False,False,34.525,"LINESTRING (15.3179724 51.616947, 15.3178827 51.6169232, 15.3177783 51.616899, 15.3176912 51.6168861, 15.3175869 51.6168792, 15.3174904 51.6168761)",,,
934192149,2,296,Jana Pawła II,secondary,50,False,True,23.442,"LINESTRING (15.3179724 51.616947, 15.3181504 51.6170115, 15.3182125 51.6170339, 15.3182677 51.6170509)",,,
37530367,,,Świętej Cecylii,residential,,True,False,15.86,"LINESTRING (15.3225333 51.6190502, 15.3225983 51.6189134)",,,
184309291,,,Pomorska,residential,,False,True,120.606,"LINESTRING (15.3215279 51.6185931, 15.3215789 51.6185174, 15.3219446 51.6179682, 15.3221959 51.6175909)",,,
232821367,,,Adama Mickiewicza,residential,,False,False,297.444,"LINESTRING (15.3215279 51.6185931, 15.3214468 51.6185683, 15.3211938 51.6184911, 15.3208109 51.6183742, 15.3201068 51.6181593, 15.3199807 51.6181238, 15.3193947 51.617951, 15.3192392 51.6179051, 15.3189438 51.617818, 15.3187574 51.6177556, 15.3185869 51.6176963, 15.318463 51.617639, 15.3183571 51.6175787, 15.3182739 51.6175371, 15.3182623 51.6175291, 15.3181781 51.6174612, 15.3181553 51.6174385, 15.3180996 51.6173832, 15.3179876 51.6172247, 15.3179703 51.6171997)",,,
232821367,,,Adama Mickiewicza,residential,,False,True,82.039,"LINESTRING (15.3215279 51.6185931, 15.3223453 51.6188414, 15.3225983 51.6189134)",,,
37530628,2,,Ratuszowa,tertiary,30,False,False,129.278,"LINESTRING (15.3183663 51.615556, 15.3185922 51.6154879, 15.3190112 51.6153721, 15.3198392 51.6151234, 15.3198708 51.6151226, 15.319985 51.6151111, 15.3200805 51.6151124)",,,
"[835506156, 37530628]",2,,Ratuszowa,tertiary,30,False,True,95.86599999999999,"LINESTRING (15.3183663 51.615556, 15.3176828 51.6157273, 15.3175236 51.6157811, 15.3174647 51.6158257, 15.3174122 51.6158763, 15.3173683 51.6159481, 15.3173362 51.6160433)",,,
