osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry
23551364,1,119,Rondo Pyrzyckich Spotkań z Folklorem,secondary,50,roundabout,True,False,12.200999999999999,"LINESTRING (14.8922386 53.1460872, 14.8922625 53.1460482, 14.8923061 53.146016, 14.8923403 53.1459989)"
23551340,,,Tadeusza Kościuszki,residential,,,False,True,7.482,"LINESTRING (14.8907629 53.1463229, 14.8908376 53.1463731)"
"[23551340, 174332286]",,,Tadeusza Kościuszki,residential,,,False,False,238.954,"LINESTRING (14.8907629 53.1463229, 14.8906781 53.1462922, 14.8906034 53.1462664, 14.8903541 53.1462004, 14.8900125 53.1460877, 14.8896253 53.1459442, 14.8892676 53.1457919, 14.8891129 53.1457242, 14.8884174 53.1454164, 14.8881823 53.1453285, 14.8880983 53.145305, 14.8879422 53.1452721, 14.8877004 53.145233)"
172939753,1,119,Księcia Bogusława X,secondary,50,,True,False,103.57500000000002,"LINESTRING (14.8907629 53.1463229, 14.8908866 53.1462718, 14.8910384 53.1462405, 14.8915584 53.1462015, 14.8918655 53.1461786, 14.8920207 53.1461565, 14.8921203 53.1461357, 14.8921882 53.1461123, 14.8922386 53.1460872)"
23551364,1,119,Rondo Pyrzyckich Spotkań z Folklorem,secondary,50,roundabout,True,False,4.279,"LINESTRING (14.8925788 53.1460108, 14.8926206 53.14604)"
23551364,1,119,Rondo Pyrzyckich Spotkań z Folklorem,secondary,50,roundabout,True,False,2.374,"LINESTRING (14.8926195 53.1461866, 14.8925965 53.1462029)"
23551364,1,119,Rondo Pyrzyckich Spotkań z Folklorem,secondary,50,roundabout,True,False,6.519,"LINESTRING (14.8923948 53.1462335, 14.8923361 53.1462188, 14.89231 53.1462056)"
405085704,2,119,1 Maja,secondary,50,,True,False,9.027,"LINESTRING (14.8923509 53.1433436, 14.892326 53.1432638)"
23551356,,,Księcia Barnima I,residential,,,True,False,15.407,"LINESTRING (14.8923509 53.1433436, 14.8923947 53.1433634, 14.8924219 53.1433842, 14.8924802 53.1434553)"
405085715,1,119,1 Maja,secondary,50,,True,False,78.069,"LINESTRING (14.8925522 53.1453134, 14.892549 53.1455278, 14.8925236 53.145679, 14.8925183 53.1457733, 14.8925216 53.1458372, 14.8925384 53.1459213, 14.8925585 53.145964, 14.8925788 53.1460108)"
405085716,,,Szkolna,residential,,,True,False,7.545,"LINESTRING (14.8925522 53.1453134, 14.8925129 53.1453277, 14.892446 53.1453312)"
57928440,,106,Stargardzka,secondary,50,,False,False,120.399,"LINESTRING (14.8925876 53.1491077, 14.8925677 53.1485221, 14.8925554 53.1481597, 14.8925328 53.1480258)"
174324308,,,Wojska Polskiego,residential,,,False,True,108.03800000000001,"LINESTRING (14.8925876 53.1491077, 14.8927101 53.1490886, 14.8930905 53.1490747, 14.8935002 53.1490597, 14.8941099 53.1490325, 14.8941992 53.1490236)"
174331113,,,Gabriela Narutowicza,residential,50,,True,False,39.227000000000004,"LINESTRING (14.8922901 53.1479379, 14.8921375 53.1479038, 14.8917242 53.1478435)"
459239050,,,,residential,,,True,False,19.134,"LINESTRING (14.8922901 53.1479379, 14.89231 53.1479092, 14.8923515 53.1478869, 14.8924122 53.1478783, 14.8925292 53.1478777)"
405027135,,,Plac Wolności,tertiary,,,False,True,16.453,"LINESTRING (14.8934013 53.1461598, 14.8931546 53.1461599)"
91582371,2,,Plac Wolności,tertiary,,,False,False,20.73,"LINESTRING (14.8934013 53.1461598, 14.8936719 53.1461557, 14.893712 53.1461546)"
233179830,,,Jana Kilińskiego,residential,50,,False,True,35.894999999999996,"LINESTRING (14.8934013 53.1461598, 14.8934232 53.1459941, 14.8934239 53.1459889, 14.8934438 53.145838)"
"[233179832, 916260518]",,,Jana Kilińskiego,residential,50,,False,False,52.968,"LINESTRING (14.8937865 53.143212, 14.8937858 53.1432871, 14.8937953 53.1433275, 14.8938252 53.1436875)"
"[916260517, 185992398, 916260519]",,,Bankowa,residential,50,,False,True,119.717,"LINESTRING (14.8937865 53.143212, 14.8939285 53.1432128, 14.8943167 53.143213, 14.8946505 53.1432132, 14.8953615 53.1432136, 14.8955808 53.1432238)"
233179830,,,Jana Kilińskiego,residential,50,,False,False,50.408,"LINESTRING (14.8935297 53.1453897, 14.8934843 53.1454756, 14.8934438 53.145838)"
