osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,width
"[98071741, 98071166]","['Władysława Broniewskiego', 'Bartosza Głowackiego']",residential,False,"[False, True]",243.53300000000002,"LINESTRING (22.8006899 53.4068933, 22.8008403 53.4068313, 22.8014634 53.4065546, 22.8029786 53.4078457, 22.80302 53.40788)",,,,
98071166,Bartosza Głowackiego,residential,False,True,80.46400000000001,"LINESTRING (22.8006899 53.4068933, 22.800531 53.4069531, 22.7997639 53.4072417, 22.7997106 53.4072606, 22.7996617 53.4072779)",,,,
98072384,Generała Władysława Sikorskiego,residential,False,False,189.009,"LINESTRING (22.8006899 53.4068933, 22.8007371 53.4069367, 22.8007828 53.4069788, 22.80224 53.40832)",,,,
98072406,Aleja Wojska Polskiego,tertiary,False,True,148.319,"LINESTRING (22.8029098 53.4089852, 22.8045444 53.4080743)",,,,
98072384,Generała Władysława Sikorskiego,residential,False,True,86.292,"LINESTRING (22.8029098 53.4089852, 22.8028637 53.4089394, 22.8028391 53.4089177, 22.8027436 53.4088333, 22.80224 53.40832)",,,,
98072406,Aleja Wojska Polskiego,tertiary,False,False,81.70100000000001,"LINESTRING (22.8029098 53.4089852, 22.8021198 53.4094397, 22.8020674 53.4094698, 22.8020228 53.4094954)",,,,
295756237,Armii Krajowej,residential,False,False,79.775,"LINESTRING (22.8029098 53.4089852, 22.8029715 53.4090229, 22.8029801 53.4090283, 22.8037388 53.4095053)",,,,
98071219,Wyzwolenia,residential,False,False,170.387,"LINESTRING (22.7979447 53.4056784, 22.7979918 53.4056469, 22.79807 53.4055948, 22.7983363 53.4054173, 22.7986979 53.4051761, 22.7987332 53.4051531, 22.7989773 53.404994, 22.7995102 53.4046467, 22.79967 53.4045426)",,,,
98071219,Wyzwolenia,residential,False,True,279.63599999999997,"LINESTRING (22.7979447 53.4056784, 22.7978806 53.4057193, 22.7978129 53.4057625, 22.7975051 53.4059696, 22.7973 53.40609, 22.7970642 53.4061907, 22.7947485 53.4071798, 22.7946883 53.4071924, 22.7946183 53.407199)",,,,
98071718,Juliusza Słowackiego,tertiary,False,False,126.81599999999999,"LINESTRING (22.7979447 53.4056784, 22.7980782 53.4058041, 22.7988168 53.4064989, 22.7988481 53.4065283, 22.798874 53.4065527, 22.7989683 53.4066419)",,,,
98071718,Juliusza Słowackiego,tertiary,False,True,105.055,"LINESTRING (22.7979447 53.4056784, 22.7978348 53.4055766, 22.7971934 53.4049825, 22.7971207 53.4049321, 22.7970679 53.4048923)",,,,
