osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed
41214554,Tylna,residential,False,True,79.516,"LINESTRING (19.5390888 51.6059326, 19.5401631 51.6056753)",,,,
41158289,Młynkowa,residential,False,True,189.256,"LINESTRING (19.5390888 51.6059326, 19.5390932 51.6060162, 19.5391786 51.6076337)",,,,
41214495,Poprzeczna,residential,False,False,150.379,"LINESTRING (19.537395 51.60558, 19.537363 51.605505, 19.5373117 51.605385, 19.5371162 51.6049585, 19.5368126 51.6042769)",,,,
"[922717655, 160706650, 922717654, 662450471]",Rzgowska,tertiary,False,"[False, True]",318.56699999999995,"LINESTRING (19.537395 51.60558, 19.5375542 51.6055519, 19.5386867 51.6053518, 19.5395277 51.6052059, 19.5396046 51.6051925, 19.5396442 51.6051856, 19.541667 51.6048346, 19.541836 51.6048053)",yes,,,
41214495,Poprzeczna,residential,False,True,150.37900000000002,"LINESTRING (19.5368126 51.6042769, 19.5371162 51.6049585, 19.5373117 51.605385, 19.537363 51.605505, 19.537395 51.60558)",,,,
41214554,Tylna,residential,False,False,79.516,"LINESTRING (19.5401631 51.6056753, 19.5390888 51.6059326)",,,,
41214554,Tylna,residential,False,True,137.052,"LINESTRING (19.5401631 51.6056753, 19.5407403 51.6055477, 19.541957 51.6053606, 19.5420717 51.6053423)",,,,
207342292,Łąkowa,residential,False,True,211.76299999999998,"LINESTRING (19.5401631 51.6056753, 19.5405435 51.6066067, 19.5410878 51.6074876)",,,,
88998190,Łódzka,residential,False,True,61.891000000000005,"LINESTRING (19.541836 51.6048053, 19.5418622 51.6048653, 19.5420451 51.6052848, 19.5420717 51.6053423)",,,,
"[160706650, 662450471, 922717654, 922717655]",Rzgowska,tertiary,False,"[False, True]",318.56699999999995,"LINESTRING (19.541836 51.6048053, 19.541667 51.6048346, 19.5396442 51.6051856, 19.5396046 51.6051925, 19.5395277 51.6052059, 19.5386867 51.6053518, 19.5375542 51.6055519, 19.537395 51.60558)",yes,,,
160706650,Rzgowska,tertiary,False,True,79.331,"LINESTRING (19.541836 51.6048053, 19.5427289 51.6046532, 19.5429438 51.6046166)",,,,
1126226771,Łódzka,residential,False,True,92.609,"LINESTRING (19.541836 51.6048053, 19.5418098 51.6047404, 19.5415096 51.6039975)",,,,
155119912,Chmielna,residential,False,True,91.41399999999999,"LINESTRING (19.5429438 51.6046166, 19.5429159 51.6045544, 19.5425866 51.603825)",,,,
160706650,Rzgowska,tertiary,False,False,79.331,"LINESTRING (19.5429438 51.6046166, 19.5427289 51.6046532, 19.541836 51.6048053)",,,,
160706650,Rzgowska,tertiary,False,True,87.045,"LINESTRING (19.5429438 51.6046166, 19.5440901 51.604417, 19.5441574 51.6044053)",,,,
89495796,Piaskowa,residential,False,True,57.484,"LINESTRING (19.5482881 51.6038126, 19.5484719 51.6043168)",,,,
88998115,Noworzgowska,residential,False,False,96.05,"LINESTRING (19.5482881 51.6038126, 19.547043 51.6039633, 19.546923 51.6039778)",,,,
"[89495796, 89008511]",Piaskowa,residential,False,"[False, True]",172.184,"LINESTRING (19.5482881 51.6038126, 19.5479766 51.6027923, 19.54777 51.6022987)",,,,
89008512,Łowicka,residential,False,False,92.71199999999999,"LINESTRING (19.5452825 51.6042084, 19.5452494 51.604122, 19.5450124 51.6035038, 19.5449715 51.6033973)",,,,
89008512,Łowicka,residential,False,True,73.90599999999999,"LINESTRING (19.5452825 51.6042084, 19.5453154 51.6042913, 19.5455147 51.6047944, 19.5455382 51.6048538)",,,,
160706649,Noworzgowska,tertiary,False,True,116.162,"LINESTRING (19.5452825 51.6042084, 19.5453997 51.6041919, 19.5467965 51.6039956, 19.546923 51.6039778)",,,,
160706650,Rzgowska,tertiary,False,False,80.727,"LINESTRING (19.5452825 51.6042084, 19.5451597 51.60423, 19.5443162 51.6043782, 19.5441574 51.6044053)",,,,
88998115,Noworzgowska,residential,False,True,96.05,"LINESTRING (19.546923 51.6039778, 19.547043 51.6039633, 19.5482881 51.6038126)",,,,
88998184,Brzezińska,tertiary,False,True,167.358,"LINESTRING (19.546923 51.6039778, 19.5464039 51.6025804, 19.5463752 51.6025117)",,,,
160706649,Noworzgowska,tertiary,False,False,116.162,"LINESTRING (19.546923 51.6039778, 19.5467965 51.6039956, 19.5453997 51.6041919, 19.5452825 51.6042084)",,,,
425568750,Brzezińska,tertiary,False,False,79.66199999999999,"LINESTRING (19.546923 51.6039778, 19.5469483 51.6040543, 19.5471548 51.6046796)",,,,
41214554,Tylna,residential,False,False,86.911,"LINESTRING (19.5432957 51.6051606, 19.5420717 51.6053423)",,,,
41214554,Tylna,residential,False,True,158.64000000000001,"LINESTRING (19.5432957 51.6051606, 19.5443284 51.605, 19.5449169 51.6049259, 19.5453712 51.6048732, 19.5455382 51.6048538)",,,,
88998185,Polna,residential,False,True,352.54299999999995,"LINESTRING (19.5432957 51.6051606, 19.5433411 51.6052417, 19.5436747 51.6058375, 19.5437766 51.6059508, 19.5439268 51.6060874, 19.5441092 51.6061907, 19.5454235 51.6067571, 19.5458151 51.6068703, 19.5463674 51.6069466, 19.5464358 51.6069578, 19.5469416 51.6070402, 19.5469789 51.607044)",,,,
41214554,Tylna,residential,False,True,66.481,"LINESTRING (19.5455382 51.6048538, 19.5464892 51.6047611)",,,,
41214554,Tylna,residential,False,False,158.64,"LINESTRING (19.5455382 51.6048538, 19.5453712 51.6048732, 19.5449169 51.6049259, 19.5443284 51.605, 19.5432957 51.6051606)",,,,
89008512,Łowicka,residential,False,False,73.90599999999999,"LINESTRING (19.5455382 51.6048538, 19.5455147 51.6047944, 19.5453154 51.6042913, 19.5452825 51.6042084)",,,,
88998186,Króla Władysława Jagiełły,tertiary,False,True,91.151,"LINESTRING (19.5441574 51.6044053, 19.5441085 51.6042714, 19.5439005 51.6037026, 19.5438652 51.6036059)",,,,
160706650,Rzgowska,tertiary,False,False,87.045,"LINESTRING (19.5441574 51.6044053, 19.5440901 51.604417, 19.5429438 51.6046166)",,,,
160706650,Rzgowska,tertiary,False,True,80.727,"LINESTRING (19.5441574 51.6044053, 19.5443162 51.6043782, 19.5451597 51.60423, 19.5452825 51.6042084)",,,,
41214554,Tylna,residential,False,True,86.911,"LINESTRING (19.5420717 51.6053423, 19.5432957 51.6051606)",,,,
41214554,Tylna,residential,False,False,137.052,"LINESTRING (19.5420717 51.6053423, 19.541957 51.6053606, 19.5407403 51.6055477, 19.5401631 51.6056753)",,,,
88998190,Łódzka,residential,False,False,61.891000000000005,"LINESTRING (19.5420717 51.6053423, 19.5420451 51.6052848, 19.5418622 51.6048653, 19.541836 51.6048053)",,,,
41214554,Tylna,residential,False,False,46.852,"LINESTRING (19.5471548 51.6046796, 19.5464892 51.6047611)",,,,
425568750,Brzezińska,tertiary,False,False,111.161,"LINESTRING (19.5471548 51.6046796, 19.5474571 51.6056615)",,,,
425568750,Brzezińska,tertiary,False,True,79.66199999999999,"LINESTRING (19.5471548 51.6046796, 19.5469483 51.6040543, 19.546923 51.6039778)",,,,
88998188,,unclassified,True,False,13.412,"LINESTRING (19.5374291 51.60353, 19.5373446 51.6036386)",,,,
88998187,,residential,True,False,12.75,"LINESTRING (19.5374291 51.60353, 19.5374926 51.6035577, 19.5375992 51.6035636)",,,,
