osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,bridge,maxspeed
613963544,False,54,Władysława Sikorskiego,secondary,False,235.868,"LINESTRING (19.8182102 54.3757289, 19.8183222 54.3759045, 19.8185421 54.3762495, 19.8191595 54.377218, 19.8194224 54.3776763, 19.8194494 54.3777233)",,,,
613963544,False,54,Władysława Sikorskiego,secondary,True,36.796,"LINESTRING (19.8198148 54.378468, 19.8196576 54.37815)",,,,
101992864,True,54,Władysława Sikorskiego,secondary,False,100.349,"LINESTRING (19.8198148 54.378468, 19.8199451 54.378698, 19.8199865 54.3788744, 19.8199722 54.3792462, 19.819968 54.3793565)",,,,
622917637,True,54,Rondo Generała Władysława Andersa,secondary,False,9.579,"LINESTRING (19.8197037 54.3796383, 19.8196528 54.379607, 19.8196178 54.3795691)",roundabout,,,
"[101992440, 233855969, 23625066]",False,54,Fromborska,secondary,False,303.01499999999993,"LINESTRING (19.8202946 54.3798274, 19.8208516 54.3802165, 19.8209379 54.3802778, 19.8212119 54.3804604, 19.8217479 54.3807848, 19.8220448 54.3809196, 19.8221516 54.3809634, 19.8222534 54.3810032, 19.8227335 54.3811908, 19.8228678 54.3812433, 19.8230375 54.3813177, 19.8234837 54.381505, 19.8237185 54.3816057, 19.8237674 54.3816261)",,2,,
101992012,True,54,Fromborska,secondary,False,27.519,"LINESTRING (19.8202946 54.3798274, 19.8201134 54.3797323, 19.8199728 54.3796659)",,,,
101992067,True,,Świętojańska,tertiary,False,53.349000000000004,"LINESTRING (19.81957 54.3801094, 19.819591 54.379905, 19.8196724 54.3797404, 19.8197037 54.3796383)",,,,
101992357,False,,Świętojańska,tertiary,False,112.08,"LINESTRING (19.81957 54.3801094, 19.8195939 54.3802947, 19.8196752 54.3804601, 19.819749 54.380602, 19.8197196 54.3807046, 19.8196562 54.3808016, 19.8194452 54.3810687)",,2,,
201749077,True,54,Rondo Generała Władysława Andersa,secondary,False,7.95,"LINESTRING (19.819968 54.3793565, 19.8200238 54.3793714, 19.8200727 54.379393)",roundabout,,,
101992794,True,,Świętojańska,tertiary,False,52.144,"LINESTRING (19.819855 54.3796739, 19.8197601 54.3797591, 19.81957 54.3801094)",,,,
622917637,True,54,Rondo Generała Władysława Andersa,secondary,False,10.683,"LINESTRING (19.819855 54.3796739, 19.8197748 54.3796626, 19.8197037 54.3796383)",roundabout,,,
101992840,True,54,Fromborska,secondary,False,28.45,"LINESTRING (19.8201233 54.3795922, 19.8201883 54.379699, 19.8202946 54.3798274)",,,,
622917638,True,54,Rondo Generała Władysława Andersa,secondary,False,12.977,"LINESTRING (19.8201233 54.3795922, 19.8200765 54.3796276, 19.8200261 54.3796513, 19.8199728 54.3796659)",roundabout,,,
101992357,False,,Świętojańska,tertiary,True,36.81699999999999,"LINESTRING (19.8193907 54.3813969, 19.8193918 54.3813457, 19.8193947 54.3812172, 19.8194452 54.3810687)",,2,,
172920552,True,,Plac Grunwaldu,residential,False,88.858,"LINESTRING (19.8193907 54.3813969, 19.8192957 54.3813749, 19.8192614 54.3813669, 19.8191889 54.3813501, 19.8190138 54.3813402, 19.8182573 54.3817021)",,,,
"[401280646, 172920519]",False,,Sądowa,tertiary,True,111.958,"LINESTRING (19.8193907 54.3813969, 19.8194876 54.3815735, 19.8196254 54.3817903, 19.8197702 54.3819315, 19.8199424 54.3820386, 19.8200171 54.3821134, 19.820048 54.3821581, 19.820069 54.3821974, 19.8201129 54.3822974)",,2,,
172920534,False,,Spacerowa,residential,True,52.281000000000006,"LINESTRING (19.8182573 54.3817021, 19.8182905 54.3817276, 19.8186277 54.3819864, 19.8186715 54.3820968)",,,,
172920552,True,,Plac Grunwaldu,residential,False,98.311,"LINESTRING (19.8182573 54.3817021, 19.817652 54.3820149, 19.8174881 54.3821128, 19.8171767 54.382321)",,,,
245071923,True,,Jana Matejki,residential,False,157.671,"LINESTRING (19.8169326 54.3817618, 19.8168393 54.3818187, 19.8150316 54.3826466)",,,,
245072206,False,,,residential,False,38.620999999999995,"LINESTRING (19.8169326 54.3817618, 19.817287 54.382011, 19.817313 54.3820293)",,,,
279224355,False,,Jana Matejki,residential,False,92.247,"LINESTRING (19.8169326 54.3817618, 19.8162088 54.3814795, 19.8159929 54.3813579, 19.815915 54.3812177)",,,,
172920534,False,,Spacerowa,residential,False,52.281,"LINESTRING (19.8186715 54.3820968, 19.8186277 54.3819864, 19.8182905 54.3817276, 19.8182573 54.3817021)",,,,
172920550,False,,Spacerowa,residential,True,171.286,"LINESTRING (19.8186715 54.3820968, 19.8185394 54.3821398, 19.8181424 54.3824574, 19.8170365 54.3832986)",,,,
279215335,False,,Marynarska,residential,False,66.071,"LINESTRING (19.8186715 54.3820968, 19.8192869 54.3824083, 19.8194297 54.3824939)",,,,
172920525,False,,Sądowa,tertiary,False,24.306,"LINESTRING (19.8201129 54.3822974, 19.8200348 54.3825112)",,2,,
"[401280646, 172920519]",False,,Sądowa,tertiary,False,111.958,"LINESTRING (19.8201129 54.3822974, 19.820069 54.3821974, 19.820048 54.3821581, 19.8200171 54.3821134, 19.8199424 54.3820386, 19.8197702 54.3819315, 19.8196254 54.3817903, 19.8194876 54.3815735, 19.8193907 54.3813969)",,2,,
"[279212857, 172920548]",False,,"['Marcina Kromera', 'Plac Wolności']",residential,True,233.714,"LINESTRING (19.8201129 54.3822974, 19.8203124 54.3822895, 19.8205252 54.3823056, 19.8210451 54.3823945, 19.8213002 54.3824699, 19.8218393 54.3826294, 19.8219735 54.382661, 19.8220847 54.3826692, 19.8222064 54.3826499, 19.8222998 54.3826237, 19.8223907 54.3825782, 19.8224732 54.3825369, 19.8225687 54.3824726, 19.8229282 54.3822338, 19.8231571 54.3820755)",,,,
172920525,False,,Sądowa,tertiary,True,24.306,"LINESTRING (19.8200348 54.3825112, 19.8201129 54.3822974)",,2,,
245073237,False,,Morska,tertiary,False,20.653,"LINESTRING (19.8200348 54.3825112, 19.819874 54.3826716)",,,,
"[620857081, 172920516, 549689550]",False,,"['Wodna', 'Portowa']",residential,"[False, True]",320.274,"LINESTRING (19.8200348 54.3825112, 19.8202077 54.38257, 19.8215502 54.3830264, 19.8221601 54.3832613, 19.8223839 54.3833414, 19.8225732 54.3833801, 19.8228918 54.3834168, 19.8229932 54.3834167, 19.8230798 54.3833926, 19.8231787 54.3833547, 19.8232864 54.383306, 19.8242501 54.3828706)",,,,
245073237,False,,Morska,tertiary,True,20.653,"LINESTRING (19.819874 54.3826716, 19.8200348 54.3825112)",,,,
279215335,False,,Marynarska,residential,True,34.903,"LINESTRING (19.819874 54.3826716, 19.819751 54.3826224, 19.8194297 54.3824939)",,,,
225805319,False,,Aleja Wojska Polskiego,residential,False,46.571000000000005,"LINESTRING (19.8152998 54.3830352, 19.8152749 54.3829992, 19.8150316 54.3826466)",,,,
1087777752,True,,Plac Grunwaldu,residential,False,141.901,"LINESTRING (19.8152998 54.3830352, 19.8154959 54.3829481, 19.8155388 54.3829291, 19.8156246 54.382891, 19.8161635 54.3826137, 19.8163992 54.3824925, 19.816512 54.3824345, 19.8169608 54.3822036)",,,,
"[620857081, 172920516, 549689550]",False,,"['Wodna', 'Portowa']",residential,"[False, True]",320.274,"LINESTRING (19.8242501 54.3828706, 19.8232864 54.383306, 19.8231787 54.3833547, 19.8230798 54.3833926, 19.8229932 54.3834167, 19.8228918 54.3834168, 19.8225732 54.3833801, 19.8223839 54.3833414, 19.8221601 54.3832613, 19.8215502 54.3830264, 19.8202077 54.38257, 19.8200348 54.3825112)",,,,
"[233856048, 225828536]",False,,Stanisława Hozjusza,residential,True,113.41999999999999,"LINESTRING (19.8242501 54.3828706, 19.823599 54.3823563, 19.8235251 54.3823033, 19.8231571 54.3820755)",,,,
233856051,False,,Stanisława Hozjusza,residential,False,53.74,"LINESTRING (19.8242501 54.3828706, 19.8247466 54.383222, 19.8247774 54.3832438)",,,,
101992357,False,,Świętojańska,tertiary,False,36.817,"LINESTRING (19.8194452 54.3810687, 19.8193947 54.3812172, 19.8193918 54.3813457, 19.8193907 54.3813969)",,2,,
101992357,False,,Świętojańska,tertiary,True,112.07999999999998,"LINESTRING (19.8194452 54.3810687, 19.8196562 54.3808016, 19.8197196 54.3807046, 19.819749 54.380602, 19.8196752 54.3804601, 19.8195939 54.3802947, 19.81957 54.3801094)",,2,,
172920550,False,,Spacerowa,residential,False,171.286,"LINESTRING (19.8170365 54.3832986, 19.8181424 54.3824574, 19.8185394 54.3821398, 19.8186715 54.3820968)",,,,
172920551,False,,Marynarska,residential,False,143.379,"LINESTRING (19.8181332 54.3835377, 19.8186002 54.3831415, 19.8191127 54.3827737, 19.8194297 54.3824939)",,,,
173028342,False,,Kościelna,residential,False,76.024,"LINESTRING (19.828171 54.3828694, 19.8287686 54.3834579)",,,,
173028342,False,,Kościelna,residential,True,59.265,"LINESTRING (19.828171 54.3828694, 19.8279682 54.3827424, 19.8277248 54.3826491, 19.8275588 54.3824857)",,,,
279193380,False,,Lipowa,residential,False,74.314,"LINESTRING (19.828171 54.3828694, 19.828344 54.3827709, 19.829142 54.3825215)",,,,
173028342,False,,Kościelna,residential,True,20.511,"LINESTRING (19.8289419 54.3836123, 19.8287686 54.3834579)",,,,
245071923,True,,Jana Matejki,residential,False,106.94,"LINESTRING (19.8180945 54.3810784, 19.8169326 54.3817618)",,,,
279224453,False,,Jana Matejki,residential,False,167.28300000000002,"LINESTRING (19.8180945 54.3810784, 19.8181981 54.3809925, 19.8182497 54.3809353, 19.8183899 54.3807799, 19.8185198 54.380507, 19.8185389 54.3803565, 19.8185425 54.3803285, 19.8184722 54.3801058, 19.8183486 54.3797137, 19.8183138 54.3796446)",,,,
225805325,False,,,residential,True,147.837,"LINESTRING (19.8213706 54.3746857, 19.8200847 54.3747345, 19.8198647 54.3747314, 19.8195635 54.374707, 19.8194378 54.3747086, 19.8193121 54.3747314, 19.8191059 54.374761)",,,,
181054386,False,,Franciszka Stefczyka,residential,True,75.443,"LINESTRING (19.8191059 54.374761, 19.8188288 54.37542)",,,,
225805325,False,,,residential,False,147.837,"LINESTRING (19.8191059 54.374761, 19.8193121 54.3747314, 19.8194378 54.3747086, 19.8195635 54.374707, 19.8198647 54.3747314, 19.8200847 54.3747345, 19.8213706 54.3746857)",,,,
225805320,False,,Słoneczna,residential,True,166.82100000000003,"LINESTRING (19.8215703 54.3750638, 19.8199124 54.375115, 19.8197908 54.3751294, 19.8197215 54.3751778, 19.819601 54.3754904, 19.8195468 54.3755612)",,,,
613963544,False,54,Władysława Sikorskiego,secondary,False,77.442,"LINESTRING (19.8177931 54.3750762, 19.8182102 54.3757289)",,,,
181054386,False,,Franciszka Stefczyka,residential,False,75.443,"LINESTRING (19.8188288 54.37542, 19.8191059 54.374761)",,,,
181054386,False,,Franciszka Stefczyka,residential,True,55.077,"LINESTRING (19.8188288 54.37542, 19.8187527 54.3755221, 19.8186291 54.3756068, 19.8182102 54.3757289)",,,,
225805288,False,,Zielona,residential,False,50.00500000000001,"LINESTRING (19.8188288 54.37542, 19.8189001 54.3754276, 19.8192544 54.3754654, 19.8194435 54.3755106, 19.8195468 54.3755612)",,,,
401280644,False,,Stanisława Moniuszki,residential,True,24.905,"LINESTRING (19.82707 54.3752212, 19.8272993 54.3750414)",,,,
225805284,False,,Stanisława Moniuszki,residential,False,72.136,"LINESTRING (19.82707 54.3752212, 19.8268776 54.3753637, 19.8263743 54.3757278)",,,,
225805288,False,,Zielona,residential,False,298.554,"LINESTRING (19.8195468 54.3755612, 19.819607 54.3756157, 19.819859 54.3756326, 19.8208196 54.3756244, 19.821085 54.3756621, 19.8212039 54.3757332, 19.8212842 54.3758638, 19.8214221 54.3763555, 19.8215673 54.3773695)",,,,
225805288,False,,Zielona,residential,True,50.005,"LINESTRING (19.8195468 54.3755612, 19.8194435 54.3755106, 19.8192544 54.3754654, 19.8189001 54.3754276, 19.8188288 54.37542)",,,,
225805320,False,,Słoneczna,residential,False,166.821,"LINESTRING (19.8195468 54.3755612, 19.819601 54.3754904, 19.8197215 54.3751778, 19.8197908 54.3751294, 19.8199124 54.375115, 19.8215703 54.3750638)",,,,
225805274,False,,Romualda Mielczarskiego,residential,True,77.111,"LINESTRING (19.8165516 54.3760226, 19.8154138 54.3762268)",,,,
225805274,False,,Romualda Mielczarskiego,residential,False,112.28,"LINESTRING (19.8165516 54.3760226, 19.8175839 54.3758432, 19.8182102 54.3757289)",,,,
225805311,False,,700-lecia,residential,False,288.04,"LINESTRING (19.8165516 54.3760226, 19.8171857 54.3770311, 19.8176868 54.3778203, 19.8180853 54.3784541)",,,,
225805274,False,,Romualda Mielczarskiego,residential,False,77.111,"LINESTRING (19.8154138 54.3762268, 19.8165516 54.3760226)",,,,
225805327,False,,Ignacego Krasickiego,residential,False,348.216,"LINESTRING (19.8154138 54.3762268, 19.8167675 54.3784066, 19.8168327 54.3786029, 19.8168316 54.3787104, 19.816761 54.3788295, 19.8165211 54.3791132, 19.8164726 54.3791705)",,,,
613963544,False,54,Władysława Sikorskiego,secondary,False,36.796,"LINESTRING (19.8196576 54.37815, 19.8198148 54.378468)",,,,
613963544,False,54,Władysława Sikorskiego,secondary,True,49.326,"LINESTRING (19.8196576 54.37815, 19.8194494 54.3777233)",,,,
225805299,False,,700-lecia,residential,True,107.296,"LINESTRING (19.8196576 54.37815, 19.819153 54.3782476, 19.8180853 54.3784541)",,,,
225805299,False,,700-lecia,residential,False,107.296,"LINESTRING (19.8180853 54.3784541, 19.819153 54.3782476, 19.8196576 54.37815)",,,,
225805299,False,,700-lecia,residential,True,46.554,"LINESTRING (19.8180853 54.3784541, 19.81744 54.3785785, 19.8174029 54.3785857)",,,,
225805311,False,,700-lecia,residential,True,288.03999999999996,"LINESTRING (19.8180853 54.3784541, 19.8176868 54.3778203, 19.8171857 54.3770311, 19.8165516 54.3760226)",,,,
225805299,False,,700-lecia,residential,False,46.554,"LINESTRING (19.8174029 54.3785857, 19.81744 54.3785785, 19.8180853 54.3784541)",,,,
225805288,False,,Zielona,residential,True,185.885,"LINESTRING (19.8218624 54.3790235, 19.8218052 54.3789636, 19.8217074 54.378721, 19.8215673 54.3773695)",,,,
401280643,False,,Stanisława Moniuszki,residential,False,90.07300000000001,"LINESTRING (19.8218624 54.3790235, 19.8217395 54.379081, 19.8214459 54.3791395, 19.8211607 54.3791893, 19.8205852 54.3793315)",,,,
"[401280648, 233854243]",False,,"['Zielona', 'Botaniczna']",residential,False,255.64599999999996,"LINESTRING (19.8218624 54.3790235, 19.8218968 54.3790579, 19.8219262 54.3790874, 19.8224054 54.3798027, 19.8224207 54.3798236, 19.823403 54.3797443, 19.8240834 54.3797376, 19.8244922 54.3797818, 19.8248596 54.3798263)",,,,
"[620857067, 225805284]",False,,Stanisława Moniuszki,residential,True,468.767,"LINESTRING (19.8218624 54.3790235, 19.8219496 54.3789715, 19.8242616 54.3772978, 19.8243604 54.3772183, 19.8244759 54.3771307, 19.826323 54.3757657, 19.8263743 54.3757278)",,,,
225805305,True,,Stanisława Moniuszki,residential,False,33.583,"LINESTRING (19.8205852 54.3793315, 19.8203086 54.3794303, 19.8201597 54.3795028)",,,,
401280643,False,,Stanisława Moniuszki,residential,True,90.07300000000001,"LINESTRING (19.8205852 54.3793315, 19.8211607 54.3791893, 19.8214459 54.3791395, 19.8217395 54.379081, 19.8218624 54.3790235)",,,,
101992615,False,504,Elbląska,secondary,False,131.446,"LINESTRING (19.8164726 54.3791705, 19.8166821 54.3792383, 19.8173522 54.3794549, 19.8177355 54.3795659, 19.8180542 54.3796226, 19.8183138 54.3796446)",,2,,
225805327,False,,Ignacego Krasickiego,residential,True,348.216,"LINESTRING (19.8164726 54.3791705, 19.8165211 54.3791132, 19.816761 54.3788295, 19.8168316 54.3787104, 19.8168327 54.3786029, 19.8167675 54.3784066, 19.8154138 54.3762268)",,,,
101992615,False,504,Elbląska,secondary,False,39.916,"LINESTRING (19.8183138 54.3796446, 19.8185094 54.3796325, 19.818918 54.3795768)",,2,,
101992615,False,504,Elbląska,secondary,True,131.446,"LINESTRING (19.8183138 54.3796446, 19.8180542 54.3796226, 19.8177355 54.3795659, 19.8173522 54.3794549, 19.8166821 54.3792383, 19.8164726 54.3791705)",,2,,
279224453,False,,Jana Matejki,residential,True,167.28300000000002,"LINESTRING (19.8183138 54.3796446, 19.8183486 54.3797137, 19.8184722 54.3801058, 19.8185425 54.3803285, 19.8185389 54.3803565, 19.8185198 54.380507, 19.8183899 54.3807799, 19.8182497 54.3809353, 19.8181981 54.3809925, 19.8180945 54.3810784)",,,,
"[101992440, 233855969, 23625066]",False,54,Fromborska,secondary,True,303.015,"LINESTRING (19.8237674 54.3816261, 19.8237185 54.3816057, 19.8234837 54.381505, 19.8230375 54.3813177, 19.8228678 54.3812433, 19.8227335 54.3811908, 19.8222534 54.3810032, 19.8221516 54.3809634, 19.8220448 54.3809196, 19.8217479 54.3807848, 19.8212119 54.3804604, 19.8209379 54.3802778, 19.8208516 54.3802165, 19.8202946 54.3798274)",,2,,
172920548,False,,Marcina Kromera,residential,False,63.741,"LINESTRING (19.8237674 54.3816261, 19.8234704 54.381859, 19.8231571 54.3820755)",,,,
"[297173096, 1099608090, 233856053]",False,54,Gdańska,secondary,False,177.961,"LINESTRING (19.8237674 54.3816261, 19.8240364 54.3817398, 19.8241558 54.3818027, 19.824196 54.3818239, 19.8243255 54.3818922, 19.8244126 54.3819498, 19.8246221 54.3820883, 19.8248485 54.3822076, 19.8248895 54.3822292, 19.8251054 54.382313, 19.8251677 54.3823372, 19.8253097 54.3823923, 19.8255924 54.382563, 19.8257628 54.3827098)",,2,,
"[279212857, 172920548]",False,,"['Marcina Kromera', 'Plac Wolności']",residential,False,233.714,"LINESTRING (19.8231571 54.3820755, 19.8229282 54.3822338, 19.8225687 54.3824726, 19.8224732 54.3825369, 19.8223907 54.3825782, 19.8222998 54.3826237, 19.8222064 54.3826499, 19.8220847 54.3826692, 19.8219735 54.382661, 19.8218393 54.3826294, 19.8213002 54.3824699, 19.8210451 54.3823945, 19.8205252 54.3823056, 19.8203124 54.3822895, 19.8201129 54.3822974)",,,,
172920548,False,,Marcina Kromera,residential,True,63.741,"LINESTRING (19.8231571 54.3820755, 19.8234704 54.381859, 19.8237674 54.3816261)",,,,
"[225828536, 233856048]",False,,Stanisława Hozjusza,residential,False,113.41999999999999,"LINESTRING (19.8231571 54.3820755, 19.8235251 54.3823033, 19.823599 54.3823563, 19.8242501 54.3828706)",,,,
172920551,False,,Marynarska,residential,True,143.379,"LINESTRING (19.8194297 54.3824939, 19.8191127 54.3827737, 19.8186002 54.3831415, 19.8181332 54.3835377)",,,,
279215335,False,,Marynarska,residential,False,34.903,"LINESTRING (19.8194297 54.3824939, 19.819751 54.3826224, 19.819874 54.3826716)",,,,
279215335,False,,Marynarska,residential,True,66.071,"LINESTRING (19.8194297 54.3824939, 19.8192869 54.3824083, 19.8186715 54.3820968)",,,,
229816400,False,,Plac Strażacki,residential,True,87.19399999999999,"LINESTRING (19.8257628 54.3827098, 19.8253802 54.3829311, 19.8247774 54.3832438)",,,,
"[233854242, 174678683, 233856053, 174678682]",False,54,Gdańska,secondary,False,127.98299999999999,"LINESTRING (19.8257628 54.3827098, 19.8261693 54.3830786, 19.826357 54.3832082, 19.8264574 54.3832604, 19.8265586 54.3832982, 19.8268045 54.3833709, 19.8270356 54.3834659, 19.827131 54.3835076)",,2,yes,
"[297173096, 1099608090, 233856053]",False,54,Gdańska,secondary,True,177.96099999999998,"LINESTRING (19.8257628 54.3827098, 19.8255924 54.382563, 19.8253097 54.3823923, 19.8251677 54.3823372, 19.8251054 54.382313, 19.8248895 54.3822292, 19.8248485 54.3822076, 19.8246221 54.3820883, 19.8244126 54.3819498, 19.8243255 54.3818922, 19.824196 54.3818239, 19.8241558 54.3818027, 19.8240364 54.3817398, 19.8237674 54.3816261)",,2,,
491375242,False,,Botaniczna,residential,False,185.781,"LINESTRING (19.8257628 54.3827098, 19.8260375 54.3825983, 19.8261528 54.3825295, 19.8261823 54.3824343, 19.8261367 54.3822999, 19.8260857 54.3821781, 19.8261111 54.3821288, 19.8262252 54.382089, 19.8263647 54.382, 19.8265122 54.3818782, 19.8266517 54.3817829, 19.8268475 54.3816954, 19.8272713 54.3815408, 19.8273309 54.3814896)",,,,
229816400,False,,Plac Strażacki,residential,False,87.19399999999999,"LINESTRING (19.8247774 54.3832438, 19.8253802 54.3829311, 19.8257628 54.3827098)",,,,
229816400,False,,Plac Strażacki,residential,True,154.412,"LINESTRING (19.8247774 54.3832438, 19.8257139 54.3838094, 19.8258135 54.3838283, 19.8259419 54.3838094, 19.8263871 54.3834236)",,,,
233856051,False,,Stanisława Hozjusza,residential,True,53.74,"LINESTRING (19.8247774 54.3832438, 19.8247466 54.383222, 19.8242501 54.3828706)",,,,
229816400,False,,Plac Strażacki,residential,False,154.412,"LINESTRING (19.8263871 54.3834236, 19.8259419 54.3838094, 19.8258135 54.3838283, 19.8257139 54.3838094, 19.8247774 54.3832438)",,,,
233854243,False,,Botaniczna,residential,False,32.687,"LINESTRING (19.8248596 54.3798263, 19.8253526 54.3798893)",,,,
249696787,False,,Łąkowa,residential,False,34.868,"LINESTRING (19.8248596 54.3798263, 19.8253852 54.3797583)",,,,20
"[401280648, 233854243]",False,,"['Zielona', 'Botaniczna']",residential,True,255.646,"LINESTRING (19.8248596 54.3798263, 19.8244922 54.3797818, 19.8240834 54.3797376, 19.823403 54.3797443, 19.8224207 54.3798236, 19.8224054 54.3798027, 19.8219262 54.3790874, 19.8218968 54.3790579, 19.8218624 54.3790235)",,,,
233854243,False,,Botaniczna,residential,True,32.687,"LINESTRING (19.8253526 54.3798893, 19.8248596 54.3798263)",,,,
491375236,True,,Botaniczna,residential,False,75.61,"LINESTRING (19.8253526 54.3798893, 19.825739 54.3800183, 19.8261023 54.3801891, 19.8262364 54.3803156)",,,,
225805319,False,,Aleja Wojska Polskiego,residential,True,46.571000000000005,"LINESTRING (19.8150316 54.3826466, 19.8152749 54.3829992, 19.8152998 54.3830352)",,,,
245070286,True,,Plac Grunwaldu,residential,False,177.144,"LINESTRING (19.817313 54.3820293, 19.8188312 54.3812778, 19.8192987 54.3810629, 19.8193796 54.3810624, 19.8194452 54.3810687)",,,,
245072206,False,,,residential,True,38.620999999999995,"LINESTRING (19.817313 54.3820293, 19.817287 54.382011, 19.8169326 54.3817618)",,,,
245070286,True,,Plac Grunwaldu,residential,False,29.93,"LINESTRING (19.8169608 54.3822036, 19.817313 54.3820293)",,,,
245072207,False,,,residential,False,19.128,"LINESTRING (19.8169608 54.3822036, 19.8170754 54.3822659, 19.8171767 54.382321)",,,,
245072207,False,,,residential,True,19.128,"LINESTRING (19.8171767 54.382321, 19.8170754 54.3822659, 19.8169608 54.3822036)",,,,
249696787,False,,Łąkowa,residential,True,248.61799999999997,"LINESTRING (19.8287141 54.3787685, 19.8273261 54.379464, 19.8271892 54.3794904, 19.8271834 54.3794915, 19.826646 54.3795953, 19.8255084 54.3797424, 19.8253852 54.3797583)",,,,20
491375239,False,,Botaniczna,residential,False,151.466,"LINESTRING (19.8262364 54.3803156, 19.8263487 54.3805845, 19.8266271 54.3808968, 19.8268827 54.3811934, 19.8270546 54.381363, 19.8273309 54.3814896)",,,,
"[174678682, 174678683, 233854242, 233856053]",False,54,Gdańska,secondary,True,127.983,"LINESTRING (19.827131 54.3835076, 19.8270356 54.3834659, 19.8268045 54.3833709, 19.8265586 54.3832982, 19.8264574 54.3832604, 19.826357 54.3832082, 19.8261693 54.3830786, 19.8257628 54.3827098)",,2,yes,
279190420,True,,Młynarska,residential,False,105.477,"LINESTRING (19.827131 54.3835076, 19.8271445 54.3834329, 19.8271615 54.3833382, 19.8272657 54.3831874, 19.828171 54.3828694)",,,,
173028342,False,,Kościelna,residential,False,20.511,"LINESTRING (19.8287686 54.3834579, 19.8289419 54.3836123)",,,,
173028342,False,,Kościelna,residential,True,76.024,"LINESTRING (19.8287686 54.3834579, 19.828171 54.3828694)",,,,
279193380,False,,Lipowa,residential,True,74.314,"LINESTRING (19.829142 54.3825215, 19.828344 54.3827709, 19.828171 54.3828694)",,,,
279224355,False,,Jana Matejki,residential,True,92.247,"LINESTRING (19.815915 54.3812177, 19.8159929 54.3813579, 19.8162088 54.3814795, 19.8169326 54.3817618)",,,,
"[620857067, 225805284]",False,,Stanisława Moniuszki,residential,False,468.767,"LINESTRING (19.8263743 54.3757278, 19.826323 54.3757657, 19.8244759 54.3771307, 19.8243604 54.3772183, 19.8242616 54.3772978, 19.8219496 54.3789715, 19.8218624 54.3790235)",,,,
225805284,False,,Stanisława Moniuszki,residential,True,72.136,"LINESTRING (19.8263743 54.3757278, 19.8268776 54.3753637, 19.82707 54.3752212)",,,,
491185332,False,,Stanisława Moniuszki,residential,False,184.58899999999997,"LINESTRING (19.8263743 54.3757278, 19.8266059 54.3758392, 19.8267862 54.3759199, 19.828286 54.3766089, 19.8286071 54.3767594)",,,,
491185332,False,,Stanisława Moniuszki,residential,True,184.589,"LINESTRING (19.8286071 54.3767594, 19.828286 54.3766089, 19.8267862 54.3759199, 19.8266059 54.3758392, 19.8263743 54.3757278)",,,,
